CASRN,LD50_knn_rdkit2d
34465-46-8,-2.5773634498528035
25167-83-3,0.08713820122019413
156-62-7,0.40511343844536274
590-28-3,0.6105675635971023
28548-09-6,-0.4334590212489652
2545-60-0,0.7725886856017576
10543-95-0,0.6555329596826696
31810-89-6,0.5599017346465681
60012-87-5,1.0635210950440426
84-59-3,0.15111807768405122
55916-20-6,-0.12033016593519921
25327-89-3,-0.10093652886808188
25637-99-4,0.8665942274217516
25713-60-4,-2.7138787173738126
19186-97-1,0.41508036399406917
1522-92-5,0.44179178599685065
52907-07-0,-0.08880249403694682
21850-44-2,-0.7897638484701722
3194-55-6,0.8631652084635112
20566-35-2,0.5756736038476735
87-84-3,0.49523525398969137
32588-76-4,0.2032817948392974
32536-52-0,-1.21416115991711
27858-07-7,0.3338321824857777
61262-53-1,-1.629587481435616
84852-53-9,0.835146791334826
13654-09-6,0.4318245229681723
20769-85-1,0.8362914496394033
2302-30-9,0.16223538406044252
83447-96-5,0.21677296165985713
10397-75-8,0.7382892171080707
79770-24-4,0.29614318065776507
31112-62-6,-0.2077173576173055
440-58-4,0.9440283162231862
66108-95-0,-0.1706389663844417
111453-32-8,0.9727234271868381
35453-19-1,1.2026708392677823
37441-29-5,0.7837262304856424
19774-82-4,0.31725033410193104
68439-50-9,0.8731506103930193
65-29-2,0.39158641120491233
3319-31-1,1.6846299969364833
56706-10-6,0.24465680254924757
160194-28-5,1.5477056143661636
15180-47-9,1.2785207395652787
35077-00-0,1.296137560240977
752-56-7,0.8930412554368106
74758-25-1,0.35617974871951874
154702-15-5,0.3186506024902395
141-94-6,0.6087021429082884
67762-53-2,1.0796669302075708
10254-57-6,0.1317427398869903
53306-54-0,1.6767583826168593
682-01-9,1.2780596953473418
486455-65-6,0.9480629544943904
126-57-8,1.5129003033401358
11138-60-6,1.518088298070051
78-16-0,1.540307790632838
295800-70-3,1.0233747807418232
22174-70-5,1.4702244255373167
122-62-3,1.456525696969048
103-24-2,1.370411584558591
2915-57-3,1.389919672062073
84731-70-4,1.4724328720916964
14858-73-2,1.4639489848918446
60012-88-6,1.049871573262101
6926-73-4,-1.1968046971151558
17980-47-1,1.406632373736915
35435-21-3,1.294058004313918
34036-80-1,0.7937460905076202
6104-58-1,-0.5484008723358932
24748-23-0,1.0440001423424945
14504-73-5,0.31873776708895046
1421-14-3,0.564738778179674
2031-67-6,1.529559584502326
68130-53-0,1.4970756785313273
5343-44-2,1.2365130301927076
5831-80-1,1.1446316754906387
29806-73-3,1.544294105667909
59130-69-7,1.5751078713237836
20954-13-6,0.5401781655702401
102579-43-1,0.3999200454305233
168152-77-0,0.6137739451513936
168152-89-4,0.72701821186479
60763-41-9,0.3138302402232282
52736-14-8,0.8513986364264804
3862-08-6,0.7360814301212311
80472-88-4,0.3857436469590248
9004-57-3,1.4096231693268724
998-30-1,1.4780031185710831
76524-94-2,1.135256979948303
2602-34-8,1.1578169905262214
1486-39-1,-0.5262752847493929
55881-07-7,0.10297439286481637
2229-55-2,1.6850820964943019
30129-29-4,1.1508490317562805
30129-30-7,1.1961967394601773
33820-53-0,0.6717027411013753
5892-41-1,0.5040653568595611
87130-20-9,-0.4900606423560149
68649-11-6,0.654914165998623
63990-57-8,0.7675242825852577
5593-20-4,0.16558628601325462
5534-09-8,0.5829786097753905
10032-15-2,1.5068010825771212
105-82-8,1.471676088985321
186817-80-1,1.442718084298512
7452-79-1,1.8489947685008974
82834-16-0,1.0841249345317947
15299-99-7,1.0404948184606189
137658-79-8,0.3929011193006023
7492-66-2,1.2771717188976675
50765-73-6,-0.13433095231580391
56358-09-9,0.6962753736868112
41611-76-1,0.7761994103612928
243973-20-8,0.48744004727780105
72542-60-0,-0.7739937940907232
79438-83-8,-0.5914361791709338
73512-93-3,-0.22674340997761394
73512-94-4,-0.2639715083647624
688-84-6,1.343539797302295
29214-60-6,1.6956862363148852
437717-43-6,0.21174751491142485
1187-74-2,1.3886206665274319
56632-42-9,0.4840592327253996
21673-86-9,0.7259036515359969
107812-70-4,0.05943850101565814
105435-14-1,0.6336296516646911
75274-20-3,0.9886587691881419
2532-92-5,0.6830652783872978
88-24-4,0.8148033612406059
118134-30-8,0.8654845751057081
3006-82-4,1.4453290434471688
42222-50-4,1.5519724475527188
919-94-8,1.2922928414755304
82559-96-4,0.4016387064708462
82558-50-7,0.6237053819536599
123199-92-8,0.8371316818612577
1986-53-4,0.8499008018554318
19457-00-2,0.6157433560510165
7396-58-9,0.4337321729094116
80472-86-2,-0.04578448393272141
54663-47-7,0.41389842497254636
32358-09-1,-0.05900427554767576
154-82-5,0.5257325882089371
816-19-3,1.723940466354837
1120-21-4,1.2203187873313825
112-40-3,1.2688450459265463
629-50-5,1.309966568457324
629-59-4,1.3381235795904471
593-45-3,0.7429606384667352
112-95-8,0.7584947848136347
3806-34-6,1.1696118839482452
2500-88-1,0.7577869530994504
627-83-8,1.5586172470743902
26322-14-5,1.490295764915597
41672-81-5,1.3342270060632295
68153-95-7,0.6578674152892676
53220-22-7,1.5448014859280164
3234-85-3,1.4689305750950472
16958-92-2,1.4852362192629143
119-06-2,1.6372856418830473
3648-20-2,1.609492340728573
8007-43-0,1.5247354485874514
629-82-3,1.2846634959543681
64896-70-4,1.3130995748530747
1117-55-1,1.517764259934726
61788-89-4,1.428636326747661
540-07-8,1.5738669296235177
2173-56-0,1.6825302361410626
110-36-1,1.438313555422589
626-82-4,1.680962454405505
14338-82-0,1.2222821423787316
6280-99-5,1.1509620744825246
1770-80-5,-0.11391138682314891
1962-75-0,1.2567256723018903
2639-63-6,1.9026678124924692
63449-39-8,0.3795804045979559
168152-91-8,0.7128960816667276
111757-17-6,0.137778639279994
19044-88-3,0.5730292059200819
58416-00-5,1.1058282408681825
13361-34-7,1.393260481666904
16397-70-9,0.644912395916997
6197-30-4,0.845448197096973
5588-20-5,0.5673852694047159
589-98-0,1.2216704535808427
98532-85-5,0.521586805484641
106-68-3,0.8745808274147395
117827-06-2,0.7848792000003691
2445-76-3,1.7572543420631357
624-54-4,1.9615059657963336
61668-40-4,1.442267244628552
111-61-5,1.5466672033903348
123-29-5,1.5931832105972137
106-30-9,1.7670990599465852
1808-26-0,1.3693202755488902
73310-10-8,1.6050170069290195
3025-30-7,1.3957168900662775
115895-09-5,1.2963683748820631
3249-68-1,1.499475461804709
61444-38-0,1.303943137532922
33467-74-2,1.1645537967032171
119798-44-6,1.2598816663962726
381209-09-2,1.0009217227037863
100217-51-4,0.2954545637321271
84-16-2,0.9715576542631631
71953-72-5,0.9948595815300777
533-68-6,1.5129509011564115
105-05-5,1.467156744103926
124391-91-9,0.8035163236292064
98532-81-1,0.4632285633238676
94108-97-1,1.0661949859045525
24565-13-7,0.9591929165818125
85697-11-6,0.15197457144843435
5351-04-2,0.9650629197021413
92327-36-1,0.684084943307102
101952-85-6,0.6627332201199925
93864-33-6,0.7450987178452586
5486-77-1,0.296301437143398
54289-46-2,0.4734458262071223
4680-78-8,-0.8022584782983274
5141-20-8,1.1358869563182672
3844-45-9,0.6780885444571085
2353-45-9,0.8201891832406586
2452-94-0,0.9509495479737001
141-28-6,1.274293962978186
75274-25-8,0.23516449594570835
72903-27-6,1.4845445193795512
14064-10-9,1.259766485864584
41438-38-4,1.2712539652931505
23564-06-9,0.8717724195825935
618061-76-0,0.287419517179605
2781-11-5,0.15070403975444774
1754-49-0,0.0550187270936956
6231-03-4,-0.2880832554210244
14816-20-7,-0.7702584789010165
67883-79-8,1.2427462654051324
5837-78-5,1.728404744132764
10484-36-3,1.0227374385507162
19089-92-0,1.2882612384198373
16930-93-1,1.175509815232051
12609-84-6,0.07048019544956344
83905-01-5,0.011391817664747037
14271-02-4,0.11457518240084887
82664-20-8,0.06280949998611635
11115-82-5,-0.1895769540527459
74381-53-6,-0.47613421740198897
88321-09-9,0.9526326563148845
3891-98-3,0.9860520205501953
67874-80-0,1.644486443456873
85785-20-2,1.1012678766251425
161798-03-4,0.8069829052739956
20724-13-4,0.2183825639187084
78113-36-7,1.1391200056940685
68630-75-1,-0.47621949437288363
78-69-3,1.3455453454801314
81335-77-5,0.15762071551305212
72576-80-8,1.41077265947049
90622-57-4,0.8878854214256775
29804-22-6,1.2499462265869186
2035-99-6,1.5429788218803788
2198-61-0,1.772243714624688
109-19-3,1.8214979184756497
539-90-2,1.8128439083940038
137863-20-8,0.27923936055764564
109-15-9,1.7341041251476437
97-87-0,1.8941134349267739
112-11-8,1.4475041075512687
68228-18-2,0.6225692319443132
57375-63-0,0.5235261122474566
40910-49-4,1.0709217875959582
141-14-0,1.4026454339552064
69929-16-4,1.1054817772729757
134701-20-5,0.8212820632606594
113658-85-8,0.1570611135912007
40596-80-3,1.4525974588448474
86401-95-8,0.5388077119188127
38285-49-3,1.542293934653109
54839-24-6,1.6530331659095783
141773-73-1,1.1607040290966217
58327-22-3,0.7799815311585339
236391-76-7,1.2027135909507232
54546-26-8,1.2406891884281146
41767-29-7,0.3969393514772576
25122-46-7,0.38652240608504557
80474-14-2,0.057494612797580065
33499-14-8,0.8513958390920234
123172-53-2,0.44512159919060434
68141-17-3,1.3873861329165726
1093653-57-6,1.5951018624830051
110-41-8,1.5649725109922161
7786-29-0,1.617276806034961
123-15-9,1.6824634931581692
123-96-6,1.1802700302912323
43201-95-2,1.5976749726063868
142-55-2,1.561641592616186
139001-49-3,0.7355532306292855
35265-04-4,1.362510225153453
70700-29-7,0.29253397475693427
106461-41-0,0.2973112160980962
84625-61-6,0.10252813878579053
83161-22-2,1.4100728677629102
78-86-4,1.4476545177013358
27970-79-2,1.3304310147483536
14417-88-0,0.40734589018174805
59875-04-6,1.211925261094156
138-22-7,1.7826993916396456
53651-69-7,1.704416493890462
122008-85-9,0.023630583523121175
94876-55-8,0.11571967558515014
7493-57-4,0.7733128804836749
59323-76-1,1.1530481814177629
1647-12-7,1.211292847165522
87333-19-5,0.7532057063497406
2556-10-7,0.8893343789107276
145040-37-5,0.5198940193697213
54350-48-0,1.0985588756994922
50765-78-1,0.0705263556445754
461432-25-7,0.7104612179553492
53839-71-7,0.665561973113569
40267-72-9,1.011787472678407
3290-92-4,1.152821277305867
145650-60-8,1.0474478499693716
84012-64-6,1.1710726265662657
144-39-8,1.1838387424123555
61931-80-4,1.2004630435382868
68480-17-1,1.0999752898061586
1335-46-2,1.201904828131808
35044-59-8,1.5412548367559054
125055-60-9,0.560625468118939
88969-41-9,1.2504201325520297
62395-45-3,1.0959014198412211
32766-80-6,0.9615824232415293
125055-73-4,0.7288326375817717
23674-86-4,-0.08015453679914177
1253-28-7,0.8191808630216619
33765-80-9,0.8366974320446435
82875-46-5,0.8610130243767324
82875-43-2,0.6989331999374147
88150-62-3,-0.138871955508644
75274-15-6,-0.25791530293726883
75274-19-0,-0.4667521227391034
117378-04-8,0.04059442550430819
142-90-5,1.548689713670302
39670-09-2,1.1843144370724186
112-12-9,0.995753257775483
2052-15-5,1.4776515673894648
40942-73-2,1.102944457294621
125055-69-8,0.5928361865677517
125055-71-2,0.5954522714994807
125055-59-6,0.6094040253043934
125055-57-4,0.5239905767048366
125055-55-2,0.5238941671778798
125055-53-0,0.490008212597514
125055-72-3,0.6080311117227174
98290-92-7,0.007306791499982521
3848-24-6,1.198921292089663
108427-72-1,0.8219658662726541
168152-83-8,0.8227446091267617
168152-73-6,0.8214021052309537
148504-51-2,0.6589494240833822
629-70-9,1.419943224484249
112-17-4,1.6278633153036193
143-13-5,1.5713885556903124
112-06-1,1.6763075673632268
53042-79-8,1.4677657920093259
18871-14-2,1.611704053129409
57960-19-7,1.5823643305279746
539-88-8,1.4652512265185138
98476-13-2,0.5523655118905105
66505-62-2,0.5275950492697836
3681-71-8,1.218767227959699
50767-79-8,1.485144398317488
13402-08-9,0.20915330783972264
1522-41-4,1.134925329854347
75274-18-9,0.4929742511222414
80086-35-7,0.17444608619916688
2082-79-3,1.5126044858438261
125643-61-0,0.9580440825184843
5560-69-0,0.45733491272990334
101238-01-1,1.5013853021439414
36306-87-3,1.0269069399879043
51022-71-0,0.5194471611788201
112143-82-5,-0.059309556729466
5434-57-1,1.7328505296067367
637-92-3,1.4426745659861218
4492-96-0,-0.49076781482944504
50673-09-1,-0.20893447498945747
116337-75-8,0.6029830831322317
16870-37-4,0.2947838658242416
98532-80-0,0.5898366179679745
2049-95-8,1.3337831268090474
67785-77-7,1.293005633013721
116337-72-5,0.7594896256117516
59703-84-3,1.112660700658783
2901-13-5,1.3236114200843438
108957-94-4,0.9014889806216317
600-00-0,1.7399500310735696
315-37-7,0.8905289445883524
13609-67-1,0.4649782957618941
51333-22-3,0.5111470236779345
98519-33-6,0.6304649869037855
7011-83-8,1.8055100172325058
70851-61-5,1.3509895365644546
6413-10-1,1.5420638616505942
72391-46-9,0.22834419434566106
97780-06-8,0.804888499339638
123172-48-5,0.7071688611110132
34140-59-5,0.5894441221865137
112-69-6,0.6025541488492353
1120-24-7,0.42715081600353644
7651-02-7,1.1525097544239058
149968-48-9,1.0611240949255556
20954-12-5,0.7684212149420443
82413-20-5,0.2763518443592263
52207-87-1,0.6012230539333219
14433-76-2,1.0874777806447844
64973-73-5,0.5411341636863317
93697-74-6,0.5312669237121512
113702-03-7,0.17282548005819806
113702-01-5,0.23698673903747225
110-25-8,0.7176411444112004
40374-16-1,-0.6160164818472611
52053-74-4,0.5030932833748208
123253-05-4,-0.21287185722100546
80085-38-7,0.34318459733770695
80085-45-6,0.38634556805297754
62893-20-3,1.0386586355524132
80464-16-0,-0.11754675316313079
80463-73-6,0.3551653301098448
80464-10-4,0.29380613355938345
129630-19-9,0.09308939885852378
80086-97-1,0.40501533259205635
3332-27-2,0.9582130303058454
84-36-6,0.02183116932845567
16415-12-6,1.2455166168119214
7779-41-1,1.439809789777949
13257-44-8,1.255639696774427
91-87-2,0.6179578788737059
69788-36-9,0.517659226925634
64951-26-4,0.5286270461325562
75274-23-6,-0.32850069204529647
141776-32-1,0.8104957814785322
54473-52-8,0.6797883122940491
30560-27-1,-0.14768217101028894
168152-95-2,0.6470240314668073
112-61-8,1.4856422767428454
111-82-0,1.5580166079242417
106-73-0,1.8510445890868243
24851-98-7,1.018825062734511
24863-70-5,1.22400331827328
623-42-7,1.8707785241627037
75274-28-1,0.13031054424998126
75274-29-2,-0.2463153646093354
75274-27-0,0.22644011895789143
20723-84-6,0.8633017723054195
104-27-8,1.2248483420690326
536759-91-8,0.06507580176765043
54249-44-4,0.6224600861561705
68274-48-6,0.680983503517599
75274-14-5,0.5236229613965223
75274-16-7,0.48603127324049417
147150-35-4,0.7185090264743293
623-53-0,1.4479737651994478
286938-65-6,1.3018974253583995
63578-18-7,1.0253044146082433
168152-79-2,0.730281214710042
624-89-5,1.22874365374859
68855-24-3,0.5835199310017942
55726-47-1,1.1413981141932343
112-85-6,1.356772770851671
629-96-9,1.4037308856482775
68037-92-3,0.8614950678462151
930-02-9,1.081480057811635
68987-29-1,1.1810160420262463
638-65-3,1.2810356292385423
9004-99-3,1.4788312125531426
106-11-6,1.483704045782878
99300-62-6,-0.2729543109391893
68955-20-4,1.0618828881360358
19035-79-1,0.9646867922711259
5894-60-0,1.0728813158354988
112-82-3,0.9039449353586938
88599-34-2,1.6712923235556256
88599-70-6,1.369358154392072
2441-41-0,0.7621671212855776
57-10-3,1.1481764714803777
137-66-6,1.286500077163432
130365-35-4,-1.1496096227629684
68955-19-1,0.7854797928434896
56677-60-2,1.3670912267672835
124-25-4,1.280833778455009
20261-38-5,1.0127951463701101
72716-26-8,0.9880286564897677
63233-56-7,-0.1958236707100366
544-63-8,1.0556381747518608
59227-89-3,0.8378603176800669
143-15-7,1.2149628841771491
67774-74-7,1.2296022813574914
2146-71-6,1.5030439403080393
112-44-7,1.3127044255504305
113885-32-8,0.9191564466355956
68515-73-1,1.389517399331232
112-29-8,0.7953886481075496
63233-55-6,-0.4176445263667151
86960-46-5,1.0109305858302495
99313-47-0,-0.9908803005429492
112-84-5,1.196306758924499
112-91-4,1.2582850788584554
124-19-6,1.4007733015414294
6071-32-5,1.1336435377161593
20190-95-8,1.628912786529062
112-05-0,1.2578072227896253
111-87-5,1.2394323197353037
1843-05-6,0.9253973518399968
111-85-3,1.3880788750959632
137-03-1,0.9566438906325233
6071-27-8,1.1081756076411442
2435-16-7,1.173634553000534
713-95-1,1.8188611232773892
1987-50-4,1.0038528600237564
63233-54-5,-0.15989256820151918
68155-07-7,1.018695679699097
52364-72-4,0.3880983006091859
13074-65-2,0.9731135081543838
7620-77-1,1.069005793947062
1117-86-8,1.1136652312676112
7237-81-2,0.8117880774860174
629-33-4,1.8637718025689736
41424-11-7,0.2228722743790543
147315-50-2,0.39053155702456666
53370-90-4,0.7264369465229996
111-25-1,1.4807297005655933
23433-05-8,1.1981003430015478
1766-91-2,0.6995973856998586
76990-85-7,1.0108846998321435
20308-43-4,1.005695557975437
638-49-3,1.884703166467824
52364-71-3,0.24766649592030632
557-48-2,1.2104482737946973
23433-04-7,1.2337595519410116
168152-75-8,0.8232393073315077
141645-16-1,-0.19983291119424287
138401-24-8,-0.21202203607881345
28395-03-1,0.7523798547499843
3470-98-2,1.1249807714464946
122-43-0,1.2843610632014526
20954-16-9,0.5201168514848541
7756-96-9,1.2284245386404806
88599-43-3,0.5667489355240724
82989-25-1,0.8167894275535585
2314-09-2,0.7648860732257748
116020-44-1,0.9972379071438342
21531-91-9,1.5151523085426455
698-76-0,1.6400088445670153
105-21-5,1.6767732939017184
151327-12-7,0.8166905475355616
151327-04-7,0.5473436149924439
151327-11-6,0.6107305793630664
151327-07-0,0.834141995234395
168152-96-3,0.3449547837043805
168152-92-9,0.747366133106185
168152-72-5,0.5866910127151229
168152-66-7,0.7272615993001931
168152-81-6,0.5967438193916548
168152-80-5,0.6800107247460444
168152-67-8,0.8056590235774281
168152-84-9,0.6842662369742466
168152-76-9,0.5233880236067405
168152-71-4,0.7934745836751861
70735-85-2,0.8424620345660134
63233-46-5,0.5031418962717282
125055-68-7,0.6771743189603718
52709-86-1,0.34102518297786977
142770-42-1,0.6496409820856142
34614-30-7,0.41618447454729296
83395-30-6,0.6995888642628918
918504-27-5,-0.17189026774373942
1262985-23-8,0.11723104815788202
1103234-56-5,0.43643354941674606
540-54-5,1.377501654969618
33467-73-1,1.1423407801354386
42436-07-7,1.1834084587956049
24880-45-3,1.3198622538971414
695-06-7,1.6304679834550724
4437-85-8,1.7261234007656139
98519-44-9,0.34368116380927133
98518-99-1,0.31354670150320413
98532-66-2,0.4988394533597568
65-14-5,0.7767217792902219
90-49-3,0.954517915793859
113614-08-7,0.5809330415769255
1824-58-4,0.8746828864314541
34314-31-3,-0.14718205486055216
149979-41-9,0.5077959798782613
168152-88-3,0.7039653587239414
127277-53-6,0.6323025055109907
1477-19-6,0.12956107417116552
106006-84-2,0.6636212850385933
17511-60-3,1.2170032856159267
5187-23-5,1.33595989525169
3047-32-3,1.2054024625003437
66492-51-1,1.2855187043500174
10097-02-6,1.0923129709960249
509-86-4,0.004568428602763489
61837-66-9,0.8667656187108659
74697-48-6,0.8313200159454717
85697-07-0,0.6326842381091793
71475-35-9,0.34802155481459107
68228-19-3,0.6313993750430263
13147-25-6,0.4403809433365596
70458-96-7,0.7822272984284608
19562-30-2,0.8748739069879692
80472-85-1,0.5303367110718095
62899-75-6,0.8581769525380184
78467-49-9,-0.12654639185533684
86-28-2,0.45025809711447423
3784-99-4,0.1647637388388751
1239-45-8,0.6432233027636203
98519-29-0,0.18032372009709746
58567-11-6,1.5056661753266973
10310-32-4,0.46001536165654544
64037-28-1,0.7503185808537118
105-56-6,0.5159798190348225
25059-80-7,0.7757605502909554
119-41-5,0.36653019589964336
34580-65-9,0.3836887080074841
63935-38-6,-0.3646460180268883
88599-72-8,0.7846725931526143
18637-00-8,0.8029373570791843
92077-78-6,0.9479654745855375
86541-74-4,0.6800824282741003
110221-44-8,0.9745280041726836
38109-77-2,0.47821431179175666
29177-84-2,0.8970581776274037
454-31-9,1.374162568267721
34580-75-1,0.4169361509145407
122277-22-9,0.5963022077739321
79660-46-1,-0.9159370639519031
98349-25-8,0.4692596833580075
16078-71-0,0.9683463784599886
142891-20-1,-0.24005126777492047
24237-54-5,0.5458333959098584
75274-22-5,0.579837715295735
74531-87-6,0.6536508038973022
103112-35-2,0.7581551502373458
383-63-1,0.7514327490935414
515-84-4,0.7869928845714473
139481-59-7,0.3998284068238416
79794-75-5,0.08939824581077438
110-77-0,1.2854191722213146
181587-01-9,0.065254061495648
102251-91-2,-0.31436386929754584
1733-25-1,1.6342156460850008
7785-33-3,1.4881015694711908
56172-46-4,1.5074632396670649
11141-17-6,-1.2165611757287056
8022-96-6,1.3705814342040057
80-59-1,1.185837441099016
240494-70-6,0.3706298278967329
7319-16-6,1.2947669439453733
623-43-8,1.3070707878688153
6842-15-5,1.0984474143993297
33956-49-9,1.4349349428133351
15220-87-8,1.1351595113874873
78919-13-8,0.12729704138960615
126-13-6,0.37974455759834375
26305-03-3,0.8323908166415803
111-01-3,0.7941595975518997
72559-06-9,-0.45962767041777036
16846-24-5,0.35990800100985954
101043-37-2,-0.16639062057307377
134652-60-1,1.6915337369530108
6846-50-0,1.2838962172004214
68937-40-6,0.663544385200129
126-71-6,0.8435456811915433
64532-95-2,0.7112550943061956
2162-73-4,1.1227314868773608
85187-23-1,0.1535623931459039
157859-20-6,1.6028178579542312
24916-51-6,0.3737379576968062
78164-00-8,-1.1206670663832228
16409-46-4,1.2884288187509272
80621-81-4,-0.5262088662024089
3286-46-2,0.6108763547389372
61379-65-5,-0.6569055381017771
4345-03-3,1.5095534558299686
43119-47-7,0.705596260504505
1406-66-2,0.7809574419685529
84-80-0,0.6588023414701519
21673-83-6,0.5329044164993582
150-86-7,1.37287112226038
70384-29-1,0.44473427944405486
505-32-8,1.4942508021172893
41669-30-1,1.3994632275956995
26401-35-4,1.5227701006484948
28472-97-1,1.5057196302631126
166412-78-8,1.4584184831592863
544-01-4,1.4732645647481777
605-50-5,1.3152249508796667
589-59-3,1.785092306747413
53378-52-2,0.5261179128673787
68171-33-5,1.4535977349732607
100-18-5,1.4233809419676065
3437-84-1,1.2906348889948662
7491-02-3,1.483831994434467
924-88-9,1.5370611503119027
10552-74-6,0.9926264413492469
3726-36-1,1.2950314139235863
128446-33-3,1.249755077598007
1397-89-3,0.558730839533992
20780-49-8,1.585825931425705
58327-21-2,0.7174754092004632
58327-19-8,0.7133360133984529
516-95-0,-0.4588843659370393
65242-49-1,0.013666778518231016
57-88-5,-0.888028668941193
1404-93-9,-0.15733755838737576
29886-96-2,0.536469611539187
87239-81-4,1.2211480800579697
106-21-8,1.2541327312625956
203448-76-4,0.6622896463713482
99-82-1,1.1978775488061664
87061-04-9,1.1227177685942293
26171-78-8,1.2716375278987346
147126-62-3,0.9933792469422197
860035-10-5,1.173456350747183
50765-83-8,0.18858663686658067
50765-86-1,0.01302988254283616
50765-79-2,0.012136824979906244
68133-73-3,1.5446576805637398
20724-12-3,0.8083856050978736
30129-27-2,0.7846696516243538
78-35-3,1.3699027432713813
73080-51-0,0.5849448534861645
121625-72-7,0.5392716207370198
67801-20-1,0.9976565843505754
56105-46-5,0.877474509073788
94739-29-4,0.5150232604011105
13749-61-6,0.8383578669527324
13706-86-0,1.0872160059556097
56211-40-6,1.110361427712463
40507-23-1,0.31591090327376076
125055-52-9,0.480458469942615
19234-20-9,1.588204986770945
1445870-18-7,1.2273170548871064
1222-05-5,0.377862519037046
57052-04-7,0.14046422165394162
540-84-1,0.7069325937783546
76-50-6,1.2955538415268477
127-25-3,1.1642660566496994
144-19-4,1.207580413806952
49562-28-9,0.8180132463694746
51368-55-9,1.7807571879186392
58327-13-2,1.1099633186656441
58327-14-3,0.9148967684805285
58327-12-1,0.7525572985512838
666-84-2,-0.6616498322773217
53471-69-5,0.7390636332142781
53003-82-0,0.5983724479059813
53003-62-6,0.7977434537456904
86408-72-2,0.4433468308831515
512-04-9,-0.8788676306832816
114311-32-9,0.014507291095988905
69915-62-4,0.9913027684117327
116666-63-8,0.43534371726555676
14759-05-8,0.33244341629138857
97699-69-9,0.21460855299506978
30560-28-2,-0.10005871177007329
145071-49-4,-0.012971775317185899
149877-41-8,0.6293169097358184
97886-45-8,0.4163588474237234
27458-93-1,1.3624983278969394
30399-84-9,1.130902665990692
68784-12-3,1.1634639872788464
68526-86-3,1.4198207653368582
72162-46-0,0.5306557415532257
64354-92-3,1.3850822403481426
71902-23-3,1.2816207112719937
29590-42-9,1.2848989855379953
11071-47-9,1.4243901470614897
830322-14-0,1.0269766802733828
56011-02-0,0.39411369096162135
7779-65-9,1.314245499112583
91040-96-9,0.5039755902418173
103-38-8,1.3340716336623784
102-13-6,1.3566792237283485
86553-26-6,0.32346795228639513
18169-57-8,0.8579413002105344
696-29-7,1.007544224858291
14845-08-0,0.2075597889606827
72-18-4,1.106946387089113
16652-76-9,1.3243229645498378
28770-01-6,1.1244858641845192
15763-76-5,0.6633666444260821
91040-95-8,0.1547529138311957
37389-71-2,0.35448486204387625
103-60-6,1.3635330956723402
103-59-3,1.3173466713450581
97817-39-5,0.7288668402025
99300-63-7,-0.9254710256391273
89703-10-6,0.1693033273954029
22235-81-0,0.21839662562851417
3423-28-7,1.0026561087370653
98519-41-6,0.43253468643121634
66332-96-5,0.5507964777777805
35212-22-7,0.3112372997230975
7780-06-5,1.2702523832246153
88599-41-1,0.6954109616282456
88599-42-2,0.1538055942539736
83395-31-7,0.6834920988914712
298692-41-8,0.9784014616026723
46355-07-1,-0.025556208251103836
75-33-2,1.237871571681379
141396-28-3,0.4548904890048281
110871-86-8,0.7159553661881951
3048-76-8,1.3934085350463352
849-55-8,0.673611446982186
84985-34-2,1.4468413548918295
513-85-9,1.747999925271815
98532-74-2,0.28684602209914883
98519-01-8,0.5461329846894658
23477-98-7,0.1204153160438546
62563-80-8,1.2303129163699604
4433-36-7,1.0786117370582748
72869-86-4,0.894733000566536
70172-00-8,0.908361739748965
71-58-9,0.7111565589366099
33564-31-7,-0.05465234182240495
51155-15-8,0.8108058627297965
7492-67-3,1.4169213771435887
139-70-8,1.3684821629368409
2436-90-0,1.3197914177355077
141-11-7,1.3107723702591918
143692-53-9,-0.17916182095570235
161599-46-8,0.6250591840632099
53-36-1,0.4622891104473157
64544-07-6,1.3216862089675705
10486-14-3,1.2836751951941094
7764-50-3,1.0072282942901551
66309-83-9,0.950601145364593
5726-19-2,1.3318453756156483
74258-86-9,1.0090021976023675
2114-33-2,1.2979334666569058
13740-38-0,0.8832471324866328
17560-51-9,1.162204309053836
207574-76-3,0.377612572922221
4390-04-9,1.221067157794
13475-82-6,0.8015416043426037
58327-15-4,0.7914286469774938
1392325-86-8,0.8445108486927372
365411-50-3,1.092635306772416
34396-03-7,1.43095127263803
3452-97-9,1.2830264951422765
18379-25-4,0.7255939809321228
55721-11-4,-1.8294322774938745
29597-36-2,1.2712882910777583
58327-09-6,1.1130443398191547
17564-84-0,0.741899750229818
58327-10-9,0.8314617413281582
17564-81-7,0.997165750769471
58327-07-4,0.745705301201211
118-56-9,0.9614241717291145
107-74-4,1.29997635097542
107-75-5,1.6099047845460055
498-81-7,1.1354613380408562
28231-03-0,1.416393197012858
103079-06-7,1.3293883872026355
14605-22-2,0.22112933831616574
89232-83-7,-0.0608378529200779
83-43-2,0.679985769171418
50-02-2,0.46831535740905283
466-11-5,0.0851712247282887
56390-16-0,0.17804292577352154
955-48-6,0.4766482666310053
11011-72-6,1.3750027812230976
22791-22-6,-0.6857781509466988
1174627-68-9,1.65301384436371
564-25-0,0.3822090376879389
74859-39-5,0.8162436492423197
74859-37-3,0.8517351753865212
123172-57-6,0.04263843590302632
123172-63-4,0.31068490878186544
123172-50-9,0.24324092275886722
123172-52-1,0.0418457574511328
123172-54-3,0.05922141421499353
126-07-8,0.517603384175586
