CASRN,Toxic_knn_rdkit2d-0,Toxic_knn_rdkit2d-1
82578-51-6,0.2407215712815742,0.7592784287184258
76874-96-9,0.23789135339003326,0.7621086466099668
76874-97-0,0.1868158515456773,0.8131841484543226
34580-73-9,0.0,1.0
19721-22-3,0.46471599724760926,0.5352840027523906
111-91-1,0.20260729239363715,0.7973927076063628
123-91-1,0.8069944242938238,0.19300557570617616
120-55-8,0.8652946621992283,0.13470533780077176
15980-15-1,0.4370359548183874,0.5629640451816126
53061-10-2,0.22041168629013574,0.7795883137098644
17095-24-8,1.0,0.0
63917-06-6,0.37604727501017626,0.6239527249898237
6279-87-4,0.5463672512168242,0.4536327487831757
1070-42-4,0.190011604694407,0.809988395305593
5266-08-0,0.052682873678913576,0.9473171263210864
311-44-4,0.0,1.0
2451-86-7,0.9057898572129982,0.09421014278700168
1120-71-4,0.4865940575535651,0.513405942446435
287-29-6,0.3934826621176359,0.6065173378823641
2550-06-3,0.1701259867286583,0.8298740132713417
505-60-2,0.13646297073596164,0.8635370292640384
100-45-8,0.3163017056389781,0.6836982943610219
4994-16-5,0.8216431567232955,0.17835684327670456
64011-70-7,0.3998951476272217,0.6001048523727783
4771-80-6,0.7327840409780899,0.26721595902191003
10137-69-6,0.38524159806111075,0.6147584019388893
13042-02-9,0.057895625899312825,0.9421043741006871
4488-57-7,0.7082997572195896,0.29170024278041046
57-24-9,0.0613918915683794,0.9386081084316206
65043-22-3,0.39178050550197374,0.6082194944980264
4781-76-4,0.5706293975041438,0.4293706024958562
100-73-2,0.5208992053378815,0.4791007946621185
63915-63-9,0.3251884669259983,0.6748115330740018
104-53-0,0.39385615796430384,0.606143842035696
5766-67-6,0.3927871108133552,0.6072128891866448
110-61-2,0.2947342134951558,0.7052657865048442
1075-76-9,0.6133468083411363,0.3866531916588637
23996-53-4,0.25894252764463216,0.7410574723553678
75696-02-5,0.7597031471918727,0.24029685280812738
109-78-4,0.38619125368641366,0.6138087463135865
1071-22-3,0.336880546114469,0.663119453885531
542-76-7,0.4471717785300558,0.5528282214699441
26896-48-0,0.7012950225923035,0.2987049774076965
14370-50-4,0.2561829850939199,0.74381701490608
73803-48-2,0.8083476681844385,0.19165233181556146
13887-61-1,0.06655565378463983,0.9334443462153602
23657-27-4,0.6558275776304375,0.3441724223695625
35944-73-1,0.1846888159831121,0.815311184016888
76751-94-5,0.5135636994215482,0.4864363005784518
97901-22-9,0.3975753939413732,0.6024246060586268
63007-70-5,0.17937826805993207,0.8206217319400679
2955-38-6,0.5276893606043187,0.47231063939568124
25967-29-7,0.5926342681742454,0.4073657318257546
23887-48-1,0.2583098507947912,0.7416901492052087
78246-49-8,0.26225411809335136,0.7377458819066487
20123-68-6,0.3241283119511712,0.6758716880488288
18818-61-6,0.673585904279052,0.32641409572094804
33453-19-9,0.38914691477645835,0.6108530852235416
69655-05-6,0.231789679524582,0.768210320475418
77053-97-5,0.6302569741344778,0.3697430258655222
486460-32-6,0.1346550746298994,0.8653449253701005
915095-94-2,0.12594740524854195,0.874052594751458
7346-91-0,0.39360281274326475,0.6063971872567353
121808-62-6,0.692028841142606,0.30797115885739407
64872-77-1,0.47161161120339057,0.5283883887966093
53716-82-8,0.6460278517207428,0.35397214827925727
39391-39-4,0.9386371013972344,0.06136289860276557
915095-87-3,0.7490589134017834,0.25094108659821657
314771-88-5,0.617825885000493,0.38217411499950704
114654-31-8,0.2662294227458788,0.7337705772541213
884-49-1,0.19736026788982047,0.8026397321101796
14008-53-8,0.2807398510051394,0.7192601489948606
2589-15-3,0.3325139451785915,0.6674860548214085
145-73-3,0.7005211193917305,0.29947888060826966
2759-71-9,0.1895013343739172,0.8104986656260827
858956-08-8,0.6196482491444426,0.38035175085555745
765-30-0,0.11937847628595524,0.8806215237140448
81356-60-7,0.2138198190738698,0.7861801809261302
86393-33-1,0.6075714829191259,0.3924285170808742
51981-21-6,0.8837251387035154,0.11627486129648458
9001-73-4,0.6220070559755805,0.37799294402441946
13115-71-4,0.7328570659050447,0.2671429340949552
32773-59-4,0.2812719139700644,0.7187280860299355
3544-94-3,0.3959484815634847,0.6040515184365153
84611-23-4,0.6799468742713325,0.32005312572866756
521284-22-0,0.13124994594525768,0.8687500540547423
7545-48-4,0.5466848132743751,0.45331518672562493
101-49-5,0.6592067275933964,0.3407932724066037
56461-33-7,0.22503193771714386,0.7749680622828561
58095-31-1,0.4020244760464521,0.5979755239535479
28874-51-3,0.5481824657246117,0.4518175342753882
100678-32-8,0.08110742608641835,0.9188925739135816
30914-89-7,0.19831648053399303,0.8016835194660069
74103-07-4,0.2334553866902313,0.7665446133097686
1331-07-3,0.3709078242919899,0.6290921757080101
88485-37-4,0.4678638999613897,0.5321361000386103
52079-23-9,0.757154408892233,0.2428455911077671
29050-11-1,0.3907888808817788,0.6092111191182212
55316-22-8,0.17956949210624387,0.8204305078937562
57-96-5,0.32981388409570517,0.6701861159042948
114686-12-3,0.2175214446927284,0.7824785553072716
102-20-5,0.6750020917688949,0.324997908231105
51-12-7,0.17280502495161543,0.8271949750483846
59-97-2,0.0,1.0
5144-52-5,0.0,1.0
53878-49-2,0.19765834961281972,0.8023416503871803
372-77-0,0.5974875310243977,0.4025124689756024
123-81-9,0.42141180735285194,0.578588192647148
4301-50-2,0.7069954846063224,0.2930045153936775
76824-35-6,0.40012071927183973,0.5998792807281603
103-29-7,0.8424646531156965,0.1575353468843034
621-95-4,0.15972860978129486,0.8402713902187051
736-30-1,0.20527110448544328,0.7947288955145566
137281-39-1,0.34637129871885036,0.6536287012811497
7199-29-3,0.280946405433402,0.7190535945665979
37286-92-3,0.471924219430584,0.5280757805694158
494-19-9,0.4066282207003698,0.5933717792996301
697235-49-7,0.5572550186738426,0.44274498132615736
53597-27-6,0.25714442933376086,0.7428555706662392
119-84-6,0.76515796558584,0.23484203441415996
36330-85-5,0.6123260319784314,0.38767396802156856
38873-55-1,0.28296831322440325,0.7170316867755968
123-56-8,0.628486919813918,0.371513080186082
23249-97-0,0.5459887048208049,0.45401129517919503
23093-94-9,0.900288613131565,0.09971138686843492
23093-93-8,0.5707223368762186,0.4292776631237813
21256-18-8,0.05996802325936961,0.9400319767406304
24096-53-5,0.39202518722006224,0.6079748127799377
128-08-5,0.5567790020739488,0.4432209979260512
16327-90-5,0.7029770969915816,0.2970229030084184
108-30-5,0.5623949147901217,0.43760508520987823
114369-43-6,0.263335649631276,0.736664350368724
5029-46-9,0.669576458311328,0.330423541688672
53894-28-3,0.3468084373756145,0.6531915626243854
62-31-7,0.050540860590833354,0.9494591394091667
61361-60-2,0.26225274307509294,0.7377472569249071
56538-00-2,0.18219929632234957,0.8178007036776505
72239-31-7,0.0,1.0
72239-33-9,0.0,1.0
55458-76-9,0.40704949784555666,0.5929505021544432
51-71-8,0.10663570680429783,0.8933642931957022
54941-79-6,0.06067845399311793,0.9393215460068821
131206-85-4,0.12633725545958485,0.8736627445404151
17471-82-8,0.3843172088633094,0.6156827911366907
100981-43-9,0.6050239157863817,0.3949760842136184
3576-64-5,0.333274178990047,0.666725821009953
59128-97-1,0.5857296651540962,0.4142703348459038
24166-13-0,0.5745624718188187,0.4254375281811813
94776-91-7,0.45677498258684934,0.5432250174131507
111988-49-9,0.08026266805700975,0.9197373319429902
100199-60-8,0.6074588529071245,0.39254114709287546
96719-71-0,0.05484712041049266,0.9451528795895072
96719-43-6,0.4195434055074026,0.5804565944925973
96719-45-8,0.24205582817313134,0.7579441718268687
96892-56-7,0.054211250441412215,0.9457887495585878
7633-57-0,0.052354536999125206,0.9476454630008748
97174-79-3,0.2774162308948429,0.7225837691051571
138117-50-7,0.3457479462609914,0.6542520537390085
180793-94-6,0.2751340590380521,0.7248659409619479
92-43-3,0.19398474387126757,0.8060152561287324
2121-12-2,0.3489356690179391,0.651064330982061
622-08-2,0.6633667772564076,0.3366332227435925
103-74-2,0.25175671412387746,0.7482432858761225
104-62-1,0.8019738246667115,0.19802617533328853
103-53-7,0.8088480394676488,0.19115196053235123
124428-11-1,0.33385711687682174,0.6661428831231783
94-47-3,0.6642955781283285,0.3357044218716715
37795-69-0,0.11449213944842677,0.8855078605515733
940-41-0,0.3956533257319007,0.6043466742680992
35250-53-4,0.13455531652390731,0.8654446834760927
59375-68-7,0.0,1.0
4871-71-0,0.4109871149210341,0.5890128850789659
103-63-9,0.5468978774164933,0.45310212258350674
113136-77-9,0.07284794812673041,0.9271520518732695
98519-08-5,0.0,1.0
98519-18-7,0.0,1.0
60207-31-0,0.1311675352743073,0.8688324647256926
98532-65-1,0.0,1.0
1070-78-6,0.15226207658497576,0.8477379234150242
2043-57-4,0.38970903652750105,0.610290963472499
19201-32-2,0.06319168479917044,0.9368083152008295
116970-50-4,0.7721150902303829,0.22788490976961703
141-43-5,0.5528182099404308,0.4471817900595691
33545-23-2,0.8682436306661936,0.13175636933380633
10042-77-0,0.4212760320391102,0.5787239679608899
151-56-4,0.12171137943728376,0.8782886205627162
26957-73-3,0.255389440343305,0.7446105596566951
5782-83-2,0.11764233240296115,0.8823576675970388
96-45-7,0.1592351794705682,0.8407648205294318
73218-79-8,0.06147756671394311,0.938522433286057
61-57-4,0.3605987892997467,0.6394012107002532
80-02-4,0.6290689521507489,0.3709310478492511
2871-01-4,0.4700802713528789,0.5299197286471211
6961-46-2,0.7181432527464708,0.28185674725352927
24207-38-3,0.15472907310521467,0.8452709268947853
1320-51-0,0.4556718475216341,0.544328152478366
65141-46-0,0.1342142518728529,0.8657857481271471
96-53-7,0.19267486061351274,0.8073251393864873
3566-10-7,0.06463875422024146,0.9353612457797585
557-30-2,0.3178344498209877,0.6821655501790124
54941-80-9,0.17775923121489856,0.8222407687851014
80026-34-2,0.46270366008439767,0.5372963399156024
33813-20-6,0.0,1.0
54941-66-1,0.12343972857303698,0.876560271426963
26859-72-3,0.04637028586618046,0.9536297141338196
22232-71-9,0.03109407540277208,0.9689059245972279
27097-43-4,0.023458196376370765,0.9765418036236292
23915-26-6,0.032630469835232705,0.9673695301647673
27097-44-5,0.02762633662171811,0.9723736633782819
54941-67-2,0.0,1.0
22036-77-7,0.529917248324028,0.470082751675972
39884-52-1,0.06460745014604391,0.935392549853956
84210-62-8,0.5336890768522129,0.4663109231477871
73870-33-4,0.11188010297219736,0.8881198970278026
53720-84-6,0.4495943995711564,0.5504056004288436
59277-89-3,0.4164768481720436,0.5835231518279564
20208-21-3,0.388454154861071,0.611545845138929
40762-15-0,0.6891038862696588,0.3108961137303413
3891-07-4,0.4386857448372353,0.5613142551627647
34929-08-3,0.22822188201405302,0.771778117985947
155601-30-2,0.12916117327974608,0.8708388267202539
107-21-1,0.7257907664032659,0.27420923359673405
122-99-6,0.5731467882274394,0.4268532117725607
93-20-9,0.4819166920539731,0.5180833079460269
3833-54-3,0.7664768430805442,0.23352315691945577
120-67-2,0.31528416681750177,0.6847158331824982
2122-77-2,0.3632166698031275,0.6367833301968725
371-62-0,0.36194799734445937,0.6380520026555405
60-24-2,0.23785498424014875,0.7621450157598513
80303-93-1,0.20509675680479933,0.7949032431952006
1562-00-1,0.5186663783959788,0.48133362160402116
107-07-3,0.22641375278835632,0.7735862472116436
624-76-0,0.2977608311958817,0.7022391688041183
75-21-8,0.41165195993156034,0.5883480400684397
646-06-0,0.67452363261059,0.3254763673894101
629-15-2,0.5065469963898096,0.49345300361019034
104-66-5,0.49004503764872015,0.5099549623512798
28173-59-3,0.7634848959519571,0.23651510404804302
9004-86-8,0.8472150559446181,0.15278494405538187
2514-53-6,0.3600608864602372,0.6399391135397627
96-49-1,0.5148343843558482,0.48516561564415184
339-65-1,0.32556063330344676,0.6744393666965531
58041-19-3,0.671314172064544,0.32868582793545587
19767-45-4,0.35416778490973655,0.6458322150902635
420-12-2,0.386135055818128,0.613864944181872
629-17-4,0.15081250738238136,0.8491874926176186
62303-19-9,0.32593919146510403,0.674060808534896
762-70-9,0.2710071222612702,0.7289928777387298
1622-32-8,0.11634768276326021,0.8836523172367398
107-06-2,0.27291150966639444,0.7270884903336057
126-15-8,0.878994139116206,0.12100586088379386
85-40-5,0.5873130701063065,0.41268692989369354
2425-06-1,0.5646596609292278,0.4353403390707722
133-06-2,0.6137606728173991,0.3862393271826009
85-43-8,0.5700040963510762,0.42999590364892387
2971-38-2,0.05828942848327534,0.9417105715167247
97519-39-6,1.0,0.0
3276-41-3,0.0,1.0
110-64-5,0.8175008656733879,0.18249913432661222
77-79-2,0.25229157670441416,0.7477084232955858
544-25-2,0.5229079910997314,0.47709200890026854
542-92-7,0.4232247349220741,0.5767752650779259
542-78-9,0.15796083236668748,0.8420391676333125
3385-61-3,0.7439452939577945,0.2560547060422055
77-73-6,0.6333992804922132,0.3666007195077869
122-78-1,0.5074588118527076,0.4925411881472924
28382-15-2,0.40459738652221355,0.5954026134777864
105112-76-3,0.18860131132173474,0.8113986886782654
63979-76-0,0.33610181013506496,0.663898189864935
4080-31-3,0.4629044850455948,0.5370955149544053
104-54-1,0.43900082420928765,0.5609991757907123
29560-84-7,0.4612872137799096,0.5387127862200906
104-65-4,0.7404595544308126,0.2595404455691874
122-69-0,0.737536617631003,0.262463382368997
5320-75-2,0.7869760027364181,0.21302399726358182
87-29-6,0.8063979811039771,0.19360201889602294
149-29-1,0.46210379069218743,0.5378962093078126
107-20-0,0.3209481107378279,0.6790518892621721
178671-69-7,0.7370737859437131,0.26292621405628686
628-87-5,0.3382284957743731,0.6617715042256268
110-65-6,0.811284003680349,0.18871599631965097
3159-29-3,0.8007020006466719,0.19929799935332815
101-27-9,0.15987010465409082,0.8401298953459091
59443-94-6,0.48912493397934337,0.5108750660206567
40018-25-5,0.5476540930486823,0.45234590695131766
107-91-5,0.2570122352070853,0.7429877647929146
372-09-8,0.07068633027472732,0.9293136697252726
107-16-4,0.38618995428735214,0.613810045712648
777-11-7,0.1954230314223871,0.8045769685776128
63278-33-1,0.17805551379029685,0.8219444862097031
281-23-2,0.6376687371601739,0.3623312628398262
768-94-5,0.44218095225539056,0.5578190477446093
102938-79-4,0.6355651625288787,0.3644348374711214
7585-39-9,0.9060454350574405,0.09395456494255958
32986-56-4,1.0,0.0
2451-62-9,0.1984937739941795,0.8015062260058204
77658-97-0,0.22781107885713098,0.772188921142869
5026-74-4,0.5855096489648645,0.4144903510351355
7237-83-4,0.5852252547886345,0.4147747452113654
2589-01-7,0.4362209666563173,0.5637790333436826
13674-87-8,0.1261130499687474,0.8738869500312525
3188-57-6,0.8800683930760581,0.119931606923942
1263-89-4,0.9428485654196835,0.05715143458031644
24676-80-0,0.2912076832270281,0.7087923167729717
37248-47-8,0.8686257648413488,0.13137423515865113
63919-02-8,0.743988803052885,0.25601119694711505
203515-86-0,0.5329350919841416,0.4670649080158584
81737-62-4,0.44941503995119103,0.550584960048809
85095-79-0,0.3438646591674718,0.6561353408325282
9050-67-3,0.8888246505177805,0.11117534948221959
56552-15-9,0.7317792950522414,0.2682207049477587
2238-07-5,0.6196576933753859,0.380342306624614
101-90-6,0.6253401095927361,0.3746598904072638
7195-43-9,0.4400435563363788,0.5599564436636212
7195-45-1,0.48650118463586867,0.5134988153641312
14974-71-1,0.5707648005617527,0.4292351994382473
14168-01-5,0.3904194924934068,0.6095805075065932
90035-08-8,0.1171518056749274,0.8828481943250726
56073-07-5,0.21661284830556807,0.7833871516944318
56073-10-0,0.23987347585433608,0.7601265241456638
104653-34-1,0.21210096319908542,0.7878990368009147
83480-29-9,0.8720197538020673,0.12798024619793255
130796-74-6,0.37388896688767975,0.6261110331123202
70-00-8,0.4025502419359906,0.5974497580640094
131-99-7,0.6285600936404482,0.37143990635955176
9000-30-0,0.7288697831600951,0.2711302168399049
3148-72-9,1.0,0.0
77054-16-1,0.4407544538258365,0.5592455461741636
63883-19-2,0.23649149299602537,0.7635085070039745
2338-18-3,0.05728008149915952,0.9427199185008405
303-31-1,0.6999220328555673,0.30007796714443274
1703-58-8,0.8928951927605899,0.10710480723940999
1134-47-0,0.3608968650258078,0.6391031349741921
53858-86-9,0.8887150829665461,0.11128491703345378
30618-84-9,0.3897080224773123,0.6102919775226878
60634-63-1,0.387631657773646,0.6123683422263541
116255-48-2,0.2771481502788789,0.722851849721121
5566-34-7,0.2598925686008429,0.7401074313991571
1890-47-7,0.3450555074535303,0.6549444925464698
98519-38-1,0.0,1.0
98532-72-0,0.0,1.0
4618-18-2,0.8576178115595562,0.1423821884404438
57-50-1,0.8848734786248356,0.11512652137516444
1715-40-8,0.32979531931519357,0.6702046806848065
616-30-8,0.6438989218133054,0.3561010781866945
36476-78-5,0.5409944326032656,0.4590055673967344
19130-96-2,0.871038853012199,0.1289611469878011
98383-40-5,0.3165704840831389,0.6834295159168611
54622-43-4,0.7599649071690471,0.24003509283095292
13551-92-3,0.5149410147571105,0.4850589852428895
134528-32-8,0.47823594745134723,0.5217640525486528
112281-77-3,0.4085749423649425,0.5914250576350575
5455-98-1,0.30328224103847035,0.6967177589615297
61213-25-0,0.06454238043631848,0.9354576195636816
2157-19-9,0.2764349077884433,0.7235650922115566
149-32-6,0.9448807861927228,0.055119213807277204
87-99-0,0.8333714607616504,0.16662853923834955
554-18-7,0.9330223121619325,0.06697768783806744
7089-59-0,0.726872730694882,0.27312726930511794
1708-39-0,0.6440459371807856,0.3559540628192144
3820-67-5,0.27076426914558893,0.7292357308544111
23779-99-9,0.33885778957679114,0.6611422104232089
624-43-1,0.429232410642163,0.5707675893578371
621-65-8,0.43342168207339876,0.5665783179266012
556-52-5,0.3630046282060195,0.6369953717939805
51371-34-7,0.8105157587366973,0.18948424126330263
96-24-2,0.42966597504657944,0.5703340249534206
3369-52-6,0.22576750953895647,0.7742324904610436
25451-15-4,0.44128446531118937,0.5587155346888106
622-04-8,0.5516511513179989,0.44834884868200114
886-74-8,0.6082511053286815,0.39174889467131846
122-60-1,0.4978274170817904,0.5021725829182097
5255-75-4,0.21319975896974355,0.7868002410302565
13443-29-3,0.8240119285022823,0.17598807149771764
127-90-2,0.18527676273637714,0.814723237263623
55-63-0,0.1776493837528159,0.8223506162471841
6659-62-7,0.06439891980302291,0.9356010801969772
652-67-5,0.8296318575825266,0.1703681424174734
16051-77-7,0.5210906747702772,0.47890932522972285
87-33-2,0.35711449040861476,0.6428855095913851
23261-20-3,0.788592860171405,0.211407139828595
53460-81-4,0.2789052375001791,0.721094762499821
15121-11-6,0.06427108151739595,0.9357289184826041
106-89-8,0.1257914267590477,0.8742085732409522
56-89-3,0.8778497773367823,0.1221502226632176
3221-15-6,0.3339339100573672,0.6660660899426327
3001-57-8,0.20345983427952835,0.7965401657204717
96-23-1,0.06190663174187833,0.9380933682581217
96-18-4,0.15735107104262494,0.8426489289573751
3583-47-9,0.3245899887433186,0.6754100112566813
19721-74-5,0.07289190769298214,0.9271080923070179
55739-78-1,0.40578676511625633,0.5942132348837437
60-57-1,0.22380790606828083,0.7761920939317191
53494-70-5,0.1962278158760176,0.8037721841239823
56534-02-2,0.32842812803009086,0.6715718719699092
28772-56-7,0.28540012275995763,0.7145998772400424
376608-71-8,0.05938796687502594,0.940612033124974
35144-55-9,0.2827150921513623,0.7172849078486376
1003859-14-0,0.3172535090168238,0.6827464909831763
5588-13-6,0.3376736330881099,0.6623263669118901
14919-77-8,0.4592912017429633,0.5407087982570368
73151-29-8,0.47097471952804965,0.5290252804719504
24169-02-6,0.5671951836821816,0.43280481631781836
22832-87-7,0.6668425438428823,0.33315745615711767
65899-73-2,0.39916006047917635,0.6008399395208235
24168-96-5,0.35472410460588866,0.6452758953941113
61318-91-0,0.5242997760152229,0.4757002239847771
19396-06-6,0.8123767270814153,0.18762327291858466
86832-68-0,1.0,0.0
3641-49-4,0.5785976000720819,0.421402399927918
59-92-7,0.5991384448815577,0.40086155511844246
37106-97-1,0.7420071322409508,0.2579928677590491
1824-50-6,0.7187411876200976,0.28125881237990236
138-59-0,0.8060810498564804,0.19391895014351967
73-22-3,0.3001371625933864,0.6998628374066136
4350-09-8,0.6471626727220654,0.3528373272779346
71-00-1,0.6055536795656,0.3944463204344001
154-23-4,0.47258415621203526,0.5274158437879648
22855-57-8,0.19938530557097633,0.8006146944290237
742-01-8,0.25491962428771864,0.7450803757122813
40691-09-6,0.4740991870111807,0.5259008129888192
66064-11-7,0.059266692342892266,0.9407333076571077
56-84-8,0.8017901404465102,0.19820985955348971
3982-20-5,0.709530755494605,0.2904692445053951
106691-40-1,0.5291036578701724,0.47089634212982767
60653-25-0,0.20118594174882443,0.7988140582511756
1874-54-0,0.697434409863377,0.30256559013662304
3513-93-7,0.44381694194888016,0.5561830580511198
136087-85-9,0.6846407027686462,0.3153592972313538
15518-76-0,0.24571580844341626,0.7542841915565837
104-14-3,0.21491451199169606,0.7850854880083039
329-56-6,0.2983164110028002,0.7016835889971997
444-27-9,0.43317678565245626,0.5668232143475438
71821-17-5,0.45084549204162616,0.549154507958374
299-27-4,0.9441339759626817,0.05586602403731829
15879-93-3,0.5288837132932742,0.47111628670672573
526-98-7,0.8813529709317934,0.11864702906820646
69-33-0,0.6166554026599262,0.38334459734007376
77181-69-2,0.7143935468348319,0.2856064531651681
5536-17-4,0.5707843309300813,0.42921566906991865
58-63-9,0.5843399032311855,0.4156600967688145
50924-49-7,0.7464425435892539,0.2535574564107462
36791-04-5,0.7249751876601139,0.2750248123398862
31698-14-3,0.6132165545130829,0.3867834454869172
72361-00-3,0.4712975097623769,0.5287024902376231
73986-95-5,0.36526068696335495,0.634739313036645
64011-46-7,0.3242230373355017,0.6757769626644984
765-34-4,0.25607002848356364,0.7439299715164364
1021-19-8,0.31010866255688996,0.68989133744311
26501-80-4,0.3239261762761657,0.6760738237238344
3868-61-9,0.38711643526159467,0.6128835647384053
76738-28-8,0.3344220340158258,0.6655779659841741
4691-65-0,0.7595186089294531,0.24048139107054697
5550-12-9,0.8939122899063724,0.10608771009362755
86-04-4,0.9027039490727725,0.09729605092722747
68-41-7,0.5400507139229757,0.4599492860770244
96753-85-4,0.062401638919263605,0.9375983610807364
96-09-3,0.5365685111377257,0.4634314888622742
58100-26-8,0.41522123558769464,0.5847787644123053
52-90-4,0.5263989006719954,0.4736010993280047
24689-89-2,0.05475175619962309,0.945248243800377
101530-10-3,0.25939463496767245,0.7406053650323275
1424-50-6,0.24015762736340213,0.7598423726365979
10140-89-3,0.3733365705907554,0.6266634294092446
2601-89-0,0.24209679636980252,0.7579032036301975
565-64-0,0.40596822662324605,0.5940317733767541
21700-31-2,0.06057961257572516,0.9394203874242749
79-00-5,0.16300749407624668,0.8369925059237533
50-59-9,0.8771128892396959,0.12288711076030417
5547-29-5,0.9354180779934114,0.06458192200658862
168152-93-0,0.0,1.0
132-81-0,0.9425340750549198,0.05746592494508019
1087-35-0,0.4323571573178229,0.5676428426821771
68788-33-0,0.19376202269375994,0.8062379773062401
98216-44-5,0.36912710971474677,0.6308728902852533
74860-00-7,0.4102398448369617,0.5897601551630384
14504-15-5,0.3910219796472092,0.6089780203527909
168153-00-2,0.0,1.0
55453-87-7,0.21946573133138828,0.7805342686686116
1438-20-6,0.25770943137086444,0.7422905686291356
39082-00-3,0.474223478601541,0.5257765213984589
928-72-3,0.8758985712662477,0.12410142873375225
24312-44-5,0.32034926972164857,0.6796507302783514
1014-98-8,0.6987490655754387,0.30125093442456125
5994-61-6,0.9449896096744134,0.05501039032558657
5336-53-8,0.4022230077437911,0.5977769922562088
180591-20-2,0.5154258616630256,0.4845741383369743
112733-06-9,0.06542305315166486,0.9345769468483351
64211-46-7,0.6120069979316418,0.38799300206835824
20187-55-7,0.24709100682096202,0.752908993179038
86598-92-7,0.6485849281317201,0.3514150718682799
6386-63-6,0.20361674747479344,0.7963832525252066
103-50-4,0.6962221373810645,0.3037778626189356
538-74-9,0.7092427149398814,0.2907572850601185
91-33-8,0.7073238495826475,0.29267615041735245
534-07-6,0.13501740351143185,0.8649825964885681
623-25-6,0.363071691425886,0.636928308574114
6586-89-6,0.37906891901887174,0.6209310809811283
541-88-8,0.33019287646039835,0.6698071235396017
101-81-5,0.7870598700604136,0.2129401299395864
101-77-9,0.09664877395410745,0.9033512260458926
13676-54-5,0.4487427263046193,0.5512572736953807
101-76-8,0.4623012887083369,0.5376987112916631
101-14-4,0.3320423470656318,0.6679576529343683
51944-41-3,0.781285253451152,0.21871474654884807
120-32-1,0.4700242519779106,0.5299757480220894
9084-06-4,1.0,0.0
92-81-9,0.41935388034824,0.5806461196517599
27311-52-0,0.3365004750793267,0.6634995249206733
97-23-4,0.7121169338975948,0.2878830661024052
5178-56-3,0.13361920509669495,0.8663807949033051
57165-58-9,0.6090916608606973,0.3909083391393026
51484-40-3,0.5408878269007386,0.4591121730992614
63-98-9,0.4464621741560612,0.5535378258439387
103-82-2,0.7296281233314917,0.27037187666850826
17518-47-7,0.2413915921148639,0.7586084078851362
71294-03-6,0.3208535690162324,0.6791464309837676
15992-13-9,0.27963761005713356,0.7203623899428665
62809-33-0,0.4293331923103315,0.5706668076896684
69002-85-3,0.21994746276865348,0.7800525372313465
34645-84-6,0.11516730712129629,0.8848326928787037
86335-26-4,0.21794254362499793,0.7820574563750021
19719-28-9,0.12464553746205385,0.875354462537946
61941-56-8,0.5378697805972432,0.4621302194027568
553-86-6,0.5222950870230956,0.4777049129769044
19386-45-9,0.04314594245766749,0.9568540575423324
66-76-2,0.44493938641039915,0.5550606135896008
29110-48-3,0.2663433395630222,0.7336566604369779
85-34-7,0.3112097734554389,0.6887902265445611
120-46-7,0.49032852198839144,0.5096714780116085
85162-11-4,0.19828627107738833,0.8017137289226117
78218-49-2,0.3346146574582978,0.6653853425417022
18046-21-4,0.2616791236387883,0.7383208763612118
67-52-7,0.5309560719247945,0.46904392807520556
504-17-6,0.3611726813428077,0.6388273186571923
34320-82-6,0.48662216195895025,0.5133778380410497
2763-96-4,0.38687822912324316,0.6131217708767569
102366-79-0,0.26111691215070115,0.7388830878492989
621-92-1,0.5217729205607395,0.47822707943926046
1214-39-7,0.31543106992736236,0.6845689300726376
538-32-9,0.3421151091130966,0.6578848908869034
13045-62-0,0.3695765935102913,0.6304234064897086
1125-85-5,0.1510276735788603,0.8489723264211397
525-79-1,0.20675339685528507,0.793246603144715
40718-29-4,0.36274755285496013,0.6372524471450399
71280-74-5,0.24140659893850228,0.7585934010614978
71292-59-6,0.12476282123489674,0.8752371787651033
239110-15-7,0.25412851053756264,0.7458714894624374
1421-23-4,0.30082056204549046,0.6991794379545095
146-22-5,0.5350243887229862,0.4649756112770138
1812-30-2,0.4743603031874307,0.5256396968125694
29975-16-4,0.45953812755931284,0.5404618724406872
2439-99-8,0.9471301411232302,0.05286985887676989
78712-43-3,0.1968242429635827,0.8031757570364173
135838-07-2,0.16559176090488759,0.8344082390951123
54941-81-0,0.37820575334716483,0.6217942466528352
6085-94-5,0.17782477164214652,0.8221752283578535
135810-26-3,0.22562749532233187,0.7743725046776683
152264-74-9,0.5401547921071279,0.459845207892872
152264-48-7,0.6696678974175685,0.3303321025824315
50264-86-3,0.4091117032161624,0.5908882967838376
152264-27-2,0.4256552602046703,0.5743447397953296
70891-37-1,0.3709360403763769,0.6290639596236232
58579-51-4,0.19973728851214115,0.8002627114878588
50264-69-2,0.3445996774514129,0.6554003225485872
5014-11-9,0.17240273353066787,0.8275972664693321
51411-04-2,0.3362527068576689,0.663747293142331
14663-23-1,0.3294883529457024,0.6705116470542976
54-87-5,0.136772282947241,0.8632277170527589
963-39-3,0.6683919988892945,0.33160800111070554
100-51-6,0.3205844680844259,0.6794155319155741
13826-35-2,0.5114412358909373,0.4885587641090627
18773-63-2,0.542190336565457,0.457809663434543
4553-89-3,1.0,0.0
98-00-0,0.33549203267697797,0.664507967323022
67-47-0,0.2679266778025691,0.7320733221974309
77605-72-2,0.28159018698764604,0.718409813012354
104-57-4,0.9436084963272352,0.056391503672764784
