CASRN,EPA_svm_rdkit2d-1,EPA_svm_rdkit2d-2,EPA_svm_rdkit2d-3,EPA_svm_rdkit2d-4
110-85-0,0.05592680549591747,0.19371516055096658,0.6403692317536841,0.10998880219943188
841-77-0,0.04319325494497365,0.3173034951124726,0.47909629246780194,0.16040695747475184
92-54-6,0.05149695531770197,0.5910889678742636,0.32473350325130274,0.032680573556731485
95884-49-4,0.03944897406830949,0.7971051339510483,0.14040190669939548,0.0230439852812466
61655-58-1,0.035501939334649464,0.39306003442872,0.5178915826667618,0.05354644356986866
14028-44-5,0.05921893053531861,0.6221316137591867,0.23207266432234647,0.08657679138314836
5632-47-3,0.06484130761140272,0.5399671123147328,0.3354594617018575,0.05973211837200688
111-42-2,0.013317794939138606,0.0379451309865756,0.3603820913707785,0.5883549827035072
4471-41-4,0.014909486575909637,0.0786536151949595,0.607336785529967,0.29910011269916414
93981-02-3,0.03011734827641976,0.07655992156973167,0.30088861570135295,0.5924341144524955
110-91-8,0.02703527275401914,0.1471727817441262,0.721908148988898,0.10388379651295701
91893-35-5,0.4186277036876509,0.36338263479485466,0.11959763557456551,0.09839202594292859
36951-85-6,0.14463724492042274,0.7122547735143085,0.12164867267053865,0.021459308894729766
26644-46-2,0.05066364087828319,0.18778796191546485,0.5389254470695564,0.22262295013669603
140-79-4,0.04747213106083734,0.39398576062159646,0.4039946122423275,0.15454749607523846
4110-66-1,0.242519344001811,0.2785578740681518,0.44887423942785487,0.03004854250218216
1072-52-2,0.025436070618784036,0.10849252956186417,0.7787270971371689,0.08734430268218249
120-07-0,0.008031478571069764,0.08516965925430417,0.8178324467753836,0.08896641539924259
92-00-2,0.03344050916398896,0.16436483846310354,0.7464194976123277,0.05577515476057996
1116-54-7,0.06912238873749679,0.2054159309192577,0.35113525140021795,0.3743264289430277
77129-82-9,0.08187502955030401,0.15506182070835006,0.722095156841889,0.040967992899456976
35627-29-3,0.02626458859859258,0.17348017834768772,0.7779012834808477,0.022353949572871915
60029-23-4,0.05246563289271034,0.53120297203182,0.3202070925394083,0.09612430253606137
92-53-5,0.03755721949249466,0.1680120415506161,0.7577337049682719,0.03669703398861731
108001-60-1,0.23119457364938664,0.19926196895263942,0.4638489205068369,0.10569453689113711
59-89-2,0.04237122940784784,0.19771639121233428,0.4689644914683373,0.2909478879114804
16142-27-1,0.0654714968099287,0.16352675052854945,0.6234953908938609,0.1475063617676612
17688-68-5,0.06392137314929458,0.08172118791564378,0.8007092016905576,0.05364823724450398
66508-37-0,0.023624757469441697,0.10578628796283399,0.5141666044574144,0.35642235011030965
25182-84-7,0.023745289466868096,0.14778194509375173,0.41369923143834514,0.414773534001035
15471-17-7,0.2153285856317816,0.22804450238227383,0.4560226178930512,0.10060429409289337
111-46-6,0.00937615548116513,0.03938474231539122,0.27281488602893295,0.6784242161745107
111-48-8,0.04817889135397543,0.12647483563891906,0.604419361582921,0.2209269114241841
1892-29-1,0.045319282055360004,0.1650634121967964,0.6107838555180048,0.17883345022983882
41123-69-7,0.11976206268767169,0.5037851675834092,0.1407225576898297,0.23573021203908942
504-63-2,0.009634994515813462,0.04931627131286466,0.4257676894537731,0.5152810447175489
10099-72-6,0.019520360686145048,0.08604710306687455,0.42712742186145947,0.46730511438552114
30544-47-9,0.008402628138614808,0.06223057256722357,0.8241246753658221,0.10524212392833954
82578-51-6,0.013275895499709783,0.14595810528988404,0.7930120665796505,0.047753932630755676
76874-96-9,0.011544877537700657,0.19046675862024093,0.7367890107519063,0.061199353090152196
76874-97-0,0.01635189342882377,0.10614852795372968,0.7421573495207651,0.13534222909668112
34580-73-9,0.019184215478854856,0.08253350666162255,0.79529985094515,0.10298242691437268
19721-22-3,0.024861314298111847,0.31878287638628483,0.586705623133676,0.0696501861819276
111-91-1,0.05185833216529143,0.42601621866950107,0.4818942575868517,0.04023119157835563
123-91-1,0.031264161855258515,0.15086720464930042,0.6760415988399975,0.1418270346554436
120-55-8,0.0010778342868614469,0.023927500725566743,0.3851055164075075,0.5898891485800642
15980-15-1,0.1437816366113448,0.2792953560412916,0.5119849931692657,0.06493801417809852
53061-10-2,0.056823538975828654,0.5830668025034235,0.2602171490383957,0.09989250948235205
17095-24-8,0.04823128496668777,0.153493271966687,0.5131144230042453,0.28516102006238014
63917-06-6,0.16412424937244413,0.4836444672755477,0.319374027807373,0.032857255544635165
6279-87-4,0.03101678952587124,0.1375623657337065,0.7133850571749171,0.11803578756550547
1070-42-4,0.11281494146870509,0.47526996151121204,0.3521145919267762,0.059800505093306665
5266-08-0,0.25695163103671037,0.42940958942218604,0.30051206696988175,0.013126712571221825
311-44-4,0.7280697523651328,0.19026090519712868,0.058737490138525895,0.022931852299212397
2451-86-7,0.0032698924313409516,0.02419553902959433,0.6234699901870338,0.3490645783520313
1120-71-4,0.2076336820834789,0.09142671264900588,0.5744211566011108,0.1265184486664046
287-29-6,0.009881976078564222,0.0919050320317239,0.7923815694367251,0.10583142245298696
2550-06-3,0.02714347771460759,0.27939256828835896,0.6637403631025796,0.029723590894454043
505-60-2,0.1073458957619384,0.3365799587514761,0.49526223679671355,0.06081190868987222
100-45-8,0.10977361210133957,0.19841652273530183,0.6350000652957386,0.05680979986762001
4994-16-5,0.005727262431767709,0.0954269637170799,0.5310305300961283,0.3678152437550241
64011-70-7,0.052746115326682434,0.48863242663684214,0.4173786464494055,0.04124281158707003
4771-80-6,0.021282135441357576,0.1025489789103058,0.7789838538577349,0.09718503179060164
10137-69-6,0.025189558079413817,0.20492835199544007,0.7554055802261659,0.014476509698980192
13042-02-9,0.053529301071154875,0.07647078533624084,0.8481709012809371,0.021829012311667412
4488-57-7,0.030298852531436455,0.33942668283938465,0.49436795817753015,0.13590650645164862
57-24-9,0.19753662246706413,0.377150710391048,0.4083311985430189,0.01698146859886923
65043-22-3,0.03882989654354742,0.4645338358712359,0.4692406316059897,0.0273956359792275
4781-76-4,0.031436893566528255,0.1295110619823718,0.5592908448182651,0.27976119963283486
100-73-2,0.012134982912793158,0.049942739809220246,0.8110322602914994,0.12689001698648733
63915-63-9,0.06999836739229658,0.5759996247947197,0.34084722684901225,0.013154780963971316
104-53-0,0.007243650845080089,0.043585727834625485,0.8890472316740805,0.06012338964621362
5766-67-6,0.06966571716531304,0.23447873266587974,0.5549211226145688,0.14093442755423852
110-61-2,0.1014308449496287,0.2508407582460485,0.6236091510617976,0.024119245742525428
1075-76-9,0.038635621825626694,0.1514410883962324,0.7871603339077619,0.022762955870378864
23996-53-4,0.03365990758044157,0.17229801669290778,0.7689171719107316,0.025124903815919055
75696-02-5,0.02058919176239792,0.11522436237071572,0.6206046564283546,0.24358178943853193
109-78-4,0.17099814718044554,0.3220841769956075,0.4701925493521033,0.03672512647184384
1071-22-3,0.08121350117656524,0.27127893524322644,0.6361096748893614,0.011397888690846845
542-76-7,0.2888674249078898,0.2818698745447595,0.4207048486736652,0.008557851873685615
26896-48-0,0.012257298297763028,0.059761187782452506,0.7451779814795846,0.18280353244019967
14370-50-4,0.038451896918973195,0.20785220841534632,0.7274858988119739,0.026209995853706723
73803-48-2,0.029187510390889234,0.16838201415208123,0.43822885893848484,0.36420161651854455
13887-61-1,0.052407270033946914,0.13102143699534738,0.7060637667246842,0.11050752624602142
23657-27-4,0.05991205179677888,0.4704483478309579,0.43809803466136465,0.03154156571089877
35944-73-1,0.03570955357485934,0.23641068427384082,0.6756917965928916,0.05218796555840815
76751-94-5,0.047696849386794804,0.5178660598360898,0.36822396298837357,0.06621312778874164
97901-22-9,0.04947765088924886,0.23565213431682921,0.6601115045037406,0.054758710290180944
63007-70-5,0.06901413680716009,0.25836453419245087,0.6239965203006235,0.04862480869976573
2955-38-6,0.02321913512628518,0.052878774391391194,0.6635927221496938,0.2603093683326298
25967-29-7,0.02172090841415828,0.163930425012107,0.645760294026181,0.16858837254755404
23887-48-1,0.0157171076355984,0.14758897973330035,0.6488714456229814,0.1878224670081202
78246-49-8,0.2263152037834193,0.39123671673376836,0.31454435131274944,0.06790372817006263
20123-68-6,0.15313565779252275,0.5680924535192468,0.21519410223408683,0.06357778645414405
18818-61-6,0.029149644136619805,0.08748962893043194,0.6862407873520264,0.19711993958092147
33453-19-9,0.04051614721993316,0.12604766225996142,0.6635351611691787,0.1699010293509269
69655-05-6,0.08887619546606226,0.07197411614377379,0.2968421269320611,0.5423075614581028
77053-97-5,0.0731965104661176,0.09097988418633579,0.7185571124582204,0.11726649288932613
486460-32-6,0.06514172252391623,0.24398342300104278,0.4709115321753393,0.2199633222997015
915095-94-2,0.04214520127319598,0.4030646445529445,0.45046255252831746,0.10432760164554215
7346-91-0,0.017290296066791538,0.1148626390657424,0.5760569815943317,0.29179008327313427
121808-62-6,0.02318941101627587,0.030750617911477145,0.5281990546124438,0.4178609164598032
64872-77-1,0.010430910278902994,0.05374820439033927,0.6950649865869921,0.24075589874376574
53716-82-8,0.037397692410726026,0.1390374791631405,0.47691966938447367,0.34664515904165993
39391-39-4,0.015847185728078653,0.03598506358908032,0.2156780378506222,0.732489712832219
314771-88-5,0.004862518131626499,0.06607916384979275,0.7114200431947761,0.2176382748238048
114654-31-8,0.046193541867921184,0.48174707589082133,0.3949346215951205,0.07712476064613676
884-49-1,0.110346397154582,0.20388286138454378,0.614686916438088,0.07108382502278623
14008-53-8,0.16665295848120587,0.19143226711622618,0.5485442658556008,0.09337050854696723
2589-15-3,0.2406987762304907,0.357928327643299,0.35102615943099935,0.050346736695210836
145-73-3,0.3361247630880392,0.05421409353957813,0.3301482349060708,0.27951290846631216
2759-71-9,0.011731875332873988,0.38099773322455155,0.4772924187863983,0.12997797265617636
858956-08-8,0.02518773859527917,0.14029826050494834,0.6232192038148241,0.21129479708494822
765-30-0,0.05974911648973634,0.4172022780091568,0.4939654397268381,0.029083165774268855
81356-60-7,0.11353708176398476,0.1262631884581079,0.5375158175245737,0.22268391225333362
86393-33-1,0.02903380902995834,0.4485655967627252,0.41979639258642526,0.10260420162089101
51981-21-6,0.04356362600783318,0.12740581837088855,0.6431801100601678,0.18585044556111047
9001-73-4,0.011574443623270609,0.028513425372066185,0.23959953599917713,0.7203125950054862
13115-71-4,0.003057972701267882,0.015952127739130795,0.2126055032964589,0.768384396263142
32773-59-4,0.04469979763006305,0.05542431095955073,0.7328333123643532,0.16704257904603304
3544-94-3,0.06383663012054473,0.0858857359978174,0.21756740674649955,0.6327102271351381
84611-23-4,0.01199158224162936,0.022478327564923118,0.4306525326824211,0.5348775575110262
521284-22-0,0.02976208099216601,0.23564966905357757,0.6274039868301179,0.10718426312413869
7545-48-4,0.15350906598453623,0.0501658403374451,0.49221261197238797,0.3041124817056305
101-49-5,0.021138164118960075,0.28865155536424325,0.5817221187124262,0.1084881618043707
56461-33-7,0.05496065368604039,0.6264261671657383,0.259059909027343,0.05955327012087804
58095-31-1,0.05217724062078903,0.27155047848143954,0.5690241549441365,0.10724812595363448
28874-51-3,0.01794314559541119,0.032642303341767404,0.6725624921163167,0.27685205894650466
100678-32-8,0.035216688214193895,0.3515507276748443,0.5968924226151886,0.016340161495773216
30914-89-7,0.135519205569336,0.2075994952208784,0.573959742806839,0.08292155640294667
74103-07-4,0.11796561403561139,0.3523074667996046,0.49670478698846904,0.03302213217631487
1331-07-3,0.033753481799755194,0.1969850575707654,0.49916919599340076,0.27009226463607844
88485-37-4,0.02200828572759112,0.09189012099585223,0.42668295693765174,0.45941863633890484
52079-23-9,0.13299015462385752,0.1506985933360227,0.4504248900446459,0.2658863619954742
29050-11-1,0.005049737989352458,0.15373968138595587,0.7816666354266335,0.05954394519805802
55316-22-8,0.014356713088899123,0.19287570600281131,0.630412743139535,0.1623548377687549
57-96-5,0.014130582015623705,0.3092192935989456,0.6092336337192438,0.06741649066618709
114686-12-3,0.11826500464716418,0.36119939414046953,0.47799348264583563,0.04254211856653067
102-20-5,0.028495407112653717,0.08666727136270605,0.6775498820288581,0.20728743949578204
51-12-7,0.01873244262382877,0.27677872195922437,0.5504109366539326,0.15407789876301412
59-97-2,0.07675811230155856,0.5487499665893195,0.3676042354683935,0.006887685640728439
5144-52-5,0.07246474052684256,0.7335505460714428,0.18484264523917043,0.009142068162544299
53878-49-2,0.0021000782501554905,0.14119116234041873,0.7689352043590052,0.08777355505042056
372-77-0,0.14295563335186823,0.4919227773469611,0.3106789884564526,0.05444260084471796
123-81-9,0.01867768949195893,0.8949901752336045,0.07285558272275643,0.013476552551680359
4301-50-2,0.034717717472956044,0.14347725106652037,0.5682545556914281,0.25355047576909545
76824-35-6,0.055985450206419964,0.1772170160884722,0.45820844906869895,0.30858908463640894
103-29-7,0.007734778862691779,0.053291908154847065,0.8208940576433582,0.11807925533910317
621-95-4,0.013601340583749557,0.16701415542554904,0.7451869128011092,0.07419759118959211
736-30-1,0.03427156837366927,0.37986012513027,0.4279479763427954,0.1579203301532653
137281-39-1,0.008765991434733729,0.3724908790911141,0.40755179188587465,0.21119133758827766
7199-29-3,0.010879645713521877,0.07900977259459059,0.6954117629568137,0.21469881873507393
37286-92-3,0.021368412015157913,0.14021434903341462,0.7298852182809508,0.10853202067047657
494-19-9,0.02613688906057075,0.06238417454585308,0.7020583327126727,0.20942060368090343
697235-49-7,0.008439372293160018,0.0944291253422215,0.45861388638613537,0.4385176159784832
53597-27-6,0.13083049508067046,0.07293724088691217,0.5445225088516079,0.25170975518080924
119-84-6,0.004459792620890303,0.11628347897914679,0.7952362410811087,0.08402048731885407
36330-85-5,0.022558775643403327,0.21298647353698852,0.6821060834589434,0.08234866736066511
38873-55-1,0.033065211384050996,0.17933256284465723,0.7105752910460773,0.07702693472521455
123-56-8,0.046993826681808556,0.08746153380021252,0.5445853936387441,0.3209592458792349
23249-97-0,0.013630482820092866,0.2421332216391596,0.729328659913875,0.01490763562687282
23093-94-9,0.00555334771004167,0.04302747628226239,0.7740057009713562,0.17741347503633986
23093-93-8,0.05147158157088461,0.12627760865253052,0.4407452704021393,0.3815055393744456
21256-18-8,0.044484949325659266,0.29087564043515146,0.5830923186607153,0.08154709157847385
24096-53-5,0.004447022756941289,0.06480287920936267,0.4755348076302061,0.45521529040348996
128-08-5,0.08537114278957836,0.19828103219345042,0.5024559079051074,0.21389191711186398
16327-90-5,0.032041630274020315,0.0716051721797921,0.4525598770780471,0.4437933204681405
108-30-5,0.022414788027814082,0.09439824974408265,0.6428776929092274,0.24030926931887575
114369-43-6,0.015338485172149956,0.17910102338621195,0.641957363382393,0.16360312805924537
5029-46-9,0.1158023622227579,0.2893414249019507,0.4445141553943898,0.1503420574809018
53894-28-3,0.10614126805358542,0.29159487360444486,0.5827765685654619,0.019487289776507724
62-31-7,0.12070833974340608,0.21295813347836567,0.6347962729072437,0.031537253870984557
61361-60-2,0.5409777458944639,0.12809846210149625,0.19404149691531272,0.13688229508872707
56538-00-2,0.7869892685206639,0.10903009922165692,0.08635349023561201,0.01762714202206705
72239-31-7,0.08492929994574452,0.6510147175182868,0.24866996987406972,0.015386012661899356
72239-33-9,0.14161119532024483,0.4402404578063383,0.3856430837550094,0.032505263118407235
55458-76-9,0.02088382596188562,0.2372123645921077,0.6674363126786794,0.07446749676732724
51-71-8,0.15759820012128653,0.7008482069359727,0.12799298574342677,0.01356060719931396
54941-79-6,0.024340085311645915,0.5383752284922934,0.41607841939759843,0.021206266798462294
131206-85-4,0.2577984659227165,0.47469790217613467,0.23183372331529312,0.035669908585856086
17471-82-8,0.24022786138082716,0.4908522076606537,0.2325165043806511,0.036403426577868395
100981-43-9,0.03299161862798532,0.16236940185764523,0.5153832650957009,0.2892557144186687
3576-64-5,0.2580872115606946,0.21554191654132016,0.32640495142523057,0.1999659204727545
59128-97-1,0.07334314541472896,0.261672510880942,0.624276667390054,0.04070767631427481
24166-13-0,0.023076565853027323,0.16073765943104584,0.6226686990835681,0.1935170756323588
94776-91-7,0.05927633388376735,0.12875680606498868,0.775335772821954,0.03663108722928979
111988-49-9,0.02924034477771035,0.31275461480353545,0.5828222105352672,0.0751828298834873
100199-60-8,0.01905973738044973,0.11009181340630093,0.8148377299401252,0.05601071927312411
96719-71-0,0.06439910240151207,0.16840017790012216,0.6752311648286229,0.09196955486974309
96719-43-6,0.02664718242120832,0.15957918008848906,0.7176855905101349,0.09608804698016755
96719-45-8,0.03969924019905608,0.17875954728543436,0.6421262337436623,0.13941497877184694
96892-56-7,0.05164240777486902,0.21400096075585018,0.6718508745313655,0.0625057569379152
7633-57-0,0.05300709587430946,0.25205268458937224,0.6817084151902124,0.013231804346105996
97174-79-3,0.04799529262470856,0.1729541686117249,0.6659070648277936,0.11314347393577302
138117-50-7,0.006142401531701946,0.08134178093157131,0.7498121066313819,0.16270371090534494
180793-94-6,0.004710366681989431,0.027121408545455254,0.47872035014129416,0.4894478746312612
92-43-3,0.09132874626849452,0.213907218014913,0.6652967414100841,0.029467294306508258
2121-12-2,0.01646021384517244,0.03874491315688596,0.6301206374949168,0.3146742355030248
622-08-2,0.013551331238222568,0.09533971331787464,0.7855940202596154,0.1055149351842872
103-74-2,0.03826713434410061,0.22114164777426226,0.6896297383482525,0.050961479533384584
104-62-1,0.019125849817971875,0.058122283988818205,0.7610045744241705,0.16174729176903924
103-53-7,0.01987284381287488,0.06887781234051334,0.6015503447318135,0.3096989991147985
124428-11-1,0.01078874021638286,0.04545541996943032,0.36127179509247254,0.5824840447217146
94-47-3,0.017780008573194277,0.04337245535314515,0.6607232013392992,0.27812433473436127
37795-69-0,0.009948222677991048,0.09798458468046745,0.8535167799657958,0.03855041267574569
940-41-0,0.03205398161988158,0.27872866739098057,0.6054358673443871,0.08378148364475055
35250-53-4,0.02314503240712136,0.09686847687150833,0.8507545116298105,0.029231979091559546
59375-68-7,0.6286915415531256,0.13966703749914539,0.20897953851293227,0.02266188243479684
4871-71-0,0.3567976647686826,0.14529351576921826,0.4439610879762999,0.053947731485799115
103-63-9,0.03206930058145684,0.28951947591919164,0.5511025195159641,0.1273087039833873
113136-77-9,0.08659081414259262,0.2865934983984053,0.5677841300599786,0.05903155739902361
98519-08-5,0.023456213532508752,0.13970675745269764,0.7559341823536901,0.08090284666110341
98519-18-7,0.0524073451640568,0.18507243326548728,0.6457252652063693,0.11679495636408643
60207-31-0,0.030671577910442446,0.1782759991077783,0.7552567137247225,0.03579570925705666
98532-65-1,0.018484027284413427,0.1476390378485996,0.7193986180066846,0.11447831686030212
1070-78-6,0.0195820151420909,0.5057561254893242,0.409114870288795,0.06554698907978979
2043-57-4,0.09336150727253209,0.22930490991351699,0.49935803290963976,0.17797554990431094
19201-32-2,0.4133835292547464,0.36234953757495153,0.21216545640011586,0.012101476770186132
116970-50-4,0.0746868867697954,0.15632758455033804,0.6778258000930264,0.09115972858684016
141-43-5,0.04373875195558987,0.17711189287389495,0.42014653503841176,0.3590028201321032
33545-23-2,0.02136804423794907,0.11026928397798991,0.7611027457950982,0.10725992598896306
10042-77-0,0.017674473550439128,0.08047286020298237,0.24252142941782154,0.659331236828757
151-56-4,0.04524577620562658,0.5230323464845535,0.40475337898369257,0.026968498326127497
26957-73-3,0.053528321972092736,0.19699422649335147,0.6799300793202167,0.06954737221433897
5782-83-2,0.11653274552772393,0.14082886004647294,0.7035253640208453,0.039113030404957956
96-45-7,0.2784359855454665,0.37946624023656567,0.3313783558122993,0.010719418405668648
73218-79-8,0.05001645671209063,0.624819634326207,0.29258569182913285,0.032578217132569635
61-57-4,0.025215792923570755,0.19347837392325606,0.6830846279162821,0.09822120523689148
80-02-4,0.004632623510930992,0.05919048839997379,0.7377032927435732,0.19847359534552209
2871-01-4,0.0356032302846135,0.09316697535666017,0.6460872834513415,0.22514251090738469
6961-46-2,0.007131865251129755,0.08943401357292494,0.810672344476917,0.09276177669902835
24207-38-3,0.007898902573141313,0.1095788584390032,0.7927758731909773,0.0897463657968782
1320-51-0,0.019863121623709172,0.041026517748327204,0.6803267778604631,0.2587835827675006
65141-46-0,0.05210039059083533,0.20204612954149637,0.6243173934845889,0.12153608638307932
96-53-7,0.0973685502207836,0.5279272437941178,0.367083330917526,0.007620875067572714
3566-10-7,0.10234818480292969,0.2950750201605052,0.4421059604292627,0.16047083460730244
557-30-2,0.0328231314351421,0.25104305647685576,0.5686681091540313,0.14746570293397088
54941-80-9,0.011082383140500507,0.5040965302874715,0.4599745497711598,0.024846536800867968
80026-34-2,0.02128975788604602,0.2675827838607285,0.548881428284415,0.16224602996881077
33813-20-6,0.06166537837695747,0.7280017189005715,0.2058057289883682,0.0045271737341028425
54941-66-1,0.28197619627348397,0.45458784277408015,0.2309173207822437,0.03251864017019229
26859-72-3,0.13366213016064588,0.4822943546127837,0.3663947887056806,0.017648726520889873
22232-71-9,0.03130620563010712,0.7460873722265079,0.20661297038910847,0.01599345175427633
27097-43-4,0.15364747703113277,0.5888085108175439,0.23928387133621595,0.018260140815107295
23915-26-6,0.126533557545131,0.6700160046847512,0.16108251599202367,0.04236792177809393
27097-44-5,0.1451922468492335,0.6761805451411451,0.16010784566326558,0.018519362346355924
54941-67-2,0.14301687532528057,0.35696422891114626,0.45497367786952636,0.04504521789404677
22036-77-7,0.03903953074803321,0.0877747778554503,0.13896851328147508,0.7342171781150414
39884-52-1,0.044592024017687706,0.2575108243808786,0.6742656271791395,0.023631524422294253
84210-62-8,0.036406664606343495,0.22175258853339866,0.5932201433810171,0.14862060347924064
73870-33-4,0.2999886881865085,0.23171973637570334,0.44129508076517315,0.026996494672614994
53720-84-6,0.062209037517272886,0.35042995591985054,0.1345921077281367,0.45276889883473953
59277-89-3,0.013362332467503974,0.024061557294855124,0.7298064568476496,0.23276965338999128
20208-21-3,0.01532720891135923,0.17296375135139283,0.5577204338885591,0.25398860584868854
40762-15-0,0.011907804098064164,0.08450281292479228,0.5115213195987386,0.3920680633784052
3891-07-4,0.01375879974425026,0.12063150337332187,0.6189040188485595,0.24670567803386842
34929-08-3,0.023477529162808885,0.10529964032114278,0.7144537004674183,0.15676913004862986
155601-30-2,0.024184684974901536,0.09582109967999072,0.5244358683895424,0.3555583469555652
107-21-1,0.01182487771891734,0.06777252601099003,0.2553405857401431,0.6650620105299496
122-99-6,0.007589783382470912,0.11125559204738705,0.8228321637072279,0.0583224608629143
93-20-9,0.018572922276973124,0.07873699736594308,0.8061385553734018,0.09655152498368193
3833-54-3,0.011553925720376888,0.040562684747549094,0.6991344143250289,0.24874897520704506
120-67-2,0.01056464607911197,0.13567234740647993,0.8139793615756105,0.03978364493879751
2122-77-2,0.018521086899637176,0.1190427642441189,0.8141807737447597,0.04825537511148382
371-62-0,0.17320228376469768,0.1509252321833706,0.26846086986147216,0.40741161419045935
60-24-2,0.053069482721100826,0.4077780794468152,0.4334218023571855,0.10573063547489839
80303-93-1,0.05926789173497303,0.1284890009215588,0.6861709824764015,0.1260721248670668
1562-00-1,0.016356492415858116,0.12323131089039636,0.6222133884094265,0.23819880828431914
107-07-3,0.11021042794948797,0.5381446806116768,0.25505852026531434,0.09658637117352106
624-76-0,0.04698726544343245,0.5598346717845969,0.35681526817201287,0.03636279459995802
75-21-8,0.07302065041972183,0.2307974012773137,0.6498785171025465,0.04630343120041823
646-06-0,0.03484285696644785,0.18962049977005518,0.6386030095722492,0.1369336336912477
629-15-2,0.013643728537962242,0.1598263843590016,0.300832979807442,0.5256969072955939
104-66-5,0.0038299604676103136,0.05842889161448982,0.781895244746149,0.15584590317175087
28173-59-3,0.017615801856646483,0.10060056345288579,0.4383696678779557,0.4434139668125119
9004-86-8,0.0025305771389290913,0.01772633500335856,0.5156631777776076,0.46407991008010463
2514-53-6,0.021234937215179134,0.10348787496719754,0.7303922531895131,0.14488493462811006
96-49-1,0.027051916756329012,0.08579646453450822,0.7469126379971865,0.1402389807119764
339-65-1,0.05983686748760022,0.30263144089584654,0.6064552671942411,0.031076424422312055
58041-19-3,0.12203698779317222,0.09855175905830453,0.3805928218788614,0.3988184312696618
19767-45-4,0.047718886309731416,0.4321531532813618,0.39765358951557783,0.1224743708933287
420-12-2,0.14793580026636985,0.16144058611405865,0.6645711828810273,0.026052430738544005
629-17-4,0.035807921340833646,0.6682342932248728,0.21393095091394412,0.08202683452034927
62303-19-9,0.04117959957854535,0.059817382672411976,0.5271585394328229,0.37184447831621986
762-70-9,0.1628516698209789,0.24173289365394351,0.47021798616854665,0.1251974503565315
1622-32-8,0.13499850509735128,0.5475542948201706,0.27083493297823324,0.04661226710424523
107-06-2,0.05902440249934427,0.2870436421740436,0.5788334164320149,0.07509853889459726
126-15-8,0.010013271173076845,0.19846804882641314,0.5608717667310689,0.23064691326944142
85-40-5,0.09788337502782911,0.15506453887961574,0.3316875989072334,0.4153644871853216
2425-06-1,0.12291497231622123,0.12067173909299676,0.44674722338286776,0.3096660652079141
133-06-2,0.03181277372112358,0.0919939575029394,0.5278436730339432,0.3483495957419938
85-43-8,0.045305425226307136,0.23277874108950278,0.5272981725955798,0.1946176610886107
2971-38-2,0.03008656638827923,0.24994424151731814,0.6528541329824469,0.06711505911195595
97519-39-6,0.005354395130267372,0.02094624081397326,0.1660111412456474,0.807688222810112
3276-41-3,0.24517996830742889,0.31284590434331605,0.42716855143037885,0.014805575918876157
110-64-5,0.035578753922271535,0.20498357612872142,0.42863210180136796,0.33080556814763934
77-79-2,0.168576645992203,0.30786899824420155,0.43536472769244816,0.0881896280711472
544-25-2,0.05000272533219175,0.3568617166134348,0.4714544990138838,0.12168105904049005
542-92-7,0.045385821089175084,0.5452924964672597,0.3312368018113794,0.07808488063218574
542-78-9,0.06702726170943107,0.5625365348236306,0.33415481631864685,0.03628138714829172
3385-61-3,0.02641518255040388,0.1295131770313332,0.6372750887031425,0.20679655171512015
77-73-6,0.02162640323789667,0.08886509765384726,0.7553788777899094,0.13412962131834683
122-78-1,0.02249039398055819,0.1082993118403097,0.7621856457689121,0.10702464841022014
28382-15-2,0.027792345453732877,0.41781140660434984,0.4876933283599266,0.06670291958199066
105112-76-3,0.08348915138094845,0.47422010511783647,0.34647543462792846,0.0958153088732868
63979-76-0,0.06590452974503677,0.3751455810336433,0.5333970528306746,0.025552836390645275
4080-31-3,0.5879797491985718,0.14645521751665064,0.2567958308769592,0.008769202407818566
104-54-1,0.014647452066412676,0.1737601471537602,0.7337090778151274,0.07788332296469938
29560-84-7,0.06181276265829442,0.5395827637408578,0.3795940533314852,0.019010420269362897
104-65-4,0.006094595679273966,0.049543633515237086,0.7938546089861382,0.15050716181935053
122-69-0,0.01158574994771493,0.03998456877873303,0.23513201569341494,0.7132976655801371
5320-75-2,0.006415359265204509,0.029912801608164487,0.4994411494308597,0.4642306896957714
87-29-6,0.006618049264112997,0.0747834057666463,0.7863728632907683,0.13222568167847257
149-29-1,0.04087729427083505,0.1944557289067899,0.640229127751591,0.12443784907078367
107-20-0,0.13487836343819154,0.6165401679043278,0.23950605702315292,0.009075411634327624
178671-69-7,0.03766812677633379,0.18178263287415852,0.4732132552573506,0.30733598509215704
628-87-5,0.12236095855250831,0.6731205360796617,0.18836979863537034,0.01614870673245972
110-65-6,0.04316258760138533,0.2688626646600102,0.5219173276479044,0.16605742009069951
3159-29-3,0.014665372882832041,0.04815143927401929,0.5835310944924803,0.3536520933506686
101-27-9,0.03139401455184148,0.1238015133280578,0.7720568487181801,0.07274762340192056
59443-94-6,0.0349096870475477,0.3785089145359491,0.5418678480319509,0.04471355038455242
40018-25-5,0.029200148411104035,0.30078614407669574,0.6435152678854842,0.026498439626715973
107-91-5,0.06243128767732033,0.4468214206751059,0.45058132646550914,0.040165965182065
372-09-8,0.28705500953657004,0.27275340137475945,0.40202281429930914,0.038168774789360954
107-16-4,0.2439250905162621,0.4303211341836392,0.30977814868170317,0.01597562661839552
777-11-7,0.0877923898924715,0.19193234425160452,0.6629715306218518,0.05730373523407212
63278-33-1,0.10234917808306655,0.5177858352439043,0.25848132484900843,0.12138366182402074
