CASRN,Toxic_svm_ecfp6bits-0,Toxic_svm_ecfp6bits-1
2691-41-0,0.14584213829090428,0.8541578617090958
13980-04-6,0.1628517528366439,0.8371482471633562
121-82-4,0.1804580302745605,0.8195419697254397
2235-43-0,0.47765195841663627,0.5223480415833638
25155-29-7,0.5674368046817337,0.43256319531826626
17929-34-9,0.5824589499192646,0.41754105008073533
40507-94-6,0.16841836945585434,0.8315816305441456
149-44-0,0.5973491726446821,0.402650827355318
870-72-4,0.8311932112137944,0.16880678878620572
99591-74-9,0.43535555860629427,0.5646444413937056
555-89-5,0.28868117526106535,0.7113188247389344
88144-99-4,0.15487542709800822,0.8451245729019918
6317-18-6,0.11826365683995665,0.8817363431600435
21564-17-0,0.387701123500339,0.612298876499661
21335-43-3,0.13742020729759719,0.8625797927024028
3518-65-8,0.2447287965892226,0.7552712034107774
74-97-5,0.05584991191704999,0.94415008808295
24082-36-8,0.1796210974119879,0.820378902588012
57583-54-7,0.3908377152355012,0.6091622847644989
1324-76-1,0.8917353088968031,0.10826469110319699
128-79-0,0.92379193619626,0.07620806380374
3071-73-6,0.8091857928675682,0.19081420713243188
991-42-4,0.235688496547585,0.7643115034524149
54299-17-1,0.7283899422646676,0.2716100577353324
131-92-0,0.688765699832518,0.31123430016748216
135-57-9,0.5879118879627722,0.412088112037228
73688-63-8,0.9605211064061511,0.03947889359384894
21413-28-5,0.4710707667489875,0.5289292332510125
603-34-9,0.17842761628955722,0.8215723837104427
101-02-0,0.5510631260602092,0.4489368739397907
115-86-6,0.2783353836501911,0.721664616349809
597-82-0,0.13905034635498897,0.8609496536450109
603-35-0,0.3380855919486566,0.6619144080513433
52237-03-3,0.8853351462723218,0.11466485372767814
6607-41-6,0.4652940748628758,0.5347059251371243
60628-96-8,0.18280272265242548,0.8171972773475744
82-66-6,0.7945362791799775,0.2054637208200223
84-15-1,0.4088419742538895,0.5911580257461105
84-62-8,0.8735368281024054,0.12646317189759448
3905-19-9,0.8533975163562745,0.14660248364372538
573-58-0,0.8385543542964873,0.1614456457035127
6416-68-8,0.8971993055166091,0.10280069448339069
30638-08-5,0.8714694636376236,0.12853053636237655
31251-03-3,0.06521195776956766,0.9347880422304323
119006-77-8,0.12301234310488236,0.8769876568951177
92-94-4,0.22574919369703184,0.7742508063029683
98119-87-0,0.8537181458075667,0.14628185419243353
28140-60-5,0.21371418604368642,0.7862858139563137
8003-50-7,0.9351766174716405,0.0648233825283594
35869-64-8,0.8790352553471138,0.12096474465288604
5280-78-4,0.8842678668220163,0.1157321331779837
1937-37-7,0.9666587208597455,0.03334127914025464
6247-39-8,0.3381433364334593,0.6618566635665407
42797-18-2,0.7209554462886321,0.279044553711368
62802-56-6,0.14387415286209715,0.8561258471379027
90-30-2,0.30106439409256713,0.6989356059074329
4335-09-5,0.958051567835349,0.04194843216465104
52238-92-3,0.7604125740065467,0.23958742599345315
40618-31-3,0.8857031311544299,0.11429686884557029
1937-35-5,0.764886287980413,0.2351137120195868
13080-89-2,0.48324022558586416,0.5167597744141357
2583-80-4,0.8896990971049908,0.11030090289500913
6406-56-0,0.8121718667108047,0.1878281332891954
107934-68-9,0.41553793707217584,0.5844620629278243
67446-03-1,0.8503826621108355,0.14961733788916443
587-98-4,0.8691475601460802,0.13085243985392003
4117-90-2,0.16450821111704989,0.8354917888829503
135-88-6,0.4656580330711281,0.5343419669288719
4051-63-2,0.6819759920693643,0.3180240079306355
81-77-6,0.5238837011668462,0.4761162988331537
12237-62-6,0.8300362034359439,0.16996379656405594
17364-40-8,0.2724022101189206,0.7275977898810795
25505-99-1,0.18146770506229887,0.8185322949377013
622-15-1,0.1678397697045621,0.8321602302954378
86-29-3,0.11139164575527362,0.8886083542447265
4695-13-0,0.3419673043194869,0.658032695680513
117-34-0,0.388116072407221,0.611883927592779
724-18-5,0.38113026355985374,0.6188697364401463
91-01-0,0.4171042704610597,0.5828957295389403
119-53-9,0.6084247451046161,0.391575254895384
92-52-4,0.2997713041012611,0.7002286958987389
54660-00-3,0.5444121923946041,0.4555878076053958
119-61-9,0.7872778281774367,0.21272217182256314
94-36-0,0.620350435810077,0.3796495641899231
1850-15-3,0.6826812837460251,0.3173187162539748
122-39-4,0.4220167833915913,0.5779832166084087
102-06-7,0.21868028539409967,0.7813197146059002
622-03-7,0.14195727447140052,0.8580427255285996
103-33-3,0.3415577097819532,0.6584422902180468
37893-02-0,0.27775125540496676,0.7222487445950334
495-48-7,0.3211573506528634,0.6788426493471366
86-30-6,0.09734230812281726,0.9026576918771827
101-84-8,0.4135028061864063,0.5864971938135937
102-09-0,0.5571664498237301,0.4428335501762699
2524-64-3,0.30907505571561195,0.6909249442843881
4129-17-3,0.1413585412755519,0.8586414587244483
3861-73-2,0.9371948760707235,0.06280512392927663
23211-47-4,0.9376747146180099,0.06232528538199007
125-13-3,0.611829056947509,0.388170943052491
17692-24-9,0.7544790937484052,0.2455209062515947
603-41-8,0.5536828406738872,0.4463171593261129
32500-19-9,0.9050873550428312,0.09491264495716868
10040-45-6,0.7548605636960098,0.2451394363039903
82211-24-3,0.6292390663948803,0.3707609336051198
3567-69-9,0.8129403487588263,0.18705965124117385
66898-62-2,0.46058196411152796,0.5394180358884719
188425-85-6,0.4491104020009922,0.5508895979990078
948-65-2,0.5,0.5
10423-37-7,0.2649647471094896,0.7350352528905103
298-46-4,0.15588518307161217,0.8441148169283877
17418-58-5,0.7839557407951274,0.21604425920487252
8003-22-3,0.5,0.5
6925-69-5,0.5249685722278041,0.475031427772196
18636-88-9,0.33216830217258986,0.66783169782741
51671-14-8,0.5451183317918757,0.45488166820812437
2866-43-5,0.39031462469694167,0.6096853753030582
5766-76-7,0.5349054323149574,0.4650945676850427
100537-30-2,0.16096948521564838,0.8390305147843515
83-12-5,0.21184492130191823,0.7881550786980818
136687-74-6,0.6357002461585449,0.3642997538414551
85-52-9,0.7945568790869904,0.20544312091300962
90-41-5,0.3391257712644698,0.6608742287355303
86-00-0,0.30336409088959737,0.6966359091104029
132-27-4,0.38684886659137535,0.6131511334086246
60312-67-6,0.19242457484458939,0.8075754251554107
4727-29-1,0.7513822157284205,0.2486177842715796
833-50-1,0.4688687806532081,0.5311312193467921
15310-01-7,0.7867494486088507,0.2132505513911493
118-55-8,0.6978111726269454,0.3021888273730548
88599-33-1,0.9021853175635125,0.0978146824364875
60919-11-1,0.450088028803365,0.549911971196635
495-73-8,0.7015312668273623,0.2984687331726377
7361-93-5,0.5849560773727196,0.4150439226272804
6428-31-5,0.9604772906934709,0.03952270930652914
2429-82-5,0.8830071962494678,0.11699280375053223
2429-84-7,0.9305455681371957,0.06945443186280437
73926-93-9,0.7763833191358505,0.2236166808641494
4232-84-2,0.21012207305788924,0.7898779269421107
6425-07-6,0.8892006923360902,0.11079930766390965
39557-39-6,0.23726743719783377,0.7627325628021663
17781-31-6,0.19539494751400846,0.8046050524859916
93-45-8,0.7346128463116336,0.2653871536883666
5850-39-5,0.9456780006517185,0.05432199934828157
599-79-1,0.9005529993910839,0.09944700060891615
19247-68-8,0.09010224510247668,0.9098977548975234
129-00-0,0.41456273329764953,0.5854372667023504
130-20-1,0.37830070998746945,0.6216992900125304
1047-16-1,0.441467824670681,0.558532175329319
33955-44-1,0.7112208074196517,0.2887791925803483
97110-59-3,0.24802487029757445,0.7519751297024256
588-53-4,0.352522541407741,0.6474774585922591
3218-36-8,0.32350992280347673,0.6764900771965234
85-73-4,0.9184047686260574,0.0815952313739426
1210-05-5,0.3892100613109642,0.6107899386890359
61826-76-4,0.3884195965219582,0.6115804034780418
53874-68-3,0.13299460169553576,0.8670053983044641
136-36-7,0.7992804351984211,0.2007195648015791
713-68-8,0.4834423272303748,0.516557672769625
71130-54-6,0.41077891333148125,0.5892210866685189
92-67-1,0.2542341670981361,0.7457658329018639
92-69-3,0.4663893164042707,0.5336106835957294
2866-82-2,0.5834401978705094,0.41655980212949056
2784-27-2,0.813369304189918,0.18663069581008193
101-54-2,0.3076873427225338,0.6923126572774663
3457-98-5,0.2931956884404567,0.7068043115595435
80-38-6,0.36824973325722093,0.6317502667427792
80-00-2,0.5414104928057005,0.4585895071942997
51671-08-0,0.5338334878261584,0.46616651217384164
257-07-8,0.2135318382932141,0.786468161706786
275-51-4,0.23471848093410635,0.7652815190658936
1470-37-7,0.42576821565702827,0.5742317843429717
15307-93-4,0.15862469443024435,0.8413753055697557
84-65-1,0.7389699827172985,0.2610300172827013
467-69-6,0.7037215799914205,0.2962784200085795
86-74-8,0.2510999635200485,0.7489000364799517
894-86-0,0.3868489747246498,0.6131510252753501
482-89-3,0.727466130013832,0.27253386998616824
74115-24-5,0.44533234565056184,0.5546676543494381
88599-73-9,0.7376862602308126,0.26231373976918726
88599-51-3,0.8166946159455659,0.1833053840544341
304-81-4,0.25447612012913157,0.7455238798708683
120-78-5,0.2727894533662102,0.7272105466337901
262-12-4,0.18613413212573163,0.8138658678742683
80100-23-8,0.23033946404210928,0.7696605359578906
104-55-2,0.25221549971575036,0.7477845002842497
366-18-7,0.24170682465314847,0.7582931753468517
4360-47-8,0.22119588886854263,0.7788041111314572
2429-73-4,0.9001643100768272,0.09983568992317295
74039-01-3,0.8203118760073801,0.1796881239926198
6992-11-6,0.8526100193482914,0.1473899806517085
3564-27-0,0.8786949894750534,0.12130501052494667
945553-94-6,0.6366121186044366,0.3633878813955634
5212-99-7,0.552004290022643,0.447995709977357
5607-54-5,0.768362693258836,0.2316373067411641
1787-61-7,0.7583359706869305,0.24166402931306954
915-67-3,0.8804860584849741,0.11951394151502584
2611-82-7,0.8659129003685695,0.1340870996314308
518-47-8,0.5852052872542608,0.4147947127457391
83164-33-4,0.6540978535953172,0.3459021464046828
60168-88-9,0.3994533741261375,0.6005466258738624
60045-47-8,0.2416433468196867,0.7583566531803131
3845-20-3,0.8104211441181859,0.1895788558818141
104902-34-3,0.24830960354299145,0.7516903964570087
59-40-5,0.6874693283825274,0.31253067161747256
1470-35-5,0.3639581014141336,0.6360418985858662
31684-63-6,0.8018274497122698,0.19817255028773012
89426-92-6,0.13395442560325074,0.8660455743967493
1147-42-8,0.7711222574476327,0.22887774255236737
604-75-1,0.8247566022833739,0.1752433977166262
131-56-6,0.8135886716740581,0.18641132832594184
43087-91-8,0.21062999630191584,0.7893700036980842
13481-63-5,0.11666440750702019,0.88333559249298
530-78-9,0.34717688890775283,0.6528231110922469
23595-00-8,0.16181545818282686,0.8381845418171732
532-82-1,0.47528352600710516,0.5247164739928947
97-16-5,0.49009879513414145,0.5099012048658585
53-19-0,0.19638390192454314,0.8036160980754568
6723-40-6,0.273575275696504,0.7264247243034958
3424-82-6,0.6787478791178142,0.3212521208821855
64628-44-0,0.715994695197845,0.28400530480215525
88599-74-0,0.8375664155411301,0.16243358445886968
88599-62-6,0.7990241959821549,0.20097580401784507
68157-60-8,0.5446173395340794,0.4553826604659204
127-57-1,0.6027442757950646,0.3972557242049355
134-37-2,0.16173773481694062,0.8382622651830591
66-77-3,0.21678768129139034,0.78321231870861
27199-40-2,0.3356341564156594,0.6643658435843405
3669-32-7,0.7124421183346433,0.28755788166535673
134-32-7,0.12384025613948102,0.8761597438605191
86-88-4,0.07673760822801357,0.9232623917719865
86-84-0,0.21287107891969936,0.7871289210803005
86-57-7,0.09476338186148421,0.9052366181385159
90-15-3,0.18572858783884383,0.8142714121611563
74070-46-5,0.152433105068982,0.847566894931018
941-69-5,0.12342275163569319,0.8765772483643067
128-56-3,0.9325866800163604,0.06741331998363954
55994-28-0,0.30485543700293516,0.6951445629970645
91-22-5,0.1466321993457219,0.8533678006542782
85175-31-1,0.1618239928707629,0.838176007129237
3878-19-1,0.16295161041479508,0.8370483895852048
103-64-0,0.2848404781893225,0.7151595218106777
2602-46-2,0.9396962731403073,0.0603037268596926
82956-11-4,0.7703262898071302,0.2296737101928697
25875-51-8,0.07669520312308523,0.9233047968769146
2783-94-0,0.85210147234335,0.14789852765665004
101463-69-8,0.7365936542272603,0.2634063457727399
84632-50-8,0.7005475681367547,0.2994524318632452
72-54-8,0.18385679969859925,0.8161432003014005
50-29-3,0.11152438628712703,0.888475613712873
92-87-5,0.14346937567809143,0.8565306243219086
93839-21-5,0.4886496699803034,0.5113503300196967
92-88-6,0.44657853045300516,0.5534214695469949
7158-32-9,0.4263455088966854,0.5736544911033146
345-92-6,0.5840409526267772,0.41595904737322287
58139-96-1,0.2280116128371251,0.7719883871628749
60348-77-8,0.8165359731437019,0.18346402685629823
1478-61-1,0.3075389413683315,0.6924610586316684
7457-25-2,0.1824761733644153,0.8175238266355846
101-80-4,0.20567891330032162,0.7943210866996786
139-65-1,0.1296146885571465,0.8703853114428536
80-08-0,0.5114221689473005,0.48857783105269964
1934-21-0,0.8990546358581475,0.10094536414185228
1223-31-0,0.22368972823984334,0.7763102717601567
2664-63-3,0.3257113134655295,0.6742886865344706
80-09-1,0.7485760032660201,0.2514239967339798
80-51-3,0.5468143996362204,0.45318560036377964
80-33-1,0.4514390098408385,0.5485609901591616
80-07-9,0.40782207693700523,0.5921779230629949
128-69-8,0.7098140269933098,0.29018597300669
93-09-4,0.8557335215762669,0.14426647842373308
581-89-5,0.2780557672705134,0.7219442327294866
135-19-3,0.7690231449652036,0.23097685503479648
120-18-3,0.7922105426807388,0.20778945731926132
480-22-8,0.31438905687411384,0.6856109431258862
14255-88-0,0.5638260189120627,0.4361739810879373
117-79-3,0.471518082878399,0.528481917121601
2464-37-1,0.7349210831114469,0.26507891688855334
63716-35-8,0.23608339272275064,0.7639166072772493
63716-36-9,0.20839806225738663,0.7916019377426133
846-49-1,0.8368652262717187,0.1631347737282814
77-36-1,0.8654031124097049,0.13459688759029506
39062-72-1,0.5186086037116648,0.48139139628833505
88599-64-8,0.8735762349345723,0.12642376506542768
108935-06-4,0.8263017705428722,0.17369822945712762
35367-38-5,0.5467774109503662,0.45322258904963375
4394-00-7,0.48600497391818287,0.5139950260818172
34580-63-7,0.35242099157152434,0.6475790084284756
34580-77-3,0.1439457269299712,0.8560542730700289
5443-49-2,0.4897662990659228,0.510233700934077
58861-48-6,0.193944205546067,0.806055794453933
74697-32-8,0.7708948755590809,0.22910512444091907
553-26-4,0.30881444953144244,0.6911855504685575
22199-08-2,0.6220606181840035,0.3779393818159964
81-83-4,0.6356623253842641,0.3643376746157359
81-84-5,0.6902325363373051,0.30976746366269486
81-16-3,0.6167641780390631,0.38323582196093675
633-99-8,0.1415610548252997,0.8584389451747001
20749-68-2,0.527649338007801,0.47235066199219894
128-67-6,0.890454384108836,0.10954561589116414
2243-62-1,0.22177948766774985,0.7782205123322504
128-95-0,0.6930253499797911,0.30697465002020885
84-89-9,0.697449122588936,0.30255087741106385
3173-72-6,0.2764657804167308,0.723534219583269
81-64-1,0.6460523387095154,0.35394766129048455
81-04-9,0.7538696188685589,0.2461303811314409
120-72-9,0.3212416054863902,0.67875839451361
41803-58-1,0.20138104001785703,0.798618959982143
1698-60-8,0.1503083795980534,0.8496916204019467
3042-84-0,0.18965947017378826,0.8103405298262117
1698-53-9,0.24506111776249495,0.754938882237505
51707-55-2,0.4627313060903885,0.5372686939096113
148-24-3,0.2672588086405659,0.7327411913594339
27022-50-0,0.09339950664396872,0.9066004933560313
100-52-7,0.3482389518949158,0.6517610481050844
25506-06-3,0.456729301209725,0.5432706987902752
6607-45-0,0.16532803216491126,0.8346719678350887
114833-91-9,0.15454465751607172,0.8454553424839281
13423-60-4,0.08026849123836796,0.919731508761632
16227-12-6,0.07583865068066337,0.9241613493193365
84-12-8,0.4054174384018325,0.5945825615981675
66501-16-4,0.1640753884904885,0.8359246115095115
2423-66-7,0.1554185153503413,0.8445814846496589
623-30-3,0.11425277690970087,0.8857472230902991
41407-89-0,0.5126723082852574,0.48732769171474244
98-87-3,0.1264863068752639,0.873513693124736
1086-02-8,0.3804290712437394,0.6195709287562606
56741-95-8,0.4031925468586247,0.5968074531413754
396-01-0,0.1506001802926107,0.8493998197073894
18039-42-4,0.3922634300836,0.6077365699163999
89427-42-9,0.32862229949620475,0.6713777005037953
98-88-4,0.4536814615091436,0.5463185384908563
98-07-7,0.14105712086118077,0.8589428791388193
142-04-1,0.26062170218793096,0.7393782978120689
64-10-8,0.4852539923949225,0.5147460076050775
103-85-5,0.21656400880201668,0.7834359911979834
6635-73-0,0.14609381145189387,0.8539061885481062
100-63-0,0.10914518361562568,0.8908548163843744
100-65-2,0.4655039575848105,0.5344960424151896
103-71-9,0.2473207340738665,0.7526792659261338
17654-88-5,0.10984708769110559,0.8901529123088944
98-95-3,0.18470878260855533,0.8152912173914448
350-57-2,0.30612483434468385,0.693875165655316
3426-89-9,0.1800390820997365,0.8199609179002635
7450-69-3,0.3271385042879688,0.672861495712031
701-64-4,0.46415659003401394,0.535843409965986
644-97-3,0.17090953681168972,0.8290904631883105
1779-48-2,0.3279467731667248,0.6720532268332753
108-98-5,0.22127417462162702,0.7787258253783728
18355-25-4,0.5,0.5
127-52-6,0.31377666311422575,0.6862233368857744
8046-53-5,0.6692673957808531,0.330732604219147
98-09-9,0.4690767442902833,0.5309232557097167
108-90-7,0.22511201461142477,0.7748879853885752
108-86-1,0.11569991956543543,0.8843000804345643
591-50-4,0.3117740401561464,0.6882259598438534
119-72-2,0.6504779964651791,0.34952200353482077
124495-18-7,0.2949469805111496,0.7050530194888506
63734-62-3,0.7537353854469837,0.24626461455301618
123172-45-2,0.6681103956544673,0.3318896043455328
2243-78-9,0.2284061262246067,0.7715938737753933
64896-26-0,0.7296812657258721,0.270318734274128
7621-86-5,0.20585520811043592,0.7941447918895642
6054-99-5,0.8798540634149316,0.12014593658506852
74697-62-4,0.7372172264347616,0.2627827735652381
15457-05-3,0.31947844739063397,0.6805215526093658
42874-01-1,0.5,0.5
101-50-8,0.9100423293900436,0.08995767060995655
101-20-2,0.3501033257902546,0.6498966742097454
119-15-3,0.37863987447516445,0.6213601255248353
1836-75-5,0.3051728727165853,0.6948271272834149
12222-78-5,0.9128956439016008,0.08710435609839912
59214-90-3,0.6177110306296737,0.38228896937032625
65793-50-2,0.1343587287815402,0.8656412712184597
92-70-6,0.8623546104158498,0.1376453895841503
37728-15-7,0.607819107894642,0.3921808921053579
53469-21-9,0.48901457847635077,0.5109854215236491
51410-30-1,0.787078470828908,0.212921529171092
1631-29-4,0.309759484836664,0.6902405151633362
80100-26-1,0.2921054704112164,0.7078945295887835
523-50-2,0.28305572305916865,0.7169442769408312
2698-41-1,0.35209997747962996,0.6479000225203699
16715-77-8,0.6568649127801629,0.34313508721983704
531-81-7,0.6876515992017426,0.3123484007982576
13577-46-3,0.8342518037501034,0.16574819624989667
4053-08-1,0.6697099582404369,0.3302900417595632
117-62-4,0.8337398061069473,0.16626019389305263
117-55-5,0.8567431145124067,0.14325688548759355
3604-99-7,0.34482765060992465,0.6551723493900753
481-39-0,0.6121212715961708,0.3878787284038293
4008-48-4,0.12394241253726172,0.8760575874627383
90-02-8,0.22007514868782327,0.7799248513121768
89-98-5,0.4404882451668439,0.5595117548331561
95-16-9,0.4095315525972472,0.5904684474027528
91-15-6,0.17793662235279634,0.8220633776472036
611-20-1,0.14125535405127976,0.8587446459487201
873-32-5,0.1988359848998701,0.80116401510013
36888-99-0,0.45593602501986186,0.5440639749801381
2797-51-5,0.39081523254368494,0.6091847674563151
3347-22-6,0.25547054613794673,0.7445294538620532
117-80-6,0.47478951376753853,0.5252104862324616
85-41-6,0.5234407375277106,0.47655926247228936
85-44-9,0.6824312813742965,0.3175687186257036
90-16-4,0.223797454827575,0.7762025451724249
65-45-2,0.3105294646042132,0.6894705353957868
54-21-7,0.4490032942837667,0.5509967057162334
2037-95-8,0.29264414267295713,0.7073558573270429
21725-69-9,0.26945015052394705,0.7305498494760531
6064-83-1,0.7783958738187133,0.22160412618128633
2634-33-5,0.4172314430971553,0.5827685569028446
609-66-5,0.4009182932655807,0.5990817067344192
1338-32-5,0.7309547440187775,0.26904525598122253
88-17-5,0.20806667477712784,0.7919333252228721
2285-12-3,0.22623141932297136,0.7737685806770285
85813-73-6,0.5746617550777482,0.4253382449222519
392-83-6,0.19479140612075269,0.8052085938792473
95-54-5,0.20438730630838312,0.795612693691617
88-74-4,0.22320525259164103,0.7767947474083591
95-55-6,0.09672740846356415,0.9032725915364358
95-51-2,0.16968077674021428,0.8303192232597856
583-39-1,0.11707330726876707,0.8829266927312329
615-16-7,0.17611348862382722,0.8238865113761727
874819-71-3,0.09781049032440606,0.902189509675594
5902-85-2,0.15269857082173274,0.8473014291782671
5344-82-1,0.1438877334087686,0.8561122665912313
101-05-3,0.4868896101975894,0.5131103898024104
2213-63-0,0.14512719783213618,0.8548728021678638
4570-41-6,0.11809808591175813,0.881901914088242
149-30-4,0.2516403198518896,0.7483596801481104
88-75-5,0.2106672860578634,0.7893327139421367
88-73-3,0.1663666111397074,0.8336333888602927
120-80-9,0.18222876018276404,0.8177712398172358
1333-39-7,0.84175804175175,0.1582419582482498
30746-58-8,0.17248828967756324,0.8275117103224365
95-50-1,0.20778230034181083,0.7922176996581891
110-02-1,0.19539086311170625,0.8046091368882935
105-11-3,0.4137698556051314,0.5862301443948685
16589-20-1,0.9474268887225626,0.05257311127743745
3863-80-7,0.808371560693111,0.19162843930688883
12674-11-2,0.3607245069526763,0.6392754930473238
71422-67-8,0.6081738741736413,0.3918261258263586
13738-63-1,0.5917763152027118,0.4082236847972882
1836-77-7,0.42061193474218855,0.5793880652578113
22494-42-4,0.713923201092617,0.28607679890738325
877179-04-9,0.2756476521652611,0.7243523478347387
64057-98-3,0.1505856096223972,0.8494143903776028
860-22-0,0.9420975117808321,0.057902488219167915
133-14-2,0.6905186314423454,0.30948136855765446
106917-52-6,0.4813375005563418,0.5186624994436582
56966-52-0,0.1608742638323392,0.8391257361676607
14047-09-7,0.18668121418593558,0.8133187858140644
2274-74-0,0.17142504354083268,0.8285749564591671
3380-34-5,0.205713502954839,0.794286497045161
2227-13-6,0.10188063865681772,0.8981193613431824
116-29-0,0.5298283283696315,0.47017167163036866
6954-48-9,0.5684970951746686,0.4315029048253315
131-27-1,0.7862859284431897,0.21371407155681024
86479-06-3,0.43658042708054895,0.5634195729194509
58712-69-9,0.16094456702118176,0.8390554329788182
556-12-7,0.10657161114268499,0.8934283888573149
3132-99-8,0.2941126283570699,0.70588737164293
2009-24-7,0.42169248339616716,0.5783075166038328
74738-17-3,0.2592852116686882,0.7407147883313118
1018-71-9,0.1624175530025502,0.8375824469974495
2617-79-0,0.1203656835726431,0.8796343164273567
2617-78-9,0.1753749270797215,0.8246250729202789
718-43-4,0.3545899670740354,0.6454100329259647
626-17-5,0.28330502857929896,0.7166949714207009
121-91-5,0.712799779312345,0.28720022068765494
114607-46-4,0.7303447465906955,0.2696552534093046
16671-87-7,0.5267354975330116,0.4732645024669882
4052-92-0,0.7844602721617789,0.21553972783822112
402-31-3,0.17846123660525995,0.8215387633947399
881-99-2,0.1745731680670318,0.825426831932968
329-01-1,0.1755794781130509,0.8244205218869491
108-45-2,0.1534545801577076,0.8465454198422923
99-09-2,0.09192874703614025,0.9080712529638597
108-42-9,0.14021200700536138,0.8597879929946388
4947-89-1,0.2029709939885296,0.7970290060114702
127-68-4,0.573641670156125,0.42635832984387506
121-73-3,0.15503392248786108,0.844966077512139
108-46-3,0.19612153711108285,0.8038784628889173
108-43-0,0.24738991357118714,0.7526100864288128
619-72-7,0.3150053145450663,0.6849946854549336
2420-17-9,0.7382170732742062,0.26178292672579373
13940-94-8,0.14916556725754532,0.8508344327424548
100-21-0,0.7192910662366719,0.28070893376332823
100-20-9,0.36681024079277696,0.6331897592072231
619-80-7,0.3950155285010814,0.6049844714989185
62-23-7,0.6279240488719865,0.37207595112801345
122-04-3,0.36204850082276524,0.6379514991772346
99-96-7,0.7699288526031923,0.23007114739680756
16671-88-8,0.48214893437439815,0.5178510656256019
123199-93-9,0.7235958856633063,0.27640411433669404
122-01-0,0.4709708890412312,0.5290291109587689
455-14-1,0.0735362077588065,0.9264637922411935
98-56-6,0.12452098400834336,0.8754790159916566
5216-25-1,0.23165117136713165,0.7683488286328686
624-18-0,0.1323898435749898,0.8676101564250104
100-01-6,0.18459039500271268,0.8154096049972874
2987-46-4,0.06935738504411845,0.9306426149558814
63-74-1,0.6028072077258699,0.39719279227413007
515-49-1,0.5726809362610329,0.427319063738967
15730-83-3,0.6654008872763926,0.33459911272360743
106-47-8,0.06794768463276607,0.9320523153672337
540-37-4,0.19372351253814776,0.8062764874618525
4156-21-2,0.8751255291959833,0.12487447080401685
3696-23-9,0.09428744232829574,0.9057125576717044
539-21-9,0.06390200988039663,0.9360979901196035
105-12-4,0.21957332515056435,0.7804266748494355
100-28-7,0.2818612910534216,0.7181387089465784
35037-73-1,0.2593408323408042,0.7406591676591958
2493-02-9,0.20808935281894772,0.7919106471810524
1985-12-2,0.11392411519405993,0.88607588480594
41205-21-4,0.4112963172088064,0.5887036827911936
100-02-7,0.4728396337998559,0.5271603662001441
100-00-5,0.1575968641026881,0.8424031358973119
106-48-9,0.28376234878216167,0.7162376512178381
106-51-4,0.43642844264776026,0.5635715573522397
98-66-8,0.6523824329215608,0.34761756707843916
98-60-2,0.41309779985915906,0.5869022001408409
106-46-7,0.15914697128752425,0.8408530287124757
39699-08-6,0.6061660576084159,0.39383394239158415
83121-18-0,0.5068054663983516,0.4931945336016484
38665-24-6,0.6965224546191411,0.3034775453808588
128-97-2,0.6685628684114489,0.3314371315885512
52671-72-4,0.8820028463757172,0.11799715362428258
81-30-1,0.7487358093017826,0.25126419069821737
11096-82-5,0.20653327349061512,0.793466726509385
56973-16-1,0.2722958658390364,0.7277041341609636
872-85-5,0.2727170377797902,0.7272829622202097
37853-05-7,0.22790977945630037,0.7720902205436996
100-54-9,0.24220689013485416,0.7577931098651458
98-92-0,0.31103853042315044,0.6889614695768493
59-67-6,0.631130132261511,0.368869867738489
54-85-3,0.467626554587443,0.5323734454125569
59470-49-4,0.6724114446696706,0.3275885553303293
55-22-1,0.5962250370119877,0.40377496298801224
3535-75-9,0.24907441229156219,0.7509255877084378
1124-33-0,0.3481580094253505,0.6518419905746495
98-01-1,0.2034211950574466,0.7965788049425533
51762-67-5,0.14192111496479506,0.8580788850352048
875-28-5,0.6458808583540757,0.3541191416459243
84057-84-1,0.20291693596783184,0.7970830640321681
50-45-3,0.6105063772568133,0.3894936227431867
14689-51-1,0.049876465120471926,0.9501235348795282
2338-31-0,0.05731623401594081,0.9426837659840593
6587-23-1,0.0625186328452404,0.9374813671547597
64037-11-2,0.2182484483217732,0.781751551678227
25567-67-3,0.2076438751932137,0.7923561248067864
3209-22-1,0.41893645816094444,0.5810635418390555
64037-10-1,0.20149083813270444,0.7985091618672955
36088-22-9,0.10605126283686099,0.893948737163139
18063-03-1,0.22939887883571455,0.7706011211642854
1194-65-6,0.19134200755281894,0.8086579924471812
81-19-6,0.22243473642884784,0.7775652635711524
1918-13-4,0.10651001991361096,0.8934899800863889
87-61-6,0.2663173367916178,0.7336826632083823
94239-04-0,0.15922632195555067,0.8407736780444492
1929-82-4,0.21471531043245407,0.7852846895675459
24382-04-5,0.5186089982465252,0.4813910017534748
928-53-0,0.09687952502444319,0.903120474975557
76-44-8,0.18293871219882168,0.8170612878011783
3186-23-0,0.19744498059097612,0.8025550194090239
5836-04-4,0.18417166907146384,0.8158283309285361
73826-58-1,0.7804698546900288,0.21953014530997106
87-02-5,0.6640364713292636,0.3359635286707365
118-33-2,0.7461995971242381,0.25380040287576194
129-79-3,0.3184819367732335,0.6815180632267666
1154-59-2,0.3926151378849405,0.6073848621150596
6013-05-4,0.3090970844792868,0.690902915520713
52479-85-3,0.8184121049316095,0.18158789506839032
84087-01-4,0.6132380549098366,0.3867619450901634
97-51-8,0.27286399973339776,0.7271360002666023
6361-21-3,0.23164946174451484,0.768350538255485
