CASRN,LD50_RF_rdkit2d
119-41-5,0.4532350710656405
34580-65-9,0.38594887964655494
63935-38-6,-0.04801770637447861
88599-72-8,0.6098820489529111
18637-00-8,0.8196945609257467
92077-78-6,0.6011625514528204
86541-74-4,0.7027115389000634
110221-44-8,0.4400859620219913
38109-77-2,0.6710032888512635
29177-84-2,0.559315348810081
454-31-9,0.3089500721710794
34580-75-1,0.2753903369136658
122277-22-9,0.4668066059750084
79660-46-1,0.2978254273872589
98349-25-8,0.3998964208881589
16078-71-0,0.6980206848834657
142891-20-1,0.35592672739220005
24237-54-5,0.33732330023171403
75274-22-5,0.5772403507166703
74531-87-6,0.3837232471997673
103112-35-2,0.32261708662605926
383-63-1,0.4673007224825379
515-84-4,0.643418308222739
139481-59-7,0.3575139050953384
79794-75-5,0.0815337899686505
110-77-0,0.8868437770328301
181587-01-9,-0.04817667002783221
102251-91-2,0.3101862973143137
1733-25-1,1.4390504852899426
7785-33-3,1.2858786362333752
56172-46-4,1.2972155730477177
11141-17-6,-0.6381028861374346
8022-96-6,1.3028560258553692
80-59-1,1.299308348176315
240494-70-6,0.024927878772895446
7319-16-6,1.322513692572713
623-43-8,1.1636163576852827
6842-15-5,1.1529187325567931
33956-49-9,1.268463314365383
15220-87-8,1.007043322619472
78919-13-8,0.17940402519369392
126-13-6,-0.0564213450098255
26305-03-3,0.2103610378822724
111-01-3,0.9599248405300644
72559-06-9,-0.3642722905449974
16846-24-5,0.43066554796831913
101043-37-2,-0.034752219751335564
134652-60-1,0.7987178751612966
6846-50-0,1.082885166760846
68937-40-6,0.6960739192981981
126-71-6,0.7544374665371353
64532-95-2,0.7042450897529153
2162-73-4,0.8287738556417285
85187-23-1,0.4212972138569129
157859-20-6,0.7547134668710843
24916-51-6,0.3480764133974918
78164-00-8,-0.7391030043888729
16409-46-4,1.2685354955586612
80621-81-4,-0.09668346091761516
3286-46-2,0.31465019244507847
61379-65-5,-0.32940781485074916
4345-03-3,0.4488219706383582
43119-47-7,0.18443368824999323
1406-66-2,0.3124158257608353
84-80-0,0.49088377456262894
21673-83-6,0.5502174945707891
150-86-7,1.1179320609878323
70384-29-1,0.04116232614491196
505-32-8,0.9187735678663966
41669-30-1,1.4874329734122151
26401-35-4,1.4451261321979667
28472-97-1,1.495308904576797
166412-78-8,1.3199359409738207
544-01-4,1.3461689676031978
605-50-5,1.3093959851174313
589-59-3,1.5811448929427812
53378-52-2,0.22509528125313466
68171-33-5,1.597606115608079
100-18-5,1.3054439496176014
3437-84-1,1.0724050999498886
7491-02-3,1.4635494844761912
924-88-9,1.3748907477236947
10552-74-6,0.8086712925525449
3726-36-1,1.2465032989857097
128446-33-3,0.8279921028077419
1397-89-3,0.06800958090565302
20780-49-8,1.4328626890223364
58327-21-2,0.45156945703463475
58327-19-8,0.431471261573997
516-95-0,0.2519120652872785
65242-49-1,0.17883799042264248
57-88-5,-0.022777469658098033
1404-93-9,-0.12486211365479617
29886-96-2,0.734391461442688
87239-81-4,0.3332149091132587
106-21-8,1.2832706261818696
203448-76-4,0.6465715103353238
99-82-1,1.2845405983441642
87061-04-9,0.8946794242891493
26171-78-8,1.0084530372839753
147126-62-3,0.420888739246651
860035-10-5,0.5328502800317255
50765-83-8,0.2738612358924483
50765-86-1,0.2626813949058357
50765-79-2,0.2600199354157146
68133-73-3,1.3812094146262783
20724-12-3,0.4559657970782629
30129-27-2,0.46883428182848874
78-35-3,1.207800448090659
73080-51-0,0.39929520468162444
121625-72-7,0.4157639579439515
67801-20-1,1.0485104926788578
56105-46-5,1.0335907640744315
94739-29-4,0.19028986460613495
13749-61-6,0.8269621966110673
13706-86-0,1.2053272817960632
56211-40-6,0.7086653229094633
40507-23-1,0.43355016288912535
125055-52-9,0.4625829183007332
19234-20-9,1.549118892005465
1445870-18-7,0.6197452446933556
1222-05-5,0.690199817187623
57052-04-7,0.4312833652762313
540-84-1,1.2087764415912592
76-50-6,1.2446109543228083
127-25-3,0.7701854448476096
144-19-4,1.168931790327126
49562-28-9,0.6103260267723105
51368-55-9,0.6496868171889945
58327-13-2,0.6216642540107946
58327-14-3,0.24662176665999194
58327-12-1,0.4995744254981004
666-84-2,0.6895701413110104
53471-69-5,-0.007757359460337113
53003-82-0,-0.06180420738410475
53003-62-6,0.01503794799413309
86408-72-2,0.5812012842318492
512-04-9,-0.035638717439245966
114311-32-9,0.5429157809699504
69915-62-4,1.0223622849961367
116666-63-8,0.06964879888010345
14759-05-8,0.29899370686587784
97699-69-9,0.16860299709750673
30560-28-2,-0.052845774824245274
145071-49-4,0.07229456405226814
149877-41-8,0.31780337704390316
97886-45-8,-0.11271394561891611
27458-93-1,1.4606996239434038
30399-84-9,1.2591691796427888
68784-12-3,1.0094633465770428
68526-86-3,1.6001011324286507
72162-46-0,0.5879295346815357
64354-92-3,1.1564546684143435
71902-23-3,1.04836689622851
29590-42-9,1.3968169125254726
11071-47-9,1.3259462583241328
830322-14-0,1.242880520261009
56011-02-0,0.9906868646381075
7779-65-9,1.2299603763467404
91040-96-9,0.540058411557274
103-38-8,1.2323984953286657
102-13-6,1.3203493799332322
86553-26-6,0.4212697606704482
18169-57-8,0.6385305236051403
696-29-7,1.3398315736547088
14845-08-0,0.27342963216688093
72-18-4,1.2326959830448385
16652-76-9,0.9862063179484027
28770-01-6,1.0383599623995041
15763-76-5,0.9143183922064905
91040-95-8,0.500177876791539
37389-71-2,0.3893809013816928
103-60-6,1.1152096338179767
103-59-3,1.2003680241239105
97817-39-5,0.49782604883801235
99300-63-7,-0.25790316885742065
89703-10-6,0.24135495600369483
22235-81-0,0.3670629782553163
3423-28-7,0.7580014419352695
98519-41-6,0.29682764849500737
66332-96-5,0.36575601446595185
35212-22-7,0.38219128726811885
7780-06-5,1.2300461864895524
88599-41-1,0.7278118738580582
88599-42-2,0.4537717546167767
83395-31-7,0.43999012671504983
298692-41-8,0.47845673563035485
46355-07-1,0.4608483426702988
75-33-2,1.2891730063812739
141396-28-3,0.40881086246256076
110871-86-8,0.506433382023835
3048-76-8,0.8313528758671046
849-55-8,0.47994632047989466
84985-34-2,0.4728160016047716
513-85-9,1.5709449754692726
98532-74-2,0.4717611968709557
98519-01-8,0.39786206435503196
23477-98-7,0.04764378657809379
62563-80-8,0.9966475361809871
4433-36-7,1.2254400265550272
72869-86-4,0.5090694017093637
70172-00-8,1.054670710232013
71-58-9,0.44815411467165017
33564-31-7,-0.4913134387399576
51155-15-8,0.6675976935304545
7492-67-3,1.1765206521729072
139-70-8,1.0360350772594378
2436-90-0,1.2324236566080695
141-11-7,1.4097469598480414
143692-53-9,0.2603973045487999
161599-46-8,0.5989936173575611
53-36-1,-0.02411747957599998
64544-07-6,0.5951586190680834
10486-14-3,1.0569098423768788
7764-50-3,1.0154269816077668
66309-83-9,0.8807461293086467
5726-19-2,1.3919063186291345
74258-86-9,0.5878148060150834
2114-33-2,1.2502921997914302
13740-38-0,0.462953763976807
17560-51-9,0.600316552217254
207574-76-3,0.3481619020079621
4390-04-9,1.1544523915397409
13475-82-6,1.1610060973094256
58327-15-4,0.461158845080105
1392325-86-8,0.6111904200680827
365411-50-3,0.6929788664830876
34396-03-7,1.040917450355491
3452-97-9,1.231466110516941
18379-25-4,0.5525994997970031
55721-11-4,-1.8336186736923097
29597-36-2,1.0548307422546706
58327-09-6,0.6223958415500589
17564-84-0,0.5001269102579722
58327-10-9,0.44370260930005295
17564-81-7,0.28775165048965995
58327-07-4,0.5004874986212047
118-56-9,0.8447728073746161
107-74-4,1.213349304133475
107-75-5,1.257874092887898
498-81-7,1.1487373165015509
28231-03-0,1.0694368768804956
103079-06-7,0.9005749512208749
14605-22-2,0.21301658239486207
89232-83-7,0.11952412973501796
83-43-2,0.0423850270114484
50-02-2,-0.1105459193162939
466-11-5,-0.12118966740847424
56390-16-0,0.08062140829465399
955-48-6,0.3481622843215673
11011-72-6,0.8225596909356628
22791-22-6,-0.37402461597248376
1174627-68-9,1.0141376460888174
564-25-0,0.3357590111506469
74859-39-5,0.38047388298657486
74859-37-3,0.38651214285499397
123172-57-6,0.395702092249652
123172-63-4,0.32195977487561306
123172-50-9,0.42944207099426707
123172-52-1,0.310497047087174
123172-54-3,0.3227359254816486
126-07-8,0.25400677455270965
74149-72-7,0.4158839812863164
18910-65-1,0.6107587601220441
115960-14-0,0.22023349837673292
547-64-8,1.4288688363392417
82697-75-4,0.5477614197297912
82697-74-3,0.5447716753973494
13749-94-5,0.6154322528254046
1141487-54-8,1.1970174790552028
2163-42-0,1.5980481045071369
118562-73-5,1.215731178493572
16251-77-7,1.1021328389958698
79547-78-7,0.09030853373010758
1266664-66-7,0.25173235056908316
141543-65-9,0.32837713250856126
1129-42-6,0.9293930693220228
98730-04-2,0.4836395632262228
928-40-5,1.5219149242261574
127-00-4,0.34931232790848127
96-47-9,1.2375390582210783
17924-92-4,0.42948009198157083
26735-66-0,0.7193620432703756
95737-68-1,0.5362327737116417
24143-17-7,0.4417845740593362
98519-24-5,0.4312803386565449
42872-30-0,0.7008833750790492
42872-29-7,0.7305127559585488
78587-05-0,0.46399815028504465
61276-16-2,0.1755431240184513
26016-98-8,0.8025496388122769
67358-82-1,0.3526157309295775
877399-00-3,0.33828455124850887
123172-49-6,0.48037797963532763
69806-34-4,0.28444450019787354
101-10-0,0.5937573809683686
72324-18-6,0.5278880801247946
94149-41-4,0.21974085318201925
72322-15-7,0.3094079856045244
107220-28-0,0.31435691895466333
303-97-9,0.7312733138950273
158792-23-5,0.33477266384754956
50765-82-7,0.347025219854182
50765-97-4,0.1754558606655783
139189-30-3,0.01135605830697258
126-14-7,0.3058326851632518
51-77-4,1.0825773055109675
40601-76-1,0.20915405077339438
7235-40-7,0.5839746350684009
50765-81-6,0.2542474131160812
162881-26-7,0.4130150003611955
116-75-6,0.5500051810626424
121-06-2,0.7068796914915875
5280-80-8,0.28713355580638455
23960-07-8,1.2348227785428243
50765-77-0,0.2891855199961744
49575-13-5,0.33626449459601754
42012-90-8,0.3050168148252814
64506-49-6,0.524687013447626
495-62-5,1.1427559658714688
24304-50-5,0.6090517797448086
4948-15-6,0.36323721074004006
26567-10-2,0.7472496177934951
68259-05-2,0.009590867203881182
79665-24-0,-0.026640649433995554
21697-42-7,0.5081764952857886
68922-23-6,0.6518281539306429
161050-58-4,0.44430926095836065
283594-90-1,0.6373516928972791
145-39-1,0.39984195066460854
81-14-1,0.20005202098478667
7212-44-4,0.9811913007129242
97322-87-7,0.2801309580626149
58652-20-3,0.4038936833553881
2655-15-4,0.081791223482499
3618-72-2,0.21151750430907243
18794-84-8,1.136404626649426
65405-73-4,1.13943377919658
105-86-2,1.2684064825736487
102-22-7,1.0499472011149873
94-48-4,1.1057543197275006
41131-65-1,0.5413421601153113
669005-94-1,-0.055568420218766394
487-68-3,1.0039251107249503
75980-60-8,0.37613702040680885
90992-25-9,0.5716221525638329
25586-42-9,0.6358284322502306
101708-05-8,0.5902811621066851
53780-34-0,0.5972668697361471
80693-00-1,0.44532362951887366
36443-68-2,0.689761552337463
7756-94-7,1.1386183390488929
68411-46-1,0.7413554578068399
30392-41-7,0.45082011072427486
1879-09-0,0.8266192928383733
81-15-2,0.06425540098254706
2205-73-4,0.18616161966591016
6090-15-9,1.1229519012956661
30764-80-8,0.444749914527852
41414-75-9,1.095409392549379
60763-44-2,1.1088796249956046
7143-69-3,0.9457056367538655
126-64-7,1.0050503725966888
149961-52-4,0.35763685356729724
2179-25-1,-0.038199866581767175
137521-49-4,0.5371393984672604
137521-48-3,0.536633676784667
79006-83-0,-0.1292051963307867
87767-36-0,-0.0712289317592934
50765-71-4,0.2406365010357001
123252-97-1,-0.003662592315337915
96-88-8,0.4688168601508399
220899-03-6,0.32343006613324515
68516-73-4,0.49087128923801976
72705-22-7,0.7387315730092792
41295-28-7,0.8167645042815738
74222-97-2,0.7466612447137247
86604-75-3,0.5569966954425389
133908-64-2,0.10146760647193076
105951-93-7,0.37896656819941965
14763-62-3,0.8701678447497688
123-35-3,1.2631753862610666
23444-65-7,0.49458584360957913
50765-76-9,0.216067735519495
50765-74-7,0.1934443908105833
3748-13-8,1.193262922095743
21282-97-3,0.925948764616959
8028-48-6,1.104960262003227
10291-28-8,0.6358403843682686
232938-43-1,0.7122930216650913
980-26-7,0.5693737547415283
4403-90-1,0.8266224424993395
4066-02-8,0.4360470950838932
17667-23-1,0.5045619042650804
37027-12-6,0.6386577445311994
37027-11-5,0.6348759049529541
120-34-3,0.7515780615103269
83-88-5,0.5640416697247981
3416-26-0,0.13201344961640912
57021-61-1,0.6252398792120226
91-97-4,0.8889611253934407
4548-53-2,1.309838767767769
30544-71-9,0.521056396750874
21554-20-1,0.5911431823357618
119462-56-5,0.5709792073653945
20404-97-1,0.46412664034167
144651-06-9,0.669338916552842
129423-54-7,0.6454218202972006
65089-17-0,0.3875398406178614
25321-41-9,0.9376289439575672
84596-57-6,0.3838436058233367
302964-08-5,0.3573221428237261
3476-88-8,0.3073507963738013
3520-72-7,0.1753307669849612
73840-48-9,0.8008314722014935
74037-55-1,0.8949728853655976
168152-68-9,0.3938598495915685
729-99-7,1.070746831110642
56619-72-8,0.5280804766250065
39864-15-8,1.4972073077660195
642-83-1,0.868040129792361
2624-43-3,0.7540660374324089
32509-66-3,0.41197846561507934
6277-14-1,0.3661565579858422
40374-15-0,0.049206376108115686
116-66-5,0.4290862645334162
80024-58-4,0.36286763160481433
117467-28-4,0.2801301630575489
125055-56-3,0.4062218453448188
88-60-8,0.8354344145069493
3896-11-5,0.41680217496914734
22791-33-9,0.028446903046407644
272451-65-7,-0.1837012938358825
69103-20-4,1.224846995557486
70174-49-1,1.0828980807318824
4501-58-0,1.2095795470900343
28175-97-5,0.8529529676068708
59-53-0,0.9019495576208703
40374-20-7,0.20149634695764357
22791-34-0,0.1033538253822516
152-62-5,0.6407368798891169
1164-92-7,0.5723197575828864
119302-24-8,0.01241948028754794
34184-82-2,0.3970471638132703
514-36-3,-0.22431557739374133
77017-20-0,0.017787903443558697
51022-69-6,-0.8329186319759417
82875-39-6,0.7886898992244996
137521-50-7,0.4781981972012756
137521-61-0,0.5202666490204317
137521-60-9,0.5082171316275294
82875-45-4,0.5002095364856307
82875-42-1,0.5188394318499359
13687-28-0,-0.2167335697870032
500008-45-7,0.40014619341252844
137521-58-5,0.49025694556895943
137521-53-0,0.5256710960276862
137521-52-9,0.5275425172220122
137521-57-4,0.4948403464854153
137521-56-3,0.4273790585015608
137521-54-1,0.4786417061461221
54903-57-0,0.9163412233187496
17526-94-2,0.5083043892659744
57614-25-2,0.33189370770241877
102410-37-7,0.46903730632194124
88149-59-1,0.38506486440519827
365400-11-9,0.27313373820398845
86135-39-9,0.08429699918355801
80087-26-9,0.3724511898507327
98124-05-1,0.4550253653863833
2398-96-1,0.40639465135952474
34552-84-6,0.34888813820379877
116337-71-4,0.6167932800061549
40373-39-5,0.06838340763829551
40374-17-2,0.015948330922737716
80086-85-7,0.33283309185188154
5039-78-1,0.8592920900069339
12225-18-2,0.40153579724912264
10605-03-5,0.15697552872549214
86135-92-4,-0.05312678666130687
82230-53-3,0.3202623604574028
143390-89-0,0.521103552449994
10420-33-4,1.0230892681235744
79277-27-3,0.6232460539258291
104-20-1,1.0832956301158683
52793-11-0,0.6467609087622009
55232-81-0,0.2335168504243641
25956-17-6,1.1471649497917196
68779-00-0,0.7548154583690238
943-88-4,1.075119885109715
17392-83-5,1.2645528810877893
13515-40-7,0.43691340849786364
82199-12-0,0.5642010288633359
61320-65-8,0.5708996851838941
75511-23-8,0.5751063448186314
82875-41-0,0.5320389276293944
67370-00-7,0.22691403323462295
79510-48-8,0.7333320564145434
82097-50-5,0.5301409536460109
64485-93-4,0.8553111592383402
66505-63-3,0.41524355249497164
106904-09-0,0.6299045576466852
763-32-6,1.2026052689572369
62599-49-9,1.0262070158867775
3683-12-3,1.2265823593804421
2144-53-8,0.0030688369051685475
70293-55-9,0.7986023462925239
1637-39-4,0.5446775136782553
50370-12-2,0.8383156232219829
119-17-5,0.8577509780342832
33353-01-4,0.26682330155281536
34580-66-0,0.33639103313137386
77054-11-6,0.18519738842363132
134308-13-7,0.5020002933341987
58955-82-1,0.5170228360194741
101-94-0,0.9960935083262199
78-31-9,0.848091795201102
72051-45-7,0.5450671045173291
78521-39-8,0.7845167384601083
123199-94-0,0.5347508044482844
1156-19-0,0.7530892792772476
98519-19-8,0.353410028054365
88599-49-9,0.6222669738003795
88599-68-2,0.46225401595192517
122277-25-2,0.46931908725383975
956317-36-5,0.7680564519627051
122277-24-1,0.62847807726069
1435-71-8,0.5782686398996758
125055-80-3,0.4534532842726268
125055-79-0,0.448146141776984
898566-17-1,0.3942007710416736
135-63-7,0.39521154720734
96-98-0,0.942957864940189
88599-47-7,0.652704020656819
88599-48-8,0.49039343967443993
54935-04-5,0.5997302472441571
74697-60-2,0.5681118249574331
174063-87-7,0.5285660549730444
1084-65-7,0.5624653499877599
130-17-6,0.7277614325090155
88599-69-3,0.42690376330075885
7585-41-3,0.790331259846357
125055-81-4,0.4448838870364364
101708-02-5,-0.02052360852675323
101708-01-4,-0.007284596318320917
98967-40-9,0.6746191958016
121552-61-2,0.6008007806917309
125055-64-3,0.4847488921919637
125055-63-2,0.4568298081308449
125055-61-0,0.49267648957013566
125055-65-4,0.5588314568359175
125055-67-6,0.5299182607311363
125055-75-6,0.47701795229846977
25046-79-1,0.5358783632079477
14745-61-0,-0.2962949432806643
17788-00-0,0.5993122301766408
52603-48-2,0.47854897546739456
75511-25-0,0.630006034954394
5496-04-8,0.33885759387118963
73855-29-5,0.5372035135093054
168152-87-2,0.43076495086872796
968-81-0,0.7543569826636819
91040-94-7,0.6490013410953033
119851-28-4,0.7501828130991294
78484-11-4,0.15343294470069974
104617-50-7,0.5644067616280355
41506-62-1,0.5818283343814551
121-60-8,0.6339611611234768
20262-58-2,0.6880285498214892
24733-81-1,0.42836168937519853
5254-41-1,0.4383828750635005
2519-30-4,0.9232858479231975
106309-73-3,0.47492726539667107
140-40-9,0.6820065741187049
28911-01-5,0.6079106713842758
19219-99-9,0.6314420771949292
25953-19-9,0.6911755791495219
24963-29-9,0.6038309008404791
50816-18-7,1.2848558910311443
957-68-6,0.6656776543036785
10519-11-6,1.2853396424495556
36175-10-7,0.5720451244219897
55981-09-4,0.45579780984327656
31570-04-4,0.6448937097516662
27676-62-6,0.295095505334282
23288-49-5,0.3805352573940899
85209-91-2,0.33548244277713557
23128-74-7,0.604659472155623
118-82-1,0.6836029747790947
78-63-7,0.9328569182342035
2212-81-9,0.8883815655765193
73936-91-1,0.21207789812516545
508-02-1,0.053097707373684196
53956-04-0,-0.5791834585222527
127245-22-1,0.3563602897075954
14078-41-2,0.4994812260207309
15520-11-3,0.5723610950318575
84632-59-7,0.3255833201357348
7128-64-5,0.31750133141273384
53551-74-9,0.6231145876497964
7078-98-0,0.6645645752785535
110-05-4,0.9791898135579501
515-03-7,0.42008910921473125
22791-19-1,-0.5864434883703212
81695-89-8,0.19881078002698696
53152-21-9,-0.33104409228790077
1455-42-1,0.6938061547637279
1568-80-5,0.6664200140068659
110-03-2,1.1218637962366826
83105-70-8,0.2486825771264461
5321-32-4,0.8018154447305951
10081-67-1,0.353684066719898
70321-86-7,0.018532397238493672
1889-67-4,0.8139976546625212
2778-41-8,1.1557015993897022
474510-57-1,0.6124585608441517
59118-21-7,0.32850834673898305
6790-58-5,1.0845595420367715
3093-35-4,-0.20695104368299486
3385-03-3,-0.40807389265755084
67-73-2,-0.6740158055496001
113702-04-8,-0.004067249852495653
88678-67-5,0.35526941628413705
95882-64-7,0.45452085964665523
78628-80-5,0.28622881633544944
101827-46-7,0.34720598147753934
113702-05-9,0.1265054671604834
78327-32-9,0.4914522641696505
84268-33-7,0.47894068676149776
70356-09-1,0.6077405230972964
5534-95-2,0.23175496869357984
54423-67-5,1.2442386833651793
100237-68-1,0.40896473810436257
917-92-0,0.9949813069235327
88426-33-9,0.44051414972114533
49763-96-4,0.6595330970671104
55179-31-2,0.4753550790047669
62965-37-1,0.6636047140254737
90729-43-4,0.20106221381259995
67610-51-9,0.29592074814230107
3101-60-8,0.9776703675332414
83373-31-3,0.48318176126088824
16143-18-3,0.07086078508479242
2522-81-8,1.0099908669806765
3741-80-8,0.48173598950121177
56747-96-7,1.100716956501653
475-20-7,1.0707467223525737
1139-30-6,1.040941494228988
521-11-9,0.8447785646723558
72-63-9,0.7751280306924373
117774-38-6,0.49577046360806154
87767-48-4,-0.141917261045545
28789-80-2,-0.44456226938983734
123253-01-0,0.1785387103773551
50673-06-8,-0.49738891107030275
84-83-3,0.6387049934861563
123172-61-2,0.3670239949199497
116337-62-3,0.4064506262079815
116337-68-9,0.33708229422714947
134605-64-4,0.2507788529281873
154825-97-5,0.6846744608676836
6156-18-9,0.3989260738999985
42057-22-7,0.43462066663376375
84170-74-1,0.8197099066126862
98519-15-4,0.3664784883049618
98532-76-4,0.3649961576246681
98532-77-5,0.3066860483783827
23588-51-4,0.983809628672308
81-13-0,0.9549462432039307
81129-83-1,0.4964124184747618
131983-72-7,0.46100542432080843
80-04-6,0.9964499132051953
89686-69-1,1.0334209466397972
101007-06-1,-0.11495077690330263
79-92-5,1.3696039811068306
132-98-9,0.9038864944252374
4800-94-6,1.1283765539898143
32887-01-7,0.5117803413815362
39878-70-1,0.47698686593393463
901-44-0,0.6428748875820669
1745-89-7,0.7327387487010187
19444-21-4,0.9723366312464627
116337-60-1,0.4421486402353223
116337-65-6,0.3389093723290921
69047-39-8,0.5038060690875401
72558-82-8,0.5439209164336973
22791-26-0,-0.2153708487707571
22791-25-9,-0.14226969758692432
119302-20-4,0.052776761945509086
103335-54-2,0.4763636383414918
159325-45-8,0.30639088950098453
13647-35-3,0.2926268273187703
53-43-0,1.0012423082605355
1099-87-2,0.23715759845824944
905-30-6,0.2613490792682735
434-03-7,0.886630148633425
17230-88-5,0.2688738026929001
7004-95-7,-0.5533305027907451
976-70-5,0.4767895345344782
32385-11-8,0.7174570694751836
67814-76-0,0.8217243461587735
37106-99-3,-0.37101778854125367
7195-27-9,0.2133225882856287
28861-00-9,0.5343485438383576
72-33-3,0.4675263539659342
18516-18-2,1.4152694011740365
1123-25-7,1.0657802285061413
2890-61-1,0.7938871771027681
4767-03-7,1.312928718745458
75219-61-3,0.10458411056639043
105426-99-1,-0.08921382320946229
75219-46-4,-0.07110462513580326
50-27-1,0.871310226634568
6615-00-5,0.5241570914434767
89786-04-9,0.6697340699545176
24645-14-5,0.14552428954250637
21981-33-9,0.5136130525005487
82203-23-4,0.2930842560846003
27955-94-8,0.6349750246344531
131807-57-3,0.37046629680083515
1717-00-6,0.7471009456906237
15208-16-9,0.8545418047968778
66357-35-5,0.4027480674405405
103628-48-4,0.30253486157755705
140695-21-2,0.38944069649980595
61791-42-2,0.8812060431441323
40137-22-2,1.3842810296183818
100-15-2,0.7717548927954724
5621-86-3,0.5084869435994697
54903-59-2,0.8825630165495457
123172-46-3,0.6340637495993281
54903-60-5,0.6307109022445295
63365-44-6,0.5489553988064091
27314-13-2,0.14270203247575816
101155-02-6,0.40650230984448
96525-23-4,0.31613665581851125
210880-92-5,0.4245308729480722
3567-62-2,0.6425364169396868
22791-23-7,-0.11008143031024929
84597-71-7,0.5713746590694748
112881-58-0,0.4116343851587083
36104-80-0,0.34035888899655187
80464-05-7,0.3946773285195953
5415-44-1,0.3501865956439692
4637-24-5,1.0955076411687037
213464-77-8,0.6736564960758941
120162-55-2,0.5909746742070687
30558-43-1,0.3117624896156656
64037-21-4,0.3356597206517507
34580-68-2,0.31557374514559905
34580-72-8,0.31717331625439477
85273-96-7,0.4151677628167035
10175-31-2,0.3824576788973872
102410-40-2,0.4096006957985801
19986-35-7,0.40681513326303065
55314-16-4,0.5910662716202242
3963-95-9,0.42182955202428835
1356964-77-6,0.8633408790265078
39900-95-3,0.6768342602172227
655-05-0,0.574298084565342
116979-29-4,0.11149446081542218
6642-31-5,0.7356033234771726
5521-31-3,0.46425139187348935
7597-60-6,0.6691225646235894
100706-81-8,0.6556645986443086
120923-37-7,0.6281114283171185
64951-31-1,0.12707009685985865
64951-34-4,0.4088349328416902
64951-33-3,0.4624761522983869
98389-04-9,0.7431869973364152
80463-89-4,0.28177229339774645
874195-61-6,0.22326185957283617
123253-03-2,0.09136629405232578
494799-38-1,0.4986454144645825
88678-31-3,0.25771174890943754
181274-17-9,0.3056772276864383
123277-35-0,0.2604025568188921
123253-07-6,0.030074877708168097
75498-96-3,0.6550738147577545
74356-00-6,0.5500019512486906
35130-97-3,0.5261828461618986
98565-18-5,0.38973423029938264
26786-32-3,0.27550677691812936
139886-24-1,0.10494482850240018
116979-34-1,0.14954843810673624
116979-31-8,0.10331186332733396
116979-33-0,0.137016343795902
116979-30-7,0.0995515717701008
6903-79-3,0.5045947469532942
69-81-8,0.39964388744170626
153719-38-1,0.6235085251969352
13256-22-9,0.6684143507182919
67584-55-8,0.0554741961483935
59756-60-4,0.3260340764675213
63927-73-1,0.5254890210770659
51460-26-5,0.6145175083604956
346-18-9,0.07096062835273426
135-07-9,0.48545635192183606
1121-07-9,1.1207415483311902
78467-28-4,0.14287502029951502
78467-30-8,0.13985362226849016
78483-93-9,0.16426567365414763
123172-56-5,0.4503891233191398
123172-62-3,0.42184083138153045
123172-59-8,0.4197418480153314
37385-92-5,0.6012841086676434
54903-63-8,0.4723235446626899
123172-44-1,0.38209626355354726
54903-65-0,0.41117385828824976
5790-90-9,0.6915809390462692
80087-46-3,0.3766178098565157
80463-78-1,0.359345538947493
80087-19-0,0.2554319666424419
30034-03-8,0.6289576548770964
123253-06-5,0.09192694468037242
123253-02-1,0.03386856443671718
123277-34-9,0.09316677866871874
110528-94-4,0.9513805664766931
106966-25-0,0.913845952255648
107-43-7,0.9779708558923151
76144-81-5,1.1383371222194674
46830-22-2,0.5417087278178513
54110-25-7,0.5349698331550746
73573-42-9,-0.016602806697040427
1185-55-3,1.3964398299449527
208465-21-8,0.6894259781681072
24050-58-6,0.4303768138581782
144740-53-4,0.40923437649595135
100596-38-1,0.7633791274123837
757-86-8,0.09040788326866749
2530-87-2,0.4775383309617307
18171-19-2,0.30527111292972553
406679-89-8,0.6238047015001026
681-06-1,0.20802374659766046
4431-83-8,1.3982403370677166
117428-22-5,0.3062730601636933
131860-33-8,0.4722812041722956
106-79-6,1.3702724245286493
627-93-0,1.342075066249937
106-65-0,1.3780515158800626
674773-12-7,0.5227359086799958
96719-64-1,0.30876916431199264
93-02-7,0.9717877709139956
74697-34-0,0.36070503950049304
96719-51-6,0.29907821504076865
30544-68-4,0.3927934557580661
98532-69-5,0.37318301672775744
67990-05-0,0.24829658970538662
100093-45-6,0.6383370068401572
82697-77-6,0.5694527032619027
81840-15-5,0.35551578811929985
4273-92-1,0.44041472055545544
92-72-8,0.433672260918823
6940-53-0,0.6352176835734474
96719-69-6,0.3381358913741146
77883-43-3,0.39188834612471163
2675-77-6,0.5957706490406919
72684-95-8,0.7342360081363039
99283-01-9,0.7311282421613908
104040-78-0,0.46600261941416193
199119-58-9,0.4419104032455529
89392-03-0,0.2573448593325761
122548-33-8,0.5167156398897944
633-65-8,0.16316235082287053
6289-46-9,0.856043224831537
172529-93-0,0.4831832370187173
5292-45-5,1.0323054088152979
3426-43-5,0.7839994017873533
34391-94-1,0.7256794005405447
98518-96-8,0.3860980358470791
126990-35-0,0.8947602850132182
6161-78-0,-0.047308230902539945
18936-52-2,-0.2452999081120207
53749-38-5,0.5934843725882847
61718-80-7,0.3953602914463332
81529-71-7,0.29868796093654365
81529-69-3,0.3504916051410352
73815-11-9,0.19614908679774795
98519-47-2,0.3396309457889462
98532-70-8,0.27801725647834724
1917-64-2,0.8915457107283542
168152-85-0,0.4040212648193556
42604-12-6,1.0336789659700472
