CASRN,EPA_svm_ecfp6counts-1,EPA_svm_ecfp6counts-2,EPA_svm_ecfp6counts-3,EPA_svm_ecfp6counts-4
121-17-5,0.029944262577883133,0.26837510283013855,0.5824696004994167,0.11921103409256162
328-84-7,0.04253447158153973,0.11027825693281534,0.7089316470601384,0.13825562442550665
13014-24-9,0.01220223402858117,0.10438200065448781,0.8105117446279214,0.07290402068900949
118-83-2,0.03998375694693362,0.2763075901775701,0.6248703413583168,0.058838311517179734
320-60-5,0.20394239730570154,0.23274056305837618,0.5161623575536614,0.04715468208226121
13014-18-1,0.019606729263700856,0.30551673114944505,0.640151170272713,0.03472536931414118
5307-14-2,0.007683196382411575,0.31615160168387835,0.5382557415095087,0.1379094604242012
5131-58-8,0.0454706413600443,0.34452686584392295,0.57892856354469,0.031073929251342974
137-09-7,0.07744993815880424,0.3843993188740812,0.5054989429019927,0.03265180006512182
61988-37-2,0.2385693590424085,0.1820361975618899,0.43486873646868407,0.1445257069270174
88-63-1,0.10133829140993597,0.3038210147286622,0.4320425420067831,0.16279815185461882
3671-66-7,0.5410163276040337,0.35849968360613815,0.07624150014261058,0.02424248864721735
14733-77-8,0.023871915768121345,0.29909255860447365,0.5099193587946544,0.16711616683275038
119-34-6,0.04229371727957574,0.2131012998323894,0.7114733031077289,0.0331316797803061
364-76-1,0.017844517955270728,0.1992364767833243,0.7039391538699861,0.07897985139141862
635-22-3,0.015065329053627206,0.1765778162418252,0.6502628154056047,0.15809403929894286
3863-11-4,0.020559694308551577,0.1717631101473771,0.741356611209653,0.06632058433441854
7474-78-4,0.006804777917409847,0.08133652258752459,0.5658872775372071,0.34597142195785857
95-76-1,0.014668077822080834,0.19467596719747354,0.7553880075539334,0.035267947426512326
97-02-9,0.058949534619544865,0.3341896531574777,0.4063461971364204,0.20051461508655705
121-88-0,0.06492126387077155,0.18069885384739734,0.7060571387247939,0.048322743557037424
99-57-0,0.07204529360102892,0.1610285179416827,0.6821137745861314,0.08481241387115693
121-87-9,0.0167798773579504,0.1260305474832323,0.7391591634223929,0.11803041173642422
6283-25-6,0.03981915239715681,0.12716015836195177,0.5010417546469776,0.33197893459391375
89-63-4,0.08675230610723186,0.222352027101838,0.6028632088641026,0.08803245792682754
95-85-2,0.05002710515701152,0.2446747949838159,0.6820617763092262,0.02323632354994654
367-25-9,0.13115426637305122,0.405316526193872,0.43215090418046204,0.03137830325261482
554-00-7,0.02314958378908474,0.25908378260776393,0.6781020576719464,0.03966457593120487
95-82-9,0.03636769611319548,0.09232334110852419,0.8393477568909904,0.03196120588729001
93-84-5,0.059001216361088765,0.39167202039008986,0.4615239555813864,0.08780280766743502
2327-02-8,0.01040629637477438,0.15543145604552505,0.7778741003052938,0.05628814727440656
31225-17-9,0.014710304952224596,0.3089358486468896,0.5097224014460106,0.1666314449548754
327-19-5,0.6307885959415266,0.24506845904274352,0.08362050855816403,0.04052243645756594
89426-90-4,0.7120473798912695,0.21690347498288307,0.04659272627867464,0.024456418847172708
3671-47-4,0.6368193143426188,0.27841196773539245,0.07339570623660902,0.011373011685379531
89426-91-5,0.3450867063899234,0.5261260608787848,0.07813102020516817,0.050656212526123526
656-49-5,0.5679745103134809,0.2747251265902137,0.1315168898794392,0.025783473216866224
3765-86-4,0.5580467145956436,0.34498461038316774,0.07775417402816899,0.01921450099301955
19932-84-4,0.02318979548716418,0.19306436827981135,0.7412922013037574,0.042453634929267105
22876-19-3,0.07853803538878809,0.27612577093960655,0.6142200432698862,0.03111615040171902
14733-73-4,0.02002837664545624,0.10170238699869674,0.7499132474182496,0.1283559889375974
64037-16-7,0.03656520013203688,0.15688634627735448,0.7191639939066472,0.08738445968396188
1744-22-5,0.068173263022621,0.1856994601369716,0.47188786146644834,0.27423941537395924
1682-39-9,0.05999115085315865,0.24127028893783747,0.6198599725619225,0.07887858764708139
52112-68-2,0.0478231946278484,0.16271301073472166,0.7357319374995567,0.05373185713787333
61-80-3,0.02073217063544893,0.09968803607616408,0.8292567668272335,0.05032302646115358
64037-13-4,0.031224938759844927,0.18612075197709238,0.716972365610845,0.06568194365221768
51-28-5,0.2339432601536893,0.18317464891856916,0.5536052100793545,0.029276880848386932
619-08-9,0.09061414774928866,0.20091666475418743,0.6298045281354837,0.0786646593610402
99-54-7,0.03273481386131554,0.10416829047222906,0.6950366206349454,0.16806027503150991
611-07-4,0.04913222344943933,0.15262915372328575,0.7651072855644432,0.03313133726283171
611-06-3,0.028518165526574022,0.2352023424296489,0.6993577474553843,0.03692174458839272
89-61-2,0.026894332906999028,0.26387130835939526,0.6573009499177873,0.05193340881581866
95-88-5,0.02919851841934136,0.195508757494125,0.6535546299108997,0.12173809417563367
4991-65-5,0.1269791065819343,0.23154359957575021,0.5090034830814865,0.13247381076082923
120-83-2,0.01759650889025873,0.1898764319814897,0.7528717068842766,0.03965535224397482
583-78-8,0.07662881945954736,0.14378831287660715,0.7425266632788189,0.03705620438502678
348-57-2,0.09150354499152491,0.20996377875582017,0.6464323434517131,0.05210033280094161
671-95-4,0.10981868740016522,0.11587377640356862,0.28643303908144685,0.4878744971148191
120-82-1,0.02068964894081666,0.09933119339723823,0.8458914868571633,0.03408767080478161
65235-63-4,0.0765750760676224,0.1310003165136244,0.4194108224405139,0.3730137849782392
3862-73-5,0.06703143865910151,0.12308796553930584,0.6955852429355197,0.11429535286607313
6609-39-8,0.8180041094972665,0.1101653569934058,0.031458388405505536,0.040372145103822275
89426-94-8,0.7451702248699339,0.18535823486044514,0.05513832885633704,0.014333211413283795
14689-58-8,0.7474043674826985,0.14809741148073094,0.07185755320616315,0.032640667830407456
89427-11-2,0.46360744319737085,0.38057171667750384,0.10409434089366026,0.051726499231465044
3238-40-2,0.013692894452380797,0.17886314627851235,0.6002300670964603,0.2072138921726467
3401-80-7,0.007900715972626876,0.2511610270893201,0.6585630232848048,0.08237523365324836
4228-89-1,0.5444087217439297,0.19913650389804505,0.1847207888134687,0.07173398554455676
634-66-2,0.028739136985350293,0.1680039344047266,0.7363190971529103,0.0669378314570127
84487-03-6,0.028895886206766773,0.2557763623081906,0.6613286847232092,0.053999066761833255
1702-17-6,0.047511411605593086,0.3234873153011803,0.47909287269991874,0.14990840039330766
108-31-6,0.1399331594462663,0.23425415789586512,0.5048389443209412,0.12097373833692733
66-22-8,0.061069393935497755,0.09582827990434833,0.7058843279407351,0.13721799821941905
4312-97-4,0.016428672304028318,0.2776804414683312,0.4994235386423659,0.20646734758527474
288-32-4,0.05076691032196845,0.19174482301361934,0.7105527089545836,0.04693555770982879
3495-42-9,0.034597237259802634,0.30378925472520985,0.6182747998250374,0.04333870818995021
5424-01-1,0.03338162461436964,0.19437138713954039,0.6153067658739176,0.15694022237217228
7789-83-5,0.016347670143328764,0.3451791532184319,0.5532241784856031,0.08524899815263617
96-50-4,0.011066159873343251,0.4148732638725925,0.5526830655052202,0.02137751074884406
35317-79-4,0.011476102701295753,0.24128121404307096,0.6099868316927969,0.13725585156283662
1606-76-4,0.01683102881088381,0.4788889673756243,0.455876315917534,0.04840368789595782
107-22-2,0.04501373898597396,0.24547441738902304,0.6054009112880657,0.10411093233693704
872-36-6,0.057949332606770425,0.31827762457272923,0.5446675812227748,0.07910546159772518
14150-71-1,0.31704939676129396,0.40755224048119,0.20285606629258052,0.07254229646493578
12672-29-6,0.030451058763036713,0.0864742642209062,0.758739793362786,0.12433488365327142
11126-42-4,0.04031505249338087,0.1540633545263714,0.47772161875160046,0.3278999742286473
38082-89-2,0.18457299196529214,0.20663887657438948,0.3670800445318538,0.24170808692846452
536-08-3,0.04188498699975894,0.05231765484274271,0.7648587656818219,0.1409385924756763
1336-36-3,0.053036156858238204,0.23843562781005753,0.5587637490668045,0.14976446626490003
10331-57-4,0.14329987240776987,0.16328606383564345,0.4680982659440036,0.22531579781258296
97-18-7,0.1463882447704179,0.15437203955003154,0.580415374927247,0.11882434075230366
1746-01-6,0.2985320325048958,0.139981177670985,0.3792095617877021,0.18227722803641677
618-83-7,0.01896501701555387,0.12779442544128036,0.6830977275201106,0.17014283002305564
22326-31-4,0.00643541165114057,0.019932007214061787,0.4076261938440703,0.5660063872907273
134880-74-3,0.11508033189119138,0.3026204942943734,0.4687788607107392,0.11352031310369652
121-81-3,0.08893850536094683,0.5285214275535169,0.30283094825928386,0.07970911882625199
2905-62-6,0.014392472350868737,0.07024614238814772,0.8404608284164754,0.07490055684450819
368-53-6,0.013829549655895966,0.21430225318435084,0.6740516198034129,0.09781657735634024
34893-92-0,0.02192503813673406,0.1218205029741369,0.7625289767118618,0.09372548217726716
99-35-4,0.03787811091807817,0.284042163070472,0.5253943120967586,0.15268541391469154
108-73-6,0.02513622207529193,0.14003369728889234,0.7773381341370321,0.057491946498783704
56962-04-0,0.08348305493015949,0.18644134115407424,0.5442568506007193,0.18581875331504655
108-70-3,0.05435252431271205,0.18676929463173575,0.6555146575945834,0.10336352346096853
2277-92-1,0.06703924836325226,0.29113273985989657,0.48133314756047624,0.16049486421637507
57117-31-4,0.10343514573817521,0.19268725161241318,0.5382794206617108,0.1655981819877009
40321-76-4,0.4416551316485582,0.19002958774972203,0.2745894471792802,0.0937258334224397
58-94-6,0.13508406160856268,0.08146454756032269,0.28853196301061,0.494919427820505
56961-25-2,0.009454019366096444,0.066526685573439,0.7794191987025414,0.14460009635792304
35041-16-8,0.09885434160930233,0.3036583641913953,0.5032485204488125,0.09423877375048977
609-99-4,0.0959040072722122,0.22227170969963841,0.4574621080205744,0.22436217500757527
2789-92-6,0.011113278277594058,0.07714610952631634,0.6654972177411652,0.2462433944549242
120068-37-3,0.060135290303759574,0.20887792468095792,0.2718010734396823,0.4591857115756002
120068-36-2,0.020489451654172285,0.1984932931078148,0.3641257572316697,0.4168914980063437
609-20-1,0.07515263296965423,0.20221022690162635,0.6207560799124627,0.10188106021625692
99-11-6,0.015804190760168226,0.07050953949050087,0.5887154146997492,0.3249708550495816
6609-38-7,0.7551485496239597,0.19601781055580098,0.03470280326229739,0.014130836557942178
6609-37-6,0.6167401088317186,0.2893615219984183,0.0710645405051647,0.022833828664698477
3671-18-9,0.7473553006060072,0.17869551027900568,0.04806846041260783,0.02588072870237944
89426-93-7,0.8353163376521282,0.12888061046016747,0.025871042094270946,0.009932009793433137
89426-98-2,0.6242819580393194,0.25677657219501526,0.07846013918702212,0.040481330578643226
89426-95-9,0.7513768841258149,0.13875409510454736,0.09096435368830016,0.018904667081337655
4228-88-0,0.7179299513556964,0.20081664256839232,0.061737803875012084,0.019515602200899367
89426-99-3,0.8865826283945896,0.08693445435068638,0.018845155086925216,0.0076377621677989685
89427-01-0,0.7250223646545542,0.10825243853355308,0.1366459803018017,0.030079216510091034
89427-00-9,0.7772180723868126,0.18418767796607705,0.0241869845464678,0.014407265100642526
64037-29-2,0.019616079026934036,0.027076639449001846,0.2722117447055473,0.681095536818517
88-89-1,0.4976036720619681,0.13856300869427246,0.2720081274950218,0.09182519174873756
4515-30-4,0.11077422855803705,0.13781657349841572,0.1881036746392291,0.5633055233043179
1817-73-8,0.35063088584180846,0.2782796579583873,0.23562211084850024,0.13546734535130403
5388-62-5,0.07958493589862052,0.24642572142337477,0.5892679785269207,0.08472136415108347
120-97-8,0.05884212135013365,0.08576967604933129,0.5618202065108321,0.2935679960897036
634-93-5,0.02441182936999431,0.10243188085039309,0.7290044438985089,0.14415184588110316
88-06-2,0.08619764133376658,0.14172742282287645,0.6221318835505767,0.1499430522927806
634-90-2,0.021121999957617786,0.2758111750477614,0.6043285100649071,0.09873831492971329
89-32-7,0.08187288359816826,0.1046401544669596,0.505139281340974,0.30834768059389805
20103-09-7,0.02371579848723864,0.13840754581158352,0.7509419660732668,0.08693468962791095
6627-34-5,0.05768106480691717,0.11723819476687895,0.6772973976329031,0.14778334279330074
2338-24-1,0.6108864019677736,0.3064788168213704,0.05248202637402912,0.030152754836826903
6609-40-1,0.5766234851189628,0.3260975788080699,0.06728110737430823,0.029997828698658836
89426-96-0,0.41615249419090183,0.37460618479085417,0.11437817855319135,0.09486314246505265
2338-25-2,0.6512888500971208,0.22863549984941214,0.059700821326633666,0.06037482872683306
39215-09-3,0.7051385446672499,0.24558748179476927,0.02433579620568528,0.024938177332295693
5285-41-6,0.041042687226618205,0.3754877869977543,0.45508569447499564,0.12838383130063205
1750-46-5,0.20978448369962358,0.53809091354216,0.21507606177697455,0.03704854098124185
64037-08-7,0.09766483867369402,0.35841008876799946,0.4238435236395142,0.1200815489187924
327-92-4,0.055635228985906775,0.18286804721363936,0.5388844341141771,0.22261228968627644
39227-28-6,0.7167238303176513,0.09491703662362391,0.10826929507558686,0.08008983798313794
19408-74-3,0.5586093522483148,0.17486619632596437,0.189489938730324,0.0770345126953972
95-94-3,0.03805842988995406,0.17462353031961234,0.6353272186299528,0.1519908211604811
2578-45-2,0.0679283850122186,0.6432160827136273,0.23525817627922274,0.053597355994931206
15878-00-9,0.06912176652064445,0.41197956588994505,0.41773986581925404,0.10115880177015664
1193-24-4,0.02194822538711614,0.14738630979140266,0.671449297054834,0.1592161677666475
1193-21-1,0.01935403136371415,0.23269432285789082,0.648108225781437,0.0998434199969575
89427-25-8,0.6745576351843235,0.25510795745657655,0.0376557725298356,0.03267863482926411
6609-42-3,0.6472824318986364,0.24931332191729652,0.03712040813509874,0.06628383804896845
89457-11-4,0.5773362747883651,0.28691606096024097,0.09838102657535686,0.03736663767603686
6609-43-4,0.5335425942800441,0.2686510141347049,0.1747440696927128,0.02306232189253791
24994-55-6,0.7291287556948076,0.1809646174628774,0.07129488686661556,0.018611739975699513
19690-31-4,0.7335940718811291,0.16717072841487213,0.08022516797386994,0.019010031730128652
2338-27-4,0.5345113941782978,0.38326529416234906,0.0638612739671177,0.018362037692235426
53615-22-8,0.6680956763941936,0.2683174680090768,0.03965102496237171,0.023935830634357953
89427-17-8,0.6078270140609803,0.2585586832581732,0.0998929120459268,0.033721390634919635
15245-44-0,0.15231443247925192,0.4360253834157858,0.22103459427593747,0.19062558982902508
27811-88-7,0.08056604423936124,0.32473000274485797,0.4400650192390358,0.15463893377674504
36117-76-7,0.13312020615458506,0.22015341208375305,0.4653446260544597,0.18138175570720225
50995-94-3,0.012202173404640275,0.16516174996296273,0.3781849353848024,0.44445114124759433
35822-46-9,0.6206461648030935,0.17974877641439815,0.1360022787925938,0.06360277998991434
89427-15-6,0.7638112527552877,0.13563240798927914,0.046932813153892666,0.05362352610154072
363-72-4,0.09685657169001353,0.1263653439146348,0.5702269028324928,0.206551181562859
3393-59-7,0.6730394839503403,0.25885589568862793,0.05150655540152151,0.01659806495951013
1982-55-4,0.03828761991951809,0.3158958736015293,0.4846179177390744,0.16119858873987836
8003-46-1,0.02431920166403434,0.22581250001701655,0.5072643326792611,0.24260396563968803
58-90-2,0.04509904702951354,0.2680634148445112,0.6247370902402493,0.06210044788572619
608-93-5,0.02340078556872932,0.3914347459429243,0.5278778981046627,0.05728657038368351
6515-38-4,0.04537363140511964,0.33343577628673693,0.5619650467717128,0.05922554553643077
150114-71-9,0.015356700973391889,0.12890008940455866,0.7087536584457794,0.14698955117626983
24598-73-0,0.018081408010296472,0.07914662645673264,0.6849357415581416,0.21783622397482924
31876-38-7,0.09292242192704392,0.10855971612455557,0.6433881192738253,0.155129742674575
3034-38-6,0.04473058563241164,0.2016976388916221,0.6788525335343167,0.07471924194164979
452-06-2,0.026796658460218278,0.3093761756049308,0.5975578046307093,0.06626936130414154
2308-57-8,0.02375097953344755,0.22075377839998517,0.4793786198386717,0.27611662222789557
2022-85-7,0.3796456513476287,0.14337351758636005,0.4038451824666511,0.07313564859936007
2380-63-4,0.14888109123155874,0.3459118297840986,0.4622835031684143,0.04292357581592855
13230-99-4,0.012488618779575153,0.3256501177423168,0.46134409582289876,0.2005171676552089
1970-40-7,0.050126144913288456,0.4263081289987179,0.4289008667493432,0.09466485933865064
122006-32-0,0.04534641838677475,0.2569524829074107,0.5840272217891743,0.11367387691664003
87-56-9,0.03609524714667504,0.15191247869909238,0.6132617421171747,0.19873053203705782
75-87-6,0.021593928196563746,0.23838990023033516,0.6713975625546644,0.0686186090184369
75-12-7,0.03445585864326174,0.41938275311235945,0.4800521486107351,0.06610923963364387
288-88-0,0.12999159741963157,0.19256537218745404,0.5948964800638225,0.08254655032909189
73-24-5,0.05248188597589807,0.16174968940141204,0.5258357524817272,0.2599326721409624
13231-00-0,0.0686962936739239,0.20513303799008514,0.376949248908964,0.34922141942702684
61-82-5,0.012696778658512821,0.16342413325971328,0.7125721558058209,0.1113069322759525
4005-51-0,0.014310253391055652,0.2838284594410517,0.6338646567345839,0.06799663043330913
64-18-6,0.03430698432641367,0.22766781880418308,0.6508381538173431,0.08718704305206024
1071-98-3,0.08615522417582136,0.48977071027079966,0.36858481089782774,0.05548925465555118
3018-12-0,0.10165711946367166,0.5306675274537211,0.32008605371453064,0.0475892993680769
670-54-2,0.029197754078172496,0.19803245906806255,0.6078449968812154,0.16492478997254945
1897-45-6,0.03914490371755326,0.2769443163875909,0.5390626472204585,0.14484813267439747
16212-28-5,0.06898227659434511,0.6001399967715302,0.2903013488417248,0.040576377792399816
13063-43-9,0.09141270613345694,0.5918843610201224,0.2327467750602526,0.083956157786168
376-53-4,0.06961360088273987,0.4259176649482384,0.2742829365723597,0.2301857975966619
75-15-0,0.05715389184797016,0.5401314772344735,0.3426746590434347,0.060039971874121564
3212-26-8,0.6047450721509702,0.27043712626484306,0.07168834023974224,0.053129461344444406
70701-62-1,0.02887053438877325,0.05435088433712652,0.3227958447786735,0.5939827364954265
1024-57-3,0.22095114824308493,0.32139325780382133,0.1996783500484007,0.2579772439046932
39765-80-5,0.13658213218645937,0.1771697631204767,0.26135958132357784,0.42488852336948624
9005-38-3,0.003906806118520461,0.06176073314054057,0.36469902995377135,0.5696334307871677
3447-87-8,0.04472844434479375,0.7134300722456903,0.16073038180598173,0.08111110160353413
27304-13-8,0.3676254211149541,0.36078584254506746,0.14806175761574727,0.1235269787242307
297-78-9,0.29440475148740475,0.5403028973614262,0.09281733446704306,0.07247501668412619
14788-97-7,0.01584576173104867,0.37060734389864247,0.4750822655041363,0.13846462886617247
2418-14-6,0.02246093573572849,0.08218490241555088,0.4812431579324614,0.41411100391625927
79-34-5,0.021193593870488813,0.1962585750134935,0.6529198625300104,0.12962796858600725
25157-64-6,0.07804993423595932,0.08972080932466638,0.22913118727268497,0.6030980691666892
77439-76-0,0.012325521613670216,0.28271445457505606,0.5707084051828336,0.13425161862843976
4124-30-5,0.062181250354750056,0.3008822906942878,0.5067709896959872,0.1301654692549747
76840-12-5,0.00674357903351741,0.17554248533735858,0.6897557624215775,0.12795817320754632
1768-31-6,0.017785184902746245,0.31582853454929527,0.6165876621816295,0.04979861836632913
2156-56-1,0.009984470223989749,0.13932826578592702,0.7065266088761092,0.1441606551139742
122005-23-6,0.03961328716805227,0.11136985031754092,0.7128088597082469,0.1362080028061601
39801-14-4,0.09148180189205209,0.4675440840778898,0.32986168566677004,0.1111124283632882
302-17-0,0.040200138146750386,0.2090141141471082,0.6307459922234927,0.12003975548264868
26675-46-7,0.06472984810610921,0.1446123009736032,0.48785340015925366,0.3028044507610334
13838-16-9,0.20255738965381168,0.14506273437944886,0.43406876046316945,0.21831111550357027
94720-90-8,0.0339288377826123,0.1698880180512978,0.4168907574929522,0.3792923866731379
376-72-7,0.0721504105564888,0.20130608192021554,0.5414174391057232,0.1851260684175726
1546-95-8,0.02557430815956686,0.122945406286505,0.7171602385932482,0.13432004696067998
76-21-1,0.032792490475858645,0.24560190923092426,0.6162229082340095,0.10538269205920771
507-55-1,0.1048112239542801,0.2204247645898818,0.36236754919817776,0.31239646225766
354-15-4,0.10384710107409037,0.25312730736871303,0.4912174894728504,0.15180810208434622
422-56-0,0.012792405161161946,0.14869610015853904,0.648476956674725,0.19003453800557418
151-67-7,0.08304610125140914,0.36843363940813584,0.4824100910044289,0.06611016833602597
31335-41-8,0.06132671444672603,0.22522673327618664,0.48845898371335866,0.22498756856372865
67-66-3,0.023879650345950135,0.35788974621415126,0.47732893306683927,0.1409016703730594
75-27-4,0.026113856020357068,0.3014804984408938,0.5495209598234215,0.12288468571532754
3268-87-9,0.3164349908143905,0.2081578365386146,0.36780704860537405,0.10760012404162088
2136-79-0,0.021664496820764195,0.17116669875721702,0.6227530217967033,0.18441578262531544
117-08-8,0.0894131904834275,0.0835917774401232,0.4627598438475285,0.3642351882289209
2227-17-0,0.3250432043012019,0.30231235976194276,0.20880579117371792,0.16383864476313753
89427-41-8,0.6508706072539984,0.2493396409945725,0.08114401964845393,0.018645732102975248
14863-50-4,0.5874956785818457,0.32564520358610044,0.06261734456078166,0.02424177327127211
4205-98-5,0.5517097045820756,0.35570006392070797,0.06024748653215388,0.03234274496506248
2355-43-3,0.9205284324891648,0.06400815547250065,0.005343189902208829,0.01012022213612572
89427-27-0,0.6130505917713565,0.22480294700904857,0.08668595962437856,0.07546050159521633
89427-26-9,0.6032606572374566,0.2057444524679504,0.08620429925876956,0.1047905910358233
18225-94-0,0.730040834024279,0.16634836580323328,0.07986129443306055,0.023749505739427062
89427-32-7,0.8591382116819635,0.0850376486304297,0.032375049097408314,0.023449090590198594
89427-44-1,0.3776003683492381,0.3040932213707884,0.17574126214467184,0.14256514813530152
2338-29-6,0.7531000391365471,0.1715266650162322,0.05528412522180795,0.02008917062541251
4228-93-7,0.545087061279835,0.3506852170886929,0.0669036184897013,0.037324103141770815
3583-63-9,0.008863572431884641,0.12415015005940244,0.8156713042737623,0.05131497323495067
3470-17-5,0.045683545575661164,0.19583017395593952,0.534438978964899,0.22404730150350025
82-68-8,0.05003924195307403,0.30245897831744545,0.4515930541301239,0.19590872559935665
87-86-5,0.07626239834363037,0.209408238570808,0.6429779609119586,0.07135140217360295
18964-31-3,0.024965147771168615,0.2909379539583371,0.5441914153810561,0.1399054828894384
344-07-0,0.07614382490124995,0.2376287117338519,0.5211335439381035,0.16509391942679447
118-74-1,0.056162823541552984,0.19849766563780005,0.6445940052003442,0.10074550562030327
76840-13-6,0.027583876824001045,0.17719666614488486,0.6328857548853132,0.16233370214580076
1134-04-9,0.062405204469813284,0.09054498807526255,0.5724822676428946,0.27456753981202975
2176-62-7,0.011905886009693918,0.12557522138191468,0.6445127818230296,0.2180061107853618
15743-13-2,0.045236343102566856,0.43675002590406103,0.392783648795035,0.12522998219833714
67403-00-3,0.01738424013890779,0.2715545709571364,0.5782243034452195,0.13283688545873618
6012-97-1,0.05032136337291382,0.21694864050728843,0.6208299809789298,0.1119000151408679
87-68-3,0.09450962526075121,0.2439481702034923,0.6050078310382362,0.0565343734975204
3424-05-3,0.06345429101091667,0.3215139531971047,0.5227093887277595,0.09232236706421969
2514-52-5,0.05868246303484633,0.4133502108890111,0.35377837787491295,0.17418894820122946
50-71-5,0.020470181406937144,0.08980015437003216,0.5506536407996452,0.3390760234233856
706-79-6,0.07681434128199337,0.5243891647494161,0.28860499111331356,0.11019150285527707
66257-53-2,0.0877661002722391,0.22470607435577092,0.5408046140258748,0.14672321134611543
7682-38-4,0.08078508578325218,0.2557224814194402,0.6070956181841654,0.05639681461314218
127-18-4,0.04913737875107189,0.39581118071901356,0.4581112839463127,0.09694015658360189
6984-99-2,0.023854878594053115,0.5047502872046251,0.3061639257070573,0.16523090849426444
79-52-7,0.06271551551944411,0.2505961422894396,0.3826090801009914,0.30407926209012465
116-16-5,0.03070618408160925,0.4124069938146139,0.4561643785983203,0.10072244350545652
335-76-2,0.019175837079960668,0.5890344630692236,0.309347725980892,0.08244197386992407
3825-26-1,0.017111968244924447,0.4193005481723344,0.4214728831151956,0.14211460046754548
3794-64-7,0.020619777723747127,0.16302939906316738,0.7012671180204039,0.11508370519268193
76-05-1,0.07099021703953383,0.1175780529544098,0.604820530288838,0.20661119971721786
650-51-1,0.020443815666819215,0.3542454249797257,0.42891583009043194,0.19639492926302288
76-02-8,0.012231463974577922,0.40369555982377353,0.5045709916914041,0.0795019845102447
3576-88-3,0.08621716422763655,0.42080558891917735,0.3762079534396089,0.11676929341357753
108-78-1,0.021572680821850678,0.582281707535817,0.30728330867664827,0.08886230296568372
110-21-4,0.017329813720673635,0.30978349370645875,0.4298983239200449,0.24298836865282256
541-53-7,0.16493704919213964,0.3638737299349662,0.4228851913818412,0.048304029491052766
123-77-3,0.05788717945059646,0.36816249736323337,0.4900060872447087,0.08394423594146146
57-13-6,0.05357866026266852,0.319854448857714,0.5602954011028626,0.06627148977675498
556-88-7,0.02788860677940425,0.4977470536309025,0.4390841090018717,0.03528023058782124
1758-73-2,0.04477982369942737,0.3404004035096879,0.5359627784929267,0.07885699429795844
127-07-1,0.037029738730637446,0.16051929616294738,0.7126070713596895,0.08984389374672601
79-19-6,0.47974210109240545,0.24007096212847945,0.25343172919495977,0.0267552075841553
6846-35-1,0.06904264613197734,0.427594283536256,0.4584053060442029,0.04495776428756384
1111-78-0,0.06460540896419523,0.2911414817609417,0.533348346314478,0.11090476296038469
3047-33-4,0.04829771155142596,0.15172865558778884,0.571693910125403,0.22827972273538208
2736-18-7,0.05793520207965258,0.29598119668008355,0.48755476187919594,0.15852883936106807
932-64-9,0.06985725398077748,0.22496996402542555,0.6106151616024112,0.09455762039138577
2893-78-9,0.048357619149839784,0.33223944153144186,0.47170199266354923,0.14770094665516909
2428-04-8,0.00862546551954623,0.45178271483893595,0.3998364479084609,0.139755371733057
108-77-0,0.05247324417245567,0.20022894489300525,0.6291795442120278,0.11811826672251091
51580-86-0,0.055191930793179605,0.05455258489277605,0.6342934102153159,0.2559620740987283
87-90-1,0.018752073877003502,0.15455755526901582,0.6553827065051695,0.17130766434881126
463-71-8,0.10835478973343304,0.3781089083574676,0.4834479900412427,0.03008831186785711
2385-85-5,0.0664536644775677,0.5113329776373134,0.32589930989510835,0.09631404799001052
311-89-7,0.038866946585728014,0.2785139959721613,0.49203444883335096,0.19058460860875945
754-91-6,0.02260160365023502,0.7127902963757474,0.1541129695282789,0.11049513044573861
29457-72-5,0.02092000256852665,0.5137393573611891,0.39495413261366963,0.07038650745661455
307-35-7,0.035161002255208566,0.48412783054697167,0.29517682317494415,0.18553434402287566
355-42-0,0.019858962953909817,0.42228626086727933,0.45937701733697245,0.09847775884183839
375-73-5,0.03045092748711532,0.44472871616558085,0.3925935866542879,0.13222676969301592
375-45-1,0.051440624926808544,0.19426129014642246,0.4609440849322804,0.2933539999944885
375-34-8,0.0260459472366592,0.28285375758791065,0.46794411234254574,0.22315618283288424
382-28-5,0.05546184172851486,0.23775812407488484,0.3350735196650465,0.37170651453155384
358-21-4,0.05919024096419456,0.2649360524466173,0.4949719090311506,0.18090179755803773
422-81-1,0.30239936766098446,0.1684817458055824,0.33015967400222956,0.19895921253120366
2356-53-8,0.07336072332370541,0.19114278674990362,0.587312523904329,0.14818396602206202
76-11-9,0.1639405115769829,0.2780913943927762,0.3625023628240344,0.19546573120620683
76-06-2,0.019250559013677743,0.4938194787535383,0.3847495113736599,0.10218045085912415
1493-13-6,0.10797027994806815,0.2180032292484691,0.4370185118664776,0.23700797893698528
75-71-8,0.056777599468678185,0.32136639019962926,0.5109433896361977,0.11091262069549494
594-42-3,0.027521459613788234,0.48298563961022345,0.38587930386503555,0.10361359691095268
14852-17-6,0.09952246045972966,0.26319362087978315,0.4850046583753753,0.15227926028511177
21351-39-3,0.053753748038145234,0.1857939818720887,0.5456290489635156,0.21482322112625046
821-06-7,0.05847041902552697,0.3822535807313809,0.4661762263604959,0.09309977388259609
2961-68-4,0.05547461392319972,0.12051186099161337,0.7256357479278324,0.09837777715735477
1689-83-4,0.1652633116902607,0.18770035610200314,0.41510441118484676,0.23193192102288926
74-82-8,0.040033533211218886,0.36435522187354774,0.4980058079977126,0.09760543691752077
