CASRN,Toxic_svm_ecfp6counts-0,Toxic_svm_ecfp6counts-1
58095-31-1,0.22771357721655533,0.7722864227834445
28874-51-3,0.5960762397159013,0.40392376028409854
100678-32-8,0.1359000380795134,0.8640999619204867
30914-89-7,0.21286818372421565,0.7871318162757843
74103-07-4,0.578195317199994,0.42180468280000616
1331-07-3,0.6063299219519337,0.3936700780480663
88485-37-4,0.35944856294986527,0.6405514370501347
52079-23-9,0.5833753380345672,0.416624661965433
29050-11-1,0.4088565118458897,0.5911434881541102
55316-22-8,0.39587583585475966,0.6041241641452405
57-96-5,0.19731418279002394,0.8026858172099761
114686-12-3,0.6606136049872772,0.3393863950127229
102-20-5,0.8056250716326436,0.1943749283673564
51-12-7,0.6453186245595791,0.35468137544042083
59-97-2,0.06352592735359087,0.9364740726464093
5144-52-5,0.09706984030623989,0.90293015969376
53878-49-2,0.5662849965749339,0.4337150034250659
372-77-0,0.6178190403288956,0.3821809596711045
123-81-9,0.6097072281307906,0.3902927718692094
4301-50-2,0.4017780240237746,0.5982219759762256
76824-35-6,0.4910171616363007,0.5089828383636994
103-29-7,0.6859404269632029,0.3140595730367972
621-95-4,0.31555273353516294,0.684447266464837
736-30-1,0.5518211196556811,0.4481788803443189
137281-39-1,0.6478262151524075,0.35217378484759265
7199-29-3,0.2888723313163348,0.7111276686836651
37286-92-3,0.270622802281385,0.729377197718615
494-19-9,0.4419021277750269,0.5580978722249731
697235-49-7,0.8810250119475053,0.11897498805249472
53597-27-6,0.5551838217726112,0.4448161782273888
119-84-6,0.18052767608313453,0.8194723239168654
36330-85-5,0.44527132369041483,0.5547286763095851
38873-55-1,0.5420269441594118,0.4579730558405881
123-56-8,0.40686719662197746,0.5931328033780224
23249-97-0,0.48637798989955533,0.5136220101004447
23093-94-9,0.9116041277862011,0.08839587221379888
23093-93-8,0.9074247650775229,0.09257523492247705
21256-18-8,0.573744233479246,0.42625576652075386
24096-53-5,0.6329009666666758,0.36709903333332417
128-08-5,0.35782537627525524,0.6421746237247447
16327-90-5,0.809808055922436,0.19019194407756393
108-30-5,0.39811668204878475,0.6018833179512153
114369-43-6,0.1353927589372919,0.8646072410627078
5029-46-9,0.453016906915831,0.5469830930841689
53894-28-3,0.16231378253847797,0.837686217461522
62-31-7,0.29833680338650803,0.701663196613492
61361-60-2,0.41246737864393745,0.5875326213560627
56538-00-2,0.11699636249906961,0.8830036375009306
72239-31-7,0.08359258933953237,0.9164074106604677
72239-33-9,0.04704651702261432,0.9529534829773857
55458-76-9,0.4749169981749776,0.5250830018250222
51-71-8,0.35234114778342074,0.6476588522165792
54941-79-6,0.2111405278473068,0.7888594721526934
131206-85-4,0.07220808228642327,0.9277919177135768
17471-82-8,0.21053908851696873,0.7894609114830313
100981-43-9,0.5828343658356142,0.41716563416438585
3576-64-5,0.594091377809901,0.4059086221900991
59128-97-1,0.5170776966489044,0.4829223033510955
24166-13-0,0.6583947945862543,0.3416052054137459
94776-91-7,0.054240989030018644,0.9457590109699813
111988-49-9,0.06019041148547702,0.939809588514523
100199-60-8,0.28746443685640954,0.7125355631435906
96719-71-0,0.06815924483116083,0.9318407551688391
96719-43-6,0.1484638187877988,0.8515361812122011
96719-45-8,0.13876390470742023,0.8612360952925798
96892-56-7,0.36431023183565125,0.6356897681643487
7633-57-0,0.10761956410142286,0.8923804358985772
97174-79-3,0.6519631394344798,0.34803686056552025
138117-50-7,0.3398399736627145,0.6601600263372851
180793-94-6,0.18413656351327518,0.8158634364867248
92-43-3,0.16914882994858135,0.8308511700514187
2121-12-2,0.3258306462848084,0.6741693537151915
622-08-2,0.5171633331570805,0.4828366668429195
103-74-2,0.2903038176393308,0.7096961823606692
104-62-1,0.7946838043755085,0.20531619562449202
103-53-7,0.9351131800833344,0.06488681991666562
124428-11-1,0.6674161867658175,0.33258381323418246
94-47-3,0.8871198505871021,0.11288014941289776
37795-69-0,0.25778763233821284,0.7422123676617871
940-41-0,0.4596431701873705,0.5403568298126296
35250-53-4,0.1945358477445552,0.8054641522554449
59375-68-7,0.1652227094609419,0.834777290539058
4871-71-0,0.3919689430245313,0.6080310569754687
103-63-9,0.3060132088480287,0.6939867911519715
113136-77-9,0.8049775878478399,0.19502241215216007
98519-08-5,0.10146222282758034,0.8985377771724196
98519-18-7,0.1656199772961773,0.8343800227038227
60207-31-0,0.07117175120992805,0.928828248790072
98532-65-1,0.07565124028662601,0.9243487597133739
1070-78-6,0.13010948336678893,0.8698905166332109
2043-57-4,0.24621554975932936,0.7537844502406705
19201-32-2,0.22722382687725215,0.772776173122748
116970-50-4,0.23836182738233536,0.7616381726176648
141-43-5,0.3686074881801093,0.6313925118198906
33545-23-2,0.6333914789814051,0.36660852101859487
10042-77-0,0.3661522938426234,0.6338477061573767
151-56-4,0.2012500139969431,0.798749986003057
26957-73-3,0.2953074362560065,0.7046925637439932
5782-83-2,0.16218063652137646,0.8378193634786237
96-45-7,0.13869163374090943,0.8613083662590904
73218-79-8,0.09753654474130542,0.9024634552586943
61-57-4,0.17353673072605189,0.826463269273948
80-02-4,0.744341578181749,0.2556584218182512
2871-01-4,0.3536494826982797,0.6463505173017198
6961-46-2,0.5271098843255054,0.4728901156744943
24207-38-3,0.3660654787966773,0.6339345212033227
1320-51-0,0.40815899115000026,0.5918410088499997
65141-46-0,0.46631130465202936,0.5336886953479707
96-53-7,0.27089389093973415,0.729106109060266
3566-10-7,0.20361587409713885,0.7963841259028615
557-30-2,0.210344417461159,0.789655582538841
54941-80-9,0.3209434104062893,0.6790565895937104
80026-34-2,0.23332949435847933,0.7666705056415208
33813-20-6,0.07711533475774796,0.9228846652422521
54941-66-1,0.21775475465521665,0.7822452453447835
26859-72-3,0.18012838296989336,0.8198716170301067
22232-71-9,0.14501605167940193,0.8549839483205981
27097-43-4,0.10022524787325117,0.899774752126749
23915-26-6,0.16659336021528195,0.8334066397847183
27097-44-5,0.23419253164681295,0.7658074683531872
54941-67-2,0.15991217970462537,0.8400878202953748
22036-77-7,0.7475675913438127,0.2524324086561872
39884-52-1,0.17516166636788438,0.8248383336321158
84210-62-8,0.49329010187047756,0.5067098981295224
73870-33-4,0.18434585026722128,0.8156541497327787
53720-84-6,0.380416923734388,0.6195830762656119
59277-89-3,0.2692886293611294,0.7307113706388707
20208-21-3,0.6585674181693919,0.3414325818306082
40762-15-0,0.8151681854096807,0.18483181459031953
3891-07-4,0.5981345179503285,0.4018654820496715
34929-08-3,0.3953788597578902,0.6046211402421099
155601-30-2,0.2934951828802943,0.7065048171197055
107-21-1,0.7622632390012527,0.23773676099874697
122-99-6,0.4366702393711962,0.5633297606288039
93-20-9,0.8710877467348868,0.12891225326511338
3833-54-3,0.4899217286780237,0.5100782713219764
120-67-2,0.16862062389897142,0.8313793761010284
2122-77-2,0.22254164114436273,0.7774583588556372
371-62-0,0.44088211101203834,0.5591178889879616
60-24-2,0.38932211236510467,0.6106778876348954
80303-93-1,0.174383933067363,0.825616066932637
1562-00-1,0.7219634146837354,0.2780365853162648
107-07-3,0.3044410711478583,0.6955589288521418
624-76-0,0.39435541446876726,0.6056445855312326
75-21-8,0.2575716652808504,0.7424283347191496
646-06-0,0.3020744873794383,0.6979255126205618
629-15-2,0.5681522351850755,0.4318477648149244
104-66-5,0.5666201903377788,0.4333798096622211
28173-59-3,0.7255604537221461,0.27443954627785394
9004-86-8,0.8255916211422103,0.17440837885778993
2514-53-6,0.47637072307737216,0.5236292769226278
96-49-1,0.5219490238828118,0.4780509761171882
339-65-1,0.36520669593681926,0.6347933040631806
58041-19-3,0.3198357758035245,0.6801642241964756
19767-45-4,0.34625717327457534,0.6537428267254247
420-12-2,0.15009219038804794,0.849907809611952
629-17-4,0.19046485990188874,0.8095351400981113
62303-19-9,0.7394892930388559,0.2605107069611441
762-70-9,0.2802567473303642,0.7197432526696358
1622-32-8,0.23606291949951322,0.7639370805004868
107-06-2,0.07430654431021114,0.9256934556897889
126-15-8,0.6402644963918815,0.3597355036081184
85-40-5,0.8770093382595157,0.12299066174048436
2425-06-1,0.767751000418769,0.23224899958123102
133-06-2,0.7391731454598488,0.26082685454015114
85-43-8,0.6845880380173727,0.3154119619826274
2971-38-2,0.21266783603655268,0.7873321639634474
97519-39-6,0.865402577821697,0.13459742217830298
3276-41-3,0.07544432148294787,0.9245556785170521
110-64-5,0.7432875226963972,0.2567124773036031
77-79-2,0.18857316659935563,0.8114268334006443
544-25-2,0.22038018922489142,0.7796198107751087
542-92-7,0.22783932077331834,0.7721606792266817
542-78-9,0.3647627127331064,0.6352372872668934
3385-61-3,0.35867471139419926,0.6413252886058007
77-73-6,0.4034854495428208,0.5965145504571792
122-78-1,0.4454912288116167,0.5545087711883835
28382-15-2,0.3091453083921151,0.6908546916078849
105112-76-3,0.5561770103345098,0.4438229896654902
63979-76-0,0.3513057659489313,0.6486942340510689
4080-31-3,0.17818262635784488,0.821817373642155
104-54-1,0.6846868880101895,0.3153131119898106
29560-84-7,0.427902328919419,0.572097671080581
104-65-4,0.6358897587997602,0.36411024120023977
122-69-0,0.6587777202648355,0.3412222797351645
5320-75-2,0.9099638005811506,0.09003619941884954
87-29-6,0.7944559763951897,0.20554402360481022
149-29-1,0.21175022842181146,0.7882497715781887
107-20-0,0.2218245288143384,0.7781754711856614
178671-69-7,0.677498988341388,0.3225010116586122
628-87-5,0.3191247885416839,0.6808752114583161
110-65-6,0.6951818037590913,0.30481819624090895
3159-29-3,0.7041503826108286,0.2958496173891713
101-27-9,0.2797658717056809,0.7202341282943194
59443-94-6,0.3045031070437999,0.6954968929562
40018-25-5,0.347829982624348,0.652170017375652
107-91-5,0.2534965041497203,0.7465034958502796
372-09-8,0.34228144367923635,0.6577185563207636
107-16-4,0.28372444042115413,0.7162755595788459
777-11-7,0.09639020942620556,0.9036097905737944
63278-33-1,0.21352957289826224,0.7864704271017378
281-23-2,0.23539553873659724,0.7646044612634029
768-94-5,0.25947401932994063,0.7405259806700591
102938-79-4,0.1950810995171458,0.8049189004828541
7585-39-9,0.7922245505183878,0.20777544948161222
32986-56-4,0.7575523330087248,0.2424476669912751
2451-62-9,0.32232111916947104,0.6776788808305289
77658-97-0,0.5651781379047768,0.43482186209522344
5026-74-4,0.35813696402627054,0.6418630359737295
7237-83-4,0.7487085531551166,0.25129144684488336
2589-01-7,0.6221365388395246,0.37786346116047537
13674-87-8,0.0957297210507954,0.9042702789492045
3188-57-6,0.27014215506619615,0.7298578449338036
1263-89-4,0.8230635033257488,0.17693649667425115
24676-80-0,0.43404427012639224,0.5659557298736078
37248-47-8,0.7685194735550828,0.23148052644491712
63919-02-8,0.2220065860053083,0.7779934139946918
203515-86-0,0.7853033869581105,0.21469661304188925
81737-62-4,0.35514617435837115,0.6448538256416286
85095-79-0,0.2927183878135132,0.7072816121864867
9050-67-3,0.8526372811949121,0.14736271880508783
56552-15-9,0.657306864988647,0.3426931350113531
2238-07-5,0.5622839460580332,0.4377160539419668
101-90-6,0.5,0.5
7195-43-9,0.6469962108249679,0.3530037891750319
7195-45-1,0.7695668376619194,0.2304331623380807
14974-71-1,0.4359325148014401,0.5640674851985599
14168-01-5,0.3439102138220432,0.6560897861779569
90035-08-8,0.27232199294248105,0.7276780070575188
56073-07-5,0.12146274250660496,0.878537257493395
56073-10-0,0.14231115812461523,0.8576888418753849
104653-34-1,0.5,0.5
83480-29-9,0.9119678856807775,0.08803211431922242
130796-74-6,0.6780993371441623,0.32190066285583757
70-00-8,0.6107802467809391,0.3892197532190607
131-99-7,0.7249319029735908,0.27506809702640933
9000-30-0,0.7186545197516402,0.28134548024835976
3148-72-9,0.9166230237097539,0.08337697629024607
77054-16-1,0.7650407726262519,0.23495922737374791
63883-19-2,0.5624817779470123,0.4375182220529875
2338-18-3,0.14935717348822938,0.8506428265117706
303-31-1,0.6453623906631574,0.3546376093368425
1703-58-8,0.9376011821392853,0.06239881786071465
1134-47-0,0.3968372627058439,0.6031627372941563
53858-86-9,0.9372665452140234,0.06273345478597664
30618-84-9,0.5401823850309557,0.4598176149690443
60634-63-1,0.26952120424397197,0.7304787957560278
116255-48-2,0.19346811908643555,0.8065318809135642
5566-34-7,0.2743487018785458,0.7256512981214543
1890-47-7,0.15499016481938735,0.8450098351806127
98519-38-1,0.15771394836324834,0.8422860516367519
98532-72-0,0.31609452037239905,0.6839054796276012
4618-18-2,0.8815280445050665,0.1184719554949333
57-50-1,0.9401626140552213,0.05983738594477874
1715-40-8,0.1116990190510829,0.888300980948917
616-30-8,0.5,0.5
36476-78-5,0.6875877627929303,0.31241223720706957
19130-96-2,0.8385040522992528,0.1614959477007471
98383-40-5,0.45264101528837025,0.5473589847116297
54622-43-4,0.862294211678152,0.13770578832184804
13551-92-3,0.5241047865600503,0.47589521343994967
134528-32-8,0.7162609421716913,0.2837390578283086
112281-77-3,0.2720728578296319,0.727927142170368
5455-98-1,0.4565307994143565,0.5434692005856434
61213-25-0,0.15942912112725358,0.8405708788727464
2157-19-9,0.4328795306473268,0.5671204693526734
149-32-6,0.8524734991398656,0.1475265008601344
87-99-0,0.8040831582680577,0.19591684173194215
554-18-7,0.8565148301646472,0.1434851698353527
7089-59-0,0.4703871846563644,0.5296128153436355
1708-39-0,0.6383339243767521,0.361666075623248
3820-67-5,0.5169171409581781,0.4830828590418217
23779-99-9,0.417448605815053,0.582551394184947
624-43-1,0.7204456106132987,0.27955438938670113
621-65-8,0.29430143759034,0.7056985624096601
556-52-5,0.4003629662229902,0.5996370337770097
51371-34-7,0.7538326016131285,0.24616739838687163
96-24-2,0.5099646722240784,0.49003532777592185
3369-52-6,0.5,0.5
25451-15-4,0.3339396645871472,0.6660603354128528
622-04-8,0.8223032285013151,0.17769677149868482
886-74-8,0.6192072702495642,0.3807927297504357
122-60-1,0.30098158758431515,0.6990184124156849
5255-75-4,0.3510853168718916,0.6489146831281084
13443-29-3,0.5778745311754606,0.42212546882453933
127-90-2,0.4213600545982476,0.5786399454017525
55-63-0,0.2135716286573537,0.786428371342646
6659-62-7,0.20460752430197973,0.7953924756980204
652-67-5,0.5905109173380679,0.40948908266193224
16051-77-7,0.6837585647042645,0.31624143529573523
87-33-2,0.46392236939842035,0.5360776306015798
23261-20-3,0.7620816803252503,0.23791831967474983
53460-81-4,0.38696166174733193,0.6130383382526681
15121-11-6,0.12083460607188881,0.8791653939281112
106-89-8,0.18472476169465274,0.8152752383053472
56-89-3,0.5161114989975524,0.4838885010024476
3221-15-6,0.10474899645582322,0.8952510035441769
3001-57-8,0.1292294635479125,0.8707705364520874
96-23-1,0.22479050664490752,0.7752094933550925
96-18-4,0.11635059015072134,0.8836494098492786
3583-47-9,0.21054286961947505,0.7894571303805248
19721-74-5,0.18576689782492622,0.8142331021750738
55739-78-1,0.7067948127149626,0.2932051872850374
60-57-1,0.17805062186156492,0.8219493781384352
53494-70-5,0.306916788917076,0.6930832110829239
56534-02-2,0.3328491515013608,0.667150848498639
28772-56-7,0.2792340234657954,0.7207659765342049
376608-71-8,0.20038199803789253,0.7996180019621073
35144-55-9,0.6410793897733076,0.3589206102266924
1003859-14-0,0.13971404801314366,0.8602859519868564
5588-13-6,0.873764680217781,0.12623531978221894
14919-77-8,0.8007604683233293,0.19923953167667086
73151-29-8,0.2727836977185168,0.7272163022814834
24169-02-6,0.29611754936656853,0.7038824506334315
22832-87-7,0.5248512992212605,0.47514870077873944
65899-73-2,0.5,0.5
24168-96-5,0.27072458380670594,0.7292754161932938
61318-91-0,0.3660528307124493,0.6339471692875508
19396-06-6,0.8507789023218909,0.1492210976781092
86832-68-0,0.8641767763756613,0.1358232236243385
3641-49-4,0.7025951236138495,0.29740487638615026
59-92-7,0.7378524522753684,0.26214754772463184
37106-97-1,0.7431128375670099,0.25688716243299015
1824-50-6,0.7132989454299627,0.28670105457003736
138-59-0,0.6923147334156181,0.3076852665843819
73-22-3,0.1525452067337732,0.8474547932662267
4350-09-8,0.41164063508835363,0.5883593649116463
71-00-1,0.3236748981747542,0.6763251018252457
154-23-4,0.5920397979639676,0.4079602020360324
22855-57-8,0.48292284120259155,0.5170771587974085
742-01-8,0.21336487497513426,0.7866351250248658
40691-09-6,0.520314110259549,0.47968588974045107
66064-11-7,0.2234256423752123,0.7765743576247877
56-84-8,0.7208912714035849,0.2791087285964148
3982-20-5,0.6598889147925863,0.34011108520741373
106691-40-1,0.6021034047843,0.3978965952156998
60653-25-0,0.4044540867548124,0.5955459132451877
1874-54-0,0.6251269527449679,0.37487304725503207
3513-93-7,0.18187597757674467,0.8181240224232553
136087-85-9,0.34859223813812806,0.6514077618618718
15518-76-0,0.3711811872625373,0.6288188127374628
104-14-3,0.2941967405325596,0.7058032594674402
329-56-6,0.21754971984017532,0.7824502801598245
444-27-9,0.567980294664397,0.4320197053356031
71821-17-5,0.2607674631351091,0.739232536864891
299-27-4,0.5558822090131745,0.4441177909868254
15879-93-3,0.45189020095380317,0.5481097990461967
526-98-7,0.9057155544493843,0.09428444555061571
69-33-0,0.7309994278545191,0.269000572145481
77181-69-2,0.8302232162618549,0.16977678373814512
5536-17-4,0.43183173923932194,0.5681682607606782
58-63-9,0.6551609775311278,0.3448390224688721
50924-49-7,0.6863442611198519,0.3136557388801481
36791-04-5,0.7880345214773905,0.21196547852260933
31698-14-3,0.46075932721973883,0.5392406727802612
72361-00-3,0.5318751756039641,0.46812482439603587
73986-95-5,0.3198507919826658,0.6801492080173343
64011-46-7,0.41233449269041805,0.5876655073095819
765-34-4,0.3575182539652177,0.6424817460347823
1021-19-8,0.5940030210133604,0.4059969789866395
26501-80-4,0.3971533254006613,0.6028466745993388
3868-61-9,0.35559183326353977,0.6444081667364603
76738-28-8,0.24955364954984896,0.7504463504501511
4691-65-0,0.8643146468724867,0.13568535312751334
5550-12-9,0.7837270548511057,0.2162729451488943
86-04-4,0.6685636948778236,0.33143630512217637
68-41-7,0.18694022296388618,0.8130597770361138
96753-85-4,0.32653177801121547,0.6734682219887845
96-09-3,0.1476084110482017,0.8523915889517982
58100-26-8,0.1745366904666768,0.8254633095333231
52-90-4,0.3178997086533547,0.6821002913466453
24689-89-2,0.13844239697203692,0.861557603027963
101530-10-3,0.06650865083456321,0.9334913491654369
1424-50-6,0.28164582263032406,0.7183541773696759
10140-89-3,0.13192301552642974,0.8680769844735705
2601-89-0,0.05349629656369098,0.946503703436309
565-64-0,0.24719214785107893,0.752807852148921
21700-31-2,0.13860626766074174,0.8613937323392584
79-00-5,0.15853943028899634,0.8414605697110037
50-59-9,0.8261769949807071,0.1738230050192927
5547-29-5,0.9330008462848355,0.06699915371516445
168152-93-0,0.2129792046719244,0.7870207953280755
132-81-0,0.7997033478296266,0.20029665217037335
1087-35-0,0.6090710072930406,0.3909289927069592
68788-33-0,0.6783406460555599,0.32165935394444006
98216-44-5,0.5398421536201622,0.46015784637983775
74860-00-7,0.5999595831905822,0.4000404168094178
14504-15-5,0.2408698740413609,0.759130125958639
168153-00-2,0.13534223510437846,0.8646577648956215
55453-87-7,0.42280332275662424,0.5771966772433759
1438-20-6,0.23313747560561862,0.7668625243943813
39082-00-3,0.6142017531058375,0.38579824689416253
928-72-3,0.7536474029931005,0.2463525970068994
24312-44-5,0.39169757973376385,0.6083024202662363
1014-98-8,0.3883021585901482,0.6116978414098517
5994-61-6,0.6902911605722877,0.30970883942771227
5336-53-8,0.34994504695805684,0.6500549530419432
180591-20-2,0.5330497546579255,0.46695024534207447
112733-06-9,0.49033939311832686,0.5096606068816731
64211-46-7,0.5124227437070998,0.48757725629290016
20187-55-7,0.3950442714790152,0.6049557285209849
86598-92-7,0.268516793877714,0.7314832061222861
6386-63-6,0.3123485918771344,0.6876514081228656
103-50-4,0.5705928518862394,0.4294071481137606
538-74-9,0.4246794852605917,0.5753205147394085
91-33-8,0.5793765863983047,0.42062341360169525
534-07-6,0.20140090106380762,0.7985990989361925
623-25-6,0.1925761111622223,0.8074238888377777
6586-89-6,0.3450676435198198,0.6549323564801801
541-88-8,0.44849932126613407,0.5515006787338659
101-81-5,0.4511758574432827,0.5488241425567171
101-77-9,0.22346410413767256,0.7765358958623274
13676-54-5,0.7757450346308808,0.22425496536911899
101-76-8,0.4751227268514258,0.5248772731485744
101-14-4,0.5537146011405708,0.4462853988594292
51944-41-3,0.6392699040753138,0.36073009592468613
120-32-1,0.3031038062415125,0.6968961937584872
9084-06-4,0.9382840747220992,0.06171592527790061
92-81-9,0.7701351552193331,0.22986484478066696
27311-52-0,0.3700252587417781,0.6299747412582217
97-23-4,0.4895874979665428,0.5104125020334573
5178-56-3,0.2955671003024387,0.7044328996975613
57165-58-9,0.5661592144041333,0.43384078559586664
51484-40-3,0.3922337550589209,0.6077662449410791
63-98-9,0.7971258623428843,0.20287413765711554
103-82-2,0.6200234571078518,0.3799765428921483
17518-47-7,0.08193509450356397,0.9180649054964359
71294-03-6,0.2648225493469549,0.7351774506530452
15992-13-9,0.6261507987377453,0.37384920126225457
62809-33-0,0.7081123118269618,0.29188768817303823
69002-85-3,0.36966449685450653,0.6303355031454936
34645-84-6,0.6130940768366913,0.38690592316330885
86335-26-4,0.4652365210451517,0.5347634789548483
19719-28-9,0.3388214985839542,0.6611785014160455
61941-56-8,0.7739972600877214,0.22600273991227843
553-86-6,0.06973121186124644,0.9302687881387537
19386-45-9,0.42670851300391094,0.5732914869960892
66-76-2,0.6566795228589931,0.34332047714100694
29110-48-3,0.20377986801591752,0.7962201319840827
85-34-7,0.5081079508029664,0.4918920491970336
120-46-7,0.6700200274550103,0.3299799725449896
85162-11-4,0.6204922366090165,0.37950776339098335
78218-49-2,0.23331203991617258,0.7666879600838274
18046-21-4,0.4824697836849379,0.517530216315062
67-52-7,0.5899413576774702,0.4100586423225298
504-17-6,0.4168477029248878,0.5831522970751122
34320-82-6,0.5292571959814985,0.47074280401850155
2763-96-4,0.08974430625330247,0.9102556937466973
102366-79-0,0.3153920799143246,0.6846079200856752
621-92-1,0.25833865470387074,0.7416613452961294
1214-39-7,0.361071382315276,0.6389286176847241
538-32-9,0.1827951246187007,0.8172048753812994
13045-62-0,0.22909293243960005,0.7709070675603998
1125-85-5,0.10288800881385048,0.8971119911861497
525-79-1,0.18007758106633326,0.8199224189336667
40718-29-4,0.3093633057215709,0.6906366942784291
71280-74-5,0.3700821861846639,0.6299178138153361
71292-59-6,0.27079838093242165,0.7292016190675785
239110-15-7,0.2556010612295117,0.7443989387704882
1421-23-4,0.28397976974323647,0.7160202302567635
146-22-5,0.4060112364330396,0.5939887635669605
1812-30-2,0.3222569411350828,0.677743058864917
29975-16-4,0.37200458240620454,0.6279954175937953
2439-99-8,0.6725477130536597,0.32745228694634027
78712-43-3,0.34407109123284774,0.655928908767152
135838-07-2,0.06878651363567326,0.9312134863643268
54941-81-0,0.1722519615455655,0.8277480384544348
6085-94-5,0.19344964153907757,0.8065503584609224
135810-26-3,0.09443144729446326,0.9055685527055368
152264-74-9,0.5521553481754754,0.44784465182452476
152264-48-7,0.7474484267361833,0.2525515732638168
50264-86-3,0.33404704329323226,0.6659529567067679
152264-27-2,0.2347232865858242,0.7652767134141759
70891-37-1,0.5274337092320176,0.47256629076798234
58579-51-4,0.24515333512998846,0.7548466648700115
50264-69-2,0.549623306272727,0.45037669372727285
5014-11-9,0.1845147825107601,0.8154852174892401
51411-04-2,0.5171302755341343,0.4828697244658656
14663-23-1,0.42240139925012554,0.5775986007498745
54-87-5,0.2831276671181253,0.7168723328818745
963-39-3,0.3483152159199519,0.651684784080048
100-51-6,0.5441701880869555,0.4558298119130445
13826-35-2,0.24793455939437267,0.7520654406056273
18773-63-2,0.8030275556897287,0.19697244431027128
4553-89-3,0.9498686841848015,0.05013131581519855
98-00-0,0.40390050399747934,0.5960994960025207
67-47-0,0.3956851263871725,0.6043148736128275
77605-72-2,0.3064559529986084,0.6935440470013918
104-57-4,0.715671838628037,0.28432816137196304
103-16-2,0.5695249034888433,0.4304750965111566
613-62-7,0.8496561354372456,0.15034386456275448
103-41-3,0.8836300598076511,0.11636994019234903
120-51-4,0.8578099391149544,0.1421900608850457
118-58-1,0.6693414828209118,0.3306585171790881
72850-64-7,0.5282154919535631,0.47178450804643673
501-53-1,0.4882890943638699,0.5117109056361301
51594-83-3,0.4948835488701228,0.5051164511298775
33215-60-0,0.37321107306226536,0.6267889269377347
33215-59-7,0.3531828186420885,0.6468171813579114
55203-12-8,0.7099551498163204,0.29004485018367954
52010-22-7,0.13880688767452115,0.8611931123254788
27355-22-2,0.3232536192526744,0.6767463807473257
62501-39-7,0.4187026718756769,0.5812973281243231
116337-58-7,0.7209570305000851,0.2790429694999148
116337-63-4,0.5672724429505406,0.43272755704945925
122-59-8,0.3896089904504788,0.6103910095495212
120-23-0,0.7161863400982369,0.28381365990176294
55335-06-3,0.3885451653136649,0.611454834686335
69377-81-7,0.6724700738179687,0.32752992618203125
640-19-7,0.2277051040065435,0.7722948959934565
450-55-5,0.21102952770571745,0.7889704722942825
404-42-2,0.18728338215174692,0.8127166178482533
351-05-3,0.12644455307337482,0.873555446926625
457-43-2,0.20880388153608048,0.7911961184639198
1737-17-3,0.6845559016836461,0.3154440983163539
100-53-8,0.2910197235148749,0.7089802764851251
59021-02-2,0.09884330843315133,0.9011566915668487
405-30-1,0.2108261704456786,0.7891738295543214
538-28-3,0.1831296776470543,0.8168703223529458
4357-96-4,0.17316507725006783,0.8268349227499322
53994-73-3,0.7493095808380653,0.2506904191619348
137927-75-4,0.18054984665279009,0.81945015334721
18504-81-9,0.21766346860928243,0.7823365313907175
141-84-4,0.12337033585187555,0.8766296641481245
18527-35-0,0.08768235139946418,0.9123176486005358
6274-27-7,0.1996178637147132,0.8003821362852866
32991-48-3,0.31280316222793114,0.6871968377720687
100-87-8,0.7517282213843948,0.24827177861560523
29727-70-6,0.9438991364914653,0.056100863508534785
68291-97-4,0.5230030902327134,0.47699690976728676
100-44-7,0.17916298409730985,0.8208370159026902
100-14-1,0.20012682051891248,0.7998731794810875
53874-66-1,0.18032402066126058,0.8196759793387393
6959-48-4,0.16865371070128315,0.8313462892987168
38721-71-0,0.12477131683403785,0.875228683165962
86-52-2,0.17617847581505927,0.8238215241849406
6959-47-3,0.1260628669498339,0.8739371330501661
96-19-5,0.1541558923317577,0.8458441076682425
17293-03-7,0.1504422433049144,0.8495577566950855
532-27-4,0.20315253959358562,0.7968474604064142
6305-04-0,0.18691085879028616,0.8130891412097138
4252-78-2,0.21625338255711204,0.7837466174428879
10436-39-2,0.10332921063973119,0.896670789360269
79-07-2,0.09691794339516738,0.9030820566048325
64037-18-9,0.18713779164043226,0.812862208359568
15308-01-7,0.30609137863752883,0.6939086213624712
79-04-9,0.15531200869300096,0.8446879913069989
51632-16-7,0.18018245746236056,0.8198175425376394
73866-23-6,0.4333067686041432,0.5666932313958568
683-57-8,0.18477058958931009,0.8152294104106899
79-08-3,0.37479607691150457,0.6252039230884954
126-58-9,0.8817608621523553,0.1182391378476448
12712-28-6,0.48377020454383973,0.5162297954561602
4196-86-5,0.9130518972861092,0.08694810271389082
78-11-5,0.4729009650812206,0.5270990349187793
77-86-1,0.5659997000691177,0.4340002999308824
126-11-4,0.627724471977629,0.37227552802237096
58138-08-2,0.1476545652299504,0.8523454347700495
625-89-8,0.19914269267145754,0.8008573073285422
376-90-9,0.86277397201603,0.13722602798397
3737-41-5,0.11281129619668694,0.8871887038033132
133855-98-8,0.226391381336597,0.7736086186634029
25061-59-0,0.3799448695470535,0.6200551304529467
376-18-1,0.22669788665350335,0.7733021133464967
71119-10-3,0.5,0.5
765-63-9,0.40787849455029984,0.5921215054497001
306-52-5,0.43748757151413076,0.5625124284858692
69226-51-3,0.30534805731301573,0.6946519426869845
630-20-6,0.11631634815605722,0.8836836518439429
22052-04-6,0.19432954954186443,0.8056704504581355
39236-46-9,0.8418795216579527,0.15812047834204737
