CASRN,EPA_svm_ecfp6bits-1,EPA_svm_ecfp6bits-2,EPA_svm_ecfp6bits-3,EPA_svm_ecfp6bits-4
21564-17-0,0.14473917317810797,0.2072663586168573,0.35713293316192624,0.2908615350431083
21335-43-3,0.06949132150672332,0.560586390292186,0.3241872238680438,0.04573506433304694
3518-65-8,0.05835472094427934,0.3731858075872618,0.4673072027687571,0.10115226869970155
74-97-5,0.08886045377146887,0.4935453253367217,0.38752321403096807,0.030071006860841194
24082-36-8,0.06248667360787306,0.5407615211836002,0.30531948649854773,0.0914323187099788
57583-54-7,0.040075846271155686,0.14627721808894903,0.5377561947036226,0.27589074093627264
1324-76-1,0.013835776488406459,0.07784127024692022,0.3611552890510874,0.5471676642135856
128-79-0,0.007604443390356298,0.06048915765964312,0.3378387700438091,0.5940676289061912
3071-73-6,0.14327747733728666,0.1574832275795018,0.2925178706274647,0.4067214244557467
991-42-4,0.35762828697251337,0.09318088422552566,0.29211996591357803,0.25707086288838277
54299-17-1,0.0036253202393663436,0.08085739626723411,0.5159361494122533,0.399581134081146
131-92-0,0.023903170329844577,0.11532302733064176,0.5677870765416925,0.29298672579782126
135-57-9,0.0731684959337173,0.1944129673622973,0.43922772002175875,0.293190816682227
73688-63-8,0.010912255720343024,0.0680647705646921,0.38879007463453175,0.5322328990804334
13676-91-0,0.07645262698302632,0.1919430826456408,0.5622700927265138,0.1693341976448189
21413-28-5,0.10211093593380226,0.3142521575950846,0.3107812670527485,0.2728556394183646
603-34-9,0.0300118100647735,0.2646745122193926,0.5974102657952696,0.1079034119205643
101-02-0,0.0065314343964283155,0.058191077177680836,0.721015595551721,0.21426189287416963
115-86-6,0.08483262644592762,0.11772594945906666,0.2454214437599027,0.5520199803351029
597-82-0,0.09757443752733301,0.2852830222684976,0.5353153649012091,0.08182717530295984
603-35-0,0.019890526523688386,0.333030713406141,0.40032214087502105,0.2467566191951498
52237-03-3,0.021457387966940727,0.052474274900346896,0.43549699520937124,0.4905713419233411
6607-41-6,0.026107513265465565,0.2229810998491207,0.617421342081803,0.13349004480361057
60628-96-8,0.031596874166107396,0.3043103587462776,0.4980495935387378,0.16604317354887718
82-66-6,0.019745439236383132,0.07166208737852568,0.36575924567646023,0.542833227708631
84-15-1,0.005823392401183582,0.18085480494332462,0.702886624677192,0.11043517797829974
84-62-8,0.00503892223773911,0.06142547350612068,0.7027935849233038,0.2307420193328364
3905-19-9,0.026521627784953837,0.037601031607972665,0.6612707250739834,0.2746066155330902
573-58-0,0.014618859838601431,0.05509761077713716,0.2324595028052187,0.6978240265790429
6416-68-8,0.02432039687765541,0.014674012050662445,0.32003294596892784,0.6409726451027543
30638-08-5,0.03305779012646622,0.06506885701723879,0.5015777978907721,0.40029555496552305
31251-03-3,0.04056471664337786,0.7311882001150429,0.2008754101321997,0.02737167310937946
119006-77-8,0.015472794981897227,0.3376792967151534,0.6364813530640392,0.010366555238910346
92-94-4,0.03840299177588102,0.253819264096985,0.5484595768131006,0.15931816731403312
98119-87-0,0.014085148687057234,0.032710523717266564,0.5794717572647019,0.3737325703309744
28140-60-5,0.04194823750534431,0.3751545287268556,0.510061289942622,0.07283594382517775
8003-50-7,0.0034960105911785743,0.01141889484155168,0.2781392735903497,0.7069458209769198
35869-64-8,0.02897501650817488,0.07062483340479792,0.5166218229629591,0.38377832712406845
5280-78-4,0.02549711824110976,0.0358434990047808,0.6327666802979011,0.3058927024562084
1937-37-7,0.003274424447003324,0.036678767639721895,0.7341104712425586,0.22593633667071608
6247-39-8,0.11153696385567434,0.08251483024414284,0.35449680955961116,0.45145139634057163
42797-18-2,0.0391746706756792,0.24996122176871896,0.5067337820157557,0.20413032553984617
62802-56-6,0.0017985870583834983,0.24823936513259168,0.5644432449629071,0.18551880284611819
90-30-2,0.05087025155635228,0.40839705300109286,0.32341934550584334,0.21731334993671167
4335-09-5,0.0009412736618989385,0.015484462650625632,0.4074685190888001,0.5761057445986754
52238-92-3,0.1102369305612134,0.03465300829116257,0.6646895601021832,0.1904205010454408
40618-31-3,0.04795444389224344,0.04077670997107917,0.4728111452124001,0.4384577009242774
1937-35-5,0.0291261872198869,0.10437700620467076,0.3853298614967933,0.48116694507864877
13080-89-2,0.006525387613290795,0.09102425178386626,0.7823981094498851,0.12005225115295771
2583-80-4,0.022128402465704237,0.06370727550506566,0.427905320779534,0.48625900124969573
6406-56-0,0.007517856397409716,0.18763828103817845,0.42991918323070794,0.3749246793337039
107934-68-9,0.02074071845827299,0.1839359671651069,0.5852496432214311,0.21007367115518905
67446-03-1,0.03686065484004961,0.028350603531246993,0.4586121563232407,0.4761765853054626
587-98-4,0.009990764561971949,0.03406997749247663,0.48365170974058114,0.4722875482049702
4117-90-2,0.01500239393119819,0.17490358751818952,0.7183149672357653,0.09177905131484682
135-88-6,0.06985176430065562,0.2039386173036908,0.38597961550370535,0.34023000289194805
4051-63-2,0.007089192950651394,0.08909824274064015,0.37146675679961055,0.5323458075090981
81-77-6,0.017098727960790757,0.057945127355283475,0.6822718993968179,0.24268424528710822
12237-62-6,0.021329585266574375,0.049730721997332,0.27155585444776853,0.657383838288325
17364-40-8,0.058673927226231826,0.038231930559787165,0.7852070007742298,0.11788714143975101
25505-99-1,0.07967887971309286,0.07444887588354117,0.5704131165274584,0.27545912787590743
622-15-1,0.02462029425306085,0.14726251444457916,0.7456067913490398,0.08251039995332014
86-29-3,0.031956732856901586,0.42213784631438467,0.4923448782459411,0.05356054258277257
4695-13-0,0.011451227994070523,0.12089244752134297,0.6035349840490388,0.26412134043554764
117-34-0,0.07312589322228147,0.09791024674886414,0.6052138327397444,0.22375002728910987
724-18-5,0.016672928181257388,0.25539732303396045,0.5979676497756102,0.12996209900917208
91-01-0,0.005768397440197389,0.0687449739381159,0.8342424789578836,0.09124414966380319
119-53-9,0.008579910793237163,0.08465148069575602,0.572779984667029,0.333988623843978
92-52-4,0.056629060138609716,0.19680092878545705,0.5973348655336587,0.14923514554227446
54660-00-3,0.014374795636642497,0.1614922324226812,0.5081432587910275,0.31598971314964885
119-61-9,0.029746585644444233,0.12026227000459289,0.6699834779103631,0.18000766644059982
94-36-0,0.02406929221412338,0.07899693661602432,0.632749026606618,0.2641847445632345
1850-15-3,0.08494118911916525,0.16896002960308812,0.5432101685084221,0.2028886127693244
122-39-4,0.024066584050713102,0.3173617443191942,0.5255625028105245,0.13300916881956845
102-06-7,0.04127195830240851,0.19911187573447692,0.6367213350397771,0.12289483092333701
622-03-7,0.22755084683144328,0.39044998168472334,0.31930904877294314,0.06269012271089025
103-33-3,0.00629900350929463,0.18441385083914955,0.6699192613085431,0.1393678843430124
37893-02-0,0.007494606099111793,0.23612538294745714,0.5806102086897907,0.17576980226364047
495-48-7,0.015932735299365217,0.1601711928796171,0.7247950036342642,0.09910106818675336
86-30-6,0.07170840073330179,0.36171182285308323,0.5212768256696508,0.04530295074396419
101-84-8,0.005051301293470653,0.08942993684838313,0.7053870788103851,0.20013168304776124
102-09-0,0.00906436308649251,0.130760072925363,0.5803794389550093,0.27979612503313545
4129-17-3,0.023075830844267665,0.14686746571638165,0.7199832139930752,0.11007348944627535
3861-73-2,0.0238915403588686,0.06271362812329885,0.3192299737922224,0.5941648577256105
23211-47-4,0.04623023143337801,0.049388140920289904,0.3576998657653078,0.546681761881024
125-13-3,0.04567724492686123,0.04917391139380301,0.6508674457789746,0.25428139790036114
17692-24-9,0.007580174597625548,0.10256093276039191,0.3635460209397984,0.5263128717021843
603-41-8,0.008082306119449998,0.16162790293910478,0.6647695069468422,0.16552028399460286
32500-19-9,0.005811170782518031,0.021048486053364505,0.31888623089998364,0.6542541122641338
10040-45-6,0.0047704671079588975,0.023229512014450664,0.7932105292143291,0.17878949166326116
82211-24-3,0.008663558340445448,0.04225218490633765,0.4784867472837987,0.4705975094694182
3567-69-9,0.07045026690291686,0.10005273204311659,0.5545071892158944,0.27498981183807225
66898-62-2,0.04372318398152086,0.21639072192182734,0.5851632058439472,0.15472288825270458
188425-85-6,0.0881129650771275,0.3349348876351955,0.45880040808268435,0.11815173920499294
948-65-2,0.02376761276036494,0.08782108987805075,0.6373031570751153,0.2511081402864687
10423-37-7,0.2917702940658125,0.27599903423959987,0.36456896233778874,0.06766170935679869
298-46-4,0.04814920626325768,0.5268278791927924,0.3610279146898028,0.06399499985414694
17418-58-5,0.004295790216081005,0.04281536708276274,0.7306288833961307,0.2222599593050257
8003-22-3,0.0070429820768827915,0.22087679160587523,0.4859514164855015,0.28612880983174055
6925-69-5,0.02194847933557102,0.20401036825073524,0.5950469832568395,0.1789941691568546
18636-88-9,0.016842361280570903,0.22221784346124046,0.5682991077521744,0.19264068750601446
51671-14-8,0.0075712131881690405,0.14791775480169347,0.6335783546941655,0.21093267731597218
2866-43-5,0.021210843277419872,0.18849728318155148,0.6872325588307974,0.1030593147102313
5766-76-7,0.015206675119579752,0.07213057366867764,0.7542148963640823,0.1584478548476604
100537-30-2,0.005100874280060618,0.33583528182965694,0.5826433513415575,0.07642049254872516
83-12-5,0.016730541930522765,0.551655956824977,0.346700645189482,0.0849128560550182
136687-74-6,0.015836937149244733,0.10373984333035939,0.45572118016772983,0.42470203935266615
85-52-9,0.02847189613945065,0.09509699613814794,0.7225810209736346,0.1538500867487666
90-41-5,0.0039238981815214935,0.12371403079156722,0.5869546568225964,0.2854074142043148
86-00-0,0.06410442018832678,0.17346482709550376,0.6939409876902315,0.06848976502593827
132-27-4,0.1105519258008556,0.18823767944669653,0.6280059271449762,0.07320446760747146
60312-67-6,0.10931223936864413,0.37409505877084964,0.4065129446436994,0.11007975721680673
4727-29-1,0.016099777308279894,0.07545097814527714,0.5297913254710473,0.3786579190753955
833-50-1,0.005059655227013818,0.08584725348446387,0.6078105669528974,0.30128252433562497
15310-01-7,0.02216443069310057,0.0759714022923897,0.3769474656076254,0.5249167014068844
118-55-8,0.010941007705310202,0.11326400255351347,0.69413728319644,0.18165770654473665
88599-33-1,0.01373381568778353,0.04941969036284946,0.7963756452327729,0.14047084871659407
60919-11-1,0.028924572030372356,0.24661908796079463,0.28690225710761413,0.4375540829012187
495-73-8,0.034794414606496765,0.10985385164046459,0.5185715287400683,0.33678020501297057
7361-93-5,0.021331201556098064,0.0591993329917151,0.7632328295627221,0.15623663588946518
6428-31-5,0.00415303352491852,0.02501843737892587,0.31313408297674317,0.6576944461194124
2429-82-5,0.0023008505876312784,0.04329953130143718,0.2765698344344305,0.677829783676501
2429-84-7,0.0035192337158878803,0.03283361532189764,0.2252322528615831,0.7384148981006314
73926-93-9,0.035194771059990575,0.06788669755607574,0.3536747210750431,0.5432438103088907
4232-84-2,0.11513545576344815,0.2275257638182031,0.41964191589352323,0.23769686452482583
6425-07-6,0.04071765243313294,0.08888530550052588,0.5779974766278222,0.29239956543851875
39557-39-6,0.06771021594406265,0.5163862146646876,0.36440957536644064,0.051493994024809295
17781-31-6,0.030804151043705305,0.24607394184502784,0.597439503541173,0.12568240357009372
93-45-8,0.015977627887128868,0.04704797771122012,0.38529741127201167,0.5516769831296395
5850-39-5,0.0009804000153554248,0.022908849239558774,0.5865010304184463,0.3896097203266394
599-79-1,0.017831409198876505,0.04383885170195334,0.3219100404582254,0.6164196986409446
19247-68-8,0.0550507585835245,0.5432446274051668,0.38052780273389164,0.021176811277417027
129-00-0,0.036548144893530116,0.21411088206902332,0.3596485490885993,0.38969242394884707
130-20-1,0.05630572757837962,0.23318374258110378,0.4562555042511758,0.2542550255893406
33955-44-1,0.027779091671529702,0.08963580287958264,0.29015912457728693,0.592425980871601
97110-59-3,0.027770722226264845,0.38579951479944274,0.4731403801966271,0.11328938277766556
588-53-4,0.010789470433645934,0.22623435694630645,0.6391306714340721,0.123845501185975
3218-36-8,0.015796522447705786,0.1919540612795284,0.684849944611187,0.10739947166157857
85-73-4,0.013215228867141271,0.15447743734624508,0.36004911588162497,0.4722582179049888
1210-05-5,0.02291428669850363,0.1422030713971309,0.5966352925406195,0.2382473493637461
61826-76-4,0.06932949468496762,0.14715490109142648,0.47399235439885246,0.3095232498247534
53874-68-3,0.0048028366967138286,0.3110447509577996,0.6087390849160509,0.07541332742943534
136-36-7,0.016497180439135943,0.11241718432248349,0.615249791074528,0.2558358441638523
713-68-8,0.006264011414774938,0.05189561452341001,0.7710255054225857,0.17081486863922937
71130-54-6,0.15978922928060085,0.18410925456025617,0.4725298397296928,0.18357167642945002
92-67-1,0.03965930464189433,0.4060476821428353,0.41057501609568764,0.14371799711958247
92-69-3,0.01833830293627226,0.15550425157468892,0.6604466187509733,0.16571082673806548
2866-82-2,0.0075167024752412805,0.11047564308872412,0.6414578290775577,0.24054982535847694
2784-27-2,0.00479952990669022,0.08177754777604644,0.3038029401320416,0.6096199821852216
101-54-2,0.02004639591037356,0.318967454491474,0.5761446343504395,0.08484151524771304
3457-98-5,0.00495551715961728,0.266447561222737,0.6756477953661622,0.0529491262514836
80-38-6,0.024445870793209177,0.16115662779599843,0.5660823768954795,0.24831512451531296
80-00-2,0.005943973672779627,0.06174238643961575,0.8878899792434295,0.044423660644175245
51671-08-0,0.010542932895183892,0.12110342396043815,0.2855342177323071,0.5828194254120708
257-07-8,0.0757544184618539,0.4971554023369115,0.3236828288433426,0.10340735035789188
275-51-4,0.05482913016471012,0.136406821871435,0.6345643104887807,0.17419973747507442
1470-37-7,0.02005583579721337,0.5100827390865386,0.3576650183315533,0.1121964067846945
15307-93-4,0.05188792740324763,0.4386528272769649,0.40765861259637565,0.10180063272341185
467-69-6,0.035019516857131776,0.1450213802656432,0.2928619850615682,0.5270971178156567
86-74-8,0.03840459243821259,0.07583242635255498,0.6644406810903863,0.22132230011884618
894-86-0,0.11706365907609126,0.1558740723901247,0.514193594167772,0.21286867436601226
482-89-3,0.030627156422793334,0.13298423177534813,0.6220234445129629,0.21436516728889557
74115-24-5,0.02856502713137295,0.20122410350420974,0.6557533607664406,0.11445750859797658
88599-73-9,0.038993235637020514,0.09571585613490946,0.7990676713894717,0.0662232368385978
88599-51-3,0.012642550307999092,0.13652762507005833,0.7324990086710909,0.1183308159508516
304-81-4,0.12139137227550632,0.5310994270050963,0.2512394355816251,0.09626976513777273
120-78-5,0.03784311515752429,0.29616554614551194,0.2514425900950624,0.4145487486019012
262-12-4,0.033849441680923305,0.20167477146062787,0.6649407172767561,0.0995350695816924
80100-23-8,0.006603677110347369,0.2877402077070345,0.5401507118264818,0.16550540335613653
104-55-2,0.08041114067288345,0.12143373829394953,0.6356966063870684,0.16245851464609892
366-18-7,0.02779971129001105,0.3905548671773377,0.517017150340818,0.06462827119183367
4360-47-8,0.03576800990958603,0.30064959790140533,0.6252043809450293,0.03837801124397968
2429-73-4,0.008932010897817234,0.09547028352051587,0.29676096480074554,0.5988367407809219
74039-01-3,0.042227078736355436,0.10177660089651426,0.43801576081934623,0.4179805595477837
6992-11-6,0.01710360112424046,0.025840532490949447,0.3158921456351038,0.6411637207497064
3564-27-0,0.011575751053948834,0.05248833463206221,0.29618570094627467,0.639750213367714
945553-94-6,0.06671459307082754,0.0396532284229934,0.6616546745453634,0.23197750396081585
5212-99-7,0.021337618867892875,0.1733677073675885,0.3691852676704853,0.43610940609403337
5607-54-5,0.06320307963940561,0.057809115933460976,0.6399126637681638,0.23907514065896962
1787-61-7,0.09537683243030295,0.04301171945561214,0.34750520002418217,0.5141062480899027
915-67-3,0.0479186665296798,0.035742976526882686,0.2872911527053691,0.6290472042380685
2611-82-7,0.09782645010331216,0.041820307894967566,0.3077995297255299,0.5525537122761904
518-47-8,0.05450646564363222,0.09235505439577542,0.6497536170840104,0.20338486287658236
83164-33-4,0.0381929340788874,0.22648933373610583,0.49353641078281807,0.2417813214021889
60168-88-9,0.006440713918316981,0.16135454447529868,0.49929874326476364,0.3329059983416204
60045-47-8,0.06842744931898359,0.5111951771547655,0.3160431264009365,0.10433424712531435
3845-20-3,0.0590294533721114,0.1173988042669751,0.6330240201764558,0.19054772218445726
104902-34-3,0.042904129184608515,0.21402518926018238,0.5810647519211678,0.16200592963404153
59-40-5,0.019439156046617417,0.12201729065259384,0.6250419594564705,0.23350159384431793
1470-35-5,0.02461536929656829,0.25203041006035676,0.574379865185821,0.14897435545725424
31684-63-6,0.02259677275841457,0.10739152318448024,0.6976948812797109,0.17231682277739413
89426-92-6,0.45557077328580625,0.3094631383794537,0.11736716127377204,0.11759892706096813
1147-42-8,0.019127117273990902,0.10829881526717085,0.5652041594047817,0.3073699080540568
604-75-1,0.01293984813557811,0.09222177264242012,0.7557724478035764,0.13906593141842546
131-56-6,0.019511290278909472,0.07639817372048759,0.5538743649186805,0.35021617108192243
43087-91-8,0.1140542015460334,0.4827115177849017,0.3429857375043718,0.060248543164693406
13481-63-5,0.21264124094798514,0.2762709571634628,0.4126951528937194,0.09839264899483263
530-78-9,0.024945798195054575,0.45006677315748433,0.4456941029867379,0.07929332566072336
23595-00-8,0.07546186406336539,0.385108860305412,0.40487867989740184,0.13455059573382067
532-82-1,0.008429536822642176,0.1132570396602498,0.7664979436797517,0.11181547983735632
97-16-5,0.004582033632519433,0.06269567364147742,0.814041614018714,0.11868067870728911
53-19-0,0.03190254158148537,0.4374494505206771,0.37777290678766484,0.15287510111017244
6723-40-6,0.02252568700119728,0.5356803756378139,0.3320267123698856,0.10976722499110324
3424-82-6,0.04001514336415449,0.0827171325046464,0.6504210390158913,0.22684668511530773
64628-44-0,0.1404759473145165,0.05651727919996387,0.27724227610848085,0.525764497377039
88599-74-0,0.04972523789749887,0.07993330491199646,0.667814307331288,0.20252714985921666
88599-62-6,0.022251601869277667,0.07308344639558781,0.7661724775274594,0.13849247420767447
68157-60-8,0.0781116745870468,0.21370503448843875,0.4571551594680103,0.2510281314565042
127-57-1,0.02318596277429457,0.12629807556718442,0.607096358742109,0.24341960291641196
134-37-2,0.021446728740875547,0.2987718489817237,0.5685495600668697,0.11123186221053125
66-77-3,0.0080865595419954,0.2874612061526447,0.6079742925385409,0.0964779417668191
27199-40-2,0.15174562821485,0.5347191004350523,0.19364676883994444,0.11988850251015279
3669-32-7,0.008016370488913738,0.08698608103998724,0.7104663841679103,0.1945311643031888
134-32-7,0.010654755779329362,0.12403785230512902,0.7406050161367163,0.1247023757788257
86-88-4,0.49265077713284344,0.2051410303989048,0.25939318729411925,0.04281500517413247
86-84-0,0.0773469051259894,0.13121226658838744,0.3872383349934937,0.40420249329212965
86-57-7,0.05997440190861618,0.31111622737778755,0.585277123266507,0.04363224744708923
90-15-3,0.027295660024432213,0.49312542125083564,0.43957896831180976,0.039999950412922605
74070-46-5,0.02366688077335926,0.25376219119264515,0.6380493951062904,0.08452153292770521
941-69-5,0.0126574333304168,0.2538635297749293,0.6256691418516035,0.10780989504305061
128-56-3,0.010570767222400891,0.044826390946898026,0.5014822431483159,0.44312059868238496
55994-28-0,0.03915078625197617,0.5062094984695189,0.34237444876769746,0.11226526651080716
91-22-5,0.05006753955401768,0.2385219173339952,0.46779004196460405,0.24362050114738323
85175-31-1,0.10932565134632571,0.23889176476540402,0.5402856068486597,0.11149697703961066
3878-19-1,0.07447859708737432,0.21983943338717812,0.5787267162923524,0.12695525323309487
103-64-0,0.04617988916303093,0.1495273055170867,0.5952496016503962,0.209043203669486
2602-46-2,0.004202172231559458,0.047770937647650114,0.17960505864326246,0.7684218314775279
82956-11-4,0.028932351197985855,0.04707528911653903,0.787913913485576,0.13607844619989912
25875-51-8,0.10158638390253967,0.3390781120495677,0.48165774699691877,0.07767775705097374
84632-50-8,0.052585843889904824,0.04156127610729564,0.6223775479861979,0.2834753320166015
72-54-8,0.03664231000716056,0.325606316053218,0.3868873072127131,0.25086406672690875
50-29-3,0.055767136765064756,0.3947413957271139,0.46907641363751473,0.08041505387030676
92-87-5,0.022053105046580486,0.5431948051354684,0.35398402187227346,0.08076806794567763
93839-21-5,0.023706170512743218,0.1893209368268982,0.6489614383932171,0.13801145426714143
92-88-6,0.012002031245253406,0.18357045486892778,0.5891315119391733,0.2152960019466458
7158-32-9,0.00810968230737223,0.25831671666231754,0.623921117247451,0.10965248378285969
345-92-6,0.022960381288297402,0.247505628313828,0.6343848390747798,0.0951491513230951
58139-96-1,0.020714145890425417,0.5911296636672089,0.29888654242688734,0.08926964801547822
60348-77-8,0.009521606200061313,0.11929272851921333,0.27842731030851553,0.5927583549722101
1478-61-1,0.00375797049139921,0.17301638940919578,0.6687543988085264,0.15447124129087905
7457-25-2,0.006333412317059834,0.11627296157953963,0.705628344498632,0.17176528160476862
101-80-4,0.010696620058409021,0.5725968621150554,0.3235992273231745,0.09310729050336114
139-65-1,0.043954424069584365,0.47549184161713154,0.43352411696081944,0.04702961735246463
80-08-0,0.019453045717766577,0.27253712960354026,0.6335916907886792,0.07441813389001406
1934-21-0,0.00260801328139561,0.028141204100443042,0.5156151880174601,0.4536355946007014
1223-31-0,0.04865397327264998,0.26428977006141213,0.5656261671249345,0.12143008954100325
2664-63-3,0.021182140044585924,0.17635261170036085,0.6424089688241722,0.16005627943088102
80-09-1,0.012035643687585106,0.12812520728869156,0.7547898896247501,0.10504925939897321
80-51-3,0.03640717738524907,0.24216974272756564,0.5889953450429,0.1324277348442859
80-33-1,0.024769909997857116,0.31696827895524643,0.46246964985946326,0.19579216118743314
80-07-9,0.009265403299431756,0.18075927259529223,0.7730242304696902,0.03695109363558586
128-69-8,0.037782016718890435,0.09691943328605004,0.678915562425389,0.1863829875696707
93-09-4,0.008926394849947877,0.08094089093585599,0.7441795014561381,0.1659532127580579
581-89-5,0.044754112356828,0.20706457600722553,0.6006663271711351,0.14751498446481173
135-19-3,0.007219722343679752,0.06240783224025757,0.6458846413098422,0.28448780410622065
120-18-3,0.052350758277765426,0.05272705849821827,0.7066370226327724,0.1882851605912444
480-22-8,0.07164113910729267,0.2573682351289501,0.5704642690296119,0.1005263567341456
14255-88-0,0.01023713438525612,0.06257177435666135,0.21946345747860543,0.707727633779477
117-79-3,0.017283148558700306,0.23896567075639438,0.5643915320595146,0.17935964862539064
2464-37-1,0.02015913995335602,0.1326698449528659,0.4970162903012117,0.35015472479256626
63716-35-8,0.01584289707042313,0.22263012782087957,0.5325137290350921,0.22901324607360518
63716-36-9,0.02221837287300021,0.3210646173206217,0.437287959704355,0.2194290501020229
846-49-1,0.030481340446638264,0.10663521456111082,0.21366958677451436,0.6492138582177365
77-36-1,0.031068228824698847,0.1926124518861187,0.21560821968020194,0.5607110996089802
39062-72-1,0.03671385206656273,0.1742896932008236,0.5641541814995589,0.22484227323305497
88599-64-8,0.009299194678745118,0.06329868296569495,0.8369856936938463,0.09041642866171343
108935-06-4,0.03880195825011383,0.042505448213819255,0.8370004311258584,0.08169216241020873
35367-38-5,0.13402859697654929,0.12187846461835039,0.5117845533885272,0.23230838501657325
4394-00-7,0.012936438211625243,0.30597451146314925,0.3298976864193238,0.35119136390590194
34580-63-7,0.0712988634261566,0.36105929356827904,0.47876931620739654,0.08887252679816805
34580-77-3,0.03272827302521601,0.1945147998508359,0.571530416337867,0.20122651078608086
5443-49-2,0.022597271604743032,0.14243322945043507,0.7057722996178827,0.12919719932693927
58861-48-6,0.0238625990693541,0.3534396009761037,0.5057170763790955,0.11698072357544669
74697-32-8,0.024447298921569993,0.21398672239399427,0.2598910118303016,0.5016749668541339
553-26-4,0.12285881324110645,0.40838801077105774,0.32404915959480446,0.1447040163930313
22199-08-2,0.03191364498266823,0.1515250363587211,0.7464077175153665,0.07015360114324427
81-83-4,0.03268079940085185,0.18800980234838005,0.6215646461580276,0.1577447520927403
81-84-5,0.040480765663692325,0.10344917938426137,0.6475216272237732,0.20854842772827326
81-16-3,0.012548657913234406,0.06744028609345123,0.4427802718119432,0.47723078418137105
633-99-8,0.052798075730730545,0.1363399472214042,0.6047658348993735,0.20609614214849178
20749-68-2,0.05242766606286713,0.12487576722967188,0.7245022337624504,0.09819433294501013
128-67-6,0.019455569426311117,0.11357329563001649,0.6567321800988225,0.21023895484485006
2243-62-1,0.0042832530955995134,0.1820162032653959,0.7206568682578941,0.0930436753811107
128-95-0,0.008493235365189594,0.09696315431160267,0.5305610748325235,0.36398253549068427
84-89-9,0.01553592648944343,0.07986338616472909,0.5202740907516747,0.38432659659415264
3173-72-6,0.01054912483213019,0.15227324316255736,0.6031011470744421,0.2340764849308702
81-64-1,0.04420927856107506,0.13246822132292507,0.5855251776189664,0.23779732249703336
81-04-9,0.037704721891368684,0.04972781338651063,0.513103115664108,0.39946434905801276
120-72-9,0.05089918352222165,0.30361184741794234,0.5060900787586833,0.13939889030115243
41803-58-1,0.11061951786583162,0.3141990454482851,0.45222709617059315,0.12295434051529032
1698-60-8,0.01898857901779942,0.15076172993561646,0.4441801391424549,0.38606955190412884
3042-84-0,0.035755067375288246,0.17686355903472473,0.6711608011566973,0.11622057243328951
1698-53-9,0.010341169758114206,0.14693409915359937,0.5186827431457169,0.32404198794256933
51707-55-2,0.10473254729491421,0.14301058993288618,0.5799125659720783,0.17234429680012128
148-24-3,0.06388536717157352,0.1553888908493637,0.691968258880028,0.08875748309903458
27022-50-0,0.007505230622752724,0.17895508232262536,0.6852328114733128,0.1283068755813091
100-52-7,0.007185442221195542,0.08797134577352882,0.844664755871322,0.06017845613395356
25506-06-3,0.01149437424272476,0.043021834870517174,0.5727425662966468,0.37274122459011133
6607-45-0,0.022368860120142355,0.22988115648495802,0.6298139320232548,0.11793605137164456
114833-91-9,0.13644706389018016,0.13496331699775585,0.5812918860715935,0.14729773304047078
13423-60-4,0.018404939763162192,0.13657070299542648,0.7724332730359694,0.072591084205442
16227-12-6,0.05021629551790954,0.2992148745768136,0.6131776378250656,0.03739119208021104
84-12-8,0.018167833380149684,0.1831053887472643,0.6222003517160046,0.17652642615658115
66501-16-4,0.05815955732294543,0.5794890387970835,0.27400191447008027,0.08834948940989086
2423-66-7,0.04528839962198468,0.309130389342349,0.5751897839448652,0.0703914270908009
623-30-3,0.06425876563049131,0.28509610718879197,0.5976689060005512,0.05297622118016545
41407-89-0,0.0027921131630405218,0.12124552616520039,0.44195124458445606,0.43401111608730314
98-87-3,0.02160173537965101,0.15031683414719646,0.648154632146371,0.17992679832678182
1086-02-8,0.016658762375276248,0.3042038841497717,0.5929778994320841,0.08615945404286776
56741-95-8,0.025868956673947254,0.28545727422879946,0.481617012052757,0.20705675704449653
396-01-0,0.05485626679546183,0.21131051278971907,0.6008690224428059,0.1329641979720136
18039-42-4,0.016914022774418624,0.1438714137196086,0.6698613203203827,0.16935324318558995
89427-42-9,0.3138736929435157,0.10543590583204457,0.43722287761446915,0.14346752360997053
98-88-4,0.021233372610429596,0.13569503841247627,0.6623732852218344,0.1806983037552595
98-07-7,0.0065502555126774826,0.22723771886167857,0.6768528205396527,0.08935920508599172
142-04-1,0.012211374180477312,0.31500030481328023,0.5256144242008913,0.14717389680535106
64-10-8,0.034299251400382286,0.09565794921045469,0.7268290377456683,0.14321376164349475
103-85-5,0.5889661080801274,0.2347819570852071,0.15070661910627148,0.025545315728394063
6635-73-0,0.6002828618181595,0.22080282240764454,0.1486937060948176,0.030220609679378136
100-63-0,0.028094233186507403,0.3211812976699458,0.6114897667894971,0.03923470235404965
100-65-2,0.03343830978607803,0.19729585023174218,0.6699514019994338,0.09931443798274582
103-71-9,0.0030389830966524724,0.1006400721273452,0.7111231210894802,0.1851978236865221
6685-76-3,0.04254436269202597,0.2454140507120776,0.5763331676230301,0.13570841897286637
17654-88-5,0.03964693971233961,0.35485782314922193,0.5162081782447037,0.08928705889373506
98-95-3,0.04781854286493852,0.2516018365843024,0.6033004085347056,0.09727921201605343
350-57-2,0.021098110467276374,0.1058683018826345,0.6094058478691311,0.2636277397809583
3426-89-9,0.044572373086752125,0.28591690824871635,0.5780586874760966,0.09145203118843466
7450-69-3,0.16276228084578914,0.19951142496498298,0.3075172100718044,0.3302090841174233
