CASRN,Toxic_knn_ecfp6bits-0,Toxic_knn_ecfp6bits-1
104206-82-8,0.6434338314653913,0.35656616853460876
13244-35-4,0.4622710147574705,0.5377289852425295
20945-65-7,0.47900356688160123,0.5209964331183988
335104-84-2,0.6513187371563522,0.34868126284364787
141112-29-0,0.4928794165688704,0.5071205834311296
2700-89-2,0.21116636533649416,0.7888336346635059
27603-25-4,0.4649295596773148,0.5350704403226852
51803-78-2,0.4222586589989279,0.577741341001072
113296-13-2,0.3585327977954235,0.6414672022045765
22729-75-5,0.24947352135768966,0.7505264786423104
3687-13-6,0.3130075322022913,0.6869924677977086
53639-82-0,0.09500590334645638,0.9049940966535437
558-25-8,0.2561639197764422,0.7438360802235578
74-88-4,0.31921764839663413,0.6807823516033659
1025-15-6,0.20536948150962364,0.7946305184903764
2694-54-4,0.34695334264652344,0.6530466573534764
101-37-1,0.1567535859965465,0.8432464140034535
102-84-1,0.10250518348241823,0.8974948165175818
3524-68-3,0.3289244068675031,0.671075593132497
72782-44-6,0.09381950090763531,0.9061804990923648
3710-30-3,0.4795276246580412,0.5204723753419587
99-67-2,0.3818179466674701,0.61818205333253
124-02-7,0.20273686874537183,0.7972631312546281
37764-25-3,0.26347760895136707,0.7365223910486329
16338-97-9,0.2149934137321386,0.7850065862678614
6294-79-7,0.1474241388507335,0.8525758611492665
15180-03-7,0.2072914522813298,0.7927085477186703
557-40-4,0.1737697575132098,0.8262302424867901
131-17-9,0.6931005090691286,0.3068994909308714
142-22-3,0.29766260209075973,0.7023373979092402
2179-57-9,0.25837915736245454,0.7416208426375455
3917-15-5,0.35207477996610786,0.6479252200338922
106-99-0,0.2945021478063117,0.7054978521936883
110-26-9,0.1709502891256791,0.8290497108743208
13048-33-4,0.425306025199535,0.5746939748004649
1070-70-8,0.4243744918352639,0.575625508164736
17831-71-9,0.0,1.0
1680-21-3,0.0,1.0
4074-88-8,0.12323132943835352,0.8767686705616465
52408-42-1,0.624996722458739,0.375003277541261
86273-46-3,0.21671971222558253,0.7832802877744175
765-12-8,0.6486219272405855,0.35137807275941446
17351-75-6,0.6287566407285102,0.3712433592714898
4074-90-2,0.5973433071953824,0.4026566928046175
627-51-0,0.26075630237995734,0.7392436976200427
26750-50-5,0.20536024397836783,0.7946397560216322
77-77-0,0.26543505917287213,0.7345649408271279
126-99-8,0.05883461710927186,0.9411653828907282
112-43-6,0.8375722908256579,0.1624277091743422
112-45-8,0.767726173001715,0.23227382699828508
112-38-9,0.7737249515950871,0.2262750484049129
591-80-0,0.6268453419942922,0.37315465800570796
39716-58-0,0.24751288083476208,0.7524871191652379
4255-24-7,0.373168429315126,0.626831570684874
300-57-2,0.3084852612973577,0.6915147387026424
302-34-1,0.09132946495221891,0.9086705350477811
10017-11-5,0.15843685722484926,0.8415631427751507
109-57-9,0.04858864232906598,0.951411357670934
19876-05-2,0.5898795754310274,0.4101204245689724
13973-71-2,0.2844600124583374,0.7155399875416626
25646-22-4,0.04498468456358923,0.9550153154364107
25646-24-6,0.4089578859557454,0.5910421140442546
57-06-7,0.10625348944895911,0.8937465105510408
5834-97-9,0.30338637027099224,0.6966136297290078
152-02-3,0.18843408042644952,0.8115659195735505
57-29-4,0.0,1.0
357-08-4,0.0,1.0
78467-47-7,0.12471167819516203,0.875288321804838
107-18-6,0.25575738775411083,0.7442426122458891
111-45-5,0.535857666375898,0.46414233362410195
106-92-3,0.4267462007923327,0.5732537992076672
1838-59-1,0.24453838961331145,0.7554616103866885
35554-44-0,0.47396071634654147,0.5260392836534584
2705-87-5,0.2923103142624038,0.7076896857375963
13361-32-5,0.3295596526120499,0.6704403473879501
4728-82-9,0.1935037464348786,0.8064962535651214
1797-74-6,0.8186563263490042,0.1813436736509958
14520-53-7,0.3946953518543969,0.605304648145603
63887-17-2,0.35060507807612146,0.6493949219238786
22131-79-9,0.19527926529136327,0.8047207347086368
1866-31-5,0.9147949619745899,0.0852050380254102
27605-76-1,0.25351648969982016,0.7464835103001799
83395-33-9,0.6440196417047568,0.3559803582952432
2937-50-0,0.0,1.0
105770-83-0,0.4333373943985162,0.5666626056014838
3571-74-2,0.052342819642788196,0.9476571803572118
64057-58-5,0.2642105341713135,0.7357894658286864
106-95-6,0.2036385705347958,0.7963614294652043
556-56-9,0.15902782876863203,0.8409721712313679
107-02-8,0.2134082453801174,0.7865917546198826
107-13-1,0.1539620050191614,0.8460379949808385
100-40-3,0.5235118259991375,0.4764881740008625
3048-64-4,0.21383348277326758,0.7861665172267324
60643-86-9,0.6701210814964925,0.32987891850350753
27451-36-1,0.15218185193148298,0.847818148068517
5809-59-6,0.04770989506213597,0.952290104937864
3984-22-3,0.25659289776122746,0.7434071022387725
91832-40-5,1.0,0.0
100-42-5,0.57931944308764,0.42068055691236006
2653-39-6,0.5802700145338519,0.4197299854661481
2039-85-2,0.40321829612292454,0.5967817038770755
2039-87-4,0.2897861824625785,0.7102138175374214
100-69-6,0.4127091998891109,0.587290800110889
32630-50-5,0.339504107111539,0.660495892888461
2852-07-5,0.15885960862660933,0.8411403913733907
79-06-1,0.34534935797604416,0.6546506420239558
28156-60-7,0.21545349500956548,0.7845465049904345
924-42-5,0.13200330261652743,0.8679966973834726
2210-24-4,0.45671926613658964,0.5432807338634104
34443-04-4,0.295517095564735,0.704482904435265
7446-81-3,0.15504219541038033,0.8449578045896197
106-71-8,0.24937367090010223,0.7506263290998978
13641-96-8,0.22826258888263207,0.771737411117368
84732-27-4,0.4085647910193388,0.5914352089806612
2206-89-5,0.10328383398893473,0.8967161660110653
106-90-1,0.20341278896872794,0.7965872110312722
34462-96-9,0.41325117219458835,0.5867488278054117
593-67-9,0.21572155313267793,0.7842784468673221
13162-05-5,0.3252229877223459,0.6747770122776541
66415-55-2,0.6383990069151715,0.36160099308482846
929-37-3,0.8692445171727571,0.13075548282724295
16801-19-7,0.5562734016983482,0.44372659830165184
110-75-8,0.5719963059078618,0.4280036940921382
692-45-5,0.3626592612373433,0.6373407387626566
769-78-8,0.6277725407299289,0.372227459270071
115-98-0,0.09977493332467263,0.9002250666753273
75-01-4,0.16144759047440463,0.8385524095255954
593-60-2,0.30243280876441686,0.6975671912355831
78-88-6,0.08682116753839934,0.9131788324616007
530-48-3,0.5696064199807555,0.43039358001924444
77174-66-4,0.3168577625812793,0.6831422374187207
35326-33-1,0.36232181356331145,0.6376781864366886
96250-37-2,0.5878410333604076,0.4121589666395923
921-09-5,0.10982633885143607,0.8901736611485639
75-35-4,0.0,1.0
50-00-0,0.312950194098952,0.687049805901048
30699-99-1,0.20188716841178328,0.7981128315882167
2396-63-6,0.24980534619714137,0.7501946538028587
6900-06-7,0.8820573984822973,0.11794260151770274
76379-66-3,0.7892053397428327,0.21079466025716737
78467-29-5,0.0371788848888902,0.9628211151111098
52465-42-6,0.3047904130964346,0.6952095869035654
103361-09-7,0.583341366066894,0.4166586339331059
107-19-7,0.24813037299349996,0.7518696270065
68049-83-2,0.3793353944865206,0.6206646055134795
83395-32-8,0.6614503523769503,0.33854964762304973
139886-21-8,0.31794169771780306,0.682058302282197
624-65-7,0.16815147919246112,0.8318485208075389
74782-23-3,0.5681518500922367,0.4318481499077633
471-25-0,0.3088367771102218,0.6911632228897783
126-52-3,0.31791368119266,0.6820863188073399
93105-81-8,0.6302109073253985,0.3697890926746014
4035-89-6,0.35232131658289056,0.6476786834171094
109-29-5,1.0,0.0
13516-27-3,0.430592226633748,0.5694077733662519
106-02-5,1.0,0.0
80584-91-4,0.9487139758590205,0.051286024140979554
6707-60-4,0.8937947658269061,0.10620523417309391
3391-83-1,0.818735984106859,0.18126401589314098
58-32-2,0.6256069417559115,0.37439305824408853
123-69-3,0.789896132714577,0.2101038672854229
6724-53-4,0.5919379303830196,0.40806206961698055
32539-83-6,0.8063617575597899,0.1936382424402101
97755-90-3,0.25287442746892824,0.7471255725310718
1532-06-5,0.7961350269211652,0.20386497307883478
16069-36-6,0.5185783037856323,0.4814216962143677
505-52-2,1.0,0.0
947-04-6,0.4912242276387767,0.5087757723612233
143-23-7,0.3324739687282832,0.6675260312717167
965-40-2,0.7695334997921737,0.2304665002078264
52-49-3,0.09415958112968957,0.9058404188703104
1169-26-2,0.5369902235932169,0.4630097764067831
3365-99-9,0.1566686941479946,0.8433313058520053
111855-65-3,0.8342358468736267,0.16576415312637321
27014-42-2,0.6528465927742727,0.34715340722572735
3386-18-3,1.0,0.0
58890-25-8,0.5519042863325749,0.44809571366742496
60012-89-7,0.3572341955278953,0.6427658044721047
1212-29-9,0.5184959607451172,0.4815040392548827
4979-32-2,0.5569783954941272,0.4430216045058728
84-61-7,0.8580774329915375,0.14192256700846254
73963-72-1,0.13480899949837483,0.8651910005016251
111223-26-8,0.8034077298642072,0.19659227013579286
129273-38-7,0.19042378797563295,0.809576212024367
98043-60-8,0.2564314720788261,0.7435685279211738
87691-92-7,0.14456751511575514,0.8554324848842448
7381-13-7,0.48666777012842527,0.5133322298715747
23847-08-7,0.5851532633988634,0.4148467366011365
64-60-8,0.15410830587081145,0.8458916941291884
37027-56-8,1.0,0.0
956-90-1,0.05051163986077681,0.9494883601392232
971-15-3,0.10449342660732297,0.895506573392677
10310-38-0,0.5139361442370391,0.4860638557629609
2004-62-8,0.40763584747470577,0.5923641525252942
135991-95-6,0.27725763671184483,0.7227423632881552
90-42-6,0.5868970500113385,0.4131029499886614
73963-42-5,0.38638459449316653,0.6136154055068336
127966-78-3,0.13655119208002822,0.8634488079199718
6334-25-4,0.8112742883184334,0.1887257116815666
4471-27-6,0.7825768860923403,0.21742311390765973
925-83-7,0.872016733475925,0.12798326652407496
111-20-6,1.0,0.0
1120-10-1,1.0,0.0
1561-48-4,0.43514392488754783,0.5648560751124523
7300-34-7,0.5048457160197168,0.49515428398028327
55-65-2,0.15458855506665603,0.8454114449333441
38357-93-6,0.10277888329152092,0.897221116708479
20917-50-4,0.19757242849594492,0.802427571504055
90-39-1,0.36632812486094973,0.6336718751390502
112457-95-1,0.24479786390991629,0.7552021360900837
1531-95-9,0.6278563745853966,0.37214362541460355
1532-14-5,0.6119292337114924,0.3880707662885076
91-17-8,0.4913930921219398,0.5086069078780602
142852-51-5,0.3196862924677905,0.6803137075322094
76547-98-3,0.72340918363728,0.27659081636272004
2164-08-1,0.5099018717732696,0.4900981282267304
70907-61-8,0.09216536104461762,0.9078346389553824
6837-24-7,0.7338785657171466,0.2661214342828534
13071-27-7,0.15665640312430035,0.8433435968756996
4500-29-2,0.4107912021293531,0.5892087978706468
3194-36-3,0.15259000600356876,0.8474099939964314
123-99-9,1.0,0.0
6674-22-2,0.4195831129050159,0.5804168870949842
4246-51-9,0.7950425150724155,0.20495748492758442
91893-36-6,0.10876909897122242,0.8912309010287777
52-46-0,0.0,1.0
60563-10-2,0.2367291124198525,0.7632708875801475
6056-11-7,0.09935499403036212,0.900645005969638
2615-15-8,1.0,0.0
17455-13-9,0.5,0.5
26248-87-3,0.25451128373683224,0.7454887162631677
110-82-7,0.45356231352110704,0.5464376864788929
629-40-3,0.6544594976001687,0.34554050239983125
75224-39-4,0.274594725554619,0.7254052744453809
118314-35-5,0.36994280223833076,0.6300571977616692
28998-48-3,0.36024456197540566,0.6397554380245943
1572-55-0,0.3000467064633421,0.6999532935366579
72239-35-1,0.297442390945984,0.702557609054016
32808-51-8,0.3349538017740374,0.6650461982259627
10018-78-7,0.7645477932862205,0.2354522067137795
4323-43-7,0.30054378031281626,0.6994562196871836
42839-36-1,0.48169703770546124,0.5183029622945388
2842-38-8,0.5006329108760187,0.4993670891239813
13010-47-4,0.19827028441162087,0.801729715588379
80834-52-2,0.09729312621399579,0.9027068737860041
80834-50-0,0.0893203984776444,0.9106796015223557
78484-08-9,0.0,1.0
929-17-9,0.9419436757967165,0.058056324203283514
80834-79-3,0.11604731744078188,0.8839526825592182
49830-98-0,0.32199340846436164,0.6780065915356384
821-57-8,0.9831390849448564,0.016860915055143654
4067-16-7,0.6344146951564984,0.36558530484350166
10563-26-5,0.2202672842602161,0.7797327157397839
124-09-4,0.17931978721277841,0.8206802127872216
111-49-9,0.4870888431660492,0.5129111568339508
15894-70-9,0.5141924308512559,0.4858075691487442
55-56-1,0.2065665710211385,0.7934334289788615
822-06-0,0.13001216303904542,0.8699878369609546
315-72-0,0.41409938226947396,0.585900617730526
19824-89-6,0.10468168624579469,0.8953183137542053
132449-89-9,0.24687997604394624,0.7531200239560538
22089-22-1,0.0,1.0
14984-68-0,0.0,1.0
34580-70-6,0.08130662387162896,0.918693376128371
4544-15-4,0.045922538751239576,0.9540774612487604
4856-87-5,0.5048629661779375,0.49513703382206253
100482-70-0,0.4230917520231495,0.5769082479768505
629-11-8,0.8693148651006115,0.13068513489938857
33100-27-5,0.0,1.0
2163-00-0,0.4228105857252968,0.5771894142747032
287-92-3,0.45356231352110704,0.5464376864788929
6483-15-4,0.47170915507220323,0.5282908449277967
34935-15-4,0.09745897839640352,0.9025410216035965
80834-72-6,0.04838327411041971,0.9516167258895804
80834-58-8,0.044002543888076416,0.9559974561119235
2413-38-9,0.17382193140257213,0.8261780685974279
633-59-0,0.13230913431897,0.8676908656810299
2432-74-8,0.3473638640010622,0.6526361359989378
37872-62-1,0.24908556383914468,0.7509144361608553
5124-30-1,0.2910422565980716,0.7089577434019283
825-51-4,0.6635120721126164,0.3364879278873836
73846-69-2,0.30903375889734974,0.6909662411026503
102601-34-3,0.5653726171139157,0.4346273828860843
10305-41-6,0.8466886381224262,0.15331136187757374
24771-52-6,0.5877809386669497,0.4122190613330505
4430-31-3,0.7895978020716693,0.21040219792833065
2062-78-4,0.3348715454497224,0.6651284545502776
33433-85-1,0.1856656265450207,0.8143343734549794
57648-21-2,0.1687287425037264,0.8312712574962736
19668-15-6,0.08600986164602208,0.9139901383539779
2127-01-7,0.5781025650466239,0.42189743495337606
99300-59-1,0.19423922798413634,0.8057607720158636
940-69-2,0.6839366859472468,0.3160633140527533
62-46-4,0.7579247887675652,0.24207521123243483
84-04-8,0.10440474308648498,0.895595256913515
57808-66-9,0.2964820619173947,0.7035179380826054
78483-88-2,0.2544373784522286,0.7455626215477714
62987-05-7,0.40926076417662066,0.5907392358233794
59330-98-2,0.199139759315617,0.8008602406843831
131-89-5,0.25397524640257335,0.7460247535974267
712-50-5,0.6780665268984947,0.3219334731015054
98-89-5,0.5701900363274051,0.4298099636725949
101-87-1,0.5939006461184299,0.4060993538815702
49665-58-9,0.5340554920136918,0.46594450798630827
95-33-0,0.6393991258546544,0.3606008741453454
139-05-9,0.7207059579783511,0.27929404202164887
2211-66-7,0.6244072823049548,0.37559271769504515
3173-53-3,0.34908538382555104,0.650914616174449
55232-79-6,0.545626275973582,0.454373724026418
55232-76-3,0.2382548566387712,0.7617451433612289
55232-78-5,0.5566852481921659,0.4433147518078341
963-03-1,0.633365727220806,0.36663427277919414
108-93-0,0.633417402963414,0.36658259703658597
25485-88-5,0.7597947837982955,0.2402052162017046
1124-54-5,0.7295647175999215,0.2704352824000786
17796-82-6,0.5864654101591997,0.4135345898408003
2438-38-2,0.4249400239611449,0.5750599760388551
26864-56-2,0.2525237998810747,0.7474762001189253
63918-29-6,0.10940464124317519,0.8905953587568248
2055-44-9,0.05198860784042206,0.9480113921595779
688-78-8,0.10347710853716754,0.8965228914628325
7575-23-7,0.538871302624563,0.461128697375437
892-01-3,0.4687503570792871,0.5312496429207129
80834-48-6,0.08981311769270119,0.9101868823072989
80834-54-4,0.09287870963123868,0.9071212903687612
99189-60-3,0.19455091065306068,0.8054490893469393
3715-90-0,0.11479879110654649,0.8852012088934536
305-03-3,0.44925850335161727,0.5507414966483826
111-16-0,0.8940365478105209,0.10596345218947918
60142-95-2,0.196203333453841,0.803796666546159
7009-49-6,0.4789554470239758,0.5210445529760241
749-02-0,0.046441693794744346,0.9535583062052556
52-86-8,0.11166013674932643,0.8883398632506736
17230-87-4,0.14503765793326726,0.8549623420667328
2123-24-2,0.7472928762085099,0.2527071237914901
2354-61-2,0.11457355535802924,0.8854264446419707
1649-18-9,0.21183127642771651,0.7881687235722835
6115-97-5,0.16981691673514326,0.8301830832648567
66839-99-4,0.2400070046632535,0.7599929953367464
54-95-5,0.5368014993990377,0.46319850060096235
502-44-3,0.7696678337409034,0.2303321662590966
63451-45-6,0.2984719072711843,0.7015280927288157
2409-19-0,0.7637306550108744,0.23626934498912566
83335-32-4,0.16188219639288146,0.8381178036071185
931-97-5,0.3616363397170137,0.6383636602829863
4985-85-7,0.3892483940765957,0.6107516059234043
123-00-2,0.4551824108573068,0.5448175891426931
70476-82-3,0.7396679285135225,0.2603320714864775
82822-14-8,0.37542248626895847,0.6245775137310415
108552-93-8,0.3428029318070205,0.6571970681929794
111856-34-9,0.41495529123429886,0.585044708765701
6055-19-2,0.049589198249222054,0.950410801750778
3778-73-2,0.0,1.0
7365-45-9,0.6166739093552455,0.38332609064475454
60607-34-3,0.2980016183214227,0.7019983816785773
525-26-8,0.15382857997407362,0.8461714200259264
16470-24-9,1.0,0.0
4028-32-4,0.9414427440994187,0.0585572559005812
6425-08-7,0.4179929418432545,0.5820070581567456
16090-02-1,0.9712984247157259,0.02870157528427416
28950-61-0,1.0,0.0
103-34-4,0.5201606316313357,0.47983936836866414
16131-53-6,0.5196600657517795,0.4803399342482205
32226-69-0,0.0,1.0
94-62-2,0.43146784372209007,0.5685321562779099
38304-91-5,0.47044702269914446,0.5295529773008556
14052-74-5,0.11194202235797734,0.8880579776420227
631-41-4,0.5047678951904389,0.49523210480956115
101670-73-9,0.09826441220590888,0.9017355877940911
5343-92-0,0.9085560204283505,0.09144397957164944
36366-93-5,0.8333113303989108,0.1666886696010892
294-93-9,0.0,1.0
14187-32-7,0.31353780359876376,0.6864621964012362
14663-71-9,0.08348214270602206,0.9165178572939779
4904-61-4,0.49522785357020477,0.5047721464297952
61788-32-7,0.40098427446467944,0.5990157255353206
110-83-8,0.44914607773367654,0.5508539222663235
80834-60-2,0.04096338260935234,0.9590366173906477
80834-55-5,0.07465243534739059,0.9253475646526094
548-73-2,0.1500519179576861,0.849948082042314
709-08-0,0.5891035123516887,0.4108964876483113
89667-40-3,0.635005144617014,0.364994855382986
5264-33-5,0.7973845333413697,0.20261546665863017
65216-94-6,0.4424698504757417,0.5575301495242582
78483-90-6,0.12094960104122458,0.8790503989587753
78467-50-2,0.12536435616779712,0.8746356438322028
27724-96-5,0.41111768182907954,0.5888823181709205
16590-41-3,0.0,1.0
61361-38-4,0.20639654725533796,0.793603452744662
2425-79-8,0.4658595461353212,0.5341404538646789
742-20-1,0.8619086220371054,0.13809137796289464
27114-11-0,0.3145358179113107,0.6854641820886893
26844-12-2,0.4705061968071827,0.5294938031928172
66063-05-6,0.4249811554010919,0.5750188445989082
5610-40-2,0.6318812819736465,0.3681187180263535
5766-48-3,0.20849832347957517,0.7915016765204248
106-69-4,0.8660753131123438,0.1339246868876562
85-42-7,0.643849494192468,0.35615050580753205
63716-34-7,0.20956060576146357,0.7904393942385365
20757-80-6,0.4029737601673675,0.5970262398326324
19843-73-3,0.36873585972875356,0.6312641402712463
522-48-5,0.170322269300239,0.829677730699761
2312-73-4,0.453165548099511,0.5468344519004891
10329-95-0,0.4332999918924549,0.5667000081075452
21491-20-3,0.1475321889657415,0.8524678110342585
34920-64-4,0.637013956633321,0.36298604336667895
66364-74-7,0.194028822454269,0.8059711775457309
51773-92-3,0.12852428334382537,0.8714757166561746
76487-48-4,0.09771142786010198,0.902288572139898
71-78-3,0.08307716174789187,0.9169228382521081
102071-30-7,0.21289646452916772,0.7871035354708323
40507-80-0,0.03754515550269844,0.9624548444973016
1163-36-6,0.3519338339893328,0.6480661660106672
74789-64-3,0.47398605837331537,0.5260139416266847
10193-95-0,0.6122672593499033,0.3877327406500967
942-01-8,0.37280749723970974,0.6271925027602903
64057-91-6,0.24061034182571686,0.7593896581742832
1079-26-1,0.23559572558550504,0.764404274414495
63979-41-9,0.3235283594046145,0.6764716405953856
321-64-2,0.15615245323398133,0.8438475467660186
4726-93-6,0.5872853821176524,0.4127146178823477
1071-93-8,0.7883093911622694,0.2116906088377307
124-04-9,0.8689473365250591,0.13105266347494093
23205-23-4,0.4238051632175981,0.5761948367824019
32527-55-2,0.26494680118119096,0.735053198818809
3445-11-2,0.6024669600797378,0.39753303992026223
99300-60-4,0.16734338964279521,0.8326566103572047
1575-61-7,0.5605531174242329,0.43944688257576714
28782-42-5,0.0,1.0
52-52-8,0.5179017524860993,0.4820982475139008
107-72-2,0.3921280115076919,0.6078719884923082
4097-89-6,0.32380443156258265,0.6761955684374173
110-60-1,0.28546764203973274,0.7145323579602674
1965-29-3,0.5103181749378878,0.48968182506211216
140-31-8,0.36337443031840155,0.6366255696815986
20537-88-6,0.3079997489398165,0.6920002510601835
2038-03-1,0.4353446403770501,0.56465535962295
505-66-8,0.31137800596571846,0.6886219940342816
123-75-1,0.374492911894832,0.625507088105168
30194-63-9,0.3441826898516377,0.6558173101483622
77162-70-0,0.10502989982113736,0.8949701001788627
36350-95-5,0.32363373078843133,0.6763662692115686
94011-82-2,0.20282444154294413,0.7971755584570558
71320-77-9,0.4592933801252277,0.5407066198747723
4719-04-4,0.5241496949353349,0.47585030506466497
51-18-3,0.31332488563485783,0.6866751143651422
545-55-1,0.2563926218777884,0.7436073781222117
52-24-4,0.15582531509944336,0.8441746849005566
4415-51-4,0.2581573762299943,0.7418426237700055
102-71-6,0.535669213289039,0.464330786710961
839-90-7,0.5186080560260687,0.48139194397393126
622-40-2,0.5323045310843186,0.46769546891568137
5928-69-8,0.0439349622711324,0.9560650377288676
1798-49-8,0.15460608561212433,0.8453939143878756
86827-84-1,0.1687923568771866,0.8312076431228135
555-77-1,0.19308442107789717,0.8069155789221029
55837-27-9,0.4939068851634833,0.5060931148365168
14052-77-8,0.02028904128366519,0.9797109587163348
40575-34-6,0.31710226904151945,0.6828977309584806
631-27-6,0.6914513404986231,0.30854865950137694
930-55-2,0.21175362366279274,0.7882463763372073
112-27-6,0.9326293211897781,0.06737067881022185
15446-08-9,0.2016812353020852,0.7983187646979147
111-22-8,0.4081952429550666,0.5918047570449334
112-26-5,0.4667552051841726,0.5332447948158274
10138-79-1,0.04790054411710757,0.9520994558828925
140-08-9,0.16446079589673632,0.8355392041032637
115-96-8,0.17487128776121483,0.8251287122387851
10235-09-3,0.0,1.0
109-99-9,0.5203483079219302,0.47965169207806974
126-33-0,0.21109153075216247,0.7889084692478376
1820-50-4,0.4756713425655001,0.5243286574345
111-30-8,0.7683838099984577,0.2316161900015422
1339119-15-1,0.529556635470562,0.470443364529438
90494-79-4,0.5790927159267919,0.420907284073208
141-31-1,0.7891843199822197,0.2108156800177803
298-57-7,0.34854727177383277,0.6514527282261673
30484-77-6,0.5420410879687073,0.45795891203129263
4425-97-2,0.6218752549308028,0.3781247450691972
111-94-4,0.5922428465189636,0.40775715348103625
1656-48-0,0.7225758668405334,0.2774241331594665
111-97-7,0.5091996525215344,0.4908003474784655
59894-87-0,0.30585108677128353,0.6941489132287165
1071-27-8,0.6431622656607822,0.3568377343392179
2386-87-0,0.5421319019308776,0.45786809806912254
2579-20-6,0.38800087912804515,0.6119991208719547
2549-93-1,0.14784662880153118,0.8521533711984688
10347-54-3,0.16285867984392144,0.8371413201560787
13909-13-2,0.1449485465958713,0.8550514534041288
78718-52-2,0.9443654968925643,0.05563450310743561
195252-21-2,0.3752993133225363,0.6247006866774638
195252-47-2,0.23477013865431798,0.765229861345682
195252-40-5,0.4108208886970808,0.5891791113029192
29216-28-2,0.09677305836814278,0.9032269416318571
3385-21-5,0.19789954227688392,0.8021004577231161
1076-97-7,0.7550565903883925,0.2449434096116074
78945-53-6,0.04088205840813684,0.9591179415918633
13560-89-9,0.286738212918229,0.7132617870817711
6522-21-0,0.4229026535412928,0.5770973464587072
195252-29-0,0.33232022854196286,0.6676797714580371
23239-75-0,0.270345473965463,0.729654526034537
75259-63-1,0.3620952894555024,0.6379047105444977
10447-38-8,0.15027430989690263,0.8497256901030975
7348-26-7,0.5809470636789401,0.4190529363210599
106565-71-3,0.5366363984548014,0.46336360154519857
69581-33-5,0.42809100998128463,0.5719089900187154
30007-39-7,0.47548890832890006,0.5245110916711
10329-96-1,0.3436022113780158,0.6563977886219844
68-91-7,0.4714780468544022,0.5285219531455979
97817-06-6,0.38233201435071934,0.6176679856492806
56903-65-2,0.6009532372480832,0.39904676275191686
56485-47-3,0.2736508427300176,0.7263491572699824
886588-62-1,0.6194624910244042,0.38053750897559585
1798-50-1,0.20205015095718834,0.7979498490428116
91595-86-7,0.10324636213533336,0.8967536378646667
73771-25-2,0.6909401590103975,0.3090598409896025
13887-56-4,0.37904959676923894,0.620950403230761
16568-66-4,0.4347568661253695,0.5652431338746304
77145-61-0,0.049308059706599974,0.9506919402934
93181-85-2,0.5281325902715656,0.47186740972843444
17902-23-7,0.5155814651797868,0.48441853482021324
14697-46-2,0.8554191412772018,0.14458085872279824
97-99-4,0.25907604773480997,0.74092395226519
857-95-4,0.6029887265206858,0.3970112734793142
5836-29-3,0.18563702286054776,0.8143629771394523
529-33-9,0.2890101378794202,0.7109898621205798
102676-31-3,0.5252586413935258,0.47474135860647415
3184-13-2,0.7101624311435888,0.28983756885641127
7531-52-4,0.6833808115125132,0.3166191884874869
1119-34-2,0.727858765454646,0.272141234545354
87429-91-2,0.1924277108698628,0.8075722891301371
1952-96-1,0.36961757984583826,0.6303824201541617
121771-84-4,0.1551414392134218,0.8448585607865783
139-89-9,0.7876600815957802,0.21233991840421987
57369-32-1,0.26774831627229106,0.7322516837277089
4425-95-0,0.6506324819792438,0.3493675180207561
34161-23-4,0.42777333978426163,0.5722266602157384
67075-37-0,0.6983121930599943,0.3016878069400056
111-17-1,0.7367651419646747,0.26323485803532537
5837-68-3,0.5109004073277474,0.4890995926722525
1470-94-6,0.4623506583816405,0.5376493416183595
110311-27-8,0.5344529843142275,0.4655470156857725
61010-04-6,0.525508480530169,0.474491519469831
110-94-1,0.8015142642014558,0.1984857357985443
108-55-4,0.6621137764875976,0.33788622351240255
51505-90-9,0.3930128469847057,0.6069871530152944
36329-36-9,0.15241139739919107,0.847588602600809
91893-39-9,0.12916347410936332,0.8708365258906368
27076-30-8,0.5750027274620636,0.4249972725379365
34790-06-2,0.17827197148011487,0.8217280285198851
616-45-5,0.7152601949541099,0.2847398050458901
532-12-7,0.30732472559295765,0.6926752744070422
62666-20-0,0.42134747719567556,0.5786525228043246
19395-78-9,0.31643273641916303,0.683567263580837
41716-84-1,0.1892252397876461,0.810774760212354
27060-91-9,0.5316277690967056,0.4683722309032944
111687-36-6,0.7962803459995718,0.20371965400042813
99300-58-0,0.12862177634255478,0.8713782236574453
56368-47-9,0.478618768055031,0.521381231944969
79276-58-7,0.46470063768158637,0.5352993623184137
88909-96-0,0.4711167256116913,0.5288832743883088
52637-01-1,0.9543977553768924,0.045602244623107635
104-64-3,0.6881516864736018,0.31184831352639825
122-68-9,0.8745638797630264,0.1254361202369735
60045-26-3,0.7321913033244297,0.2678086966755702
673-31-4,0.8592508227416548,0.14074917725834524
94-82-6,0.13421456512125332,0.8657854348787466
4635-59-0,0.3447126259348885,0.6552873740651116
27959-26-8,0.5661333897656324,0.4338666102343677
63638-93-7,0.10220944432084067,0.8977905556791593
98519-13-2,0.0,1.0
98519-07-4,0.0,1.0
98519-00-7,0.0,1.0
56-17-7,0.15044109455994684,0.8495589054400532
111-41-1,0.4599469632652864,0.5400530367347136
110-85-0,0.3454313655057382,0.6545686344942618
841-77-0,0.47423403469388786,0.5257659653061122
92-54-6,0.09849668045851968,0.9015033195414803
95884-49-4,0.2807961249854954,0.7192038750145047
61655-58-1,0.21264995464048034,0.7873500453595197
14028-44-5,0.08675612729015822,0.9132438727098419
5632-47-3,0.10600117315842206,0.8939988268415779
