CASRN,Toxic_RF_ecfp6counts-0,Toxic_RF_ecfp6counts-1
10563-26-5,0.2966092303005031,0.7033907696994968
124-09-4,0.22166732759514426,0.7783326724048555
111-49-9,0.47410120303698317,0.525898796963017
15894-70-9,0.43085088690359485,0.5691491130964046
55-56-1,0.5153451922322875,0.4846548077677128
822-06-0,0.5093042153193659,0.4906957846806343
315-72-0,0.534932582503635,0.4650674174963648
19824-89-6,0.25555208799465956,0.7444479120053403
132449-89-9,0.22264129711531763,0.777358702884682
22089-22-1,0.2157767108823114,0.7842232891176876
14984-68-0,0.09175411021440433,0.9082458897855954
34580-70-6,0.07457709251532776,0.9254229074846729
4544-15-4,0.19082210654269466,0.8091778934573056
4856-87-5,0.5386770731824028,0.46132292681759773
100482-70-0,0.36498284063313136,0.6350171593668681
629-11-8,0.8025245958615037,0.197475404138496
33100-27-5,0.3053315486968788,0.6946684513031214
2163-00-0,0.3067703707997875,0.6932296292002118
287-92-3,0.2527672668656411,0.7472327331343595
6483-15-4,0.3973268291852749,0.6026731708147255
34935-15-4,0.3731230316969262,0.6268769683030735
80834-72-6,0.30859738617449595,0.6914026138255037
80834-58-8,0.1851998590915257,0.8148001409084742
2413-38-9,0.18279640909690678,0.8172035909030936
633-59-0,0.16876095407860117,0.8312390459213987
2432-74-8,0.27043171837861796,0.7295682816213814
37872-62-1,0.35781333433329254,0.6421866656667069
5124-30-1,0.4234514289486238,0.5765485710513765
825-51-4,0.6043921670231323,0.3956078329768671
73846-69-2,0.3849071345338132,0.6150928654661865
102601-34-3,0.5330586841038796,0.46694131589612037
10305-41-6,0.6227216419555985,0.3772783580444016
24771-52-6,0.4955889639805763,0.5044110360194238
4430-31-3,0.5705711012772726,0.4294288987227275
2062-78-4,0.3907845140698082,0.6092154859301915
33433-85-1,0.2162953297815232,0.7837046702184768
57648-21-2,0.30584466936572186,0.6941553306342774
19668-15-6,0.20248040110102036,0.7975195988989797
2127-01-7,0.4958327237607779,0.504167276239222
99300-59-1,0.24822992839633706,0.7517700716036637
940-69-2,0.4240805565970792,0.5759194434029208
62-46-4,0.5615856755879765,0.4384143244120237
84-04-8,0.2678939288380465,0.7321060711619535
57808-66-9,0.3322237402394266,0.6677762597605735
78483-88-2,0.3286062042795308,0.671393795720469
62987-05-7,0.3578920908929068,0.6421079091070923
59330-98-2,0.24610329586904445,0.7538967041309554
131-89-5,0.3510520324109367,0.6489479675890631
712-50-5,0.37503848911473264,0.6249615108852676
98-89-5,0.455280653464359,0.5447193465356411
101-87-1,0.39560817766452244,0.6043918223354781
49665-58-9,0.468306164706935,0.531693835293065
95-33-0,0.3870797771337175,0.6129202228662828
139-05-9,0.5576872088143877,0.442312791185612
2211-66-7,0.27645299630329856,0.7235470036967018
3173-53-3,0.2616181475373504,0.7383818524626484
55232-79-6,0.4879322177114932,0.5120677822885069
55232-76-3,0.46743196362962425,0.532568036370376
55232-78-5,0.4643310455484824,0.5356689544515182
963-03-1,0.5828781232596887,0.41712187674031165
108-93-0,0.4757493307059748,0.5242506692940254
25485-88-5,0.5351772831161947,0.4648227168838052
1124-54-5,0.5036544651312233,0.49634553486877675
17796-82-6,0.40981723927146974,0.5901827607285306
2438-38-2,0.4059758113623093,0.5940241886376901
26864-56-2,0.37160781317352515,0.6283921868264745
63918-29-6,0.24241354926733977,0.7575864507326601
2055-44-9,0.22239320999777623,0.7776067900022231
688-78-8,0.32877691325663316,0.671223086743367
7575-23-7,0.7353287034746795,0.2646712965253199
892-01-3,0.4257575046652455,0.5742424953347549
80834-48-6,0.19553630063893226,0.8044636993610673
80834-54-4,0.19479380353030618,0.8052061964696935
99189-60-3,0.530627849433408,0.469372150566592
3715-90-0,0.12879065142918086,0.8712093485708193
305-03-3,0.3439464958093413,0.6560535041906586
111-16-0,0.928626558916239,0.07137344108376156
60142-95-2,0.29717470669014306,0.7028252933098567
7009-49-6,0.6852687388039782,0.31473126119602135
749-02-0,0.27961670404758615,0.7203832959524136
52-86-8,0.3072382198411608,0.6927617801588379
17230-87-4,0.3047365985865983,0.6952634014134005
2123-24-2,0.44751855723641143,0.5524814427635887
2354-61-2,0.12568783825966492,0.8743121617403357
1649-18-9,0.28533581418581383,0.7146641858141856
6115-97-5,0.24743822420120354,0.7525617757987961
66839-99-4,0.18495114584417993,0.8150488541558201
54-95-5,0.3140451236860035,0.6859548763139968
502-44-3,0.4690561116795827,0.5309438883204177
63451-45-6,0.48685751618494016,0.5131424838150598
2409-19-0,0.48136968186401696,0.5186303181359826
83335-32-4,0.2978474051127363,0.7021525948872631
931-97-5,0.3307523352849846,0.669247664715015
4985-85-7,0.7227531054183781,0.27724689458162066
123-00-2,0.25111855097310737,0.7488814490268927
70476-82-3,0.7198260971120579,0.2801739028879415
82822-14-8,0.3316666548940529,0.6683333451059468
108552-93-8,0.23273395687559773,0.7672660431244019
111856-34-9,0.5571014818514818,0.44289851814851816
6055-19-2,0.15855764195848876,0.8414423580415121
3778-73-2,0.24168617017278307,0.7583138298272172
7365-45-9,0.5566129390854575,0.4433870609145428
60607-34-3,0.34069961181363134,0.659300388186369
525-26-8,0.2716664294915708,0.7283335705084297
16470-24-9,0.9858587301587306,0.014141269841269835
4028-32-4,0.9445175685425686,0.05548243145743146
6425-08-7,0.36900602565155805,0.6309939743484421
16090-02-1,0.9305989417989414,0.06940105820105821
28950-61-0,0.9292767195767193,0.07072328042328044
103-34-4,0.6221374202493237,0.3778625797506759
16131-53-6,0.5957406056386446,0.40425939436135444
32226-69-0,0.1551473084437759,0.8448526915562241
94-62-2,0.3403183614199507,0.6596816385800494
38304-91-5,0.2786732374043801,0.7213267625956198
14052-74-5,0.09960361766027287,0.9003963823397265
631-41-4,0.6717392681304688,0.3282607318695301
101670-73-9,0.1916844353632057,0.8083155646367944
5343-92-0,0.793455604687524,0.2065443953124753
36366-93-5,0.7078061835781789,0.292193816421821
294-93-9,0.3053315486968788,0.6946684513031214
14187-32-7,0.3332220184281914,0.6667779815718088
14663-71-9,0.17189075456678396,0.8281092454332162
4904-61-4,0.25468136102483174,0.7453186389751686
61788-32-7,0.3954723405420415,0.6045276594579586
110-83-8,0.2759517082705633,0.7240482917294371
80834-60-2,0.2087651412427729,0.7912348587572271
80834-55-5,0.13942221105729877,0.8605777889427012
548-73-2,0.30260443287649164,0.6973955671235081
709-08-0,0.43332697981861973,0.5666730201813804
89667-40-3,0.5496930526610831,0.4503069473389168
5264-33-5,0.5820804573424205,0.4179195426575794
65216-94-6,0.2526884688400593,0.7473115311599402
78483-90-6,0.15998275511216684,0.8400172448878329
78467-50-2,0.26369604654604656,0.7363039534539535
27724-96-5,0.5300030467109849,0.469996953289015
16590-41-3,0.23194089897031092,0.7680591010296884
61361-38-4,0.3261473136598525,0.6738526863401476
2425-79-8,0.5890460291917571,0.410953970808243
742-20-1,0.7937764511350713,0.20622354886492786
27114-11-0,0.309544890603224,0.690455109396776
26844-12-2,0.31437091745507206,0.6856290825449283
66063-05-6,0.3461898491755921,0.6538101508244077
5610-40-2,0.3693219938286986,0.6306780061713017
5766-48-3,0.2846751771152441,0.7153248228847554
106-69-4,0.8174616472415257,0.18253835275847444
85-42-7,0.43522067091985905,0.5647793290801405
63716-34-7,0.3106759709221553,0.6893240290778442
20757-80-6,0.516185881500409,0.4838141184995906
19843-73-3,0.3656861545189252,0.6343138454810755
522-48-5,0.19115753342261332,0.8088424665773865
2312-73-4,0.32601887138202945,0.673981128617971
10329-95-0,0.4942949489508316,0.5057050510491685
21491-20-3,0.3759718582495624,0.6240281417504373
34920-64-4,0.4880517989345446,0.5119482010654557
66364-74-7,0.299241000402782,0.7007589995972182
51773-92-3,0.3095795191697855,0.6904204808302142
76487-48-4,0.2827623429428906,0.7172376570571085
71-78-3,0.12951125394137264,0.8704887460586277
102071-30-7,0.23657175332903102,0.7634282466709684
40507-80-0,0.11402645325085933,0.8859735467491415
1163-36-6,0.2982719598196679,0.7017280401803319
74789-64-3,0.3366919412544797,0.6633080587455196
10193-95-0,0.45502511543726853,0.5449748845627312
942-01-8,0.26248930138765303,0.7375106986123467
64057-91-6,0.37333978286106895,0.626660217138931
1079-26-1,0.40461104009704113,0.5953889599029591
63979-41-9,0.382776744729946,0.6172232552700533
321-64-2,0.28138392497236075,0.7186160750276399
4726-93-6,0.5746507841577058,0.42534921584229407
1071-93-8,0.7262696662421765,0.27373033375782335
124-04-9,0.923020954651401,0.07697904534859983
23205-23-4,0.40448617131062936,0.5955138286893705
32527-55-2,0.3301002405872993,0.6698997594127006
3445-11-2,0.42278664892101725,0.5772133510789824
99300-60-4,0.23053114016750692,0.769468859832493
1575-61-7,0.32953990305152214,0.6704600969484772
28782-42-5,0.22687051390874927,0.7731294860912507
52-52-8,0.47419031122382427,0.5258096887761756
107-72-2,0.28629137431393226,0.713708625686067
4097-89-6,0.39129729416331416,0.6087027058366851
110-60-1,0.23876376697619034,0.76123623302381
1965-29-3,0.5889150965987497,0.4110849034012499
140-31-8,0.3834992223988367,0.616500777601164
20537-88-6,0.4204641112506933,0.5795358887493067
2038-03-1,0.3135089905320981,0.6864910094679016
505-66-8,0.23982945902253783,0.7601705409774624
123-75-1,0.2690027124802922,0.7309972875197075
30194-63-9,0.2070207058267402,0.7929792941732599
77162-70-0,0.44295109234522145,0.5570489076547783
36350-95-5,0.3171895114960045,0.6828104885039951
94011-82-2,0.3230441571328571,0.676955842867143
71320-77-9,0.3500623901210587,0.649937609878941
4719-04-4,0.6078754725376491,0.3921245274623505
51-18-3,0.3213441106381024,0.6786558893618977
545-55-1,0.22931240885769902,0.7706875911423003
52-24-4,0.22557262688753346,0.7744273731124657
4415-51-4,0.34770698142873047,0.6522930185712692
102-71-6,0.7956584586001786,0.2043415413998217
839-90-7,0.6007429263224969,0.39925707367750396
622-40-2,0.5044460121145835,0.49555398788541644
5928-69-8,0.15426690853429986,0.8457330914657003
1798-49-8,0.12769395637042696,0.8723060436295732
86827-84-1,0.3124608759953494,0.6875391240046496
555-77-1,0.13606171359010485,0.8639382864098961
55837-27-9,0.6156751485499933,0.3843248514500061
14052-77-8,0.09023370421375534,0.9097662957862449
40575-34-6,0.29292054634482934,0.7070794536551706
631-27-6,0.6852744771591958,0.3147255228408042
930-55-2,0.18375206625178214,0.8162479337482182
112-27-6,0.8740987878958199,0.1259012121041798
15446-08-9,0.3477768593909353,0.6522231406090648
111-22-8,0.40063847067602976,0.5993615293239695
112-26-5,0.31570995857625694,0.684290041423744
10138-79-1,0.13718482172093455,0.8628151782790665
140-08-9,0.1589874500683591,0.8410125499316419
115-96-8,0.1136882061795178,0.8863117938204823
10235-09-3,0.13526672821936994,0.8647332717806304
109-99-9,0.4847847755660913,0.5152152244339088
126-33-0,0.24606218767438648,0.753937812325614
1820-50-4,0.3834444754406603,0.6165555245593396
111-30-8,0.47413058853888956,0.5258694114611109
1339119-15-1,0.5158234905427207,0.4841765094572791
90494-79-4,0.3613566505962791,0.6386433494037208
141-31-1,0.5867542730536192,0.41324572694638134
298-57-7,0.18850550165348937,0.8114944983465107
30484-77-6,0.48687842681544075,0.5131215731845593
4425-97-2,0.4465328646193394,0.5534671353806608
111-94-4,0.42356201544797983,0.5764379845520206
1656-48-0,0.7082321159479114,0.29176788405208776
111-97-7,0.38740440387374514,0.6125955961262557
59894-87-0,0.3092650153223681,0.6907349846776317
1071-27-8,0.4255370861422819,0.5744629138577175
2386-87-0,0.518940767641936,0.481059232358064
2579-20-6,0.23074269962585323,0.7692573003741472
2549-93-1,0.1943349710042639,0.8056650289957376
10347-54-3,0.43077452673966266,0.5692254732603376
13909-13-2,0.3755519755835267,0.6244480244164731
78718-52-2,0.6008193026472437,0.3991806973527564
195252-21-2,0.19993328278475325,0.8000667172152474
195252-47-2,0.2910378757664619,0.7089621242335379
195252-40-5,0.3078092385314969,0.692190761468503
29216-28-2,0.26848669762395755,0.7315133023760421
3385-21-5,0.24497793330091686,0.7550220666990832
1076-97-7,0.63029954780163,0.3697004521983697
78945-53-6,0.15678158663833575,0.8432184133616647
13560-89-9,0.3913762013480504,0.6086237986519488
6522-21-0,0.3854531171189741,0.6145468828810255
195252-29-0,0.2580878684218647,0.741912131578135
23239-75-0,0.25348127903373097,0.7465187209662687
75259-63-1,0.31712765307901336,0.6828723469209865
10447-38-8,0.25006032247747306,0.749939677522527
7348-26-7,0.4251416432821308,0.5748583567178698
106565-71-3,0.30028297655920144,0.6997170234407983
69581-33-5,0.43486147482058224,0.5651385251794178
30007-39-7,0.39191045795673934,0.6080895420432607
10329-96-1,0.5227331327713687,0.4772668672286315
68-91-7,0.4256722002320194,0.5743277997679803
97817-06-6,0.3444841774353435,0.6555158225646566
56903-65-2,0.5021234501509269,0.49787654984907326
56485-47-3,0.28860988918280905,0.7113901108171901
886588-62-1,0.5422346138077392,0.45776538619226087
1798-50-1,0.28537875132805096,0.7146212486719489
91595-86-7,0.23546349558021384,0.7645365044197864
73771-25-2,0.7575232323878537,0.24247676761214565
13887-56-4,0.3480408260016956,0.6519591739983044
16568-66-4,0.3178326450284327,0.682167354971567
77145-61-0,0.2676789501703634,0.7323210498296367
93181-85-2,0.35101188269838984,0.6489881173016109
17902-23-7,0.4238941966329761,0.5761058033670237
14697-46-2,0.8179115926901473,0.18208840730985382
97-99-4,0.3621742786713353,0.6378257213286649
857-95-4,0.4052030929195789,0.5947969070804211
5836-29-3,0.3004737457419296,0.6995262542580704
529-33-9,0.4645488807644115,0.5354511192355884
102676-31-3,0.36481246333003475,0.6351875366699645
3184-13-2,0.6344303597692871,0.36556964023071237
7531-52-4,0.34887509923837645,0.6511249007616232
1119-34-2,0.5603162736092059,0.4396837263907937
87429-91-2,0.33140787589912896,0.6685921241008713
1952-96-1,0.3783723376780017,0.6216276623219987
121771-84-4,0.18200328219538736,0.8179967178046125
139-89-9,0.7571152926731219,0.24288470732687842
57369-32-1,0.27613533659937944,0.7238646634006204
4425-95-0,0.661602455415795,0.3383975445842052
34161-23-4,0.3270324325738121,0.6729675674261884
67075-37-0,0.7793437951761883,0.22065620482381204
111-17-1,0.7826068676847374,0.21739313231526178
5837-68-3,0.6806456136601795,0.3193543863398206
1470-94-6,0.33647607738723645,0.6635239226127635
110311-27-8,0.6731165846766465,0.3268834153233533
61010-04-6,0.47054027824597716,0.5294597217540227
110-94-1,0.8151050874877473,0.1848949125122525
108-55-4,0.3783427818779946,0.6216572181220057
51505-90-9,0.526748491840497,0.4732515081595031
36329-36-9,0.17928137939260705,0.8207186206073925
91893-39-9,0.3495752186101294,0.6504247813898713
27076-30-8,0.5621973284009152,0.43780267159908415
34790-06-2,0.36141699264301896,0.6385830073569808
616-45-5,0.36230376984202267,0.6376962301579776
532-12-7,0.215776450012528,0.784223549987472
62666-20-0,0.4467195368883192,0.5532804631116809
19395-78-9,0.4444371401369339,0.5555628598630661
41716-84-1,0.3266012803136142,0.6733987196863855
27060-91-9,0.45537555507214955,0.5446244449278506
111687-36-6,0.7940283004262106,0.20597169957378927
99300-58-0,0.29777760225026595,0.7022223977497344
56368-47-9,0.4328306896933728,0.5671693103066273
79276-58-7,0.3176746284746284,0.6823253715253715
88909-96-0,0.45422138483578156,0.5457786151642187
52637-01-1,0.5122055599763143,0.4877944400236857
104-64-3,0.5968487478678157,0.4031512521321839
122-68-9,0.793222901243738,0.2067770987562622
60045-26-3,0.6632591181771119,0.3367408818228885
673-31-4,0.6188233169975119,0.3811766830024871
94-82-6,0.29527389823876676,0.7047261017612323
4635-59-0,0.19062980621947637,0.8093701937805237
27959-26-8,0.6073093922417455,0.39269060775825493
63638-93-7,0.33509747690218256,0.6649025230978168
98519-13-2,0.0751516847400214,0.9248483152599789
98519-07-4,0.09419317975015912,0.9058068202498408
98519-00-7,0.0904778392169261,0.9095221607830744
56-17-7,0.22561305457604533,0.7743869454239544
111-41-1,0.5325788960541156,0.46742110394588415
110-85-0,0.3747309427174732,0.6252690572825258
841-77-0,0.3249906203616474,0.6750093796383531
92-54-6,0.17457882084620652,0.825421179153794
95884-49-4,0.17871435233324662,0.8212856476667533
61655-58-1,0.20899930082937238,0.7910006991706271
14028-44-5,0.1788032352415984,0.8211967647584011
5632-47-3,0.16451362381743104,0.8354863761825686
111-42-2,0.71609642178204,0.2839035782179603
4471-41-4,0.511145408989589,0.48885459101041123
93981-02-3,0.9320302549302546,0.06796974506974508
110-91-8,0.36241975091543727,0.6375802490845625
91893-35-5,0.10898527213644305,0.891014727863557
36951-85-6,0.15473108928108922,0.8452689107189111
26644-46-2,0.3874852403006724,0.6125147596993273
140-79-4,0.1886790044134746,0.8113209955865252
4110-66-1,0.29125722930967934,0.7087427706903213
1072-52-2,0.5287843726892607,0.4712156273107393
120-07-0,0.7319961023255839,0.2680038976744159
92-00-2,0.5677528158714649,0.43224718412853447
1116-54-7,0.7093127626702518,0.2906872373297478
77129-82-9,0.2965823340744696,0.7034176659255301
35627-29-3,0.2118789253848217,0.7881210746151778
60029-23-4,0.43360839381567096,0.566391606184329
92-53-5,0.2227845417948511,0.7772154582051494
108001-60-1,0.3546951045056311,0.6453048954943691
59-89-2,0.28747632510255844,0.7125236748974414
16142-27-1,0.2948043286906422,0.7051956713093575
17688-68-5,0.1826703210737351,0.8173296789262651
66508-37-0,0.5203419097130328,0.47965809028696715
25182-84-7,0.4072475679397176,0.5927524320602823
15471-17-7,0.48641506364575215,0.5135849363542477
111-46-6,0.7328877237886566,0.2671122762113425
111-48-8,0.5499180257046371,0.45008197429536245
1892-29-1,0.6916583875850099,0.30834161241498903
41123-69-7,0.6766337799423409,0.32336622005765997
504-63-2,0.6685929419178139,0.33140705808218507
10099-72-6,0.6678796485805107,0.33212035141948903
30544-47-9,0.23576796371674918,0.7642320362832505
82578-51-6,0.3690742508580745,0.6309257491419252
76874-96-9,0.2585222986708279,0.7414777013291716
76874-97-0,0.3903244589741247,0.6096755410258753
34580-73-9,0.13357428405641947,0.8664257159435813
19721-22-3,0.35001309371771433,0.6499869062822844
111-91-1,0.14584751215740943,0.8541524878425912
123-91-1,0.33268969380292795,0.667310306197072
120-55-8,0.8772511592326652,0.1227488407673339
15980-15-1,0.302555016081737,0.6974449839182626
53061-10-2,0.4779970492198516,0.5220029507801488
17095-24-8,0.9053106828356825,0.09468931716431715
63917-06-6,0.48348161467938705,0.516518385320613
6279-87-4,0.8016998634120153,0.1983001365879847
1070-42-4,0.20430753641175603,0.7956924635882444
5266-08-0,0.10200211739844213,0.897997882601558
311-44-4,0.08212764707050284,0.9178723529294979
2451-86-7,0.8543787892030984,0.14562121079690069
1120-71-4,0.26543839902995847,0.7345616009700406
287-29-6,0.31461386254419615,0.6853861374558033
2550-06-3,0.2816374416559294,0.7183625583440715
505-60-2,0.27747781599625726,0.7225221840037431
100-45-8,0.33311407753019634,0.6668859224698035
4994-16-5,0.40106759668835973,0.5989324033116405
64011-70-7,0.32059640319693167,0.6794035968030693
4771-80-6,0.5730713972071899,0.4269286027928099
10137-69-6,0.22203522952558918,0.77796477047441
13042-02-9,0.3567542255950284,0.6432457744049728
4488-57-7,0.4211341419415835,0.5788658580584162
57-24-9,0.3343156257866213,0.6656843742133789
65043-22-3,0.4354853383346652,0.5645146616653353
4781-76-4,0.2948851016194435,0.7051148983805566
100-73-2,0.33655024512133114,0.663449754878669
63915-63-9,0.2734878220979104,0.7265121779020897
104-53-0,0.5013602459625353,0.498639754037465
5766-67-6,0.4291239808188208,0.5708760191811787
110-61-2,0.5060837433968297,0.4939162566031705
1075-76-9,0.42826434003577607,0.5717356599642244
23996-53-4,0.4041279670912107,0.5958720329087891
75696-02-5,0.4668652298773848,0.5331347701226151
109-78-4,0.3468774245033083,0.6531225754966921
1071-22-3,0.3430511004352937,0.656948899564707
542-76-7,0.3103995924283129,0.6896004075716874
26896-48-0,0.6074763884619387,0.39252361153806087
14370-50-4,0.3201869645742111,0.6798130354257879
73803-48-2,0.6370008039483545,0.36299919605164593
13887-61-1,0.310451042946657,0.6895489570533428
23657-27-4,0.4073906073862076,0.5926093926137924
35944-73-1,0.5571659566637237,0.44283404333627646
76751-94-5,0.44232674783077275,0.5576732521692276
97901-22-9,0.39669713388245514,0.6033028661175448
63007-70-5,0.3840785673867802,0.6159214326132195
2955-38-6,0.4661082887203731,0.5338917112796265
25967-29-7,0.42061911699411714,0.5793808830058829
23887-48-1,0.5006879596445887,0.4993120403554114
78246-49-8,0.4049615862207967,0.5950384137792032
20123-68-6,0.2683501788599417,0.731649821140058
18818-61-6,0.5157071091073498,0.48429289089265
33453-19-9,0.37865519279526944,0.6213448072047305
69655-05-6,0.4067699434898953,0.5932300565101044
77053-97-5,0.6846485179091056,0.31535148209089353
486460-32-6,0.36839687447833763,0.6316031255216621
915095-94-2,0.404176435215738,0.5958235647842617
7346-91-0,0.5822365450282385,0.4177634549717612
121808-62-6,0.6209909476125293,0.37900905238746996
64872-77-1,0.3948004525365094,0.6051995474634903
53716-82-8,0.44152899428954073,0.5584710057104589
39391-39-4,0.6426599622101572,0.35734003778984236
915095-87-3,0.5604169038337441,0.4395830961662559
314771-88-5,0.5203186383715276,0.4796813616284723
114654-31-8,0.34139385909951414,0.658606140900485
884-49-1,0.2604169104988926,0.7395830895011072
14008-53-8,0.3284774149407126,0.6715225850592877
2589-15-3,0.27977374677158634,0.7202262532284135
145-73-3,0.596905656948738,0.4030943430512619
2759-71-9,0.27018551182639833,0.7298144881736021
858956-08-8,0.5238851256430452,0.4761148743569551
765-30-0,0.18776233850194174,0.8122376614980583
81356-60-7,0.46215528422586993,0.5378447157741303
86393-33-1,0.5974430175502821,0.4025569824497173
51981-21-6,0.7707815869738412,0.2292184130261579
9001-73-4,0.5362057419194881,0.4637942580805118
13115-71-4,0.5974319784122312,0.40256802158776833
32773-59-4,0.4064869761436124,0.5935130238563873
3544-94-3,0.598651999353702,0.4013480006462983
84611-23-4,0.5874964247165066,0.41250357528349285
521284-22-0,0.3599676207777408,0.6400323792222601
7545-48-4,0.7731716462687899,0.22682835373121063
101-49-5,0.3705266052837229,0.6294733947162771
56461-33-7,0.4157152092282237,0.5842847907717759
58095-31-1,0.4447752721356112,0.5552247278643891
28874-51-3,0.5267124868525512,0.47328751314744866
100678-32-8,0.22464506112795585,0.7753549388720449
30914-89-7,0.3724635797435383,0.6275364202564621
74103-07-4,0.49094351003090125,0.5090564899690986
1331-07-3,0.5698343803974228,0.4301656196025775
88485-37-4,0.4242834910659063,0.5757165089340934
52079-23-9,0.4556860149369883,0.5443139850630119
29050-11-1,0.3475297374859683,0.6524702625140308
55316-22-8,0.41480826920090946,0.5851917307990908
57-96-5,0.15244523332209287,0.8475547666779075
114686-12-3,0.46625483907954435,0.5337451609204553
102-20-5,0.7984334080443162,0.20156659195568352
51-12-7,0.5241827499632191,0.47581725003678094
59-97-2,0.12331263993798318,0.8766873600620165
5144-52-5,0.2307341473226923,0.7692658526773074
53878-49-2,0.4615474616705008,0.538452538329499
372-77-0,0.5180675560784181,0.48193244392158174
123-81-9,0.4090848773896206,0.5909151226103793
4301-50-2,0.33933279164063745,0.6606672083593622
76824-35-6,0.5854140632832763,0.41458593671672345
103-29-7,0.7024770798065744,0.2975229201934243
621-95-4,0.2926775638779355,0.7073224361220646
736-30-1,0.3865459031189608,0.6134540968810387
137281-39-1,0.4981213910014995,0.5018786089985003
7199-29-3,0.3088515671310581,0.6911484328689422
37286-92-3,0.267596568835583,0.7324034311644165
494-19-9,0.5397588837340105,0.46024111626598907
697235-49-7,0.6308434069063356,0.3691565930936637
53597-27-6,0.4546196116019109,0.5453803883980893
119-84-6,0.2985718243064931,0.7014281756935059
36330-85-5,0.48179697587987114,0.518203024120129
38873-55-1,0.4640331590476942,0.5359668409523058
123-56-8,0.6184199199989345,0.3815800800010652
23249-97-0,0.43512958140557845,0.5648704185944216
23093-94-9,0.5435437707459383,0.45645622925406193
23093-93-8,0.5138713887963887,0.48612861120361145
21256-18-8,0.4321004955604363,0.5678995044395633
24096-53-5,0.7415250298520414,0.2584749701479576
128-08-5,0.48052673292170955,0.5194732670782906
16327-90-5,0.566331421121592,0.43366857887840804
108-30-5,0.4565039685428189,0.5434960314571811
114369-43-6,0.2995874225273438,0.7004125774726563
5029-46-9,0.5463283757181936,0.4536716242818067
53894-28-3,0.38874190783644963,0.6112580921635508
62-31-7,0.3589535381745466,0.6410464618254536
61361-60-2,0.2575383167631198,0.7424616832368792
56538-00-2,0.1818419245864667,0.8181580754135329
72239-31-7,0.12260766145083687,0.8773923385491632
72239-33-9,0.17087496422924683,0.8291250357707532
55458-76-9,0.4522930957803957,0.5477069042196047
51-71-8,0.42273312348307424,0.5772668765169254
54941-79-6,0.22090820044367127,0.7790917995563285
131206-85-4,0.24941447230442274,0.7505855276955767
17471-82-8,0.3730543049930503,0.6269456950069495
100981-43-9,0.5982348312137649,0.4017651687862351
3576-64-5,0.48884382119963987,0.5111561788003601
59128-97-1,0.43297941768127474,0.5670205823187254
24166-13-0,0.4824377667705029,0.517562233229497
94776-91-7,0.27260884129683943,0.7273911587031601
111988-49-9,0.3827086738969089,0.6172913261030907
100199-60-8,0.38449486521564724,0.6155051347843526
96719-71-0,0.22927165971283622,0.7707283402871635
96719-43-6,0.1863276228822204,0.8136723771177796
96719-45-8,0.3310569585016819,0.6689430414983182
96892-56-7,0.32700679653679643,0.6729932034632033
7633-57-0,0.24251507317465174,0.7574849268253477
97174-79-3,0.6113793280401892,0.38862067195981037
138117-50-7,0.4612271462742052,0.5387728537257948
180793-94-6,0.36347064800333667,0.636529351996664
92-43-3,0.21633704066760223,0.7836629593323974
2121-12-2,0.4969354856011508,0.5030645143988492
622-08-2,0.4639040981548676,0.5360959018451324
103-74-2,0.4104839696168781,0.5895160303831225
104-62-1,0.6196875935150613,0.38031240648493797
103-53-7,0.8472909974719728,0.15270900252802724
124428-11-1,0.4561055561540858,0.5438944438459142
94-47-3,0.7525687639941946,0.24743123600580497
37795-69-0,0.26295116925823714,0.7370488307417626
940-41-0,0.3265353203418071,0.6734646796581927
35250-53-4,0.29065031566824984,0.7093496843317504
59375-68-7,0.23626167834651476,0.7637383216534847
4871-71-0,0.46021605574251917,0.5397839442574807
103-63-9,0.36533472872272293,0.634665271277278
113136-77-9,0.6481120323963543,0.3518879676036453
98519-08-5,0.03787334196018409,0.962126658039816
98519-18-7,0.09214377505210834,0.9078562249478915
60207-31-0,0.14696975904212753,0.8530302409578722
98532-65-1,0.028109415827836885,0.9718905841721635
1070-78-6,0.18510699073759088,0.81489300926241
2043-57-4,0.5056033634251463,0.49439663657485367
19201-32-2,0.24678414305814098,0.7532158569418598
116970-50-4,0.495827420129989,0.5041725798700111
141-43-5,0.3335198162178257,0.6664801837821741
33545-23-2,0.6037270793487615,0.3962729206512386
10042-77-0,0.39782226672860704,0.6021777332713928
151-56-4,0.12227548969422541,0.8777245103057759
26957-73-3,0.3277120793664754,0.6722879206335246
5782-83-2,0.22878678528155436,0.7712132147184462
96-45-7,0.15308498561426323,0.8469150143857378
73218-79-8,0.2406178812028122,0.7593821187971878
61-57-4,0.36331689396277483,0.6366831060372252
80-02-4,0.6300013854746157,0.3699986145253844
2871-01-4,0.397612427753288,0.6023875722467115
6961-46-2,0.6232230473536376,0.3767769526463613
24207-38-3,0.37238668262010494,0.6276133173798948
1320-51-0,0.5372820402648765,0.4627179597351233
65141-46-0,0.5259665502214766,0.474033449778523
96-53-7,0.24698999210970554,0.7530100078902945
3566-10-7,0.41421914637647167,0.5857808536235276
557-30-2,0.1729726658475734,0.8270273341524262
54941-80-9,0.33135472800619864,0.6686452719938015
80026-34-2,0.37021107333297937,0.629788926667021
33813-20-6,0.27384312405840106,0.7261568759415982
54941-66-1,0.1413788125320733,0.8586211874679266
26859-72-3,0.07755623352682178,0.9224437664731777
22232-71-9,0.06553516672086852,0.9344648332791315
