CASRN,Toxic_knn_ecfp6counts-0,Toxic_knn_ecfp6counts-1
145-73-3,0.8295065641600815,0.17049343583991844
2759-71-9,0.16600339428191946,0.8339966057180805
858956-08-8,0.4081518931222747,0.5918481068777253
765-30-0,0.12854255656795913,0.8714574434320409
81356-60-7,0.4049898746343491,0.5950101253656509
86393-33-1,0.6916823019316405,0.3083176980683595
51981-21-6,0.8581803220372209,0.14181967796277914
9001-73-4,0.8018642560264904,0.19813574397350975
13115-71-4,0.660361753423821,0.339638246576179
32773-59-4,0.10814953630997273,0.8918504636900273
3544-94-3,0.5268876317639527,0.47311236823604724
84611-23-4,0.7467819949039037,0.2532180050960963
521284-22-0,0.3946136414403271,0.6053863585596728
7545-48-4,1.0,0.0
101-49-5,0.26786139388681574,0.7321386061131843
56461-33-7,0.6679357550742085,0.33206424492579156
58095-31-1,0.3364310416831702,0.6635689583168298
28874-51-3,0.6603049173795523,0.3396950826204477
100678-32-8,0.06452067354636201,0.935479326453638
30914-89-7,0.402702875640257,0.597297124359743
74103-07-4,0.7156117634802768,0.2843882365197231
1331-07-3,0.7307818818639563,0.26921811813604374
88485-37-4,0.48288335063970567,0.5171166493602943
52079-23-9,0.4007358555611206,0.5992641444388793
29050-11-1,0.3293410546061813,0.6706589453938187
55316-22-8,0.5518884172231807,0.44811158277681923
57-96-5,0.13467909014899104,0.865320909851009
114686-12-3,0.5337067012618396,0.4662932987381604
102-20-5,1.0,0.0
51-12-7,0.4598400138022443,0.5401599861977556
59-97-2,0.32411933292833617,0.6758806670716638
5144-52-5,0.2578389993406317,0.7421610006593683
53878-49-2,0.661249479255004,0.338750520744996
372-77-0,0.5163657493476174,0.4836342506523825
123-81-9,0.47624528667623595,0.523754713323764
4301-50-2,0.3504020097788482,0.6495979902211517
76824-35-6,0.6219823466021155,0.37801765339788446
103-29-7,0.7430848646002552,0.25691513539974475
621-95-4,0.1360469908993368,0.8639530091006632
736-30-1,0.504920039452447,0.495079960547553
137281-39-1,0.4050422662129246,0.5949577337870755
7199-29-3,0.25318122669812015,0.74681877330188
37286-92-3,0.2104008352441815,0.7895991647558185
494-19-9,0.31957521722103716,0.6804247827789628
697235-49-7,0.3997731072910868,0.6002268927089132
53597-27-6,0.20190012513246267,0.7980998748675374
119-84-6,0.1679120731828127,0.8320879268171874
36330-85-5,0.5377955936914908,0.4622044063085093
38873-55-1,0.2603882843138076,0.7396117156861924
123-56-8,0.5697056813636637,0.43029431863633627
23249-97-0,0.5142926752910356,0.48570732470896444
23093-94-9,0.6988388275388207,0.30116117246117946
23093-93-8,0.7388565243263874,0.2611434756736128
21256-18-8,0.3311150699428102,0.6688849300571899
24096-53-5,0.5763256052247934,0.4236743947752067
128-08-5,0.4854953277610476,0.5145046722389524
16327-90-5,0.7533140330211192,0.2466859669788807
108-30-5,0.6440323176947333,0.35596768230526665
114369-43-6,0.3726139542550947,0.6273860457449053
5029-46-9,0.3274879680798872,0.6725120319201128
53894-28-3,0.282870477165746,0.717129522834254
62-31-7,0.33796479701865073,0.6620352029813493
61361-60-2,0.1992012151244729,0.8007987848755271
56538-00-2,0.19922586353734364,0.8007741364626564
72239-31-7,0.1017579422335435,0.8982420577664566
72239-33-9,0.12024392069357309,0.879756079306427
55458-76-9,0.4553799029560787,0.5446200970439211
51-71-8,0.6132978403418712,0.38670215965812876
54941-79-6,0.30720216069167255,0.6927978393083275
131206-85-4,0.1940686897210668,0.8059313102789333
17471-82-8,0.41434492678542273,0.5856550732145773
100981-43-9,0.7470729620360552,0.25292703796394483
3576-64-5,0.47861322502195347,0.5213867749780465
59128-97-1,0.43856050232194105,0.5614394976780589
24166-13-0,0.6278979413077184,0.3721020586922816
94776-91-7,0.3295429646155341,0.6704570353844659
111988-49-9,0.30626180796754743,0.6937381920324526
100199-60-8,0.5449488311314926,0.4550511688685074
96719-71-0,0.0,1.0
96719-43-6,0.0602729469112716,0.9397270530887284
96719-45-8,0.19371924951931555,0.8062807504806845
96892-56-7,0.0,1.0
7633-57-0,0.4473308556350201,0.5526691443649798
97174-79-3,0.5129153685869406,0.48708463141305935
138117-50-7,0.5415703702482224,0.4584296297517776
180793-94-6,0.059722553720018,0.940277446279982
92-43-3,0.12864628205270398,0.871353717947296
2121-12-2,0.3408849310430069,0.659115068956993
622-08-2,0.6007497503281355,0.39925024967186457
103-74-2,0.3173767452844471,0.6826232547155529
104-62-1,0.6250503440706682,0.3749496559293318
103-53-7,0.8884795069625313,0.11152049303746872
124428-11-1,0.46124462792938753,0.5387553720706125
94-47-3,0.8543121251120325,0.14568787488796756
37795-69-0,0.18707555012732535,0.8129244498726746
940-41-0,0.5183609945085572,0.48163900549144273
35250-53-4,0.43953205300844395,0.5604679469915561
59375-68-7,0.0,1.0
4871-71-0,0.4640407753176055,0.5359592246823944
103-63-9,0.47009096800803263,0.5299090319919674
113136-77-9,0.4746406083097862,0.5253593916902137
98519-08-5,0.0,1.0
98519-18-7,0.0,1.0
60207-31-0,0.05997785880946932,0.9400221411905307
98532-65-1,0.0,1.0
1070-78-6,0.3255663840333976,0.6744336159666023
2043-57-4,0.4122971508442173,0.5877028491557827
19201-32-2,0.39538291924797936,0.6046170807520207
116970-50-4,0.7380866367028469,0.26191336329715315
141-43-5,0.36483709138445863,0.6351629086155413
33545-23-2,0.7258866065412937,0.27411339345870644
10042-77-0,0.4197379011413253,0.5802620988586747
151-56-4,0.2558799072921774,0.7441200927078225
26957-73-3,0.5119397961026002,0.4880602038973997
5782-83-2,0.2473765476074369,0.7526234523925631
96-45-7,0.3105155241361046,0.6894844758638954
73218-79-8,0.0,1.0
61-57-4,0.4659227410691535,0.5340772589308465
80-02-4,0.6332399048755601,0.3667600951244398
2871-01-4,0.3892923021070855,0.6107076978929147
6961-46-2,0.7534717824226682,0.24652821757733184
24207-38-3,0.42338817996268485,0.576611820037315
1320-51-0,0.6185276273755411,0.381472372624459
65141-46-0,0.6729177767290969,0.32708222327090314
96-53-7,0.18736201190591217,0.8126379880940879
3566-10-7,0.5249791691716793,0.4750208308283207
557-30-2,0.06384859869926668,0.9361514013007334
54941-80-9,0.31639196741534387,0.6836080325846562
80026-34-2,0.6681250900776945,0.3318749099223056
33813-20-6,0.19921222388776874,0.8007877761122312
54941-66-1,0.24376628416664667,0.7562337158333534
26859-72-3,0.11893035857770362,0.8810696414222964
22232-71-9,0.03895952227372555,0.9610404777262744
27097-43-4,0.17272267862827478,0.8272773213717253
23915-26-6,0.11320039132871955,0.8867996086712805
27097-44-5,0.10971705551237507,0.8902829444876249
54941-67-2,0.04705003291770606,0.952949967082294
22036-77-7,0.8206482018693239,0.17935179813067612
39884-52-1,0.344584509668833,0.655415490331167
84210-62-8,0.46930988104539845,0.5306901189546015
73870-33-4,0.13769125142093422,0.8623087485790658
53720-84-6,0.38517564611013344,0.6148243538898664
59277-89-3,0.5410202059135776,0.4589797940864224
20208-21-3,0.4510995017363158,0.5489004982636841
40762-15-0,0.7050634135785574,0.2949365864214426
3891-07-4,0.4128178531212594,0.5871821468787406
34929-08-3,0.10735455368679904,0.892645446313201
155601-30-2,0.6107038367920488,0.38929616320795113
107-21-1,0.5996484984940356,0.40035150150596444
122-99-6,0.664876176249621,0.33512382375037897
93-20-9,0.6748913392947327,0.3251086607052673
3833-54-3,0.5224577440375024,0.47754225596249766
120-67-2,0.0,1.0
2122-77-2,0.24790814712989984,0.7520918528701002
371-62-0,0.43681863064867815,0.5631813693513218
60-24-2,0.4335282650756756,0.5664717349243243
80303-93-1,0.20446109431597964,0.7955389056840204
1562-00-1,0.6772766441137167,0.3227233558862832
107-07-3,0.31828978305568933,0.6817102169443107
624-76-0,0.32521674744231727,0.6747832525576828
75-21-8,0.4224331493382295,0.5775668506617706
646-06-0,0.551695795828089,0.448304204171911
629-15-2,0.7377425633088406,0.2622574366911595
104-66-5,0.47156879726046613,0.5284312027395338
28173-59-3,0.6993003662211713,0.3006996337788286
9004-86-8,0.7616199811077508,0.23838001889224927
2514-53-6,0.40089982322085477,0.5991001767791453
96-49-1,0.6619080908372856,0.33809190916271437
339-65-1,0.39467552358294433,0.6053244764170557
58041-19-3,0.48338034104325217,0.5166196589567479
19767-45-4,0.44713898221535314,0.5528610177846468
420-12-2,0.15132309382662598,0.848676906173374
629-17-4,0.12901709710389558,0.8709829028961045
62303-19-9,0.5284517043857907,0.4715482956142093
762-70-9,0.38514701253816885,0.6148529874618313
1622-32-8,0.3629654846365385,0.6370345153634616
107-06-2,0.27397891281434616,0.7260210871856538
126-15-8,0.8684417671998937,0.13155823280010623
85-40-5,0.7602181964218427,0.23978180357815726
2425-06-1,0.6295144260092025,0.3704855739907976
133-06-2,0.683175929825019,0.316824070174981
85-43-8,0.5292530285211441,0.4707469714788558
2971-38-2,0.05442564469708693,0.945574355302913
97519-39-6,1.0,0.0
3276-41-3,0.26295252466520974,0.7370474753347903
110-64-5,0.8121488325191952,0.18785116748080477
77-79-2,0.1294855154558856,0.8705144845441143
544-25-2,0.1781511462745657,0.8218488537254344
542-92-7,0.2381348081480881,0.7618651918519119
542-78-9,0.3045002942924943,0.6954997057075057
3385-61-3,0.654428957186855,0.34557104281314505
77-73-6,0.5982337218797873,0.4017662781202127
122-78-1,0.47920113571114537,0.5207988642888547
28382-15-2,0.5360522232778742,0.46394777672212595
105112-76-3,0.6022046566857224,0.39779534331427757
63979-76-0,0.8151989683299187,0.18480103167008127
4080-31-3,0.4041400388988201,0.5958599611011799
104-54-1,0.7352090298660537,0.2647909701339463
29560-84-7,0.2717602547116346,0.7282397452883653
104-65-4,0.7566389895517066,0.24336101044829345
122-69-0,0.9207831729276152,0.07921682707238473
5320-75-2,0.9328654480664124,0.06713455193358771
87-29-6,0.8887608546758239,0.11123914532417616
149-29-1,0.40142028715656136,0.5985797128434386
107-20-0,0.47576335106903767,0.5242366489309623
178671-69-7,0.5809733062706887,0.41902669372931134
628-87-5,0.4676037154529849,0.5323962845470152
110-65-6,0.8665167556078779,0.13348324439212214
3159-29-3,0.5836157469778666,0.4163842530221334
101-27-9,0.4438834827179342,0.5561165172820658
59443-94-6,0.19764625555401624,0.8023537444459837
40018-25-5,0.3093905827593364,0.6906094172406637
107-91-5,0.3584501693562823,0.6415498306437176
372-09-8,0.2199091855920622,0.7800908144079378
107-16-4,0.28242074864150174,0.7175792513584982
777-11-7,0.2282576969330137,0.7717423030669863
63278-33-1,0.4508000557701579,0.5491999442298421
281-23-2,0.40677224225848024,0.5932277577415197
768-94-5,0.30788386871442125,0.6921161312855788
102938-79-4,0.42404676683582526,0.5759532331641748
7585-39-9,0.9401573698984045,0.059842630101595434
32986-56-4,0.8992020033165913,0.10079799668340873
2451-62-9,0.2966522614954801,0.7033477385045199
77658-97-0,0.3566425427467319,0.6433574572532681
5026-74-4,0.57850889702973,0.42149110297027
7237-83-4,0.6116826365884876,0.38831736341151235
2589-01-7,0.4152022006646367,0.5847977993353632
13674-87-8,0.1970134851238934,0.8029865148761065
3188-57-6,0.8090729476331201,0.19092705236687993
1263-89-4,0.9440614195714621,0.05593858042853793
24676-80-0,0.5543401698547368,0.4456598301452633
37248-47-8,0.7461636719574609,0.25383632804253914
63919-02-8,0.5199875273196455,0.4800124726803545
203515-86-0,0.6170844092272065,0.3829155907727936
81737-62-4,0.17350013380501972,0.8264998661949803
85095-79-0,0.5287134649744931,0.47128653502550694
9050-67-3,0.7239339911439624,0.27606600885603755
56552-15-9,0.3906431054889972,0.6093568945110028
2238-07-5,0.47930132450883733,0.5206986754911626
101-90-6,0.4620885060861753,0.5379114939138248
7195-43-9,0.6237147197194174,0.3762852802805826
7195-45-1,0.7793389515539138,0.2206610484460862
14974-71-1,0.3320477185345941,0.6679522814654059
14168-01-5,0.2069567803727464,0.7930432196272535
90035-08-8,0.15453008291035106,0.8454699170896489
56073-07-5,0.21636252108631168,0.7836374789136884
56073-10-0,0.12224059291847832,0.8777594070815217
104653-34-1,0.2088808632252382,0.7911191367747618
83480-29-9,0.8700410913815725,0.12995890861842743
130796-74-6,0.42484336115066484,0.5751566388493352
70-00-8,0.6897801391043019,0.31021986089569814
131-99-7,0.6540650710892381,0.34593492891076194
9000-30-0,0.7003448554200323,0.2996551445799677
3148-72-9,0.938452039456128,0.06154796054387208
77054-16-1,0.808969432311556,0.191030567688444
63883-19-2,0.29562673589512756,0.7043732641048724
2338-18-3,0.33403101693682374,0.6659689830631762
303-31-1,0.6169818728895919,0.3830181271104081
1703-58-8,0.9340834910293082,0.06591650897069176
1134-47-0,0.19859834910739554,0.8014016508926044
53858-86-9,0.7011613187215671,0.29883868127843294
30618-84-9,0.3979119022060116,0.6020880977939884
60634-63-1,0.7119959727453289,0.2880040272546711
116255-48-2,0.19114232611996212,0.8088576738800379
5566-34-7,0.20384773955293553,0.7961522604470643
1890-47-7,0.34916449297549246,0.6508355070245075
98519-38-1,0.0,1.0
98532-72-0,0.0,1.0
4618-18-2,0.6781365446649876,0.3218634553350123
57-50-1,0.7401735330572248,0.2598264669427753
1715-40-8,0.2518063403280504,0.7481936596719496
616-30-8,0.586556464581768,0.41344353541823203
36476-78-5,0.535453716237656,0.464546283762344
19130-96-2,0.6706712079576927,0.32932879204230714
98383-40-5,0.380442569903864,0.619557430096136
54622-43-4,0.767343482556446,0.23265651744355403
13551-92-3,0.5480531784299921,0.4519468215700078
134528-32-8,0.6262670667115776,0.37373293328842244
112281-77-3,0.3486525649749595,0.6513474350250404
5455-98-1,0.2873303438220306,0.7126696561779695
61213-25-0,0.0642274556636538,0.9357725443363463
2157-19-9,0.2687525169009089,0.731247483099091
149-32-6,0.7645907378906031,0.23540926210939703
87-99-0,0.7102095746346374,0.2897904253653626
554-18-7,0.666829090498851,0.3331709095011491
7089-59-0,0.4633158540943641,0.536684145905636
1708-39-0,0.6228187671330953,0.3771812328669047
3820-67-5,0.4010271188678902,0.5989728811321097
23779-99-9,0.4557537925910282,0.5442462074089717
624-43-1,0.40173426391110134,0.5982657360888987
621-65-8,0.16396395408404266,0.8360360459159574
556-52-5,0.17575423144460817,0.8242457685553919
51371-34-7,0.6463787223847794,0.35362127761522055
96-24-2,0.6154552652939482,0.3845447347060517
3369-52-6,0.24984214606825406,0.7501578539317459
25451-15-4,0.7284837762787173,0.2715162237212827
622-04-8,0.6823690143932973,0.3176309856067027
886-74-8,0.5409954273623314,0.4590045726376685
122-60-1,0.7159939368270775,0.28400606317292254
5255-75-4,0.29892244732865153,0.7010775526713484
13443-29-3,0.7382237849043197,0.26177621509568016
127-90-2,0.38881239739917967,0.6111876026008204
55-63-0,0.15708228974699853,0.8429177102530014
6659-62-7,0.27402544012469693,0.725974559875303
652-67-5,0.7323863883279977,0.2676136116720022
16051-77-7,0.7521966574144144,0.24780334258558553
87-33-2,0.4754391252512695,0.5245608747487304
23261-20-3,0.6087912925797329,0.3912087074202672
53460-81-4,0.46050241796234875,0.5394975820376512
15121-11-6,0.3153464614527117,0.6846535385472883
106-89-8,0.058517245765024525,0.9414827542349754
56-89-3,0.6726076079397864,0.32739239206021353
3221-15-6,0.191940664540754,0.8080593354592459
3001-57-8,0.13161372940176166,0.8683862705982383
96-23-1,0.0,1.0
96-18-4,0.05755944134453469,0.9424405586554654
3583-47-9,0.0,1.0
19721-74-5,0.2622591445118145,0.7377408554881855
55739-78-1,0.33008297457536884,0.6699170254246312
60-57-1,0.1719806263867203,0.8280193736132797
53494-70-5,0.13290085949665048,0.8670991405033495
56534-02-2,0.20418771070349706,0.7958122892965029
28772-56-7,0.16669392772453723,0.8333060722754628
376608-71-8,0.25423583180702414,0.7457641681929759
35144-55-9,0.10424420046809334,0.8957557995319066
1003859-14-0,0.3410004883213028,0.6589995116786972
5588-13-6,0.6698346544892173,0.33016534551078264
14919-77-8,0.5294081513514265,0.47059184864857345
73151-29-8,0.4275921819535767,0.5724078180464233
24169-02-6,0.5089616626407498,0.4910383373592503
22832-87-7,0.502696618904305,0.497303381095695
65899-73-2,0.4212554780583298,0.5787445219416703
24168-96-5,0.40298974431377266,0.5970102556862273
61318-91-0,0.46100588452937163,0.5389941154706284
19396-06-6,0.7398665809507197,0.2601334190492804
86832-68-0,1.0,0.0
3641-49-4,0.5877451430231599,0.41225485697684006
59-92-7,0.6527458657187385,0.34725413428126156
37106-97-1,0.6583740892634612,0.34162591073653886
1824-50-6,0.7428773281418452,0.2571226718581549
138-59-0,0.6696765852994061,0.3303234147005939
73-22-3,0.4168797282957947,0.5831202717042052
4350-09-8,0.7491977899573133,0.2508022100426867
71-00-1,0.7349462554693453,0.26505374453065456
154-23-4,0.6041941569600824,0.39580584303991756
22855-57-8,0.4783223151523712,0.5216776848476288
742-01-8,0.34720177708205885,0.6527982229179412
40691-09-6,0.477257430757969,0.522742569242031
66064-11-7,0.25083489715899854,0.7491651028410014
56-84-8,0.7372586253701621,0.2627413746298379
3982-20-5,0.6254733603405618,0.3745266396594382
106691-40-1,0.6006016029412565,0.39939839705874347
60653-25-0,0.1930636717859255,0.8069363282140746
1874-54-0,0.6693158606223992,0.3306841393776007
3513-93-7,0.41843743921986315,0.5815625607801368
136087-85-9,0.40069119874298853,0.5993088012570115
15518-76-0,0.26643852847498534,0.7335614715250147
104-14-3,0.27147952846354806,0.7285204715364519
329-56-6,0.21345899463850823,0.7865410053614916
444-27-9,0.6281716585938668,0.37182834140613313
71821-17-5,0.3541739387946193,0.6458260612053807
299-27-4,0.619257479391964,0.38074252060803593
15879-93-3,0.668454583366585,0.33154541663341497
526-98-7,0.8171864824315146,0.18281351756848546
69-33-0,0.6535263698920047,0.3464736301079953
77181-69-2,0.8648264269697935,0.13517357303020655
5536-17-4,0.572921782372563,0.42707821762743703
58-63-9,0.5857160964726125,0.4142839035273875
50924-49-7,0.6501160135714614,0.3498839864285386
36791-04-5,0.6619820945778792,0.3380179054221209
31698-14-3,0.6513969351313237,0.34860306486867637
72361-00-3,0.4007774124428343,0.5992225875571656
73986-95-5,0.256893136580857,0.743106863419143
64011-46-7,0.3075469771411467,0.6924530228588532
765-34-4,0.37259243422485605,0.6274075657751439
1021-19-8,0.21448232025895406,0.785517679741046
26501-80-4,0.18734115265156334,0.8126588473484366
3868-61-9,0.34275647791417135,0.6572435220858287
76738-28-8,0.39551766118545517,0.6044823388145448
4691-65-0,0.7752425957017669,0.22475740429823302
5550-12-9,0.7753957274660607,0.22460427253393928
86-04-4,0.7696507063861349,0.2303492936138651
68-41-7,0.40394256950913715,0.5960574304908629
96753-85-4,0.13235576263929372,0.8676442373607064
96-09-3,0.35708844562728215,0.6429115543727179
58100-26-8,0.27513562562030347,0.7248643743796965
52-90-4,0.5274747622765976,0.47252523772340244
24689-89-2,0.06273350786122778,0.9372664921387722
101530-10-3,0.27290543787939875,0.7270945621206013
1424-50-6,0.27032760411853074,0.7296723958814693
10140-89-3,0.1248809329049436,0.8751190670950564
2601-89-0,0.05830781265288282,0.9416921873471171
565-64-0,0.21842567151165915,0.7815743284883409
21700-31-2,0.2587367005262071,0.741263299473793
79-00-5,0.14120472653097926,0.8587952734690207
50-59-9,1.0,0.0
5547-29-5,1.0,0.0
168152-93-0,0.0,1.0
132-81-0,0.8753722080221086,0.12462779197789142
1087-35-0,0.7280631721629754,0.2719368278370245
68788-33-0,0.23620333089113135,0.7637966691088687
98216-44-5,0.24412590198410283,0.7558740980158971
74860-00-7,0.39918706029599527,0.6008129397040047
14504-15-5,0.7339545944684437,0.2660454055315563
168153-00-2,0.0,1.0
55453-87-7,0.10533864660350975,0.8946613533964902
1438-20-6,0.28021937937338026,0.7197806206266196
39082-00-3,0.4320060193394989,0.5679939806605011
928-72-3,0.8036855526573727,0.1963144473426272
24312-44-5,0.19647728098704728,0.8035227190129527
1014-98-8,0.5972683113591434,0.4027316886408567
5994-61-6,0.9421225698460377,0.057877430153962385
5336-53-8,0.6211067253110367,0.3788932746889633
180591-20-2,0.6525400552237531,0.347459944776247
112733-06-9,0.5974248796585369,0.40257512034146314
64211-46-7,0.5964842410154729,0.4035157589845271
20187-55-7,0.4348480633516333,0.5651519366483667
86598-92-7,0.40032383031820207,0.599676169681798
6386-63-6,0.19256897286540622,0.8074310271345939
103-50-4,0.7982222485958992,0.20177775140410076
538-74-9,0.5585910167233686,0.44140898327663153
91-33-8,0.8093380759571049,0.19066192404289495
534-07-6,0.05826335139192618,0.9417366486080738
623-25-6,0.5790706821636191,0.4209293178363808
6586-89-6,0.45581805841366296,0.5441819415863371
541-88-8,0.2616576291597856,0.7383423708402144
101-81-5,0.568236608474814,0.431763391525186
101-77-9,0.1174243737533009,0.8825756262466992
13676-54-5,0.2752956617776264,0.7247043382223736
101-76-8,0.33665323351027177,0.6633467664897282
101-14-4,0.5472701639378068,0.4527298360621932
51944-41-3,0.6598463354349265,0.34015366456507334
120-32-1,0.47222301525180477,0.5277769847481952
9084-06-4,1.0,0.0
92-81-9,0.44950066254075494,0.5504993374592451
27311-52-0,0.1899011610560875,0.8100988389439124
97-23-4,0.4401496495553049,0.5598503504446952
5178-56-3,0.3380332836736888,0.6619667163263113
57165-58-9,0.6568952325429165,0.34310476745708357
51484-40-3,0.325328369057348,0.674671630942652
63-98-9,0.6634687463850577,0.33653125361494224
103-82-2,0.5337993141478777,0.4662006858521223
17518-47-7,0.14288650132672723,0.8571134986732728
71294-03-6,0.34074333716315414,0.6592566628368458
15992-13-9,0.1957824908083758,0.8042175091916243
62809-33-0,0.4317840033411414,0.5682159966588586
69002-85-3,0.4031514532733215,0.5968485467266783
34645-84-6,0.3422590021479167,0.6577409978520832
86335-26-4,0.293161384180095,0.706838615819905
19719-28-9,0.26824037445245524,0.7317596255475448
61941-56-8,0.7402117548971032,0.2597882451028968
553-86-6,0.1826552955918579,0.8173447044081421
19386-45-9,0.2562134688003051,0.7437865311996948
66-76-2,0.18987975674055058,0.8101202432594494
29110-48-3,0.19882294396574504,0.8011770560342549
85-34-7,0.47243378146888876,0.5275662185311112
120-46-7,0.7298547864801395,0.27014521351986065
85162-11-4,0.3846966909574468,0.6153033090425531
78218-49-2,0.2543422635886087,0.7456577364113913
18046-21-4,0.27035973387998685,0.7296402661200132
67-52-7,0.6328348885904111,0.36716511140958896
504-17-6,0.4508420409315377,0.5491579590684623
34320-82-6,0.482987722719405,0.5170122772805951
2763-96-4,0.26843403310510694,0.7315659668948931
102366-79-0,0.31051692011691556,0.6894830798830844
621-92-1,0.5362418092525674,0.46375819074743274
1214-39-7,0.5709946864579509,0.42900531354204907
538-32-9,0.46182614794902466,0.5381738520509753
13045-62-0,0.514389908997527,0.48561009100247293
1125-85-5,0.09008246460210949,0.9099175353978904
525-79-1,0.23419302608729517,0.7658069739127048
40718-29-4,0.44608718218020066,0.5539128178197994
71280-74-5,0.24236139318421124,0.7576386068157888
71292-59-6,0.5243466304737519,0.4756533695262482
239110-15-7,0.3861962163530411,0.613803783646959
1421-23-4,0.3361033613262158,0.663896638673784
146-22-5,0.5347417749938105,0.4652582250061895
1812-30-2,0.45738798003172504,0.542612019968275
29975-16-4,0.5493546989919352,0.4506453010080649
2439-99-8,0.8436915354336152,0.15630846456638478
78712-43-3,0.5386061773901001,0.4613938226098999
135838-07-2,0.19169305384420718,0.8083069461557928
54941-81-0,0.25805066452219966,0.7419493354778004
6085-94-5,0.3920503324359093,0.6079496675640906
135810-26-3,0.3735660565462606,0.6264339434537395
152264-74-9,0.61101680984715,0.3889831901528501
152264-48-7,0.3891722077378679,0.6108277922621321
50264-86-3,0.2895221753434575,0.7104778246565424
152264-27-2,0.3029626519292733,0.6970373480707267
70891-37-1,0.6875518576469026,0.31244814235309726
58579-51-4,0.338345343268741,0.6616546567312589
50264-69-2,0.6186949334588174,0.38130506654118257
5014-11-9,0.1514534022154306,0.8485465977845694
51411-04-2,0.3426411696716545,0.6573588303283455
14663-23-1,0.3226888252453096,0.6773111747546904
54-87-5,0.3278893172547369,0.6721106827452631
963-39-3,0.6560014641852869,0.3439985358147131
100-51-6,0.39637759951342116,0.6036224004865788
13826-35-2,0.38494874088737946,0.6150512591126206
18773-63-2,0.4756793634486559,0.524320636551344
4553-89-3,1.0,0.0
98-00-0,0.3196056244928979,0.6803943755071021
67-47-0,0.44840957000730425,0.5515904299926958
77605-72-2,0.28839461068711997,0.7116053893128801
104-57-4,0.6814904852893877,0.3185095147106123
103-16-2,0.7404375050067306,0.2595624949932695
613-62-7,0.8005287195960911,0.19947128040390888
103-41-3,0.8672511799362249,0.132748820063775
120-51-4,0.8839308980043395,0.11606910199566044
118-58-1,0.6565021136499648,0.3434978863500352
72850-64-7,0.8054765489521526,0.19452345104784752
501-53-1,0.6069171414553755,0.3930828585446245
51594-83-3,0.47860872166785706,0.5213912783321429
33215-60-0,0.36422526163940794,0.6357747383605921
33215-59-7,0.2945641897707868,0.7054358102292132
55203-12-8,0.8605957928212217,0.13940420717877833
52010-22-7,0.5328665338001604,0.46713346619983953
27355-22-2,0.2834215757659348,0.7165784242340651
62501-39-7,0.5322706706672391,0.46772932933276085
116337-58-7,0.7782407344057598,0.2217592655942402
116337-63-4,0.779852333886558,0.22014766611344191
122-59-8,0.667226972101262,0.33277302789873797
120-23-0,0.7792007848913561,0.2207992151086439
55335-06-3,0.07698040596123606,0.9230195940387639
69377-81-7,0.5348097711328398,0.4651902288671602
640-19-7,0.24685928001420504,0.7531407199857949
450-55-5,0.32317277710134346,0.6768272228986566
404-42-2,0.11445290987843924,0.8855470901215607
351-05-3,0.27278785747108275,0.7272121425289174
457-43-2,0.20828069571094282,0.7917193042890572
1737-17-3,0.5486767912949151,0.4513232087050849
100-53-8,0.3299685911593568,0.6700314088406433
59021-02-2,0.2822696984156357,0.7177303015843643
405-30-1,0.06396028315808089,0.9360397168419191
538-28-3,0.3894096864148323,0.6105903135851677
4357-96-4,0.49941242468527863,0.5005875753147213
53994-73-3,0.9376345530513542,0.06236544694864571
137927-75-4,0.20073714549863933,0.7992628545013607
18504-81-9,0.26226976638270644,0.7377302336172936
141-84-4,0.40814058716220375,0.5918594128377962
18527-35-0,0.3312044840738616,0.6687955159261385
6274-27-7,0.20423194390740163,0.7957680560925984
32991-48-3,0.26307921981284593,0.7369207801871541
100-87-8,0.3978982947808187,0.6021017052191813
29727-70-6,1.0,0.0
68291-97-4,0.33724989391127275,0.6627501060887272
100-44-7,0.44805807305982487,0.5519419269401752
100-14-1,0.398384560510271,0.6016154394897291
53874-66-1,0.39264197037921084,0.6073580296207891
6959-48-4,0.1487680105315718,0.8512319894684283
38721-71-0,0.39192005380469813,0.6080799461953019
86-52-2,0.23930597303294854,0.7606940269670515
6959-47-3,0.18252240595030889,0.8174775940496911
96-19-5,0.05969535906335595,0.9403046409366441
17293-03-7,0.3887120756577327,0.6112879243422673
532-27-4,0.6793234420541435,0.3206765579458564
6305-04-0,0.2841528326637827,0.7158471673362173
4252-78-2,0.3681158757286382,0.6318841242713618
10436-39-2,0.0,1.0
79-07-2,0.1394892177573031,0.860510782242697
64037-18-9,0.25003105206434356,0.7499689479356565
15308-01-7,0.39968781018584554,0.6003121898141545
79-04-9,0.060944937500346526,0.9390550624996535
51632-16-7,0.23198329034023776,0.7680167096597622
73866-23-6,0.42416459646504473,0.5758354035349552
683-57-8,0.18244015032696626,0.8175598496730337
79-08-3,0.3884749063644527,0.6115250936355473
126-58-9,0.7176645084618088,0.28233549153819115
12712-28-6,0.6652327511230017,0.33476724887699827
4196-86-5,0.8856614176949708,0.11433858230502923
78-11-5,0.29668991649212423,0.7033100835078758
77-86-1,0.6772755317424457,0.32272446825755435
126-11-4,0.55892423070948,0.4410757692905199
58138-08-2,0.39031900252492674,0.6096809974750732
625-89-8,0.4415469879528656,0.5584530120471344
376-90-9,0.7430467397647362,0.25695326023526377
3737-41-5,0.26079775669518784,0.7392022433048121
133855-98-8,0.12892185323289101,0.871078146767109
