CASRN,EPA_svm_mordred-1,EPA_svm_mordred-2,EPA_svm_mordred-3,EPA_svm_mordred-4
39391-39-4,0.018500431465215725,0.05394977646159854,0.3546033451259583,0.5729464469472272
314771-88-5,0.01538469037545328,0.08454133723989563,0.7337726464330159,0.166301325951635
114654-31-8,0.06777175329944478,0.3382797232204222,0.48480191069904127,0.1091466127810919
884-49-1,0.02883453818716787,0.21538713766670725,0.6241868506291972,0.13159147351692788
14008-53-8,0.04091187178625108,0.20315511186151486,0.6783629620127334,0.07757005433950032
2589-15-3,0.3822770461350034,0.43766257149286475,0.14856433980798944,0.0314960425641426
145-73-3,0.5391991363117633,0.10963672822894263,0.20995436241025386,0.14120977304904048
2759-71-9,0.026162109416238345,0.7511566502563145,0.18774685079147269,0.034934389535974344
858956-08-8,0.03868554379071026,0.3754706477477351,0.4136267104011371,0.17221709806041804
765-30-0,0.32769768789411685,0.28497775219071625,0.28209225704191554,0.10523230287325154
81356-60-7,0.23855511443070304,0.22593074951855524,0.42052803728939414,0.11498609876134798
86393-33-1,0.0398332537947049,0.1767757252780773,0.6118672311174287,0.17152378980978927
51981-21-6,0.034398698648905976,0.1437609019398046,0.5857745187607434,0.2360658806505462
9001-73-4,0.008104816601002056,0.039478870413276516,0.3876252808929327,0.5647910320927887
13115-71-4,0.003951552722998125,0.018790136483095035,0.36985181140824847,0.6074064993856585
32773-59-4,0.007595275670142575,0.02695291071129248,0.819341994198792,0.1461098194197728
3544-94-3,0.03798877505362833,0.06514082261430258,0.47220521700728985,0.4246651853247792
84611-23-4,0.02680355427162626,0.09292060941377997,0.6267343413177161,0.2535414949968775
521284-22-0,0.059824503449133024,0.23579062021775044,0.646981710471929,0.05740316586118768
7545-48-4,0.054475991234259336,0.11723331971083684,0.49388349803413095,0.3344071910207728
101-49-5,0.036285942539515136,0.08052632869595268,0.7806014354932169,0.1025862932713153
56461-33-7,0.0400701485750573,0.85444568276123,0.08267517977618577,0.02280898888752657
58095-31-1,0.04958769599907,0.16282600719060256,0.6005269831827764,0.1870593136275511
28874-51-3,0.009720201315021755,0.03768981420289942,0.3826593040688712,0.569930680413207
100678-32-8,0.0613288291873672,0.37783140308369395,0.47407393199684283,0.08676583573209581
30914-89-7,0.0954834315632764,0.22414619168768432,0.6572569834192356,0.023113393329803642
74103-07-4,0.05041048224961411,0.3674265725097297,0.47435147940222155,0.10781146583843461
1331-07-3,0.356663436348075,0.24445490074404383,0.2757300787450307,0.12315158416285062
88485-37-4,0.09245517597936308,0.16465139509427532,0.5186420855000673,0.22425134342629433
52079-23-9,0.03625021099283249,0.13853901539909966,0.563849161237029,0.2613616123710391
29050-11-1,0.033146161154029644,0.18015454658140134,0.7265027749294376,0.0601965173351316
55316-22-8,0.009242636633145318,0.2930437974083277,0.3069431553227578,0.3907704106357693
57-96-5,0.02566992343148832,0.3640648831602811,0.48144555259305016,0.12881964081518044
114686-12-3,0.06194785156473363,0.21175043050792391,0.588325926495452,0.1379757914318905
102-20-5,0.019741245613651648,0.10697295727099691,0.38055352971263495,0.49273226740271675
51-12-7,0.058139497715062285,0.33258168915129604,0.3396422885548823,0.26963652457875953
59-97-2,0.0775663514713209,0.5049793325001777,0.4039539134938884,0.013500402534613284
5144-52-5,0.08093300147214173,0.5000265525196924,0.38809605602644986,0.030944389981715906
53878-49-2,0.014125056861316493,0.17260392452101622,0.6930067870106572,0.12026423160701037
372-77-0,0.16509283727965038,0.24563703503208523,0.4826080199027908,0.10666210778547365
123-81-9,0.04237062065050542,0.6573790303323149,0.24671462717026613,0.05353572184691336
4301-50-2,0.3868607978369174,0.2379987400446132,0.32433718760221236,0.05080327451625709
76824-35-6,0.04427972901160022,0.1594243777365371,0.47473764303555555,0.32155825021630713
103-29-7,0.013711571858704282,0.0686453714154663,0.770714860761293,0.1469281959645361
621-95-4,0.03204769290382431,0.31126680086478514,0.6005361496864033,0.056149356544987185
736-30-1,0.023052483259877746,0.1834110139795566,0.6790310666435678,0.11450543611699764
137281-39-1,0.029819045548222057,0.3975211999875582,0.39204315088546765,0.1806166035787518
7199-29-3,0.017391832713294048,0.10517642527526984,0.6324268329382077,0.24500490907322867
37286-92-3,0.042365831156237564,0.2289167704713544,0.5661892782187514,0.1625281201536569
494-19-9,0.027653282282781768,0.16748837703934563,0.5245278172993532,0.28033052337851944
697235-49-7,0.004807814588447244,0.03659916191188898,0.46415604030268853,0.4944369831969754
53597-27-6,0.03573110341326648,0.19086819181397766,0.5181489914972064,0.25525171327554963
119-84-6,0.03032122310434153,0.20419468224272072,0.6858182343524201,0.07966586030051769
36330-85-5,0.016437649448608843,0.14705271131938494,0.7445395953650049,0.09197004386700135
38873-55-1,0.024524841421891853,0.2921784468236025,0.543824712183779,0.1394719995707262
123-56-8,0.051527741691593944,0.1376402435375863,0.4782858758149373,0.3325461389558825
23249-97-0,0.014528710627429709,0.2559807218502142,0.6968582300687969,0.03263233745355919
23093-94-9,0.005502416035763351,0.027591348538977115,0.7218469238888847,0.24505931153637497
23093-93-8,0.02544550299877829,0.11450344350306384,0.5692506200771346,0.2908004334210237
21256-18-8,0.09082803817172182,0.42269174868857884,0.41619415115748815,0.07028606198221131
24096-53-5,0.017370454090073026,0.3878644737905427,0.3998861128402315,0.19487895927915272
128-08-5,0.08691540752171974,0.2987989310753421,0.5556359532813174,0.05864970812162077
16327-90-5,0.01698885760335494,0.04229501873124232,0.356221794611184,0.584494329054219
108-30-5,0.022254798799771353,0.08692698679940247,0.4930652062138919,0.3977530081869342
114369-43-6,0.016058355466730106,0.19402735512761468,0.6555019231320279,0.13441236627362727
5029-46-9,0.07030974157649639,0.22550073205662585,0.5289492559043618,0.17524027046251575
53894-28-3,0.11492602133716592,0.18200343853406625,0.6379226026814933,0.06514793744727448
62-31-7,0.14484052581652704,0.31042470128458804,0.5309400525125338,0.013794720386351355
61361-60-2,0.529505150141086,0.11438015716593253,0.27500695632884736,0.08110773636413365
56538-00-2,0.7501569695906802,0.12912436407456954,0.10545729582122322,0.015261370513527106
72239-31-7,0.05034876289851623,0.6617587848941762,0.24908636108663593,0.0388060911206715
72239-33-9,0.07311781749562148,0.25170521770780835,0.6032508013681648,0.07192616342840523
55458-76-9,0.022602427047857167,0.18960940962051284,0.7582591702058347,0.02952899312579531
51-71-8,0.4672726372430458,0.4301214338823893,0.09514749818443033,0.007458430690134464
54941-79-6,0.04032951332211941,0.5563001342262465,0.38042392780382567,0.022946424647808644
131206-85-4,0.043563859818257215,0.47653252953754605,0.3746771055034821,0.10522650514071445
17471-82-8,0.07941970162227446,0.18357227714565058,0.5850365103783868,0.151971510853688
100981-43-9,0.03749141810597812,0.1342233366471202,0.6310809767044672,0.19720426854243442
3576-64-5,0.019367087042664263,0.08407534324893118,0.5327624907580537,0.3637950789503511
59128-97-1,0.04412063750211707,0.23593546566202453,0.5980454375267419,0.1218984593091165
24166-13-0,0.022969424317390782,0.11595330245213775,0.6389765684675615,0.2221007047629098
94776-91-7,0.05774058431447872,0.2997884242611044,0.5880975048916279,0.05437348653278912
111988-49-9,0.017955875476448172,0.2157063974537856,0.7090266326422263,0.05731109442754009
100199-60-8,0.014068009554803963,0.09876412595486604,0.8286162255222295,0.05855163896810089
96719-71-0,0.029919038860110703,0.31930419663437726,0.5547651573784751,0.09601160712703657
96719-43-6,0.03150865455933046,0.169352242398659,0.6488642197906006,0.15027488325140986
96719-45-8,0.04241212685829564,0.11565848725836214,0.6438458461959933,0.1980835396873488
96892-56-7,0.032457649870482386,0.11126270608357497,0.7400029221073869,0.11627672193855562
7633-57-0,0.026542844707288057,0.12529821359784246,0.7042032054686069,0.1439557362262625
97174-79-3,0.017414529906657556,0.20070474230105118,0.6791930684935166,0.10268765929877448
138117-50-7,0.027521569507482278,0.1287937303129423,0.653539276728335,0.1901454234512402
180793-94-6,0.05596421683381788,0.1790786479951083,0.5299191772443328,0.23503795792674123
92-43-3,0.06528037596412822,0.10298902610137758,0.7518143995701206,0.07991619836437373
2121-12-2,0.04489336003494634,0.284556113801171,0.5657934754503926,0.10475705071349037
622-08-2,0.008294713680537023,0.005478594179854832,0.8585298001245434,0.12769689201506476
103-74-2,0.06187115181824263,0.32769188024183826,0.5845209320549503,0.025916035884968696
104-62-1,0.040320567669731716,0.033701054094895225,0.8372761925147846,0.08870218572058848
103-53-7,0.010175558153863914,0.03818033554390014,0.4943657091587434,0.4572783971434927
124428-11-1,0.027487947660279687,0.1026055959098122,0.5604882697568395,0.30941818667306853
94-47-3,0.004720581016519455,0.03920946126115842,0.6737083765740597,0.28236158114826254
37795-69-0,0.04166510258784147,0.13716399950872268,0.7251202978934503,0.09605060000998536
940-41-0,0.046994876602210627,0.36285703231184563,0.4671679609472602,0.12298013013868349
35250-53-4,0.042535360765274366,0.14852898753636634,0.7628642096259138,0.04607144207244564
59375-68-7,0.35998498209208896,0.2092364150827417,0.32775063866100584,0.10302796416416321
4871-71-0,0.13536212766303565,0.24749948903114657,0.5578856035085832,0.05925277979723485
103-63-9,0.040313709337863324,0.3125367267116883,0.5042858062617203,0.14286375768872814
113136-77-9,0.0460012613621882,0.3727234974208001,0.42444420899745466,0.15683103221955744
98519-08-5,0.028565281766892246,0.16639974243295036,0.7078903672781939,0.09714460852196333
98519-18-7,0.021889900465548038,0.13076259081426322,0.7762029472840059,0.07114456143618285
60207-31-0,0.014302424951143521,0.24120353573075745,0.7012051912842877,0.04328884803381135
98532-65-1,0.02692300229148484,0.15906480774803064,0.7036696983369195,0.11034249162356499
1070-78-6,0.024168064983247743,0.27390697099239836,0.47354795473206546,0.22837700929228877
2043-57-4,0.06063254989755105,0.19604574743590625,0.5140176862215173,0.2293040164450253
19201-32-2,0.35917287148292376,0.34129604516988826,0.2867829896760863,0.012748093671101798
116970-50-4,0.049714199641950126,0.4732447495818219,0.39138475166349135,0.0856562991127367
141-43-5,0.04137308752416059,0.2502332188953872,0.5833848734486371,0.12500882013181494
33545-23-2,0.021444486949494326,0.1401766241886109,0.701601389878683,0.136777498983212
10042-77-0,0.05654152995819789,0.12070342602121951,0.6059709749544545,0.21678406906612796
151-56-4,0.07574633258715406,0.47805103286801476,0.35338682344146666,0.09281581110336441
26957-73-3,0.19389322911693688,0.1025148894661305,0.5666205425849576,0.13697133883197488
5782-83-2,0.1674786923423301,0.2864522716989016,0.46681857968989526,0.0792504562688731
96-45-7,0.18180769966672397,0.5634749209037048,0.23093167919664762,0.02378570023292397
73218-79-8,0.05625868799252135,0.6097259007769035,0.2939348743683095,0.04008053686226581
61-57-4,0.03530742113932293,0.20367747046932702,0.6078983721848227,0.1531167362065275
80-02-4,0.014796415080933214,0.08590662425599999,0.7602600666988151,0.1390368939642516
2871-01-4,0.1361571267759767,0.12523921393047394,0.571152120110304,0.16745153918324523
6961-46-2,0.0037105219680113673,0.07280410132439127,0.8690972003251461,0.054388176382451345
24207-38-3,0.04428111289460094,0.07047345911155263,0.5349099693137331,0.3503354586801133
1320-51-0,0.0068199377578822395,0.03835576379225897,0.43832591027362894,0.5164983881762302
65141-46-0,0.2635856645541449,0.27109253414068923,0.3192769636241952,0.14604483768097068
96-53-7,0.04854874222009632,0.6887836786373303,0.2437345722381985,0.018933006904375285
3566-10-7,0.07103716945889652,0.24266415071608513,0.5125045998990433,0.1737940799259752
557-30-2,0.046861726001753805,0.29981127624955684,0.5450088610666286,0.10831813668206088
54941-80-9,0.010087648157656877,0.4922198060129708,0.4614485308830473,0.03624401494632471
80026-34-2,0.0328110434474306,0.29881070017804456,0.6009117896178899,0.06746646675663483
33813-20-6,0.06094313467581036,0.30232806681690794,0.484700367772228,0.15202843073505354
54941-66-1,0.33120646173265084,0.31880223356144827,0.2646288564233452,0.0853624482825557
26859-72-3,0.35430783923187453,0.33174341379012073,0.23583029895936844,0.07811844801863649
22232-71-9,0.045406298618820944,0.7580698780694705,0.15835484168779618,0.038168981623912315
27097-43-4,0.1762076454867534,0.7074849276046811,0.09480380522700646,0.021503621681559015
23915-26-6,0.7092637871185495,0.2138930504381482,0.05806276444833269,0.018780397994969805
27097-44-5,0.11766393666342939,0.7398311662079651,0.11579878486965274,0.026706112258952922
54941-67-2,0.17081865995155376,0.47354762998524086,0.2662035735434365,0.08943013651976911
22036-77-7,0.05936615323873428,0.17799548122201342,0.49163301087772393,0.2710053546615284
39884-52-1,0.062486143732986686,0.33994681506327457,0.41184715254149434,0.1857198886622442
84210-62-8,0.06050710719081737,0.36739126879735734,0.4497605231372093,0.12234110087461596
73870-33-4,0.16587391773161325,0.19457187656716018,0.5813168065940426,0.05823739910718362
53720-84-6,0.0351352330810995,0.23944686205795174,0.4192182769059944,0.30619962795495476
59277-89-3,0.026586083787011616,0.04573910081239472,0.6407240933211801,0.2869507220794134
20208-21-3,0.02599948477606887,0.1468814698527302,0.5758460095552476,0.2512730358159531
40762-15-0,0.016793953947471813,0.05295274268146904,0.5199952291551958,0.4102580742158635
3891-07-4,0.045869711614437286,0.0862374606937935,0.6369137951985112,0.23097903249325827
34929-08-3,0.024008487288137554,0.16779628954678497,0.7208141548205576,0.08738106834451975
155601-30-2,0.10484746983173852,0.0893278093339863,0.4994885100276959,0.3063362108065798
107-21-1,0.04077009640481477,0.18761673827477188,0.23668092668790575,0.5349322386325075
122-99-6,0.006895340054611726,0.013766714902316532,0.8900541410308705,0.08928380401220129
93-20-9,0.009434242774239163,0.06307251466373336,0.8164172248369891,0.11107601772503838
3833-54-3,0.008878421428813982,0.05534624528740444,0.7894455918742049,0.14632974140957658
120-67-2,0.01442609609818424,0.07453328587529733,0.7811695324847031,0.12987108554181542
2122-77-2,0.0231331872239589,0.15782092251841104,0.7264708964519211,0.09257499380570927
371-62-0,0.3746702282333555,0.18493133509530166,0.3316508582670087,0.1087475784043341
60-24-2,0.11444532253407157,0.7040290023957223,0.13178106550967272,0.049744609560533115
80303-93-1,0.1327878400707009,0.18803079078011525,0.5862486017729861,0.09293276737619748
1562-00-1,0.015584554260545861,0.12784125902857482,0.6422169861369889,0.21435720057389038
107-07-3,0.29997270581189844,0.5924006957765784,0.09058048697774108,0.01704611143378209
624-76-0,0.07108538110128675,0.19495205075681704,0.5707450111934148,0.16321755694848136
75-21-8,0.10826797193863617,0.2080689114365298,0.5462109066330956,0.13745220999173866
646-06-0,0.022286608904493386,0.12289751212460845,0.5383315487731835,0.3164843301977149
629-15-2,0.02856272276338585,0.28088658284134743,0.49354035667012114,0.19701033772514573
104-66-5,0.006270082903758478,0.02625470886288536,0.8391490553551793,0.12832615287817664
28173-59-3,0.0209728909618202,0.08693900684819328,0.38465938955315704,0.507428712636829
9004-86-8,0.0021004130105598626,0.022249087379558347,0.8213105788301968,0.15433992077968495
2514-53-6,0.04570528037116925,0.15224180655487873,0.633228717577828,0.16882419549612387
96-49-1,0.0390035642080734,0.19863018478052533,0.5680193781331042,0.19434687287829686
339-65-1,0.07915661274089195,0.24743936414308226,0.5395760574656421,0.13382796565038366
58041-19-3,0.0975729142822104,0.3371713672737847,0.43597405616518137,0.12928166227882365
19767-45-4,0.03906499644034027,0.16587694610744233,0.40887489552269607,0.3861831619295213
420-12-2,0.08723094863624074,0.22508762480042535,0.4934314223936488,0.19425000416968488
629-17-4,0.07385037101594173,0.7253798603285785,0.17534497749616226,0.02542479115931732
62303-19-9,0.054166872500198616,0.4081754408671887,0.43106628448801354,0.1065914021445993
762-70-9,0.30460623803995773,0.34932957596702385,0.24378341947594237,0.10228076651707613
1622-32-8,0.09963507152443427,0.6678049284680918,0.19412194087048448,0.03843805913698948
107-06-2,0.12682018426979563,0.5016374294628299,0.2820237143850102,0.08951867188236444
126-15-8,0.0323441303830499,0.2820420459955607,0.5485125685460973,0.13710125507529214
85-40-5,0.018389652559662635,0.03929062156141228,0.3146723511226083,0.6276473747563168
2425-06-1,0.04439143887919016,0.10894342516413599,0.3701201520276128,0.4765449839290608
133-06-2,0.057834480485634616,0.15227668668838973,0.6409396978745557,0.14894913495141981
85-43-8,0.039154092892085865,0.038066305741584934,0.599853202212257,0.32292639915407206
2971-38-2,0.010651168840496512,0.23205042748755011,0.6850577458075907,0.07224065786436228
97519-39-6,0.013685123473671117,0.03372200278516275,0.24206656472691174,0.7105263090142544
3276-41-3,0.07956507395952736,0.4045289129528658,0.48549360699677746,0.0304124060908297
110-64-5,0.01947489816287867,0.31438324433194226,0.45114415520711115,0.21499770229806855
77-79-2,0.06981550191905848,0.23305699366183466,0.6425452852876316,0.05458221913147534
544-25-2,0.03597754417937414,0.3669034508725944,0.4922194706907233,0.10489953425730804
542-92-7,0.02855505655977673,0.338193204816663,0.5592988292940988,0.07395290932946173
542-78-9,0.14086367468081878,0.43767541405030036,0.3983780051368286,0.023082906132052206
3385-61-3,0.0277522300878674,0.25660343250018114,0.5170864914135197,0.19855784599843165
77-73-6,0.025086656760415663,0.09370429331882163,0.7352823244127796,0.1459267255079829
122-78-1,0.12003192930041687,0.08314070441449282,0.7088779943100186,0.08794937197507173
28382-15-2,0.11558449752730557,0.16879708320461237,0.4601732159806936,0.2554452032873885
105112-76-3,0.0739458718254446,0.3110080836574083,0.31148633514361035,0.3035597093735366
63979-76-0,0.041079330412058204,0.48718307818153767,0.4478456044250681,0.02389198698133606
4080-31-3,0.05717084199829362,0.1946452947744262,0.5067664213562157,0.24141744187106434
104-54-1,0.024688682589072773,0.13372953333982682,0.6542259932558135,0.1873557908152872
29560-84-7,0.09065675051208796,0.7785971657507851,0.12373610227368997,0.007009981463437141
104-65-4,0.010075776782206084,0.037271710148806494,0.9218060423857471,0.03084647068324008
122-69-0,0.008159615423257561,0.016909876443437607,0.28290376524509664,0.692026742888208
5320-75-2,0.0036405163139487644,0.013625666478504952,0.46275774088622457,0.5199760763213216
87-29-6,0.007352649084388503,0.08214407646934015,0.7773343570801017,0.13316891736616943
149-29-1,0.024956222985301403,0.09909824354046774,0.5578371453075496,0.31810838816668113
107-20-0,0.16812652022759164,0.7310682915417986,0.09173911545422418,0.009066072776385551
178671-69-7,0.05524616913662747,0.199222559335099,0.5095623191427627,0.23596895238551086
628-87-5,0.07295407067178637,0.26474951338399755,0.6319624509728438,0.03033396497137242
110-65-6,0.08870852349452038,0.28887151538844047,0.4390865911038607,0.18333337001317837
3159-29-3,0.023162972948176142,0.04899589405744378,0.5009155895829287,0.4269255434114515
101-27-9,0.020588824977212913,0.22555179863771918,0.7189027845145483,0.034956591870519665
59443-94-6,0.031363171994099985,0.6330643314507302,0.3270760948587925,0.00849640169637745
40018-25-5,0.011823822370529752,0.3409708079374918,0.6171032310799852,0.030102138611993307
107-91-5,0.03933984594392633,0.4563124325033217,0.439568795829519,0.06477892572323264
372-09-8,0.1776040886576899,0.13565107664678305,0.5692044423876123,0.117540392307915
107-16-4,0.2260389943507939,0.12387735333726445,0.6174541140030828,0.032629538308859264
777-11-7,0.07292148016918563,0.31060588053435145,0.4873166887258899,0.1291559505705734
63278-33-1,0.1750676107877632,0.14503644623590817,0.6111537679930314,0.06874217498329725
281-23-2,0.03916604453802619,0.11614993229297205,0.6499034716424706,0.19478055152653145
768-94-5,0.03058275114804639,0.1398725758956696,0.6193616747785138,0.21018299817776984
102938-79-4,0.04024507841663723,0.16425927244414537,0.5194826977783485,0.27601295136086906
7585-39-9,0.0518156038428679,0.17037371063782042,0.5718833274143901,0.20592735810492171
32986-56-4,0.01947576194810478,0.0446026727512484,0.24022289087886145,0.6956986744217852
2451-62-9,0.054648475406536424,0.44214916197601933,0.3822539226193242,0.12094843999812019
77658-97-0,0.056990506349212045,0.51125657680321,0.3393208018434144,0.09243211500416322
5026-74-4,0.04726495179292818,0.138201783374413,0.6914411560711955,0.123092108761463
7237-83-4,0.03980080928534401,0.12897218401191288,0.6744245525394975,0.1568024541632459
2589-01-7,0.06111711815906647,0.2376637307011961,0.5114899580786099,0.1897291930611278
13674-87-8,0.049685942858820074,0.34691048941518965,0.48133234476692743,0.12207122295906242
3188-57-6,0.06217983218630705,0.1952386825398313,0.521087216798584,0.2214942684752776
1263-89-4,0.03575945769672013,0.0975534913273809,0.4573161596199054,0.4093708913559936
24676-80-0,0.019305533220453693,0.12816749423806584,0.6582351987760917,0.19429177376538875
37248-47-8,0.028600391258530335,0.0768022982686299,0.5543049849194546,0.34029232555338534
63919-02-8,0.036262160070031274,0.06097729301048685,0.7671040758801059,0.13565647103937614
203515-86-0,0.03669166533217671,0.042563809856464976,0.27545473686931016,0.6452897879420483
81737-62-4,0.054829778388328906,0.17386970350729147,0.49125513016117084,0.28004538794320905
85095-79-0,0.04329571733203157,0.10892744339909567,0.6646216239114952,0.18315521535737753
9050-67-3,0.03724412448868349,0.11184424575602925,0.3786693978705442,0.47224223188474307
56552-15-9,0.03423627357922611,0.12287518623473388,0.6191584287754313,0.22373011141060914
2238-07-5,0.09908395167968322,0.2164664228183119,0.5740314864945895,0.11041813900741557
101-90-6,0.02708904618574241,0.08643893841677734,0.7638010575692121,0.12267095782826838
7195-43-9,0.015081283848310869,0.06607575263047294,0.7903033306028222,0.12853963291839407
7195-45-1,0.03376027190161984,0.11832048248802028,0.7751278202291539,0.07279142538120602
14974-71-1,0.07148189444241387,0.2609512205512131,0.5762483262079934,0.09131855879837981
14168-01-5,0.26439443539419993,0.5534324549121995,0.1507584247840531,0.031414684909547595
90035-08-8,0.15503900138769364,0.1745656262170777,0.4719586438891776,0.19843672850605068
56073-07-5,0.6380284041978085,0.15008585068747243,0.1484504768591031,0.06343526825561586
56073-10-0,0.8566661697986824,0.07827580312349756,0.04202271800321823,0.023035309074601627
104653-34-1,0.4964078848066873,0.17505229371262007,0.22725436473074329,0.10128545674994928
83480-29-9,0.046389375213862195,0.046712483888121714,0.45941735331704486,0.4474807875809711
130796-74-6,0.06039495886920478,0.16428763030484467,0.5258561154399326,0.24946129538601738
70-00-8,0.06079595589467345,0.16248763769822777,0.6057559708647361,0.17096043554236254
131-99-7,0.02776690647521258,0.05327934049658255,0.31171095522688225,0.6072427978013226
9000-30-0,0.044537798541328076,0.15745590429867273,0.6124594511448131,0.18554684601518628
3148-72-9,0.03951762189082411,0.10124411317809555,0.5891809795949904,0.27005728533609
77054-16-1,0.04960653217135713,0.2963056105015857,0.529034480001953,0.1250533773251042
63883-19-2,0.23524937968046258,0.5442060819070379,0.17290636419951455,0.04763817421298472
2338-18-3,0.04478529441555857,0.19740241559706634,0.6846912888454213,0.07312100114195372
303-31-1,0.01352751952248408,0.027187604868759842,0.4058904713835191,0.553394404225237
1703-58-8,0.026239469591275058,0.1362973544840946,0.5928411325439104,0.24462204338071997
1134-47-0,0.06567761951303722,0.2914660805869922,0.5889666142285612,0.05388968567140915
53858-86-9,0.020364026363225582,0.09077525114631504,0.43230023350670116,0.4565604889837581
30618-84-9,0.042073845367150954,0.19843132909436237,0.46060709154647533,0.29888773399201096
60634-63-1,0.021360711477567657,0.24556261101003976,0.6516061271603606,0.08147055035203221
116255-48-2,0.025917341924476197,0.27195608529386445,0.5358087029580072,0.16631786982365207
5566-34-7,0.02702201997679532,0.15135239135930403,0.2689107377549533,0.5527148509089478
1890-47-7,0.06305059793838055,0.1976749203428479,0.4995524355351166,0.239722046183655
98519-38-1,0.033718701560445444,0.09495156269583065,0.7726544973204792,0.09867523842324474
98532-72-0,0.01961117368417978,0.1085921822796762,0.730296066361973,0.14150057767417118
4618-18-2,0.015716714523685442,0.046479031282310436,0.2668875094632657,0.6709167447307387
57-50-1,0.015123377422457491,0.042534934102467885,0.2594222126464083,0.6829194758286662
1715-40-8,0.04041769888214904,0.1216977969114843,0.7158829275605887,0.12200157664577811
616-30-8,0.030528388423833066,0.044753313315802484,0.6180548691722968,0.30666342908806754
36476-78-5,0.03111344474278391,0.12319706363260266,0.5515086044875496,0.2941808871370638
19130-96-2,0.018598400709954235,0.03389291048300871,0.31446306248508316,0.6330456263219539
98383-40-5,0.02854990110397763,0.16242669796254988,0.6551981198881209,0.15382528104535148
54622-43-4,0.0585169639445952,0.17499180140135823,0.48762399552032965,0.2788672391337173
13551-92-3,0.03973770614386228,0.08053226063138118,0.7855175330564603,0.0942125001682963
134528-32-8,0.063557240698993,0.051969689375065554,0.24595102853560968,0.6385220413903316
112281-77-3,0.06039497422349108,0.2499318250951188,0.5854115437600602,0.10426165692133016
5455-98-1,0.03482351725851613,0.12462038420726379,0.5911786221364912,0.2493774763977289
61213-25-0,0.16979804181706049,0.35242336551384157,0.40658769442288245,0.07119089824621569
2157-19-9,0.05039037288948836,0.14470899639218723,0.523242580583261,0.2816580501350635
149-32-6,0.007724084864211721,0.022871613838134554,0.13427846618933242,0.8351258351083212
87-99-0,0.014712384708905082,0.03058147842630301,0.18555538111996142,0.7691507557448306
554-18-7,0.056713838049291594,0.17696535260108384,0.5145145403327285,0.25180626901689607
7089-59-0,0.040526553341165464,0.09990765753245189,0.5863229688398471,0.2732428202865359
1708-39-0,0.029439873601517914,0.1319962533161549,0.7004455732538666,0.13811829982846074
3820-67-5,0.019767263221556728,0.2193207522915126,0.5607059013468942,0.20020608314003657
23779-99-9,0.02364070157628561,0.15973918186035294,0.7347565353285439,0.08186358123481748
624-43-1,0.061549960628648155,0.23827552819195597,0.448228022198477,0.25194648898091887
621-65-8,0.042563268671398514,0.761373329831055,0.16763877803807403,0.028424623459472616
556-52-5,0.031639039358329644,0.3554761098676503,0.5125365401317854,0.10034831064223411
51371-34-7,0.024497346968145928,0.06109761703935398,0.3594947600964514,0.5549102758960489
96-24-2,0.07732873183515959,0.681353703889944,0.16103920997084697,0.08027835430404918
3369-52-6,0.06669121976907454,0.32145261881538534,0.5619386643148699,0.04991749710067016
25451-15-4,0.012051963631832512,0.12025199242715268,0.754778990586903,0.112917053354112
622-04-8,0.003775125927904923,0.009101715264466905,0.6248652045882278,0.3622579542194004
886-74-8,0.0061139403996565604,0.07281198334257487,0.8505166458931652,0.07055743036460314
122-60-1,0.03388897664393728,0.08937078732723301,0.8081146603435935,0.06862557568523613
5255-75-4,0.04295802435248991,0.24588039630129663,0.6406138487757586,0.07054773057045466
13443-29-3,0.023560178610537608,0.13077648700357294,0.7229035685250318,0.12275976586085764
127-90-2,0.06429404351121562,0.19996409685191557,0.5199098196606503,0.21583203997621886
55-63-0,0.028680658745345998,0.1566350989740622,0.7314323612814214,0.08325188099917051
6659-62-7,0.0714136095180017,0.37225854245685813,0.4619373742783242,0.09439047374681578
652-67-5,0.04848954234844545,0.12792350897245347,0.6420987968344479,0.18148815184465325
16051-77-7,0.04836966838649488,0.1067006528199,0.5714328793727854,0.27349679942081956
87-33-2,0.04021963574904199,0.15128386420438059,0.613907776453256,0.19458872359332133
23261-20-3,0.04840525810839221,0.19223683403607478,0.6116355523419291,0.14772235551360433
53460-81-4,0.10118141507068887,0.17599461093275895,0.5156884794351678,0.20713549456138425
15121-11-6,0.0935305465082974,0.4282509600553387,0.3815270626180532,0.09669143081831057
106-89-8,0.11898264115638658,0.4578783576971668,0.3998646154867026,0.023274385659744205
56-89-3,0.05701009318460938,0.08356799857970877,0.38485558069425807,0.474566327541424
3221-15-6,0.07965684923863191,0.29005943359407405,0.47391393522672864,0.1563697819405654
3001-57-8,0.047401781688065935,0.3687208499125885,0.5124370601706434,0.07144030822870212
96-23-1,0.5271239109152942,0.40917385228739606,0.05690843466225327,0.006793802135056426
96-18-4,0.0985383523765746,0.1596890667614657,0.6874146003061978,0.054357980555761846
3583-47-9,0.16755822218104924,0.5623986931979211,0.22515831738410053,0.044884767236929114
19721-74-5,0.11302738949299276,0.5780010886017389,0.25018546079654985,0.05878606110871838
55739-78-1,0.06622896464402986,0.17342441859008068,0.4633966086911552,0.29695000807473426
60-57-1,0.5720849833166903,0.25855977377482803,0.11737909697943623,0.05197614592904541
53494-70-5,0.0725134943341871,0.2039922021734553,0.4913403003584386,0.23215400313391873
