CASRN,Toxic_svm_rdkit2d-0,Toxic_svm_rdkit2d-1
122-60-1,0.6622423158138661,0.33775768418613394
5255-75-4,0.22882126586530824,0.7711787341346917
13443-29-3,0.8159092384557523,0.18409076154424775
127-90-2,0.20965057040726742,0.7903494295927326
55-63-0,0.05850188485516703,0.9414981151448328
6659-62-7,0.1492437688032776,0.8507562311967224
652-67-5,0.8410032879447853,0.1589967120552148
16051-77-7,0.5,0.5
87-33-2,0.1732695781679925,0.8267304218320075
23261-20-3,0.714463872227625,0.285536127772375
53460-81-4,0.14280832553742343,0.8571916744625763
15121-11-6,0.10357628519829389,0.8964237148017061
106-89-8,0.09935072987770471,0.9006492701222952
56-89-3,0.89682290687583,0.10317709312416985
3221-15-6,0.09144784632276015,0.9085521536772398
3001-57-8,0.06973005746662911,0.9302699425333708
96-23-1,0.13179585796357407,0.8682041420364258
96-18-4,0.10127638140873696,0.8987236185912633
3583-47-9,0.09432258841729568,0.9056774115827042
19721-74-5,0.07485474676470308,0.925145253235297
55739-78-1,0.3089738337445641,0.6910261662554359
60-57-1,0.19332084640041014,0.8066791535995899
53494-70-5,0.4496215483232796,0.5503784516767203
56534-02-2,0.37341620937180986,0.62658379062819
28772-56-7,0.35405340562268006,0.6459465943773198
376608-71-8,0.27125133081151315,0.7287486691884871
35144-55-9,0.4666995336212111,0.5333004663787889
1003859-14-0,0.12571091526764444,0.8742890847323557
5588-13-6,0.5657870178464683,0.4342129821535314
14919-77-8,0.5614873445382431,0.4385126554617568
73151-29-8,0.5368374409594387,0.46316255904056136
24169-02-6,0.6923358983505148,0.3076641016494851
22832-87-7,0.6429434211752982,0.35705657882470176
65899-73-2,0.33816359954018915,0.6618364004598107
24168-96-5,0.43901839783848806,0.5609816021615118
61318-91-0,0.6395172398980721,0.3604827601019278
19396-06-6,0.9698245367751329,0.030175463224867125
86832-68-0,0.9403164208822647,0.059683579117735155
3641-49-4,0.7642899623876646,0.2357100376123352
59-92-7,0.6174489375819724,0.3825510624180275
37106-97-1,0.8074178326492418,0.19258216735075842
1824-50-6,0.868646488597248,0.131353511402752
138-59-0,0.9256932718001724,0.07430672819982752
73-22-3,0.2347607744446394,0.7652392255553606
4350-09-8,0.5972973220009326,0.4027026779990675
71-00-1,0.7260966875964173,0.27390331240358257
154-23-4,0.6463849325048141,0.353615067495186
22855-57-8,0.29918161027216655,0.7008183897278334
742-01-8,0.3904050607592782,0.6095949392407217
40691-09-6,0.5628419987347052,0.4371580012652946
66064-11-7,0.25099528008684785,0.7490047199131523
56-84-8,0.925291247257745,0.07470875274225523
3982-20-5,0.7844064344896823,0.21559356551031789
106691-40-1,0.560310244580385,0.4396897554196151
60653-25-0,0.1169354562506557,0.8830645437493442
1874-54-0,0.8372480861513333,0.1627519138486667
3513-93-7,0.30748586093295144,0.6925141390670485
136087-85-9,0.7143929271197164,0.28560707288028375
15518-76-0,0.15400891501384809,0.8459910849861519
104-14-3,0.2561137789762723,0.7438862210237277
329-56-6,0.32964796850205347,0.6703520314979465
444-27-9,0.5539301571164028,0.44606984288359713
71821-17-5,0.4756974200033982,0.5243025799966019
299-27-4,0.9561966335083233,0.04380336649167658
15879-93-3,0.511677824045199,0.4883221759548011
526-98-7,0.9429929818303039,0.057007018169695986
69-33-0,0.6457500357092391,0.3542499642907609
77181-69-2,0.7213324557122017,0.2786675442877983
5536-17-4,0.65984688176031,0.34015311823968986
58-63-9,0.7169685564970572,0.2830314435029427
50924-49-7,0.9046247823092932,0.0953752176907068
36791-04-5,0.8221517078472094,0.17784829215279074
31698-14-3,0.4241152410309009,0.5758847589690991
72361-00-3,0.4442282688829461,0.555771731117054
73986-95-5,0.15838872084735187,0.8416112791526481
64011-46-7,0.40712805838252597,0.592871941617474
765-34-4,0.4564281698744181,0.5435718301255819
1021-19-8,0.14326303945450714,0.8567369605454928
26501-80-4,0.15310838480937067,0.846891615190629
3868-61-9,0.27384006455554516,0.7261599354444551
76738-28-8,0.2250075392629345,0.7749924607370654
4691-65-0,0.875904789975557,0.12409521002444308
5550-12-9,0.9356796708274686,0.06432032917253117
86-04-4,0.8718552773156001,0.12814472268439986
68-41-7,0.2507260000744318,0.7492739999255683
96753-85-4,0.5762721849545681,0.4237278150454318
96-09-3,0.5991175961648073,0.4008824038351927
58100-26-8,0.28812579524655263,0.7118742047534471
52-90-4,0.3889698687000218,0.6110301312999782
24689-89-2,0.14220136178174286,0.857798638218257
101530-10-3,0.4440642314725281,0.555935768527472
1424-50-6,0.07487523834844857,0.9251247616515513
10140-89-3,0.12082532108686653,0.8791746789131336
2601-89-0,0.03442858888976683,0.9655714111102333
565-64-0,0.1652823371315391,0.8347176628684609
21700-31-2,0.1080239593486465,0.8919760406513535
79-00-5,0.0855800860533673,0.9144199139466327
50-59-9,0.5917661494283548,0.4082338505716452
5547-29-5,0.9107538360832855,0.08924616391671428
168152-93-0,0.2226426783241028,0.7773573216758971
132-81-0,0.8443575877206995,0.15564241227930023
1087-35-0,0.2069859013362552,0.7930140986637446
68788-33-0,0.26231100925870976,0.7376889907412904
98216-44-5,0.109645830765698,0.8903541692343019
74860-00-7,0.6572751530389448,0.3427248469610552
14504-15-5,0.348043787933952,0.6519562120660481
168153-00-2,0.16342601984653204,0.8365739801534678
55453-87-7,0.19239831195860777,0.8076016880413922
1438-20-6,0.4311430956816905,0.5688569043183093
39082-00-3,0.29915007539162336,0.7008499246083767
928-72-3,0.890437357422202,0.10956264257779803
24312-44-5,0.12383120045575118,0.8761687995442486
1014-98-8,0.7641645342601034,0.23583546573989653
5994-61-6,0.907413176943927,0.09258682305607303
5336-53-8,0.3296096330637833,0.6703903669362166
180591-20-2,0.7050682832219433,0.29493171677805674
112733-06-9,0.2519769840091344,0.7480230159908655
64211-46-7,0.7160265747112028,0.28397342528879727
20187-55-7,0.06914262453759877,0.9308573754624014
86598-92-7,0.8048101794215375,0.19518982057846263
6386-63-6,0.1610982446322187,0.8389017553677812
103-50-4,0.7657994474282471,0.23420055257175285
538-74-9,0.6276613553971276,0.3723386446028723
91-33-8,0.7651363766682107,0.2348636233317895
534-07-6,0.06258048847728517,0.9374195115227147
623-25-6,0.2764999379251733,0.7235000620748268
6586-89-6,0.6069337280590216,0.3930662719409785
541-88-8,0.11783059795057216,0.8821694020494281
101-81-5,0.7458623060381853,0.25413769396181474
101-77-9,0.10709844079007341,0.8929015592099264
13676-54-5,0.8637475079627351,0.13625249203726503
101-76-8,0.7239670406429418,0.2760329593570581
101-14-4,0.3302600135953955,0.6697399864046046
51944-41-3,0.8759809741075955,0.12401902589240454
120-32-1,0.5719940516931799,0.42800594830682015
9084-06-4,0.9413177414430216,0.058682258556978346
92-81-9,0.4450339666890206,0.5549660333109795
27311-52-0,0.7080675045754883,0.2919324954245116
97-23-4,0.802538076145671,0.19746192385432926
5178-56-3,0.13663637536624976,0.8633636246337505
57165-58-9,0.831415133925336,0.16858486607466386
51484-40-3,0.4921137486390279,0.5078862513609721
63-98-9,0.6569090946289418,0.34309090537105824
103-82-2,0.2962167785796285,0.7037832214203714
17518-47-7,0.18722095485401632,0.8127790451459836
71294-03-6,0.1522010017037767,0.8477989982962233
15992-13-9,0.4287775213922242,0.571222478607776
62809-33-0,0.4545500404111966,0.5454499595888034
69002-85-3,0.14443454618251023,0.8555654538174897
34645-84-6,0.08404888699725052,0.9159511130027497
86335-26-4,0.12103220896899561,0.8789677910310045
19719-28-9,0.11034922848199484,0.8896507715180052
61941-56-8,0.6403674952627431,0.35963250473725705
553-86-6,0.296289437467176,0.7037105625328239
19386-45-9,0.2584896009935715,0.7415103990064285
66-76-2,0.5296851042827244,0.47031489571727547
29110-48-3,0.2066108449155554,0.7933891550844446
85-34-7,0.15898570642899315,0.841014293571007
120-46-7,0.31730798146069705,0.6826920185393031
85162-11-4,0.2750033506836094,0.7249966493163905
78218-49-2,0.2492670428595957,0.7507329571404043
18046-21-4,0.5053097672899298,0.4946902327100703
67-52-7,0.3560713609643569,0.6439286390356431
504-17-6,0.13086152277890797,0.869138477221092
34320-82-6,0.6810277309542281,0.31897226904577186
2763-96-4,0.24422356723582134,0.7557764327641788
102366-79-0,0.1429609996196202,0.85703900038038
621-92-1,0.654731915888537,0.34526808411146304
1214-39-7,0.3382566472867979,0.6617433527132021
538-32-9,0.33957394114686323,0.6604260588531365
13045-62-0,0.12479806501024256,0.8752019349897575
1125-85-5,0.11717821820770072,0.8828217817922993
525-79-1,0.18807052100564464,0.8119294789943554
40718-29-4,0.23026769423821755,0.7697323057617823
71280-74-5,0.08013552678998496,0.919864473210015
71292-59-6,0.06805005413598698,0.9319499458640129
239110-15-7,0.31454545041762566,0.6854545495823746
1421-23-4,0.38124077810057716,0.6187592218994228
146-22-5,0.4438826133402317,0.5561173866597683
1812-30-2,0.6353106829648253,0.3646893170351748
29975-16-4,0.35154180274047847,0.6484581972595216
2439-99-8,0.8294015088224049,0.17059849117759493
78712-43-3,0.12646559690413295,0.8735344030958669
135838-07-2,0.20134943597225327,0.7986505640277464
54941-81-0,0.4462096663985309,0.553790333601469
6085-94-5,0.10336624303080322,0.8966337569691967
135810-26-3,0.2468955239011768,0.7531044760988231
152264-74-9,0.5951043988270552,0.40489560117294476
152264-48-7,0.8440586674634541,0.15594133253654568
50264-86-3,0.21160378224056406,0.788396217759436
152264-27-2,0.5070782845217091,0.49292171547829094
70891-37-1,0.18492319090585949,0.8150768090941405
58579-51-4,0.2753842084948235,0.7246157915051764
50264-69-2,0.38346980748581155,0.6165301925141884
5014-11-9,0.3164234129227377,0.6835765870772624
51411-04-2,0.6067621828843235,0.3932378171156766
14663-23-1,0.2976421570398119,0.7023578429601882
54-87-5,0.279638298970932,0.720361701029068
963-39-3,0.7917751982621033,0.2082248017378967
100-51-6,0.39356935733839465,0.6064306426616053
13826-35-2,0.6777127585304321,0.32228724146956783
18773-63-2,0.584375597336356,0.415624402663644
4553-89-3,0.9300894878706983,0.06991051212930184
98-00-0,0.14221876639724473,0.8577812336027552
67-47-0,0.34699887943448754,0.6530011205655125
77605-72-2,0.5194567584603573,0.4805432415396427
104-57-4,0.7042120151596029,0.2957879848403969
103-16-2,0.8029447659708179,0.19705523402918243
613-62-7,0.7749584461120614,0.22504155388793867
103-41-3,0.860958221645305,0.1390417783546949
120-51-4,0.879703794271305,0.1202962057286952
118-58-1,0.6593278487539,0.3406721512460999
72850-64-7,0.2904242037922868,0.7095757962077132
501-53-1,0.3518275414399779,0.6481724585600223
51594-83-3,0.4827139982102386,0.5172860017897614
33215-60-0,0.18710102355691294,0.812898976443087
33215-59-7,0.19629137497003205,0.8037086250299679
55203-12-8,0.9002439827162456,0.0997560172837544
52010-22-7,0.4152834607401326,0.5847165392598674
27355-22-2,0.35217353409514657,0.6478264659048534
62501-39-7,0.2928598148689743,0.7071401851310256
116337-58-7,0.8861834888018546,0.11381651119814541
116337-63-4,0.9091560778446431,0.09084392215535667
122-59-8,0.15409130315478584,0.8459086968452144
120-23-0,0.150034440047231,0.849965559952769
55335-06-3,0.21207636899697488,0.787923631003025
69377-81-7,0.5252556332132798,0.47474436678672
640-19-7,0.278700977030114,0.7212990229698859
450-55-5,0.5,0.5
404-42-2,0.1916756058248564,0.8083243941751439
351-05-3,0.17503004956637874,0.8249699504336213
457-43-2,0.1809154344823612,0.8190845655176388
1737-17-3,0.4736793569442426,0.5263206430557573
100-53-8,0.22968760947474506,0.7703123905252548
59021-02-2,0.05346625127828334,0.9465337487217168
405-30-1,0.5317714800276099,0.4682285199723902
538-28-3,0.14356995688430327,0.8564300431156967
4357-96-4,0.25105962617162464,0.7489403738283755
53994-73-3,0.8409789194293621,0.15902108057063807
137927-75-4,0.21899516013575643,0.7810048398642436
18504-81-9,0.217982847632941,0.7820171523670592
141-84-4,0.054762066178289534,0.9452379338217106
18527-35-0,0.22146846263246817,0.7785315373675317
6274-27-7,0.1366901825216923,0.8633098174783075
32991-48-3,0.21945396492611138,0.7805460350738885
100-87-8,0.5304510632289127,0.4695489367710873
29727-70-6,0.9530083235522036,0.04699167644779653
68291-97-4,0.5334736733198016,0.4665263266801983
100-44-7,0.3291187408666989,0.6708812591333012
100-14-1,0.10853762714103679,0.8914623728589632
53874-66-1,0.659577629840304,0.3404223701596959
6959-48-4,0.06712875364230314,0.932871246357697
38721-71-0,0.1635865097783187,0.8364134902216812
86-52-2,0.6872761775416426,0.31272382245835756
6959-47-3,0.07302349963542096,0.926976500364579
96-19-5,0.07884143116752661,0.9211585688324734
17293-03-7,0.16784654913056077,0.8321534508694391
532-27-4,0.25151825326683896,0.7484817467331609
6305-04-0,0.19919307557956012,0.8008069244204397
4252-78-2,0.2416506946360792,0.7583493053639211
10436-39-2,0.06773339175699708,0.9322666082430031
79-07-2,0.08485088857074265,0.9151491114292575
64037-18-9,0.21115375070764064,0.7888462492923594
15308-01-7,0.5635723301189656,0.4364276698810344
79-04-9,0.0352276435249157,0.9647723564750841
51632-16-7,0.45053275580615804,0.549467244193842
73866-23-6,0.6042798039622012,0.3957201960377988
683-57-8,0.06263073616761453,0.9373692638323856
79-08-3,0.2364658075741433,0.7635341924258567
126-58-9,0.8724014580495629,0.12759854195043707
12712-28-6,0.23015966014474762,0.7698403398552524
4196-86-5,0.7448467894208491,0.255153210579151
78-11-5,0.21629548248277394,0.7837045175172261
77-86-1,0.7451660875101324,0.2548339124898677
126-11-4,0.655644416875776,0.3443555831242241
58138-08-2,0.25045990851831934,0.7495400914816807
625-89-8,0.16942670834592893,0.8305732916540709
376-90-9,0.4860102294235566,0.5139897705764435
3737-41-5,0.0950346618209752,0.9049653381790248
133855-98-8,0.42024602245448345,0.5797539775455166
25061-59-0,0.6478967840607831,0.35210321593921695
376-18-1,0.1702508099077175,0.8297491900922825
71119-10-3,0.6254994321326998,0.3745005678673003
765-63-9,0.5750929300798405,0.4249070699201594
306-52-5,0.31615316015585043,0.6838468398441495
69226-51-3,0.09042630684344731,0.9095736931565527
630-20-6,0.10970744902227153,0.8902925509777284
22052-04-6,0.05507092719263285,0.9449290728073672
39236-46-9,0.8124444166463428,0.18755558335365727
87957-27-5,0.5,0.5
26907-37-9,0.17175509007924508,0.828244909920755
6970-97-4,0.8673553213254773,0.13264467867452265
58-93-5,0.8726235323067749,0.1273764676932249
39603-48-0,0.3280733832262794,0.6719266167737205
78491-02-8,0.7461443114698537,0.2538556885301464
67238-62-4,0.5204888252942983,0.4795111747057017
58955-84-3,0.23453074909054528,0.7654692509094547
100-97-0,0.17780312052872788,0.822196879471272
101-25-7,0.06967158437309431,0.9303284156269058
2691-41-0,0.3493767110182131,0.6506232889817869
13980-04-6,0.17582079598843955,0.8241792040115605
121-82-4,0.749647247476588,0.25035275252341194
2235-43-0,0.6348974969191611,0.3651025030808389
25155-29-7,0.44561070876680375,0.5543892912331961
17929-34-9,0.15314100870424507,0.8468589912957548
40507-94-6,0.1161527448749611,0.883847255125039
149-44-0,0.47722550225272964,0.5227744977472701
870-72-4,0.5304914954763539,0.46950850452364606
99591-74-9,0.1600102890816277,0.8399897109183723
555-89-5,0.7522889186639716,0.24771108133602865
88144-99-4,0.20799771977786688,0.7920022802221335
6317-18-6,0.1464917969819417,0.8535082030180584
21564-17-0,0.20196466298746962,0.7980353370125302
21335-43-3,0.24402931106805384,0.7559706889319462
3518-65-8,0.14982837775919355,0.8501716222408064
74-97-5,0.10374175214718663,0.8962582478528134
24082-36-8,0.667965890381905,0.3320341096180949
57583-54-7,0.753195600494398,0.24680439950560207
1324-76-1,0.7783512514151592,0.22164874858484082
128-79-0,0.7707721730185676,0.2292278269814324
3071-73-6,0.8825858510808132,0.11741414891918692
991-42-4,0.21025797542867075,0.7897420245713292
54299-17-1,0.7876555591740388,0.21234444082596118
131-92-0,0.7536433219911961,0.24635667800880381
135-57-9,0.8030608604584206,0.19693913954157946
73688-63-8,0.8044673995684546,0.19553260043154555
21413-28-5,0.8440344083738779,0.15596559162612222
603-34-9,0.7002159430571552,0.2997840569428448
101-02-0,0.7928098593802295,0.2071901406197705
115-86-6,0.8091194789490821,0.19088052105091788
597-82-0,0.43496975193890686,0.5650302480610934
603-35-0,0.7418533771313202,0.2581466228686798
52237-03-3,0.8283320509451568,0.17166794905484334
6607-41-6,0.6208199280028904,0.37918007199710974
60628-96-8,0.6018001289529438,0.39819987104705623
82-66-6,0.8129788019404374,0.18702119805956274
84-15-1,0.8615848951356107,0.13841510486438913
84-62-8,0.9228567175000301,0.07714328249997003
3905-19-9,0.8727781762447824,0.12722182375521748
573-58-0,0.8775552742576562,0.12244472574234364
6416-68-8,0.7893386856029823,0.21066131439701777
30638-08-5,0.6628462468239245,0.33715375317607554
31251-03-3,0.3257903230352573,0.6742096769647428
119006-77-8,0.3848727307476577,0.6151272692523423
92-94-4,0.7853507427660342,0.21464925723396577
98119-87-0,0.867686160654671,0.13231383934532903
28140-60-5,0.30975840622568496,0.6902415937743153
8003-50-7,0.8047387465896106,0.19526125341038933
35869-64-8,0.8177776480673766,0.18222235193262337
5280-78-4,0.8754704195173235,0.12452958048267636
1937-37-7,0.8229222178703214,0.1770777821296786
6247-39-8,0.7840040871188744,0.2159959128811259
42797-18-2,0.796512219215332,0.20348778078466806
62802-56-6,0.7115600070159915,0.2884399929840083
90-30-2,0.7024706300162611,0.29752936998373886
4335-09-5,0.83357305938104,0.16642694061896002
52238-92-3,0.8244838716605013,0.17551612833949884
40618-31-3,0.8209447593438878,0.1790552406561122
1937-35-5,0.8588389238028048,0.1411610761971951
13080-89-2,0.6854651392398653,0.31453486076013487
2583-80-4,0.9262299908098465,0.07377000919015334
6406-56-0,0.929533837581234,0.07046616241876617
107934-68-9,0.6291557698440291,0.3708442301559709
67446-03-1,0.8034372091497352,0.19656279085026476
587-98-4,0.839057345263548,0.16094265473645228
4117-90-2,0.2995297205867115,0.7004702794132882
135-88-6,0.5954728489636942,0.4045271510363059
4051-63-2,0.8219021712565056,0.17809782874349442
81-77-6,0.8547331621724474,0.1452668378275525
12237-62-6,0.9169654425511634,0.08303455744883666
17364-40-8,0.4571792418435607,0.5428207581564392
25505-99-1,0.17678619427924763,0.8232138057207524
622-15-1,0.26323519592859446,0.7367648040714055
86-29-3,0.3977114973010403,0.6022885026989598
4695-13-0,0.37956227403152654,0.6204377259684734
117-34-0,0.2834184301042226,0.7165815698957775
724-18-5,0.4187321139847106,0.5812678860152894
91-01-0,0.5476093626462784,0.4523906373537217
119-53-9,0.6417083586244903,0.3582916413755097
92-52-4,0.7611635141415419,0.23883648585845807
54660-00-3,0.7474349742398615,0.2525650257601385
119-61-9,0.6009413815236601,0.39905861847633994
94-36-0,0.7115950262846369,0.28840497371536317
1850-15-3,0.7609511607484374,0.2390488392515626
122-39-4,0.5692993259529262,0.43070067404707363
102-06-7,0.2921809377269382,0.7078190622730619
622-03-7,0.2905149084584093,0.7094850915415907
103-33-3,0.48564638976718966,0.5143536102328102
37893-02-0,0.5365613035885161,0.46343869641148383
495-48-7,0.766275296315657,0.233724703684343
86-30-6,0.15601348436000356,0.8439865156399964
101-84-8,0.643441679946061,0.356558320053939
102-09-0,0.6880571182889943,0.31194288171100576
2524-64-3,0.5539078289223738,0.44609217107762633
4129-17-3,0.20753927608206912,0.7924607239179307
3861-73-2,0.9290352240653513,0.07096477593464852
23211-47-4,0.9253404894393378,0.07465951056066242
125-13-3,0.7793776598571257,0.22062234014287435
17692-24-9,0.7686609476346697,0.2313390523653302
603-41-8,0.8503911032563086,0.14960889674369118
32500-19-9,0.6693783815831209,0.33062161841687915
10040-45-6,0.8001285298774591,0.19987147012254078
82211-24-3,0.6581346574070117,0.3418653425929884
3567-69-9,0.956522711419284,0.043477288580715936
66898-62-2,0.608572740779826,0.391427259220174
188425-85-6,0.7223332538084137,0.2776667461915864
948-65-2,0.5,0.5
10423-37-7,0.5415659498342392,0.45843405016576083
298-46-4,0.5593300872075202,0.4406699127924801
17418-58-5,0.8751013536677101,0.12489864633228974
8003-22-3,0.20505550051466137,0.7949444994853385
6925-69-5,0.45121279680877485,0.5487872031912252
18636-88-9,0.3598268573039299,0.6401731426960701
51671-14-8,0.6944697827949354,0.30553021720506457
2866-43-5,0.7871885953651768,0.21281140463482323
5766-76-7,0.3024743809016584,0.6975256190983414
100537-30-2,0.4127807323432511,0.5872192676567488
83-12-5,0.5819546614838359,0.41804533851616416
136687-74-6,0.5861863558870863,0.4138136441129136
85-52-9,0.89089167588592,0.10910832411407988
90-41-5,0.2189781116049792,0.7810218883950207
86-00-0,0.3851831515833478,0.6148168484166522
132-27-4,0.638127319670475,0.36187268032952496
60312-67-6,0.34871720676645634,0.6512827932335434
4727-29-1,0.6806875819540055,0.31931241804599453
833-50-1,0.5559929345144844,0.4440070654855157
15310-01-7,0.49322327197304355,0.5067767280269564
118-55-8,0.6392407415118174,0.3607592584881825
88599-33-1,0.8668644720756599,0.1331355279243401
60919-11-1,0.8196900990405283,0.18030990095947158
495-73-8,0.336077266950608,0.6639227330493919
7361-93-5,0.43221734288455355,0.5677826571154465
6428-31-5,0.7148653401147353,0.2851346598852649
2429-82-5,0.9178793512881108,0.0821206487118891
2429-84-7,0.9072100350400291,0.09278996495997113
73926-93-9,0.9312195230747443,0.06878047692525573
4232-84-2,0.6500588798726274,0.3499411201273725
6425-07-6,0.8922568582778158,0.10774314172218419
39557-39-6,0.8188060151998748,0.18119398480012536
17781-31-6,0.7213700779120423,0.2786299220879577
93-45-8,0.7977175689641983,0.20228243103580182
5850-39-5,0.941052528879171,0.058947471120828925
599-79-1,0.8826446395557307,0.11735536044426932
19247-68-8,0.5616897786790412,0.4383102213209587
129-00-0,0.8462380785425341,0.15376192145746592
130-20-1,0.8246038922848508,0.17539610771514938
1047-16-1,0.8498379867721343,0.15016201322786565
33955-44-1,0.9558126437778676,0.0441873562221323
97110-59-3,0.6152250118689689,0.3847749881310309
588-53-4,0.440347819020777,0.559652180979223
3218-36-8,0.6592422340767615,0.3407577659232384
85-73-4,0.904798879379955,0.09520112062004497
1210-05-5,0.37140183419875744,0.6285981658012425
61826-76-4,0.5693791178911987,0.4306208821088013
53874-68-3,0.42932049846150183,0.5706795015384982
136-36-7,0.7872092896440867,0.21279071035591346
713-68-8,0.759821674858785,0.24017832514121493
71130-54-6,0.5167926174021348,0.48320738259786516
92-67-1,0.4630930496699911,0.5369069503300088
92-69-3,0.6983582549471126,0.3016417450528874
2866-82-2,0.8210889983802623,0.17891100161973778
2784-27-2,0.9146442780562393,0.08535572194376079
101-54-2,0.2711640255706485,0.7288359744293514
3457-98-5,0.3707045882865514,0.6292954117134485
80-38-6,0.5903244516420205,0.4096755483579794
80-00-2,0.5796953775950402,0.4203046224049598
51671-08-0,0.6217882940916496,0.3782117059083504
257-07-8,0.36307724354309767,0.6369227564569023
275-51-4,0.45364690242558914,0.5463530975744109
1470-37-7,0.5410752554940002,0.45892474450600007
15307-93-4,0.5089707498173739,0.491029250182626
84-65-1,0.8245242498056932,0.17547575019430692
467-69-6,0.2371420388791228,0.7628579611208771
86-74-8,0.5879655369538443,0.41203446304615543
894-86-0,0.6982569201877944,0.3017430798122055
482-89-3,0.31518573805417005,0.68481426194583
74115-24-5,0.6620105686649888,0.33798943133501125
88599-73-9,0.8070089648450143,0.19299103515498564
88599-51-3,0.8664374364724207,0.1335625635275793
304-81-4,0.20883949805631719,0.7911605019436828
120-78-5,0.8222753640311155,0.17772463596888446
262-12-4,0.6370797900509722,0.36292020994902796
80100-23-8,0.34489129638875143,0.6551087036112488
104-55-2,0.22551792402969661,0.7744820759703034
366-18-7,0.11786507636454063,0.8821349236354595
4360-47-8,0.2900173567755453,0.7099826432244547
2429-73-4,0.8976261650529643,0.10237383494703571
74039-01-3,0.921310436363213,0.07868956363678699
6992-11-6,0.8289681748524158,0.17103182514758397
3564-27-0,0.920832949683897,0.07916705031610315
945553-94-6,0.7763644047943278,0.22363559520567217
5212-99-7,0.8693293122000629,0.13067068779993724
5607-54-5,0.8222728210070342,0.17772717899296597
1787-61-7,0.7694610940256097,0.23053890597439008
915-67-3,0.9436795259978135,0.05632047400218651
2611-82-7,0.9417418421590644,0.05825815784093552
518-47-8,0.6898545693283575,0.3101454306716422
83164-33-4,0.4610142806254618,0.5389857193745381
60168-88-9,0.7508369335786025,0.24916306642139757
60045-47-8,0.3966722249114419,0.6033277750885581
3845-20-3,0.6887367671122516,0.3112632328877483
104902-34-3,0.2449568998491796,0.7550431001508201
59-40-5,0.7510557367335081,0.24894426326649202
1470-35-5,0.3904353357779378,0.6095646642220622
31684-63-6,0.7435207210104388,0.25647927898956113
89426-92-6,0.12582209539754027,0.8741779046024598
1147-42-8,0.776765179460154,0.2232348205398461
604-75-1,0.7837431005791861,0.21625689942081394
131-56-6,0.7569392443380888,0.24306075566191107
43087-91-8,0.3524908196181509,0.6475091803818491
13481-63-5,0.5221130272709805,0.4778869727290194
530-78-9,0.30814648794603344,0.6918535120539664
23595-00-8,0.2660535612652466,0.7339464387347535
532-82-1,0.16287648763165508,0.8371235123683449
97-16-5,0.643793824613116,0.3562061753868839
53-19-0,0.6706742167418905,0.32932578325810935
6723-40-6,0.4131270751666135,0.5868729248333864
3424-82-6,0.8293446841771116,0.17065531582288826
64628-44-0,0.6819657808167119,0.31803421918328817
88599-74-0,0.882959712220008,0.11704028777999219
88599-62-6,0.9039311909159649,0.09606880908403531
68157-60-8,0.565437425304393,0.43456257469560705
127-57-1,0.7676347837126107,0.23236521628738926
134-37-2,0.3530797100768481,0.6469202899231519
66-77-3,0.5555395222708834,0.4444604777291166
27199-40-2,0.2796229381787987,0.7203770618212012
3669-32-7,0.27914105563015473,0.7208589443698453
134-32-7,0.19319640768049232,0.806803592319508
86-88-4,0.21696295876056854,0.7830370412394317
86-84-0,0.6666496011587176,0.3333503988412823
86-57-7,0.2695046231214945,0.7304953768785055
90-15-3,0.5877718163920357,0.4122281836079644
74070-46-5,0.6502607851155016,0.34973921488449844
941-69-5,0.433570492244302,0.566429507755698
128-56-3,0.8698951109669997,0.13010488903300022
55994-28-0,0.3425244547078642,0.6574755452921358
91-22-5,0.10033160153371862,0.8996683984662815
85175-31-1,0.09615888489945879,0.9038411151005413
3878-19-1,0.2300738773552577,0.7699261226447424
103-64-0,0.5140264680474018,0.48597353195259824
2602-46-2,0.8471016966890085,0.15289830331099147
82956-11-4,0.6957906521519099,0.30420934784809034
25875-51-8,0.43759788727521925,0.5624021127247808
2783-94-0,0.9672317186981121,0.03276828130188802
101463-69-8,0.7215943691890406,0.2784056308109592
84632-50-8,0.37648919315186746,0.6235108068481325
72-54-8,0.7153927704046734,0.28460722959532647
50-29-3,0.6279969599786523,0.37200304002134765
92-87-5,0.16131629307341797,0.838683706926582
93839-21-5,0.7026119612492954,0.2973880387507045
92-88-6,0.8275320547860925,0.17246794521390751
7158-32-9,0.9348194853042093,0.06518051469579073
345-92-6,0.721379612756876,0.2786203872431241
58139-96-1,0.5552403008587627,0.44475969914123725
60348-77-8,0.923636480669594,0.07636351933040603
1478-61-1,0.5,0.5
7457-25-2,0.6384506270659747,0.3615493729340254
101-80-4,0.2966973367910083,0.7033026632089916
139-65-1,0.1899226248176209,0.8100773751823793
80-08-0,0.6725496400793235,0.32745035992067645
1934-21-0,0.9262266110716804,0.07377338892831962
1223-31-0,0.35980349514378646,0.6401965048562134
2664-63-3,0.7621592502705715,0.23784074972942845
80-09-1,0.7305520176523257,0.2694479823476744
80-51-3,0.7445440457562654,0.25545595424373474
80-33-1,0.6287306395391665,0.37126936046083336
80-07-9,0.3877995355280236,0.6122004644719764
128-69-8,0.8436467769185482,0.15635322308145194
93-09-4,0.5164180982976792,0.4835819017023209
581-89-5,0.1811113691990371,0.818888630800963
135-19-3,0.6038898225537681,0.39611017744623195
120-18-3,0.5636014141550754,0.4363985858449248
480-22-8,0.8889366771661974,0.11106332283380246
