CASRN,EPA_RF_rdkit2d-1,EPA_RF_rdkit2d-2,EPA_RF_rdkit2d-3,EPA_RF_rdkit2d-4
63883-19-2,0.049166666666666664,0.3836666666666667,0.4556666666666667,0.11149999999999999
2338-18-3,0.06883333333333334,0.5625066666666668,0.33875333333333346,0.029906666666666665
303-31-1,0.03400000000000001,0.054000000000000006,0.25719999999999993,0.6547999999999999
1703-58-8,0.04899999999999999,0.065,0.6573333333333335,0.22866666666666655
1134-47-0,0.01933333333333333,0.15266666666666667,0.7278333333333334,0.10016666666666668
53858-86-9,0.027000000000000003,0.04766666666666666,0.17946666666666664,0.7458666666666666
30618-84-9,0.04716666666666666,0.2184999999999999,0.47183333333333344,0.2625
60634-63-1,0.04966666666666666,0.13799999999999998,0.7376666666666665,0.07466666666666665
116255-48-2,0.04233333333333333,0.2690000000000001,0.5680000000000001,0.12066666666666666
5566-34-7,0.08083419913419913,0.3130796536796538,0.2652662337662336,0.34081991341991347
1890-47-7,0.18899999999999995,0.29749999999999993,0.3373333333333334,0.1761666666666667
98519-38-1,0.025333333333333336,0.064,0.8316666666666667,0.079
98532-72-0,0.02,0.08133333333333331,0.8040000000000002,0.09466666666666666
4618-18-2,0.009333333333333334,0.03266666666666667,0.18733333333333332,0.7706666666666665
57-50-1,0.011,0.014333333333333332,0.19323333333333337,0.7814333333333332
1715-40-8,0.13016666666666668,0.2523333333333333,0.5604999999999999,0.05699999999999999
616-30-8,0.0780705128205128,0.103074358974359,0.3002230769230768,0.518632051282051
36476-78-5,0.050666666666666665,0.135,0.538166666666667,0.27616666666666667
19130-96-2,0.018333333333333333,0.06441025641025641,0.3265641025641027,0.5906923076923076
98383-40-5,0.06166666666666665,0.15133333333333335,0.44300000000000006,0.344
54622-43-4,0.08016666666666669,0.10633333333333331,0.3008333333333334,0.5126666666666665
13551-92-3,0.07433333333333335,0.10420000000000004,0.6261333333333337,0.1953333333333333
134528-32-8,0.13333333333333336,0.11683333333333336,0.28350000000000014,0.46633333333333327
112281-77-3,0.11600000000000005,0.27799999999999997,0.4816666666666668,0.12433333333333334
5455-98-1,0.04533333333333334,0.13766666666666666,0.7336666666666665,0.08333333333333334
61213-25-0,0.1604,0.3056,0.4456666666666668,0.08833333333333333
2157-19-9,0.16186666666666671,0.2668333333333333,0.37933333333333324,0.1919666666666666
149-32-6,0.0252843137254902,0.04823529411764705,0.1385882352941176,0.7878921568627452
87-99-0,0.021333333333333333,0.038666666666666655,0.29587500000000005,0.6441250000000001
554-18-7,0.018666666666666668,0.029333333333333336,0.30699999999999994,0.6449999999999999
7089-59-0,0.06749999999999998,0.14383333333333337,0.4377333333333336,0.35093333333333326
1708-39-0,0.021666666666666667,0.07716666666666668,0.8120000000000002,0.08916666666666667
3820-67-5,0.05699999999999999,0.12166666666666666,0.6013333333333333,0.21999999999999995
23779-99-9,0.043,0.161,0.49516666666666675,0.3008333333333334
624-43-1,0.05447619047619047,0.1895531135531136,0.42887362637362636,0.3270970695970696
621-65-8,0.03933333333333333,0.43549523809523816,0.38001904761904765,0.145152380952381
556-52-5,0.04066666666666667,0.19653333333333334,0.5861000000000002,0.1766999999999999
51371-34-7,0.022,0.049333333333333326,0.17833333333333334,0.7503333333333333
96-24-2,0.12222222222222225,0.47923492063492057,0.17694444444444446,0.22159841269841268
3369-52-6,0.2689999999999999,0.48566666666666686,0.19249999999999995,0.05283333333333332
25451-15-4,0.016666666666666663,0.08033333333333334,0.743,0.16
622-04-8,0.009,0.09316666666666669,0.6228333333333333,0.27499999999999997
886-74-8,0.054,0.13466666666666668,0.6766666666666665,0.13466666666666666
122-60-1,0.003,0.036666666666666674,0.947,0.013333333333333332
5255-75-4,0.029333333333333333,0.06666666666666665,0.8393333333333333,0.06466666666666666
13443-29-3,0.016,0.08366666666666665,0.667,0.23333333333333336
127-90-2,0.17499999999999996,0.36123333333333335,0.37293333333333323,0.09083333333333336
55-63-0,0.03500000000000001,0.16690000000000002,0.7177000000000002,0.0804
6659-62-7,0.08036666666666666,0.3677166666666666,0.4124166666666669,0.1395
652-67-5,0.0345,0.07873333333333335,0.4674333333333333,0.41933333333333334
16051-77-7,0.09999999999999999,0.16283333333333336,0.4791666666666666,0.2579999999999999
87-33-2,0.06449999999999999,0.18533333333333338,0.5263333333333333,0.22383333333333338
23261-20-3,0.04050000000000001,0.07733333333333334,0.49716666666666687,0.38499999999999995
53460-81-4,0.13483333333333336,0.2288000000000001,0.5223000000000001,0.11406666666666666
15121-11-6,0.2035969696969697,0.4073787878787879,0.3030090909090909,0.08601515151515152
106-89-8,0.1732380952380952,0.4540952380952381,0.3486666666666667,0.024
56-89-3,0.05266666666666667,0.10833333333333334,0.41000000000000003,0.42900000000000005
3221-15-6,0.12763333333333338,0.4828333333333333,0.34183333333333327,0.047699999999999985
3001-57-8,0.08233333333333331,0.5056666666666666,0.34575000000000006,0.06625
96-23-1,0.19661111111111101,0.44499999999999984,0.31502777777777785,0.0433611111111111
96-18-4,0.10501515151515149,0.33379920079920083,0.5326984681984681,0.028487179487179493
3583-47-9,0.1373333333333333,0.5211833333333333,0.308375,0.03310833333333334
19721-74-5,0.09033333333333333,0.5775000000000001,0.24799999999999997,0.08416666666666665
55739-78-1,0.10516666666666671,0.26116666666666666,0.4493333333333333,0.1843333333333333
60-57-1,0.23333333333333334,0.3738333333333333,0.13566666666666669,0.2571666666666667
53494-70-5,0.17786666666666665,0.38699999999999996,0.2627999999999999,0.17233333333333326
56534-02-2,0.1251666666666667,0.3001666666666665,0.4516666666666667,0.12300000000000004
28772-56-7,0.247,0.18883333333333324,0.34900000000000003,0.21516666666666656
376608-71-8,0.0654,0.2904,0.5635333333333333,0.08066666666666668
35144-55-9,0.03766666666666667,0.04266666666666665,0.7441666666666665,0.17550000000000002
1003859-14-0,0.16583333333333333,0.2628333333333333,0.49533333333333346,0.076
5588-13-6,0.057333333333333326,0.09133333333333331,0.4376666666666666,0.41366666666666657
14919-77-8,0.03500000000000001,0.10133333333333336,0.36500000000000016,0.4986666666666667
73151-29-8,0.022666666666666665,0.13583333333333333,0.5258333333333336,0.3156666666666667
24169-02-6,0.012666666666666668,0.058666666666666666,0.6876666666666669,0.24100000000000005
22832-87-7,0.017,0.03233333333333334,0.4483333333333337,0.5023333333333331
65899-73-2,0.018,0.12166666666666667,0.6435333333333332,0.2167999999999999
24168-96-5,0.007,0.026333333333333334,0.9320000000000003,0.034666666666666665
61318-91-0,0.013666666666666667,0.10366666666666667,0.7170000000000001,0.1656666666666667
19396-06-6,0.030000000000000002,0.06299999999999999,0.3186666666666666,0.5883333333333333
86832-68-0,0.03566666666666667,0.04266666666666666,0.145,0.7766666666666667
3641-49-4,0.017499999999999995,0.06533333333333333,0.31350000000000006,0.6036666666666668
59-92-7,0.03466666666666667,0.17266666666666672,0.31300000000000006,0.4796666666666668
37106-97-1,0.019666666666666666,0.06233333333333333,0.435,0.483
1824-50-6,0.03233333333333334,0.060666666666666653,0.3410000000000001,0.5659999999999997
138-59-0,0.03066666666666667,0.060333333333333315,0.319,0.59
4350-09-8,0.04066666666666667,0.13566666666666663,0.5210000000000002,0.30266666666666664
71-00-1,0.051,0.1423333333333333,0.5651666666666667,0.2414999999999999
154-23-4,0.03866666666666666,0.11666666666666668,0.5986666666666666,0.2459999999999999
22855-57-8,0.015999999999999997,0.15533333333333332,0.7423333333333334,0.08633333333333333
742-01-8,0.022733333333333335,0.18951764705882354,0.6393764705882353,0.1483725490196078
40691-09-6,0.05133333333333333,0.15433333333333332,0.44266666666666643,0.3516666666666666
66064-11-7,0.04433333333333333,0.148,0.7039999999999998,0.10366666666666666
56-84-8,0.02266666666666667,0.07989102564102564,0.2886923076923077,0.6087499999999998
3982-20-5,0.03400000000000001,0.05066666666666666,0.2791333333333333,0.6361999999999999
106691-40-1,0.024666666666666663,0.18599999999999997,0.5610000000000003,0.22833333333333325
60653-25-0,0.044999999999999984,0.262,0.5999999999999999,0.09299999999999999
1874-54-0,0.05433333333333333,0.11100000000000002,0.24433333333333332,0.5903333333333334
3513-93-7,0.17103030303030303,0.3462424242424243,0.21003030303030307,0.2726969696969697
136087-85-9,0.04866666666666667,0.11066666666666665,0.33699999999999997,0.5036666666666668
15518-76-0,0.026166666666666668,0.185,0.6126666666666668,0.17616666666666667
104-14-3,0.029333333333333336,0.724166666666667,0.2036666666666666,0.04283333333333333
329-56-6,0.14633333333333334,0.252,0.46933333333333355,0.13233333333333336
444-27-9,0.09033333333333335,0.1915769230769231,0.426897435897436,0.29119230769230764
71821-17-5,0.010999999999999998,0.114,0.7403333333333335,0.1346666666666667
299-27-4,0.02,0.05699999999999999,0.5541333333333336,0.36886666666666656
15879-93-3,0.13933333333333336,0.184,0.45758333333333345,0.21908333333333327
526-98-7,0.02,0.04346666666666667,0.34117878787878775,0.5953545454545451
69-33-0,0.026666666666666665,0.13500000000000004,0.32666666666666666,0.5116666666666668
77181-69-2,0.065,0.10300000000000002,0.5703333333333332,0.26166666666666666
5536-17-4,0.20483333333333334,0.10750000000000004,0.29950000000000004,0.3881666666666668
58-63-9,0.04966666666666666,0.10116666666666668,0.3411666666666667,0.5080000000000001
50924-49-7,0.03533333333333333,0.09166666666666667,0.46,0.4129999999999999
36791-04-5,0.04833333333333333,0.08333333333333334,0.5106666666666666,0.3576666666666667
31698-14-3,0.08066666666666668,0.14766666666666667,0.5130000000000002,0.25866666666666666
72361-00-3,0.09066666666666669,0.08566666666666665,0.5973333333333333,0.2263333333333333
73986-95-5,0.05399999999999999,0.14,0.647,0.159
64011-46-7,0.02933333333333334,0.2756666666666667,0.5970000000000001,0.09800000000000002
765-34-4,0.047833333333333325,0.36966666666666664,0.4153333333333335,0.1671666666666667
1021-19-8,0.23933030303030295,0.4226757575757576,0.20183030303030305,0.1361636363636364
26501-80-4,0.3945,0.25983333333333325,0.2738333333333333,0.0718333333333333
3868-61-9,0.20546666666666658,0.3089333333333334,0.2848,0.20079999999999992
76738-28-8,0.06999999999999998,0.14566666666666667,0.5833333333333333,0.20100000000000007
4691-65-0,0.025,0.030666666666666675,0.2703333333333333,0.6739999999999999
5550-12-9,0.02666666666666667,0.049,0.1713333333333333,0.7530000000000001
86-04-4,0.019666666666666666,0.023,0.05999999999999999,0.8973333333333333
68-41-7,0.05533333333333333,0.22,0.4613333333333335,0.2633333333333333
96753-85-4,0.14060000000000003,0.1855666666666667,0.4108333333333334,0.26300000000000007
96-09-3,0.041888888888888885,0.2587222222222222,0.6450555555555555,0.05433333333333333
58100-26-8,0.18733333333333332,0.28722222222222227,0.36184444444444425,0.1636
52-90-4,0.13016666666666674,0.2333333333333333,0.3191666666666667,0.31733333333333325
24689-89-2,0.1776333333333333,0.4613666666666666,0.32950000000000007,0.03149999999999999
101530-10-3,0.03833333333333334,0.24966666666666656,0.5290000000000001,0.18300000000000002
1424-50-6,0.07733333333333334,0.3036666666666667,0.5643333333333332,0.054666666666666655
10140-89-3,0.31559999999999994,0.4409500000000003,0.22278333333333328,0.02066666666666667
2601-89-0,0.1776666666666667,0.5560928571428572,0.24324047619047615,0.022999999999999996
565-64-0,0.1062,0.20446666666666655,0.3871666666666666,0.3021666666666668
79-00-5,0.03345950554134696,0.42570279246710135,0.503725002685354,0.03711269930619775
50-59-9,0.04766666666666666,0.05966666666666667,0.25366666666666665,0.639
5547-29-5,0.03133333333333334,0.057999999999999996,0.3123333333333333,0.5983333333333334
168152-93-0,0.015333333333333332,0.839,0.09633333333333334,0.049333333333333326
132-81-0,0.027333333333333334,0.101,0.4356666666666667,0.4360000000000001
1087-35-0,0.03766666666666667,0.16799999999999998,0.6744833333333335,0.11985000000000003
68788-33-0,0.06316666666666665,0.3453333333333333,0.5278333333333335,0.06366666666666666
98216-44-5,0.026,0.19433333333333333,0.6906666666666667,0.08899999999999998
74860-00-7,0.03566666666666667,0.16966666666666672,0.6000000000000001,0.19466666666666665
14504-15-5,0.057333333333333326,0.15166666666666662,0.6280000000000001,0.16300000000000003
168153-00-2,0.016,0.7673333333333334,0.16399999999999998,0.05266666666666667
55453-87-7,0.1408333333333334,0.37316666666666687,0.42733333333333356,0.05866666666666666
1438-20-6,0.05066666666666667,0.253,0.5036666666666668,0.19266666666666665
39082-00-3,0.04616666666666667,0.11666666666666668,0.7621666666666665,0.075
928-72-3,0.03000000000000001,0.05999999999999999,0.2864999999999999,0.6235
24312-44-5,0.3046666666666666,0.20949999999999996,0.4198333333333334,0.06599999999999999
1014-98-8,0.029666666666666675,0.0996666666666667,0.5506666666666665,0.32
5994-61-6,0.057,0.07266666666666664,0.6483333333333332,0.222
5336-53-8,0.044666666666666674,0.16566666666666666,0.6956666666666668,0.09399999999999999
180591-20-2,0.015333333333333334,0.109,0.5763333333333334,0.29933333333333334
112733-06-9,0.07066666666666666,0.106,0.49799999999999994,0.32533333333333353
64211-46-7,0.04433333333333333,0.0685,0.6754999999999999,0.21166666666666664
20187-55-7,0.04,0.12700000000000003,0.6963333333333332,0.1366666666666667
86598-92-7,0.018333333333333333,0.0825,0.6861666666666665,0.213
6386-63-6,0.03133333333333334,0.07999999999999999,0.7776666666666666,0.11099999999999997
103-50-4,0.012333333333333332,0.09098333333333335,0.5549500000000004,0.34173333333333344
538-74-9,0.028900000000000002,0.16453925667828104,0.6683263646922184,0.13823437862950058
91-33-8,0.06033333333333333,0.07049999999999998,0.3183333333333333,0.5508333333333333
534-07-6,0.09040000000000001,0.5683333333333334,0.3192666666666667,0.022000000000000006
623-25-6,0.012753623188405797,0.21267101449275358,0.7130599151643692,0.06151544715447153
6586-89-6,0.012333333333333332,0.11063333333333332,0.7022333333333332,0.1748
541-88-8,0.07347320261437909,0.38776339869281046,0.4047633986928106,0.13400000000000004
101-81-5,0.011,0.015573333333333333,0.9425200000000001,0.030906666666666662
101-77-9,0.015999999999999997,0.2920333333333333,0.6719666666666668,0.019999999999999997
101-76-8,0.004333333333333333,0.14766666666666672,0.6776666666666665,0.17033333333333334
101-14-4,0.014999999999999998,0.116,0.7626666666666668,0.10633333333333335
51944-41-3,0.027,0.10033333333333333,0.5843333333333329,0.2883333333333333
120-32-1,0.028666666666666667,0.11599999999999999,0.7995,0.05583333333333333
9084-06-4,0.022666666666666672,0.042333333333333334,0.42606666666666676,0.5089333333333335
92-81-9,0.030611111111111113,0.12300000000000005,0.6208055555555552,0.22558333333333322
27311-52-0,0.022,0.12133333333333335,0.6803333333333331,0.17633333333333334
97-23-4,0.17333333333333334,0.08399999999999999,0.6240000000000003,0.11866666666666668
5178-56-3,0.020166666666666663,0.23744999999999997,0.6540499999999997,0.08833333333333335
57165-58-9,0.03333333333333333,0.045666666666666675,0.6953333333333331,0.22566666666666663
51484-40-3,0.035333333333333335,0.16233333333333333,0.6010000000000001,0.20133333333333328
63-98-9,0.036666666666666674,0.09733333333333334,0.7193333333333334,0.14666666666666667
103-82-2,0.009333333333333332,0.10233333333333336,0.8245476190476191,0.06378571428571428
17518-47-7,0.14106666666666667,0.2012333333333333,0.6060333333333333,0.05166666666666665
15992-13-9,0.024333333333333335,0.22766666666666668,0.5753333333333334,0.17266666666666663
62809-33-0,0.033333333333333326,0.3015666666666667,0.2560666666666667,0.4090333333333334
69002-85-3,0.04299999999999999,0.30366666666666664,0.5423333333333333,0.111
34645-84-6,0.028000000000000004,0.32499999999999996,0.545,0.10199999999999998
86335-26-4,0.09213333333333336,0.26866666666666655,0.4505333333333335,0.1886666666666666
19719-28-9,0.014666666666666666,0.1373333333333333,0.8073333333333333,0.040666666666666657
61941-56-8,0.03266666666666667,0.11933333333333336,0.6953333333333334,0.15266666666666664
553-86-6,0.022000000000000002,0.07966666666666666,0.8292619047619045,0.06907142857142859
19386-45-9,0.12080000000000006,0.6576333333333333,0.11873333333333339,0.10283333333333339
66-76-2,0.04399999999999999,0.12266666666666669,0.4500000000000002,0.3833333333333333
29110-48-3,0.046333333333333324,0.24333333333333335,0.6226666666666666,0.08766666666666667
85-34-7,0.022666666666666665,0.25199999999999995,0.68,0.04533333333333334
120-46-7,0.039999999999999994,0.12260000000000003,0.4386666666666667,0.39873333333333344
85162-11-4,0.07366666666666667,0.23666666666666664,0.5513333333333331,0.13833333333333334
78218-49-2,0.027333333333333338,0.22533333333333333,0.5433333333333334,0.20399999999999993
18046-21-4,0.04866666666666666,0.277,0.47433333333333344,0.20000000000000004
504-17-6,0.06766666666666665,0.20516666666666664,0.5444999999999999,0.18266666666666662
34320-82-6,0.04716666666666665,0.14900000000000002,0.49983333333333346,0.30400000000000005
2763-96-4,0.028000000000000008,0.15333333333333332,0.6833333333333332,0.13533333333333333
102366-79-0,0.048333333333333325,0.37700000000000006,0.5003333333333334,0.07433333333333336
621-92-1,0.020666666666666663,0.05999999999999999,0.7903333333333334,0.129
1214-39-7,0.0315,0.2753333333333333,0.5458333333333334,0.14733333333333337
538-32-9,0.023666666666666666,0.10633333333333334,0.8046666666666668,0.06533333333333333
13045-62-0,0.018666666666666668,0.4260000000000001,0.5046666666666666,0.050666666666666665
1125-85-5,0.11716666666666666,0.4073333333333334,0.4501666666666667,0.025333333333333333
525-79-1,0.05033333333333333,0.2543333333333333,0.5863333333333333,0.10900000000000003
40718-29-4,0.025,0.123,0.6253333333333334,0.22666666666666663
71280-74-5,0.029666666666666664,0.18216666666666664,0.6835,0.10466666666666669
71292-59-6,0.03133333333333333,0.3704999999999999,0.5078333333333334,0.09033333333333335
239110-15-7,0.08333333333333333,0.26700000000000007,0.4596666666666668,0.18999999999999995
1421-23-4,0.04766666666666666,0.4465000000000002,0.4585,0.04733333333333333
146-22-5,0.01766666666666667,0.11233333333333331,0.7858333333333332,0.08416666666666667
1812-30-2,0.027,0.31966666666666677,0.517,0.13633333333333333
29975-16-4,0.01,0.2386666666666666,0.5193333333333332,0.23199999999999998
2439-99-8,0.06266666666666665,0.09466666666666669,0.5003333333333335,0.34233333333333354
78712-43-3,0.02,0.20400000000000001,0.6765333333333334,0.09946666666666668
135838-07-2,0.020571428571428577,0.7103095238095238,0.2136190476190476,0.05549999999999999
54941-81-0,0.020999999999999998,0.17433333333333328,0.6826666666666666,0.122
6085-94-5,0.043333333333333335,0.19416666666666663,0.7319999999999997,0.03050000000000001
135810-26-3,0.021000000000000005,0.6986666666666668,0.20600000000000002,0.07433333333333332
152264-74-9,0.06199999999999999,0.15166666666666664,0.5006666666666666,0.2856666666666666
152264-48-7,0.023666666666666666,0.12166666666666666,0.6483333333333333,0.20633333333333334
50264-86-3,0.012833333333333332,0.06383333333333334,0.8629999999999999,0.06033333333333334
152264-27-2,0.02633333333333334,0.18633333333333332,0.5783333333333333,0.20899999999999996
70891-37-1,0.01,0.11833333333333333,0.8186666666666665,0.053
58579-51-4,0.044333333333333336,0.2314333333333333,0.5965666666666665,0.12766666666666668
50264-69-2,0.027666666666666676,0.15066666666666667,0.703,0.11866666666666666
5014-11-9,0.6835333333333333,0.049999999999999996,0.11173333333333335,0.15473333333333336
51411-04-2,0.04733333333333334,0.13366666666666666,0.586,0.23300000000000007
14663-23-1,0.03933333333333333,0.15500000000000005,0.548,0.2576666666666667
54-87-5,0.06983333333333333,0.14433333333333334,0.5718333333333334,0.21399999999999997
963-39-3,0.026333333333333337,0.22000000000000003,0.5393333333333333,0.21433333333333332
100-51-6,0.02816666666666667,0.31260000000000004,0.6241,0.035133333333333336
13826-35-2,0.007333333333333333,0.04466666666666667,0.8346666666666667,0.11333333333333336
18773-63-2,0.01533333333333333,0.08166666666666667,0.6971666666666666,0.20583333333333334
4553-89-3,0.008666666666666666,0.009333333333333332,0.1403333333333333,0.8416666666666667
98-00-0,0.019666666666666666,0.3551333333333335,0.5471333333333335,0.07806666666666667
67-47-0,0.04233333333333332,0.22950000000000007,0.6558333333333329,0.07233333333333335
77605-72-2,0.020666666666666663,0.2115,0.6413333333333334,0.1265
104-57-4,0.004076923076923077,0.03841025641025641,0.9249487179487182,0.03256410256410257
103-16-2,0.007333333333333334,0.08333333333333331,0.8129666666666666,0.09636666666666663
613-62-7,0.011666666666666665,0.07073333333333331,0.6099666666666668,0.3076333333333334
103-41-3,0.019666666666666673,0.027333333333333338,0.5123333333333333,0.44066666666666676
120-51-4,0.004666666666666666,0.05461363636363636,0.4378151515151516,0.5029045454545453
118-58-1,0.015999999999999997,0.07533333333333336,0.7103333333333334,0.19833333333333333
72850-64-7,0.08116666666666666,0.32966666666666666,0.45696666666666674,0.1322
501-53-1,0.021333333333333336,0.19496666666666665,0.7166999999999999,0.06700000000000002
51594-83-3,0.052,0.21199999999999994,0.5966666666666669,0.13933333333333334
33215-60-0,0.024333333333333335,0.04749999999999999,0.8518333333333333,0.07633333333333332
33215-59-7,0.055999999999999994,0.04899999999999998,0.7866666666666666,0.10833333333333336
55203-12-8,0.046166666666666654,0.08299999999999999,0.4624999999999999,0.4083333333333335
52010-22-7,0.025333333333333336,0.13200000000000003,0.7373333333333333,0.10533333333333335
27355-22-2,0.05599999999999999,0.22366666666666662,0.5103333333333334,0.21
62501-39-7,0.09250000000000001,0.23388888888888879,0.613277777777778,0.06033333333333333
116337-58-7,0.007666666666666667,0.056333333333333326,0.852,0.084
116337-63-4,0.011666666666666665,0.05783333333333333,0.8823333333333335,0.04816666666666666
122-59-8,0.008666666666666666,0.06266666666666665,0.8605000000000002,0.06816666666666667
120-23-0,0.009666666666666665,0.06966666666666667,0.8456666666666668,0.07499999999999998
55335-06-3,0.048666666666666664,0.20883333333333334,0.6231666666666668,0.11933333333333335
69377-81-7,0.047666666666666656,0.08933333333333335,0.3613333333333334,0.5016666666666666
640-19-7,0.3551666666666668,0.21645238095238095,0.24597619047619046,0.1824047619047619
450-55-5,0.2619999999999999,0.3046666666666666,0.3133333333333333,0.12000000000000001
404-42-2,0.3696666666666668,0.1703333333333333,0.39249999999999996,0.06750000000000002
351-05-3,0.252,0.371,0.344,0.033
457-43-2,0.2816666666666666,0.2656666666666666,0.37033333333333324,0.08233333333333334
1737-17-3,0.3171666666666667,0.137,0.4131666666666667,0.13266666666666665
100-53-8,0.06973333333333333,0.15166666666666667,0.7071999999999999,0.0714
59021-02-2,0.038,0.5858333333333335,0.3614999999999999,0.014666666666666666
405-30-1,0.02633333333333333,0.22933333333333333,0.5913333333333334,0.15300000000000008
538-28-3,0.11933333333333336,0.475,0.37700000000000006,0.028666666666666663
4357-96-4,0.09753333333333335,0.23383333333333337,0.5766333333333333,0.09200000000000003
53994-73-3,0.03933333333333334,0.025000000000000005,0.26799999999999996,0.6676666666666666
137927-75-4,0.04033333333333334,0.5033333333333333,0.3126666666666666,0.14366666666666664
18504-81-9,0.07366666666666669,0.31350000000000006,0.5335,0.07933333333333333
141-84-4,0.05666666666666665,0.4131666666666666,0.4751666666666668,0.05499999999999999
18527-35-0,0.04683333333333334,0.30880000000000013,0.5838666666666666,0.060499999999999984
6274-27-7,0.036333333333333336,0.2504166666666667,0.6374166666666667,0.07583333333333331
32991-48-3,0.04599999999999999,0.20166666666666672,0.6526666666666667,0.09966666666666668
100-87-8,0.04033333333333332,0.10100000000000005,0.7689333333333335,0.08973333333333336
29727-70-6,0.0075,0.0325,0.36479999999999996,0.5952000000000002
68291-97-4,0.06166666666666666,0.151,0.6570000000000001,0.13033333333333336
100-44-7,0.031066666666666666,0.14600000000000002,0.7927333333333335,0.030200000000000008
100-14-1,0.05999999999999999,0.4676333333333335,0.41103333333333336,0.06133333333333332
53874-66-1,0.017444444444444443,0.11342222222222226,0.7968000000000001,0.07233333333333333
6959-48-4,0.04549999999999999,0.6775833333333332,0.27091666666666664,0.006
38721-71-0,0.006666666666666666,0.06099999999999999,0.9186666666666665,0.013666666666666666
86-52-2,0.021566666666666665,0.23722222222222214,0.6130444444444445,0.12816666666666665
6959-47-3,0.05633333333333333,0.7033833333333334,0.22803333333333337,0.012249999999999999
96-19-5,0.04773333333333333,0.6146000000000003,0.3120166666666666,0.025650000000000006
17293-03-7,0.009666666666666665,0.06433333333333333,0.8843333333333333,0.04166666666666667
532-27-4,0.02733333333333333,0.254,0.6929999999999997,0.02566666666666667
6305-04-0,0.07433333333333332,0.17633333333333331,0.7029999999999998,0.04633333333333333
4252-78-2,0.07566666666666666,0.157,0.6976666666666668,0.06966666666666665
10436-39-2,0.03338728331912476,0.47107885763000856,0.4745436629724354,0.020990196078431375
79-07-2,0.1516047619047619,0.5897623015873013,0.20368055555555553,0.054952380952380954
64037-18-9,0.05283333333333332,0.1643333333333333,0.6521666666666667,0.1306666666666667
15308-01-7,0.02733333333333333,0.20350000000000004,0.5533333333333331,0.21583333333333332
79-04-9,0.1112380952380953,0.5309761904761906,0.32535714285714284,0.03242857142857143
51632-16-7,0.02466666666666667,0.07366666666666666,0.7213333333333333,0.18033333333333337
73866-23-6,0.048333333333333346,0.11233333333333334,0.7303333333333335,0.10900000000000001
683-57-8,0.1155,0.5591666666666665,0.26399999999999996,0.06133333333333334
79-08-3,0.23949999999999977,0.3991666666666668,0.25617619047619034,0.10515714285714294
126-58-9,0.023333333333333334,0.09033333333333333,0.3743333333333335,0.512
12712-28-6,0.09716666666666667,0.3019000000000001,0.44725000000000004,0.1536833333333333
4196-86-5,0.029666666666666668,0.05999999999999999,0.4215,0.4888333333333334
78-11-5,0.05133333333333333,0.10700000000000004,0.6239999999999999,0.21766666666666665
77-86-1,0.031999999999999994,0.05077777777777776,0.18044444444444446,0.7367777777777778
126-11-4,0.06673333333333334,0.17954999999999996,0.38698333333333335,0.36673333333333336
58138-08-2,0.07533333333333334,0.26133333333333336,0.5501666666666666,0.11316666666666668
625-89-8,0.10133333333333337,0.14266666666666664,0.6155555555555556,0.14044444444444443
376-90-9,0.10466666666666666,0.26653333333333323,0.47906666666666653,0.14973333333333333
3737-41-5,0.0740151515151515,0.6183982683982683,0.24770476190476193,0.059881818181818175
133855-98-8,0.03616666666666666,0.23166666666666658,0.6618333333333333,0.0703333333333333
25061-59-0,0.07816666666666668,0.27571031746031754,0.44953174603174617,0.19659126984126984
376-18-1,0.03283333333333333,0.23423412698412702,0.5759662698412701,0.15696626984126985
71119-10-3,0.12900000000000003,0.2928333333333333,0.44633333333333347,0.13183333333333336
306-52-5,0.13688888888888892,0.28655555555555556,0.3630555555555555,0.21350000000000002
69226-51-3,0.15578333333333336,0.24313333333333326,0.5052685185185185,0.09581481481481484
630-20-6,0.020285714285714285,0.6104190476190474,0.31119047619047613,0.058104761904761895
22052-04-6,0.1648333333333333,0.2459,0.5494333333333334,0.03983333333333334
39236-46-9,0.054999999999999986,0.09000000000000001,0.47383333333333333,0.38116666666666665
87957-27-5,0.09800000000000006,0.1266666666666667,0.46416666666666684,0.31116666666666665
26907-37-9,0.08606666666666665,0.33900000000000013,0.47426666666666667,0.10066666666666668
6970-97-4,0.048,0.11373333333333337,0.432,0.4062666666666667
58-93-5,0.036666666666666674,0.08933333333333335,0.42900000000000005,0.4450000000000002
39603-48-0,0.28308000000000005,0.2256923809523809,0.4087409523809524,0.0824866666666667
78491-02-8,0.08,0.09440000000000003,0.4054666666666666,0.42013333333333336
67238-62-4,0.048333333333333346,0.11033333333333335,0.5796666666666664,0.26166666666666677
58955-84-3,0.03500000000000001,0.21866666666666665,0.7233333333333332,0.023
100-97-0,0.12550000000000006,0.4221666666666667,0.3893333333333333,0.06299999999999999
101-25-7,0.04966666666666667,0.6225,0.22433333333333327,0.10350000000000002
2691-41-0,0.05933333333333333,0.4283333333333337,0.2816666666666665,0.23066666666666658
13980-04-6,0.035333333333333335,0.39766666666666645,0.4645333333333336,0.10246666666666668
121-82-4,0.07241666666666664,0.21216666666666664,0.2800000000000001,0.4354166666666668
2235-43-0,0.11666666666666668,0.11466666666666668,0.667,0.10166666666666664
25155-29-7,0.053399999999999996,0.1674666666666667,0.32710476190476184,0.45202857142857156
17929-34-9,0.067,0.127,0.7520000000000001,0.053999999999999986
