CASRN,Toxic_knn_mordred-0,Toxic_knn_mordred-1
103-50-4,0.7377377159035305,0.26226228409646957
538-74-9,0.7667190802784822,0.2332809197215178
91-33-8,0.7889386362929295,0.21106136370707043
534-07-6,0.0,1.0
623-25-6,0.5504492115521267,0.4495507884478733
6586-89-6,0.4778810555021659,0.522118944497834
541-88-8,0.08229933536425882,0.9177006646357411
101-81-5,0.7982417934015033,0.20175820659849675
101-77-9,0.1165843533484245,0.8834156466515755
13676-54-5,0.4373766768997917,0.5626233231002082
101-76-8,0.5086424557625048,0.49135754423749517
101-14-4,0.3963090930349474,0.6036909069650527
51944-41-3,0.7454499661237133,0.25455003387628683
120-32-1,0.5385051123339856,0.4614948876660145
9084-06-4,1.0,0.0
92-81-9,0.6005439715500789,0.3994560284499212
27311-52-0,0.5341266618555549,0.4658733381444451
97-23-4,0.46387388060183166,0.5361261193981685
5178-56-3,0.19476094560040458,0.8052390543995954
57165-58-9,0.6682965630424103,0.33170343695758964
51484-40-3,0.8688186803654641,0.13118131963453594
63-98-9,0.5627343107796886,0.4372656892203113
103-82-2,0.46601499561395116,0.5339850043860488
17518-47-7,0.23681179868588653,0.7631882013141135
71294-03-6,0.5389917380275063,0.4610082619724936
15992-13-9,0.13748630599052547,0.8625136940094745
62809-33-0,0.6368445863096096,0.36315541369039045
69002-85-3,0.31858374485754787,0.6814162551424522
34645-84-6,0.24344782152586297,0.756552178474137
86335-26-4,0.3895862306897594,0.6104137693102406
19719-28-9,0.05762928223956595,0.9423707177604341
61941-56-8,0.8200304959171573,0.17996950408284268
553-86-6,0.4342159967103277,0.5657840032896724
19386-45-9,0.24214031047165122,0.7578596895283488
66-76-2,0.1733099156636222,0.8266900843363778
29110-48-3,0.25988810490959524,0.7401118950904046
85-34-7,0.41515493381132157,0.5848450661886783
120-46-7,0.7940361715715624,0.20596382842843758
85162-11-4,0.5156884698211187,0.4843115301788814
78218-49-2,0.3446015038133169,0.6553984961866831
18046-21-4,0.46151440787905745,0.5384855921209426
67-52-7,0.7536701465312823,0.24632985346871764
504-17-6,0.6010070693505597,0.39899293064944014
34320-82-6,0.8001637709959822,0.19983622900401773
2763-96-4,0.6169948352189208,0.3830051647810792
102366-79-0,0.11962037065593777,0.8803796293440622
621-92-1,0.6151859920247883,0.3848140079752117
1214-39-7,0.3268662445727462,0.6731337554272538
538-32-9,0.4478611363665421,0.5521388636334578
13045-62-0,0.7306585005509039,0.2693414994490962
1125-85-5,0.22006439653303395,0.7799356034669661
525-79-1,0.3282094745886525,0.6717905254113475
40718-29-4,0.6706783072002308,0.32932169279976925
71280-74-5,0.25053624877684105,0.7494637512231589
71292-59-6,0.43550290632290384,0.5644970936770961
239110-15-7,0.44996082912115143,0.5500391708788486
1421-23-4,0.3120052048264865,0.6879947951735135
146-22-5,0.6211936697846825,0.3788063302153174
1812-30-2,0.6765432020466917,0.32345679795330834
29975-16-4,0.4362999964286765,0.5637000035713234
2439-99-8,0.7300625526757935,0.26993744732420655
78712-43-3,0.615632605029894,0.38436739497010586
135838-07-2,0.31851868962500585,0.6814813103749942
54941-81-0,0.3452040783607431,0.6547959216392569
6085-94-5,0.16924255996784243,0.8307574400321576
135810-26-3,0.3263638427589318,0.6736361572410682
152264-74-9,0.5460112230594807,0.45398877694051926
152264-48-7,0.6586714889746494,0.3413285110253505
50264-86-3,0.40676013540426176,0.5932398645957382
152264-27-2,0.5184694500165642,0.4815305499834359
70891-37-1,0.4152388120678837,0.5847611879321163
58579-51-4,0.1933387174774924,0.8066612825225076
50264-69-2,0.3433037704792097,0.6566962295207903
5014-11-9,0.14389645661427045,0.8561035433857297
51411-04-2,0.42574376545920034,0.5742562345407995
14663-23-1,0.5843200142432238,0.41567998575677617
54-87-5,0.5262909396359504,0.4737090603640497
963-39-3,0.5588130342272277,0.44118696577277233
100-51-6,0.3425830068629989,0.6574169931370011
13826-35-2,0.7237433882458081,0.2762566117541919
18773-63-2,0.6140238981449042,0.38597610185509573
4553-89-3,1.0,0.0
98-00-0,0.35304797247958053,0.6469520275204195
67-47-0,0.26699616711160695,0.7330038328883931
77605-72-2,0.2661105844554324,0.7338894155445677
104-57-4,0.708154579806032,0.29184542019396803
103-16-2,0.5104674011503169,0.48953259884968314
613-62-7,0.7956012934376088,0.20439870656239123
103-41-3,0.8813499625199276,0.11865003748007237
120-51-4,0.9023037472952731,0.0976962527047268
118-58-1,0.5048501021732991,0.4951498978267008
72850-64-7,0.34048568237754306,0.659514317622457
501-53-1,0.610655981506138,0.38934401849386197
51594-83-3,0.5739853944030944,0.4260146055969055
33215-60-0,0.4062319107645546,0.5937680892354453
33215-59-7,0.4092503688717589,0.5907496311282411
55203-12-8,0.8776516939722991,0.12234830602770087
52010-22-7,0.3555575741756473,0.6444424258243526
27355-22-2,0.3664573106666645,0.6335426893333355
62501-39-7,0.46436379127611593,0.5356362087238841
116337-58-7,0.9501116059218859,0.049888394078114004
116337-63-4,1.0,0.0
122-59-8,0.5582254886454889,0.44177451135451107
120-23-0,0.4314548410451437,0.5685451589548562
55335-06-3,0.3931295150879529,0.6068704849120471
69377-81-7,0.49427145633238495,0.5057285436676151
640-19-7,0.3489664355863116,0.6510335644136883
450-55-5,0.2588761807559691,0.7411238192440309
404-42-2,0.12926210695699772,0.8707378930430023
351-05-3,0.18305251198250766,0.8169474880174923
457-43-2,0.24405167554118712,0.7559483244588129
1737-17-3,0.309590134121964,0.690409865878036
100-53-8,0.2996404358235988,0.7003595641764011
59021-02-2,0.25521123119396605,0.744788768806034
405-30-1,0.44900473019878145,0.5509952698012185
538-28-3,0.14377292098406833,0.8562270790159318
4357-96-4,0.3911543697823587,0.6088456302176414
53994-73-3,0.9519308558287898,0.04806914417121024
137927-75-4,0.2947454437614874,0.7052545562385125
18504-81-9,0.18991570609793781,0.8100842939020622
141-84-4,0.19845776290583944,0.8015422370941606
18527-35-0,0.18302830554985094,0.8169716944501492
6274-27-7,0.16408740433786906,0.835912595662131
32991-48-3,0.5248953083946288,0.4751046916053711
100-87-8,0.6738493007981482,0.3261506992018518
29727-70-6,1.0,0.0
68291-97-4,0.7433484576006996,0.2566515423993006
100-44-7,0.4779562865200254,0.5220437134799747
100-14-1,0.5820435539493655,0.41795644605063453
53874-66-1,0.7134352366071675,0.2865647633928327
6959-48-4,0.25515430516317794,0.7448456948368222
38721-71-0,0.24835492881567853,0.7516450711843216
86-52-2,0.5442833013946055,0.4557166986053946
6959-47-3,0.26069067956606934,0.7393093204339307
96-19-5,0.0,1.0
17293-03-7,0.23026904214974728,0.7697309578502528
532-27-4,0.5574704971514085,0.44252950284859166
6305-04-0,0.1909037973634414,0.8090962026365586
4252-78-2,0.5426422217273215,0.45735777827267865
10436-39-2,0.0,1.0
79-07-2,0.12430713912002819,0.8756928608799719
64037-18-9,0.26926912907781986,0.7307308709221801
15308-01-7,0.5896578811117147,0.41034211888828526
79-04-9,0.06251014030614903,0.937489859693851
51632-16-7,0.427958972704861,0.5720410272951391
73866-23-6,0.3244826449887055,0.6755173550112946
683-57-8,0.0546492169176595,0.9453507830823406
79-08-3,0.11732490680915773,0.8826750931908424
126-58-9,0.8746983180033783,0.1253016819966218
12712-28-6,0.38001061750764153,0.6199893824923586
4196-86-5,1.0,0.0
78-11-5,0.12120200477466796,0.878797995225332
77-86-1,0.8863152795751279,0.11368472042487206
126-11-4,0.8081315436923728,0.19186845630762714
58138-08-2,0.43606333560888494,0.563936664391115
625-89-8,0.4537740900949497,0.5462259099050504
376-90-9,0.5290386728522815,0.47096132714771866
3737-41-5,0.06224943144870204,0.9377505685512979
133855-98-8,0.5325932396062546,0.4674067603937454
25061-59-0,0.36542887916358807,0.634571120836412
376-18-1,0.15009303064054044,0.8499069693594594
71119-10-3,0.588431057588397,0.41156894241160313
765-63-9,0.6198028327453353,0.3801971672546647
306-52-5,0.3114552525283397,0.6885447474716603
69226-51-3,0.37637502353671204,0.623624976463288
630-20-6,0.08249200985175745,0.9175079901482426
22052-04-6,0.11550843213592185,0.8844915678640782
39236-46-9,0.8508339665730766,0.14916603342692333
87957-27-5,0.5975464877022877,0.4024535122977124
26907-37-9,0.20733186578977839,0.7926681342102215
6970-97-4,0.7959379384336158,0.20406206156638423
58-93-5,0.7059820923793894,0.2940179076206106
39603-48-0,0.057065409185583206,0.9429345908144169
78491-02-8,0.7539352102329941,0.24606478976700577
67238-62-4,0.7600188836191599,0.23998111638084016
58955-84-3,0.44000403304576485,0.5599959669542351
100-97-0,0.187626476119271,0.812373523880729
101-25-7,0.25241158543633674,0.7475884145636632
2691-41-0,0.05207324882805918,0.9479267511719408
13980-04-6,0.06023747880617731,0.9397625211938228
121-82-4,0.14798478443129573,0.8520152155687042
2235-43-0,0.788875251917273,0.2111247480827269
25155-29-7,0.412078449297134,0.587921550702866
17929-34-9,0.19574341863978048,0.8042565813602195
40507-94-6,0.2280547614459868,0.7719452385540132
149-44-0,0.3311911296859132,0.6688088703140868
870-72-4,0.6020066943170215,0.3979933056829784
99591-74-9,0.4036776386906249,0.5963223613093751
555-89-5,0.6014194747066969,0.39858052529330307
88144-99-4,0.3833252407993909,0.6166747592006092
6317-18-6,0.06150448546852391,0.9384955145314761
21564-17-0,0.3921413111637887,0.6078586888362112
21335-43-3,0.5742032645504588,0.42579673544954116
3518-65-8,0.3131150714733531,0.686884928526647
74-97-5,0.0,1.0
24082-36-8,0.5172124585059632,0.4827875414940368
57583-54-7,0.6275508040937895,0.3724491959062105
1324-76-1,0.7434892263250525,0.2565107736749474
128-79-0,1.0,0.0
3071-73-6,1.0,0.0
991-42-4,0.18032074309492827,0.8196792569050716
54299-17-1,0.8019571381324946,0.19804286186750544
131-92-0,1.0,0.0
135-57-9,0.7322577504431211,0.2677422495568788
73688-63-8,0.9388712156331637,0.061128784366836324
21413-28-5,0.6099994864641383,0.39000051353586174
603-34-9,0.4580367831998884,0.5419632168001116
101-02-0,0.6724683187920065,0.3275316812079934
115-86-6,0.5556787724002614,0.44432122759973863
597-82-0,0.4154742386834958,0.5845257613165041
603-35-0,0.6066062763022136,0.39339372369778625
52237-03-3,1.0,0.0
6607-41-6,0.43983692790399115,0.5601630720960088
60628-96-8,0.3487678035827804,0.6512321964172196
82-66-6,0.5806778981674836,0.41932210183251634
84-15-1,0.8911476714253681,0.1088523285746318
84-62-8,0.7267034886383311,0.2732965113616689
3905-19-9,1.0,0.0
573-58-0,1.0,0.0
6416-68-8,0.764486210987181,0.23551378901281897
30638-08-5,0.6185057719611752,0.3814942280388248
31251-03-3,0.20326532579463064,0.7967346742053694
119006-77-8,0.5378595715439579,0.46214042845604214
92-94-4,0.6865822907314736,0.3134177092685264
98119-87-0,0.8781414691120879,0.121858530887912
28140-60-5,0.5294619610794742,0.47053803892052576
8003-50-7,1.0,0.0
35869-64-8,1.0,0.0
5280-78-4,1.0,0.0
1937-37-7,1.0,0.0
6247-39-8,0.8841348059003187,0.11586519409968128
42797-18-2,0.7167833270510574,0.2832166729489426
62802-56-6,0.6793663263989322,0.32063367360106776
90-30-2,0.5828887548861854,0.41711124511381464
4335-09-5,1.0,0.0
52238-92-3,1.0,0.0
40618-31-3,1.0,0.0
1937-35-5,1.0,0.0
13080-89-2,0.7770014462543549,0.22299855374564517
2583-80-4,1.0,0.0
6406-56-0,0.8774242302254462,0.12257576977455366
107934-68-9,0.5275164726806192,0.4724835273193808
67446-03-1,1.0,0.0
587-98-4,0.609344007113237,0.390655992886763
4117-90-2,0.3781030645212768,0.6218969354787233
135-88-6,0.3098654459212317,0.6901345540787682
4051-63-2,0.9395023767486147,0.06049762325138539
81-77-6,0.9500420745159073,0.04995792548409271
12237-62-6,0.8222957296061213,0.17770427039387873
17364-40-8,0.44526063310378666,0.5547393668962134
25505-99-1,0.22189778283191483,0.7781022171680851
622-15-1,0.46289696621877763,0.5371030337812223
86-29-3,0.6039169922790252,0.3960830077209747
4695-13-0,0.5696513844241917,0.4303486155758082
117-34-0,0.5703835012224312,0.4296164987775688
724-18-5,0.59442853702007,0.40557146297992996
91-01-0,0.5677097096857329,0.43229029031426724
119-53-9,0.7369899940521766,0.26301000594782326
92-52-4,0.7702115327074699,0.2297884672925301
54660-00-3,0.5421965328445747,0.4578034671554253
119-61-9,0.609903640252983,0.39009635974701695
94-36-0,0.7980875403878829,0.20191245961211704
1850-15-3,0.6723303590758647,0.3276696409241353
122-39-4,0.4662315829428037,0.5337684170571962
102-06-7,0.37794429625937837,0.6220557037406217
622-03-7,0.32892061783256255,0.6710793821674373
103-33-3,0.25678222468623346,0.7432177753137665
37893-02-0,0.47414253188505523,0.5258574681149447
495-48-7,0.24888085093137824,0.7511191490686216
86-30-6,0.25312880824508793,0.7468711917549121
101-84-8,0.322715023635136,0.6772849763648641
102-09-0,0.5441482290443508,0.45585177095564927
2524-64-3,0.3961759436856933,0.6038240563143068
4129-17-3,0.39891457464277824,0.6010854253572218
3861-73-2,1.0,0.0
23211-47-4,1.0,0.0
125-13-3,0.6950969852608397,0.3049030147391603
17692-24-9,0.8009364471811548,0.19906355281884536
603-41-8,0.6042431836973192,0.3957568163026807
32500-19-9,0.8198460791871114,0.18015392081288856
10040-45-6,1.0,0.0
82211-24-3,0.5397532847067097,0.4602467152932903
3567-69-9,1.0,0.0
66898-62-2,0.21054121095319328,0.7894587890468067
188425-85-6,0.5412026157940941,0.4587973842059058
948-65-2,0.6240742729408103,0.3759257270591897
10423-37-7,0.6878393572284792,0.3121606427715208
298-46-4,0.5971302973460362,0.4028697026539638
17418-58-5,0.6973816251195828,0.30261837488041715
8003-22-3,0.12312095968436276,0.8768790403156372
6925-69-5,0.5999703517406872,0.40002964825931264
18636-88-9,0.49615504302862906,0.5038449569713709
51671-14-8,0.631402231307974,0.36859776869202593
2866-43-5,0.6097064133743788,0.3902935866256212
5766-76-7,0.6813522495791676,0.3186477504208323
100537-30-2,0.40369859415279286,0.5963014058472071
83-12-5,0.5110302981201315,0.48896970187986855
136687-74-6,0.408241346223759,0.5917586537762409
85-52-9,0.8102752106201299,0.18972478937987008
90-41-5,0.11344315920398884,0.886556840796011
86-00-0,0.4034512539100458,0.5965487460899541
132-27-4,0.5294252362748233,0.47057476372517676
60312-67-6,0.49462502529868285,0.5053749747013171
4727-29-1,0.6478619568957814,0.35213804310421865
833-50-1,0.4211004143611554,0.5788995856388446
15310-01-7,0.4698246726653826,0.5301753273346175
118-55-8,0.5295943105525356,0.47040568944746436
88599-33-1,0.9495789303233396,0.050421069676660414
60919-11-1,0.951609807381185,0.04839019261881506
495-73-8,0.508755020553841,0.49124497944615897
7361-93-5,0.46384775779217774,0.5361522422078222
6428-31-5,1.0,0.0
2429-82-5,1.0,0.0
2429-84-7,1.0,0.0
73926-93-9,1.0,0.0
4232-84-2,0.6217005818194065,0.3782994181805934
6425-07-6,0.8840173346702698,0.11598266532973028
39557-39-6,0.3500183471798743,0.6499816528201258
17781-31-6,0.5220882683837047,0.47791173161629535
93-45-8,0.5997771805427243,0.4002228194572757
5850-39-5,1.0,0.0
599-79-1,0.8659912658999941,0.13400873410000588
19247-68-8,0.5294112986450081,0.4705887013549919
129-00-0,0.6354296746072094,0.36457032539279055
130-20-1,0.8900263136243418,0.10997368637565817
1047-16-1,0.763720374698571,0.2362796253014289
33955-44-1,0.8150960647666062,0.1849039352333938
97110-59-3,0.46528723036453684,0.5347127696354632
588-53-4,0.3304002968489455,0.6695997031510547
3218-36-8,0.6464096059786171,0.35359039402138276
85-73-4,0.7898921508679806,0.21010784913201935
1210-05-5,0.5256801250766256,0.47431987492337435
61826-76-4,0.5829916341457809,0.4170083658542191
53874-68-3,0.4906887115568715,0.5093112884431285
136-36-7,0.5327423242498206,0.46725767575017935
713-68-8,0.5196703738672229,0.4803296261327772
71130-54-6,0.4579508621374621,0.5420491378625379
92-67-1,0.48955671807298057,0.5104432819270195
92-69-3,0.294063204068937,0.7059367959310631
2866-82-2,0.591115261748456,0.4088847382515441
2784-27-2,0.9055226688618967,0.09447733113810335
101-54-2,0.3122004860423203,0.6877995139576797
3457-98-5,0.1734183994493938,0.8265816005506061
80-38-6,0.4631877322452517,0.5368122677547482
80-00-2,0.49618068805591053,0.5038193119440896
51671-08-0,0.5343193721412435,0.4656806278587565
257-07-8,0.5465509208666758,0.45344907913332433
275-51-4,0.6212130165407802,0.3787869834592198
1470-37-7,0.3304696876878341,0.669530312312166
15307-93-4,0.5918647033213246,0.40813529667867543
84-65-1,0.7335726221609107,0.2664273778390893
467-69-6,0.7009909843789359,0.29900901562106413
86-74-8,0.4074161617975205,0.5925838382024795
894-86-0,0.42102192455847925,0.5789780754415207
482-89-3,0.5373504099552396,0.46264959004476036
74115-24-5,0.740477977352196,0.25952202264780405
88599-73-9,1.0,0.0
88599-51-3,1.0,0.0
304-81-4,0.4879257848120906,0.5120742151879095
120-78-5,0.6118127590173051,0.38818724098269486
262-12-4,0.6425168472706477,0.35748315272935227
80100-23-8,0.4557691462773374,0.5442308537226626
104-55-2,0.5113603250897574,0.4886396749102426
366-18-7,0.16398211928721407,0.8360178807127859
4360-47-8,0.632478412699409,0.36752158730059103
2429-73-4,1.0,0.0
74039-01-3,1.0,0.0
6992-11-6,0.4150555091785935,0.5849444908214065
3564-27-0,0.9384222904459449,0.0615777095540551
945553-94-6,0.7393257177503467,0.2606742822496533
5212-99-7,0.7060860330950671,0.29391396690493293
5607-54-5,0.280681982934513,0.719318017065487
1787-61-7,1.0,0.0
915-67-3,1.0,0.0
2611-82-7,1.0,0.0
518-47-8,0.5291936527191663,0.47080634728083365
83164-33-4,0.20986939690634845,0.7901306030936516
60168-88-9,0.6590720611152928,0.3409279388847071
60045-47-8,0.4505296318155514,0.5494703681844486
3845-20-3,0.5742241471661044,0.4257758528338958
104902-34-3,0.18021460545980045,0.8197853945401996
59-40-5,0.6831563593930823,0.3168436406069177
1470-35-5,0.2937225328959627,0.7062774671040373
31684-63-6,0.6798071112669103,0.32019288873308976
89426-92-6,0.0,1.0
1147-42-8,0.5780545413204425,0.42194545867955746
604-75-1,0.6486919281252443,0.3513080718747556
131-56-6,0.7979873706839914,0.2020126293160087
43087-91-8,0.5269040611010875,0.4730959388989126
13481-63-5,0.14399754268660186,0.8560024573133981
530-78-9,0.35331079202106164,0.6466892079789384
23595-00-8,0.40564513643383615,0.5943548635661638
532-82-1,0.31103143417432993,0.68896856582567
97-16-5,0.6563018827674625,0.34369811723253746
53-19-0,0.3846501530446199,0.6153498469553802
6723-40-6,0.3988967269239577,0.6011032730760424
3424-82-6,0.47852955530687435,0.5214704446931256
64628-44-0,0.39240226769820635,0.6075977323017937
88599-74-0,1.0,0.0
88599-62-6,0.964043692175561,0.03595630782443903
68157-60-8,0.6619899506145474,0.3380100493854526
127-57-1,0.6922401129014891,0.3077598870985109
134-37-2,0.44608680757601116,0.5539131924239887
66-77-3,0.38517711190878157,0.6148228880912184
27199-40-2,0.40292009288057745,0.5970799071194226
3669-32-7,0.7397049254366472,0.2602950745633529
134-32-7,0.10745107282723403,0.8925489271727659
86-88-4,0.2952450725117029,0.704754927488297
86-84-0,0.29088050543934063,0.7091194945606594
86-57-7,0.5343313438069224,0.4656686561930776
90-15-3,0.5533365109429031,0.4466634890570969
74070-46-5,0.9385243521122961,0.06147564788770394
941-69-5,0.2234039199913756,0.7765960800086243
128-56-3,0.8679852555973732,0.1320147444026267
55994-28-0,0.3644632008613727,0.6355367991386274
91-22-5,0.11438074146677546,0.8856192585332245
85175-31-1,0.3284822639786445,0.6715177360213554
3878-19-1,0.36650808119701445,0.6334919188029855
103-64-0,0.4599396444154359,0.5400603555845641
2602-46-2,1.0,0.0
82956-11-4,0.8676907325719545,0.13230926742804547
25875-51-8,0.4585923622944549,0.5414076377055451
2783-94-0,1.0,0.0
101463-69-8,0.4700204485507632,0.5299795514492369
84632-50-8,0.5347117762832643,0.4652882237167357
72-54-8,0.5976376627406547,0.4023623372593452
50-29-3,0.361704943428207,0.638295056571793
92-87-5,0.38333536075721136,0.6166646392427886
93839-21-5,0.6792509729591651,0.32074902704083497
92-88-6,0.35585756438067845,0.6441424356193216
7158-32-9,0.6213467052474879,0.3786532947525121
345-92-6,0.3429954885702118,0.6570045114297882
58139-96-1,0.4694501735269381,0.5305498264730619
60348-77-8,0.9528078595097096,0.04719214049029038
1478-61-1,0.4004863505307805,0.5995136494692194
7457-25-2,0.3735768721043894,0.6264231278956107
101-80-4,0.4642313232100843,0.5357686767899158
139-65-1,0.33180715966482993,0.66819284033517
80-08-0,0.8046035578799002,0.1953964421200998
1934-21-0,0.8779976863396838,0.12200231366031629
1223-31-0,0.6076185765711848,0.3923814234288152
2664-63-3,0.37991898260470586,0.6200810173952942
80-09-1,0.668760052882196,0.33123994711780397
80-51-3,0.7463151150163849,0.2536848849836151
80-33-1,0.4823563318134341,0.5176436681865659
80-07-9,0.5174108810460192,0.4825891189539809
128-69-8,0.8853672596652618,0.11463274033473818
93-09-4,0.41667612283711675,0.5833238771628833
581-89-5,0.28090874794186943,0.7190912520581305
135-19-3,0.643501487731847,0.35649851226815304
120-18-3,0.5631174449432628,0.4368825550567372
480-22-8,0.8587639633827031,0.14123603661729683
14255-88-0,0.12895540907440498,0.8710445909255949
117-79-3,0.7029689130943596,0.2970310869056403
2464-37-1,0.6640473349766383,0.3359526650233618
63716-35-8,0.19053373640974325,0.8094662635902568
63716-36-9,0.19293223584879393,0.807067764151206
846-49-1,0.644309320904944,0.35569067909505614
77-36-1,0.7342500001131502,0.26574999988684983
39062-72-1,0.28436355878822417,0.7156364412117758
88599-64-8,1.0,0.0
108935-06-4,1.0,0.0
35367-38-5,0.7409626852602084,0.25903731473979164
4394-00-7,0.36274507689461183,0.6372549231053882
34580-63-7,0.39455911132194715,0.6054408886780529
34580-77-3,0.12268340736230093,0.877316592637699
5443-49-2,0.5772622290646026,0.42273777093539733
58861-48-6,0.543191253501152,0.4568087464988479
74697-32-8,0.8198441102125199,0.1801558897874801
553-26-4,0.053567575286547695,0.9464324247134522
22199-08-2,0.8559103904356676,0.1440896095643324
81-83-4,0.8288469370501758,0.17115306294982424
81-84-5,0.8271234358194345,0.17287656418056552
81-16-3,0.884445934614301,0.11555406538569901
633-99-8,0.3192783056684111,0.6807216943315889
20749-68-2,0.3374208512923902,0.6625791487076098
128-67-6,0.7993832043127175,0.20061679568728255
2243-62-1,0.12651452361040952,0.8734854763895905
128-95-0,0.6288823332113243,0.37111766678867575
84-89-9,1.0,0.0
3173-72-6,0.43417715400357787,0.5658228459964221
81-64-1,0.6776272928769037,0.32237270712309635
81-04-9,0.9541150651359652,0.04588493486403474
120-72-9,0.3785329411885206,0.6214670588114793
41803-58-1,0.1841386371328444,0.8158613628671556
1698-60-8,0.7017306201121701,0.29826937988782987
3042-84-0,0.6703444163680592,0.32965558363194086
1698-53-9,0.714307809935431,0.285692190064569
51707-55-2,0.4693236475522437,0.5306763524477562
148-24-3,0.25025353640244935,0.7497464635975506
27022-50-0,0.0,1.0
100-52-7,0.6309909164154088,0.36900908358459117
25506-06-3,0.23177937984787392,0.768220620152126
6607-45-0,0.4101848636519794,0.5898151363480205
114833-91-9,0.31730747331156844,0.6826925266884316
13423-60-4,0.17206312999088486,0.8279368700091151
16227-12-6,0.09243221918995773,0.9075677808100423
84-12-8,0.6829903564876493,0.31700964351235067
66501-16-4,0.4188261671521336,0.5811738328478665
2423-66-7,0.2601360402306012,0.7398639597693988
623-30-3,0.428354789902173,0.5716452100978271
41407-89-0,0.4026975328503755,0.5973024671496245
98-87-3,0.362945962592541,0.637054037407459
1086-02-8,0.6597124457981662,0.3402875542018337
56741-95-8,0.43057313219174814,0.5694268678082519
396-01-0,0.05301682485083383,0.9469831751491662
18039-42-4,0.30262056294001927,0.6973794370599806
89427-42-9,0.06425996580153101,0.9357400341984691
98-88-4,0.4466139161360325,0.5533860838639676
98-07-7,0.3215620837063872,0.6784379162936128
142-04-1,0.0,1.0
64-10-8,0.2882482144501978,0.7117517855498022
103-85-5,0.1439466455209853,0.8560533544790148
6635-73-0,0.17263079106168744,0.8273692089383127
100-63-0,0.054189248066479165,0.9458107519335208
100-65-2,0.18744583887062038,0.8125541611293796
103-71-9,0.4444785800016359,0.555521419998364
17654-88-5,0.2575060241631988,0.7424939758368011
98-95-3,0.2496223652327291,0.7503776347672709
350-57-2,0.14049867056893223,0.8595013294310677
3426-89-9,0.2098891246754146,0.7901108753245853
7450-69-3,0.49390134861921453,0.5060986513807854
701-64-4,0.3246658649783953,0.6753341350216049
644-97-3,0.4122817597290635,0.5877182402709366
1779-48-2,0.21257920257945673,0.7874207974205432
108-98-5,0.3863480596301302,0.6136519403698698
18355-25-4,0.6511829502471834,0.3488170497528166
127-52-6,0.43800631628132974,0.5619936837186703
8046-53-5,0.41313555344160996,0.58686444655839
98-09-9,0.46372516007811954,0.5362748399218805
108-90-7,0.45650269784947134,0.5434973021505287
108-86-1,0.3406362099435767,0.6593637900564233
591-50-4,0.41360069551617423,0.5863993044838257
119-72-2,0.936248477008907,0.06375152299109296
124495-18-7,0.8029912629381799,0.19700873706182015
63734-62-3,0.4321651599324928,0.5678348400675072
123172-45-2,0.5371378743112651,0.46286212568873497
2243-78-9,0.5407654783002522,0.4592345216997477
64896-26-0,0.8786480515784072,0.12135194842159282
7621-86-5,0.4122615927918726,0.5877384072081273
6054-99-5,0.8752410385797633,0.12475896142023678
74697-62-4,0.8833187603130224,0.11668123968697768
15457-05-3,0.3164950015539827,0.6835049984460174
42874-01-1,0.47877867224737297,0.521221327752627
101-50-8,0.939829308277903,0.06017069172209698
101-20-2,0.4021605223844663,0.5978394776155338
119-15-3,0.7395047014215054,0.26049529857849457
1836-75-5,0.7391160107808091,0.26088398921919087
12222-78-5,0.7474439921640192,0.25255600783598076
59214-90-3,0.45084549728202933,0.5491545027179707
65793-50-2,0.3521211553831984,0.6478788446168016
92-70-6,0.6085002803350437,0.39149971966495634
37728-15-7,0.6293592423734229,0.3706407576265771
53469-21-9,0.5393762783676292,0.46062372163237075
51410-30-1,0.5172611977863881,0.4827388022136118
1631-29-4,0.29191093302422527,0.7080890669757747
80100-26-1,0.5205918470539843,0.4794081529460157
523-50-2,0.38218253258016666,0.6178174674198335
2698-41-1,0.5599532985343769,0.4400467014656231
16715-77-8,0.5303102047438751,0.46968979525612486
531-81-7,0.34098739890877344,0.6590126010912265
13577-46-3,0.6032005122871527,0.3967994877128474
4053-08-1,0.8278158891021048,0.17218411089789518
117-62-4,1.0,0.0
117-55-5,1.0,0.0
3604-99-7,0.21198155575912944,0.7880184442408705
481-39-0,0.4575512584668138,0.5424487415331862
4008-48-4,0.20335417332653236,0.7966458266734676
90-02-8,0.2587600317858239,0.7412399682141761
89-98-5,0.30048710769591097,0.699512892304089
95-16-9,0.12108198487248839,0.8789180151275117
91-15-6,0.40081714926340406,0.599182850736596
611-20-1,0.12446347365218398,0.8755365263478161
873-32-5,0.578055096382111,0.42194490361788894
36888-99-0,0.794825496754845,0.205174503245155
2797-51-5,0.5485829981503199,0.45141700184968003
3347-22-6,0.4060465497959994,0.5939534502040006
117-80-6,0.4484409578219637,0.5515590421780364
85-41-6,0.5143226853757852,0.4856773146242149
85-44-9,0.7032263949726993,0.29677360502730066
90-16-4,0.25761935142420905,0.7423806485757909
65-45-2,0.207369090978828,0.792630909021172
54-21-7,0.3804112603746009,0.6195887396253991
2037-95-8,0.39714538462163856,0.6028546153783614
21725-69-9,0.11686164093172347,0.8831383590682765
6064-83-1,0.8059460414448099,0.1940539585551901
2634-33-5,0.31193967483006296,0.6880603251699371
609-66-5,0.19549083462998063,0.8045091653700194
1338-32-5,0.3213510412091993,0.6786489587908008
88-17-5,0.29015289252995,0.70984710747005
2285-12-3,0.26660743798203596,0.733392562017964
85813-73-6,0.4025730313938013,0.5974269686061987
