CASRN,EPA_knn_ecfp6bits-1,EPA_knn_ecfp6bits-2,EPA_knn_ecfp6bits-3,EPA_knn_ecfp6bits-4
101530-10-3,0.0,0.22462642782211342,0.553062208425358,0.22231136375252858
1424-50-6,0.10294172912144227,0.0,0.8970582708785577,0.0
10140-89-3,0.22587687196491876,0.44773773079346485,0.22347108279606162,0.1029143144455547
2601-89-0,0.10559110677616534,0.5581418301058927,0.33626706311794197,0.0
565-64-0,0.09893218459094144,0.42486623905802673,0.3332995319418941,0.14290204440913765
79-00-5,0.10241803567769825,0.5517548308651388,0.23276826290385963,0.11305887055330326
50-59-9,0.0,0.0,0.0,1.0
5547-29-5,0.0,0.0,0.25472965739843606,0.7452703426015639
168152-93-0,0.0,1.0,0.0,0.0
132-81-0,0.0,0.0,0.45312779931904457,0.5468722006809554
1087-35-0,0.0,0.11525355638296479,0.7841400015882599,0.1006064420287754
68788-33-0,0.0976428387721641,0.5547821352357116,0.3475750259921243,0.0
98216-44-5,0.0,0.0,1.0,0.0
74860-00-7,0.3063761589795891,0.0,0.6936238410204109,0.0
14504-15-5,0.0,0.10691195179689315,0.8930880482031068,0.0
168153-00-2,0.0,1.0,0.0,0.0
55453-87-7,0.11161486590964362,0.5711161660773907,0.3172689680129656,0.0
1438-20-6,0.1340506090554428,0.31528196874844094,0.5506674221961163,0.0
39082-00-3,0.20180016612263957,0.20141903884804452,0.4936656899250556,0.10311510510426038
928-72-3,0.33172667989793025,0.11057555996597675,0.11057555996597675,0.4471222001701162
24312-44-5,0.5841544100985292,0.0,0.4158455899014708,0.0
1014-98-8,0.0,0.2230558939013148,0.6709411611283023,0.1060029449703829
5994-61-6,0.08079248433029186,0.0,0.5518415224345828,0.36736599323512525
5336-53-8,0.22974526852184102,0.45459379219120316,0.21040020348170127,0.10526073580525457
180591-20-2,0.0,0.189078245342874,0.3148251978550033,0.4960965568021227
112733-06-9,0.0,0.0,1.0,0.0
64211-46-7,0.0,0.1087723984670505,0.7836128067874173,0.10761479474553223
20187-55-7,0.0,0.0,1.0,0.0
86598-92-7,0.0,0.2218303973818552,0.7781696026181447,0.0
6386-63-6,0.0,0.0,1.0,0.0
103-50-4,0.0,0.20464809961275202,0.7953519003872479,0.0
538-74-9,0.25616698292220114,0.2226134870821778,0.4246642825864837,0.09655524740913735
91-33-8,0.10548370769670723,0.0,0.523204385014237,0.3713119072890558
534-07-6,0.0,0.9023362696284948,0.09766373037150516,0.0
623-25-6,0.0,0.3621001810500905,0.6378998189499094,0.0
6586-89-6,0.10056505524452061,0.3227224045574162,0.36961691160191995,0.20709562859614325
541-88-8,0.12066707455603809,0.35637009352216586,0.317251496035518,0.20571133588627794
101-81-5,0.09707241910631742,0.2384234855242884,0.6645040953693943,0.0
101-77-9,0.0,0.43081395348837204,0.5691860465116279,0.0
101-76-8,0.0,0.4610546870616226,0.42478144253537886,0.11416387040299865
101-14-4,0.0,0.0,0.7848796278117346,0.21512037218826532
51944-41-3,0.0,0.0,0.758767363223219,0.2412326367767809
120-32-1,0.195765257528024,0.09495201113634696,0.7092827313356289,0.0
9084-06-4,0.0,0.0,0.41299751653189454,0.5870024834681055
92-81-9,0.0,0.44703653489359857,0.32677042834376757,0.22619303676263394
27311-52-0,0.0,0.20542804161119624,0.7945719583888038,0.0
97-23-4,0.20773353457572183,0.0,0.7054705693122892,0.08679589611198896
5178-56-3,0.0,0.5534295109676091,0.44657048903239094,0.0
57165-58-9,0.0,0.0,0.9014005935306503,0.09859940646934973
51484-40-3,0.381486594985229,0.22408185223438495,0.19667526080687495,0.1977562919735109
63-98-9,0.09527155376994312,0.0,0.6217956776855501,0.2829327685445068
103-82-2,0.0,0.0,0.7935213054009244,0.20647869459907567
17518-47-7,0.19625861599703137,0.08352775123340717,0.7202136327695614,0.0
15992-13-9,0.10845843290910037,0.3293911499475458,0.5621504171433538,0.0
62809-33-0,0.0,0.3347201564735477,0.3958762482454608,0.2694035952809915
69002-85-3,0.0,0.5596938857602404,0.4403061142397597,0.0
34645-84-6,0.0,0.15507860381515545,0.8449213961848446,0.0
86335-26-4,0.0,0.4111470475324782,0.5888529524675218,0.0
19719-28-9,0.10587464491286704,0.11121286230343175,0.7829124927837011,0.0
61941-56-8,0.11270960208358767,0.0,0.5662595115977435,0.32103088631866894
553-86-6,0.0,0.1953546087161269,0.804645391283873,0.0
19386-45-9,0.0,0.3842938714167614,0.6157061285832387,0.0
66-76-2,0.1005818432835945,0.24140251298424603,0.6580156437321596,0.0
29110-48-3,0.0,0.21796140531052402,0.782038594689476,0.0
85-34-7,0.0,0.21067305056359376,0.7893269494364062,0.0
120-46-7,0.0,0.0,0.4723096212533415,0.5276903787466586
85162-11-4,0.10458565960887051,0.4307592885190279,0.4646550518721016,0.0
78218-49-2,0.0,0.10773656948674504,0.892263430513255,0.0
18046-21-4,0.10855523327121692,0.4413322755600013,0.45011249116878177,0.0
504-17-6,0.10442920805208264,0.23211537761902665,0.32718105792885527,0.33627435640003545
34320-82-6,0.0,0.22389876852841198,0.44447149859403495,0.33162973287755304
2763-96-4,0.0,0.33965283624720866,0.550894055339118,0.10945310841367331
102366-79-0,0.0,0.32385021320163104,0.6761497867983689,0.0
621-92-1,0.0,0.10587365304229614,0.680721258545133,0.21340508841257078
1214-39-7,0.0,0.29472627015136754,0.4965834698133889,0.20869026003524355
538-32-9,0.0,0.21444509899580036,0.7855549010041997,0.0
13045-62-0,0.0,0.2599511246618907,0.6426001556199983,0.09744871971811103
1125-85-5,0.0,0.0961656184367577,0.9038343815632423,0.0
525-79-1,0.0,0.2902771545679411,0.709722845432059,0.0
40718-29-4,0.0,0.14992759951785525,0.767320724126102,0.08275167635604272
71280-74-5,0.0,0.07810792551118775,0.843235541950329,0.07865653253848319
71292-59-6,0.0,0.08652988323825461,0.7378827003366991,0.17558741642504636
239110-15-7,0.0,0.3555179595382215,0.6444820404617786,0.0
1421-23-4,0.11485442507444897,0.32694477762689045,0.5582007972986605,0.0
146-22-5,0.0,0.20472661341999668,0.6898142140085319,0.10545917257147144
1812-30-2,0.0,0.23100937674129277,0.6604603942833583,0.108530228975349
29975-16-4,0.0,0.10162286285799603,0.683615556350545,0.21476158079145902
2439-99-8,0.24209344902558616,0.0,0.36476133502738983,0.393145215947024
78712-43-3,0.0,0.10755622633595345,0.7799487410167483,0.11249503264729827
135838-07-2,0.0,0.49908348259892976,0.5009165174010703,0.0
54941-81-0,0.0,0.3371334300279924,0.6628665699720077,0.0
6085-94-5,0.0,0.22259302778347903,0.7774069722165209,0.0
135810-26-3,0.09450445393117238,0.4926990143236327,0.41279653174519493,0.0
152264-74-9,0.21248027063479633,0.11878570016153137,0.6687340292036722,0.0
152264-48-7,0.0,0.10771600947799191,0.6843749944502014,0.2079089960718066
50264-86-3,0.0,0.16536658958694905,0.834633410413051,0.0
152264-27-2,0.0,0.10590522756587341,0.7876600187304238,0.10643475370370277
70891-37-1,0.0,0.0,1.0,0.0
58579-51-4,0.2182867055982201,0.22731526420702547,0.5543980301947544,0.0
50264-69-2,0.0,0.07427587307906233,0.9257241269209378,0.0
5014-11-9,0.7716428260902166,0.049322554954001716,0.1790346189557817,0.0
51411-04-2,0.0,0.3420173954150919,0.4496140538089277,0.20836855077598032
14663-23-1,0.0,0.21316805511485348,0.5696888297261431,0.21714311515900342
54-87-5,0.0,0.11189517892571596,0.7838425498546764,0.10426227121960763
963-39-3,0.0,0.14192892966537515,0.7283297992166617,0.12974127111796313
100-51-6,0.0,0.2429258420019656,0.7570741579980345,0.0
13826-35-2,0.0,0.17766497461928935,0.7271573604060914,0.09517766497461928
18773-63-2,0.0,0.0,0.7862551551250463,0.21374484487495368
4553-89-3,0.0,0.0,0.11332461413709703,0.8866753858629031
98-00-0,0.0,0.23280691269115447,0.6642512551664983,0.10294183214234723
67-47-0,0.0,0.31512091065419723,0.6848790893458028,0.0
77605-72-2,0.0,0.45053939752107136,0.32945381539226243,0.2200067870866663
104-57-4,0.0,0.0,1.0,0.0
103-16-2,0.0,0.1077470582980549,0.7571240098990852,0.13512893180285976
613-62-7,0.0,0.0,0.8131484819129482,0.18685151808705172
103-41-3,0.0,0.0,0.5438552394630249,0.4561447605369751
120-51-4,0.0,0.0,0.6605435329642678,0.33945646703573223
118-58-1,0.0,0.0,0.7851804461315611,0.2148195538684389
72850-64-7,0.0,0.0,0.7957759602159212,0.20422403978407877
501-53-1,0.0,0.0,0.9102289916471309,0.08977100835286907
51594-83-3,0.0,0.22765147925503637,0.4405993632864998,0.33174915745846384
33215-60-0,0.0,0.18733201251366438,0.6392915099130279,0.17337647757330768
33215-59-7,0.0,0.19138488900723255,0.6249770684682963,0.18363804252447127
55203-12-8,0.10650155617957088,0.21300311235914177,0.5679079720714553,0.1125873593898321
52010-22-7,0.0,0.3351887675087199,0.4381594647042014,0.22665176778707885
27355-22-2,0.0,0.21194483645131285,0.43762787504792455,0.35042728850076255
62501-39-7,0.0,0.0,0.7747998485030855,0.22520015149691452
116337-58-7,0.0,0.0,0.9225296117476336,0.07747038825236643
116337-63-4,0.0,0.0,1.0,0.0
122-59-8,0.0,0.0,0.770252023826291,0.22974797617370904
120-23-0,0.0,0.0,0.7240783396695375,0.2759216603304625
55335-06-3,0.0,0.2424308608392255,0.659294803091254,0.09827433606952063
69377-81-7,0.0,0.0,0.4310212395811319,0.5689787604188681
640-19-7,0.3443540363843093,0.13337656338828882,0.21421084422967596,0.308058555997726
450-55-5,0.6059847866081993,0.09693228934886196,0.1905939301103863,0.1064889939325526
404-42-2,0.5353438489807806,0.09225490688233665,0.37240124413688286,0.0
351-05-3,0.5038451807361267,0.31121103791684745,0.18494378134702574,0.0
457-43-2,0.3285135654042139,0.2056702417452536,0.4658161928505325,0.0
1737-17-3,0.21947673362129072,0.10283306141609794,0.35015712588785286,0.3275330790747586
100-53-8,0.10601719197707736,0.0,0.681948424068768,0.21203438395415472
59021-02-2,0.09456601400421961,0.40157471253762955,0.503859273458151,0.0
405-30-1,0.20927076227758987,0.31892912990411726,0.47180010781829285,0.0
538-28-3,0.10719764938070335,0.2263479637207098,0.5572888579640349,0.10916552893455202
4357-96-4,0.1294176110838395,0.3153024270037552,0.4266338418037302,0.12864612010867504
53994-73-3,0.0,0.0,0.2375282269087526,0.7624717730912474
137927-75-4,0.0,0.46420423437454067,0.4594212875731806,0.07637447805227865
18504-81-9,0.21909184136684273,0.23357407481197476,0.22468409147561813,0.32264999234556424
141-84-4,0.10385135857988326,0.3242871553568355,0.2162122345415848,0.3556492515216964
18527-35-0,0.10649178267011702,0.1162332347231007,0.667141451163611,0.11013353144317121
6274-27-7,0.2665840399060211,0.13989547782224224,0.5935204822717366,0.0
32991-48-3,0.10850899634763816,0.22669608741501668,0.5523745490911293,0.11242036714621581
100-87-8,0.0,0.22013935086911832,0.7798606491308816,0.0
29727-70-6,0.0,0.0,0.3591702012449848,0.6408297987550152
68291-97-4,0.0,0.2215665299091305,0.5591763150384584,0.219257155052411
100-44-7,0.10363636363636365,0.0,0.6890909090909091,0.2072727272727273
100-14-1,0.0,0.3207436880288686,0.42451439438678296,0.25474191758434844
53874-66-1,0.0,0.2630175937444464,0.7369824062555537,0.0
6959-48-4,0.20594743756956949,0.25169236639964854,0.542360196030782,0.0
38721-71-0,0.0,0.102193932221384,0.6710169971786244,0.22678907059999168
86-52-2,0.13473720536079217,0.12631613002574266,0.7389466646134653,0.0
6959-47-3,0.09925124744352848,0.3164696918485079,0.5842790607079636,0.0
96-19-5,0.1059806350460187,0.6835062774526348,0.21051308750134645,0.0
17293-03-7,0.0,0.1935018691770348,0.7090511463453217,0.09744698447764344
532-27-4,0.0,0.1298663814475281,0.4622183045805899,0.4079153139718821
6305-04-0,0.1533470569685371,0.1038706498610985,0.6019533633012997,0.14082892986906467
4252-78-2,0.1083151267595966,0.423361020489624,0.46832385275077937,0.0
10436-39-2,0.10677966101694915,0.5669491525423729,0.326271186440678,0.0
79-07-2,0.23863636363636365,0.4772727272727273,0.18330039525691696,0.10079051383399211
64037-18-9,0.0,0.17635278567709378,0.8236472143229062,0.0
15308-01-7,0.0,0.11071708944082048,0.8892829105591795,0.0
79-04-9,0.13525144473134143,0.6670355342432067,0.19771302102545185,0.0
51632-16-7,0.0,0.17451604793429984,0.7275412721025727,0.09794267996312747
73866-23-6,0.0,0.0959907656790699,0.715229411341248,0.18877982297968227
683-57-8,0.14567298363624606,0.23874183429273654,0.21446300368669555,0.40112217838432185
79-08-3,0.22799502556307863,0.35442863064805863,0.3222329694624845,0.09534337432637834
126-58-9,0.0,0.0,0.5609691725256896,0.4390308274743105
12712-28-6,0.0,0.10039692449476341,0.479094123689011,0.4205089518162256
4196-86-5,0.0,0.0,0.432532817954818,0.567467182045182
78-11-5,0.0,0.4237813063213593,0.5762186936786406,0.0
77-86-1,0.09599800523625483,0.0,0.5505547936666251,0.35344720109712
126-11-4,0.3020941192712942,0.20803132707042943,0.39605650419514155,0.09381804946313484
58138-08-2,0.0,0.0,0.8849025954291766,0.11509740457082351
625-89-8,0.0,0.10750493636650241,0.7068213118290274,0.18567375180447016
376-90-9,0.21314865881173223,0.0,0.5641764853346704,0.2226748558535974
3737-41-5,0.10676085561340048,0.5441365384931846,0.3491026058934149,0.0
133855-98-8,0.0,0.222932279378066,0.777067720621934,0.0
25061-59-0,0.0,0.5523804628006156,0.32805865572752696,0.11956088147185744
376-18-1,0.0,0.08864668346905091,0.730603385579654,0.18074993095129505
71119-10-3,0.0835551612907069,0.0,0.8312206604639655,0.08522417824532777
306-52-5,0.0,0.2084438875000799,0.5710285213766471,0.22052759112327294
69226-51-3,0.0,0.09829494449855329,0.5358765048796758,0.3658285506217709
630-20-6,0.10286844708209693,0.24247562526494276,0.34082238236540907,0.31383354528755125
22052-04-6,0.09916870105137769,0.412060325143989,0.3796854026481179,0.10908557115651546
39236-46-9,0.0,0.10921376220622966,0.7860432143913043,0.10474302340246588
87957-27-5,0.1117505674864876,0.12058460444194116,0.6550676653768526,0.11259716269471857
26907-37-9,0.0,0.5788387018112213,0.4211612981887787,0.0
6970-97-4,0.12484073114435668,0.3244701661134929,0.43562036303166857,0.11506873971048191
58-93-5,0.0,0.09848740170454794,0.25695713336655646,0.6445554649288956
39603-48-0,0.4712789882592388,0.4318742487411312,0.09684676299963005,0.0
78491-02-8,0.0,0.11372807537483422,0.33713841612597895,0.5491335084991869
67238-62-4,0.0,0.32785096806856767,0.5609773152181958,0.11117171671323646
58955-84-3,0.0,0.08492557702212183,0.8264451950308566,0.08862922794702166
100-97-0,0.0,0.4247168768398185,0.47180337562505625,0.10347974753512529
101-25-7,0.0,0.37365897700932726,0.50453802833575,0.12180299465492268
2691-41-0,0.0,1.0,0.0,0.0
13980-04-6,0.0,0.3341589568004662,0.6658410431995337,0.0
121-82-4,0.0,0.0,0.0,1.0
2235-43-0,0.0,0.08119342821527599,0.7623584346750608,0.15644813710966324
25155-29-7,0.11348209804731899,0.4438284854630646,0.22026450431687114,0.22242491217274524
17929-34-9,0.08820585865058696,0.08847193967215736,0.8233222016772557,0.0
40507-94-6,0.16673094390872414,0.23725476488021732,0.5960142912110585,0.0
870-72-4,0.0,0.22779776245008415,0.41008547572687376,0.36211676182304214
99591-74-9,0.11890357139277347,0.5580484730309881,0.3230479555762383,0.0
555-89-5,0.0,0.32766297140150263,0.6723370285984974,0.0
88144-99-4,0.8060866670865855,0.19391333291341448,0.0,0.0
6317-18-6,0.3181050898248173,0.46144263448631084,0.10603502994160574,0.11441724574726628
21564-17-0,0.0,0.10095374775647802,0.23203268134711327,0.6670135708964087
21335-43-3,0.10793025743001702,0.5916802124590764,0.0969409948553244,0.20344853525558212
3518-65-8,0.1822993859834851,0.4960829980944315,0.17488884183781497,0.1467287740842685
74-97-5,0.09745426704219189,0.4770446528670258,0.42550108009078236,0.0
24082-36-8,0.0,0.7742645784354393,0.1207666952071678,0.10496872635739295
57583-54-7,0.0,0.27008117381091507,0.5123706038059223,0.2175482223831627
1324-76-1,0.0,0.22602198900882342,0.3240617628908166,0.44991624810035996
128-79-0,0.0,0.0,0.44209919942748893,0.5579008005725111
3071-73-6,0.0,0.0,0.19660347966985509,0.803396520330145
991-42-4,0.7986184582657474,0.10362653082884231,0.09775501090541028,0.0
54299-17-1,0.0,0.0,0.7376348977413723,0.26236510225862764
131-92-0,0.0,0.10775646193070394,0.4486174890979775,0.4436260489713186
135-57-9,0.1129181367422561,0.0,0.5479168331407581,0.33916503011698584
73688-63-8,0.0,0.0,0.3752556059091273,0.6247443940908727
13676-91-0,0.0,0.43826097534559344,0.23107198483276228,0.3306670398216442
21413-28-5,0.0,0.11092667556830217,0.8890733244316978,0.0
603-34-9,0.0,0.3230137952440328,0.6769862047559673,0.0
101-02-0,0.0,0.0,0.692262545241123,0.30773745475887704
115-86-6,0.0,0.3604416570518812,0.19955782729481836,0.44000051565330056
597-82-0,0.09691981563358298,0.3550365341796838,0.44989310673558097,0.09815054345115229
603-35-0,0.10885510030979162,0.3565649941202601,0.42739949911107655,0.10718040645887175
52237-03-3,0.0,0.0,0.10883066867761838,0.8911693313223817
6607-41-6,0.0,0.33748808008785025,0.3365545761733936,0.3259573437387562
60628-96-8,0.21172695645193604,0.21869575913954323,0.2236574066771689,0.34591987773135185
82-66-6,0.13025814748734188,0.20971797400183864,0.4283004665852034,0.2317234119256161
84-15-1,0.0,0.08896007487977278,0.6257463770454766,0.28529354807475066
84-62-8,0.0,0.0,0.9120017004502329,0.08799829954976715
3905-19-9,0.0,0.0,0.5167814564572877,0.4832185435427123
573-58-0,0.0,0.0,0.11469545989053445,0.8853045401094655
6416-68-8,0.0,0.0,0.2402424745013139,0.7597575254986861
30638-08-5,0.0,0.0,0.6723350241562215,0.3276649758437785
31251-03-3,0.0,0.20558897627369058,0.5847959272565083,0.20961509646980114
119006-77-8,0.0,0.10964141200232301,0.890358587997677,0.0
92-94-4,0.07627203693172313,0.24935603653029131,0.5586926705248719,0.11567925601311341
98119-87-0,0.0,0.19520726762263174,0.5079493968308106,0.2968433355465576
28140-60-5,0.0,0.31976133102256593,0.6802386689774341,0.0
8003-50-7,0.0,0.0,0.10306485091867369,0.8969351490813263
35869-64-8,0.0,0.0,0.5623835107780253,0.43761648922197477
5280-78-4,0.0,0.0,0.5703167019865784,0.42968329801342164
1937-37-7,0.0,0.0,0.45387866976458463,0.5461213302354154
6247-39-8,0.0,0.2202966004409543,0.665472303022853,0.1142310965361927
42797-18-2,0.09256755444076951,0.3002739300215647,0.3985054352819977,0.208653080255668
62802-56-6,0.0,0.3366178793714509,0.3350938370655021,0.328288283563047
90-30-2,0.23791822056628678,0.10626848159491671,0.555258175469413,0.10055512236938356
4335-09-5,0.0,0.0,0.14383312409691276,0.8561668759030873
52238-92-3,0.0,0.0,0.479705418514743,0.520294581485257
40618-31-3,0.0,0.0,0.39820262679302854,0.6017973732069715
1937-35-5,0.0,0.0,0.10275142563917945,0.8972485743608205
13080-89-2,0.0,0.10893103997239231,0.8016752291599413,0.08939373086766646
2583-80-4,0.0,0.0,0.2149131670441688,0.7850868329558311
6406-56-0,0.0,0.11296375706931902,0.10079257785646309,0.786243665074218
107934-68-9,0.0,0.0,0.5733880096996997,0.42661199030030017
67446-03-1,0.0,0.21505747639000702,0.3471015995552723,0.43784092405472064
587-98-4,0.0,0.10768531566401483,0.3298345463302614,0.5624801380057238
4117-90-2,0.0,0.19788710989408342,0.8021128901059166,0.0
135-88-6,0.0,0.10508097100522212,0.5779897431916249,0.3169292858031531
4051-63-2,0.0,0.08568991452611315,0.27635237866530427,0.6379577068085827
81-77-6,0.0,0.10473444420463068,0.424669646915079,0.4705959088802903
12237-62-6,0.0,0.0,0.3310044663476683,0.6689955336523316
17364-40-8,0.13473272160317795,0.10387556767591952,0.6615896947185484,0.09980201600235404
25505-99-1,0.10209644479036474,0.0,0.8979035552096352,0.0
622-15-1,0.0,0.3157989464969223,0.6842010535030777,0.0
86-29-3,0.0,0.32855686722161587,0.3383464941280571,0.33309663865032696
4695-13-0,0.0,0.09776359902849903,0.5380859410242622,0.36415045994723866
117-34-0,0.09920305470719228,0.1013789940925943,0.698038957107619,0.1013789940925943
724-18-5,0.0,0.10372072315381056,0.6849003805087532,0.21137889633743612
91-01-0,0.0,0.14437924427476045,0.7456600929029762,0.10996066282226338
119-53-9,0.0,0.11186443992298792,0.5589077567919911,0.329227803285021
92-52-4,0.08603984187272304,0.14789551197581582,0.42671110766607234,0.3393535384853887
54660-00-3,0.0,0.22109862623914434,0.5660141417710756,0.21288723198978
119-61-9,0.0,0.0,0.6566944714131473,0.34330552858685276
94-36-0,0.0,0.0,0.6899818862921224,0.3100181137078776
1850-15-3,0.10415285152846494,0.0,0.7769208428255575,0.11892630564597768
122-39-4,0.0,0.41254255860828587,0.4900457777041876,0.09741166368752663
102-06-7,0.11950339839269745,0.312640283636981,0.4628822081360068,0.1049741098343148
622-03-7,0.2284314700067376,0.23196869788042457,0.5395998321128379,0.0
103-33-3,0.0,0.24887271516765525,0.6533145200338942,0.09781276479845054
37893-02-0,0.0,0.34301492231271896,0.656985077687281,0.0
495-48-7,0.0,0.2203348105034089,0.779665189496591,0.0
86-30-6,0.09752745282337173,0.25194002190710996,0.6505325252695182,0.0
101-84-8,0.0,0.0979381443298969,0.6969072164948453,0.20515463917525772
102-09-0,0.0,0.0,0.8651326415537366,0.13486735844626338
4129-17-3,0.10893411902577087,0.4604641186940996,0.2146844147660059,0.21591734751412364
3861-73-2,0.0,0.0,0.0,1.0
23211-47-4,0.0,0.0,0.1762680872687233,0.8237319127312767
125-13-3,0.0,0.0,0.548728095894471,0.451271904105529
17692-24-9,0.0,0.11650988398534597,0.2697701812428382,0.6137199347718159
603-41-8,0.0,0.24825659875038755,0.5924695494532344,0.159273851796378
32500-19-9,0.0,0.046780697943950164,0.4112732700714486,0.5419460319846012
10040-45-6,0.0,0.08977178149909266,0.8175646109751337,0.09266360752577364
82211-24-3,0.0,0.0,0.6771518423832977,0.32284815761670227
3567-69-9,0.0,0.0,0.34700075766002125,0.6529992423399789
66898-62-2,0.0,0.46874227427092047,0.5312577257290795,0.0
188425-85-6,0.0,0.21219604835890174,0.6761456382721753,0.11165831336892294
948-65-2,0.0,0.21834606845832305,0.5584549357523284,0.22319899578934863
10423-37-7,0.0,0.14218871821368234,0.751689945753667,0.10612133603265071
298-46-4,0.0,0.23597447389321122,0.7640255261067888,0.0
17418-58-5,0.0,0.0,0.3873136946052701,0.6126863053947298
8003-22-3,0.19959121805657706,0.4564758076955469,0.22030952027744402,0.12362345397043209
6925-69-5,0.0,0.20128547040247932,0.30391880836294055,0.4947957212345801
18636-88-9,0.0,0.1135144536059039,0.6604437213875571,0.22604182500653905
51671-14-8,0.0,0.3325228527015218,0.5281631494546798,0.13931399784379841
2866-43-5,0.0,0.28770328505768744,0.41995582006008975,0.29234089488222287
5766-76-7,0.0,0.0,0.9212639710743694,0.07873602892563056
100537-30-2,0.0,0.106150522107433,0.893849477892567,0.0
83-12-5,0.18300184622239501,0.4230850639473572,0.30274369180278654,0.0911693980274613
136687-74-6,0.0,0.0,0.7846924886714227,0.21530751132857723
85-52-9,0.0,0.08851048078533308,0.6076380365732107,0.3038514826414562
90-41-5,0.0,0.10995123963490111,0.7816682527249819,0.10838050764011684
86-00-0,0.0,0.3299503244165819,0.6700496755834182,0.0
132-27-4,0.0,0.20859822580508425,0.5867885490671835,0.2046132251277323
60312-67-6,0.10470464831763968,0.3652041806535109,0.5300911710288493,0.0
4727-29-1,0.0,0.0,0.49570632364795003,0.50429367635205
833-50-1,0.0,0.09904945799211903,0.43435313680768817,0.4665974052001928
15310-01-7,0.0,0.20370470379610178,0.2931499224688464,0.5031453737350517
118-55-8,0.0,0.0,0.8311303788420716,0.16886962115792825
88599-33-1,0.0,0.0,0.903004693253343,0.096995306746657
60919-11-1,0.0,0.09705433833127207,0.18840425840960406,0.714541403259124
495-73-8,0.11678397330888014,0.0,0.5504256065101757,0.3327904201809441
7361-93-5,0.09840454728109396,0.0,0.9015954527189061,0.0
6428-31-5,0.0,0.0,0.1476071455488913,0.8523928544511087
2429-82-5,0.0,0.0,0.0,1.0
2429-84-7,0.0,0.0,0.0,1.0
73926-93-9,0.0,0.0,0.19794620539410807,0.802053794605892
4232-84-2,0.0,0.08646068310050135,0.4880844348013121,0.4254548820981865
6425-07-6,0.0,0.0,0.4459887320258282,0.5540112679741718
39557-39-6,0.07810365649710589,0.38186704931245463,0.4622830914988123,0.07774620269162716
17781-31-6,0.0,0.3143781219386299,0.47527610471940857,0.2103457733419615
93-45-8,0.0,0.09249964868802808,0.5692418914978152,0.33825845981415686
5850-39-5,0.0,0.0,0.24795824877012335,0.7520417512298766
599-79-1,0.0,0.0,0.20578054489977426,0.7942194551002256
19247-68-8,0.0,0.47127479547544576,0.5287252045245542,0.0
129-00-0,0.0,0.2100667348962468,0.5356538304196674,0.2542794346840858
130-20-1,0.0,0.0,0.5803097793637628,0.4196902206362372
33955-44-1,0.0,0.0,0.09825972666257916,0.9017402733374208
97110-59-3,0.0,0.22746201839198707,0.7725379816080129,0.0
588-53-4,0.0,0.0,0.8907910262785477,0.10920897372145232
3218-36-8,0.0,0.29038499682233376,0.44922395906912427,0.26039104410854197
85-73-4,0.0,0.10083312161302557,0.2064247355055625,0.692742142881412
1210-05-5,0.0,0.10661505507324456,0.5776250326638437,0.31575991226291167
61826-76-4,0.0,0.2211254708431044,0.5359651039474327,0.24290942520946304
53874-68-3,0.0,0.10110953670275007,0.8112708178937158,0.08761964540353405
136-36-7,0.0,0.0,0.6693060399397488,0.33069396006025137
713-68-8,0.0,0.0,0.8893055006767606,0.11069449932323937
71130-54-6,0.0982226399993669,0.11607488706821735,0.44173846243389814,0.3439640104985175
92-67-1,0.08184119783253714,0.254143038801251,0.40042616077258825,0.2635896025936236
92-69-3,0.08040026296821302,0.1834172120209786,0.5805139307532046,0.15566859425760393
2866-82-2,0.11475246387926222,0.0,0.8852475361207378,0.0
2784-27-2,0.0,0.06394300675842056,0.0,0.9360569932415794
101-54-2,0.0,0.19524500027640398,0.710093282815182,0.09466171690841388
3457-98-5,0.0,0.3239620182461367,0.6760379817538633,0.0
80-38-6,0.0,0.0,1.0,0.0
80-00-2,0.0,0.0,1.0,0.0
51671-08-0,0.0,0.3756598388583628,0.48518520806357396,0.13915495307806325
257-07-8,0.10992477353942387,0.22647721052998615,0.66359801593059,0.0
275-51-4,0.1518525722537647,0.06660541212665125,0.5210106416547917,0.2605313739647923
1470-37-7,0.09670842885844376,0.6194816380265262,0.2838099331150299,0.0
15307-93-4,0.0,0.45573424375282756,0.5442657562471723,0.0
467-69-6,0.0,0.08734545553686342,0.4948261084800924,0.41782843598304403
86-74-8,0.08161341844424795,0.18298911416573732,0.6043823781986792,0.13101508919133542
894-86-0,0.09823173404519757,0.20274602924267046,0.5328303565496249,0.1661918801625072
482-89-3,0.0,0.11408979384341819,0.673738115054919,0.21217209110166288
74115-24-5,0.0,0.562531275758763,0.3316162049327778,0.10585251930845901
88599-73-9,0.0,0.0,1.0,0.0
88599-51-3,0.0,0.0,1.0,0.0
304-81-4,0.0,0.3527906003907207,0.3222386052168691,0.3249707943924102
120-78-5,0.0,0.20140756029235002,0.33932708971867337,0.4592653499889765
262-12-4,0.25608058300397574,0.09919907806466778,0.6447203389313564,0.0
80100-23-8,0.0,0.10897069968894497,0.543095602169335,0.3479336981417202
104-55-2,0.0,0.0,1.0,0.0
366-18-7,0.2075147332052053,0.23539249179533153,0.4528622131302639,0.1042305618691992
4360-47-8,0.0,0.0,1.0,0.0
2429-73-4,0.0,0.0,0.1514009383707789,0.8485990616292212
74039-01-3,0.0,0.10617403690104842,0.235474164732043,0.6583517983669086
