CASRN,Toxic_RF_maccs-0,Toxic_RF_maccs-1
141-31-1,0.6384024054853532,0.36159759451464607
298-57-7,0.09488309721941114,0.9051169027805881
30484-77-6,0.25232033674006343,0.7476796632599362
4425-97-2,0.4188057586651213,0.5811942413348786
111-94-4,0.45970624233356855,0.5402937576664313
1656-48-0,0.6776016742462568,0.3223983257537423
111-97-7,0.3877033667246182,0.6122966332753821
59894-87-0,0.2230178619564222,0.7769821380435774
1071-27-8,0.46129588820461714,0.5387041117953822
2386-87-0,0.572901999883603,0.4270980001163977
2579-20-6,0.0946895526263676,0.9053104473736333
2549-93-1,0.10474322614613762,0.8952567738538634
10347-54-3,0.41238424746330726,0.587615752536692
13909-13-2,0.23604181753050554,0.7639581824694941
78718-52-2,0.6906486481544996,0.3093513518455001
195252-21-2,0.11809579105768822,0.8819042089423115
195252-47-2,0.15714774050753996,0.8428522594924603
195252-40-5,0.2233206687103074,0.7766793312896922
29216-28-2,0.18776138053223765,0.8122386194677618
3385-21-5,0.14295144712495247,0.8570485528750472
1076-97-7,0.748361161254745,0.2516388387452547
78945-53-6,0.23346628831050198,0.7665337116894966
13560-89-9,0.3571889789609488,0.6428110210390507
6522-21-0,0.44075061108631286,0.5592493889136873
195252-29-0,0.19977545417840828,0.8002245458215914
23239-75-0,0.23108095055638547,0.7689190494436144
75259-63-1,0.22769508790145265,0.7723049120985463
10447-38-8,0.09598722799051979,0.9040127720094802
7348-26-7,0.35495744524518696,0.6450425547548121
106565-71-3,0.276350637663096,0.7236493623369029
69581-33-5,0.5155781534965678,0.4844218465034318
30007-39-7,0.46490853284665273,0.5350914671533477
10329-96-1,0.5322936864800913,0.467706313519909
68-91-7,0.24517846375706473,0.7548215362429345
97817-06-6,0.2248477263440986,0.7751522736559004
56903-65-2,0.4316442869501037,0.5683557130498964
56485-47-3,0.18490778575677055,0.8150922142432298
886588-62-1,0.31345919751027856,0.6865408024897218
1798-50-1,0.1713047086542001,0.8286952913458008
91595-86-7,0.23218973672649346,0.7678102632735059
73771-25-2,0.5689112428132502,0.43108875718675016
13887-56-4,0.2852491808021254,0.7147508191978746
16568-66-4,0.24255300451439954,0.7574469954855996
77145-61-0,0.11177522028968132,0.888224779710319
93181-85-2,0.2582344722279877,0.741765527772012
17902-23-7,0.4727501643234032,0.5272498356765966
14697-46-2,0.8842317602817121,0.11576823971828869
97-99-4,0.6013091768372515,0.3986908231627483
857-95-4,0.4634797651550417,0.5365202348449581
5836-29-3,0.26813898681738835,0.7318610131826115
529-33-9,0.6556984851713472,0.34430151482865223
102676-31-3,0.2778596243642039,0.7221403756357957
3184-13-2,0.7746681865673057,0.22533181343269518
7531-52-4,0.3683638004770274,0.6316361995229729
1119-34-2,0.6274268637887987,0.3725731362112006
87429-91-2,0.32498322038979727,0.6750167796102012
1952-96-1,0.3599500765660792,0.6400499234339205
121771-84-4,0.12137179599132206,0.8786282040086781
139-89-9,0.8971206454331021,0.10287935456689803
57369-32-1,0.3272874385885248,0.6727125614114742
4425-95-0,0.6243284670784198,0.37567153292158
34161-23-4,0.3161367446752077,0.6838632553247919
67075-37-0,0.677561190869002,0.3224388091309961
111-17-1,0.6639483293842233,0.33605167061577684
5837-68-3,0.5260498250630306,0.47395017493697
1470-94-6,0.3837538277635876,0.6162461722364113
110311-27-8,0.7459978201268853,0.25400217987311374
61010-04-6,0.38416604730960946,0.6158339526903912
110-94-1,0.6282864899962722,0.37171351000372904
108-55-4,0.6660188618866475,0.33398113811335184
51505-90-9,0.645651392684879,0.35434860731511997
36329-36-9,0.2816193983203054,0.7183806016796938
91893-39-9,0.2579277194195338,0.7420722805804655
27076-30-8,0.7632678219243826,0.2367321780756164
34790-06-2,0.3347037314969228,0.6652962685030761
616-45-5,0.4325337628998968,0.5674662371001034
532-12-7,0.1707516480441497,0.8292483519558494
62666-20-0,0.4864169716381954,0.5135830283618045
19395-78-9,0.5287176652283273,0.47128233477167236
41716-84-1,0.14970740611250874,0.850292593887492
27060-91-9,0.4341914240363544,0.565808575963646
111687-36-6,0.832453457522172,0.16754654247782821
99300-58-0,0.23092887428176828,0.7690711257182314
56368-47-9,0.3462875187839467,0.653712481216053
79276-58-7,0.23860977074735534,0.7613902292526439
88909-96-0,0.5778993876134704,0.42210061238652913
52637-01-1,0.5349396060918282,0.46506039390817183
104-64-3,0.7293963735538611,0.2706036264461394
122-68-9,0.8520470808976874,0.14795291910231184
60045-26-3,0.8182869790649204,0.18171302093508082
673-31-4,0.2896783110378031,0.7103216889621957
94-82-6,0.29877253675855003,0.7012274632414489
4635-59-0,0.13685292035769273,0.8631470796423085
27959-26-8,0.6372625110101965,0.3627374889898037
63638-93-7,0.25802172086033404,0.7419782791396663
98519-13-2,0.055536878941632846,0.9444631210583678
98519-07-4,0.02220981670188094,0.9777901832981193
98519-00-7,0.024488377790226966,0.9755116222097728
56-17-7,0.19651827714982226,0.8034817228501769
111-41-1,0.6419366520731217,0.3580633479268779
110-85-0,0.5405904206629782,0.45940957933702187
841-77-0,0.3495053656233722,0.6504946343766271
92-54-6,0.23236850448759117,0.7676314955124084
95884-49-4,0.09133599824745083,0.90866400175255
61655-58-1,0.0720573100053333,0.9279426899946669
14028-44-5,0.13632268163145847,0.8636773183685416
5632-47-3,0.15686117322746115,0.8431388267725384
111-42-2,0.6365208515253548,0.3634791484746427
4471-41-4,0.4288772261849758,0.571122773815024
93981-02-3,0.9703365808339433,0.029663419166056627
110-91-8,0.4474347562552781,0.5525652437447219
91893-35-5,0.1569299615346592,0.8430700384653413
36951-85-6,0.13619820420600953,0.8638017957939892
26644-46-2,0.34850216319621297,0.6514978368037863
140-79-4,0.18159681759075164,0.8184031824092476
4110-66-1,0.1819554227055,0.8180445772945004
1072-52-2,0.47094421712413287,0.5290557828758671
120-07-0,0.8414965471689956,0.15850345283100387
92-00-2,0.3895934012465463,0.6104065987534546
1116-54-7,0.5119890848280102,0.48801091517198963
77129-82-9,0.25368412549231556,0.7463158745076839
35627-29-3,0.09254026597757248,0.9074597340224271
60029-23-4,0.45545263622206905,0.5445473637779309
92-53-5,0.2118444182255357,0.7881555817744639
108001-60-1,0.2818512940253745,0.7181487059746252
59-89-2,0.12420327409004471,0.875796725909955
16142-27-1,0.22327768113076923,0.7767223188692304
17688-68-5,0.3285046970442167,0.671495302955783
66508-37-0,0.5817870192494325,0.4182129807505674
25182-84-7,0.3068995356075077,0.6931004643924912
15471-17-7,0.45660557021826464,0.5433944297817357
111-46-6,0.8226876905007445,0.1773123094992557
111-48-8,0.6077538126411078,0.39224618735889266
1892-29-1,0.6153162275952037,0.3846837724047964
41123-69-7,0.6460839838496635,0.35391601615033763
504-63-2,0.5561929856419183,0.4438070143580821
10099-72-6,0.56606134543819,0.4339386545618098
30544-47-9,0.19855255007863432,0.8014474499213647
82578-51-6,0.07930565254367766,0.9206943474563227
76874-96-9,0.07380980873113961,0.9261901912688599
76874-97-0,0.06427792829967503,0.9357220717003243
34580-73-9,0.2446108141680356,0.7553891858319639
19721-22-3,0.43992962166755284,0.5600703783324479
111-91-1,0.24116945291421651,0.7588305470857822
123-91-1,0.6300622283996784,0.36993777160032126
120-55-8,0.7410784146596505,0.25892158534034926
15980-15-1,0.5585417549405778,0.441458245059422
53061-10-2,0.3016869186081294,0.6983130813918712
17095-24-8,0.9529579183831047,0.047042081616894854
63917-06-6,0.25152201962931137,0.7484779803706879
6279-87-4,0.5191618088139003,0.48083819118609994
1070-42-4,0.3288529136203417,0.6711470863796581
5266-08-0,0.07308514642758646,0.9269148535724143
311-44-4,0.047131877971474494,0.9528681220285254
2451-86-7,0.6836520056643886,0.31634799433561006
1120-71-4,0.33623256650386624,0.6637674334961319
287-29-6,0.36802191261969625,0.6319780873803036
2550-06-3,0.4212577900872652,0.5787422099127347
505-60-2,0.463234743944436,0.536765256055564
100-45-8,0.4072781474319918,0.5927218525680086
4994-16-5,0.7391749205663306,0.26082507943366817
64011-70-7,0.15767917507086324,0.8423208249291362
4771-80-6,0.6585414298995816,0.3414585701004174
10137-69-6,0.39311142931018805,0.6068885706898114
13042-02-9,0.16319724685140366,0.8368027531485959
4488-57-7,0.4753037966816091,0.524696203318391
57-24-9,0.22339508852780746,0.7766049114721922
65043-22-3,0.24779002989718166,0.7522099701028171
4781-76-4,0.3387980726052765,0.6612019273947234
100-73-2,0.5605610626011147,0.43943893739888545
63915-63-9,0.27618154909778253,0.7238184509022164
104-53-0,0.45660236203711196,0.5433976379628882
5766-67-6,0.2762212237211525,0.7237787762788469
110-61-2,0.17907779113383424,0.8209222088661654
1075-76-9,0.29236762215969503,0.7076323778403042
23996-53-4,0.28824074434488317,0.7117592556551162
75696-02-5,0.682206727469015,0.31779327253098355
109-78-4,0.36740823040123965,0.6325917695987601
1071-22-3,0.49489772259420417,0.5051022774057957
542-76-7,0.23592068920606366,0.7640793107939355
26896-48-0,0.5935067527448942,0.4064932472551049
14370-50-4,0.12543597023639352,0.8745640297636059
73803-48-2,0.7521572418038232,0.2478427581961765
13887-61-1,0.31495239304725753,0.685047606952742
23657-27-4,0.35358811114489785,0.6464118888551016
35944-73-1,0.28845705636287405,0.7115429436371253
76751-94-5,0.5125729354679646,0.4874270645320356
97901-22-9,0.279988643715792,0.7200113562842072
63007-70-5,0.2440095409064658,0.7559904590935327
2955-38-6,0.6373951718831802,0.36260482811681916
25967-29-7,0.6165655198321094,0.3834344801678907
23887-48-1,0.6514595912726494,0.34854040872735026
78246-49-8,0.2986826677531466,0.7013173322468527
20123-68-6,0.3377838109510691,0.6622161890489302
18818-61-6,0.7273128875920443,0.27268711240795573
33453-19-9,0.41603995455579607,0.5839600454442034
69655-05-6,0.497911715209618,0.502088284790382
77053-97-5,0.7165030765661367,0.283496923433863
486460-32-6,0.18810388385586108,0.8118961161441389
915095-94-2,0.3586836192747548,0.6413163807252436
7346-91-0,0.48588938039206514,0.514110619607935
121808-62-6,0.8303942136809175,0.16960578631908288
64872-77-1,0.30512199491087527,0.6948780050891236
53716-82-8,0.7308242467738804,0.26917575322611875
39391-39-4,0.6813652364233633,0.3186347635766367
915095-87-3,0.6131364706363147,0.3868635293636852
314771-88-5,0.4280188519139596,0.5719811480860407
114654-31-8,0.5617955010956414,0.43820449890435853
884-49-1,0.47625092183503503,0.5237490781649649
14008-53-8,0.18942744494320288,0.8105725550567962
2589-15-3,0.2775403095068777,0.722459690493122
145-73-3,0.5388260713051559,0.46117392869484436
2759-71-9,0.25188962959054145,0.748110370409459
858956-08-8,0.5621856260414776,0.4378143739585219
765-30-0,0.06975745505385132,0.9302425449461492
81356-60-7,0.35308167990091816,0.6469183200990809
86393-33-1,0.503945662641405,0.49605433735859505
51981-21-6,0.906414566537505,0.09358543346249441
9001-73-4,0.7023434640247875,0.29765653597521163
13115-71-4,0.8337856046522297,0.16621439534777066
32773-59-4,0.4207348035461344,0.5792651964538663
3544-94-3,0.5750892529847055,0.42491074701529424
84611-23-4,0.778114122057529,0.22188587794247042
521284-22-0,0.48548726042338003,0.5145127395766199
7545-48-4,0.8221885280672299,0.17781147193277014
101-49-5,0.676994831154463,0.3230051688455358
56461-33-7,0.35377439027616736,0.6462256097238317
58095-31-1,0.5751198546837196,0.42488014531628
28874-51-3,0.7213555350362179,0.27864446496378253
100678-32-8,0.12244683709048487,0.8775531629095153
30914-89-7,0.17251230919984292,0.8274876908001576
74103-07-4,0.41411936869776145,0.585880631302238
1331-07-3,0.3509785858031078,0.6490214141968905
88485-37-4,0.45258139336625164,0.5474186066337485
52079-23-9,0.5138134666290485,0.4861865333709516
29050-11-1,0.35519290170437423,0.644807098295626
55316-22-8,0.49797361657310535,0.5020263834268947
57-96-5,0.3775103843573707,0.6224896156426292
114686-12-3,0.35777396763612707,0.6422260323638729
102-20-5,0.7542179588909267,0.24578204110907392
51-12-7,0.4823256548983962,0.5176743451016038
59-97-2,0.08579347675879423,0.9142065232412057
5144-52-5,0.1211570321334464,0.878842967866554
53878-49-2,0.3466060697216233,0.6533939302783764
372-77-0,0.334707778682413,0.6652922213175874
123-81-9,0.38365572354245153,0.6163442764575481
4301-50-2,0.5217486524141128,0.4782513475858869
76824-35-6,0.5699481665393428,0.43005183346065723
103-29-7,0.7012507153686612,0.29874928463133804
621-95-4,0.1735368926007185,0.8264631073992812
736-30-1,0.2421957981969995,0.7578042018030007
137281-39-1,0.5709647265956286,0.4290352734043715
7199-29-3,0.27090174374569076,0.7290982562543081
37286-92-3,0.5169268599147987,0.4830731400852016
494-19-9,0.48810297551569665,0.5118970244843034
697235-49-7,0.7057578506315622,0.29424214936843784
53597-27-6,0.46447963711664536,0.5355203628833547
119-84-6,0.570296759336185,0.4297032406638145
36330-85-5,0.5962661640145333,0.40373383598546686
38873-55-1,0.5454156846768979,0.4545843153231016
123-56-8,0.6689433207795505,0.3310566792204495
23249-97-0,0.5208530629366472,0.4791469370633531
23093-94-9,0.7351350224811087,0.26486497751889054
23093-93-8,0.5617709320234856,0.43822906797651406
21256-18-8,0.5118984803449879,0.4881015196550125
24096-53-5,0.4364637683705767,0.5635362316294228
128-08-5,0.3775314566343304,0.6224685433656701
16327-90-5,0.7416561573766961,0.25834384262330423
108-30-5,0.5292335844095617,0.4707664155904386
114369-43-6,0.32375062631382356,0.6762493736861761
5029-46-9,0.3332878345415435,0.6667121654584557
53894-28-3,0.6411099263816957,0.3588900736183031
62-31-7,0.35995299099908046,0.6400470090009196
61361-60-2,0.33114782749242055,0.6688521725075773
56538-00-2,0.23917915471507145,0.7608208452849279
72239-31-7,0.08022222671530674,0.919777773284693
72239-33-9,0.06381458737405274,0.9361854126259479
55458-76-9,0.4483962408917644,0.5516037591082353
51-71-8,0.10928772437573392,0.8907122756242662
54941-79-6,0.23544887602400164,0.7645511239759979
131206-85-4,0.22546463098055528,0.7745353690194448
17471-82-8,0.35310915615309485,0.646890843846904
100981-43-9,0.6631484641122809,0.3368515358877177
3576-64-5,0.5147226692919543,0.4852773307080457
59128-97-1,0.49944243377585995,0.50055756622414
24166-13-0,0.5619452911037172,0.43805470889628245
94776-91-7,0.2603981252554416,0.7396018747445577
111988-49-9,0.2475528109054778,0.7524471890945221
100199-60-8,0.3392600537258435,0.6607399462741556
96719-71-0,0.22511054904933572,0.7748894509506639
96719-43-6,0.14864856593563863,0.8513514340643613
96719-45-8,0.1892483874401464,0.8107516125598541
96892-56-7,0.1608628450873195,0.8391371549126803
7633-57-0,0.11361575022306036,0.8863842497769395
97174-79-3,0.5587594821363701,0.44124051786363
138117-50-7,0.6265363873685078,0.3734636126314919
180793-94-6,0.3435677490689034,0.6564322509310965
92-43-3,0.2750197007720134,0.7249802992279862
2121-12-2,0.34538766258702336,0.6546123374129764
622-08-2,0.6176722794386313,0.38232772056136705
103-74-2,0.6547610280302975,0.34523897196970205
104-62-1,0.7212975903865266,0.278702409613473
103-53-7,0.8299469729987493,0.17005302700125088
124428-11-1,0.46746934078459146,0.5325306592154084
94-47-3,0.8167056309979206,0.18329436900207915
37795-69-0,0.2570746151978019,0.7429253848021978
940-41-0,0.36157976965379157,0.6384202303462069
35250-53-4,0.20048191031410462,0.7995180896858947
59375-68-7,0.11930690595083147,0.8806930940491683
4871-71-0,0.2551942863165766,0.7448057136834229
103-63-9,0.4119208463412986,0.5880791536587008
113136-77-9,0.6073890673146751,0.39261093268532476
98519-08-5,0.04013562301479782,0.9598643769852022
98519-18-7,0.04925603452255806,0.9507439654774426
60207-31-0,0.1089558342377181,0.891044165762283
98532-65-1,0.02125479332754438,0.9787452066724563
1070-78-6,0.4149021844272963,0.5850978155727034
2043-57-4,0.41266345664687554,0.5873365433531244
19201-32-2,0.33143201300094954,0.66856798699905
116970-50-4,0.6314543735059461,0.36854562649405254
141-43-5,0.5185349078939645,0.4814650921060356
33545-23-2,0.4259917578766024,0.5740082421233973
10042-77-0,0.5314238885135482,0.46857611148645145
151-56-4,0.13393108560003752,0.8660689143999631
26957-73-3,0.4032932560986114,0.5967067439013887
5782-83-2,0.24267641991811165,0.7573235800818876
96-45-7,0.1638689071794594,0.8361310928205403
73218-79-8,0.16458404239516877,0.8354159576048306
61-57-4,0.44438278824050226,0.5556172117594977
80-02-4,0.5702023589012755,0.4297976410987245
2871-01-4,0.4700153278595664,0.5299846721404335
6961-46-2,0.5971382179276932,0.40286178207230683
24207-38-3,0.49771216870522805,0.502287831294772
1320-51-0,0.7127207519634048,0.28727924803659466
65141-46-0,0.2855446180362844,0.7144553819637149
96-53-7,0.13525977499534192,0.8647402250046574
3566-10-7,0.20574641011207004,0.7942535898879304
557-30-2,0.2754767265808176,0.7245232734191818
54941-80-9,0.439040048885194,0.5609599511148063
80026-34-2,0.4359522174662192,0.5640477825337805
33813-20-6,0.41200495140103804,0.5879950485989622
54941-66-1,0.06797767037773544,0.9320223296222648
26859-72-3,0.04998539976629895,0.950014600233701
22232-71-9,0.027729517396101067,0.9722704826038988
27097-43-4,0.020157199532799874,0.9798428004671998
23915-26-6,0.05797501455912675,0.9420249854408734
27097-44-5,0.027729517396101067,0.9722704826038988
54941-67-2,0.14198174231257799,0.858018257687422
22036-77-7,0.8283696264587526,0.17163037354124708
39884-52-1,0.14086320315371129,0.8591367968462887
84210-62-8,0.5070180525149379,0.4929819474850621
73870-33-4,0.1520561809926085,0.8479438190073924
53720-84-6,0.23211841888733264,0.7678815811126669
59277-89-3,0.5506105041547809,0.44938949584521864
20208-21-3,0.4425822227381143,0.5574177772618862
40762-15-0,0.670026445569665,0.3299735544303343
3891-07-4,0.6180861784203465,0.3819138215796527
34929-08-3,0.4833720782127515,0.5166279217872485
155601-30-2,0.4562576283212679,0.543742371678732
107-21-1,0.5924389234510329,0.4075610765489676
122-99-6,0.5231841450915021,0.4768158549084977
93-20-9,0.3671290792600586,0.6328709207399402
3833-54-3,0.8033632044008505,0.19663679559914993
120-67-2,0.3554799057321272,0.6445200942678726
2122-77-2,0.3346525107355056,0.6653474892644935
371-62-0,0.24660555090403116,0.7533944490959684
60-24-2,0.42245923084658665,0.577540769153413
80303-93-1,0.2214959291911282,0.7785040708088721
1562-00-1,0.7249949832463526,0.27500501675364586
107-07-3,0.1475142089583128,0.8524857910416869
624-76-0,0.22689017086507235,0.7731098291349274
75-21-8,0.21675039901921891,0.7832496009807798
646-06-0,0.5396832525004789,0.46031674749952084
629-15-2,0.5628962897950937,0.4371037102049056
104-66-5,0.6360196864581347,0.36398031354186483
28173-59-3,0.6947398944563373,0.30526010554366223
9004-86-8,0.7461062970562774,0.2538937029437222
2514-53-6,0.2928047058337858,0.7071952941662136
96-49-1,0.5795639188876825,0.4204360811123171
339-65-1,0.4514827769219881,0.5485172230780123
58041-19-3,0.4825124658170968,0.5174875341829029
19767-45-4,0.6112012150633861,0.3887987849366134
420-12-2,0.22311710659923426,0.7768828934007644
629-17-4,0.19370382530877567,0.8062961746912247
62303-19-9,0.30714987569085817,0.6928501243091418
762-70-9,0.08507416523780466,0.9149258347621954
1622-32-8,0.10393266567676675,0.8960673343232338
107-06-2,0.24810552663133986,0.7518944733686611
126-15-8,0.5948574577690104,0.40514254223098917
85-40-5,0.6374466082784864,0.36255339172151396
2425-06-1,0.7666091067562145,0.23339089324378468
133-06-2,0.7574063839042553,0.24259361609574395
85-43-8,0.5109044269646803,0.48909557303531953
2971-38-2,0.24454320056729778,0.7554567994327018
97519-39-6,0.919062228729876,0.08093777127012423
3276-41-3,0.1643186903199343,0.8356813096800658
110-64-5,0.6483761602943794,0.35162383970562094
77-79-2,0.116794041822175,0.8832059581778245
544-25-2,0.3594336233514767,0.6405663766485236
542-92-7,0.42966257649779926,0.5703374235022003
542-78-9,0.2853151923313581,0.7146848076686414
3385-61-3,0.5331198440466614,0.4668801559533386
77-73-6,0.5117010449469769,0.4882989550530231
122-78-1,0.5881470097485221,0.41185299025147765
28382-15-2,0.4207153800661679,0.5792846199338324
105112-76-3,0.4442646659010937,0.5557353340989064
63979-76-0,0.12358160104573618,0.8764183989542637
4080-31-3,0.3631384938496357,0.6368615061503635
104-54-1,0.42631284699295874,0.5736871530070413
29560-84-7,0.2105548251043588,0.789445174895642
104-65-4,0.6078485969391243,0.39215140306087565
122-69-0,0.7380343559366085,0.2619656440633912
5320-75-2,0.7259668045638863,0.2740331954361119
87-29-6,0.655261882654181,0.34473811734581866
149-29-1,0.5695853582207632,0.4304146417792371
107-20-0,0.09965938173677293,0.9003406182632269
178671-69-7,0.43208856542397794,0.567911434576022
628-87-5,0.31406607485832305,0.6859339251416768
110-65-6,0.5819978268905437,0.4180021731094567
3159-29-3,0.6609009961597546,0.3390990038402458
101-27-9,0.41949085316007473,0.5805091468399248
59443-94-6,0.29872730805931896,0.7012726919406814
40018-25-5,0.3399572253607775,0.6600427746392211
107-91-5,0.24686573287243482,0.753134267127565
372-09-8,0.326447795492685,0.6735522045073136
107-16-4,0.3197113470303513,0.6802886529696487
777-11-7,0.34577281619770295,0.654227183802296
63278-33-1,0.33620162170697654,0.6637983782930236
281-23-2,0.5635537565869383,0.4364462434130616
768-94-5,0.1550036088595156,0.8449963911404845
102938-79-4,0.540972997975002,0.459027002024998
7585-39-9,0.6939644596231013,0.30603554037689784
32986-56-4,0.9560236949139078,0.04397630508609237
2451-62-9,0.40685411890842055,0.5931458810915796
77658-97-0,0.3648282081993879,0.6351717918006108
5026-74-4,0.41327445420892195,0.5867255457910786
7237-83-4,0.37006306349796075,0.6299369365020387
2589-01-7,0.4846180178561059,0.515381982143894
13674-87-8,0.18964858313962837,0.8103514168603723
3188-57-6,0.5750563642367847,0.4249436357632149
1263-89-4,0.9417149463925026,0.058285053607496924
24676-80-0,0.47658009480149643,0.5234199051985037
37248-47-8,0.8135127216902306,0.18648727830977002
63919-02-8,0.6162990509781312,0.38370094902186686
203515-86-0,0.8411091348717796,0.15889086512822104
81737-62-4,0.387698428931943,0.6123015710680573
85095-79-0,0.36935766689451566,0.6306423331054847
9050-67-3,0.6585936588723615,0.3414063411276376
56552-15-9,0.5637363298808958,0.4362636701191043
2238-07-5,0.4419815315620574,0.5580184684379416
101-90-6,0.5916288812566124,0.4083711187433862
7195-43-9,0.4343575123154977,0.565642487684502
7195-45-1,0.604566963886286,0.39543303611371367
14974-71-1,0.41146287767689244,0.5885371223231067
14168-01-5,0.3668150180453813,0.6331849819546173
90035-08-8,0.33696519372447625,0.6630348062755232
56073-07-5,0.2415235267470238,0.7584764732529767
56073-10-0,0.14732747140196054,0.8526725285980385
104653-34-1,0.2992900377874429,0.7007099622125567
83480-29-9,0.7381893448476462,0.26181065515235397
130796-74-6,0.4754083816045387,0.5245916183954614
70-00-8,0.6361228887332874,0.36387711126671207
131-99-7,0.9013701417200515,0.09862985827994827
9000-30-0,0.7702830127280117,0.22971698727198725
3148-72-9,0.8467833413277073,0.15321665867229303
77054-16-1,0.5570578276903877,0.44294217230961125
63883-19-2,0.4643503238997802,0.53564967610022
2338-18-3,0.142511513121346,0.8574884868786546
303-31-1,0.7036288160625631,0.2963711839374359
1703-58-8,0.8293663418873545,0.17063365811264605
1134-47-0,0.4113100209365433,0.5886899790634562
53858-86-9,0.7300424827199857,0.26995751728001194
30618-84-9,0.6672143957769507,0.33278560422304865
60634-63-1,0.23811451331003164,0.7618854866899666
116255-48-2,0.337004451742384,0.6629955482576164
5566-34-7,0.3668150180453813,0.6331849819546173
1890-47-7,0.41697916152366094,0.583020838476339
98519-38-1,0.210459724817915,0.7895402751820844
98532-72-0,0.09469281258163834,0.9053071874183618
4618-18-2,0.7494515978312846,0.250548402168715
57-50-1,0.7227485466785517,0.2772514533214462
1715-40-8,0.3090310111225396,0.6909689888774595
616-30-8,0.5998684787604722,0.40013152123952794
36476-78-5,0.5128734171117878,0.4871265828882123
19130-96-2,0.7253043118005753,0.2746956881994243
98383-40-5,0.533621132232061,0.4663788677679385
54622-43-4,0.8389745250579606,0.16102547494203898
13551-92-3,0.5720429555719432,0.4279570444280561
134528-32-8,0.7808445861783262,0.2191554138216733
112281-77-3,0.4322224766059478,0.5677775233940519
5455-98-1,0.46204246119087305,0.5379575388091271
61213-25-0,0.34433756189894504,0.6556624381010545
2157-19-9,0.3478657924138284,0.6521342075861701
149-32-6,0.8430010982613607,0.15699890173863945
87-99-0,0.7791877375465589,0.22081226245344104
554-18-7,0.8922641521594091,0.10773584784059013
7089-59-0,0.6667894952831908,0.3332105047168078
1708-39-0,0.5973897502228162,0.40261024977718335
3820-67-5,0.5859702634934256,0.4140297365065745
23779-99-9,0.5103446418899402,0.48965535811005984
624-43-1,0.2859028940205169,0.7140971059794827
621-65-8,0.16158881572048228,0.8384111842795186
556-52-5,0.37995417630902595,0.620045823690974
51371-34-7,0.6401894748652182,0.3598105251347809
96-24-2,0.33859830372564076,0.6614016962743585
3369-52-6,0.21813321014898668,0.7818667898510121
25451-15-4,0.5759206693219759,0.4240793306780237
622-04-8,0.6475312172480524,0.35246878275194726
886-74-8,0.4635903888182978,0.5364096111817023
122-60-1,0.5576707984677166,0.4423292015322822
5255-75-4,0.27507863917040604,0.7249213608295945
13443-29-3,0.5640376033707862,0.4359623966292139
127-90-2,0.32492267874807895,0.6750773212519205
55-63-0,0.03547086994083746,0.9645291300591626
6659-62-7,0.24517512214250006,0.7548248778575004
652-67-5,0.6494052152000398,0.35059478479995976
16051-77-7,0.33627564793736325,0.663724352062636
87-33-2,0.2174962386794096,0.7825037613205906
23261-20-3,0.573347894656085,0.426652105343915
53460-81-4,0.4438231376601149,0.5561768623398853
15121-11-6,0.29238183766004516,0.7076181623399548
106-89-8,0.14561690331415744,0.8543830966858433
56-89-3,0.7540112559173078,0.24598874408269236
3221-15-6,0.2141837438034359,0.7858162561965641
3001-57-8,0.17004389655557062,0.8299561034444294
96-23-1,0.11272292589417994,0.8872770741058201
96-18-4,0.14443535289661252,0.8555646471033878
3583-47-9,0.21664456256957926,0.7833554374304207
19721-74-5,0.18913361311021273,0.8108663868897864
55739-78-1,0.33160906256479944,0.6683909374351983
60-57-1,0.06505467148364089,0.9349453285163586
53494-70-5,0.31731406882975166,0.6826859311702473
56534-02-2,0.17516273121161224,0.8248372687883891
28772-56-7,0.2887138023583193,0.7112861976416797
376608-71-8,0.1497685466156707,0.85023145338433
35144-55-9,0.3304889983730927,0.669511001626906
1003859-14-0,0.15344064987914655,0.8465593501208526
5588-13-6,0.742157984026883,0.25784201597311734
14919-77-8,0.7319523095510257,0.2680476904489736
73151-29-8,0.6027245891156227,0.39727541088437623
24169-02-6,0.5020256195595223,0.4979743804404777
22832-87-7,0.4318876147535615,0.5681123852464377
65899-73-2,0.43338813364514583,0.5666118663548538
24168-96-5,0.1620979901625976,0.8379020098374022
61318-91-0,0.3274572596216866,0.6725427403783109
19396-06-6,0.8088523332074412,0.19114766679255835
86832-68-0,0.778960820878468,0.22103917912153206
3641-49-4,0.6639058089715509,0.3360941910284478
59-92-7,0.7554580556409954,0.244541944359004
37106-97-1,0.7316898342565219,0.26831016574347744
1824-50-6,0.7623194333848115,0.23768056661518677
138-59-0,0.6937557314659715,0.3062442685340285
73-22-3,0.3510276926225671,0.6489723073774316
4350-09-8,0.7050639453232054,0.29493605467679385
71-00-1,0.5433733122993939,0.45662668770060616
154-23-4,0.5836057842937487,0.41639421570625046
22855-57-8,0.5251791932129664,0.47482080678703353
742-01-8,0.2971277754014615,0.7028722245985376
40691-09-6,0.7066548701415697,0.2933451298584301
66064-11-7,0.45948339497887986,0.5405166050211198
56-84-8,0.8651492426811539,0.13485075731884702
3982-20-5,0.6946125100584598,0.30538748994153914
106691-40-1,0.5129675118746858,0.4870324881253141
60653-25-0,0.4603209043805537,0.539679095619446
1874-54-0,0.6857494954283182,0.3142505045716806
3513-93-7,0.38173233563371295,0.6182676643662856
136087-85-9,0.6510694881220652,0.3489305118779337
15518-76-0,0.5070505009498228,0.4929494990501771
