CASRN,Toxic_RF_mordred-0,Toxic_RF_mordred-1
51671-14-8,0.6386142857142857,0.36138571428571425
2866-43-5,0.6349206349206347,0.3650793650793651
5766-76-7,0.5382111111111108,0.46178888888888936
100537-30-2,0.48936825396825423,0.5106317460317459
83-12-5,0.6208396825396819,0.3791603174603177
136687-74-6,0.49553809523809544,0.5044619047619044
85-52-9,0.7528253968253973,0.24717460317460332
90-41-5,0.16212857142857137,0.837871428571428
86-00-0,0.39376507936507893,0.6062349206349209
132-27-4,0.616292063492063,0.3837079365079362
60312-67-6,0.5547047619047615,0.4452952380952382
4727-29-1,0.5806269841269841,0.41937301587301584
833-50-1,0.3941111111111111,0.6058888888888893
15310-01-7,0.4829857142857138,0.5170142857142862
118-55-8,0.5365079365079365,0.46349206349206346
88599-33-1,0.8903492063492061,0.10965079365079365
60919-11-1,0.8385984126984116,0.16140158730158718
495-73-8,0.4094682539682538,0.5905317460317463
7361-93-5,0.47218095238095265,0.5278190476190472
6428-31-5,0.9763650793650793,0.023634920634920637
2429-82-5,0.9854857142857143,0.014514285714285712
2429-84-7,0.9842619047619049,0.015738095238095235
73926-93-9,0.9644698412698411,0.03553015873015874
4232-84-2,0.6819428571428572,0.31805714285714276
6425-07-6,0.8253158730158726,0.17468412698412697
39557-39-6,0.6479793650793649,0.35202063492063485
17781-31-6,0.6393999999999997,0.3606000000000001
93-45-8,0.528566666666667,0.4714333333333331
5850-39-5,0.9953396825396826,0.004660317460317461
599-79-1,0.9094984126984134,0.09050158730158732
19247-68-8,0.494280952380952,0.505719047619048
129-00-0,0.46473968253968245,0.5352603174603175
130-20-1,0.8514285714285715,0.14857142857142844
1047-16-1,0.8322587301587294,0.16774126984126989
33955-44-1,0.7763015873015875,0.2236984126984126
97110-59-3,0.49561269841269845,0.5043873015873016
588-53-4,0.3784253968253967,0.6215746031746027
3218-36-8,0.5943285714285713,0.40567142857142835
85-73-4,0.8642523809523808,0.13574761904761898
1210-05-5,0.5717269841269842,0.42827301587301597
61826-76-4,0.5300095238095237,0.4699904761904761
53874-68-3,0.496422222222222,0.5035777777777781
136-36-7,0.5059682539682536,0.4940317460317463
713-68-8,0.4596587301587298,0.5403412698412702
71130-54-6,0.4114603174603173,0.5885396825396823
92-67-1,0.5438126984126983,0.4561873015873019
92-69-3,0.3519539682539682,0.6480460317460313
2866-82-2,0.568055555555555,0.431944444444445
2784-27-2,0.857046031746032,0.14295396825396825
101-54-2,0.18743809523809518,0.8125619047619046
3457-98-5,0.3079793650793652,0.6920206349206348
80-38-6,0.3478031746031746,0.6521968253968258
80-00-2,0.5573730158730154,0.44262698412698426
51671-08-0,0.5270428571428574,0.47295714285714285
257-07-8,0.5842650793650789,0.4157349206349208
275-51-4,0.5741793650793648,0.42582063492063527
1470-37-7,0.2363079365079364,0.763692063492063
15307-93-4,0.6076317460317464,0.39236825396825387
84-65-1,0.6241650793650797,0.37583492063492074
467-69-6,0.7004999999999997,0.29949999999999993
86-74-8,0.5515873015873018,0.44841269841269826
894-86-0,0.6479412698412697,0.35205873015873024
482-89-3,0.7031000000000001,0.2968999999999999
74115-24-5,0.6676714285714289,0.33232857142857175
88599-73-9,0.8695158730158732,0.13048412698412695
88599-51-3,0.9627761904761902,0.03722380952380951
304-81-4,0.34597619047619066,0.6540238095238097
120-78-5,0.5898285714285711,0.4101714285714288
262-12-4,0.5198507936507937,0.4801492063492064
80100-23-8,0.4436301587301589,0.5563698412698411
104-55-2,0.5255984126984127,0.4744015873015872
366-18-7,0.15935873015873026,0.8406412698412692
4360-47-8,0.443709523809524,0.556290476190476
2429-73-4,0.9948650793650792,0.0051349206349206354
74039-01-3,0.9728047619047617,0.02719523809523808
6992-11-6,0.8153936507936507,0.1846063492063491
3564-27-0,0.9457650793650797,0.05423492063492063
945553-94-6,0.6812539682539688,0.31874603174603183
5212-99-7,0.8179428571428567,0.18205714285714283
5607-54-5,0.35371428571428565,0.6462857142857141
1787-61-7,0.9074222222222221,0.09257777777777779
915-67-3,0.9916571428571428,0.008342857142857141
2611-82-7,0.989242857142857,0.010757142857142857
518-47-8,0.5654301587301584,0.4345698412698414
83164-33-4,0.4993396825396826,0.5006603174603175
60168-88-9,0.665892063492063,0.33410793650793646
60045-47-8,0.4605158730158727,0.5394841269841273
3845-20-3,0.8189460317460313,0.18105396825396827
104902-34-3,0.27393650793650814,0.7260634920634923
59-40-5,0.7774999999999994,0.2225
1470-35-5,0.24405555555555578,0.7559444444444446
31684-63-6,0.7049587301587293,0.29504126984126955
89426-92-6,0.20901269841269832,0.7909873015873018
1147-42-8,0.6825015873015873,0.3174984126984126
604-75-1,0.7203269841269838,0.2796730158730161
131-56-6,0.6940190476190478,0.3059809523809525
43087-91-8,0.49462063492063496,0.505379365079365
13481-63-5,0.3352444444444446,0.6647555555555557
530-78-9,0.3439412698412699,0.6560587301587303
23595-00-8,0.4516396825396824,0.5483603174603174
532-82-1,0.3515396825396825,0.6484603174603176
97-16-5,0.6325793650793645,0.3674206349206349
53-19-0,0.2138285714285714,0.786171428571429
6723-40-6,0.45228571428571435,0.5477142857142858
3424-82-6,0.4320682539682542,0.5679317460317456
64628-44-0,0.5422571428571431,0.45774285714285695
88599-74-0,0.8795079365079363,0.12049206349206357
88599-62-6,0.9552507936507939,0.04474920634920635
68157-60-8,0.5415492063492064,0.45845079365079355
127-57-1,0.6958269841269841,0.3041730158730159
134-37-2,0.3281317460317461,0.671868253968254
66-77-3,0.44852380952380927,0.5514761904761907
27199-40-2,0.5041619047619048,0.4958380952380951
3669-32-7,0.4952365079365079,0.5047634920634921
134-32-7,0.16003015873015874,0.8399698412698405
86-88-4,0.22545238095238093,0.7745476190476192
86-84-0,0.4469904761904757,0.553009523809524
86-57-7,0.5512873015873018,0.4487126984126982
90-15-3,0.34926666666666656,0.6507333333333338
74070-46-5,0.5941396825396829,0.40586031746031753
941-69-5,0.3466587301587301,0.6533412698412696
128-56-3,0.7514444444444447,0.24855555555555559
55994-28-0,0.3558079365079365,0.6441920634920633
91-22-5,0.28092222222222213,0.719077777777778
85175-31-1,0.41760793650793615,0.5823920634920635
3878-19-1,0.40499365079365096,0.595006349206349
103-64-0,0.4180984126984122,0.5819015873015876
2602-46-2,0.993668253968254,0.006331746031746031
82956-11-4,0.6515142857142854,0.3484857142857143
25875-51-8,0.5027555555555553,0.49724444444444477
2783-94-0,0.9786587301587303,0.021341269841269838
101463-69-8,0.5675285714285714,0.4324714285714284
84632-50-8,0.6116873015873018,0.38831269841269833
72-54-8,0.58035873015873,0.4196412698412698
50-29-3,0.38669206349206325,0.6133079365079362
92-87-5,0.20254285714285708,0.7974571428571429
93839-21-5,0.6948079365079369,0.30519206349206357
92-88-6,0.5193142857142858,0.48068571428571416
7158-32-9,0.6352746031746032,0.3647253968253968
345-92-6,0.5523206349206345,0.44767936507936534
58139-96-1,0.5037380952380955,0.4962619047619045
60348-77-8,0.9036904761904757,0.09630952380952379
1478-61-1,0.44654761904761914,0.5534523809523811
7457-25-2,0.40056031746031734,0.5994396825396822
101-80-4,0.4360301587301588,0.5639698412698415
139-65-1,0.3576238095238094,0.6423761904761902
80-08-0,0.676042857142857,0.3239571428571428
1934-21-0,0.9498809523809522,0.05011904761904764
1223-31-0,0.573179365079365,0.42682063492063504
2664-63-3,0.4375841269841268,0.5624158730158729
80-09-1,0.6779412698412699,0.32205873015873016
80-51-3,0.7613650793650794,0.23863492063492064
80-33-1,0.3412492063492063,0.6587507936507939
80-07-9,0.37927936507936494,0.6207206349206352
128-69-8,0.7663539682539678,0.2336460317460317
93-09-4,0.451979365079365,0.5480206349206348
581-89-5,0.2410587301587301,0.7589412698412695
135-19-3,0.5185222222222217,0.48147777777777856
120-18-3,0.6086952380952383,0.3913047619047619
480-22-8,0.7254920634920636,0.2745079365079365
14255-88-0,0.3108111111111112,0.6891888888888887
117-79-3,0.7250476190476193,0.27495238095238095
2464-37-1,0.7128682539682538,0.2871317460317459
63716-35-8,0.11492222222222226,0.8850777777777777
63716-36-9,0.1378285714285713,0.8621714285714293
846-49-1,0.609461904761905,0.3905380952380951
77-36-1,0.7948349206349213,0.20516507936507944
39062-72-1,0.3942666666666666,0.6057333333333331
88599-64-8,0.9665158730158728,0.03348412698412699
108935-06-4,0.9587841269841267,0.04121587301587302
35367-38-5,0.7048904761904761,0.29510952380952377
4394-00-7,0.331588888888889,0.6684111111111112
34580-63-7,0.3504809523809523,0.6495190476190472
34580-77-3,0.18168730158730168,0.8183126984126987
5443-49-2,0.359911111111111,0.6400888888888892
58861-48-6,0.42848730158730114,0.5715126984126992
74697-32-8,0.7589333333333337,0.2410666666666666
553-26-4,0.16938571428571425,0.8306142857142857
22199-08-2,0.7050476190476188,0.29495238095238124
81-83-4,0.6245365079365084,0.37546349206349217
81-84-5,0.6517952380952381,0.3482047619047619
81-16-3,0.7849031746031749,0.2150968253968254
633-99-8,0.40174920634920674,0.5982507936507933
20749-68-2,0.6270079365079367,0.37299206349206354
128-67-6,0.648706349206349,0.3512936507936506
2243-62-1,0.13278095238095236,0.8672190476190481
128-95-0,0.6732190476190476,0.32678095238095256
84-89-9,0.8165095238095237,0.18349047619047618
3173-72-6,0.5650142857142858,0.43498571428571436
81-64-1,0.7051492063492063,0.29485079365079375
81-04-9,0.8456746031746032,0.1543253968253968
120-72-9,0.25768095238095223,0.7423190476190472
41803-58-1,0.40316190476190483,0.5968380952380953
1698-60-8,0.5542825396825397,0.4457174603174604
3042-84-0,0.6568444444444446,0.34315555555555555
1698-53-9,0.6150793650793652,0.3849206349206349
51707-55-2,0.4051492063492064,0.5948507936507935
148-24-3,0.32432380952380935,0.67567619047619
27022-50-0,0.13718412698412696,0.8628158730158728
100-52-7,0.3084523809523811,0.6915476190476193
25506-06-3,0.2909222222222222,0.709077777777778
6607-45-0,0.35391746031746024,0.6460825396825394
114833-91-9,0.2884904761904762,0.7115095238095235
13423-60-4,0.0787555555555556,0.9212444444444446
16227-12-6,0.09596031746031745,0.9040396825396824
84-12-8,0.5255365079365081,0.4744634920634919
66501-16-4,0.5083063492063493,0.4916936507936506
2423-66-7,0.3512984126984129,0.6487015873015877
623-30-3,0.31890634920634947,0.681093650793651
41407-89-0,0.5430301587301587,0.4569698412698412
98-87-3,0.23622857142857154,0.7637714285714285
1086-02-8,0.605115873015873,0.39488412698412695
56741-95-8,0.389395238095238,0.6106047619047614
396-01-0,0.3137920634920634,0.6862079365079362
18039-42-4,0.17915714285714288,0.8208428571428578
89427-42-9,0.348763492063492,0.651236507936508
98-88-4,0.4352555555555554,0.5647444444444445
98-07-7,0.36763968253968266,0.6323603174603172
142-04-1,0.05304444444444444,0.9469555555555558
64-10-8,0.28238253968253996,0.7176174603174605
103-85-5,0.1054428571428572,0.8945571428571428
6635-73-0,0.1598285714285714,0.8401714285714276
100-63-0,0.06151746031746032,0.9384825396825399
100-65-2,0.2256920634920635,0.7743079365079362
103-71-9,0.31430158730158736,0.6856984126984128
17654-88-5,0.29118412698412705,0.708815873015873
98-95-3,0.1643825396825396,0.8356174603174595
350-57-2,0.33618888888888876,0.663811111111111
3426-89-9,0.1806396825396826,0.8193603174603172
7450-69-3,0.35847301587301594,0.6415269841269841
701-64-4,0.4015222222222222,0.5984777777777778
644-97-3,0.2075714285714287,0.7924285714285709
1779-48-2,0.25996031746031734,0.7400396825396828
108-98-5,0.21404920634920643,0.7859507936507946
18355-25-4,0.7289079365079361,0.2710920634920634
127-52-6,0.3206619047619047,0.6793380952380955
8046-53-5,0.2915666666666666,0.7084333333333329
98-09-9,0.3732047619047619,0.6267952380952378
108-90-7,0.34951111111111105,0.6504888888888888
108-86-1,0.11533015873015874,0.8846698412698415
591-50-4,0.4114079365079364,0.5885920634920637
119-72-2,0.9204587301587303,0.07954126984126984
124495-18-7,0.7026587301587304,0.29734126984127
63734-62-3,0.405384126984127,0.5946158730158729
123172-45-2,0.6421190476190475,0.35788095238095236
2243-78-9,0.5313968253968254,0.46860317460317463
64896-26-0,0.8403666666666665,0.15963333333333332
7621-86-5,0.393973015873016,0.6060269841269841
6054-99-5,0.9329873015873019,0.06701269841269844
74697-62-4,0.8813190476190481,0.11868095238095236
15457-05-3,0.27995714285714285,0.7200428571428573
42874-01-1,0.48057936507936544,0.5194206349206345
101-50-8,0.9342603174603178,0.06573968253968251
101-20-2,0.5714936507936507,0.4285063492063489
119-15-3,0.5392714285714283,0.46072857142857176
1836-75-5,0.7283412698412692,0.27165873015873004
12222-78-5,0.8466999999999996,0.15329999999999996
59214-90-3,0.3235539682539684,0.676446031746032
65793-50-2,0.33297619047619037,0.6670238095238095
92-70-6,0.6118714285714287,0.38812857142857177
37728-15-7,0.7062952380952381,0.29370476190476197
53469-21-9,0.672752380952381,0.32724761904761923
51410-30-1,0.7227523809523814,0.27724761904761897
1631-29-4,0.4146031746031747,0.5853968253968254
80100-26-1,0.4965301587301582,0.5034698412698417
523-50-2,0.526352380952381,0.4736476190476191
2698-41-1,0.44776349206349203,0.5522365079365082
16715-77-8,0.7075079365079366,0.2924920634920634
531-81-7,0.378863492063492,0.6211365079365074
13577-46-3,0.7328460317460317,0.2671539682539684
4053-08-1,0.658555555555555,0.3414444444444442
117-62-4,0.9707650793650795,0.02923492063492063
117-55-5,0.9893952380952382,0.010604761904761903
3604-99-7,0.4012253968253966,0.5987746031746034
481-39-0,0.4900936507936507,0.5099063492063494
4008-48-4,0.3754714285714286,0.6245285714285709
90-02-8,0.2822238095238095,0.7177761904761902
89-98-5,0.27092857142857135,0.7290714285714286
95-16-9,0.1258333333333332,0.8741666666666665
91-15-6,0.18433015873015854,0.8156698412698412
611-20-1,0.18822698412698396,0.8117730158730151
873-32-5,0.4478015873015873,0.5521984126984127
36888-99-0,0.7878190476190479,0.21218095238095236
2797-51-5,0.5095666666666668,0.490433333333333
3347-22-6,0.5468999999999997,0.4531000000000004
117-80-6,0.5343349206349209,0.4656650793650794
85-41-6,0.44661746031745997,0.55338253968254
85-44-9,0.6047698412698417,0.39523015873015843
90-16-4,0.2791476190476194,0.7208523809523815
65-45-2,0.36408571428571435,0.635914285714286
54-21-7,0.37683492063492063,0.6231650793650794
2037-95-8,0.40816666666666646,0.5918333333333338
21725-69-9,0.1912777777777777,0.808722222222222
6064-83-1,0.7785587301587302,0.22144126984126986
2634-33-5,0.4152857142857143,0.5847142857142857
609-66-5,0.22952857142857166,0.7704714285714287
1338-32-5,0.2826507936507936,0.7173492063492066
88-17-5,0.22167619047619044,0.7783238095238092
2285-12-3,0.2357412698412697,0.76425873015873
85813-73-6,0.40444444444444444,0.595555555555555
392-83-6,0.501469841269841,0.498530158730159
95-54-5,0.04252539682539682,0.9574746031746028
88-74-4,0.13059523809523804,0.8694047619047611
95-55-6,0.16047619047619038,0.8395238095238097
95-51-2,0.05110634920634921,0.9488936507936505
583-39-1,0.08751269841269842,0.9124873015873015
615-16-7,0.21786666666666668,0.7821333333333336
874819-71-3,0.5119460317460313,0.48805396825396885
5902-85-2,0.12667777777777778,0.8733222222222221
5344-82-1,0.06020952380952381,0.9397904761904761
101-05-3,0.4088619047619049,0.5911380952380952
2213-63-0,0.44366984126984155,0.5563301587301589
4570-41-6,0.1243825396825397,0.8756174603174606
149-30-4,0.16547777777777775,0.8345222222222222
88-75-5,0.14026666666666662,0.8597333333333337
88-73-3,0.11876507936507935,0.8812349206349204
120-80-9,0.19334444444444449,0.8066555555555555
1333-39-7,0.7229857142857143,0.2770142857142856
30746-58-8,0.1476603174603174,0.8523396825396834
95-50-1,0.146415873015873,0.8535841269841267
110-02-1,0.1404206349206349,0.8595793650793647
105-11-3,0.18162857142857142,0.8183714285714284
16589-20-1,0.9870857142857145,0.012914285714285713
3863-80-7,0.9309523809523812,0.06904761904761905
12674-11-2,0.7112761904761898,0.2887238095238093
71422-67-8,0.8027873015873022,0.19721269841269853
13738-63-1,0.7201539682539678,0.27984603174603173
1836-77-7,0.7390777777777778,0.26092222222222217
22494-42-4,0.5584206349206348,0.4415793650793649
877179-04-9,0.5668349206349208,0.43316507936507914
64057-98-3,0.2772698412698413,0.7227301587301584
860-22-0,0.9356142857142854,0.06438571428571428
133-14-2,0.602209523809524,0.3977904761904764
106917-52-6,0.5389634920634923,0.4610365079365078
56966-52-0,0.665144444444444,0.3348555555555555
14047-09-7,0.6875349206349207,0.31246507936507933
2274-74-0,0.654844444444444,0.34515555555555544
3380-34-5,0.47917142857142864,0.5208285714285713
2227-13-6,0.5421492063492066,0.4578507936507936
116-29-0,0.6032507936507934,0.3967492063492066
6954-48-9,0.4423333333333336,0.5576666666666664
131-27-1,0.9809904761904762,0.019009523809523813
86479-06-3,0.5209603174603173,0.4790396825396825
58712-69-9,0.419685714285714,0.5803142857142854
556-12-7,0.42485238095238104,0.5751476190476191
3132-99-8,0.3406253968253969,0.6593746031746034
2009-24-7,0.5066047619047622,0.49339523809523794
74738-17-3,0.46846507936507964,0.5315349206349202
1018-71-9,0.4622587301587303,0.5377412698412695
2617-79-0,0.11246984126984122,0.8875301587301591
2617-78-9,0.2571365079365079,0.7428634920634914
718-43-4,0.4341285714285713,0.5658714285714286
626-17-5,0.1710634920634919,0.8289365079365071
121-91-5,0.4337873015873013,0.5662126984126984
114607-46-4,0.6903968253968256,0.30960317460317466
16671-87-7,0.2067492063492065,0.7932507936507937
4052-92-0,0.5021888888888886,0.4978111111111114
402-31-3,0.4542142857142857,0.545785714285714
881-99-2,0.42687301587301596,0.5731269841269838
329-01-1,0.202284126984127,0.7977158730158735
108-45-2,0.049792063492063526,0.9502079365079362
99-09-2,0.10500476190476188,0.8949952380952383
108-42-9,0.05271111111111112,0.947288888888889
4947-89-1,0.06533174603174602,0.9346682539682539
127-68-4,0.4122301587301587,0.5877698412698413
121-73-3,0.06382063492063496,0.9361793650793652
108-46-3,0.1585507936507936,0.8414492063492063
108-43-0,0.09949365079365079,0.9005063492063489
619-72-7,0.27057301587301597,0.7294269841269845
2420-17-9,0.6103095238095237,0.38969047619047614
13940-94-8,0.3181539682539682,0.6818460317460318
100-21-0,0.7989857142857136,0.2010142857142858
100-20-9,0.5154158730158732,0.48458412698412673
619-80-7,0.45465396825396814,0.5453460317460321
62-23-7,0.3292793650793651,0.6707206349206349
122-04-3,0.44404761904761947,0.5559523809523808
99-96-7,0.29881428571428564,0.7011857142857144
16671-88-8,0.2385380952380951,0.7614619047619049
123199-93-9,0.7123079365079364,0.28769206349206344
122-01-0,0.49384126984126936,0.5061587301587304
455-14-1,0.18645714285714288,0.8135428571428577
98-56-6,0.459711111111111,0.5402888888888893
5216-25-1,0.3889222222222224,0.6110777777777772
624-18-0,0.03265873015873017,0.96734126984127
100-01-6,0.22620317460317457,0.773796825396825
2987-46-4,0.12745714285714282,0.8725428571428573
63-74-1,0.7329238095238095,0.26707619047619063
515-49-1,0.6635000000000002,0.3365
15730-83-3,0.7982126984126979,0.20178730158730157
106-47-8,0.04716666666666668,0.9528333333333333
540-37-4,0.16780476190476187,0.8321952380952377
4156-21-2,0.64127619047619,0.3587238095238098
3696-23-9,0.05529841269841271,0.9447015873015869
539-21-9,0.37859999999999966,0.6213999999999998
105-12-4,0.15326984126984122,0.8467301587301587
100-28-7,0.24707936507936518,0.752920634920635
35037-73-1,0.3126746031746034,0.6873253968253968
2493-02-9,0.24027936507936526,0.7597206349206355
1985-12-2,0.25849206349206333,0.7415079365079361
41205-21-4,0.45654285714285725,0.5434571428571427
100-02-7,0.15090952380952377,0.8490904761904763
100-00-5,0.13083650793650797,0.869163492063492
106-48-9,0.06192698412698416,0.9380730158730161
106-51-4,0.3076444444444441,0.6923555555555557
98-66-8,0.6402952380952375,0.359704761904762
98-60-2,0.21265238095238073,0.7873476190476187
106-46-7,0.1600365079365078,0.8399634920634924
39699-08-6,0.9448222222222223,0.055177777777777756
83121-18-0,0.531285714285714,0.4687142857142857
38665-24-6,0.42773809523809536,0.5722619047619046
128-97-2,0.7649031746031749,0.23509682539682547
52671-72-4,0.7750015873015871,0.22499841269841273
81-30-1,0.7865761904761905,0.21342380952380924
11096-82-5,0.76374126984127,0.23625873015873022
56973-16-1,0.6719412698412703,0.3280587301587304
872-85-5,0.2183079365079365,0.7816920634920638
37853-05-7,0.20635714285714293,0.7936428571428578
100-54-9,0.22298730158730165,0.7770126984126988
98-92-0,0.32871746031746024,0.6712825396825395
59-67-6,0.7092634920634917,0.29073650793650796
54-85-3,0.3887777777777775,0.6112222222222227
59470-49-4,0.846034920634921,0.15396507936507936
55-22-1,0.6373111111111107,0.36268888888888856
3535-75-9,0.28932380952380954,0.71067619047619
1124-33-0,0.22398730158730162,0.7760126984126984
98-01-1,0.28045873015873024,0.71954126984127
51762-67-5,0.2874428571428573,0.7125571428571427
875-28-5,0.7172730158730162,0.282726984126984
84057-84-1,0.2799285714285713,0.720071428571428
50-45-3,0.3108523809523808,0.689147619047619
14689-51-1,0.02185079365079365,0.9781492063492063
2338-31-0,0.009928571428571429,0.9900714285714285
6587-23-1,0.015858730158730155,0.9841412698412697
64037-11-2,0.06635079365079369,0.9336492063492066
25567-67-3,0.12918571428571426,0.8708142857142852
3209-22-1,0.1486142857142856,0.851385714285714
64037-10-1,0.06552857142857146,0.9344714285714287
36088-22-9,0.07840317460317464,0.9215968253968255
18063-03-1,0.29653968253968244,0.7034603174603175
1194-65-6,0.18605714285714287,0.8139428571428567
81-19-6,0.4074111111111111,0.5925888888888894
1918-13-4,0.2745301587301589,0.7254698412698418
87-61-6,0.05896984126984131,0.9410301587301585
94239-04-0,0.2728476190476192,0.7271523809523813
1929-82-4,0.2212666666666666,0.7787333333333332
24382-04-5,0.2875968253968254,0.7124031746031753
928-53-0,0.10695238095238097,0.8930476190476193
76-44-8,0.2831063492063494,0.7168936507936511
3186-23-0,0.3910666666666669,0.6089333333333337
5836-04-4,0.12773968253968243,0.8722603174603168
73826-58-1,0.942012698412699,0.057987301587301594
87-02-5,0.862920634920635,0.13707936507936508
118-33-2,0.9695015873015871,0.030498412698412695
129-79-3,0.511726984126984,0.48827301587301625
1154-59-2,0.41870634920634936,0.5812936507936506
6013-05-4,0.5115111111111116,0.48848888888888853
52479-85-3,0.8963047619047618,0.10369523809523809
84087-01-4,0.4369317460317461,0.5630682539682542
97-51-8,0.3202079365079365,0.679792063492063
6361-21-3,0.5052809523809525,0.4947190476190474
95-01-2,0.39207777777777747,0.6079222222222219
183208-35-7,0.12803809523809512,0.871961904761904
27896-84-0,0.2930285714285715,0.7069714285714291
20856-57-9,0.2783460317460316,0.7216539682539683
227197-72-0,0.09692063492063493,0.9030793650793645
17200-29-2,0.07943809523809528,0.9205619047619048
3671-61-2,0.1496809523809524,0.8503190476190476
31643-49-9,0.3240396825396826,0.6759603174603173
939-80-0,0.5491523809523812,0.45084761904761905
6574-99-8,0.4751428571428572,0.5248571428571429
17420-30-3,0.3881793650793651,0.6118206349206345
16588-02-6,0.6314269841269838,0.36857301587301594
23651-95-8,0.6455698412698408,0.3544301587301588
19694-10-1,0.330820634920635,0.669179365079365
2840-28-0,0.4709126984126982,0.5290873015873018
89426-89-1,0.11365714285714283,0.8863428571428573
16588-06-0,0.4457396825396824,0.5542603174603177
96-99-1,0.43111111111111156,0.5688888888888882
2250-53-5,0.15862380952380947,0.8413761904761909
49860-08-4,0.7816634920634916,0.21833650793650794
70-10-0,0.202584126984127,0.7974158730158731
77668-43-0,0.1927365079365078,0.8072634920634916
89-75-8,0.2900365079365079,0.7099634920634923
84504-69-8,0.32142063492063494,0.6785793650793653
399-69-9,0.12291269841269843,0.8770873015873021
121-17-5,0.2414285714285713,0.7585714285714281
328-84-7,0.7253761904761906,0.2746238095238096
13014-24-9,0.5498507936507931,0.45014920634920647
118-83-2,0.14623809523809514,0.8537619047619046
320-60-5,0.40866666666666696,0.5913333333333332
13014-18-1,0.256131746031746,0.7438682539682537
5307-14-2,0.5815206349206354,0.41847936507936506
5131-58-8,0.293501587301587,0.7064984126984123
137-09-7,0.2813063492063494,0.7186936507936509
61988-37-2,0.31681269841269843,0.6831873015873018
88-63-1,0.8213539682539687,0.17864603174603183
3671-66-7,0.028896825396825396,0.9711031746031744
14733-77-8,0.26382539682539685,0.736174603174603
119-34-6,0.61421746031746,0.3857825396825397
364-76-1,0.27301746031746044,0.7269825396825397
635-22-3,0.34466031746031733,0.6553396825396823
3863-11-4,0.07828888888888891,0.9217111111111109
7474-78-4,0.8111142857142857,0.18888571428571416
95-76-1,0.04140952380952382,0.9585904761904759
97-02-9,0.1757920634920635,0.8242079365079368
121-88-0,0.6922761904761906,0.30772380952380946
99-57-0,0.5885539682539679,0.41144603174603167
121-87-9,0.584515873015873,0.41548412698412684
6283-25-6,0.4028412698412698,0.5971587301587298
89-63-4,0.31164444444444406,0.6883555555555555
95-85-2,0.10735555555555555,0.8926444444444444
367-25-9,0.11288412698412695,0.8871158730158724
554-00-7,0.05415396825396826,0.9458460317460319
95-82-9,0.05583968253968253,0.9441603174603176
93-84-5,0.2844634920634921,0.715536507936508
2327-02-8,0.30003174603174615,0.6999682539682541
31225-17-9,0.30080476190476174,0.6991952380952379
327-19-5,0.024046031746031746,0.9759539682539683
89426-90-4,0.057368253968253964,0.9426317460317456
3671-47-4,0.02586190476190476,0.9741380952380954
89426-91-5,0.3092206349206347,0.6907793650793648
656-49-5,0.007971428571428572,0.9920285714285716
3765-86-4,0.0326015873015873,0.9673984126984128
19932-84-4,0.14435714285714277,0.8556428571428567
22876-19-3,0.19679523809523808,0.8032047619047618
14733-73-4,0.14219523809523807,0.8578047619047615
64037-16-7,0.4052238095238094,0.5947761904761905
1744-22-5,0.21635079365079374,0.7836492063492069
1682-39-9,0.15437460317460314,0.8456253968253965
52112-68-2,0.022544444444444447,0.9774555555555554
61-80-3,0.01418571428571428,0.9858142857142856
64037-13-4,0.15528888888888887,0.8447111111111114
51-28-5,0.13706984126984126,0.8629301587301585
619-08-9,0.3900809523809522,0.6099190476190472
99-54-7,0.15008412698412704,0.8499158730158731
611-07-4,0.18321587301587308,0.816784126984127
611-06-3,0.15123809523809506,0.8487619047619042
89-61-2,0.09336031746031746,0.9066396825396831
95-88-5,0.16843333333333346,0.8315666666666659
4991-65-5,0.3020507936507937,0.6979492063492064
120-83-2,0.07974761904761904,0.9202523809523817
583-78-8,0.07793333333333337,0.9220666666666665
348-57-2,0.2916222222222224,0.7083777777777776
671-95-4,0.8698269841269847,0.13017301587301583
120-82-1,0.03129365079365079,0.9687063492063493
65235-63-4,0.7884984126984123,0.21150158730158716
3862-73-5,0.2521603174603174,0.7478396825396826
6609-39-8,0.0165,0.9834999999999998
89426-94-8,0.013333333333333336,0.9866666666666665
14689-58-8,0.017307936507936505,0.9826920634920636
89427-11-2,0.028379365079365074,0.9716206349206349
3238-40-2,0.7307301587301586,0.2692698412698414
3401-80-7,0.4911317460317459,0.5088682539682542
4228-89-1,0.010992063492063492,0.9890079365079367
634-66-2,0.11841269841269836,0.8815873015873009
84487-03-6,0.29649365079365075,0.7035063492063496
1702-17-6,0.2585571428571429,0.741442857142857
108-31-6,0.3447492063492061,0.6552507936507933
66-22-8,0.5931079365079369,0.4068920634920634
4312-97-4,0.16889523809523802,0.8311047619047615
288-32-4,0.13527936507936514,0.8647206349206352
3495-42-9,0.26652063492063505,0.7334793650793647
5424-01-1,0.6761761904761906,0.3238238095238095
7789-83-5,0.268693650793651,0.731306349206349
96-50-4,0.08002539682539683,0.9199746031746031
35317-79-4,0.2354412698412699,0.7645587301587301
1606-76-4,0.1930873015873016,0.8069126984126992
107-22-2,0.16030634920634912,0.8396936507936507
872-36-6,0.34349841269841275,0.6565015873015874
14150-71-1,0.07363968253968259,0.9263603174603173
12672-29-6,0.7396428571428567,0.2603571428571426
11126-42-4,0.5986777777777782,0.40132222222222225
38082-89-2,0.6287761904761905,0.37122380952380973
