CASRN,Toxic_knn_maccs-0,Toxic_knn_maccs-1
16090-02-1,1.0,0.0
28950-61-0,1.0,0.0
103-34-4,0.6929557842402132,0.3070442157597868
16131-53-6,0.6816590243278766,0.31834097567212327
32226-69-0,0.1026646090426458,0.8973353909573542
94-62-2,0.226664684464585,0.7733353155354149
38304-91-5,0.15474716094692037,0.8452528390530796
14052-74-5,0.11002465075582976,0.8899753492441703
631-41-4,0.689293210885144,0.310706789114856
101670-73-9,0.12781568688626932,0.8721843131137307
5343-92-0,1.0,0.0
36366-93-5,0.75940181650467,0.24059818349533002
294-93-9,0.3752693157645117,0.6247306842354883
14187-32-7,0.55058543531114,0.44941456468886
14663-71-9,0.0,1.0
4904-61-4,0.5431415165942179,0.4568584834057821
61788-32-7,1.0,0.0
110-83-8,0.47667542706964516,0.5233245729303548
80834-60-2,0.0,1.0
80834-55-5,0.0,1.0
548-73-2,0.27604338119410593,0.723956618805894
709-08-0,0.48427130277287345,0.5157286972271267
89667-40-3,0.683380717400983,0.31661928259901695
5264-33-5,0.7013640921703974,0.29863590782960253
65216-94-6,0.33726649208669124,0.6627335079133088
78483-90-6,0.042947996278261964,0.9570520037217382
78467-50-2,0.08508656187166032,0.9149134381283397
27724-96-5,0.6876000693979726,0.31239993060202736
16590-41-3,0.09294495581958256,0.9070550441804175
61361-38-4,0.18381061526365855,0.8161893847363414
2425-79-8,0.4688732620995273,0.5311267379004727
742-20-1,0.6704065194661968,0.3295934805338032
27114-11-0,0.18175050464156775,0.8182494953584322
26844-12-2,0.2059563275894333,0.7940436724105667
66063-05-6,0.41576030280839554,0.5842396971916045
5610-40-2,0.2497556786759463,0.7502443213240537
5766-48-3,0.07529887430734904,0.924701125692651
106-69-4,1.0,0.0
85-42-7,0.6244769588404212,0.3755230411595788
63716-34-7,0.17505557579084186,0.8249444242091581
20757-80-6,1.0,0.0
19843-73-3,0.20524944063883818,0.7947505593611618
522-48-5,0.13873037725328483,0.8612696227467151
2312-73-4,0.28310508470491985,0.7168949152950802
10329-95-0,0.3585274115648085,0.6414725884351915
21491-20-3,0.09568781266419515,0.9043121873358049
34920-64-4,0.41515711956303736,0.5848428804369628
66364-74-7,0.14621785268955237,0.8537821473104477
51773-92-3,0.13299590894223734,0.8670040910577627
76487-48-4,0.11619989136785676,0.8838001086321433
71-78-3,0.1155605700220932,0.8844394299779069
102071-30-7,0.1166066166453557,0.8833933833546443
40507-80-0,0.11822855865154867,0.8817714413484513
1163-36-6,0.2500816955055379,0.7499183044944622
74789-64-3,0.21618748767428814,0.7838125123257118
10193-95-0,0.3823124531342682,0.6176875468657318
942-01-8,0.45490461375095326,0.5450953862490469
64057-91-6,0.2410746550240243,0.7589253449759756
1079-26-1,0.20511153586832553,0.7948884641316745
63979-41-9,0.4718504431339945,0.5281495568660054
321-64-2,0.20488637102333956,0.7951136289766604
4726-93-6,0.5792401980274485,0.4207598019725515
1071-93-8,0.7617057786897798,0.23829422131022018
124-04-9,0.7317270616305575,0.26827293836944244
23205-23-4,0.15721412589572115,0.8427858741042789
32527-55-2,0.3129179616448708,0.6870820383551292
3445-11-2,0.5165592824248777,0.48344071757512236
99300-60-4,0.13847054342069814,0.8615294565793019
1575-61-7,0.03761365051687634,0.9623863494831237
28782-42-5,0.1386657126386503,0.8613342873613496
52-52-8,0.8031870127673967,0.19681298723260338
107-72-2,0.37708696921143386,0.6229130307885661
4097-89-6,0.44305602397551225,0.5569439760244878
110-60-1,0.1303476169360799,0.8696523830639201
1965-29-3,1.0,0.0
140-31-8,0.4261776983353977,0.5738223016646022
20537-88-6,0.47671612011623377,0.5232838798837661
2038-03-1,0.4348428676775126,0.5651571323224874
505-66-8,0.28023904232209756,0.7197609576779024
123-75-1,0.2817547374043611,0.718245262595639
30194-63-9,0.11196542306072083,0.8880345769392792
77162-70-0,0.4002669315391548,0.5997330684608452
36350-95-5,0.5784595563709845,0.4215404436290155
94011-82-2,0.35419644358123115,0.645803556418769
71320-77-9,0.2598026518794469,0.740197348120553
4719-04-4,0.7574261310454623,0.24257386895453764
51-18-3,0.2678181806699547,0.7321818193300453
545-55-1,0.22112430006619077,0.7788756999338092
52-24-4,0.3004231781154553,0.6995768218845446
4415-51-4,0.193900745563897,0.806099254436103
102-71-6,0.7571324172812677,0.24286758271873227
839-90-7,0.4931467642062413,0.5068532357937587
622-40-2,0.5024754610025909,0.49752453899740917
5928-69-8,0.12953221299403553,0.8704677870059645
1798-49-8,0.12338573596545534,0.8766142640345447
86827-84-1,0.15580024141600915,0.8441997585839908
555-77-1,0.28673605322960966,0.7132639467703903
55837-27-9,0.8465023525086343,0.1534976474913658
14052-77-8,0.10218828021500216,0.8978117197849979
40575-34-6,0.37932553496338683,0.620674465036613
631-27-6,0.7353519468959485,0.26464805310405143
930-55-2,0.05170767987709157,0.9482923201229084
112-27-6,1.0,0.0
15446-08-9,0.38293590514736614,0.6170640948526338
111-22-8,0.19545257735174965,0.8045474226482504
112-26-5,0.437692330824053,0.562307669175947
10138-79-1,0.3005049325978348,0.6994950674021652
140-08-9,0.10633836020351436,0.8936616397964857
115-96-8,0.0,1.0
10235-09-3,0.043209876543209874,0.9567901234567902
109-99-9,0.6289526761397952,0.3710473238602049
126-33-0,0.3407066881177456,0.6592933118822544
1820-50-4,0.6936956996996024,0.30630430030039757
111-30-8,0.33226985569101397,0.6677301443089861
1339119-15-1,0.634384809591921,0.365615190408079
90494-79-4,0.05798941142241848,0.9420105885775815
141-31-1,0.8008443009684629,0.19915569903153713
298-57-7,0.0812833810553756,0.9187166189446244
30484-77-6,0.16738037556980626,0.8326196244301937
4425-97-2,0.4714077327782604,0.5285922672217396
111-94-4,0.3258055483230741,0.6741944516769259
1656-48-0,0.6507206717159845,0.3492793282840155
111-97-7,0.3933966855357188,0.6066033144642811
59894-87-0,0.19813855427114396,0.8018614457288561
1071-27-8,1.0,0.0
2386-87-0,0.4723042852902901,0.5276957147097099
2579-20-6,0.0,1.0
2549-93-1,0.0,1.0
10347-54-3,0.2905966958975317,0.7094033041024684
13909-13-2,0.10040169972788876,0.8995983002721112
78718-52-2,0.7001697138054863,0.2998302861945136
195252-21-2,0.043067270697955844,0.9569327293020442
195252-47-2,0.13117801604927695,0.8688219839507231
195252-40-5,0.2736814243975934,0.7263185756024066
29216-28-2,0.14511791292315002,0.8548820870768501
3385-21-5,0.07251807922026679,0.9274819207797332
1076-97-7,0.7500241605775008,0.2499758394224992
78945-53-6,0.18676567317500806,0.8132343268249919
13560-89-9,0.0,1.0
6522-21-0,0.4274570543508871,0.572542945649113
195252-29-0,0.18519360126279782,0.8148063987372022
23239-75-0,0.23586216155577147,0.7641378384442286
75259-63-1,0.17278460540858373,0.8272153945914162
10447-38-8,0.08719284840834056,0.9128071515916594
7348-26-7,0.3880507129009645,0.6119492870990356
106565-71-3,0.25624186135458504,0.7437581386454148
69581-33-5,0.6088499827189886,0.3911500172810114
30007-39-7,0.4601529653549101,0.5398470346450899
10329-96-1,0.3175960364252586,0.6824039635747414
68-91-7,0.10878731164794575,0.8912126883520541
97817-06-6,0.1878355022399538,0.8121644977600462
56903-65-2,0.4293186770895444,0.5706813229104556
56485-47-3,0.21260789636825758,0.7873921036317424
886588-62-1,0.20626124316763722,0.7937387568323627
1798-50-1,0.04554396749313566,0.9544560325068643
91595-86-7,0.25456307622736946,0.7454369237726305
73771-25-2,0.8336440487546507,0.16635595124534935
13887-56-4,0.10033809649326512,0.8996619035067349
16568-66-4,0.30860877384686064,0.6913912261531394
77145-61-0,0.04272893823767042,0.9572710617623296
93181-85-2,0.05048204599958154,0.9495179540004185
17902-23-7,0.56158846413023,0.43841153586976994
14697-46-2,1.0,0.0
97-99-4,0.6712624129238152,0.3287375870761849
857-95-4,0.5712804975283048,0.42871950247169516
5836-29-3,0.24759651432094243,0.7524034856790576
529-33-9,0.5443855543690991,0.455614445630901
102676-31-3,0.20222976320327268,0.7977702367967274
3184-13-2,0.6643282171094952,0.3356717828905048
7531-52-4,0.39143036849612584,0.6085696315038742
1119-34-2,0.5398293596438987,0.46017064035610145
87429-91-2,0.2793014285626961,0.720698571437304
1952-96-1,0.3657540419591326,0.6342459580408674
121771-84-4,0.17640540880012215,0.8235945911998779
139-89-9,0.8785134884903559,0.12148651150964412
57369-32-1,0.3518976433490658,0.6481023566509342
4425-95-0,0.579873959928386,0.4201260400716141
34161-23-4,0.2117685464177749,0.7882314535822251
67075-37-0,0.7438273645885501,0.2561726354114498
111-17-1,0.7657964143140091,0.23420358568599078
5837-68-3,0.6653146184068562,0.3346853815931438
1470-94-6,0.24561751632801163,0.7543824836719885
110311-27-8,0.7812072737029598,0.21879272629704014
61010-04-6,0.3110916698019555,0.6889083301980444
110-94-1,0.6961684750560208,0.30383152494397925
108-55-4,0.6744415948300212,0.3255584051699789
51505-90-9,0.6493466820056978,0.3506533179943022
36329-36-9,0.16398210946303893,0.8360178905369612
91893-39-9,0.2826798498187046,0.7173201501812955
27076-30-8,0.801284139085812,0.198715860914188
34790-06-2,0.321896233847168,0.6781037661528321
616-45-5,0.5083229238085399,0.49167707619146017
532-12-7,0.09932294519140902,0.9006770548085911
62666-20-0,0.47651623630365114,0.5234837636963489
19395-78-9,0.46653833053853955,0.5334616694614605
41716-84-1,0.1695904202231661,0.8304095797768339
27060-91-9,0.48880874261021673,0.5111912573897833
111687-36-6,0.9581546695122017,0.041845330487798274
99300-58-0,0.18674072184405666,0.8132592781559432
56368-47-9,0.320869972346994,0.679130027653006
79276-58-7,0.1879930440395027,0.8120069559604973
88909-96-0,0.6538747060838321,0.34612529391616775
52637-01-1,0.7334393589671414,0.26656064103285865
104-64-3,1.0,0.0
122-68-9,1.0,0.0
60045-26-3,1.0,0.0
673-31-4,0.42903429211730076,0.5709657078826992
94-82-6,0.3320733180459441,0.667926681954056
4635-59-0,0.0,1.0
27959-26-8,0.6982248791857987,0.30177512081420144
63638-93-7,0.13847272687325748,0.8615272731267426
98519-13-2,0.0,1.0
98519-07-4,0.0,1.0
98519-00-7,0.0,1.0
56-17-7,0.22409099239674182,0.7759090076032582
111-41-1,1.0,0.0
110-85-0,0.43130222267752527,0.5686977773224748
841-77-0,0.3860545917851984,0.6139454082148016
92-54-6,0.30458456320614025,0.6954154367938596
95884-49-4,0.0,1.0
61655-58-1,0.0,1.0
14028-44-5,0.0,1.0
5632-47-3,0.042230415702441446,0.9577695842975587
111-42-2,0.7179616310728506,0.2820383689271494
4471-41-4,0.4524672061191582,0.5475327938808418
93981-02-3,1.0,0.0
110-91-8,0.5484023228352825,0.4515976771647175
91893-35-5,0.127126476737925,0.872873523262075
36951-85-6,0.16327532091821248,0.8367246790817875
26644-46-2,0.28879160753055777,0.7112083924694421
140-79-4,0.13337677933959832,0.8666232206604015
4110-66-1,0.17941602885853222,0.8205839711414677
1072-52-2,0.5121883280011046,0.48781167199889536
120-07-0,0.800059418200274,0.19994058179972596
92-00-2,0.517377911170826,0.48262208882917396
1116-54-7,0.5369842454980254,0.46301575450197474
77129-82-9,0.22112487490365376,0.7788751250963462
35627-29-3,0.17438988160310637,0.8256101183968936
60029-23-4,0.5178833902326233,0.4821166097673766
92-53-5,0.2664980490170994,0.7335019509829006
108001-60-1,0.20047963318749404,0.7995203668125059
59-89-2,0.15506764029034856,0.8449323597096514
16142-27-1,0.0964079352505464,0.9035920647494536
17688-68-5,0.41966066348173975,0.5803393365182603
66508-37-0,0.7120980985815089,0.2879019014184911
25182-84-7,0.19929841292432493,0.8007015870756751
15471-17-7,0.5208357306708645,0.4791642693291354
111-46-6,0.9032361422620955,0.09676385773790454
111-48-8,0.7377873983502019,0.26221260164979815
1892-29-1,0.6096053315366001,0.3903946684633999
41123-69-7,0.5993543602928206,0.40064563970717937
504-63-2,0.41615261786704766,0.5838473821329524
10099-72-6,0.5237241444821772,0.4762758555178228
30544-47-9,0.2628335319034145,0.7371664680965855
82578-51-6,0.0,1.0
76874-96-9,0.0,1.0
76874-97-0,0.0,1.0
34580-73-9,0.11557032312403841,0.8844296768759616
19721-22-3,0.4740811699992631,0.5259188300007368
111-91-1,0.2456972584036754,0.7543027415963246
123-91-1,0.5733017506880993,0.4266982493119008
120-55-8,0.6600945724677232,0.3399054275322768
15980-15-1,0.6307450502203202,0.3692549497796798
53061-10-2,0.21947325913025922,0.7805267408697407
17095-24-8,1.0,0.0
63917-06-6,0.2104315206320026,0.7895684793679975
6279-87-4,0.7803462632822673,0.2196537367177327
1070-42-4,0.3173631562848382,0.6826368437151619
5266-08-0,0.0770325780877518,0.9229674219122482
311-44-4,0.0,1.0
2451-86-7,0.7529917404178184,0.24700825958218162
1120-71-4,0.25518064057808637,0.7448193594219137
287-29-6,0.46258684982151965,0.5374131501784805
2550-06-3,0.2940848846002328,0.7059151153997673
505-60-2,0.40304740813845724,0.5969525918615428
100-45-8,0.3906615840089785,0.6093384159910216
4994-16-5,1.0,0.0
64011-70-7,0.1580169062363971,0.8419830937636028
4771-80-6,0.5797275970343092,0.4202724029656908
10137-69-6,0.37884973438327374,0.6211502656167263
13042-02-9,0.11000294867569775,0.8899970513243023
4488-57-7,0.4029834826598403,0.5970165173401597
57-24-9,0.1876083019235315,0.8123916980764685
65043-22-3,0.2735414748126695,0.7264585251873305
4781-76-4,0.3553723650899817,0.6446276349100183
100-73-2,0.5284163551820454,0.4715836448179545
63915-63-9,0.25963328175000344,0.7403667182499964
104-53-0,0.378076062639821,0.621923937360179
5766-67-6,0.344860791586714,0.6551392084132859
110-61-2,0.18249704341949655,0.8175029565805035
1075-76-9,0.25309830318787935,0.7469016968121208
23996-53-4,0.3081984657254936,0.6918015342745064
75696-02-5,0.609745631050317,0.390254368949683
109-78-4,0.23411244129543668,0.7658875587045634
1071-22-3,1.0,0.0
542-76-7,0.14283783783783782,0.8571621621621622
26896-48-0,0.63933527186071,0.3606647281392899
14370-50-4,0.12830214061107467,0.8716978593889254
73803-48-2,0.7263838874753439,0.27361611252465606
13887-61-1,0.2241312718251181,0.7758687281748818
23657-27-4,0.2682670373606067,0.7317329626393934
35944-73-1,0.20288877576883474,0.7971112242311653
76751-94-5,0.4670878958191952,0.5329121041808049
97901-22-9,0.21944464100681174,0.7805553589931883
63007-70-5,0.24053660080199618,0.7594633991980038
2955-38-6,0.6700687803572953,0.3299312196427046
25967-29-7,0.6673176437690391,0.3326823562309609
23887-48-1,0.6066793255584426,0.3933206744415575
78246-49-8,0.26399601540249423,0.7360039845975057
20123-68-6,0.35973769374423514,0.6402623062557649
18818-61-6,0.7763758230189634,0.2236241769810367
33453-19-9,0.421447459352819,0.5785525406471809
69655-05-6,0.6206102436379966,0.3793897563620035
77053-97-5,0.6376551479417747,0.36234485205822536
486460-32-6,0.05842479223286293,0.9415752077671371
915095-94-2,0.41507029474062895,0.5849297052593709
7346-91-0,0.5925113284077324,0.40748867159226754
121808-62-6,0.8973082763399446,0.10269172366005536
64872-77-1,0.2801596743089199,0.71984032569108
53716-82-8,0.66113666082532,0.3388633391746799
39391-39-4,0.7923389857251462,0.20766101427485384
915095-87-3,0.5207145337397275,0.47928546626027235
314771-88-5,0.20700737916931117,0.7929926208306889
114654-31-8,0.385436443897543,0.6145635561024569
884-49-1,0.5029705828869113,0.4970294171130886
14008-53-8,0.18774137163659402,0.812258628363406
2589-15-3,0.20424815438414712,0.7957518456158529
145-73-3,0.5383710072953755,0.4616289927046245
2759-71-9,0.18334322151523233,0.8166567784847677
858956-08-8,0.6295334728252735,0.3704665271747265
765-30-0,0.09166446125094288,0.908335538749057
81356-60-7,0.3633978671990371,0.6366021328009629
86393-33-1,0.35354788677782084,0.6464521132221791
51981-21-6,0.9557757513519477,0.04422424864805238
9001-73-4,0.9027518960367953,0.09724810396320471
13115-71-4,0.9462642892784338,0.05373571072156624
32773-59-4,0.39841228449845717,0.6015877155015428
3544-94-3,0.556516200827842,0.4434837991721578
84611-23-4,0.9056569447246826,0.09434305527531743
521284-22-0,0.5022245218201815,0.49777547817981843
7545-48-4,0.8264977966967445,0.17350220330325547
101-49-5,0.6784273036943101,0.32157269630568985
56461-33-7,0.455399321011582,0.544600678988418
58095-31-1,0.7352205168202225,0.2647794831797775
28874-51-3,0.7876262234507658,0.21237377654923417
100678-32-8,0.09288491033426707,0.9071150896657328
30914-89-7,0.14757839795475566,0.8524216020452444
74103-07-4,0.36023961966024326,0.6397603803397568
1331-07-3,0.3515563045467974,0.6484436954532025
88485-37-4,0.5739688788286272,0.4260311211713729
52079-23-9,0.5608398486598407,0.4391601513401592
29050-11-1,0.39914959351453194,0.600850406485468
55316-22-8,0.4450078362091667,0.5549921637908334
57-96-5,0.23238643877785667,0.7676135612221433
114686-12-3,0.19501249640414636,0.8049875035958536
102-20-5,0.7315095024815398,0.26849049751846016
51-12-7,0.4289635729068009,0.571036427093199
59-97-2,0.08551437472749224,0.9144856252725078
5144-52-5,0.16430885314273438,0.8356911468572658
53878-49-2,0.3631853125220335,0.6368146874779665
372-77-0,0.3267168163067217,0.6732831836932783
123-81-9,0.2838272295219458,0.7161727704780542
4301-50-2,0.8071539822074391,0.19284601779256091
76824-35-6,0.6007573677098927,0.39924263229010726
103-29-7,0.6771139405811296,0.3228860594188704
621-95-4,0.03702989392478303,0.962970106075217
736-30-1,0.24311282145256863,0.7568871785474314
137281-39-1,0.46692995863277065,0.5330700413672295
7199-29-3,0.28679988741908247,0.7132001125809176
37286-92-3,0.5142940393035893,0.4857059606964107
494-19-9,0.36005465445011137,0.6399453455498886
697235-49-7,0.6789201023199896,0.32107989768001044
53597-27-6,0.22584154207328902,0.774158457926711
119-84-6,0.5113208265154686,0.48867917348453144
36330-85-5,0.6366618935541035,0.3633381064458965
38873-55-1,0.46737995020258033,0.5326200497974197
123-56-8,0.6067665413547472,0.39323345864525283
23249-97-0,0.4390547857314849,0.5609452142685151
23093-94-9,0.8599992736458539,0.14000072635414607
23093-93-8,0.646190728795159,0.35380927120484107
21256-18-8,0.4745868380217031,0.5254131619782969
24096-53-5,0.42344670045423954,0.5765532995457604
128-08-5,0.36035994381142367,0.6396400561885764
16327-90-5,0.7230272192142414,0.27697278078575854
108-30-5,0.6444900752908966,0.35550992470910336
114369-43-6,0.27192005800861707,0.7280799419913829
5029-46-9,0.25617637326419407,0.7438236267358059
53894-28-3,0.658678354864479,0.341321645135521
62-31-7,0.2506856494267083,0.7493143505732917
61361-60-2,0.3036709247910772,0.6963290752089227
56538-00-2,0.21245831802739748,0.7875416819726024
72239-31-7,0.0,1.0
72239-33-9,0.0,1.0
55458-76-9,0.4256041552259289,0.5743958447740711
51-71-8,0.0917265416697898,0.9082734583302102
54941-79-6,0.16529705812305417,0.8347029418769457
131206-85-4,0.20911802618978972,0.7908819738102104
17471-82-8,0.3110594101111797,0.6889405898888202
100981-43-9,0.7119394775019924,0.28806052249800745
3576-64-5,0.3365523532696648,0.6634476467303353
59128-97-1,0.3781452395706164,0.6218547604293836
24166-13-0,0.3476781349662967,0.6523218650337034
94776-91-7,0.1573530020374077,0.8426469979625922
111988-49-9,0.11255348321953758,0.8874465167804624
100199-60-8,0.2697188296267275,0.7302811703732726
96719-71-0,0.048678256510142286,0.9513217434898578
96719-43-6,0.09626415109917413,0.9037358489008259
96719-45-8,0.12976671983981541,0.8702332801601845
96892-56-7,0.0,1.0
7633-57-0,0.047932478418866685,0.9520675215811333
97174-79-3,0.5350681736773553,0.46493182632264485
138117-50-7,0.37018206498321005,0.62981793501679
180793-94-6,0.2689955933771193,0.7310044066228807
92-43-3,0.2948407693911799,0.70515923060882
2121-12-2,0.29265942677636936,0.7073405732236306
622-08-2,0.6760010494873658,0.32399895051263417
103-74-2,0.5957369679537724,0.40426303204622754
104-62-1,1.0,0.0
103-53-7,1.0,0.0
124428-11-1,0.45333333333333337,0.5466666666666667
94-47-3,1.0,0.0
37795-69-0,0.25186812045029977,0.7481318795497003
940-41-0,0.31512285601824636,0.6848771439817536
35250-53-4,0.1025658202187335,0.8974341797812665
59375-68-7,0.0,1.0
4871-71-0,0.24768595701486693,0.752314042985133
103-63-9,0.418261262618653,0.5817387373813471
113136-77-9,0.522931914893617,0.47706808510638293
98519-08-5,0.0,1.0
98519-18-7,0.03253831103306707,0.9674616889669329
60207-31-0,0.037379505298664545,0.9626204947013355
98532-65-1,0.0,1.0
1070-78-6,0.3362169005169322,0.6637830994830679
2043-57-4,0.4581156697156779,0.541884330284322
19201-32-2,0.24667593610966312,0.7533240638903369
116970-50-4,0.6866800431581707,0.31331995684182923
141-43-5,0.5763246326267415,0.42367536737325856
33545-23-2,0.6814820888878477,0.3185179111121524
10042-77-0,0.6444884452657443,0.3555115547342558
151-56-4,0.043966962939591445,0.9560330370604087
26957-73-3,0.4567053276067086,0.5432946723932913
5782-83-2,0.20944238912222365,0.7905576108777764
96-45-7,0.09271328410078687,0.9072867158992131
73218-79-8,0.10884090172752164,0.8911590982724783
61-57-4,0.5740717940569319,0.42592820594306824
80-02-4,0.6832783894051501,0.31672161059484993
2871-01-4,0.35976177221965394,0.640238227780346
6961-46-2,0.5106643230898261,0.4893356769101738
24207-38-3,0.5228432473730124,0.4771567526269877
1320-51-0,0.7882450389779342,0.2117549610220659
65141-46-0,0.14847196546754826,0.8515280345324518
96-53-7,0.08787272399414157,0.9121272760058584
3566-10-7,0.10929154177913879,0.8907084582208612
557-30-2,0.09543913544892241,0.9045608645510775
54941-80-9,0.28283944081688156,0.7171605591831185
80026-34-2,0.27026358430540187,0.7297364156945981
33813-20-6,0.41522033282812326,0.5847796671718767
54941-66-1,0.10024739542937061,0.8997526045706293
26859-72-3,0.08766138417201316,0.9123386158279868
22232-71-9,0.0,1.0
27097-43-4,0.0,1.0
23915-26-6,0.05114017587588857,0.9488598241241114
27097-44-5,0.0,1.0
54941-67-2,0.09313991587633269,0.9068600841236674
22036-77-7,0.8815225405037938,0.11847745949620618
39884-52-1,0.16473885953210973,0.8352611404678904
84210-62-8,0.5301584004498697,0.4698415995501302
73870-33-4,0.10175555093169984,0.8982444490683001
53720-84-6,0.1476704127299976,0.8523295872700024
59277-89-3,0.539897951664844,0.4601020483351559
20208-21-3,0.3824831364631391,0.617516863536861
40762-15-0,0.5792953569381261,0.4207046430618739
3891-07-4,0.8009558888823997,0.19904411111760031
34929-08-3,0.4746890083340303,0.5253109916659697
155601-30-2,0.46996815557575644,0.5300318444242434
107-21-1,0.5546268355197536,0.4453731644802465
122-99-6,0.49462222103605646,0.5053777789639435
93-20-9,0.3100188830973182,0.6899811169026818
3833-54-3,0.8880256467956882,0.11197435320431187
120-67-2,0.0,1.0
2122-77-2,0.0,1.0
371-62-0,0.293802503992039,0.7061974960079609
60-24-2,0.4237892933164929,0.5762107066835072
80303-93-1,0.29001118526389064,0.7099888147361093
1562-00-1,0.5991504181884082,0.40084958181159175
107-07-3,0.1641347203350188,0.8358652796649811
624-76-0,0.2833572925909709,0.7166427074090291
75-21-8,0.12980188777845453,0.8701981122215455
646-06-0,0.6065161421824652,0.39348385781753475
629-15-2,0.4846970783294498,0.5153029216705503
104-66-5,0.699897234994138,0.30010276500586197
28173-59-3,0.628953522822188,0.3710464771778121
9004-86-8,0.8082715034782911,0.19172849652170895
2514-53-6,0.18545191612436732,0.8145480838756328
96-49-1,0.6536760504473936,0.34632394955260626
339-65-1,0.5365446773016369,0.4634553226983631
58041-19-3,0.7959810513447432,0.20401894865525677
19767-45-4,0.45462819591651393,0.545371804083486
420-12-2,0.19131929261880554,0.8086807073811944
629-17-4,0.19149059282767097,0.8085094071723291
62303-19-9,0.2565220170683335,0.7434779829316666
762-70-9,0.06796405572553506,0.9320359442744649
1622-32-8,0.09368819530607032,0.9063118046939297
107-06-2,0.3030583873957368,0.6969416126042632
126-15-8,0.5841086303979408,0.4158913696020592
85-40-5,0.49617188665493944,0.5038281133450605
2425-06-1,1.0,0.0
133-06-2,1.0,0.0
85-43-8,0.5018728242585613,0.4981271757414387
2971-38-2,0.04675623217635515,0.953243767823645
97519-39-6,0.9598386288254717,0.04016137117452825
3276-41-3,0.049885094833275884,0.9501149051667241
110-64-5,0.6610331308781409,0.3389668691218591
77-79-2,0.0970625395096897,0.9029374604903103
544-25-2,0.45995564317397736,0.5400443568260227
542-92-7,0.4472027972027972,0.5527972027972028
542-78-9,0.24594973290130487,0.7540502670986952
3385-61-3,0.6022025383129883,0.39779746168701174
77-73-6,0.4390475714071332,0.5609524285928669
122-78-1,0.5537157500492804,0.44628424995071947
28382-15-2,0.4669384875288014,0.5330615124711987
105112-76-3,0.398850276198409,0.6011497238015909
63979-76-0,0.20886727368985258,0.7911327263101475
4080-31-3,0.16155009737059553,0.8384499026294044
104-54-1,0.3536719329112002,0.6463280670887998
29560-84-7,0.25490433812653074,0.7450956618734693
104-65-4,0.6658821798926234,0.3341178201073766
122-69-0,1.0,0.0
5320-75-2,1.0,0.0
87-29-6,0.7585361462825009,0.24146385371749915
149-29-1,0.6710630339002246,0.32893696609977535
107-20-0,0.03620637634516747,0.9637936236548326
178671-69-7,0.3047684776654281,0.695231522334572
628-87-5,0.3410252348347503,0.6589747651652498
110-65-6,0.5619660541855168,0.4380339458144831
3159-29-3,0.652270195987122,0.34772980401287795
101-27-9,0.4466106512862855,0.5533893487137145
59443-94-6,0.1874211106731446,0.8125788893268554
40018-25-5,0.3613917188221275,0.6386082811778725
107-91-5,0.24833755075619368,0.7516624492438063
372-09-8,0.2786964800953692,0.7213035199046308
107-16-4,0.3700936140013985,0.6299063859986016
777-11-7,0.14869401231051707,0.851305987689483
63278-33-1,0.4645109472845641,0.5354890527154358
281-23-2,0.5265498652291105,0.4734501347708895
768-94-5,0.10383772248100949,0.8961622775189905
102938-79-4,0.3616356259050568,0.6383643740949432
7585-39-9,0.7657020940851521,0.23429790591484784
32986-56-4,0.9042882023222725,0.09571179767772751
2451-62-9,0.5419887564588631,0.45801124354113687
77658-97-0,0.3610559019857981,0.6389440980142017
5026-74-4,0.4822217801041684,0.5177782198958317
7237-83-4,0.0,1.0
2589-01-7,0.5165786251329451,0.483421374867055
13674-87-8,0.09919295981722602,0.9008070401827739
3188-57-6,0.6434174195990175,0.35658258040098245
1263-89-4,1.0,0.0
24676-80-0,0.6333636138910415,0.3666363861089584
37248-47-8,0.8573361230038362,0.1426638769961637
63919-02-8,0.6107714006335588,0.3892285993664412
203515-86-0,0.8603591106025966,0.13964088939740338
81737-62-4,0.36830897012043073,0.6316910298795694
85095-79-0,0.16826285727449591,0.831737142725504
9050-67-3,0.7601408894539727,0.2398591105460273
56552-15-9,0.49542629472250554,0.5045737052774945
2238-07-5,0.3774032272798997,0.6225967727201003
101-90-6,0.575255320243839,0.4247446797561611
7195-43-9,0.491256491047021,0.5087435089529789
7195-45-1,1.0,0.0
14974-71-1,0.2856067144338316,0.7143932855661683
14168-01-5,0.31466537956831936,0.6853346204316807
90035-08-8,0.1475232994693298,0.8524767005306702
56073-07-5,0.24607068825273548,0.7539293117472645
56073-10-0,0.12113196088891891,0.8788680391110811
104653-34-1,0.20296139521232845,0.7970386047876716
83480-29-9,0.904436018380371,0.09556398161962897
130796-74-6,0.6391691463954521,0.360830853604548
70-00-8,0.5966284403397301,0.40337155966027
131-99-7,0.8765971834951828,0.1234028165048172
9000-30-0,0.7809483051993432,0.21905169480065678
3148-72-9,1.0,0.0
77054-16-1,0.5653200925832306,0.4346799074167693
63883-19-2,0.29475714482898685,0.7052428551710133
2338-18-3,0.05253859369098241,0.9474614063090177
303-31-1,0.5635281395389641,0.43647186046103603
1703-58-8,0.8423490314354622,0.15765096856453775
1134-47-0,0.5233065431055243,0.47669345689447573
53858-86-9,0.8345390468536833,0.1654609531463167
30618-84-9,0.7614564832293064,0.23854351677069366
60634-63-1,0.24753519184788428,0.7524648081521158
116255-48-2,0.11815849762272254,0.8818415023772774
