CASRN,EPA_knn_ecfp6counts-1,EPA_knn_ecfp6counts-2,EPA_knn_ecfp6counts-3,EPA_knn_ecfp6counts-4
1086-02-8,0.11307299707486396,0.3394505453831602,0.5474764575419758,0.0
56741-95-8,0.10649259588480027,0.4396460797208523,0.22431420162766202,0.2295471227666855
396-01-0,0.0,0.31376117092432454,0.5906085494567339,0.0956302796189415
18039-42-4,0.0,0.11191258296602051,0.8880874170339794,0.0
89427-42-9,0.8959781714425433,0.1040218285574566,0.0,0.0
98-88-4,0.13885109500597545,0.0,0.7574221968511197,0.10372670814290491
98-07-7,0.0,0.10503454388568528,0.8949654561143148,0.0
142-04-1,0.11252384322186618,0.2221358776717598,0.6653402791063739,0.0
64-10-8,0.0,0.43421873602808625,0.45953232737005684,0.10624893660185693
103-85-5,0.09449529647871013,0.45159605117933577,0.36449375081181734,0.0894149015301367
6635-73-0,0.2679135349654437,0.2100295060256951,0.5220569590088613,0.0
100-63-0,0.10791877560909488,0.2322462596086467,0.6598349647822583,0.0
100-65-2,0.11538657643334548,0.22267585530187498,0.6619375682647796,0.0
103-71-9,0.0,0.10557385023782082,0.6825581881602768,0.21186796160190252
6685-76-3,0.10930876937029226,0.43520084506764506,0.4554903855620626,0.0
17654-88-5,0.10808272727787605,0.4432415336208806,0.44867573910124336,0.0
98-95-3,0.0,0.5589002949805592,0.44109970501944074,0.0
350-57-2,0.0,0.22046824222130776,0.7795317577786922,0.0
3426-89-9,0.0,0.3507431390013423,0.5460296105366786,0.10322725046197896
7450-69-3,0.0,0.423506835058265,0.4657506106142612,0.11074255432747383
701-64-4,0.0,0.46423025209477964,0.5357697479052204,0.0
644-97-3,0.10311732473910297,0.21739454078011225,0.6794881344807849,0.0
1779-48-2,0.10594258749504924,0.0,0.8940574125049507,0.0
108-98-5,0.0,0.11057493295473184,0.7852241287205984,0.1042009383246698
18355-25-4,0.0,0.09957178119320567,0.8080682956142297,0.09235992319256464
8046-53-5,0.0,0.0,1.0,0.0
98-09-9,0.0,0.0,1.0,0.0
108-90-7,0.0,0.3257252369001181,0.6742747630998819,0.0
108-86-1,0.1172371245995756,0.22223028579267157,0.6605325896077529,0.0
591-50-4,0.11821037630965432,0.32439232688499897,0.5573972968053467,0.0
119-72-2,0.0,0.0,0.22298691621888336,0.7770130837811167
124495-18-7,0.0,0.11343468138141354,0.6669131742014586,0.219652144417128
63734-62-3,0.0,0.08536955309041677,0.7938584674024903,0.1207719795070929
123172-45-2,0.0,0.0,1.0,0.0
2243-78-9,0.0,0.22114876199685948,0.563468389805764,0.21538284819737644
64896-26-0,0.0,0.0,0.16916135550905112,0.8308386444909488
7621-86-5,0.0,0.3353080242512612,0.45044286313545995,0.2142491126132789
6054-99-5,0.0,0.07387647440365532,0.0604483140593505,0.8656752115369941
74697-62-4,0.0,0.06692812486635236,0.07124946961609933,0.8618224055175483
15457-05-3,0.09576991711863739,0.0,0.6993964031825518,0.20483367969881078
42874-01-1,0.0,0.0,0.647090932350181,0.352909067649819
101-50-8,0.0,0.1207468098501152,0.10839455534889623,0.7708586348009885
119-15-3,0.2543700160997029,0.4425232861349289,0.3031066977653682,0.0
1836-75-5,0.0,0.19231219487772827,0.4574712097657933,0.35021659535647837
12222-78-5,0.0,0.0,0.2894613971019241,0.7105386028980758
59214-90-3,0.10744853747382739,0.0,0.6799392374105486,0.21261222511562397
65793-50-2,0.0,0.0,0.7832018459569878,0.21679815404301211
92-70-6,0.0,0.0,0.3253455216116731,0.6746544783883268
37728-15-7,0.0,0.0,0.7877376862622274,0.2122623137377727
53469-21-9,0.10412731004847137,0.11108143986749125,0.6509238682507005,0.13386738183333685
51410-30-1,0.0,0.2250250807634513,0.5524122607692596,0.22256265846728912
1631-29-4,0.0,0.2779891029657075,0.535242073223977,0.18676882381031554
80100-26-1,0.0,0.10886888029328691,0.7858513149443391,0.10527980476237397
523-50-2,0.0,0.11401109934481642,0.7696270582483091,0.11636184240687453
2698-41-1,0.0,0.31842361906602895,0.5425275552606781,0.13904882567329307
16715-77-8,0.0,0.10668761795812318,0.8933123820418768,0.0
531-81-7,0.11774667743055908,0.10519687255015266,0.6700140128013942,0.10704243721789412
13577-46-3,0.0,0.21894064384744114,0.6591117735060806,0.12194758264647809
4053-08-1,0.0,0.09616895001607977,0.645824186138327,0.25800686384559324
117-62-4,0.0,0.0,0.09412364047632875,0.9058763595236713
117-55-5,0.0,0.0,0.20245419009727203,0.7975458099027279
3604-99-7,0.0,0.3181540978597536,0.6818459021402463,0.0
481-39-0,0.21958149996109277,0.11316551146313411,0.5493571804310013,0.11789580814477175
4008-48-4,0.0,0.3319764521178838,0.6680235478821162,0.0
90-02-8,0.0,0.33607694503025265,0.5620931556978345,0.10182989927191279
89-98-5,0.0,0.31014274230440964,0.5088583868363048,0.1809988708592856
95-16-9,0.0,0.36326233762621934,0.4272784371095634,0.20945922526421729
91-15-6,0.0,0.3636740698522233,0.6363259301477767,0.0
611-20-1,0.12078720053885164,0.5621061289064277,0.3171066705547207,0.0
873-32-5,0.11349738392066291,0.4372599138855297,0.34331180594254135,0.10593089625126598
36888-99-0,0.0,0.10841800637884365,0.32602099612489727,0.5655609974962591
2797-51-5,0.0,0.0,0.3429375661615999,0.6570624338384
3347-22-6,0.10931339226790793,0.0,0.45302680693770697,0.4376598007943852
117-80-6,0.0,0.0,0.4400797407494286,0.5599202592505714
85-44-9,0.0,0.21186902864638338,0.5542040127081981,0.23392695864541843
90-16-4,0.22258627932771913,0.10398276513908568,0.5684890219446427,0.10494193358855254
65-45-2,0.0,0.09623001689228097,0.903769983107719,0.0
54-21-7,0.0,0.09793680843165462,0.9020631915683454,0.0
2037-95-8,0.0,0.3126008140293109,0.687399185970689,0.0
21725-69-9,0.0,0.10441890820291863,0.8955810917970815,0.0
6064-83-1,0.10469438696037064,0.0,0.7937510780561842,0.10155453498344524
2634-33-5,0.0,0.3239158374031191,0.6760841625968811,0.0
609-66-5,0.09571620496440642,0.10012419075760239,0.8041596042779913,0.0
1338-32-5,0.0,0.19757767732763237,0.8024223226723676,0.0
88-17-5,0.0,0.10453066726554422,0.7797112952919055,0.1157580374425503
2285-12-3,0.0,0.09847092766121399,0.901529072338786,0.0
392-83-6,0.10404482474087677,0.21621435889179624,0.4797457285822461,0.19999508778508074
95-54-5,0.0,0.0,1.0,0.0
88-74-4,0.0,0.35604443364353044,0.6439555663564694,0.0
95-55-6,0.0,0.4481699770779264,0.5518300229220736,0.0
95-51-2,0.0,0.12901400782353256,0.773150374658654,0.09783561751781357
583-39-1,0.0,0.24105620990639226,0.6414839490336892,0.11745984105991841
615-16-7,0.0,0.3481931424816744,0.6518068575183257,0.0
874819-71-3,0.0,0.4553066067582911,0.544693393241709,0.0
5902-85-2,0.0,0.456625656632894,0.4398832667054704,0.10349107666163551
5344-82-1,0.21952275805976426,0.21520607209206294,0.5652711698481727,0.0
101-05-3,0.12525538788548257,0.42571919665168634,0.23200127656259684,0.2170241389002341
2213-63-0,0.10661344473192234,0.23285839861135654,0.5499037721000312,0.11062438455668996
4570-41-6,0.0,0.2994333039195827,0.7005666960804173,0.0
149-30-4,0.0,0.13088520775567522,0.5408196857076099,0.328295106536715
88-75-5,0.0,0.4576519625048349,0.5423480374951651,0.0
88-73-3,0.0,0.43563666826392183,0.5643633317360781,0.0
120-80-9,0.0,0.6478768522063013,0.3521231477936987,0.0
1333-39-7,0.0,0.42605181794102553,0.5739481820589746,0.0
30746-58-8,0.8157519645259785,0.0,0.1842480354740215,0.0
95-50-1,0.0,0.10542078867045053,0.7891584226590991,0.10542078867045053
110-02-1,0.10976195713754028,0.10938216376251716,0.7808558790999425,0.0
105-11-3,0.0,0.35064068585272423,0.3297670479026894,0.3195922662445864
16589-20-1,0.0,0.0,0.1789494054372092,0.8210505945627908
3863-80-7,0.0,0.0,0.45951965179591486,0.5404803482040851
12674-11-2,0.09687076107452124,0.22401235401663078,0.4159843216139802,0.26313256329486784
71422-67-8,0.0,0.1861387398261549,0.37231481286023,0.441546447313615
13738-63-1,0.08409157215733598,0.17516104260027499,0.4430509535968579,0.29769643164553095
1836-77-7,0.0,0.08894355754708451,0.9110564424529154,0.0
22494-42-4,0.0,0.36406799256006833,0.5267779121119152,0.10915409532801652
877179-04-9,0.0,0.10498249079079476,0.8950175092092053,0.0
64057-98-3,0.10124603703610563,0.4073937185677668,0.3844639668775393,0.10689627751858825
860-22-0,0.0,0.0,0.21037443576466694,0.7896255642353331
133-14-2,0.0,0.22121437391548657,0.665940169707647,0.11284545637686641
106917-52-6,0.5592017420223726,0.0,0.21942834446938997,0.2213699135082374
56966-52-0,0.0,0.0,0.7907655324418658,0.20923446755813424
14047-09-7,0.0,0.22332700554378326,0.6676245746961919,0.10904841976002493
2274-74-0,0.10242582902745824,0.20472171949745938,0.5936627115343407,0.09918973994074172
3380-34-5,0.0,0.09256775552916191,0.7033876967241776,0.20404454774666037
2227-13-6,0.09997124691596983,0.213882748446139,0.6861460046378911,0.0
116-29-0,0.0,0.09766664500104065,0.7834429483395066,0.11889040665945279
6954-48-9,0.0,0.4484023999763954,0.5515976000236045,0.0
131-27-1,0.0,0.0,0.21290229446957046,0.7870977055304296
86479-06-3,0.0,0.3210069222446817,0.32315722133397407,0.35583585642134424
58712-69-9,0.0,0.43263431428153526,0.5673656857184648,0.0
556-12-7,0.0,0.10171966913691419,0.8982803308630859,0.0
3132-99-8,0.0,0.0,0.891656316926194,0.10834368307380601
2009-24-7,0.0,0.11405417133592564,0.8859458286640742,0.0
74738-17-3,0.0,0.5278863866145675,0.47211361338543245,0.0
1018-71-9,0.0,0.3305158675690329,0.43308654546617,0.23639758696479707
2617-79-0,0.11412648418860313,0.3129464189115766,0.5729270968998202,0.0
2617-78-9,0.1253766961364751,0.31699990186095023,0.5576234020025747,0.0
718-43-4,0.12986030142336066,0.23607871250733656,0.5284366489440667,0.105624337125236
626-17-5,0.23375730359461214,0.1122791126138335,0.6539635837915543,0.0
121-91-5,0.0,0.11005829639870368,0.7626001780003434,0.12734152560095294
114607-46-4,0.0,0.0,0.8905543754723347,0.10944562452766537
16671-87-7,0.0,0.4609432095815298,0.4126749456802968,0.1263818447381735
4052-92-0,0.0,0.0,0.9002170361449489,0.09978296385505117
402-31-3,0.2085473618303107,0.10555687890125212,0.5808109621909798,0.10508479707745744
881-99-2,0.0,0.09869833989846628,0.9013016601015337,0.0
329-01-1,0.0,0.09728776144778886,0.6829522021845974,0.2197600363676138
108-45-2,0.0,0.5898460521666966,0.41015394783330333,0.0
99-09-2,0.0,0.3552154766222595,0.5383469312019046,0.10643759217583607
108-42-9,0.09677865776812157,0.4722655249479347,0.3243352614801663,0.10662055580377755
4947-89-1,0.33805420418608884,0.20509442218611262,0.45685137362779854,0.0
127-68-4,0.0,0.132357897553571,0.7568618740269909,0.11078022841943816
121-73-3,0.0,0.40730901770274824,0.4748796758251801,0.11781130647207175
108-46-3,0.0,0.44679044925656963,0.5532095507434303,0.0
108-43-0,0.1108473345967712,0.6940905731723376,0.19506209223089124,0.0
619-72-7,0.0,0.23394191918966042,0.7660580808103397,0.0
2420-17-9,0.0,0.10400043963698948,0.09911557215321928,0.7968839882097912
13940-94-8,0.0,0.567626038215014,0.3257535295470185,0.10662043223796748
100-21-0,0.0,0.12011069610661156,0.4174359222465634,0.4624533816468251
100-20-9,0.0,0.1951877244006362,0.5649345727662625,0.23987770283310142
619-80-7,0.0,0.18806131890828046,0.6432058849549916,0.168732796136728
62-23-7,0.0,0.3486086951814326,0.3976617461982339,0.2537295586203335
122-04-3,0.0,0.3591307761801477,0.6408692238198523,0.0
99-96-7,0.0,0.4549137347518762,0.5450862652481238,0.0
16671-88-8,0.0,0.5746434471885907,0.20608741064364616,0.21926914216776308
123199-93-9,0.0,0.1070370155992938,0.7848087232210627,0.10815426117964351
122-01-0,0.0,0.5378973522499324,0.46210264775006765,0.0
455-14-1,0.0,0.42210319313856437,0.3081477799037276,0.26974902695770797
98-56-6,0.0,0.5296719270981708,0.4703280729018292,0.0
5216-25-1,0.0,0.4445712618025025,0.40218967580261494,0.15323906239488252
624-18-0,0.0,0.25311789161950426,0.7468821083804956,0.0
100-01-6,0.10713809555788344,0.35167089081727493,0.42277522491214903,0.11841578871269262
2987-46-4,0.0,0.3808210416866947,0.6191789583133054,0.0
63-74-1,0.0,0.1889943311532007,0.459766227156595,0.3512394416902043
515-49-1,0.0,0.0,0.6772219261532899,0.3227780738467101
15730-83-3,0.0,0.0,0.7872408383056001,0.21275916169439996
106-47-8,0.0,0.46681787263915686,0.533182127360843,0.0
540-37-4,0.11686966218338353,0.4597931661585995,0.42333717165801693,0.0
4156-21-2,0.0,0.10333238037029249,0.4597927561925483,0.4368748634371592
3696-23-9,0.22939154528477584,0.21246240399040758,0.5581460507248166,0.0
539-21-9,0.3335003720888024,0.11247738460893848,0.33145666289846976,0.22256558040378943
105-12-4,0.0,0.2022026675955794,0.7977973324044206,0.0
100-28-7,0.10657442821314848,0.20678619290278502,0.5765165502724914,0.11012282861157513
35037-73-1,0.0,0.0,0.7736467474090926,0.22635325259090738
2493-02-9,0.0910685086143819,0.0,0.6831499859869223,0.22578150539869576
1985-12-2,0.10812411003023999,0.3343616665432728,0.45385946998923404,0.10365475343725314
41205-21-4,0.0,0.3374261560446805,0.44755611424921976,0.2150177297060998
100-02-7,0.10722339314608677,0.23678499754149943,0.548768216166327,0.10722339314608677
100-00-5,0.1030438211520623,0.23840182616285688,0.5555105315330185,0.1030438211520623
106-48-9,0.0,0.4725203096202162,0.5274796903797838,0.0
106-51-4,0.22392054585544882,0.45069280777990833,0.2149143716637541,0.11047227470088875
98-66-8,0.0,0.20809856007663796,0.6718283591861267,0.12007308073723534
98-60-2,0.0,0.20286213348323184,0.7971378665167681,0.0
106-46-7,0.0,0.33377944588445047,0.6662205541155495,0.0
39699-08-6,0.0,0.0,0.1930616317149682,0.8069383682850317
83121-18-0,0.0,0.2172482960181168,0.5019582402916932,0.2807934636901901
38665-24-6,0.0,0.4512315868066346,0.5487684131933653,0.0
128-97-2,0.0,0.0,0.6996338970643906,0.30036610293560934
52671-72-4,0.0,0.0,0.5144598513102515,0.48554014868974865
81-30-1,0.0,0.0,0.5076192535279107,0.4923807464720894
11096-82-5,0.09942889258404601,0.0,0.6998085537626946,0.2007625536532595
56973-16-1,0.09894231585259446,0.3342049008945827,0.5668527832528228,0.0
872-85-5,0.23188240112069605,0.3057845706914266,0.3348165013537197,0.12751652683415782
37853-05-7,0.0,0.5605550989195915,0.43944490108040846,0.0
100-54-9,0.11104519674013705,0.44778149596340533,0.4411733072964576,0.0
98-92-0,0.0,0.21476167828081072,0.6834782933099198,0.10176002840926944
59-67-6,0.0,0.20327049711783615,0.5054737309539535,0.2912557719282103
54-85-3,0.10263496879753166,0.3439949755279588,0.20400527215949324,0.3493647835150162
59470-49-4,0.0,0.2297953032395246,0.4246410668123215,0.3455636299481539
55-22-1,0.10862377784037003,0.6166219664645501,0.2747542556950799,0.0
3535-75-9,0.1125352812551939,0.3316650931985273,0.5557996255462787,0.0
1124-33-0,0.0,0.3408997151983941,0.6591002848016058,0.0
98-01-1,0.0,0.3566672044158149,0.6433327955841851,0.0
51762-67-5,0.22464984274249725,0.3305625172385143,0.4447876400189883,0.0
875-28-5,0.0,0.35702345174389316,0.5434735552516992,0.09950299300440771
84057-84-1,0.0,0.23138528901999417,0.6657711125018418,0.10284359847816395
50-45-3,0.0,0.2149063491482041,0.7850936508517958,0.0
14689-51-1,0.9044964636674129,0.09550353633258721,0.0,0.0
2338-31-0,0.9041872974852931,0.09581270251470692,0.0,0.0
6587-23-1,0.7847018762567732,0.2152981237432267,0.0,0.0
64037-11-2,0.0,0.3522348237192971,0.6477651762807027,0.0
25567-67-3,0.0,0.6631896475920079,0.336810352407992,0.0
3209-22-1,0.0,0.5498302199797755,0.4501697800202244,0.0
64037-10-1,0.0,0.35381661240345125,0.6461833875965489,0.0
36088-22-9,0.7425716825361696,0.08688460716918861,0.17054371029464188,0.0
18063-03-1,0.0,0.2177079733807407,0.5355348606802821,0.24675716593897723
1194-65-6,0.0,0.5188271878778744,0.48117281212212554,0.0
81-19-6,0.0,0.320327644404355,0.679672355595645,0.0
1918-13-4,0.0,0.33068163413469776,0.6693183658653022,0.0
87-61-6,0.0,0.2421177466751417,0.7578822533248584,0.0
94239-04-0,0.42569106096149506,0.11380451634982758,0.3385710148229827,0.12193340786569462
1929-82-4,0.11291878292380148,0.2155664044491534,0.671514812627045,0.0
24382-04-5,0.1188998767193145,0.22707195324965845,0.654028170031027,0.0
928-53-0,0.0,0.653376767592255,0.346623232407745,0.0
76-44-8,0.19576068192730472,0.40770395573889195,0.39653536233380343,0.0
3186-23-0,0.3969490696372003,0.3155093274279267,0.19351659197650847,0.09402501095836457
5836-04-4,0.44931840251511135,0.3414631738619618,0.2092184236229267,0.0
73826-58-1,0.0,0.0,0.08875730864273572,0.9112426913572643
87-02-5,0.0,0.0,0.4799748776144066,0.5200251223855933
118-33-2,0.0,0.0,0.0,1.0
129-79-3,0.10584172010391228,0.23222185003870954,0.542379497179957,0.11955693267742115
1154-59-2,0.0,0.20353105792423928,0.7049369586378357,0.09153198343792504
6013-05-4,0.11505483926418554,0.21689114132159545,0.6680540194142189,0.0
52479-85-3,0.0,0.0,0.8013359331040242,0.19866406689597568
84087-01-4,0.0,0.11103962690431565,0.6714036151938216,0.21755675790186266
97-51-8,0.3095398769424706,0.09472958044797129,0.5957305426095582,0.0
6361-21-3,0.0,0.0,0.7857484550914213,0.21425154490857864
95-01-2,0.0,0.33783833621777565,0.6621616637822244,0.0
183208-35-7,0.0,0.10712385714447878,0.7850606657134043,0.10781547714211692
27896-84-0,0.13122044825532853,0.0,0.7596749119236016,0.10910463982106981
20856-57-9,0.0,0.22149506183166448,0.670738188255065,0.10776674991327063
227197-72-0,0.0,0.2226886221523997,0.7773113778476003,0.0
17200-29-2,0.0,0.10052384979761801,0.8994761502023819,0.0
3671-61-2,0.6513387480629513,0.34866125193704867,0.0,0.0
31643-49-9,0.21373629195804777,0.09651239662876258,0.593238914784427,0.09651239662876258
939-80-0,0.10215232967445863,0.3314721811568971,0.5663754891686442,0.0
6574-99-8,0.0,0.0,1.0,0.0
17420-30-3,0.0,0.10200361946239882,0.7886411478529457,0.10935523268465545
16588-02-6,0.08984107756503223,0.09361549351111113,0.7221049421227631,0.09443848680109353
23651-95-8,0.12229663488582575,0.150703901845089,0.6301183846878277,0.09688107858125752
19694-10-1,0.0,0.0,0.8112377908237615,0.18876220917623845
2840-28-0,0.0,0.09165701865372677,0.8166859626925465,0.09165701865372677
89426-89-1,0.5523099637918787,0.4476900362081213,0.0,0.0
16588-06-0,0.0,0.21443190031607856,0.6987410063652773,0.0868270933186443
96-99-1,0.0,0.1640520883646136,0.723168028647662,0.11277988298772433
2250-53-5,0.3331711474801014,0.22387509328376326,0.334614444697362,0.10833931453877346
49860-08-4,0.0,0.0,0.57034521302656,0.42965478697343995
70-10-0,0.0,0.10423039469645773,0.7917726520147217,0.10399695328882051
77668-43-0,0.0,0.27727723658010317,0.7227227634198968,0.0
89-75-8,0.11825333903696979,0.3230970949859706,0.5586495659770596,0.0
84504-69-8,0.0,0.2024973252867084,0.7975026747132917,0.0
399-69-9,0.6622863663901701,0.33771363360983,0.0,0.0
121-17-5,0.09951000838391375,0.11568908223837193,0.7848009093777143,0.0
328-84-7,0.09913272003100444,0.0982010227395507,0.7024707145125719,0.10019554271687293
13014-24-9,0.0,0.10367142359504346,0.8963285764049564,0.0
118-83-2,0.10090960744736688,0.43917600775500293,0.45991438479763025,0.0
320-60-5,0.10797143307590668,0.09531271641322468,0.7027383336922,0.09397751681866867
13014-18-1,0.10974624051428986,0.09620224186882617,0.794051517616884,0.0
5307-14-2,0.0,0.5182999553030891,0.25239592988998377,0.2293041148069272
5131-58-8,0.0,0.32183240460685075,0.5707884413386191,0.10737915405453013
137-09-7,0.0,0.43112438756302396,0.5688756124369759,0.0
61988-37-2,0.0,0.5575643222397547,0.32658126363226336,0.11585441412798207
88-63-1,0.0,0.33488234107558823,0.23312962693597086,0.43198803198844105
3671-66-7,0.8845339630744291,0.11546603692557098,0.0,0.0
14733-77-8,0.0,0.0,1.0,0.0
119-34-6,0.0,0.2153317668430219,0.7846682331569781,0.0
364-76-1,0.0,0.32545716401275354,0.5456202698514095,0.12892256613583694
635-22-3,0.0,0.0,0.8865259371663375,0.11347406283366254
3863-11-4,0.0,0.5393808279760713,0.46061917202392855,0.0
7474-78-4,0.0,0.0,0.3353387720326225,0.6646612279673775
95-76-1,0.0,0.23790096444372252,0.7620990355562774,0.0
97-02-9,0.22990719010718424,0.24250201960057946,0.5275907902922363,0.0
121-88-0,0.0,0.10580848152648999,0.7684305778358491,0.1257609406376609
99-57-0,0.10271038845276288,0.0,0.7955574151712378,0.10173219637599927
121-87-9,0.0,0.0,1.0,0.0
6283-25-6,0.0,0.0,0.8463558619305236,0.15364413806947638
89-63-4,0.0,0.21662620859233336,0.6737986134568354,0.10957517795083126
95-85-2,0.12955096337762861,0.24470737650816154,0.62574166011421,0.0
367-25-9,0.0,0.3637398201242297,0.6362601798757702,0.0
554-00-7,0.1178280187991905,0.0981900171291373,0.6866457742504916,0.09733618982118056
95-82-9,0.10155994024898095,0.1254563946416433,0.7729836651093758,0.0
93-84-5,0.12362023518956088,0.11540318514797021,0.7609765796624688,0.0
2327-02-8,0.0,0.31158554295115753,0.6884144570488426,0.0
31225-17-9,0.0,0.21540498800527916,0.7845950119947209,0.0
327-19-5,0.545965805125119,0.45403419487488095,0.0,0.0
89426-90-4,0.6691814722234543,0.33081852777654575,0.0,0.0
3671-47-4,0.6680309457511299,0.33196905424887013,0.0,0.0
89426-91-5,0.49576432352713323,0.5042356764728667,0.0,0.0
656-49-5,0.8826041594258066,0.11739584057419351,0.0,0.0
3765-86-4,0.669949031029799,0.330050968970201,0.0,0.0
19932-84-4,0.0,0.0,1.0,0.0
22876-19-3,0.1088472123801357,0.0,0.8911527876198644,0.0
14733-73-4,0.0,0.0,1.0,0.0
64037-16-7,0.0,0.18753172875491575,0.8124682712450843,0.0
1744-22-5,0.5537770964786172,0.22384040944444322,0.11274637491531861,0.10963611916162098
1682-39-9,0.0,0.19667357482348707,0.803326425176513,0.0
52112-68-2,0.0,0.3201953654557492,0.6798046345442508,0.0
61-80-3,0.0,0.20116238244197016,0.79883761755803,0.0
64037-13-4,0.0,0.18347193205934,0.81652806794066,0.0
51-28-5,0.32915068563381583,0.24243334062737118,0.4284159737388129,0.0
619-08-9,0.09333530730394496,0.09423648152689093,0.6888393864730809,0.12358882469608336
99-54-7,0.0,0.09636177022589107,0.6678864814332169,0.2357517483408921
611-07-4,0.0,0.11974604815538767,0.8802539518446123,0.0
611-06-3,0.1011465623916351,0.32458608828103586,0.574267349327329,0.0
89-61-2,0.0,0.4913772785301067,0.5086227214698932,0.0
95-88-5,0.10980934054024724,0.23459268838466554,0.6555979710750871,0.0
4991-65-5,0.0,0.2184231531820586,0.6740234575479814,0.10755338926995996
120-83-2,0.0,0.0,1.0,0.0
583-78-8,0.14407863398297915,0.0,0.8559213660170208,0.0
348-57-2,0.2033547639571658,0.10487834345138551,0.6917668925914487,0.0
671-95-4,0.10693792661979834,0.0,0.32922967215578597,0.5638324012244157
120-82-1,0.12062985371639567,0.20324557023844733,0.676124576045157,0.0
65235-63-4,0.0,0.09618218679783258,0.4930850665848838,0.4107327466172837
3862-73-5,0.10635966429169261,0.22908235689750314,0.6645579788108041,0.0
6609-39-8,1.0,0.0,0.0,0.0
89426-94-8,0.895729765077386,0.104270234922614,0.0,0.0
14689-58-8,0.8107176155133969,0.18928238448660312,0.0,0.0
89427-11-2,1.0,0.0,0.0,0.0
3238-40-2,0.0,0.0,0.5614914624523246,0.4385085375476753
3401-80-7,0.0,0.3321459560094668,0.5601069662655284,0.10774707772500501
4228-89-1,1.0,0.0,0.0,0.0
634-66-2,0.0,0.20174233369542496,0.7982576663045751,0.0
84487-03-6,0.0,0.44175732142951224,0.5582426785704878,0.0
1702-17-6,0.0,0.11180001073536253,0.6555413008693365,0.23265868839530085
108-31-6,0.2388790771377171,0.0,0.6528835743768912,0.10823734848539175
66-22-8,0.0,0.10942795322810063,0.5369102025501492,0.3536618442217501
4312-97-4,0.0,0.21233165322348843,0.4511612126079507,0.33650713416856093
288-32-4,0.21396608727595537,0.10547373843338437,0.6805601742906603,0.0
3495-42-9,0.33650272850661805,0.10698551014316678,0.5565117613502151,0.0
5424-01-1,0.0,0.0,0.7052967655163265,0.2947032344836735
7789-83-5,0.0,0.33714191931596543,0.6628580806840346,0.0
96-50-4,0.0,0.6723006664065335,0.32769933359346637,0.0
35317-79-4,0.0,0.46045017284774487,0.43213978483839466,0.1074100423138604
1606-76-4,0.10756232638838316,0.7736752007469855,0.11876247286463137,0.0
107-22-2,0.13713901519892968,0.20316890484634118,0.5581076275315586,0.10158445242317059
872-36-6,0.0,0.6628401576521887,0.3371598423478113,0.0
14150-71-1,0.2336266418838755,0.5559338169431963,0.21043954117292824,0.0
12672-29-6,0.0,0.0,0.9047870832380227,0.09521291676197717
11126-42-4,0.0,0.21452717513396605,0.6811942414746408,0.10427858339139318
38082-89-2,0.34684940084428667,0.3301500184757804,0.10570863616594724,0.21729194451398576
536-08-3,0.0,0.0,0.5766265320146053,0.4233734679853947
1336-36-3,0.0,0.20532956478233533,0.5578570022816643,0.23681343293600035
10331-57-4,0.31358451751023136,0.35125597266205594,0.33515950982771275,0.0
97-18-7,0.1644862249639922,0.19218567865880257,0.5336167069251126,0.1097113894520926
1746-01-6,0.6110723825508142,0.0,0.29746182938091076,0.09146578806827511
618-83-7,0.0,0.0,0.7707325821765892,0.22926741782341084
22326-31-4,0.0,0.0,0.7106774215169028,0.2893225784830973
134880-74-3,0.33072874030433624,0.22648585624292653,0.3311489582388844,0.11163644521385288
121-81-3,0.09425044492626433,0.40906425046221995,0.4966853046115157,0.0
2905-62-6,0.10855415661356475,0.0,0.7674420343167303,0.124003809069705
368-53-6,0.0,0.4218928146627092,0.4773074527761968,0.10079973256109395
34893-92-0,0.0,0.0,0.9007748365058499,0.09922516349415002
99-35-4,0.18765973185054374,0.36007130597372167,0.45226896217573453,0.0
108-73-6,0.0,0.21431376315798167,0.7856862368420184,0.0
56962-04-0,0.10365864530695663,0.10104541015854586,0.7952959445344975,0.0
108-70-3,0.0,0.09695087386883529,0.6549010557534848,0.24814807037768
2277-92-1,0.1199416865979911,0.5549238078069918,0.22255280249964252,0.10258170309537461
57117-31-4,0.11451156360623338,0.21811479697345945,0.6673736394203073,0.0
40321-76-4,0.83931934235145,0.08134458091301706,0.07933607673553286,0.0
58-94-6,0.11128793386159351,0.09513729963244001,0.25771774824233057,0.535857018263636
56961-25-2,0.0,0.30138360330501407,0.4865091283784226,0.21210726831656326
35041-16-8,0.1943341240078327,0.20249819849085088,0.6031676775013165,0.0
609-99-4,0.4211717538654877,0.26270475115375663,0.20342442690966053,0.11269906807109507
2789-92-6,0.11039338577493468,0.21268503973074765,0.6769215744943178,0.0
120068-37-3,0.0,0.430034312846152,0.3160110408548957,0.25395464629895237
120068-36-2,0.0,0.4806859256907699,0.34863861021976883,0.17067546408946122
609-20-1,0.09761789492115372,0.09888566024364766,0.8034964448351987,0.0
99-11-6,0.0,0.0,0.443260022221772,0.556739977778228
6609-38-7,0.8021695260480818,0.19783047395191822,0.0,0.0
6609-37-6,0.7859304749114853,0.21406952508851476,0.0,0.0
3671-18-9,0.8888928106941729,0.1111071893058271,0.0,0.0
89426-93-7,0.9025851507187491,0.09741484928125092,0.0,0.0
89426-98-2,0.8776567986628907,0.12234320133710921,0.0,0.0
89426-95-9,1.0,0.0,0.0,0.0
