CASRN,LD50_knn_maccs
26322-14-5,1.381465523575613
41672-81-5,1.0702433665888316
68153-95-7,0.5916758172529253
53220-22-7,1.381465523575613
3234-85-3,1.964043530642112
16958-92-2,1.3906434316410623
119-06-2,1.6845455432696388
3648-20-2,1.6845455432696388
8007-43-0,0.3332120832873444
629-82-3,0.954366996608885
64896-70-4,1.4415502136734404
1117-55-1,1.964043530642112
61788-89-4,1.025574685478413
540-07-8,1.964043530642112
2173-56-0,1.964043530642112
110-36-1,1.964043530642112
626-82-4,1.964043530642112
14338-82-0,1.3631995465692444
6280-99-5,1.5517767798694142
1770-80-5,1.3993123948242296
1962-75-0,1.4270466444309038
2639-63-6,1.964043530642112
63449-39-8,1.36078070622885
168152-91-8,0.6080406714376274
111757-17-6,0.42419705263938245
19044-88-3,0.8475480818271783
58416-00-5,1.00115481009217
13361-34-7,1.7517075962174662
16397-70-9,0.654514131354106
6197-30-4,1.5958529216634056
5588-20-5,0.6585639046192944
589-98-0,1.2066205288433876
98532-85-5,0.4869561520490583
106-68-3,0.5272381388920392
117827-06-2,0.7844481987239512
2445-76-3,1.964043530642112
624-54-4,1.964043530642112
61668-40-4,1.3041944887056158
111-61-5,1.964043530642112
123-29-5,1.964043530642112
106-30-9,1.964043530642112
1808-26-0,1.773276327405425
73310-10-8,1.7405018249959539
3025-30-7,1.7313444299588665
115895-09-5,0.42121544851107334
3249-68-1,1.5853835032994013
61444-38-0,1.9156746248500947
33467-74-2,1.9156746248500947
119798-44-6,1.9156746248500947
381209-09-2,1.25256200314385
100217-51-4,0.5740011049742229
84-16-2,1.0407319160313864
71953-72-5,1.0407319160313864
533-68-6,0.6232566934714231
105-05-5,1.416580164702865
124391-91-9,1.0116145070595615
98532-81-1,0.44746922682067325
94108-97-1,1.2160391781084408
24565-13-7,1.003435545629624
85697-11-6,0.9351739471223771
5351-04-2,0.6138506435479171
92327-36-1,0.18508243533362367
101952-85-6,0.20958700064688807
93864-33-6,0.23432893210003702
5486-77-1,0.232930402713844
54289-46-2,0.2557999649522479
4680-78-8,1.0065534836495686
5141-20-8,1.0065534836495686
3844-45-9,1.0156130141160529
2353-45-9,1.197273074627327
2452-94-0,1.0138610639844476
141-28-6,1.7190787350614454
75274-25-8,0.946318875973447
72903-27-6,1.400159702826428
14064-10-9,0.22825896610583368
41438-38-4,1.1861077934592898
23564-06-9,0.8960134574622867
618061-76-0,0.3413726640375432
2781-11-5,0.498098353697148
1754-49-0,0.4723418422233479
6231-03-4,-0.6470693739511251
14816-20-7,-0.5013844585128263
67883-79-8,1.7712243045938323
5837-78-5,1.4959101846525833
10484-36-3,1.0285568764596684
19089-92-0,1.773276327405425
16930-93-1,1.753620599387973
12609-84-6,0.37646525845263223
83905-01-5,0.35440264880608285
14271-02-4,0.3008064273225702
82664-20-8,0.20760022577884027
11115-82-5,-0.0688234516799026
74381-53-6,0.41830614841516667
88321-09-9,0.28693603753804003
3891-98-3,1.1136572937276144
67874-80-0,1.7462828265196828
85785-20-2,0.9408337571800635
161798-03-4,1.0008166825419276
20724-13-4,1.0161098906339059
78113-36-7,0.39001221821116944
68630-75-1,0.2853085614718994
78-69-3,1.2933831674514822
81335-77-5,0.01519555166476449
72576-80-8,1.7462828265196828
90622-57-4,1.1136572937276144
29804-22-6,0.9913306835905149
2035-99-6,1.7462828265196828
2198-61-0,1.7462828265196828
109-19-3,1.8002108076719479
539-90-2,1.8676544734936744
137863-20-8,0.5640903014078065
109-15-9,1.7462828265196828
97-87-0,1.822518694488021
112-11-8,1.4398389978270647
68228-18-2,0.7003079305970529
57375-63-0,-0.05194575572155196
40910-49-4,1.661301558724342
141-14-0,1.676842745716652
69929-16-4,1.422898297062654
134701-20-5,1.037511081075426
113658-85-8,-0.37733483898297954
40596-80-3,1.5578365596075447
86401-95-8,1.0202978327875876
38285-49-3,1.4228067701893343
54839-24-6,1.4932808035996987
141773-73-1,1.2631835962235776
58327-22-3,1.0939135917129346
236391-76-7,1.543630592866406
54546-26-8,0.9243182603882094
41767-29-7,0.3843375095777742
25122-46-7,0.39879822341766924
80474-14-2,0.4007847790425745
33499-14-8,0.7542742044553729
123172-53-2,0.8630475083662292
68141-17-3,1.5443150173521838
1093653-57-6,1.5019080586544848
110-41-8,1.16850264396204
7786-29-0,1.16850264396204
123-15-9,1.4370632415716391
123-96-6,1.2066205288433876
43201-95-2,1.6630754268819108
142-55-2,1.6436668413554463
139001-49-3,0.6610298172656698
35265-04-4,1.014694050942258
70700-29-7,0.8248702994504692
106461-41-0,0.3710301091224346
84625-61-6,0.5389584828571788
83161-22-2,1.0164882003576923
78-86-4,1.1745062230597132
27970-79-2,1.5441376860819984
14417-88-0,0.5758738761888896
59875-04-6,1.261199332344463
138-22-7,1.8521037377827518
53651-69-7,1.7972823273748977
122008-85-9,0.18783238274025646
94876-55-8,-0.05566671680791372
7493-57-4,1.3372197903285954
59323-76-1,1.298407501034736
1647-12-7,1.328503423781697
87333-19-5,0.8491039514734827
2556-10-7,1.4094864324683665
145040-37-5,0.5904396019630525
54350-48-0,0.9936021193597658
50765-78-1,-0.06440052559676625
461432-25-7,0.31994658350980326
53839-71-7,1.2727144680177553
40267-72-9,1.481019078310768
3290-92-4,1.1185200985489105
145650-60-8,0.6866065291389921
84012-64-6,1.4551810424523675
144-39-8,1.5460365639713396
61931-80-4,1.451460916037665
68480-17-1,1.1961677415078444
1335-46-2,1.2394537500005844
35044-59-8,1.3694211024795477
125055-60-9,0.5527049012430676
88969-41-9,1.4860795337416186
62395-45-3,1.3325397489275868
32766-80-6,1.1658327457232385
125055-73-4,0.854039715865767
23674-86-4,0.20235086529678592
1253-28-7,0.7239378870096544
33765-80-9,0.4628170770601805
82875-46-5,1.2310700528628764
82875-43-2,1.2310700528628764
88150-62-3,0.0847080559652928
75274-15-6,0.7831710139946244
75274-19-0,0.899839774774239
117378-04-8,0.33289676938829843
142-90-5,1.445110283750023
39670-09-2,1.234941730788544
112-12-9,0.5272381388920392
2052-15-5,1.777838667886992
40942-73-2,1.0722901089683023
125055-69-8,0.5125332558630827
125055-71-2,0.5125332558630827
125055-59-6,0.3219443747914341
125055-57-4,0.3219443747914341
125055-55-2,0.4046877498068365
125055-53-0,0.5122803340755675
125055-72-3,0.5847627557975728
98290-92-7,-0.045573936461886025
3848-24-6,1.1606810989867196
108427-72-1,0.7595031707942886
168152-83-8,0.7767354706108341
168152-73-6,0.747096309538183
148504-51-2,0.7365692680898027
629-70-9,1.964043530642112
112-17-4,1.964043530642112
143-13-5,1.964043530642112
112-06-1,1.964043530642112
53042-79-8,1.773276327405425
18871-14-2,1.4355481898495828
57960-19-7,1.0253938337415942
539-88-8,1.7685118379426241
98476-13-2,0.4411991324302685
66505-62-2,0.6466794274910439
3681-71-8,1.8192967926576324
50767-79-8,1.8192967926576324
13402-08-9,0.709186662089481
1522-41-4,0.7122207506572418
75274-18-9,0.8678856498171419
80086-35-7,0.5696433669734177
2082-79-3,0.8716976666405992
125643-61-0,0.8716976666405992
5560-69-0,0.35413990292867775
101238-01-1,0.7876582506979521
36306-87-3,1.1613884220717083
51022-71-0,0.4456891981800866
112143-82-5,-0.2896103603142894
5434-57-1,1.699007903282204
637-92-3,1.370163476964451
4492-96-0,-0.33085147433102036
50673-09-1,-1.017570559643273
116337-75-8,0.39057065958724796
16870-37-4,0.4289157576594673
98532-80-0,0.4747482169259699
2049-95-8,1.2195619292537878
67785-77-7,1.2507296831145494
116337-72-5,0.4299967751709211
59703-84-3,0.9536734246510282
2901-13-5,1.3238223899698396
108957-94-4,0.4010909712420275
600-00-0,1.0169290644052376
315-37-7,0.4628170770601805
13609-67-1,0.4166509809362158
51333-22-3,-0.8823767758026404
98519-33-6,0.3620133577154565
7011-83-8,1.390274932967597
70851-61-5,1.3272247135153932
6413-10-1,1.3471136609074463
72391-46-9,0.9205563349147254
97780-06-8,0.7592430807998731
123172-48-5,0.7444458245723377
34140-59-5,0.2711713071173353
112-69-6,0.4414613754329348
1120-24-7,0.4414613754329348
7651-02-7,0.9244837227930006
149968-48-9,0.8882837071795977
20954-12-5,0.6480867129969924
82413-20-5,0.38116577278961344
52207-87-1,0.43845614366568353
14433-76-2,1.067530292140329
64973-73-5,0.43424984348190826
93697-74-6,0.559628214825208
113702-03-7,0.2291867702419419
113702-01-5,-0.10080202552777966
110-25-8,1.0070575420586483
40374-16-1,-0.28693022748800906
52053-74-4,0.42815064242863066
123253-05-4,-0.1198577955488981
80085-38-7,0.3671386467137326
80085-45-6,0.2260735564279229
62893-20-3,0.87816606384031
80464-16-0,0.6314297717662725
80463-73-6,0.24365626683021396
80464-10-4,0.4460723194944589
129630-19-9,0.3467906829135693
80086-97-1,0.6810643133561642
3332-27-2,0.6663330692530874
84-36-6,-0.11565101392825951
16415-12-6,1.4055492930490026
7779-41-1,1.7358777810756232
13257-44-8,1.5320762418233096
91-87-2,1.3582430549834223
69788-36-9,0.4480963864996414
64951-26-4,0.567059579512873
75274-23-6,0.7313718324052986
141776-32-1,0.5821523585560953
54473-52-8,-0.5278545330170832
30560-27-1,-0.05909947088670752
168152-95-2,0.7508468475455815
112-61-8,1.7325804523016253
111-82-0,1.7325804523016253
106-73-0,1.7325804523016253
24851-98-7,0.9887734432811109
24863-70-5,0.6852073114432726
623-42-7,1.837966502523497
75274-28-1,0.8769262192891634
75274-29-2,0.8595263069778581
75274-27-0,0.9764287779202607
20723-84-6,0.8693873007439157
104-27-8,1.1811796501444238
536759-91-8,0.5754951984212036
54249-44-4,0.7510373563729963
68274-48-6,0.9091832312523904
75274-14-5,0.8854243350976089
75274-16-7,0.9505052703139032
147150-35-4,0.15765427744907884
623-53-0,1.5185643260158352
286938-65-6,1.304635943841732
63578-18-7,1.2071542635541008
168152-79-2,0.7049614829877141
624-89-5,1.339707825531163
68855-24-3,1.5230421612964602
55726-47-1,0.680408070804378
112-85-6,1.5077319463603016
629-96-9,1.4962750921237942
68037-92-3,0.6494700932916936
930-02-9,1.0812196098613835
68987-29-1,1.3256265491239163
638-65-3,0.9938772470577408
9004-99-3,1.4248666202137807
106-11-6,0.9560452680431873
99300-62-6,-0.5408559515773534
68955-20-4,0.9278488498910834
19035-79-1,1.3256265491239163
5894-60-0,0.9073800065414983
112-82-3,1.0217142994575203
88599-34-2,0.19649054945238786
88599-70-6,-0.2109830152150474
2441-41-0,1.08279138827199
57-10-3,1.5077319463603016
137-66-6,0.771338585501557
130365-35-4,-0.5408559515773534
68955-19-1,0.9278488498910834
56677-60-2,1.5995564342428497
124-25-4,1.4893116896343814
20261-38-5,0.8304535165715576
72716-26-8,0.7878568940120242
63233-56-7,-0.028460982902997204
544-63-8,1.5077319463603016
59227-89-3,0.9701102771715506
143-15-7,1.0217142994575203
67774-74-7,1.5230421612964602
2146-71-6,1.0415889413504447
112-44-7,1.4893116896343814
113885-32-8,1.227559461057971
68515-73-1,1.3333510937185302
112-29-8,1.0217142994575203
63233-55-6,-0.028460982902997204
86960-46-5,1.1780084813251563
99313-47-0,-0.5408559515773534
112-84-5,0.6476799938718685
112-91-4,1.068521225354193
124-19-6,1.4893116896343814
6071-32-5,1.4557832065106553
20190-95-8,1.5852694950177764
112-05-0,1.5077319463603016
111-87-5,1.4962750921237942
1843-05-6,1.141422864008594
111-85-3,1.7636679144596277
137-03-1,1.1170753753640434
6071-27-8,1.4557832065106553
2435-16-7,1.1808445921773258
713-95-1,1.5281943230898154
1987-50-4,0.8663901342761562
63233-54-5,-0.028460982902997204
68155-07-7,0.972810516385159
52364-72-4,0.2241939196023733
13074-65-2,1.1170753753640434
7620-77-1,1.2964509377488405
1117-86-8,1.4006596118144303
7237-81-2,1.3303896839205192
629-33-4,1.7390443620462483
41424-11-7,0.2241939196023733
147315-50-2,0.8998170765354859
53370-90-4,0.784362330244314
111-25-1,1.0217142994575203
23433-05-8,1.4557832065106553
1766-91-2,0.7762380948358134
76990-85-7,0.7745283082157304
20308-43-4,0.8642503394267184
638-49-3,1.7653308560306489
52364-71-3,0.4128600081168719
557-48-2,1.0640588889969167
23433-04-7,1.5066647691747563
168152-75-8,0.7999052104755052
141645-16-1,0.2839549408663299
138401-24-8,0.3957861520578179
28395-03-1,0.9319362963847565
3470-98-2,1.0404689240614946
122-43-0,1.504361716695731
20954-16-9,0.6764072671895637
7756-96-9,0.8600697948919844
88599-43-3,0.0861584204831947
82989-25-1,0.6357314753545218
2314-09-2,0.771907559585634
116020-44-1,1.4871805839818346
21531-91-9,1.5103098500221164
698-76-0,1.5219451544946039
105-21-5,1.5839501359031987
151327-12-7,0.5540685532737346
151327-04-7,0.6207976562436093
151327-11-6,0.4592906479280519
151327-07-0,0.594936911136665
168152-96-3,0.5861274188712694
168152-92-9,0.5861475410492679
168152-72-5,0.6444028724659724
168152-66-7,0.7277677274482913
168152-81-6,0.7277677274482913
168152-80-5,0.7137990498749864
168152-67-8,0.7071717569570755
168152-84-9,0.6948620547538076
168152-76-9,0.5441966357264532
168152-71-4,0.4035125127743241
70735-85-2,0.6592619200703198
63233-46-5,0.4172316534775606
125055-68-7,0.5103108718692112
52709-86-1,1.0950524994879143
142770-42-1,0.8514439828412114
34614-30-7,0.520554765226239
83395-30-6,0.5276734518374874
918504-27-5,0.20306977797069642
1262985-23-8,0.209607031680289
1103234-56-5,0.5242837177417699
540-54-5,1.3053362645350677
33467-73-1,1.2572100912098152
42436-07-7,1.4236252438720065
24880-45-3,1.37317533804903
695-06-7,1.5840956102572528
4437-85-8,1.382798908536227
98519-44-9,0.3438024060270952
98518-99-1,0.5195327383539712
98532-66-2,0.5377317780183767
65-14-5,0.8446719212101683
90-49-3,1.1381734668457582
113614-08-7,0.8019414271835238
1824-58-4,0.7424458149577101
34314-31-3,0.8929797846774133
149979-41-9,0.6538348706291605
168152-88-3,0.7938952761676431
127277-53-6,1.0121937419759712
1477-19-6,0.4680256625930388
106006-84-2,0.56396406278566
17511-60-3,1.143236627765267
5187-23-5,0.8044685537522518
3047-32-3,1.1685146057737548
66492-51-1,1.2719840848098813
10097-02-6,0.9474520715354989
509-86-4,-0.3414055240857432
61837-66-9,0.17410707682643894
74697-48-6,0.22287533145320396
85697-07-0,0.6849862537784945
71475-35-9,1.097158892659876
68228-19-3,0.5216182494725388
13147-25-6,0.9239441831965927
70458-96-7,0.8103061757549364
19562-30-2,0.678882429467926
80472-85-1,0.5009212662853545
62899-75-6,0.23097742129742888
78467-49-9,0.1997579642309184
86-28-2,0.4938148772373429
3784-99-4,0.17069285532306086
1239-45-8,0.2620207385873658
98519-29-0,0.43156216024915556
58567-11-6,1.0532290221205494
10310-32-4,1.0481921593973227
64037-28-1,0.3433424003466756
105-56-6,1.0298858101797808
25059-80-7,0.22574351528755396
119-41-5,0.4967373338137239
34580-65-9,0.5868854134095645
63935-38-6,0.2901894655568503
88599-72-8,0.4565585733181227
18637-00-8,0.9194564834988298
92077-78-6,0.4091605449716502
86541-74-4,0.4447812978053504
110221-44-8,0.5382979184087865
38109-77-2,0.8159682795308757
29177-84-2,0.9441332509368026
454-31-9,0.7436337297745239
34580-75-1,0.5921373189814823
122277-22-9,0.1355870956784716
79660-46-1,0.6705058581191822
98349-25-8,0.5314190687436916
16078-71-0,0.5054098468186085
142891-20-1,-0.19083085414593742
24237-54-5,0.4358993341376649
75274-22-5,0.8990279241752637
74531-87-6,0.49608382025413655
103112-35-2,0.6839770833758014
383-63-1,0.5025567314360074
515-84-4,0.6127067101919387
139481-59-7,0.7681954281560412
79794-75-5,0.157969135495671
110-77-0,1.2560740557812362
181587-01-9,-0.5895783886599789
102251-91-2,0.23741811941617696
1733-25-1,1.4321971899251813
7785-33-3,1.50850553499933
56172-46-4,1.50850553499933
11141-17-6,-1.1196688639020622
8022-96-6,1.2148447380713394
80-59-1,1.0957059505436213
240494-70-6,0.3657425140352381
7319-16-6,1.3126490563475157
623-43-8,1.1691212060765581
6842-15-5,1.143368152265992
33956-49-9,1.3280270178625488
15220-87-8,0.9300428317118455
78919-13-8,0.08530948060303335
126-13-6,0.58299532773464
26305-03-3,0.7504190016703485
111-01-3,1.309770256771566
72559-06-9,0.21016206874717322
16846-24-5,0.9491960025874988
101043-37-2,-0.16591752340268562
134652-60-1,1.3602856262181648
6846-50-0,1.5295516053836118
68937-40-6,0.5974758621960132
126-71-6,0.5735475901181734
64532-95-2,0.5163230673539023
2162-73-4,1.3312061118727725
85187-23-1,0.38164848183166783
157859-20-6,1.0997035128565142
24916-51-6,0.7415918930302559
78164-00-8,-1.58393934881416
16409-46-4,1.085853427219788
80621-81-4,-0.37893862119409094
3286-46-2,0.7494421920831604
61379-65-5,0.242071607745489
4345-03-3,0.3057352259958897
43119-47-7,1.1743591012562467
1406-66-2,0.797239099499464
84-80-0,0.9163705634808624
21673-83-6,0.564258316938997
150-86-7,1.4310711482786629
70384-29-1,0.5597935031233735
505-32-8,1.0251889406603951
41669-30-1,1.7465908729997615
26401-35-4,1.5323233339989633
28472-97-1,1.5323233339989633
166412-78-8,1.6572817429728366
544-01-4,1.3986146662681762
605-50-5,1.5916224712802016
589-59-3,1.6680411594966398
53378-52-2,-0.5384724313312358
68171-33-5,1.6210347612050893
100-18-5,1.4469013236564456
3437-84-1,0.9414667440466603
7491-02-3,1.541915586824598
924-88-9,1.536886636223536
10552-74-6,0.8419661760771991
3726-36-1,1.4430702400476043
128446-33-3,1.057134615418226
1397-89-3,0.16246940382468794
20780-49-8,1.7465908729997615
58327-21-2,1.1068785639345227
58327-19-8,0.7923942916601815
516-95-0,0.2937638710834195
65242-49-1,0.6802606698399046
57-88-5,-0.5084630618816689
1404-93-9,-0.2471532007595156
29886-96-2,1.307700133797232
87239-81-4,0.1628290771625366
106-21-8,1.4474695765976893
203448-76-4,0.8761522914346005
99-82-1,1.4527046996806103
87061-04-9,1.1554422249143865
26171-78-8,1.0381220519412175
147126-62-3,0.5503995423873105
860035-10-5,0.33625048536417035
50765-83-8,-0.1676971701022172
50765-86-1,-0.1676971701022172
50765-79-2,-0.1676971701022172
68133-73-3,1.7035793543796593
20724-12-3,0.9210321742790206
30129-27-2,0.9210321742790206
78-35-3,1.5064423744355566
73080-51-0,0.7501597479726525
121625-72-7,0.10671644829363004
67801-20-1,1.3612592084301118
56105-46-5,0.737384861595896
94739-29-4,0.132243845695013
13749-61-6,1.0049445953044236
13706-86-0,1.191897561269988
56211-40-6,0.9527339158349971
40507-23-1,0.4538607559711425
125055-52-9,0.4127378489128284
19234-20-9,1.567314756839156
1445870-18-7,0.0601188044143839
1222-05-5,1.0828572810406911
57052-04-7,0.2756711100920736
540-84-1,1.0444671099666838
76-50-6,1.2493836291034495
127-25-3,1.3673464659393533
144-19-4,0.9278467820064173
49562-28-9,0.7152610433183775
51368-55-9,1.0137834879527923
58327-13-2,1.2110640137725917
58327-14-3,0.9495884581970384
58327-12-1,0.7923942916601815
666-84-2,1.0484656133450787
53471-69-5,-0.4112882468993195
53003-82-0,-0.7715976795986091
53003-62-6,-0.2140783774884045
86408-72-2,1.1759158451665375
512-04-9,-0.7050399041829745
114311-32-9,0.21104360166167258
69915-62-4,1.1363860513032278
116666-63-8,-0.02563917324216968
14759-05-8,0.3534641755644759
97699-69-9,0.2930928787516669
30560-28-2,0.35555956372331166
145071-49-4,-0.13119443547947301
149877-41-8,-0.060311294495369545
97886-45-8,0.3936256529970031
27458-93-1,1.3150763572605058
30399-84-9,1.2662181632084257
68784-12-3,1.0560895631882512
68526-86-3,1.3150763572605058
72162-46-0,0.7761273475899987
64354-92-3,1.4095099559920623
71902-23-3,1.2335520851238466
29590-42-9,1.7521637502134484
11071-47-9,1.4563479245807138
830322-14-0,1.1749467766248713
56011-02-0,0.7347480135682114
7779-65-9,1.3972561304301028
91040-96-9,0.3937655745444349
103-38-8,1.3394080899644942
102-13-6,1.3394080899644942
86553-26-6,0.6353294878266111
18169-57-8,0.7821072733852277
696-29-7,1.489520529381902
14845-08-0,0.3816057648150732
72-18-4,1.1055146889970429
16652-76-9,1.2585645391189484
28770-01-6,1.2493611376813367
15763-76-5,1.0846127693987766
91040-95-8,0.7680616319386885
37389-71-2,0.020608536556519008
103-60-6,1.1862622275217554
103-59-3,1.2915784565267663
97817-39-5,0.28838147030254707
99300-63-7,-0.578759151257727
89703-10-6,0.12061975140356909
22235-81-0,0.44892234174593726
3423-28-7,0.596815116266302
98519-41-6,0.5241974744401937
66332-96-5,0.609862089797097
35212-22-7,0.4710116351711715
7780-06-5,1.299936631942831
88599-41-1,-0.06726245280146205
88599-42-2,-0.36637876314128276
83395-31-7,0.603951611175638
298692-41-8,-0.14073886339346195
46355-07-1,0.8231752738971647
75-33-2,1.2302482327471547
141396-28-3,0.8758127142911845
110871-86-8,0.5868911232907801
3048-76-8,0.6987473269606442
849-55-8,0.6537826591810609
84985-34-2,0.8697381201741089
513-85-9,1.1307519387714584
98532-74-2,0.568256467636723
98519-01-8,0.6249163600817574
23477-98-7,-0.6531720648979441
62563-80-8,1.3745913086047545
4433-36-7,1.4026620747959344
72869-86-4,0.9035799633776911
70172-00-8,1.2132068101681663
71-58-9,0.4850087183344716
33564-31-7,0.05500986916869872
51155-15-8,0.9609196081131332
7492-67-3,1.4333298969676345
139-70-8,1.4435254857590267
2436-90-0,1.3405123880802223
141-11-7,1.6747125939548084
143692-53-9,0.31866792081067213
161599-46-8,1.0514882564950216
53-36-1,-0.02328984066007334
64544-07-6,0.29836971380877314
10486-14-3,1.6496636091300088
7764-50-3,0.9981704863962976
66309-83-9,0.9660372625123076
5726-19-2,1.0516132784446997
74258-86-9,1.0935569426100336
2114-33-2,1.3718026694509555
13740-38-0,0.9152363619575111
17560-51-9,0.7646629137413473
207574-76-3,0.7462152924102332
4390-04-9,1.065531472364271
13475-82-6,0.9630430288908091
58327-15-4,1.1068785639345227
1392325-86-8,0.7931733273558272
365411-50-3,0.7959593859206193
34396-03-7,1.3289441176018626
3452-97-9,1.3021149866771184
18379-25-4,0.7522150142950546
55721-11-4,-1.4158279897444035
29597-36-2,1.5101599398649592
58327-09-6,0.9474578707203686
17564-84-0,0.9149707218993972
58327-10-9,0.9851240231259532
17564-81-7,0.9969914123071572
58327-07-4,0.5690376351575771
118-56-9,1.0078282502355929
107-74-4,1.283387554040815
107-75-5,1.2318689124345803
498-81-7,1.3335833806415114
28231-03-0,-0.8995207767416623
103079-06-7,-0.917630411365106
14605-22-2,0.7329662183951633
89232-83-7,0.7023551597300001
83-43-2,-0.3792364865574834
50-02-2,-0.8288770880726339
466-11-5,0.1559455724982554
56390-16-0,0.0770049697049219
955-48-6,0.4708416832188131
11011-72-6,1.3283293809829941
22791-22-6,-0.8084062889186933
1174627-68-9,0.9985520502933376
564-25-0,0.622903024970508
74859-39-5,0.6377757817880648
74859-37-3,0.6371799765640861
123172-57-6,0.4884523425277268
123172-63-4,0.22868148943704233
123172-50-9,0.7946068586182693
123172-52-1,0.2859979721366688
123172-54-3,0.28046150782041673
126-07-8,0.33851593420076465
74149-72-7,0.7298701948210231
18910-65-1,0.7655534956249054
115960-14-0,0.3581140369085738
547-64-8,1.1497962547387541
82697-75-4,1.0472439957719657
82697-74-3,1.0793095493767841
13749-94-5,0.7727980946925022
1141487-54-8,1.201102622265853
2163-42-0,0.8799865002864307
118562-73-5,1.3265082109807829
16251-77-7,1.1320052557954188
79547-78-7,-0.07780379002762305
1266664-66-7,0.2115774627899577
141543-65-9,0.6736029285535696
1129-42-6,1.310871839701059
98730-04-2,0.5800240459670838
928-40-5,1.6331286212654514
127-00-4,0.5198225133493939
96-47-9,1.381432540676428
17924-92-4,0.29503391503321297
26735-66-0,1.0879966313284628
95737-68-1,0.938474278583601
24143-17-7,0.4991096456955268
98519-24-5,0.5050168116247208
42872-30-0,1.04948860003967
42872-29-7,1.1630103855600058
78587-05-0,0.8033494564027557
61276-16-2,0.4489039822153396
26016-98-8,0.32278075267360684
67358-82-1,0.4106156369809754
877399-00-3,0.5190350995297008
123172-49-6,0.7137330764116399
69806-34-4,0.37097636534613165
101-10-0,0.5853309496491299
72324-18-6,1.2616687139831382
94149-41-4,1.0117481766944396
72322-15-7,0.6233892174025344
107220-28-0,0.7366355885165887
303-97-9,0.5938819103556259
158792-23-5,0.9464975263415022
50765-82-7,-0.06521372725913151
50765-97-4,-0.23694711901746326
139189-30-3,0.301748865973763
126-14-7,1.1034576147591748
51-77-4,1.6588034391974338
40601-76-1,0.2893600180221023
7235-40-7,1.2777296935446976
50765-81-6,-0.018431340352394642
162881-26-7,0.5720934416065531
116-75-6,0.9922429145479215
121-06-2,0.4981749141066027
5280-80-8,0.5294494750586741
23960-07-8,1.4913053152484892
50765-77-0,-0.12251541913643434
49575-13-5,0.8476597738597937
42012-90-8,0.3497900761872712
64506-49-6,1.0151918912328
495-62-5,1.3522944663854306
24304-50-5,0.9198336339952958
4948-15-6,0.2812195342142184
26567-10-2,0.9479097216267167
68259-05-2,0.6962434180888812
79665-24-0,0.377569099003876
21697-42-7,0.6972270191763863
68922-23-6,0.6339716741330823
161050-58-4,0.47356602227099576
283594-90-1,0.7962622470893995
145-39-1,-0.020268833982696077
81-14-1,-0.3225709040182108
7212-44-4,0.737384861595896
97322-87-7,-0.13066433608082387
58652-20-3,0.4850087183344716
2655-15-4,0.12988001467333396
3618-72-2,0.1519989774295107
18794-84-8,1.311565196054265
65405-73-4,1.4333298969676345
105-86-2,1.50850553499933
102-22-7,1.4435254857590267
94-48-4,1.3709803017145772
41131-65-1,0.952014711934881
669005-94-1,0.2567474651719276
487-68-3,1.3740651389653904
75980-60-8,1.1679775225906015
90992-25-9,0.951004865947747
25586-42-9,0.5895071727489009
101708-05-8,0.5877680087471807
53780-34-0,0.8946105305689579
80693-00-1,-0.325576006663928
36443-68-2,1.0321273024263469
7756-94-7,1.111729058567914
68411-46-1,0.7749561678732764
30392-41-7,0.4001106111191745
1879-09-0,0.6556336863085586
81-15-2,-0.020268833982696077
2205-73-4,0.6990073064961099
6090-15-9,0.9533508855257739
30764-80-8,0.7084527833194137
41414-75-9,1.4743600571987991
60763-44-2,1.107567741649271
7143-69-3,1.4120172860180509
126-64-7,1.4006754773787944
149961-52-4,0.899691737210572
2179-25-1,-0.5454680048561215
137521-49-4,0.9228648488494571
137521-48-3,0.9228648488494571
79006-83-0,-0.4093543414355454
87767-36-0,-0.4562165268578565
50765-71-4,0.089452674758868
123252-97-1,-0.3996132716960429
96-88-8,0.3012871809785402
220899-03-6,0.4732587502445766
68516-73-4,0.5484901680082233
72705-22-7,0.8700012861929771
41295-28-7,1.2281130508000793
74222-97-2,0.8360460276084216
86604-75-3,0.5631809060933283
133908-64-2,0.6403523763524012
105951-93-7,0.7331303715833408
14763-62-3,0.4274671252515988
123-35-3,1.2407693647322453
23444-65-7,0.4654674819908443
50765-76-9,0.4517648559281178
50765-74-7,0.16634476677031276
3748-13-8,1.3609872824988674
21282-97-3,1.1231255335103592
8028-48-6,1.4175973406537288
10291-28-8,0.599781396226086
232938-43-1,0.8143687712506952
980-26-7,0.6053240406645569
4403-90-1,1.2409716907614605
4066-02-8,1.0661845833509078
17667-23-1,0.9532189743450236
37027-12-6,0.7123229055917275
37027-11-5,0.7123229055917275
120-34-3,0.9250265515482733
83-88-5,0.7149766038972579
3416-26-0,0.19728659160921877
57021-61-1,0.1480206538179818
91-97-4,1.3120617371504013
4548-53-2,1.2512497941960676
30544-71-9,0.7398959595220033
21554-20-1,0.6495923195847748
119462-56-5,0.42862499581226426
20404-97-1,0.696987399154682
144651-06-9,0.94232097549719
129423-54-7,1.1971741777957496
65089-17-0,0.6616101853664768
25321-41-9,1.0982749777682572
84596-57-6,0.5079829784587108
302964-08-5,0.26864693721126287
3476-88-8,0.05360662756873507
3520-72-7,0.8749031740375957
73840-48-9,1.0693685585596582
74037-55-1,1.1616310063967468
