CASRN,EPA_svm_maccs-1,EPA_svm_maccs-2,EPA_svm_maccs-3,EPA_svm_maccs-4
80834-50-0,0.030487080216865407,0.6393307233192204,0.21687542883763072,0.11330676762628354
78484-08-9,0.06309300564043953,0.2546044025159817,0.49365601022092476,0.18864658162265402
929-17-9,0.005310882772754775,0.09697543015371246,0.750576987634655,0.14713669943887772
80834-79-3,0.03275181756312181,0.2885170325702501,0.5956534756952646,0.08307767417136361
49830-98-0,0.04148588431012525,0.10644216875011307,0.7637697513611066,0.08830219557865517
821-57-8,0.014915160655056825,0.061060889973996724,0.61819718393489,0.3058267654360563
4067-16-7,0.020112078388688816,0.14405192690174085,0.7772949775224555,0.05854101718711481
10563-26-5,0.02212300982432429,0.08908411842408426,0.8117020133850233,0.07709085836656783
124-09-4,0.017692387333557824,0.14337928054742094,0.7983007271623017,0.040627604956719944
111-49-9,0.03298926572769306,0.5427744604238413,0.36821049545495294,0.0560257783935131
15894-70-9,0.030504172388686912,0.2693337912656312,0.6357227248041003,0.0644393115415815
55-56-1,0.06478202947423507,0.3533852576069292,0.49845441471036944,0.0833782982084659
822-06-0,0.022578363829513094,0.2979111427377653,0.585240628428696,0.09426986500402579
315-72-0,0.022113118109737,0.16976037534890778,0.6948752971458704,0.11325120939548489
19824-89-6,0.023866419153514843,0.25575299977985083,0.6303835299016074,0.08999705116502688
132449-89-9,0.0259784297959989,0.2730907394945789,0.5976705890429591,0.10326024166646278
22089-22-1,0.16372498827804768,0.5075976879892073,0.2503877628903982,0.0782895608423466
14984-68-0,0.028324356969068907,0.27461457846402293,0.5958570922883965,0.10120397227851177
34580-70-6,0.022777433567926164,0.1450597173221782,0.6876843374638899,0.14447851164600586
4544-15-4,0.029846865242244537,0.5675580784289086,0.3531143525002736,0.04948070382857289
4856-87-5,0.050652568213557556,0.08029377446206933,0.5795458857892133,0.2895077715351602
100482-70-0,0.19293821958621435,0.45313187312689407,0.28583631065500914,0.0680935966318826
629-11-8,0.011418092518440712,0.041012530432840734,0.24810970365809232,0.6994596733906263
33100-27-5,0.017063177860810633,0.126898234214244,0.7181609652779738,0.13787762264697145
2163-00-0,0.13732280223819612,0.0749523008211809,0.7184540638988544,0.06927083304176929
287-92-3,0.010094228975344604,0.34877561854401595,0.4774163743431009,0.16371377813753843
6483-15-4,0.018260047751454556,0.21745253509709264,0.6493973452281041,0.11489007192334909
34935-15-4,0.018424875359492672,0.35794578915277614,0.48153653975288974,0.1420927957348412
80834-72-6,0.03943608251516277,0.5195977316952295,0.34452349848529185,0.0964426873043159
80834-58-8,0.040597366620834005,0.7998929545507045,0.11784652573067779,0.04166315309778376
2413-38-9,0.05140621758062685,0.17628728803891264,0.6762487836131753,0.0960577107672856
633-59-0,0.02305666780404424,0.20660477825080797,0.6534443907620407,0.11689416318310694
2432-74-8,0.013843237979737286,0.15820615072151378,0.7887029107605079,0.03924770053824084
37872-62-1,0.02497283565257161,0.28973050534795675,0.6456484589082994,0.039648200091172495
5124-30-1,0.012358231702892816,0.20951360516847242,0.5522841693083086,0.2258439938203261
825-51-4,0.016661372381388824,0.050248404464568984,0.8628555438165352,0.0702346793375066
73846-69-2,0.049923501779503276,0.2664888232378276,0.5654274857201117,0.11816018926255731
102601-34-3,0.018351407678592273,0.06215763756818598,0.5529158526122392,0.36657510214098227
10305-41-6,0.011766518408735393,0.02742234574479365,0.6130471833206806,0.34776395252579023
24771-52-6,0.018963847460853046,0.20416456096975955,0.37748013771732186,0.3993914538520656
4430-31-3,0.010494447432030535,0.0863672187727682,0.528136419557415,0.37500191423778634
2062-78-4,0.022282017435190395,0.11650453850161331,0.699415061488839,0.16179838257435733
33433-85-1,0.036849993621272684,0.3642910483206542,0.5300866782109982,0.06877227984707464
57648-21-2,0.032434869761091,0.18926396610036547,0.6336548553754487,0.1446463087630945
19668-15-6,0.03913615780540917,0.4410084192572309,0.41962449551420744,0.1002309274231526
2127-01-7,0.028034178568506863,0.11366041432218249,0.5231245588025246,0.33518084830678607
99300-59-1,0.06878198805666438,0.5682598341412424,0.27726884427268583,0.08568933352940744
940-69-2,0.03657686179075076,0.15089791176189618,0.6372212843847669,0.17530394206258584
62-46-4,0.04073828161587324,0.2295861947050122,0.6359113374936805,0.09376418618543379
84-04-8,0.03174848334868904,0.283686487454475,0.5883019297944323,0.09626309940240367
57808-66-9,0.02071100614675383,0.15055544076219493,0.5332217693474723,0.2955117837435788
78483-88-2,0.03867143281816265,0.3853077204300007,0.4767163646662694,0.09930448208556722
62987-05-7,0.019168491465632265,0.11672456246339027,0.6218218794881496,0.24228506658282786
59330-98-2,0.006111706025112992,0.08575977026450157,0.7171033099537657,0.19102521375661957
131-89-5,0.5662008081340038,0.22181587598677727,0.13596962478883884,0.07601369109038011
712-50-5,0.004201574558937566,0.035408216034334174,0.695184156186583,0.2652060532201449
98-89-5,0.012677009028288696,0.06844312397434746,0.8301672103912248,0.08871265660613908
101-87-1,0.04175706135961316,0.44937555481266134,0.4479460742833736,0.06092130954435194
49665-58-9,0.023681113003579744,0.15116744688092834,0.6456177191653993,0.17953372095009257
95-33-0,0.03438037539212389,0.19082232053463055,0.4590005208033149,0.3157967832699309
139-05-9,0.026226353554113235,0.194789547363369,0.5127842697588395,0.2661998293236779
2211-66-7,0.010219003957053871,0.36773643930868166,0.5660860189921088,0.055958537742155805
3173-53-3,0.009548513358797544,0.1898144869068323,0.5817810394867083,0.21885596024766193
55232-79-6,0.017810867617838747,0.29182598122875203,0.6161942029524801,0.07416894820092908
55232-76-3,0.016817470113745285,0.13706458821451004,0.729997464700157,0.11612047697158771
55232-78-5,0.02042502904494886,0.13013400411393797,0.7230533451217762,0.12638762171933682
963-03-1,0.033704131261165615,0.1325657760666352,0.6042213875770429,0.22950870509515656
108-93-0,0.04447048741390834,0.09411949293776711,0.2757482510582706,0.5856617685900538
25485-88-5,0.03346724288353669,0.1468255685277086,0.5992024437802224,0.2205047448085322
1124-54-5,0.023687304555809124,0.42177709227934335,0.4647270378756452,0.08980856528920217
17796-82-6,0.02421077960645452,0.18501417199405604,0.49643267909804045,0.2943423693014489
2438-38-2,0.0459551976492915,0.1857063708016149,0.6355869814740459,0.13275145007504785
26864-56-2,0.06896217963989545,0.5375202569970263,0.33718689811255315,0.05633066525052537
63918-29-6,0.0656857155498953,0.2812209503020864,0.5801721039822517,0.07292123016576654
2055-44-9,0.052475158315367955,0.385741192228964,0.4836255257913477,0.07815812366432036
688-78-8,0.08642146926343504,0.5485228684251784,0.2478390658020315,0.11721659650935495
7575-23-7,0.0767116121795947,0.29005609301942903,0.3047708223355376,0.32846147246543866
892-01-3,0.03359894668840876,0.18108104122986782,0.503721664714956,0.28159834736676764
80834-48-6,0.03044272617955599,0.6580207740277068,0.22914184424291295,0.08239465554982425
80834-54-4,0.022894765435377423,0.6981873136366137,0.22230428785611928,0.0566136330718897
99189-60-3,0.02438407965401086,0.060365038232293694,0.7691213486549641,0.14612953345873134
3715-90-0,0.05055443592589095,0.43328257585934743,0.45909828472695446,0.057064703487807095
305-03-3,0.08418626886974269,0.14064980641557814,0.6220386567067809,0.15312526800789836
111-16-0,0.006615465960775099,0.03124790264180487,0.3490429712246437,0.6130936601727762
60142-95-2,0.12909140708235511,0.10133673046519458,0.6567066080571771,0.11286525439527322
7009-49-6,0.002288671213039755,0.02118397124254568,0.7595201114645472,0.21700724607986727
749-02-0,0.039721540440264325,0.1868180661199066,0.6646706695935741,0.10878972384625477
52-86-8,0.027421359810901574,0.46455597047095426,0.4462391810220227,0.06178348869612132
17230-87-4,0.05192806382897247,0.6883329491353829,0.20910822369189103,0.05063076334375348
2354-61-2,0.03643065129324248,0.4986764204935948,0.4039781002484563,0.060914827964706555
1649-18-9,0.02450171483160287,0.19820283343464995,0.7092901952596752,0.06800525647407192
6115-97-5,0.03867320860453075,0.16255344437901434,0.7262456093103444,0.07252773770611053
66839-99-4,0.2162926091971574,0.29359508859121886,0.3905388625246652,0.09957343968695838
54-95-5,0.03725925602387833,0.20069149629492794,0.6698857556216979,0.09216349205949562
502-44-3,0.02263082207340135,0.1588039766728819,0.23355799367648916,0.5850072075772274
63451-45-6,0.09048967921948985,0.19315068058943338,0.5218290637978412,0.19453057639323537
2409-19-0,0.01975890616838403,0.09312350176614315,0.8345521264750735,0.05256546559039919
83335-32-4,0.1842163620465423,0.40092450617025766,0.3616941515080256,0.05316498027517439
931-97-5,0.02795974108912723,0.25584095666839096,0.5818784352952039,0.13432086694727793
4985-85-7,0.013651761838959728,0.11779088494813977,0.6624552520939125,0.20610210111898788
123-00-2,0.03231075157869536,0.1541324529901983,0.7493685702628599,0.06418822516824639
70476-82-3,0.01781639837628219,0.09488237460748346,0.48114729603664746,0.4061539309795867
82822-14-8,0.03447424860091247,0.10437719563034227,0.6743740339840079,0.18677452178473747
108552-93-8,0.024644000687592146,0.2300517849072589,0.6207985690528104,0.12450564535233864
111856-34-9,0.04649836192555357,0.23438275310344192,0.49479384325657527,0.22432504171442919
6055-19-2,0.10793932633974472,0.5936204843677212,0.23175422677983287,0.06668596251270105
3778-73-2,0.10942203899027873,0.5735901571144356,0.24280219424675467,0.07418560964853108
7365-45-9,0.027720589639551037,0.10625166923451386,0.5644464531636606,0.3015812879622743
60607-34-3,0.02801733875452434,0.16558432733609232,0.6608694456909346,0.14552888821844892
525-26-8,0.03239595086395939,0.21849930834391493,0.5034917355712579,0.24561300522086799
16470-24-9,0.014259020092528052,0.04754771573742028,0.2696560054252332,0.6685372587448188
4028-32-4,0.02878246408659774,0.08640147628123321,0.42793226967190223,0.45688378996026685
6425-08-7,0.026754356260074285,0.31421708075772325,0.5374415075939664,0.12158705538823601
16090-02-1,0.018130709742381845,0.06274144905433117,0.3224143159738673,0.5967135252294196
28950-61-0,0.017734684199266215,0.06630938681561321,0.33271225734232546,0.5832436716427952
103-34-4,0.02517871108891088,0.15098113489677004,0.6940101387473216,0.12983001526699722
16131-53-6,0.04814562269729993,0.14203781873484922,0.6903165208891441,0.11950003767870682
32226-69-0,0.031059795334983698,0.08584163960556852,0.7548487638422718,0.128249801217176
94-62-2,0.02737787011369017,0.40794036929329086,0.4836056979155576,0.08107606267746124
38304-91-5,0.05177645693652478,0.27206013357715475,0.5348695143218634,0.14129389516445745
14052-74-5,0.03427599793638817,0.19297015505960627,0.6720735416975191,0.10068030530648657
631-41-4,0.012925497103627588,0.08137275752747448,0.3435571839819025,0.5621445613869954
101670-73-9,0.6792662888358687,0.18862384461801152,0.09115681084816962,0.0409530556979503
5343-92-0,0.012680506936251293,0.06415261942475838,0.7581154503851426,0.16505142325384756
36366-93-5,0.001979872055646849,0.01703899919160431,0.8196356932147674,0.16134543553798156
294-93-9,0.013605895623861239,0.10966514755335813,0.6962323409647311,0.18049661585804927
14187-32-7,0.03960852325007923,0.3582520635856722,0.5052940668613026,0.0968453463029461
14663-71-9,0.7226913043794799,0.21002008808959302,0.050049075166513274,0.017239532364413907
4904-61-4,0.006077623159051792,0.07008865364049709,0.7490985896506497,0.1747351335498012
61788-32-7,0.0011071419903759376,0.012797794858007975,0.912565407106082,0.07352965604553394
110-83-8,0.0036487748664099416,0.060155536404500255,0.6949274517183398,0.24126823701074998
80834-60-2,0.031048866046446032,0.6945968443499789,0.22858447741638774,0.04576981218718726
80834-55-5,0.031048866046446032,0.6945968443499789,0.22858447741638774,0.04576981218718726
548-73-2,0.02922499602724568,0.1989117120347893,0.5217369217385663,0.25012637019939826
709-08-0,0.006729638792742189,0.0530149729385812,0.4606929097065769,0.4795624785620996
89667-40-3,0.03512420662449549,0.22127593741476045,0.4643772722862319,0.2792225836745121
5264-33-5,0.02492040138560557,0.17891248792213574,0.7138121840868942,0.08235492660536459
65216-94-6,0.03332678152368587,0.33657102072784584,0.5440519057358992,0.08605029201256921
78483-90-6,0.015361203064957687,0.08525260420390342,0.7499211668884989,0.14946502584263968
78467-50-2,0.015600825803410342,0.1192077544541252,0.7036671638747568,0.1615242558677079
27724-96-5,0.018268659144641073,0.19179790666739868,0.37832305965690155,0.4116103745310585
16590-41-3,0.032614743894013885,0.1672135543861554,0.7069464070979191,0.09322529462191156
61361-38-4,0.043250013763001555,0.46656796316914084,0.43031368285732235,0.059868340210535304
2425-79-8,0.028611010743590203,0.07813491843944581,0.75608572361024,0.13716834720672394
742-20-1,0.028217115063840472,0.07380452039506073,0.37167832589352257,0.5263000386475758
27114-11-0,0.021011991650664245,0.16188907108371553,0.7182999674662373,0.09879896979938295
26844-12-2,0.15830494140517046,0.3033609756404566,0.4805639585999421,0.05777012435443086
66063-05-6,0.020528117840537683,0.23788040113072226,0.6230029156860846,0.1185885653426555
5610-40-2,0.08314527196509743,0.42617385804478225,0.40576634190345345,0.0849145280866671
5766-48-3,0.15074272493631627,0.3444188892795117,0.39122940614332646,0.11360897964084576
106-69-4,0.01342445328662286,0.014973427478928568,0.3562941644316058,0.6153079548028426
85-42-7,0.016991666468181888,0.091876479505147,0.6575301798045412,0.2336016742221298
63716-34-7,0.05483715599595253,0.47411995968157283,0.42658945058864994,0.044453433733825
20757-80-6,0.013090696967683578,0.0754751737572754,0.326768299111235,0.5846658301638064
19843-73-3,0.06583212920401159,0.5463520467600542,0.33092542196078345,0.05689040207515088
522-48-5,0.0718734511012639,0.4491989632616742,0.4358373640281843,0.04309022160887774
2312-73-4,0.021908509575065547,0.21244779449868337,0.6538585614621457,0.11178513446410551
10329-95-0,0.0096998752403397,0.08293221738916265,0.40047824876305904,0.5068896586074387
21491-20-3,0.04199664793379013,0.5525370899064012,0.3179973516994959,0.08746891046031267
34920-64-4,0.026800408778511073,0.14637991452674123,0.677652181567736,0.1491674951270116
66364-74-7,0.04158415079840542,0.27559014309560204,0.5918360008537167,0.09098970525227593
51773-92-3,0.03593507440151933,0.11880956622709003,0.7743734196197869,0.0708819397516037
76487-48-4,0.04299378993754787,0.20034554923495984,0.671021504030319,0.08563915679717354
71-78-3,0.04092187481618886,0.33157573882494323,0.5438523634803551,0.08365002287851263
102071-30-7,0.043515568738814576,0.49156758492629565,0.38888777663407204,0.07602906970081766
40507-80-0,0.10788431812622921,0.5975094234871936,0.24361578499082662,0.05099047339575098
1163-36-6,0.025056296367220402,0.3111027310123025,0.570857021375124,0.09298395124535272
74789-64-3,0.0807491182169962,0.22898978339503887,0.5498745952996225,0.1403865030883426
10193-95-0,0.03416906209966439,0.5267222242920497,0.27467768219627076,0.1644310314120149
942-01-8,0.03730359582605476,0.37645900418589257,0.37262362831292284,0.21361377167512985
64057-91-6,0.04611650562720092,0.5545094349680348,0.3410195696040295,0.05835448980073477
1079-26-1,0.06018063987355614,0.4923176130905529,0.4015679197852715,0.04593382725061944
63979-41-9,0.023913956110591706,0.26582888222164563,0.5350297274549706,0.17522743421279194
321-64-2,0.09739232838636708,0.3856460440103589,0.47049240784234464,0.046469219760929666
4726-93-6,0.014574960507721934,0.07229150092870862,0.6044690905802179,0.3086644479833516
1071-93-8,0.02114782476033828,0.17727452842657176,0.6746477681532375,0.12692987865985217
124-04-9,0.0171142066964596,0.16250370646098183,0.5838591981153192,0.23652288872723937
23205-23-4,0.020399313615032943,0.21371461238187678,0.6285982003949094,0.13728787360818082
32527-55-2,0.03768440683402447,0.08616173080911875,0.6020486721346385,0.27410519022221846
3445-11-2,0.029126360865229652,0.09430000081841823,0.6152178350822588,0.2613558032340934
99300-60-4,0.06864412287356629,0.5330665239693912,0.31397354018238843,0.08431581297465396
1575-61-7,0.025827847303981123,0.12565844086697397,0.7763939407848025,0.07211977104424232
28782-42-5,0.048423828951113954,0.3364677672388613,0.5252046438299318,0.08990375998009281
52-52-8,0.03412664402625687,0.1194541752983396,0.6282760838234351,0.21814309685196837
107-72-2,0.026476643537895004,0.5720352891308554,0.3310620486404542,0.07042601869079534
4097-89-6,0.028950037891659692,0.14729310747638802,0.6726439395783207,0.15111291505363172
110-60-1,0.013845649438188152,0.20733596656773964,0.7286027390411824,0.05021564495288917
1965-29-3,0.010718215564944168,0.1454687497603603,0.7534043090278796,0.0904087256468162
140-31-8,0.03685233038574303,0.3051336936359647,0.5633203260751354,0.09469364990315687
20537-88-6,0.052732769182581345,0.19847126199695922,0.5913371905234793,0.15745877829698018
2038-03-1,0.019670814101426373,0.19523995069133898,0.6443626156661085,0.14072661954112634
505-66-8,0.1809169106816667,0.1653435616642473,0.5439934537949845,0.10974607385910136
123-75-1,0.3872244082056278,0.3430394065051378,0.2395582243284982,0.030177960960735873
30194-63-9,0.0547437436986706,0.4893302559207483,0.38346977431497586,0.07245622606560544
77162-70-0,0.16204871158666298,0.17738486387777155,0.5015394889357087,0.15902693559985642
36350-95-5,0.05613164950529043,0.21975525181304648,0.5350327841024908,0.18908031457917227
94011-82-2,0.029230016597977405,0.25896818780399,0.5972162027535245,0.11458559284450776
71320-77-9,0.0326306616294023,0.3013030904228786,0.543844729705614,0.122221518242105
4719-04-4,0.008111967903392742,0.03178905966373958,0.43528522205309145,0.5248137503797762
51-18-3,0.06481666340212254,0.5443552508022897,0.317026332648316,0.0738017531472718
545-55-1,0.4672438997596125,0.3811663761932223,0.11608827953392976,0.03550144451323558
52-24-4,0.3868142902550285,0.3751129592638821,0.17827459914408517,0.059798151337004404
4415-51-4,0.027369611719365725,0.20597184791908832,0.5681356683769616,0.19852287198458457
102-71-6,0.013133802823660093,0.10060463459684242,0.5648034184902188,0.3214581440892787
622-40-2,0.021021306422626767,0.19274229841856844,0.6522404485832715,0.13399594657553343
5928-69-8,0.043172713161523296,0.11157671477517825,0.6885892712462887,0.15666130081700985
1798-49-8,0.025260505012165292,0.12977973612813234,0.7479358586801023,0.09702390017960022
86827-84-1,0.04876008199650442,0.2092480218385037,0.5334764700059664,0.20851542615902566
555-77-1,0.6532828564913251,0.14370784440029966,0.1444859892890198,0.058523309819355544
55837-27-9,0.02741882126916789,0.10304109464668493,0.4596829971533596,0.4098570869307876
14052-77-8,0.03133436179623555,0.14678330684975258,0.6967869760909253,0.1250953552630864
40575-34-6,0.08146749069262156,0.2302269127394513,0.6002227544787206,0.08808284208920648
631-27-6,0.03602197248818459,0.11721043084240684,0.43071391247789614,0.41605368419151223
930-55-2,0.05635672401349418,0.27581547643198023,0.6154119135212,0.05241588603332572
112-27-6,0.002443384300120181,0.026603233542508847,0.33581633659556087,0.6351370455618099
15446-08-9,0.09348106913978327,0.17701472991590822,0.6853929103624846,0.044111290581823816
111-22-8,0.03916232444099144,0.4933784440475221,0.3720585548953959,0.09540067661609014
112-26-5,0.16055304462239944,0.30062991648060555,0.5083432255480475,0.030473813348947335
10138-79-1,0.029932317545022895,0.3685940352539799,0.4679592825057574,0.13351436469523978
140-08-9,0.02916354966852609,0.7146655525371536,0.24049977981227816,0.015671117982042303
115-96-8,0.05941816067036455,0.12247154708810318,0.7327385561677522,0.08537173607377993
10235-09-3,0.21142556856111638,0.4653326266041565,0.29916629307429243,0.024075511760434935
109-99-9,0.01580002076861712,0.2679616220902735,0.5899563035919441,0.1262820535491652
126-33-0,0.047792071246358196,0.22358857545567565,0.6568848919634407,0.07173446133452543
1820-50-4,0.023407177069711575,0.21048143819285142,0.5679907278413145,0.19812065689612243
111-30-8,0.03852391695755335,0.15354497625151795,0.5860959171486307,0.22183518964229823
1339119-15-1,0.010021746720554416,0.06517891710566485,0.41494230042839714,0.5098570357453837
90494-79-4,0.02902553682765254,0.1608372918873724,0.6815563235256861,0.1285808477592888
141-31-1,0.044028649939802975,0.13207125710636247,0.3835148937270072,0.44038519922682756
298-57-7,0.015489231697080342,0.21445891857262217,0.7054034690775562,0.06464838065274142
30484-77-6,0.014813349311160417,0.10872729249588109,0.5593247156145534,0.31713464257840507
4425-97-2,0.03125341929550815,0.3036972899105225,0.5814740715797182,0.0835752192142513
111-94-4,0.026909583795454033,0.11779829533264966,0.8161705146546681,0.03912160621722807
1656-48-0,0.03036780859367407,0.1297785050550996,0.5800667375147157,0.25978694883651027
111-97-7,0.3432803057908936,0.3207521851900901,0.2121486452038533,0.12381886381516302
59894-87-0,0.036148541019491824,0.3582365066219637,0.5081360650693736,0.09747888728917094
1071-27-8,0.05095123419383485,0.13578140507578437,0.767254152785288,0.046013207945092845
2386-87-0,0.05752775172502621,0.12368877039159247,0.6820024406031081,0.1367810372802733
2579-20-6,0.03278657381281425,0.12142513018029477,0.8016072357259175,0.044181060280973204
2549-93-1,0.03581554665566236,0.146574772366776,0.7686259938512805,0.04898368712628186
10347-54-3,0.015012488457744442,0.10514751510196071,0.7421091273511813,0.13773086908911336
13909-13-2,0.09657232618682517,0.3646120377010667,0.4360841636286486,0.1027314724834598
78718-52-2,0.04318194946778524,0.109802711825831,0.46789021017899274,0.379125128527391
195252-21-2,0.025405783910036943,0.5507562556501052,0.3749476612439238,0.04889029919593382
195252-47-2,0.1497058502536243,0.38210617347763287,0.3962678719636182,0.07192010430512506
195252-40-5,0.022082736367361872,0.3286278409114023,0.572141454769469,0.07714796795176657
29216-28-2,0.018678521449602078,0.10364621123520638,0.7851286094834339,0.09254665783175774
3385-21-5,0.03846256679347757,0.5287922011048086,0.39380165217283153,0.03894357992888204
1076-97-7,0.06687646706317554,0.052852358006401985,0.4326870813241673,0.4475840936062553
78945-53-6,0.015339340486152044,0.1616352886612382,0.7368063506080491,0.08621902024456105
13560-89-9,0.0222944850783121,0.6662757293900287,0.25306364332530357,0.05836614220635596
6522-21-0,0.03963698615127669,0.4491081057724467,0.3745606309546737,0.13669427712160276
195252-29-0,0.059466549686189175,0.6675916278137289,0.21660506675599991,0.05633675574408196
23239-75-0,0.06101054639207326,0.15662836172732134,0.7504155746808757,0.03194551719972984
75259-63-1,0.03203526873203284,0.15815652648813822,0.7561357601463925,0.05367244463343637
10447-38-8,0.06946294570076511,0.24757402665925615,0.5992706668469471,0.08369236079303179
7348-26-7,0.014785221693705367,0.1286592669482035,0.7195510881953339,0.13700442316275682
106565-71-3,0.021980937726196366,0.3868328303078756,0.47239470213159557,0.11879152983433271
69581-33-5,0.018038434664629927,0.10453496960698441,0.6432282747097438,0.23419832101864183
30007-39-7,0.05554070083311841,0.16133577697302504,0.6348680638945613,0.14825545829929526
10329-96-1,0.01605344467581904,0.060519512987288734,0.40695403311116707,0.516473009225725
68-91-7,0.03062376525197054,0.16680290861290087,0.6154828173015794,0.18709050883354914
97817-06-6,0.04644627958642966,0.19899039810693858,0.6242544583596843,0.13030886394694718
56903-65-2,0.04633400183487532,0.16580033226308682,0.6733340420302562,0.11453162387178187
56485-47-3,0.03159037332706748,0.3170286404041183,0.6198483802690592,0.031532605999755
1798-50-1,0.08215141380102356,0.5308133496716092,0.32105242555484026,0.0659828109725272
91595-86-7,0.04339765800540833,0.20708300688931439,0.6468963836440694,0.1026229514612078
73771-25-2,0.02904066455584995,0.10597731627296901,0.5058788349486322,0.35910318422254883
13887-56-4,0.036441554239564675,0.16745522798236584,0.6986233269606451,0.09747989081742468
16568-66-4,0.057089532696016944,0.23241076550144688,0.48661683380740534,0.22388286799513052
77145-61-0,0.044170455708394354,0.6367329609749128,0.24473038389655505,0.07436619942013802
93181-85-2,0.03365150742971283,0.37665964380780953,0.4404382955250409,0.14925055323743666
17902-23-7,0.026649244635805,0.09765259096557938,0.6192584139409852,0.25643975045763034
14697-46-2,0.013131382487088426,0.01722489973812531,0.34458923077128617,0.6250544870034999
97-99-4,0.028718353944140802,0.2560630957092752,0.548806257921384,0.1664122924252002
857-95-4,0.03425704482672357,0.1795141956236447,0.6207127759911105,0.16551598355852126
5836-29-3,0.7172968576647156,0.18834816843543076,0.08085863562179361,0.013496338278060124
529-33-9,0.06073359910660528,0.20425403629576136,0.3306999283624126,0.404312436235221
102676-31-3,0.01293520553336298,0.30419637964154245,0.5777737690418028,0.10509464578329189
3184-13-2,0.010324662195176703,0.0923886623192029,0.6529204029126643,0.24436627257295593
7531-52-4,0.029143078618764546,0.30393480219158897,0.5391964419219856,0.12772567726766068
1119-34-2,0.023750958187234564,0.16895632045532177,0.6144547128101416,0.1928380085473021
87429-91-2,0.022454837572989206,0.28909401185404754,0.43526167687721273,0.2531894736957506
1952-96-1,0.12917861064662547,0.1751331637587493,0.45032771785136744,0.2453605077432577
121771-84-4,0.02906603196193639,0.35363603942741567,0.5531020646461329,0.06419586396451506
139-89-9,0.006413705224579353,0.046877251096791674,0.4909539363322659,0.4557551073463632
57369-32-1,0.019739753425087964,0.449056725682599,0.47955079164006625,0.05165272925224647
4425-95-0,0.014018481267044948,0.1727148824483039,0.5334505041835682,0.27981613210108286
34161-23-4,0.0208966748182827,0.19151770317694786,0.6500323808157328,0.13755324118903683
67075-37-0,0.021645458891565456,0.06060608380440813,0.5583319702641343,0.35941648703989215
111-17-1,0.025359579417963924,0.11209329862183877,0.5870668838001655,0.27548023816003187
5837-68-3,0.04260797722687833,0.23794131192728954,0.4867666369623863,0.2326840738834458
1470-94-6,0.1069016880616825,0.518231095685257,0.32489869630675455,0.049968519946305974
110311-27-8,0.020379856869843078,0.07875642655634058,0.6468268742799925,0.25403684229382395
110-94-1,0.0327345333748051,0.3263318198504595,0.4488312152760826,0.19210243149865278
108-55-4,0.011135317579963309,0.04063177126732024,0.6146401595824107,0.3335927515703057
51505-90-9,0.042393331079660694,0.1072379355926806,0.7644033848671372,0.08596534846052144
36329-36-9,0.034808374086822545,0.19696156112019078,0.6328712044411493,0.13535886035183736
91893-39-9,0.3515197578043432,0.34237094200120943,0.20693738623730812,0.09917191395713951
27076-30-8,0.005264557440920046,0.04709561499578441,0.5222745089690171,0.4253653185942786
34790-06-2,0.024178523377481505,0.13908205880032704,0.6220815180506077,0.21465789977158378
616-45-5,0.03241845139050557,0.20829182207660318,0.5447759255871557,0.21451380094573558
532-12-7,0.033018653084527054,0.5158173959513656,0.40566281726450015,0.04550113369960728
62666-20-0,0.0958248838154313,0.2628983149513436,0.4844981784750064,0.15677862275821894
19395-78-9,0.014915122330441849,0.08200053261927237,0.6526932604432022,0.25039108460708376
41716-84-1,0.027128954449468005,0.553029063037237,0.361017620839323,0.05882436167397195
27060-91-9,0.026996790896473933,0.15188660569066034,0.6834679998983727,0.1376486035144928
99300-58-0,0.0678793239995003,0.549891503748534,0.30905211624680934,0.07317705600515649
56368-47-9,0.02133039444717563,0.18715394087645448,0.5982498428237507,0.1932658218526193
79276-58-7,0.01910445293608989,0.4805108703436722,0.4318528199488737,0.06853185677136406
88909-96-0,0.024922821491913716,0.11016901676556162,0.6513457673566889,0.21356239438583557
52637-01-1,0.05454335693668766,0.2089256918856607,0.48690426371779344,0.24962668745985817
104-64-3,0.006191217075149387,0.01956817677852947,0.8131701317599678,0.16107047438635344
122-68-9,0.00790876645226038,0.037542964328023364,0.35262809454331034,0.6019201746764061
60045-26-3,0.010130762477429186,0.03193679609388622,0.32286852557490203,0.6350639158537826
673-31-4,0.02434194362438346,0.10943252159389799,0.7042862680455478,0.16193926673617037
94-82-6,0.020925326708675047,0.10532653796432503,0.8066849485604152,0.06706318676658456
4635-59-0,0.05999316633572101,0.48304853926360963,0.42299976231708764,0.03395853208358197
27959-26-8,0.04722059691194511,0.06997741609083763,0.5605865244024464,0.32221546259477113
63638-93-7,0.0671703549978723,0.44684999504956163,0.37477771500845203,0.11120193494411391
98519-13-2,0.013484643571367689,0.14392293600388642,0.7564850987904947,0.08610732163425151
98519-07-4,0.013026692438124645,0.147008365554067,0.7483337722277223,0.09163116978008602
98519-00-7,0.01311088418708319,0.14392960718480258,0.7583906764070752,0.08456883222103863
56-17-7,0.024926709957404633,0.334823619490559,0.5886122542268615,0.05163741632517505
111-41-1,0.009756163341178913,0.1497083744463542,0.7437738599765539,0.09676160223591282
110-85-0,0.044139771405672795,0.1131025736561451,0.7848747765418028,0.0578828783963795
841-77-0,0.048362533505786544,0.31055029879814733,0.49502554020800893,0.14606162748805715
