CASRN,LD50_RF_mordred
125055-71-2,0.6113000276380279
125055-59-6,0.6190474470567771
125055-57-4,0.6451591501019873
125055-55-2,0.6633900731926585
125055-53-0,0.6526357691627315
125055-72-3,0.5697375445018146
98290-92-7,0.028791255112215305
3848-24-6,1.2828660407894863
108427-72-1,0.48117311044933664
168152-83-8,0.27230542677501846
168152-73-6,0.3371464762940578
148504-51-2,0.296147069134122
629-70-9,1.494086184826197
112-17-4,1.466313155330511
143-13-5,1.4131421318716926
112-06-1,1.6607528375579286
53042-79-8,1.3933005735074606
18871-14-2,1.2840912299664309
57960-19-7,0.8994839659313414
539-88-8,1.6340828335755275
98476-13-2,0.6003562088459272
66505-62-2,0.43907066681234125
3681-71-8,1.3865877040933803
50767-79-8,1.3507035183204765
13402-08-9,0.6440024980031175
1522-41-4,0.18712018678200162
75274-18-9,0.6309258929855187
80086-35-7,0.6008353462100957
2082-79-3,0.8432108661330193
125643-61-0,0.6832637269371019
5560-69-0,0.704863039472018
101238-01-1,0.7266234870778449
36306-87-3,0.9624704707867161
51022-71-0,0.3591506266892596
112143-82-5,0.10320043717919307
5434-57-1,1.3425024511568147
637-92-3,1.5470679162350387
4492-96-0,-0.17790581965716942
50673-09-1,-0.09237870425579411
116337-75-8,0.4185060221528567
16870-37-4,0.11166175808577573
98532-80-0,0.24427859441857638
2049-95-8,1.2573462083551714
67785-77-7,1.1955875188867184
116337-72-5,0.49278924368767835
59703-84-3,0.2945558866690864
2901-13-5,1.1107236402237115
108957-94-4,0.4801688534832761
600-00-0,0.6549406653369266
315-37-7,0.2344016098502922
13609-67-1,0.2903630849650466
51333-22-3,-0.4712978167764974
98519-33-6,0.3421591459202225
7011-83-8,1.3301455406814175
70851-61-5,1.1270066814471933
6413-10-1,1.1799265945440314
72391-46-9,0.5958652832764986
97780-06-8,0.6634042328204064
123172-48-5,0.7415759461330178
34140-59-5,0.22705597729399377
112-69-6,0.7428184044973747
1120-24-7,0.43159306634871325
7651-02-7,0.7420197448460054
149968-48-9,0.7013145612229905
20954-12-5,0.43855195902418664
82413-20-5,0.26001578550595383
52207-87-1,0.47300369600157505
14433-76-2,0.9745378059972439
64973-73-5,0.39294376185195234
93697-74-6,0.5925543748957719
113702-03-7,0.1037833272744462
113702-01-5,-0.14451145456090284
110-25-8,0.9941666289451366
40374-16-1,0.30937768146625033
52053-74-4,0.485054085521756
123253-05-4,0.12314610483233371
80085-38-7,0.4350135610514119
80085-45-6,0.37644463210595425
62893-20-3,0.16230483837537463
80464-16-0,0.43756503065796754
80463-73-6,0.45739950450570893
80464-10-4,0.42262836988845753
129630-19-9,0.2952346552819456
80086-97-1,0.2523881892734866
3332-27-2,0.6534959651928598
84-36-6,-0.0980915329287835
16415-12-6,1.0323547286522705
7779-41-1,1.3356784752708082
13257-44-8,1.1453873236347334
91-87-2,0.9108989593380403
69788-36-9,0.42792420738913683
64951-26-4,0.3907764142902376
75274-23-6,0.44939640375064593
141776-32-1,0.6181893896374154
54473-52-8,0.04890691498435533
30560-27-1,-0.23655465434812004
168152-95-2,0.23724045322681742
112-61-8,1.4881016823243214
111-82-0,1.4632906359882605
106-73-0,1.706037449545605
24851-98-7,1.0504175876617141
24863-70-5,1.0171558296672758
623-42-7,1.7669094366379954
75274-28-1,0.6281225155822854
75274-29-2,0.5247123408231441
75274-27-0,0.4267015347725788
20723-84-6,0.5691790773653523
104-27-8,1.153505312122425
536759-91-8,0.4198075032948328
54249-44-4,0.6883480212708158
68274-48-6,0.6180129876366934
75274-14-5,0.5041948849076279
75274-16-7,0.6731625094178788
147150-35-4,0.47270982527093197
623-53-0,1.4680337725757606
286938-65-6,0.6867825786882465
63578-18-7,0.9259218229229425
168152-79-2,0.25776114684204465
624-89-5,1.1487598472720824
68855-24-3,1.0700847476091542
55726-47-1,0.7344059999240914
112-85-6,1.3965004721724479
629-96-9,1.4392894283630147
68037-92-3,0.8021756041711454
930-02-9,1.120473079229708
68987-29-1,1.1550269123219914
638-65-3,0.9929616739789247
9004-99-3,1.4547895679777731
106-11-6,1.4320621000027653
99300-62-6,0.07503023285530487
68955-20-4,0.839187278106283
19035-79-1,1.1403602533459305
5894-60-0,0.565792295193457
112-82-3,0.9960899254438369
88599-34-2,0.7539272934729041
88599-70-6,0.5899964924150718
2441-41-0,1.1380470092905874
57-10-3,1.3025914675847206
137-66-6,1.049331581129332
130365-35-4,0.029207727822004082
68955-19-1,0.8000159190040304
56677-60-2,1.1170691532908825
124-25-4,1.4244630092551267
20261-38-5,1.0603358294075134
72716-26-8,0.8768448531785951
63233-56-7,0.2930619109827274
544-63-8,1.3102329320148989
59227-89-3,1.0103018745929506
143-15-7,1.0094215591271505
67774-74-7,1.2475023434666785
2146-71-6,1.4557308721494793
112-44-7,1.420075713990468
113885-32-8,0.9827754562168498
68515-73-1,1.170361347045771
112-29-8,1.0409859540527482
63233-55-6,0.325995702048266
86960-46-5,0.9688253922322415
99313-47-0,-0.18637745037618567
112-84-5,0.9160117069266286
112-91-4,0.9495717624955045
124-19-6,1.4044009025262847
6071-32-5,1.2977757521396929
20190-95-8,1.484374718108083
112-05-0,1.341097004100223
111-87-5,1.1995015823783526
1843-05-6,0.8280739297738375
111-85-3,1.4987330694838172
137-03-1,1.2684754081125071
6071-27-8,1.2866146846485127
2435-16-7,1.3814980251230824
713-95-1,1.6646947580498375
1987-50-4,0.9941397120478874
63233-54-5,0.2850944579542707
68155-07-7,1.0128563440809104
52364-72-4,0.5811435971510656
13074-65-2,1.1789229520510374
7620-77-1,1.3503427527858693
1117-86-8,1.1847658527444156
7237-81-2,0.4476313310605137
629-33-4,1.6206845998580497
41424-11-7,0.5280122483769325
147315-50-2,0.4765861121980059
53370-90-4,0.866306937684815
111-25-1,0.971953235264797
23433-05-8,1.241051588220821
1766-91-2,0.2745189128743899
76990-85-7,1.2719878263410778
20308-43-4,1.0145239269786053
638-49-3,1.6369033705308598
52364-71-3,0.5275990940890376
557-48-2,1.153219973952565
23433-04-7,1.2706853614667284
168152-75-8,0.3724903549439584
141645-16-1,0.3137495496855548
138401-24-8,0.18617274969470415
28395-03-1,0.8556765688612095
3470-98-2,0.9977970250118295
122-43-0,1.230411131797038
20954-16-9,0.5534249154625125
7756-96-9,0.9152546617527035
88599-43-3,0.7141425073480856
82989-25-1,0.5883433348279874
2314-09-2,0.47429663407747885
116020-44-1,1.1499356058833379
21531-91-9,1.3932730651178589
698-76-0,1.5875509429177392
105-21-5,1.5319294559996979
151327-12-7,0.30930176906816914
151327-04-7,0.048147074948198164
151327-11-6,0.0027123303444753426
151327-07-0,0.2661823522890784
168152-96-3,0.3680080670393472
168152-92-9,0.368293370532991
168152-72-5,0.29606801380588743
168152-66-7,0.3961615034736321
168152-81-6,0.34298550118438526
168152-80-5,0.33397658509503586
168152-67-8,0.2815477768468698
168152-84-9,0.24164080199811622
168152-76-9,0.3173426090710872
168152-71-4,0.21308148197762594
70735-85-2,0.4903099973992768
63233-46-5,0.44315303550318663
125055-68-7,0.6961555452922896
52709-86-1,0.6696162596460832
142770-42-1,0.2833211100270314
34614-30-7,0.3297234588297258
83395-30-6,0.4541198084362865
918504-27-5,0.2339385254650829
1262985-23-8,0.21375333629907606
1103234-56-5,0.5280933457035921
540-54-5,1.1398121759435622
33467-73-1,1.2965276955061986
42436-07-7,1.2858949539865234
24880-45-3,1.3083829231494541
695-06-7,1.4890025991955183
4437-85-8,1.1892798711065349
98519-44-9,0.28286610677890983
98518-99-1,0.39805965001914817
98532-66-2,0.31661427504176914
65-14-5,0.5648493779407882
90-49-3,0.7019133602285432
113614-08-7,0.3357888462482016
1824-58-4,0.730376740308769
34314-31-3,0.47205926592298736
149979-41-9,0.4600149025712437
168152-88-3,0.41642233114211424
127277-53-6,0.8141485975309827
1477-19-6,0.46594329037374
106006-84-2,0.5521377195147174
17511-60-3,0.8948437568042575
5187-23-5,1.3799480483718751
3047-32-3,1.1990058073603203
66492-51-1,0.883033389247058
10097-02-6,1.1662757180374599
509-86-4,0.12220501010194793
61837-66-9,0.35377379882304644
74697-48-6,0.3759480599578342
85697-07-0,0.44238246372733236
71475-35-9,0.6516231733008447
68228-19-3,0.43869411220704546
13147-25-6,0.8094308457159519
70458-96-7,0.715113594999003
19562-30-2,0.8666023316851507
80472-85-1,0.3820769686626949
62899-75-6,0.6515891886468705
78467-49-9,0.19143514221463753
86-28-2,0.5256894534574785
3784-99-4,0.148211417866383
1239-45-8,0.2310706253431248
98519-29-0,0.43879200083135533
58567-11-6,1.272382571202926
10310-32-4,0.385771555610055
64037-28-1,0.6205427787828988
105-56-6,0.745286585214415
25059-80-7,0.5168290241165194
119-41-5,0.6088642643913473
34580-65-9,0.37474353494501417
63935-38-6,0.037421549114664575
88599-72-8,0.8077294134374786
18637-00-8,0.8398715036383765
92077-78-6,0.631381008585127
86541-74-4,0.7522728039345244
110221-44-8,0.3930934023065609
38109-77-2,0.8257422252749957
29177-84-2,0.6299082795942472
454-31-9,-0.07235710267712372
34580-75-1,0.34023280049616333
122277-22-9,0.3738731998804586
79660-46-1,0.3516783187129517
98349-25-8,0.49547810508890894
16078-71-0,0.7043732731386982
142891-20-1,0.4157277202322526
24237-54-5,0.32756057190097304
75274-22-5,0.6432351986600229
74531-87-6,0.5243356054672244
103112-35-2,0.3997886217250594
383-63-1,0.2379784986029265
515-84-4,0.5604404284654361
139481-59-7,0.3809538299110513
79794-75-5,0.2472373566610469
110-77-0,1.0700549193019646
181587-01-9,-0.09262109509148997
102251-91-2,0.3698059236417954
1733-25-1,1.5269414049212953
7785-33-3,1.2689847930236828
56172-46-4,1.3948193150357846
11141-17-6,-0.9616319216174211
8022-96-6,1.285011239868406
80-59-1,1.2671104616656648
240494-70-6,0.06169506382780999
7319-16-6,1.2965713877548795
623-43-8,0.9332130320325904
6842-15-5,1.2909669417893455
33956-49-9,1.3291290551066473
15220-87-8,1.0309726022331192
78919-13-8,-0.0738255758195547
126-13-6,-0.15289139749564434
26305-03-3,0.23057005579557446
111-01-3,1.095363566415536
72559-06-9,-0.475955953925768
16846-24-5,0.4353528280925996
101043-37-2,-0.17850478899881547
134652-60-1,0.6511553458618999
6846-50-0,1.0006955576226975
68937-40-6,0.6013505525360268
126-71-6,0.5488823077317887
64532-95-2,0.5266019239863605
2162-73-4,0.5298323727197716
85187-23-1,0.2971079981856299
157859-20-6,0.6512412703552047
24916-51-6,0.42006432385499703
78164-00-8,-0.8868255892918266
16409-46-4,1.1712967018201812
80621-81-4,-0.350946038027178
3286-46-2,0.06306716418805339
61379-65-5,-0.37320459659878347
4345-03-3,0.2740271344283178
43119-47-7,0.03530371576391112
1406-66-2,0.45913509882321957
84-80-0,0.46441089158537197
21673-83-6,0.4760453321724448
150-86-7,1.1694862757653115
70384-29-1,-0.21897370628848475
505-32-8,1.0707173297520027
41669-30-1,1.4453681398789524
26401-35-4,1.4038710341295475
28472-97-1,1.504089330128903
166412-78-8,1.3826015334865838
544-01-4,1.36934227927836
605-50-5,1.3162253937353507
589-59-3,1.4920544389129713
53378-52-2,-0.15677690749607154
68171-33-5,1.577217646266753
100-18-5,1.2600545031276618
3437-84-1,0.8814642901428761
7491-02-3,1.5065050545540224
924-88-9,1.4667109184943972
10552-74-6,0.671895537000787
3726-36-1,1.3337314170001333
128446-33-3,0.6978884648024306
1397-89-3,0.06822924876311579
20780-49-8,1.4593894618417202
58327-21-2,0.5830772672193106
58327-19-8,0.5951426908048053
516-95-0,0.03790351590342312
65242-49-1,0.4209655469679483
57-88-5,-0.17064206835566126
1404-93-9,-0.3728653769333284
29886-96-2,0.8678125544911994
87239-81-4,0.21044184622833287
106-21-8,1.397226397495561
203448-76-4,0.575510531379714
99-82-1,1.3570774006011865
87061-04-9,1.035857554693981
26171-78-8,0.9424501194496724
147126-62-3,0.6048245225523671
860035-10-5,0.527520261636342
50765-83-8,-0.013667997273201608
50765-86-1,0.04468192536222344
50765-79-2,-0.035218031335619716
68133-73-3,1.3305272553597567
20724-12-3,0.4582591867120156
30129-27-2,0.4113390356110496
78-35-3,1.1519385951581917
73080-51-0,0.26750916459371044
121625-72-7,0.19607156456115016
67801-20-1,1.0976406179543619
56105-46-5,1.154908055343153
94739-29-4,0.26002660420686813
13749-61-6,0.8747595996767712
13706-86-0,1.2588924537470718
56211-40-6,0.7244315314444001
40507-23-1,0.38599593689142675
125055-52-9,0.6043339065909872
19234-20-9,1.542828429922198
1445870-18-7,0.572175974699876
1222-05-5,0.5499502691685138
57052-04-7,0.3908005036364199
540-84-1,1.2701952074520952
76-50-6,1.1243328885978459
127-25-3,0.6703561967634658
144-19-4,1.025978108964722
49562-28-9,0.7666459196514311
51368-55-9,0.6583952948897043
58327-13-2,0.546065011114201
58327-14-3,0.11719869928318463
58327-12-1,0.7069544115399109
666-84-2,0.6259209974936721
53471-69-5,-0.3179060062084061
53003-82-0,-0.29950972591663094
53003-62-6,-0.2958895914617919
86408-72-2,0.7575303994153225
512-04-9,-0.3360103480540201
114311-32-9,0.4354103437268261
69915-62-4,1.1078443886308134
116666-63-8,-0.07938192937421089
14759-05-8,0.3097851462196808
97699-69-9,-0.3323061649201526
30560-28-2,-0.2898424152045298
145071-49-4,0.22623946414541438
149877-41-8,0.47103654458764493
97886-45-8,-0.000919281936089125
27458-93-1,1.5631129255943785
30399-84-9,1.283432775601757
68784-12-3,1.1219250920669361
68526-86-3,1.7234097010596805
72162-46-0,0.6338187821092021
64354-92-3,1.090518560577193
71902-23-3,1.0885538774840438
29590-42-9,1.3696885117120872
11071-47-9,1.4138001635757422
830322-14-0,1.2293122661166553
56011-02-0,1.1965185430593654
7779-65-9,1.3023738054136524
91040-96-9,0.48225808523587704
103-38-8,1.3304688902474535
102-13-6,1.333645551343229
86553-26-6,0.3534281981929252
18169-57-8,0.5863043407621273
696-29-7,1.4807233947248326
14845-08-0,0.390995531965691
72-18-4,1.2221074935294725
16652-76-9,0.8792461342146952
28770-01-6,1.0152989902350473
15763-76-5,0.8437553133936672
91040-95-8,0.43469835093721476
37389-71-2,0.44293745923117306
103-60-6,1.2348681352013549
103-59-3,1.304605815022251
97817-39-5,0.4092450498867526
99300-63-7,-0.6664279243935773
89703-10-6,0.23526867636723184
22235-81-0,0.360891329654016
3423-28-7,0.6668828692438246
98519-41-6,0.3505296120603944
66332-96-5,0.3808366550757904
35212-22-7,0.5398126664341317
7780-06-5,1.2669203577002441
88599-41-1,0.5942066749216927
88599-42-2,0.425902859568043
83395-31-7,0.41280731369090673
298692-41-8,0.5555753447697603
46355-07-1,0.3119755615922132
75-33-2,1.436270843513216
141396-28-3,0.4227785126847378
110871-86-8,0.28922437476659546
3048-76-8,0.6582546246811666
849-55-8,0.4996964167160388
84985-34-2,0.4879906657480719
513-85-9,1.8907943017300035
98532-74-2,0.4255679932841325
98519-01-8,0.34792444276217555
23477-98-7,-0.007505795611820265
62563-80-8,0.7537890828385706
4433-36-7,1.4303938186975858
72869-86-4,0.325136182798821
70172-00-8,1.0795628979220024
71-58-9,0.43194414717256924
33564-31-7,-0.7167389053276824
51155-15-8,0.6740814586829467
7492-67-3,1.3604868800558787
139-70-8,0.9509063743828025
2436-90-0,1.3101525476844824
141-11-7,1.4117045381119842
143692-53-9,0.17333774992192608
161599-46-8,0.7212273318038777
53-36-1,0.10268170947842598
64544-07-6,0.43979661960450334
10486-14-3,0.9746357630088259
7764-50-3,1.1088743724868886
66309-83-9,0.8368347050006228
5726-19-2,1.3171439268375962
74258-86-9,0.5711575835397195
2114-33-2,1.303731069151697
13740-38-0,0.6258272536619569
17560-51-9,0.7041187974088676
207574-76-3,0.21307811558660725
4390-04-9,0.9780595499181526
13475-82-6,1.0841606270230286
58327-15-4,0.5980149887656364
1392325-86-8,0.4482389511980434
365411-50-3,0.7734770554498643
34396-03-7,0.847052331691737
3452-97-9,1.313452956356112
18379-25-4,0.47742590823057096
55721-11-4,-2.081204547325353
29597-36-2,0.8610893289486219
58327-09-6,0.5002873839730324
17564-84-0,0.6691134431029249
58327-10-9,0.2819441638644641
17564-81-7,0.1856165290014367
58327-07-4,0.6533975287527192
118-56-9,0.7411390015232222
107-74-4,1.2585999380726336
107-75-5,1.2515707166869203
498-81-7,1.2015406152701298
28231-03-0,0.9282990752048004
103079-06-7,0.8564277704834724
14605-22-2,0.30375722414207185
89232-83-7,0.22422420347240424
83-43-2,0.06459361152286429
50-02-2,-0.3754265683608386
466-11-5,-0.25865404003202525
56390-16-0,0.08164537433546712
955-48-6,0.5396204971800576
11011-72-6,0.9550107207464874
22791-22-6,-0.06406911036243702
1174627-68-9,1.0393322036750534
564-25-0,0.3199370954492331
74859-39-5,0.239379087603842
74859-37-3,0.23717673805981046
123172-57-6,0.4668526266422965
123172-63-4,0.42146037334940545
123172-50-9,0.4774496774587639
123172-52-1,0.35027905918176994
123172-54-3,0.36206462820494595
126-07-8,0.2965696816310142
74149-72-7,0.5257309412610702
18910-65-1,0.6353089783564916
115960-14-0,0.021038012551211543
547-64-8,1.5718211369913482
82697-75-4,0.5013933347170263
82697-74-3,0.5046800653112803
13749-94-5,0.48407248132081454
1141487-54-8,1.2591580078469629
2163-42-0,1.9525080124904843
118562-73-5,1.3319886673934673
16251-77-7,1.1926508309814805
79547-78-7,0.07371778966786195
1266664-66-7,0.29004883151238203
141543-65-9,0.49368072220140513
1129-42-6,1.2695109234325677
98730-04-2,0.5108765877677821
928-40-5,1.3933288062183082
127-00-4,0.2560657980660043
96-47-9,1.3576362446525212
17924-92-4,0.4013371862627349
26735-66-0,0.6424745725070746
95737-68-1,0.676999091376146
24143-17-7,0.42721547019599376
98519-24-5,0.42092464465129287
42872-30-0,0.6865936998053045
42872-29-7,0.7300275953181408
78587-05-0,0.406558089371508
61276-16-2,0.27370076310845354
26016-98-8,0.8058759145254333
67358-82-1,0.12069280437232702
877399-00-3,0.33937117738379274
123172-49-6,0.606964351430578
69806-34-4,0.36657954870892706
101-10-0,0.7106554558508192
72324-18-6,0.46560259838377754
94149-41-4,0.25824840436232904
72322-15-7,0.23399535878270075
107220-28-0,0.38603233740650067
303-97-9,0.4947836674128294
158792-23-5,0.19321215366429886
50765-82-7,0.03944203768197751
50765-97-4,0.043065346832314534
139189-30-3,0.07245846427856574
126-14-7,0.28357424252419433
51-77-4,1.1041456775420468
40601-76-1,0.03439598884974223
7235-40-7,0.631737721838308
50765-81-6,0.02619859450269256
162881-26-7,0.2913649786509196
116-75-6,0.4248912130695737
121-06-2,0.39298969892339913
5280-80-8,0.23256444039169222
23960-07-8,1.0980934639850723
50765-77-0,0.07508602590862086
49575-13-5,0.12115857281351845
42012-90-8,0.22189781214717005
64506-49-6,0.4886444111929606
495-62-5,1.2253958760527757
24304-50-5,0.61578570219329
4948-15-6,0.059615573280726544
26567-10-2,0.6854130421593128
68259-05-2,-0.024991102408449616
79665-24-0,0.047098343141095796
21697-42-7,0.3817752143451741
68922-23-6,0.499296409294865
161050-58-4,0.33638543941599786
283594-90-1,0.3849552613297156
145-39-1,0.0728576194374493
81-14-1,-0.05316542079072086
7212-44-4,1.1050415919023608
97322-87-7,0.08345726783354038
58652-20-3,0.3535941549212848
2655-15-4,0.10140840833753241
3618-72-2,0.153067152808577
18794-84-8,1.1670612638096853
65405-73-4,1.3331487722469768
105-86-2,1.3777906083824953
102-22-7,1.0718022188886809
94-48-4,1.103830967064463
41131-65-1,0.5769910971643493
669005-94-1,-0.015892642769740416
487-68-3,1.0330482183566796
75980-60-8,0.43510692148490066
90992-25-9,0.6700559053191953
25586-42-9,0.48581599711235657
101708-05-8,0.5593285375712896
53780-34-0,0.45338582668756816
80693-00-1,0.5185098880076383
36443-68-2,0.5462638376368877
7756-94-7,1.011426435354698
68411-46-1,0.403349633639022
30392-41-7,0.40538162613713336
1879-09-0,0.8109114143319796
81-15-2,-0.2743867829189093
2205-73-4,0.18903405231446196
6090-15-9,1.2095250843758334
30764-80-8,0.12428732452473296
41414-75-9,0.780485624640818
60763-44-2,1.2688233872234869
7143-69-3,0.8501432690359554
126-64-7,0.8386000042366499
149961-52-4,0.5175019403508675
2179-25-1,-0.0690306268406742
137521-49-4,0.5852014233267915
137521-48-3,0.627573791720722
79006-83-0,-0.13745631609976366
87767-36-0,-0.194235598460238
50765-71-4,0.05001256974479895
123252-97-1,-0.3027504999988829
96-88-8,0.41147262356600195
220899-03-6,0.2096277313039548
68516-73-4,0.3876064118366525
72705-22-7,0.7803942570709006
41295-28-7,0.7281895973206131
74222-97-2,0.7369139110523771
86604-75-3,0.6221753373506747
133908-64-2,0.1872278375591467
105951-93-7,0.4853597979310041
14763-62-3,0.8512909189689583
123-35-3,1.1802434189547824
23444-65-7,0.4535666721628528
50765-76-9,0.0263041251108401
50765-74-7,0.053330537409388534
3748-13-8,1.1154799271583469
21282-97-3,0.9695393932994459
8028-48-6,1.0918519476342303
10291-28-8,0.4509905825535226
232938-43-1,0.702350366622325
980-26-7,0.4353184198795795
4403-90-1,0.9692964909248104
4066-02-8,0.4262278776738926
17667-23-1,0.3586761974982608
37027-12-6,0.6568241724956997
37027-11-5,0.6371060337124163
120-34-3,0.8067006257875757
83-88-5,0.3117992164286836
3416-26-0,0.05982850251699806
57021-61-1,0.5481263542373025
91-97-4,0.7132096397082781
4548-53-2,1.4291856247473391
30544-71-9,0.5937734082328435
21554-20-1,0.5707274879588093
119462-56-5,0.5098136634425504
20404-97-1,0.28230582631647544
144651-06-9,0.7648316652040286
129423-54-7,0.92716997391662
65089-17-0,0.42549613809630477
25321-41-9,0.9290077385726218
84596-57-6,0.43446896113953826
302964-08-5,0.3608736607249223
3476-88-8,0.3685712452797093
3520-72-7,0.16259114713905332
73840-48-9,0.851385958223603
74037-55-1,0.7024983056789604
168152-68-9,0.41056235178624567
729-99-7,0.9982816582566814
56619-72-8,0.7198349294841209
39864-15-8,1.5817715778438202
642-83-1,0.9232099529346487
2624-43-3,0.5942895903103798
32509-66-3,0.35156550374306095
6277-14-1,0.3400649674570677
40374-15-0,-0.08937056085745386
116-66-5,0.05526907280812441
80024-58-4,0.16760447969039285
117467-28-4,0.1736230859427961
125055-56-3,0.4805421512756131
88-60-8,0.8124265101460538
3896-11-5,0.3745319901350477
22791-33-9,-0.1101194252982801
272451-65-7,-0.2591607671112065
69103-20-4,1.0891154400351948
70174-49-1,0.9050041006605831
4501-58-0,1.1660282576287924
28175-97-5,0.7534826402238913
59-53-0,0.7248843558077294
40374-20-7,0.1308911545282852
22791-34-0,0.07475730011170668
152-62-5,0.5459751719259803
1164-92-7,0.425022770414248
119302-24-8,-0.24464890991519653
34184-82-2,0.4023161885157511
514-36-3,-0.6006356852275488
77017-20-0,-0.17612715519587616
51022-69-6,-0.9680148975405649
82875-39-6,0.8741646816124186
137521-50-7,0.5708598010216598
137521-61-0,0.6333162083403816
137521-60-9,0.5967301820137416
82875-45-4,0.6042559056946959
82875-42-1,0.5664062749109969
13687-28-0,-0.20011530819524934
500008-45-7,0.386250949038002
137521-58-5,0.5875232659963022
137521-53-0,0.5915682934249865
137521-52-9,0.5653610337965199
137521-57-4,0.565327550062553
137521-56-3,0.6021417381621025
137521-54-1,0.49269546660451424
54903-57-0,0.927175945874715
17526-94-2,0.12106369059169172
57614-25-2,0.33002494467642485
102410-37-7,0.49650260790631245
88149-59-1,0.43846087710155934
365400-11-9,0.12354576398129191
86135-39-9,0.1071051138368933
80087-26-9,0.2747811051603926
98124-05-1,0.4546445777053375
2398-96-1,0.509089557433355
34552-84-6,0.4193537888291433
116337-71-4,0.6230183086321557
40373-39-5,0.2583677468399458
40374-17-2,-0.000721625890969964
80086-85-7,0.24078383325200378
5039-78-1,0.5753097914437422
12225-18-2,0.4730770150785704
10605-03-5,0.19663382381128305
86135-92-4,-0.11818015889131404
82230-53-3,0.36100152274690317
143390-89-0,0.5614068803002281
10420-33-4,1.1448193812864036
79277-27-3,0.5480504491972737
104-20-1,1.192544470439501
52793-11-0,0.5937501680184629
55232-81-0,0.2908075095649383
25956-17-6,1.1816672267331818
68779-00-0,0.7746295567233179
943-88-4,1.1241241985330936
17392-83-5,1.4790502109883208
13515-40-7,0.6422224789565708
82199-12-0,0.6187549662725088
61320-65-8,0.5704804058671216
75511-23-8,0.5407300865674411
82875-41-0,0.5346107849592601
67370-00-7,0.17135151271582608
79510-48-8,0.7611581204241343
82097-50-5,0.6429398309543874
64485-93-4,0.9395590093351264
66505-63-3,0.5358726707988425
106904-09-0,0.861083425734116
763-32-6,1.318646916259688
62599-49-9,1.1457370139553422
3683-12-3,1.2931138062736813
2144-53-8,0.11519031762228815
70293-55-9,0.7595828023404778
1637-39-4,0.6665168460362403
50370-12-2,0.7738002847402521
119-17-5,0.8616222668306666
33353-01-4,0.29438192629552346
34580-66-0,0.34518725547556217
77054-11-6,0.24171538684535435
134308-13-7,0.544173285950247
58955-82-1,0.4994774267208319
101-94-0,1.0707946057826718
78-31-9,0.7999932172553423
72051-45-7,0.5738955025197559
78521-39-8,0.8747241049525153
123199-94-0,0.6178369533747654
1156-19-0,0.7596206521584461
98519-19-8,0.3845357641505021
88599-49-9,0.8060063153816998
88599-68-2,0.6348828136780479
122277-25-2,0.6433699902264816
956317-36-5,0.724207954843228
122277-24-1,0.7394462388135375
1435-71-8,0.6307318159053532
125055-80-3,0.5579115069626208
125055-79-0,0.5591795460817603
898566-17-1,0.1830514481675314
135-63-7,0.3814790042771769
96-98-0,0.9156114545657597
88599-47-7,0.7820901648153271
88599-48-8,0.6683625831182698
54935-04-5,0.8052517875263042
74697-60-2,0.4459978786930763
174063-87-7,0.4986417590803613
1084-65-7,0.6747799436184495
130-17-6,0.7850418914353167
88599-69-3,0.5646976860299192
7585-41-3,1.1407983168316305
125055-81-4,0.5667590020263531
101708-02-5,0.04968954351217619
101708-01-4,0.08851424223732171
98967-40-9,0.5212780699886852
121552-61-2,0.4825217200471398
125055-64-3,0.5761347148232148
125055-63-2,0.5661421433402404
125055-61-0,0.5846008882346042
125055-65-4,0.6117604879011337
125055-67-6,0.559212620666659
125055-75-6,0.5840055133838443
25046-79-1,0.49934851180957834
14745-61-0,-0.32154360641164265
17788-00-0,0.7707283432989442
52603-48-2,0.47276503526568675
75511-25-0,0.5989002426128814
5496-04-8,0.4681143917155079
73855-29-5,0.7482072875749719
168152-87-2,0.44785527671463543
968-81-0,0.781194952657234
91040-94-7,0.699810101389388
119851-28-4,0.7906883571689236
78484-11-4,0.12021789656869554
104617-50-7,0.5398038100371686
41506-62-1,0.6285143659243068
121-60-8,0.6922541717060783
20262-58-2,1.0185387997912987
24733-81-1,0.5187327936439377
5254-41-1,0.44369090475840345
2519-30-4,1.0486058685103228
106309-73-3,0.4938899064471746
140-40-9,0.6406535287428117
28911-01-5,0.4509044489401015
19219-99-9,0.656375699063186
25953-19-9,0.6274336506958622
24963-29-9,0.6217862491117463
50816-18-7,1.2156978407021495
957-68-6,0.6695212994706727
10519-11-6,1.1385929315842704
36175-10-7,0.7404631544846355
55981-09-4,0.7125085179037558
31570-04-4,0.5622674168392892
27676-62-6,0.18167331138276294
23288-49-5,0.5533955676283272
85209-91-2,0.40455738065856645
23128-74-7,0.6135004077835098
118-82-1,0.6582756752043217
78-63-7,1.1411111961405318
2212-81-9,0.8950130332067606
73936-91-1,0.257822596287734
508-02-1,0.14897852417297813
53956-04-0,-0.8222302600830951
127245-22-1,0.1723840878916965
14078-41-2,0.4703961063877481
15520-11-3,0.4690012339212566
84632-59-7,0.1521209549781202
7128-64-5,0.3566465604356668
53551-74-9,0.6352670944915239
7078-98-0,0.6427216519243164
110-05-4,0.9647030309011696
515-03-7,0.7385344934392931
22791-19-1,-0.408798269130789
81695-89-8,0.12421796612602662
53152-21-9,-0.5678508556920431
1455-42-1,0.7642736617001051
1568-80-5,0.4095560745626561
110-03-2,1.1381466815173045
