CASRN,Toxic_RF_rdkit2d-0,Toxic_RF_rdkit2d-1
6247-39-8,0.7996333213328605,0.20036667866713967
42797-18-2,0.6092233591510419,0.39077664084895825
62802-56-6,0.6275086425367515,0.37249135746324835
90-30-2,0.794972570315387,0.205027429684613
4335-09-5,0.9713125000000001,0.028687500000000005
52238-92-3,0.8771111111111111,0.12288888888888891
40618-31-3,0.9772222222222222,0.022777777777777782
1937-35-5,0.9136111111111112,0.08638888888888889
13080-89-2,0.5893948655673514,0.41060513443264846
2583-80-4,0.9029230769230768,0.09707692307692309
6406-56-0,0.877833762685402,0.12216623731459797
107934-68-9,0.6051749815018579,0.39482501849814244
67446-03-1,0.8836045751633984,0.11639542483660124
587-98-4,0.7380484684912887,0.26195153150871153
4117-90-2,0.42714011889466413,0.5728598811053358
135-88-6,0.24913680110319664,0.7508631988968032
4051-63-2,0.8470259259259255,0.1529740740740741
81-77-6,0.9015978260869564,0.09840217391304346
12237-62-6,0.8024514548079048,0.19754854519209517
17364-40-8,0.4216261573737751,0.5783738426262249
25505-99-1,0.22369996469398132,0.7763000353060187
622-15-1,0.22754837375756198,0.772451626242438
86-29-3,0.4596940570073723,0.540305942992628
4695-13-0,0.43947832269753,0.5605216773024698
117-34-0,0.4254830203799356,0.5745169796200643
724-18-5,0.42181953947369044,0.5781804605263094
91-01-0,0.47058144682210007,0.5294185531778999
119-53-9,0.5652726028694448,0.43472739713055525
92-52-4,0.8235973921634185,0.17640260783658182
54660-00-3,0.7069695093332974,0.29303049066670267
119-61-9,0.6372904607522099,0.36270953924779026
94-36-0,0.8033665443880746,0.19663345561192522
1850-15-3,0.6468647760005636,0.3531352239994361
122-39-4,0.5542237443336296,0.4457762556663705
102-06-7,0.33788288018409646,0.6621171198159033
622-03-7,0.3685847648622374,0.6314152351377628
103-33-3,0.40235243894491785,0.5976475610550818
37893-02-0,0.5367471055088703,0.4632528944911299
495-48-7,0.4763224910439909,0.5236775089560092
86-30-6,0.3009599942582951,0.6990400057417049
101-84-8,0.5310601743616857,0.4689398256383141
102-09-0,0.46752987733984785,0.5324701226601519
2524-64-3,0.4935183160716271,0.506481683928373
4129-17-3,0.37081170293018706,0.6291882970698134
3861-73-2,0.9852222222222222,0.014777777777777779
23211-47-4,0.9480555555555557,0.051944444444444446
125-13-3,0.6597294457968526,0.34027055420314745
17692-24-9,0.570329169258811,0.42967083074118945
603-41-8,0.6752464337328892,0.3247535662671111
32500-19-9,0.6549493740390441,0.34505062596095604
10040-45-6,0.7566416669998294,0.24335833300017115
82211-24-3,0.543214404940448,0.4567855950595515
3567-69-9,0.9668333333333333,0.033166666666666664
66898-62-2,0.5091922451164559,0.490807754883544
188425-85-6,0.5811329761934555,0.41886702380654456
948-65-2,0.6011762638327516,0.39882373616724787
10423-37-7,0.48146554594803564,0.5185344540519645
298-46-4,0.43376667991242696,0.5662333200875728
17418-58-5,0.7352664250702646,0.26473357492973476
8003-22-3,0.4830257850012529,0.5169742149987472
6925-69-5,0.517016862967128,0.4829831370328719
18636-88-9,0.5348252665947468,0.46517473340525284
51671-14-8,0.6118001500915398,0.38819984990845985
2866-43-5,0.6795245207093539,0.32047547929064624
5766-76-7,0.395254500712397,0.604745499287603
100537-30-2,0.5295223112108508,0.47047768878914903
83-12-5,0.6084973853848321,0.39150261461516767
136687-74-6,0.536815879976922,0.4631841200230778
85-52-9,0.8062123378626549,0.193787662137346
90-41-5,0.11241479668814706,0.8875852033118534
86-00-0,0.3755051557694354,0.6244948442305642
132-27-4,0.5009230421261187,0.4990769578738814
60312-67-6,0.47261818310771997,0.5273818168922798
4727-29-1,0.6396725170271267,0.36032748297287354
833-50-1,0.3878670293682417,0.6121329706317578
15310-01-7,0.4241591256460939,0.5758408743539056
118-55-8,0.479150307198115,0.5208496928018852
88599-33-1,0.943405967744297,0.05659403225570293
60919-11-1,0.9105337414259117,0.08946625857408784
495-73-8,0.38288781133163297,0.6171121886683669
7361-93-5,0.5292887222378886,0.4707112777621115
6428-31-5,0.9452222222222221,0.05477777777777778
2429-82-5,0.9733901664730935,0.026609833526906698
2429-84-7,0.97270202020202,0.027297979797979793
73926-93-9,0.8920555555555555,0.10794444444444444
4232-84-2,0.6379236635753798,0.36207633642461995
6425-07-6,0.8834803365345624,0.11651966346543793
39557-39-6,0.7303956615268509,0.26960433847314913
17781-31-6,0.5842661511043324,0.4157338488956675
93-45-8,0.5536792982539058,0.44632070174609384
5850-39-5,0.9817222222222223,0.018277777777777778
599-79-1,0.7947046632472722,0.20529533675272785
19247-68-8,0.537447269398652,0.462552730601348
129-00-0,0.42369130464437726,0.5763086953556226
130-20-1,0.8393248366013075,0.16067516339869287
1047-16-1,0.8802277154611242,0.11977228453887621
33955-44-1,0.8530368673548431,0.1469631326451572
97110-59-3,0.6185021779487914,0.3814978220512085
588-53-4,0.359495423348236,0.6405045766517641
3218-36-8,0.5269009814030605,0.47309901859693954
85-73-4,0.7270458670342055,0.27295413296579446
1210-05-5,0.6280182574814422,0.37198174251855787
61826-76-4,0.46766881892310047,0.5323311810768996
53874-68-3,0.4850695539036086,0.5149304460963913
136-36-7,0.5576911944326229,0.4423088055673771
713-68-8,0.5005920213138993,0.49940797868610065
71130-54-6,0.38910916143411267,0.6108908385658871
92-67-1,0.5031578491130458,0.49684215088695427
92-69-3,0.36052940399805106,0.6394705960019489
2866-82-2,0.7096855534070278,0.29031444659297234
2784-27-2,0.9326828115515139,0.06731718844848611
101-54-2,0.23704070172930172,0.7629592982706984
3457-98-5,0.2774360684215281,0.7225639315784725
80-38-6,0.2738504466831531,0.7261495533168465
80-00-2,0.4670843420321595,0.5329156579678404
51671-08-0,0.5265789070351389,0.4734210929648609
257-07-8,0.4450758862764649,0.5549241137235348
275-51-4,0.6547558032007321,0.3452441967992677
1470-37-7,0.1346319159758502,0.8653680840241504
15307-93-4,0.562983624486026,0.4370163755139741
84-65-1,0.64920762882525,0.3507923711747503
467-69-6,0.6081965103052647,0.39180348969473516
86-74-8,0.6546410247236587,0.3453589752763414
894-86-0,0.7355106755105324,0.26448932448946716
482-89-3,0.7529161130381311,0.24708388696186864
74115-24-5,0.6104383414158819,0.38956165858411784
88599-73-9,0.886081711798298,0.11391828820170173
88599-51-3,0.9769975929285472,0.02300240707145299
304-81-4,0.37406044896814866,0.6259395510318513
120-78-5,0.6240273558922826,0.3759726441077174
262-12-4,0.49838255977914425,0.5016174402208557
80100-23-8,0.38089329057687127,0.6191067094231283
104-55-2,0.4215983141557399,0.5784016858442603
366-18-7,0.11951355454372876,0.8804864454562707
4360-47-8,0.3701727877127012,0.6298272122872988
2429-73-4,0.9958333333333333,0.004166666666666667
74039-01-3,0.94522514619883,0.05477485380116961
6992-11-6,0.6802649001287725,0.3197350998712271
3564-27-0,0.9126750689200529,0.08732493107994727
945553-94-6,0.7130329898400036,0.28696701015999626
5212-99-7,0.8570181379725205,0.1429818620274801
5607-54-5,0.1811622261566316,0.8188377738433683
1787-61-7,0.8515358796296297,0.14846412037037038
915-67-3,0.9816111111111112,0.01838888888888889
2611-82-7,0.9819770114942529,0.018022988505747125
518-47-8,0.6210600067235174,0.3789399932764824
83164-33-4,0.4626335310779384,0.5373664689220613
60168-88-9,0.7051771626560097,0.2948228373439901
60045-47-8,0.47959155749124327,0.5204084425087566
3845-20-3,0.7043083634678058,0.29569163653219427
104902-34-3,0.21098856155555373,0.7890114384444461
59-40-5,0.7267998657725638,0.273200134227436
1470-35-5,0.14976220152481096,0.8502377984751891
31684-63-6,0.6871552988840722,0.31284470111592755
89426-92-6,0.18392386776807354,0.8160761322319264
1147-42-8,0.5882553126138094,0.4117446873861902
604-75-1,0.7221379237344197,0.2778620762655806
131-56-6,0.6508187567248033,0.3491812432751968
43087-91-8,0.5433425996441008,0.4566574003558992
13481-63-5,0.38292703138491196,0.617072968615088
530-78-9,0.42797607903116536,0.5720239209688346
23595-00-8,0.4247727698156211,0.5752272301843786
532-82-1,0.26071812885064805,0.7392818711493522
97-16-5,0.6076149678055085,0.39238503219449133
53-19-0,0.22675541888551337,0.7732445811144862
6723-40-6,0.5190204940013873,0.4809795059986126
3424-82-6,0.5287230396344635,0.47127696036553623
64628-44-0,0.617451736111111,0.3825482638888888
88599-74-0,0.8917171787394057,0.10828282126059458
88599-62-6,0.9655089359482137,0.034491064051786716
68157-60-8,0.5790893764835799,0.4209106235164202
127-57-1,0.7278839172977002,0.27211608270229964
134-37-2,0.3288813238390911,0.6711186761609091
66-77-3,0.45806293160279776,0.541937068397202
27199-40-2,0.4161908574310197,0.5838091425689808
3669-32-7,0.4938030621583133,0.5061969378416866
134-32-7,0.08814610496684772,0.911853895033153
86-88-4,0.34343269359919343,0.6565673064008062
86-84-0,0.42631816097069253,0.5736818390293073
86-57-7,0.5486716756773826,0.45132832432261755
90-15-3,0.37078156644970045,0.6292184335502994
74070-46-5,0.6247285849853602,0.3752714150146397
941-69-5,0.21925917495946012,0.78074082504054
128-56-3,0.6943642923134874,0.3056357076865119
55994-28-0,0.34147045283811517,0.6585295471618846
91-22-5,0.0967008900270565,0.9032991099729439
85175-31-1,0.33921291633914874,0.660787083660851
3878-19-1,0.4357520839558839,0.5642479160441162
103-64-0,0.5029347271740038,0.4970652728259961
2602-46-2,0.9955,0.0045
82956-11-4,0.6860073010371909,0.31399269896280946
25875-51-8,0.5114841059027656,0.48851589409723445
2783-94-0,0.9725270235114146,0.02747297648858541
101463-69-8,0.5834844444444444,0.41651555555555564
84632-50-8,0.5415861133282442,0.45841388667175603
72-54-8,0.5962709848501551,0.4037290151498448
50-29-3,0.36683286265856,0.6331671373414403
92-87-5,0.20515502243035033,0.7948449775696498
93839-21-5,0.6952086814805689,0.3047913185194313
92-88-6,0.560524215337651,0.439475784662349
7158-32-9,0.6770208962497217,0.3229791037502777
345-92-6,0.4822009435016316,0.5177990564983683
58139-96-1,0.5626333473183673,0.43736665268163255
60348-77-8,0.8653801986506618,0.1346198013493376
1478-61-1,0.5640207022387617,0.4359792977612382
7457-25-2,0.380039388678417,0.6199606113215829
101-80-4,0.3217129527163131,0.6782870472836873
139-65-1,0.33282046616088434,0.6671795338391158
80-08-0,0.6037406019477496,0.3962593980522504
1934-21-0,0.8603399044205496,0.13966009557945042
1223-31-0,0.6253679680415777,0.37463203195842243
2664-63-3,0.4779682924102033,0.5220317075897968
80-09-1,0.6741493774846347,0.3258506225153648
80-51-3,0.6940762815025526,0.30592371849744726
80-33-1,0.3386867787628717,0.6613132212371281
80-07-9,0.4092570750951019,0.5907429249048981
128-69-8,0.802590488946699,0.197409511053301
93-09-4,0.28837393447456783,0.7116260655254317
581-89-5,0.16477616221074784,0.8352238377892526
135-19-3,0.4676243144197479,0.532375685580252
120-18-3,0.6205964486183926,0.3794035513816074
480-22-8,0.7333423707277928,0.26665762927220743
14255-88-0,0.33083655290830216,0.6691634470916986
117-79-3,0.7022498883794001,0.2977501116205998
2464-37-1,0.5864335290570752,0.41356647094292476
63716-35-8,0.09137522429999094,0.908624775700009
63716-36-9,0.0842016735807757,0.9157983264192247
846-49-1,0.724798686668423,0.27520131333157694
77-36-1,0.6693259734361564,0.3306740265638438
39062-72-1,0.3003643969986133,0.6996356030013867
88599-64-8,0.9826407469993966,0.01735925300060351
108935-06-4,0.9661345041343842,0.033865495865615804
35367-38-5,0.7546444138990894,0.24535558610091054
4394-00-7,0.3045131224190636,0.695486877580937
34580-63-7,0.3910458805783829,0.608954119421617
34580-77-3,0.12433832426973358,0.8756616757302667
5443-49-2,0.48006554468400986,0.5199344553159901
58861-48-6,0.46628007705035696,0.5337199229496431
74697-32-8,0.8181194707785195,0.1818805292214803
553-26-4,0.24725182463238077,0.7527481753676193
22199-08-2,0.7240215640071928,0.2759784359928073
81-83-4,0.6300231610444658,0.3699768389555343
81-84-5,0.6519271816297759,0.34807281837022425
81-16-3,0.8617197752282103,0.13828022477178922
633-99-8,0.2536310838477207,0.7463689161522792
20749-68-2,0.6515863066545726,0.3484136933454273
128-67-6,0.66398701183811,0.33601298816188896
2243-62-1,0.1281247810941532,0.8718752189058472
128-95-0,0.715855209742694,0.28414479025730593
84-89-9,0.8372840989120127,0.16271590108798706
3173-72-6,0.6931861119115194,0.3068138880884803
81-64-1,0.734724964999297,0.2652750350007032
81-04-9,0.7644557340077889,0.23554426599221048
120-72-9,0.5135327043263055,0.48646729567369473
41803-58-1,0.26129035445050475,0.7387096455494958
1698-60-8,0.6841687189856381,0.3158312810143616
3042-84-0,0.613450128811015,0.386549871188985
1698-53-9,0.4842071473752631,0.5157928526247366
51707-55-2,0.4677103630544804,0.5322896369455197
148-24-3,0.34149265086558694,0.6585073491344131
27022-50-0,0.15761719204357513,0.8423828079564251
100-52-7,0.2719827375741061,0.7280172624258934
25506-06-3,0.14033801860945114,0.859661981390549
6607-45-0,0.3990711685851813,0.6009288314148188
114833-91-9,0.30911797508524647,0.6908820249147536
13423-60-4,0.07162118566938909,0.9283788143306104
16227-12-6,0.11086973732555276,0.8891302626744476
84-12-8,0.47974971549147133,0.5202502845085287
66501-16-4,0.6443820783438318,0.3556179216561683
2423-66-7,0.4040233199535154,0.5959766800464846
623-30-3,0.19560926568712766,0.8043907343128721
41407-89-0,0.549051359436567,0.45094864056343287
98-87-3,0.17574298401440805,0.8242570159855923
1086-02-8,0.4551422248717637,0.5448577751282357
56741-95-8,0.41429020029530156,0.5857097997046983
396-01-0,0.31467667898030366,0.6853233210196958
18039-42-4,0.21672688732516254,0.7832731126748379
89427-42-9,0.35898609644425156,0.6410139035557488
98-88-4,0.5017490741739647,0.498250925826035
98-07-7,0.26045759913186173,0.7395424008681379
142-04-1,0.03597714092926859,0.9640228590707314
64-10-8,0.22742631395007504,0.7725736860499245
103-85-5,0.11140005849341458,0.8885999415065857
6635-73-0,0.14372128264077225,0.8562787173592278
100-63-0,0.050858766170209,0.9491412338297915
100-65-2,0.19815611187135812,0.8018438881286425
103-71-9,0.2955584452562358,0.7044415547437631
17654-88-5,0.3334281569343384,0.6665718430656614
98-95-3,0.3035325409794657,0.6964674590205342
350-57-2,0.31767199714751904,0.6823280028524806
3426-89-9,0.20508645434554892,0.7949135456544506
7450-69-3,0.3430810998909692,0.656918900109031
701-64-4,0.3934636989581662,0.6065363010418339
644-97-3,0.24343676065006256,0.7565632393499375
1779-48-2,0.2622534132764693,0.7377465867235306
108-98-5,0.19342493896884874,0.8065750610311518
18355-25-4,0.7823471835917007,0.21765281640829892
127-52-6,0.21267434542173264,0.787325654578267
8046-53-5,0.3892771748601068,0.6107228251398927
98-09-9,0.3434133992532146,0.6565866007467855
108-90-7,0.3982928832557723,0.6017071167442278
108-86-1,0.08838765981994952,0.911612340180051
591-50-4,0.33301975159926817,0.6669802484007312
119-72-2,0.8543859946687914,0.14561400533120844
124495-18-7,0.6758191644869733,0.3241808355130261
63734-62-3,0.3756651012027638,0.6243348987972366
123172-45-2,0.6236132155288054,0.37638678447119467
2243-78-9,0.5435525230534979,0.4564474769465022
64896-26-0,0.7871650176701394,0.21283498232986092
7621-86-5,0.3121798986157785,0.6878201013842214
6054-99-5,0.8453347835093,0.15466521649070017
74697-62-4,0.8791590070690642,0.12084099293093589
15457-05-3,0.28139182142974495,0.7186081785702554
42874-01-1,0.4765136710189152,0.5234863289810848
101-50-8,0.9146975976459328,0.08530240235406708
101-20-2,0.6244268249987868,0.37557317500121323
119-15-3,0.4506269290070399,0.5493730709929602
1836-75-5,0.6929743954748196,0.3070256045251804
12222-78-5,0.7797232133007681,0.22027678669923118
59214-90-3,0.41672360828339444,0.5832763917166057
65793-50-2,0.3512559191545257,0.6487440808454747
92-70-6,0.45228096560725645,0.5477190343927435
37728-15-7,0.7135075390990513,0.2864924609009487
53469-21-9,0.8048309398914344,0.19516906010856558
51410-30-1,0.5871057392638432,0.4128942607361571
1631-29-4,0.42503251976687934,0.5749674802331205
80100-26-1,0.4879373367085784,0.5120626632914217
523-50-2,0.5414326804655895,0.45856731953441077
2698-41-1,0.39165808427464305,0.6083419157253567
16715-77-8,0.49549020386789044,0.5045097961321094
531-81-7,0.41859120927988896,0.5814087907201106
13577-46-3,0.6368562223262384,0.36314377767376216
4053-08-1,0.6739057181087315,0.32609428189126843
117-62-4,0.9933415600047059,0.006658439995294281
117-55-5,0.9903872967293763,0.009612703270623765
3604-99-7,0.3407807564702119,0.6592192435297877
481-39-0,0.5169443628733086,0.4830556371266915
4008-48-4,0.3069727963808129,0.6930272036191875
90-02-8,0.26816707051006344,0.7318329294899362
89-98-5,0.23845838581221787,0.7615416141877819
95-16-9,0.07875153218299343,0.921248467817007
91-15-6,0.1740423550327737,0.8259576449672268
611-20-1,0.16066190055549104,0.8393380994445103
873-32-5,0.456361702918063,0.5436382970819371
36888-99-0,0.7558348841452291,0.2441651158547712
2797-51-5,0.4915691570563106,0.5084308429436895
3347-22-6,0.5195105798092309,0.4804894201907689
117-80-6,0.4785180720440045,0.5214819279559956
85-41-6,0.5507025934496912,0.44929740655030864
85-44-9,0.7171534030324741,0.28284659696752573
90-16-4,0.22008524538253016,0.7799147546174704
65-45-2,0.28129265904280815,0.7187073409571917
54-21-7,0.31034043625437185,0.689659563745628
2037-95-8,0.43744970655516324,0.5625502934448371
21725-69-9,0.2320919514110973,0.7679080485889026
6064-83-1,0.6191624068878395,0.38083759311216037
2634-33-5,0.4849148809325668,0.515085119067433
609-66-5,0.3158557806199296,0.6841442193800713
1338-32-5,0.3710011652554712,0.6289988347445294
88-17-5,0.16490476148385658,0.8350952385161435
2285-12-3,0.25484609731168956,0.7451539026883106
85813-73-6,0.3993951361128656,0.6006048638871346
392-83-6,0.5349487001809615,0.4650512998190385
95-54-5,0.06919961327927272,0.9308003867207273
88-74-4,0.2260785842318094,0.773921415768191
95-55-6,0.19407480765620785,0.8059251923437922
95-51-2,0.04702566834272853,0.9529743316572717
583-39-1,0.09541468783674738,0.9045853121632529
615-16-7,0.279892069253642,0.7201079307463586
874819-71-3,0.44184800655569323,0.5581519934443069
5902-85-2,0.11962586268961464,0.8803741373103859
5344-82-1,0.06117655453931459,0.938823445460687
101-05-3,0.539825671980036,0.4601743280199642
2213-63-0,0.3033271001727325,0.696672899827268
4570-41-6,0.09125604433475024,0.9087439556652497
149-30-4,0.10121023012707843,0.8987897698729218
88-75-5,0.2347517824690633,0.7652482175309365
88-73-3,0.15348667481944406,0.8465133251805562
120-80-9,0.19802443319952356,0.8019755668004769
1333-39-7,0.6796082012984875,0.3203917987015122
30746-58-8,0.10302639859535417,0.8969736014046457
95-50-1,0.1723791185761481,0.8276208814238522
110-02-1,0.24238797741060553,0.7576120225893949
105-11-3,0.24933967322638848,0.750660326773611
16589-20-1,0.984111111111111,0.01588888888888889
3863-80-7,0.8776349206349207,0.12236507936507941
12674-11-2,0.7503739930935048,0.2496260069064945
71422-67-8,0.823695419103314,0.17630458089668613
13738-63-1,0.6179467125453753,0.3820532874546246
1836-77-7,0.6715164064218141,0.3284835935781864
22494-42-4,0.5564817161724324,0.4435182838275677
877179-04-9,0.5615486773829171,0.4384513226170828
64057-98-3,0.2711005523811636,0.7288994476188361
860-22-0,0.8753968253968251,0.12460317460317456
133-14-2,0.7144495517075515,0.28555044829244824
106917-52-6,0.4370814548912414,0.5629185451087587
56966-52-0,0.5908039028785107,0.40919609712148924
14047-09-7,0.5804665976085883,0.41953340239141185
2274-74-0,0.6543192120655321,0.34568078793446805
3380-34-5,0.4906633697591578,0.509336630240842
2227-13-6,0.6071745294229044,0.39282547057709516
116-29-0,0.5975086473753707,0.40249135262462993
6954-48-9,0.4300336781133382,0.5699663218866617
131-27-1,0.9916753622672818,0.008324637732718326
86479-06-3,0.5914049067693138,0.4085950932306865
58712-69-9,0.4532650125631972,0.546734987436803
556-12-7,0.4040928799974353,0.5959071200025648
3132-99-8,0.4325113700360385,0.5674886299639613
2009-24-7,0.46444264218761644,0.5355573578123833
74738-17-3,0.41407658313831053,0.5859234168616897
1018-71-9,0.46247039957375397,0.5375296004262462
2617-79-0,0.1361498534588276,0.8638501465411723
2617-78-9,0.169492690266281,0.8305073097337191
718-43-4,0.36447428467177817,0.6355257153282216
626-17-5,0.19103139761456742,0.8089686023854322
121-91-5,0.4439269838228846,0.5560730161771152
114607-46-4,0.6823605153659897,0.31763948463401037
16671-87-7,0.18572334012903338,0.8142766598709675
4052-92-0,0.48643541466309476,0.5135645853369054
402-31-3,0.4609905821662655,0.5390094178337346
881-99-2,0.3791497745040962,0.6208502254959036
329-01-1,0.2615752590170415,0.7384247409829587
108-45-2,0.027121205561119445,0.9728787944388805
99-09-2,0.17770930939317303,0.8222906906068272
108-42-9,0.03231622234371076,0.9676837776562895
4947-89-1,0.03679856351501939,0.963201436484981
127-68-4,0.47127392843273963,0.5287260715672603
121-73-3,0.18047584338137398,0.8195241566186264
108-46-3,0.09213974508078081,0.90786025491922
108-43-0,0.13952471761498114,0.8604752823850191
619-72-7,0.29149745500214197,0.7085025449978581
2420-17-9,0.7062322410831536,0.2937677589168469
13940-94-8,0.317171105656494,0.6828288943435064
100-21-0,0.8774081907186674,0.1225918092813327
100-20-9,0.5527851446919732,0.44721485530802685
619-80-7,0.50784323430808,0.49215676569191996
62-23-7,0.4848418525848956,0.5151581474151045
122-04-3,0.4546313211530203,0.5453686788469796
99-96-7,0.21924819319867,0.78075180680133
16671-88-8,0.1890877109497437,0.8109122890502554
123199-93-9,0.6632769612680772,0.33672303873192283
122-01-0,0.4970191313034621,0.502980868696538
455-14-1,0.14764433177758815,0.852355668222412
98-56-6,0.4675960972155323,0.5324039027844678
5216-25-1,0.18342831222412898,0.8165716877758711
624-18-0,0.06298894619958642,0.9370110538004137
100-01-6,0.18384005150228935,0.8161599484977116
2987-46-4,0.179907778118132,0.8200922218818671
63-74-1,0.5757965422380414,0.4242034577619579
515-49-1,0.623077346002477,0.37692265399752295
15730-83-3,0.7678253870096485,0.23217461299035122
106-47-8,0.0381393078329598,0.9618606921670404
540-37-4,0.07034086667810117,0.9296591333218992
4156-21-2,0.6942200523801315,0.3057799476198686
3696-23-9,0.03220090299746968,0.9677990970025313
539-21-9,0.34260684870931096,0.6573931512906891
105-12-4,0.23236460387475863,0.7676353961252413
100-28-7,0.3333418463671413,0.6666581536328586
35037-73-1,0.3234765327276107,0.6765234672723889
2493-02-9,0.2972475874017805,0.7027524125982191
1985-12-2,0.1924092212962028,0.8075907787037971
41205-21-4,0.44578982282839547,0.5542101771716046
100-02-7,0.22077667046532656,0.7792233295346732
100-00-5,0.2064158606930324,0.7935841393069681
106-48-9,0.09747521201200919,0.9025247879879911
106-51-4,0.43083816801199015,0.5691618319880096
98-66-8,0.6144132368824419,0.3855867631175576
98-60-2,0.19835002593971718,0.8016499740602832
106-46-7,0.2043524021625029,0.7956475978374972
39699-08-6,0.9416863580793171,0.05831364192068301
83121-18-0,0.5140315779026028,0.4859684220973971
38665-24-6,0.387937935311036,0.6120620646889641
128-97-2,0.7921474707991244,0.20785252920087566
52671-72-4,0.816835082237944,0.18316491776205604
81-30-1,0.8900797699454944,0.10992023005450575
11096-82-5,0.7909832028455114,0.2090167971544884
56973-16-1,0.7051087061087066,0.29489129389129404
872-85-5,0.3572658199962228,0.6427341800037775
37853-05-7,0.1497659212665743,0.8502340787334262
100-54-9,0.19217683467121463,0.8078231653287853
98-92-0,0.3214914023389659,0.678508597661034
59-67-6,0.7533649867043573,0.24663501329564255
54-85-3,0.4308590625834529,0.5691409374165474
59470-49-4,0.8521095272301077,0.14789047276989248
55-22-1,0.7405959462056658,0.25940405379433423
3535-75-9,0.3316139834119968,0.6683860165880033
1124-33-0,0.30551216257625863,0.694487837423741
98-01-1,0.31333436565091827,0.6866656343490819
51762-67-5,0.2241596623248881,0.7758403376751123
875-28-5,0.663735731449416,0.3362642685505834
84057-84-1,0.212981296377407,0.787018703622593
50-45-3,0.49564643601967934,0.5043535639803206
14689-51-1,0.01576925859062095,0.9842307414093786
2338-31-0,0.013191009020507384,0.9868089909794926
6587-23-1,0.013531912178957623,0.9864680878210418
64037-11-2,0.023955819576512997,0.9760441804234876
25567-67-3,0.15220005605103315,0.8477999439489671
3209-22-1,0.21104113425760807,0.7889588657423918
64037-10-1,0.02301137513206856,0.9769886248679319
36088-22-9,0.04940124255963501,0.9505987574403651
18063-03-1,0.31781842024757573,0.6821815797524247
1194-65-6,0.11589600995235168,0.8841039900476488
81-19-6,0.3622719025962207,0.6377280974037796
1918-13-4,0.3017758128168937,0.6982241871831065
87-61-6,0.07261548090531134,0.9273845190946886
94239-04-0,0.25697092110736064,0.7430290788926397
1929-82-4,0.2030145460576162,0.7969854539423841
24382-04-5,0.3224207390640015,0.6775792609359987
928-53-0,0.12695426081952482,0.8730457391804755
76-44-8,0.24428198868905376,0.7557180113109457
3186-23-0,0.44326239707197185,0.5567376029280279
5836-04-4,0.06591889817697688,0.9340811018230227
73826-58-1,0.873203174603175,0.12679682539682546
87-02-5,0.8224510538123342,0.17754894618766587
118-33-2,0.9912101226658563,0.008789877334143693
129-79-3,0.5089796151348756,0.49102038486512456
1154-59-2,0.34734018428431124,0.6526598157156885
6013-05-4,0.37765082005176864,0.622349179948231
52479-85-3,0.8595112143810993,0.14048878561890044
84087-01-4,0.3515212908148705,0.6484787091851295
97-51-8,0.3364574544762007,0.663542545523799
6361-21-3,0.45458326333735266,0.5454167366626478
95-01-2,0.443785465754179,0.5562145342458212
183208-35-7,0.11824727257223713,0.8817527274277633
27896-84-0,0.30997701519052506,0.6900229848094754
20856-57-9,0.2833662226380197,0.7166337773619796
227197-72-0,0.08804024072821433,0.911959759271786
17200-29-2,0.08113933615449646,0.9188606638455041
3671-61-2,0.1786610148044393,0.8213389851955605
31643-49-9,0.2750127284168999,0.7249872715830997
939-80-0,0.5422362163135062,0.45776378368649384
6574-99-8,0.5981559489042794,0.40184405109571975
17420-30-3,0.41820162451035997,0.5817983754896403
16588-02-6,0.5852643835437099,0.4147356164562903
23651-95-8,0.5614233674225311,0.43857663257746876
19694-10-1,0.3144805504321605,0.6855194495678397
2840-28-0,0.45966879992307347,0.5403312000769265
89426-89-1,0.11051302117328111,0.8894869788267192
16588-06-0,0.3369575260619412,0.6630424739380587
96-99-1,0.3860644974784283,0.6139355025215716
2250-53-5,0.17531133125212234,0.8246886687478777
49860-08-4,0.670864972968491,0.3291350270315088
70-10-0,0.19918002788612985,0.8008199721138708
77668-43-0,0.11986670276121564,0.8801332972387843
89-75-8,0.19571002055067804,0.8042899794493223
84504-69-8,0.2836970867704368,0.716302913229563
399-69-9,0.1363419851401268,0.8636580148598738
121-17-5,0.1478973549521727,0.852102645047827
328-84-7,0.8527707613023146,0.1472292386976857
13014-24-9,0.6324506468426684,0.36754935315733117
118-83-2,0.10834633852739799,0.8916536614726027
320-60-5,0.31270342118273176,0.6872965788172686
13014-18-1,0.22056898417908785,0.7794310158209126
5307-14-2,0.6911135088090598,0.3088864911909392
5131-58-8,0.14505921815814266,0.854940781841858
137-09-7,0.25479758503807637,0.7452024149619237
61988-37-2,0.37508262236420886,0.6249173776357911
88-63-1,0.8381037388144569,0.16189626118554382
3671-66-7,0.050248888723413744,0.9497511112765865
14733-77-8,0.2359046897050459,0.7640953102949543
119-34-6,0.7813443057685123,0.21865569423148803
364-76-1,0.332843167860008,0.6671568321399918
635-22-3,0.39857253359214595,0.6014274664078553
3863-11-4,0.07803817523460115,0.921961824765399
7474-78-4,0.8146103079951337,0.1853896920048664
95-76-1,0.03506677359249403,0.9649332264075063
97-02-9,0.2766813843189363,0.7233186156810628
121-88-0,0.6137904067122338,0.38620959328776516
99-57-0,0.5075073581187739,0.49249264188122605
121-87-9,0.5812334779632359,0.4187665220367638
6283-25-6,0.5494976116269084,0.45050238837309114
89-63-4,0.3842149671714122,0.6157850328285882
95-85-2,0.1460303479283599,0.8539696520716406
