CASRN,LD50_svm_ecfp6bits
82664-20-8,0.15755237644490516
11115-82-5,-0.4444971396332343
74381-53-6,-0.28832811352744847
88321-09-9,1.0753132148268565
3891-98-3,0.940916379251326
67874-80-0,1.2351756799708977
85785-20-2,0.6783480655388407
161798-03-4,1.0531364240170813
20724-13-4,0.5855935152493856
78113-36-7,0.31853413247519424
68630-75-1,-0.41934781550867306
78-69-3,1.1518135535836933
81335-77-5,1.0853769803591318
72576-80-8,1.3221127556716192
90622-57-4,1.143433705985546
29804-22-6,1.00011332201457
2035-99-6,1.5900707797309734
2198-61-0,1.4485497041300697
109-19-3,1.3410197855957589
539-90-2,1.481689109835886
137863-20-8,0.5451607694317491
109-15-9,1.4610246296135467
97-87-0,1.709225003541865
112-11-8,1.2427400610942478
68228-18-2,0.751155627562216
57375-63-0,0.38623169570654614
40910-49-4,1.3810813539696567
141-14-0,1.4715214748169996
69929-16-4,1.615527685505127
134701-20-5,0.45935959623305633
113658-85-8,0.2315649085971947
40596-80-3,1.013389038683032
86401-95-8,0.2592188727190756
38285-49-3,1.376969777540693
54839-24-6,1.202022781234454
141773-73-1,0.6484181593413538
58327-22-3,0.6212135429104277
236391-76-7,0.5830463725173809
54546-26-8,0.7414473267932205
41767-29-7,0.0006822798307470901
25122-46-7,0.04907063324737537
80474-14-2,-0.31902441115277325
33499-14-8,0.7402532525034946
123172-53-2,0.6738966674947244
68141-17-3,0.6389400127344114
1093653-57-6,1.0915711384295936
110-41-8,0.9926580927694086
7786-29-0,1.228964086668629
123-15-9,1.1331145931238522
123-96-6,1.1630121949959626
43201-95-2,1.4441909864985747
142-55-2,1.3565696619762204
139001-49-3,0.8614695865698254
35265-04-4,1.3664265979970431
70700-29-7,0.14523142903527098
106461-41-0,0.8260229751865107
84625-61-6,0.09907886871399452
83161-22-2,0.9659772657012549
78-86-4,0.9922059117032727
27970-79-2,1.2070216005221739
14417-88-0,0.7706310959129523
59875-04-6,1.106410222639993
138-22-7,1.4017069976801406
53651-69-7,1.2763058736645623
122008-85-9,0.37904228444603993
94876-55-8,0.2619165257979921
7493-57-4,0.9391682466089093
59323-76-1,1.0758786630142863
1647-12-7,1.3227977408624265
87333-19-5,0.6809354937273091
2556-10-7,1.0367661853069454
145040-37-5,0.268298029500019
54350-48-0,0.5049555525229548
50765-78-1,0.022997762760440965
461432-25-7,0.9337637855211198
53839-71-7,0.8437505330758941
40267-72-9,1.532499314732489
3290-92-4,1.2886874946141127
145650-60-8,0.9902659533295095
84012-64-6,0.8490024594920649
144-39-8,1.560827473605571
61931-80-4,1.2057016787768648
68480-17-1,0.43991514164707946
1335-46-2,1.1022957001448206
35044-59-8,0.6445315547911927
125055-60-9,0.6028325407017221
88969-41-9,1.3934815458512895
62395-45-3,1.1944355231847201
32766-80-6,0.8148194776468247
125055-73-4,0.5926838457984407
23674-86-4,0.18898497368052025
1253-28-7,0.7010789364242465
33765-80-9,0.8932457392039261
82875-46-5,0.8835102123594196
82875-43-2,0.49771308725199415
88150-62-3,0.11110847390557987
75274-15-6,1.0966103687418016
75274-19-0,0.8387346641730768
117378-04-8,0.7808795520212919
142-90-5,1.2797132090730754
39670-09-2,1.5131186915670294
112-12-9,1.2476673127730313
2052-15-5,1.512930656510156
40942-73-2,0.8270276297802335
125055-69-8,0.8871588155109027
125055-71-2,0.7344333508975129
125055-59-6,0.7805841195394883
125055-57-4,0.9377379789040201
125055-55-2,0.8822958726971251
125055-53-0,0.8886629326157718
125055-72-3,0.7340826709313097
98290-92-7,0.10839365459595973
3848-24-6,1.4528717268189388
108427-72-1,0.739422136778662
168152-83-8,0.5807945706481052
168152-73-6,0.6418333651443264
148504-51-2,0.614461036774909
629-70-9,1.494078313506403
112-17-4,1.494078313506403
143-13-5,1.494078313506403
112-06-1,1.5709451078767915
53042-79-8,1.49387015481557
18871-14-2,1.2049543808848973
57960-19-7,0.7576308137258616
539-88-8,1.5177349002483722
98476-13-2,0.5912596726883903
66505-62-2,0.4871495978545921
3681-71-8,1.33186080527495
50767-79-8,1.4842474550502107
13402-08-9,0.5970124613047947
1522-41-4,0.9549446852053998
75274-18-9,0.644609709437233
80086-35-7,0.6187528058388794
2082-79-3,0.8727210557643001
125643-61-0,0.8727210557643001
5560-69-0,0.596378711198609
101238-01-1,0.8138002257343278
36306-87-3,1.01857490662789
51022-71-0,0.7744140958937744
112143-82-5,0.40281124223762177
5434-57-1,1.2871649808677974
637-92-3,1.1752783781496348
4492-96-0,-0.11999453829086948
50673-09-1,-0.8993471415570778
116337-75-8,1.1302060296314456
16870-37-4,0.06820030493490858
98532-80-0,0.5251213626968856
2049-95-8,0.8164364524438223
67785-77-7,1.0741260002781137
116337-72-5,0.928340307215251
59703-84-3,1.067548559060667
2901-13-5,1.10229915483441
108957-94-4,0.5522521186993343
600-00-0,0.9385845473316989
315-37-7,0.6437157626449035
13609-67-1,1.0798296687709725
51333-22-3,0.10293239688285638
98519-33-6,0.5282951495218211
7011-83-8,0.8308113067827188
70851-61-5,0.8075786055981853
6413-10-1,0.91888227882886
72391-46-9,0.7500376343324433
97780-06-8,0.8484146887719959
123172-48-5,0.8806012115820248
34140-59-5,0.6822162854694751
112-69-6,0.47621638731926863
1120-24-7,0.47621638731926863
7651-02-7,0.9608458605161665
149968-48-9,0.9180112888447223
20954-12-5,0.9062145490067044
82413-20-5,0.5204399538067312
52207-87-1,0.5701278481379726
14433-76-2,0.9058695042993001
64973-73-5,0.36997276828828807
93697-74-6,0.9149334874868038
113702-03-7,-0.1481853966499207
113702-01-5,-0.008881761589789594
110-25-8,0.7538761405762808
40374-16-1,0.2720296686064101
52053-74-4,0.9550141571714825
123253-05-4,0.05183822783369474
80085-38-7,0.546828285220597
80085-45-6,0.4494450201667104
62893-20-3,0.5183164785796883
80464-16-0,0.2487465105940465
80463-73-6,0.5715124657001245
80464-10-4,0.527964556835097
129630-19-9,-0.18164431475362774
80086-97-1,0.4027890010173929
3332-27-2,0.5661031271879384
84-36-6,-0.25136112982454795
16415-12-6,0.9572806042128135
7779-41-1,0.8039642072205511
13257-44-8,0.7505660995787953
91-87-2,0.9396188620613934
69788-36-9,0.6102344473677388
64951-26-4,0.4311140841861907
75274-23-6,0.9502242742648119
141776-32-1,0.9189183232636424
54473-52-8,-0.4095436447851686
30560-27-1,-0.5324315996416836
168152-95-2,0.619271942638493
112-61-8,1.2011409683452454
111-82-0,1.2011409683452454
106-73-0,1.262167648305358
24851-98-7,0.7787112630206932
24863-70-5,0.8648571539544907
623-42-7,1.4033211747395629
75274-28-1,0.6884489944611627
75274-29-2,0.9099702381846744
75274-27-0,0.7032278987579377
20723-84-6,0.3849989163524814
104-27-8,1.1710175248435386
536759-91-8,0.6684982755249345
54249-44-4,0.686755844146087
68274-48-6,0.3857046426529114
75274-14-5,0.9405026906932559
75274-16-7,0.7780398765734111
147150-35-4,0.046730129540349497
623-53-0,1.4010959544050983
286938-65-6,0.6838716326781777
63578-18-7,1.0643111244348296
168152-79-2,0.5051393248630123
624-89-5,0.6134187807900466
68855-24-3,0.7941473822047642
55726-47-1,0.7900205473463535
112-85-6,1.39510653274055
629-96-9,1.4664437716949021
68037-92-3,0.6863723361739766
930-02-9,1.2434911220419704
68987-29-1,0.6301561048915034
638-65-3,1.0446062418932536
9004-99-3,1.5366178421103864
106-11-6,1.3063360411759537
99300-62-6,-0.17199668651876454
68955-20-4,1.0125600385295117
19035-79-1,0.6301561048915034
5894-60-0,0.7704258976351894
112-82-3,0.7886774046289218
88599-34-2,0.4837243274228138
88599-70-6,0.2591347830773947
2441-41-0,0.8736689540972429
57-10-3,1.39510653274055
137-66-6,1.0809065753868814
130365-35-4,-0.17199668651876454
68955-19-1,1.0125600385295117
56677-60-2,1.152755817042942
124-25-4,1.3871519738335492
20261-38-5,1.0411358446366976
72716-26-8,0.8154701502501878
63233-56-7,0.3031295868007191
544-63-8,1.39510653274055
59227-89-3,0.8802526832448583
143-15-7,0.7886774046289218
67774-74-7,0.7941473822047642
2146-71-6,1.3493218398419327
112-44-7,1.3871519738335492
113885-32-8,0.6550838496702296
68515-73-1,1.2155479395305586
112-29-8,0.7886774046289218
63233-55-6,0.3031295868007191
86960-46-5,1.0344729790496245
99313-47-0,-0.17199668651876454
112-84-5,1.1509278162119356
112-91-4,0.9828509215564598
124-19-6,1.3871519738335492
6071-32-5,1.1585885541824408
20190-95-8,1.2957396257135514
112-05-0,1.39510653274055
111-87-5,1.4664437716949021
1843-05-6,1.3266343769873417
111-85-3,0.5356375125052972
137-03-1,0.8395164439335361
6071-27-8,1.2290149076941366
2435-16-7,1.0155304472396296
713-95-1,1.3265963457187038
1987-50-4,0.9193844922259495
63233-54-5,0.3451816270449639
68155-07-7,1.3759110562875874
52364-72-4,0.41925481009118704
13074-65-2,0.9700814437776066
7620-77-1,1.434469824783283
1117-86-8,1.5507568554228324
7237-81-2,1.0096394546949443
629-33-4,1.392983103165228
41424-11-7,0.5117075090053937
147315-50-2,0.8237591297973215
53370-90-4,0.947565376121704
111-25-1,0.7875837873505616
23433-05-8,1.3639126649556554
1766-91-2,0.3811214253414601
76990-85-7,1.0331282321627904
20308-43-4,1.2470364220351295
638-49-3,1.2417279238361703
52364-71-3,0.49056435178125146
557-48-2,0.8473532465625024
23433-04-7,1.3436194336639886
168152-75-8,0.5453954111002086
141645-16-1,0.4571060621900207
138401-24-8,0.6492417240573383
28395-03-1,0.949571346747929
3470-98-2,0.99077992216893
122-43-0,1.0219536419312765
20954-16-9,0.7372447363869972
7756-96-9,1.4725389986823356
88599-43-3,0.8627510361998436
82989-25-1,0.9457414269969353
2314-09-2,0.8513254945630591
116020-44-1,0.3469470147490339
21531-91-9,1.434011894443858
698-76-0,1.3414392471059116
105-21-5,1.3345063832920814
151327-12-7,0.38936230839856334
151327-04-7,0.1349434451779129
151327-11-6,-0.023233402209542398
151327-07-0,0.456024674975565
168152-96-3,0.46293648941030274
168152-92-9,0.5710879032851177
168152-72-5,0.29947017439230805
168152-66-7,0.571714537130497
168152-81-6,0.3888029168288991
168152-80-5,0.4119296694023524
168152-67-8,0.27658369636706737
168152-84-9,0.6726443791031771
168152-76-9,0.6738975002146064
168152-71-4,0.3138627283159625
70735-85-2,0.922185855856873
63233-46-5,0.4975562094743009
125055-68-7,0.746560741831626
52709-86-1,0.4155987780138952
142770-42-1,0.6833509006014795
34614-30-7,0.5488020877849542
83395-30-6,-0.11179529449227688
918504-27-5,0.31600683142441
1262985-23-8,0.15190391610093135
1103234-56-5,0.6710198855723384
540-54-5,0.48634709006509613
33467-73-1,1.2509727564876592
42436-07-7,0.9462909557527861
24880-45-3,1.3267690204522267
695-06-7,1.3950474242493884
4437-85-8,1.1022892739742796
98519-44-9,0.1938266177921284
98518-99-1,0.33699699038009645
98532-66-2,0.3350747444487856
65-14-5,0.6684861398380206
90-49-3,0.5788289340480188
113614-08-7,0.4422330768688678
1824-58-4,0.5830943415833518
34314-31-3,0.6402615498001576
149979-41-9,0.7080429024188202
168152-88-3,0.6002565783988261
127277-53-6,1.0918517234277254
1477-19-6,0.6697018793965039
106006-84-2,0.6284492189089435
17511-60-3,0.9860054047487463
5187-23-5,1.0840534509843134
3047-32-3,1.1520719594708198
66492-51-1,0.6907350922061581
10097-02-6,1.0380130933841882
509-86-4,0.5353132057488184
61837-66-9,0.566625974750891
74697-48-6,0.39798633626062463
85697-07-0,0.47198949025438464
71475-35-9,0.8051151247099115
68228-19-3,0.649966706542817
13147-25-6,0.8170841567426581
70458-96-7,0.636373622946129
19562-30-2,0.8440213370621459
80472-85-1,0.36718458262244824
62899-75-6,0.7650057251474949
78467-49-9,0.3644182796569704
86-28-2,0.3703628958041012
3784-99-4,0.30800848240936984
1239-45-8,0.5086654138657525
98519-29-0,0.2736808107714914
58567-11-6,1.06012300552508
10310-32-4,1.0176801688266806
64037-28-1,1.035830585750824
105-56-6,0.9887161564179219
25059-80-7,0.8429380759148422
119-41-5,0.989980822696596
34580-65-9,0.633242586201205
63935-38-6,-0.015827054642946536
88599-72-8,0.7109514421702761
18637-00-8,0.8659361989724497
92077-78-6,0.6962715619009974
86541-74-4,0.8646075813000706
110221-44-8,0.7522266094251258
38109-77-2,0.7941925762504491
29177-84-2,0.8586443913732917
454-31-9,0.851474381102935
34580-75-1,0.6071582953764563
122277-22-9,0.40997395233846445
79660-46-1,0.06531333452055188
98349-25-8,0.7941132498383774
16078-71-0,0.7150582927722444
142891-20-1,0.8015022948007002
24237-54-5,0.7425089248331804
75274-22-5,0.5454265207964974
74531-87-6,0.842455635519129
103112-35-2,0.5655888662234263
383-63-1,0.7145579688035437
515-84-4,0.5788664120907463
139481-59-7,0.45649421625184594
79794-75-5,0.251346469560084
110-77-0,0.9899655576115773
181587-01-9,-0.16239905301116941
102251-91-2,0.15796582813227045
1733-25-1,0.6027364036667648
7785-33-3,1.1222572925371115
56172-46-4,1.7040161811577392
11141-17-6,0.01295588564791228
8022-96-6,1.145623129774302
80-59-1,0.9184502563362549
240494-70-6,0.18607304982529094
7319-16-6,0.8086409737859206
623-43-8,1.1605382868532736
6842-15-5,0.6957117794592829
33956-49-9,1.2788411771763086
15220-87-8,0.17655446386914797
78919-13-8,0.21485761093519407
126-13-6,0.6847152251968058
26305-03-3,0.2938934311546051
111-01-3,0.7938406174314898
72559-06-9,0.03961198443553804
16846-24-5,0.7339251594170859
101043-37-2,-0.17901018365935317
134652-60-1,1.0609392294614843
6846-50-0,1.1893744106278872
68937-40-6,0.2909033345706846
126-71-6,0.40358940016707034
64532-95-2,0.6240469551303065
2162-73-4,1.0061873950780131
85187-23-1,0.6201926857458333
157859-20-6,0.6725183837491371
24916-51-6,0.5199953073518269
78164-00-8,-0.3093023657400034
16409-46-4,1.034749339768012
80621-81-4,-0.1654386604396978
3286-46-2,1.0928893057434463
61379-65-5,-0.17953494072317322
4345-03-3,0.409744062574801
43119-47-7,0.27882136622826503
1406-66-2,0.5129884912054636
84-80-0,0.7207721857404032
21673-83-6,0.9099884312357065
150-86-7,0.8902468743302188
70384-29-1,-0.3851169031282128
505-32-8,0.674912386881918
41669-30-1,1.2803148583822357
26401-35-4,1.276563817747705
28472-97-1,1.2803148583822357
166412-78-8,1.5393563902573493
544-01-4,1.6244659480105077
605-50-5,1.573714112333347
589-59-3,1.2404452270645563
53378-52-2,0.5541034275803902
68171-33-5,1.2604510675417737
100-18-5,1.017435394462269
3437-84-1,1.4204062745520782
7491-02-3,1.297244383089787
924-88-9,1.5353579564735544
10552-74-6,0.4392888529576089
3726-36-1,0.6753929586566929
128446-33-3,0.7016662455852645
1397-89-3,0.4504283078034985
20780-49-8,1.331596933166193
58327-21-2,0.676721328640669
58327-19-8,0.47605004982536325
516-95-0,0.19106109356453693
65242-49-1,0.14260387428686072
57-88-5,0.08763190139214427
1404-93-9,-0.609534203136836
29886-96-2,0.4667298067038732
87239-81-4,0.2018303959768002
106-21-8,1.165027229473433
203448-76-4,1.1136884259492812
99-82-1,1.1797059086783315
87061-04-9,1.156455962622698
26171-78-8,0.8818735643175044
147126-62-3,0.5181647098480511
860035-10-5,1.2745825550860457
50765-83-8,0.28797256752750044
50765-86-1,0.686350353380454
50765-79-2,0.14847955292362958
68133-73-3,1.5409373999303582
20724-12-3,0.2966950936130517
30129-27-2,0.26363967772780583
78-35-3,1.5514188404968645
73080-51-0,0.7104797267720679
121625-72-7,0.5106547635359997
67801-20-1,0.6504554527555442
56105-46-5,1.1024525163447276
94739-29-4,0.21299961308869508
13749-61-6,0.9972198129880783
13706-86-0,1.1705901432399035
56211-40-6,0.31982991017738227
40507-23-1,0.5281468274461503
125055-52-9,0.8106061218031733
19234-20-9,1.3979106112185575
1445870-18-7,0.2761093888920272
1222-05-5,0.40454506277613067
57052-04-7,0.45889094187586377
540-84-1,1.2555346643151615
76-50-6,1.013420564613516
127-25-3,0.4719384969920277
144-19-4,1.0246266528431933
49562-28-9,0.8372410453626118
51368-55-9,1.1423957373243652
58327-13-2,0.6625340939319431
58327-14-3,0.4098391841389659
58327-12-1,0.5041423829671259
666-84-2,0.39549081179105183
53471-69-5,0.2082952528068832
53003-82-0,0.2706732123137836
53003-62-6,0.2768614693907694
86408-72-2,1.1408851741046662
512-04-9,-0.1413662465426554
114311-32-9,0.9125521517648478
69915-62-4,0.8900796270008742
116666-63-8,0.11192344949788491
14759-05-8,0.3972739257409059
97699-69-9,0.39363034508901573
30560-28-2,0.028020306752755575
145071-49-4,0.273667783938774
149877-41-8,0.007326806808580777
97886-45-8,0.36847494890470855
27458-93-1,1.518586861186881
30399-84-9,1.4054704046577298
68784-12-3,0.7371908897999044
68526-86-3,1.518586861186881
72162-46-0,0.5735700843419309
64354-92-3,1.138478262434322
71902-23-3,1.1865589652210073
29590-42-9,1.100504506261632
11071-47-9,1.254037798079163
830322-14-0,1.289066710624259
56011-02-0,1.376369911047942
7779-65-9,1.4127597992943963
91040-96-9,1.102213179449017
103-38-8,1.1077823223750876
102-13-6,1.2437614269944013
86553-26-6,-0.04725741782870452
18169-57-8,0.6560743311170831
696-29-7,1.1559028024942166
14845-08-0,0.5095946656243078
72-18-4,0.8745696303258033
16652-76-9,0.6248777599450477
28770-01-6,1.30165416743151
15763-76-5,1.3490208929805623
91040-95-8,1.129117277822549
37389-71-2,0.05882181666771935
103-60-6,1.113243659501746
103-59-3,1.4328012138136432
97817-39-5,0.2163863148791585
99300-63-7,0.13451628564784723
89703-10-6,0.4793725039910366
22235-81-0,0.7156818859034608
3423-28-7,0.8820127801304602
98519-41-6,0.333305002999706
66332-96-5,0.5743494886224991
35212-22-7,0.4861598937519478
7780-06-5,1.2060044933933758
88599-41-1,0.48658384994155734
88599-42-2,0.395025598882514
83395-31-7,-0.17693503848576952
298692-41-8,0.25404619576631315
46355-07-1,0.3579078585848021
75-33-2,1.0607501302800584
141396-28-3,0.2606339104683091
110871-86-8,0.6473177677488915
3048-76-8,0.9508472689313638
849-55-8,0.6750306254199936
84985-34-2,0.5466001849600728
513-85-9,1.0754436711419975
98532-74-2,0.3707998173519287
98519-01-8,0.31518016331706944
23477-98-7,0.6803144541062123
62563-80-8,0.8225123862556414
4433-36-7,1.5032530038234482
72869-86-4,0.914895688674648
70172-00-8,0.7264211505709213
71-58-9,0.5772998196303754
33564-31-7,-0.07260811792199173
51155-15-8,0.8791217788522887
7492-67-3,1.5856994673591802
139-70-8,1.1354570048474089
2436-90-0,1.3422794184794595
141-11-7,1.360814715484905
143692-53-9,0.26348787291264
161599-46-8,0.8895115957409376
53-36-1,0.5760167111828716
64544-07-6,0.5429805447021328
10486-14-3,1.0227778528171592
7764-50-3,0.7931647543700606
66309-83-9,1.3933146279170772
5726-19-2,0.9487193125802529
74258-86-9,0.287959216933906
2114-33-2,1.0496575179620313
13740-38-0,0.8130687725813512
17560-51-9,0.9161635727629216
207574-76-3,-0.016587455328177736
4390-04-9,0.9809027129732293
13475-82-6,1.1672423020499025
58327-15-4,0.7357563883544826
1392325-86-8,0.32346236236524595
365411-50-3,0.48849175101671705
34396-03-7,1.067874352062442
3452-97-9,1.1466644134244537
18379-25-4,0.6775625249219397
55721-11-4,-1.239383402227217
29597-36-2,0.6502598655880567
58327-09-6,0.6452197629230456
17564-84-0,0.6628569562527371
58327-10-9,0.6100175248252968
17564-81-7,0.4678531255271925
58327-07-4,0.7093104532819914
118-56-9,0.865318064209259
107-74-4,1.2771042624232103
107-75-5,1.1332434249526715
498-81-7,0.9093673488318901
28231-03-0,0.45273186221713857
103079-06-7,0.8930349421502448
14605-22-2,0.47347061955185454
89232-83-7,0.4314474786896274
83-43-2,0.6635890047999422
50-02-2,0.18591757169358303
466-11-5,0.0682644321348922
56390-16-0,0.04259899981255322
955-48-6,0.6974991984152512
11011-72-6,1.041071970248262
22791-22-6,-0.5451178791417799
1174627-68-9,0.6571207103117036
564-25-0,0.23922840887238328
74859-39-5,0.788335828892244
74859-37-3,0.6856320648867789
123172-57-6,0.7969876869256571
123172-63-4,0.8049389168671213
123172-50-9,0.6397772980590388
123172-52-1,0.5212889813997905
123172-54-3,0.3804585229952102
126-07-8,0.21808129826356426
74149-72-7,0.4404691869750421
18910-65-1,0.7133871968762253
115960-14-0,0.3372276378108583
547-64-8,1.2439172103531368
82697-75-4,0.8014220388369737
82697-74-3,0.8043115234347737
13749-94-5,0.6605835720511943
1141487-54-8,1.1794357761059746
2163-42-0,1.1282595625142586
118562-73-5,0.9221439027009621
16251-77-7,1.1017086245786576
79547-78-7,0.07698638916229494
1266664-66-7,0.41810681380966064
141543-65-9,0.2443452839564002
1129-42-6,0.7397266937098226
98730-04-2,0.6546854574235719
928-40-5,1.3594093369231737
127-00-4,0.8684622342857682
96-47-9,1.0388938326767916
17924-92-4,0.6792519424554642
26735-66-0,0.3098112131650421
95737-68-1,0.7036319746505
24143-17-7,0.4717932529700717
98519-24-5,0.316172580363429
42872-30-0,0.6919945164502574
42872-29-7,0.590340570302315
78587-05-0,0.404834903291293
61276-16-2,0.45481390409522815
26016-98-8,0.7740995093044964
67358-82-1,0.45338805896084144
877399-00-3,-0.020906348517714668
123172-49-6,0.7944609597494052
69806-34-4,0.12424935973994289
101-10-0,0.7160052272000728
72324-18-6,0.367155221802026
94149-41-4,0.36433237850874756
72322-15-7,0.2654483577369513
107220-28-0,0.2988254169129414
303-97-9,1.4115394337346223
158792-23-5,0.3713685561332123
50765-82-7,-0.06334699140339628
50765-97-4,-0.016415335813089627
139189-30-3,-0.153459271215158
126-14-7,0.7023312563687685
51-77-4,1.443506543703052
40601-76-1,0.674767260300801
7235-40-7,1.0442208414045897
50765-81-6,-0.1814392608972476
162881-26-7,0.3553124919308899
116-75-6,0.9035426254377998
121-06-2,-0.08109733764722116
5280-80-8,0.1240528550086969
23960-07-8,1.1286683169177167
50765-77-0,-0.01574187923530257
49575-13-5,0.9456264905697715
42012-90-8,0.11988035067778458
64506-49-6,1.209164142723656
495-62-5,1.4229452174737776
24304-50-5,0.827231242338414
4948-15-6,0.24831790656892627
26567-10-2,0.6787040722315756
68259-05-2,0.2133056578436996
79665-24-0,0.31975441367718815
21697-42-7,0.8919819666333932
68922-23-6,0.5908250554616272
161050-58-4,0.5116453523337718
283594-90-1,0.373206057065254
145-39-1,0.7944434535340608
81-14-1,0.6632606694366241
7212-44-4,1.0971979259758282
97322-87-7,0.7249658783810524
58652-20-3,0.8354465991867672
2655-15-4,-0.2665606874622872
3618-72-2,-0.23054690565086766
18794-84-8,1.1350055438847828
65405-73-4,1.2653215220958631
105-86-2,1.3162086564632784
102-22-7,1.3249141974103802
94-48-4,1.0187229015397987
41131-65-1,0.7170395018701352
669005-94-1,0.1874553792345348
487-68-3,1.2822477069813663
75980-60-8,0.47406118355660665
90992-25-9,0.6486356437751546
25586-42-9,1.016864126695328
101708-05-8,0.5230688076173784
53780-34-0,0.620369828183881
80693-00-1,0.6078866454561702
36443-68-2,0.9727026779286527
7756-94-7,0.8346097062881646
68411-46-1,0.8705731122100102
30392-41-7,0.14961495418958903
1879-09-0,0.6713514679269288
81-15-2,0.4655474193392428
2205-73-4,-0.0433190083392605
6090-15-9,1.5366483312341885
30764-80-8,0.8091989158677653
41414-75-9,0.9310621578697891
60763-44-2,1.2830389287566661
7143-69-3,1.3521345156633697
126-64-7,1.1489304598360657
149961-52-4,0.045049245194413334
2179-25-1,-0.22256670944712442
137521-49-4,0.7154886928708175
137521-48-3,0.6553752450069941
79006-83-0,0.0069331524911796505
87767-36-0,-0.3579645520387871
50765-71-4,-0.16005415707374604
123252-97-1,0.14624745813471063
96-88-8,0.24720875247095808
220899-03-6,0.5232037467790098
68516-73-4,0.743445199646362
72705-22-7,1.0292343796311065
41295-28-7,0.7998139607879997
74222-97-2,1.2304368645066979
86604-75-3,0.5175133247473462
133908-64-2,0.33970655719184606
105951-93-7,0.12293725319811843
14763-62-3,0.7956890445928453
123-35-3,1.2312140960756985
23444-65-7,0.9914574951326145
50765-76-9,-0.08610834714793247
50765-74-7,-0.2844702034769171
3748-13-8,1.0611554980746973
21282-97-3,1.3511574282570682
8028-48-6,1.1041730000060106
10291-28-8,1.1845183123315337
232938-43-1,1.1040190080394812
980-26-7,0.8350028092815343
4403-90-1,1.2897190944161476
4066-02-8,0.6953687595136606
17667-23-1,0.9915263986101353
37027-12-6,0.8220251442979527
37027-11-5,0.9235745945285823
120-34-3,1.1412198973760608
83-88-5,0.13646686805628994
3416-26-0,-0.15197584530475217
57021-61-1,0.43498423997082214
91-97-4,0.8919651100741532
4548-53-2,0.9448942214688274
30544-71-9,0.7228963770825083
21554-20-1,0.2171903025871691
119462-56-5,0.8610712911060006
20404-97-1,0.5614253998579031
144651-06-9,1.0827452327266385
129423-54-7,1.1034071031898025
65089-17-0,0.4077581053164674
25321-41-9,1.2484818470115768
84596-57-6,0.38995773753060337
302964-08-5,0.10115947790268298
3476-88-8,0.5634703494021303
3520-72-7,0.4857551622121583
73840-48-9,1.0008940799830435
74037-55-1,1.130609845738154
168152-68-9,0.5704995383480271
729-99-7,0.8515121391443621
56619-72-8,0.11375770536991192
39864-15-8,1.4593747040566067
642-83-1,1.0222953581772747
2624-43-3,1.0891602863234102
32509-66-3,0.6944901614430563
6277-14-1,0.43823175925161006
40374-15-0,0.03386895165632409
116-66-5,0.47440770302853497
80024-58-4,0.8368458640370027
117467-28-4,0.2778656317339252
125055-56-3,0.7954194494384614
88-60-8,0.9340951405798958
3896-11-5,0.47993197884528693
22791-33-9,-0.18557176504534312
272451-65-7,0.26940121802262196
69103-20-4,0.9935052787503267
70174-49-1,0.5933418112797142
4501-58-0,0.7994532537327719
28175-97-5,0.9079294405651219
59-53-0,0.9743467179705352
40374-20-7,-0.3748648742644768
22791-34-0,-0.30157175910051615
152-62-5,0.47234109424428783
1164-92-7,0.4888862297268539
119302-24-8,0.2704464104176867
34184-82-2,0.7181984385248077
514-36-3,0.6966081759777747
77017-20-0,0.38675727003584615
51022-69-6,-0.5389311270276187
82875-39-6,0.9333733096573145
137521-50-7,0.5901199905565586
137521-61-0,0.366220691431026
137521-60-9,0.4186886678268711
82875-45-4,1.0189498225908658
82875-42-1,0.6329171542836036
13687-28-0,-0.348127009954298
500008-45-7,0.10202149696161
137521-58-5,0.42893342700084225
137521-53-0,0.4018294906476334
137521-52-9,0.4998127828754524
137521-57-4,0.18265828983378396
137521-56-3,0.5287157058816891
137521-54-1,0.31127925940075474
54903-57-0,0.9249255327645458
17526-94-2,1.0480087532665574
57614-25-2,0.4690861741176733
102410-37-7,0.21911924197656307
88149-59-1,0.5778615935778906
365400-11-9,0.5310116096423791
86135-39-9,0.4095813980055629
80087-26-9,0.3354368050131802
98124-05-1,0.46441354415053393
2398-96-1,0.4028290489708113
34552-84-6,0.22979541459294395
116337-71-4,0.9271696494528445
40373-39-5,0.2003297846803065
40374-17-2,-0.09457924187732702
80086-85-7,0.21884003535476837
5039-78-1,0.939068907362675
12225-18-2,0.30928771678823264
10605-03-5,0.3385999251622285
86135-92-4,0.16112138986892155
82230-53-3,0.2582230097692393
143390-89-0,0.4102013967034268
10420-33-4,1.0300588510739215
79277-27-3,0.5200264810747595
104-20-1,1.0347338141340812
52793-11-0,0.7093005622280635
55232-81-0,0.236988428843816
25956-17-6,0.4539912387302292
68779-00-0,0.8063233024628134
943-88-4,1.2381209673597144
17392-83-5,1.0059600132893105
13515-40-7,0.6254943937123973
82199-12-0,0.3953345191786175
61320-65-8,0.7937235490590422
75511-23-8,0.4738188081570971
82875-41-0,0.5739364178781281
67370-00-7,-0.3244734196176666
79510-48-8,1.1531709904118224
82097-50-5,0.4793956904302581
64485-93-4,0.7239307461342457
66505-63-3,0.3036564379709872
106904-09-0,0.8744238984196624
763-32-6,1.4387807811267934
62599-49-9,0.7412351601706482
3683-12-3,1.2937126979778575
2144-53-8,0.781855179080567
