CASRN,Toxic_svm_maccs-0,Toxic_svm_maccs-1
53878-49-2,0.4125086224325206,0.5874913775674794
372-77-0,0.12811902554719792,0.8718809744528021
123-81-9,0.22146569165220448,0.7785343083477955
4301-50-2,0.37737561765491984,0.6226243823450802
76824-35-6,0.6034009608883782,0.3965990391116218
103-29-7,0.9297769188781346,0.07022308112186532
621-95-4,0.1256950041546877,0.8743049958453123
736-30-1,0.1867573816477165,0.8132426183522833
137281-39-1,0.6300459832834011,0.3699540167165988
7199-29-3,0.2526450026742586,0.7473549973257413
37286-92-3,0.6327178749470784,0.36728212505292157
494-19-9,0.39212256472834917,0.6078774352716508
697235-49-7,0.7617205002627013,0.23827949973729867
53597-27-6,0.35029045686753624,0.6497095431324639
119-84-6,0.5205828619373326,0.4794171380626674
36330-85-5,0.6372247608371407,0.3627752391628594
38873-55-1,0.6932841650409844,0.30671583495901567
123-56-8,0.7863905827831836,0.21360941721681664
23249-97-0,0.5978815027930167,0.40211849720698317
23093-94-9,0.840885104932277,0.15911489506772297
23093-93-8,0.5921395862705066,0.40786041372949355
21256-18-8,0.5593426722087623,0.4406573277912377
24096-53-5,0.2668842685272854,0.7331157314727147
128-08-5,0.3137692275252014,0.6862307724747985
16327-90-5,0.8499631945688144,0.15003680543118558
108-30-5,0.7606632025320305,0.23933679746796957
114369-43-6,0.2827101766173286,0.7172898233826717
5029-46-9,0.32562216262018506,0.674377837379815
53894-28-3,0.5242862227539207,0.4757137772460793
62-31-7,0.2881091849833298,0.7118908150166702
61361-60-2,0.2675358963930704,0.7324641036069297
56538-00-2,0.17444841150392693,0.8255515884960731
72239-31-7,0.13918057738706985,0.8608194226129302
72239-33-9,0.1094173619738072,0.8905826380261928
55458-76-9,0.4944311016079401,0.5055688983920599
51-71-8,0.10469547457822563,0.8953045254217743
54941-79-6,0.19598354654686825,0.8040164534531316
131206-85-4,0.19461332881532797,0.8053866711846721
17471-82-8,0.2907393357164709,0.7092606642835291
100981-43-9,0.6653808323156071,0.33461916768439276
3576-64-5,0.5173618914357317,0.48263810856426825
59128-97-1,0.5,0.5
24166-13-0,0.581812009458622,0.41818799054137806
94776-91-7,0.23843477827824774,0.7615652217217521
111988-49-9,0.22351528128985207,0.7764847187101479
100199-60-8,0.35064133887791693,0.6493586611220828
96719-71-0,0.15905939728239207,0.840940602717608
96719-43-6,0.09705874256582049,0.9029412574341794
96719-45-8,0.3126074146524311,0.6873925853475692
96892-56-7,0.1473296415850472,0.852670358414953
7633-57-0,0.08576279192478076,0.9142372080752191
97174-79-3,0.6381222029472008,0.36187779705279927
138117-50-7,0.6797812932164526,0.32021870678354747
180793-94-6,0.34926090601609455,0.6507390939839055
92-43-3,0.1862177997489526,0.8137822002510476
2121-12-2,0.342140388142582,0.657859611857418
622-08-2,0.7726862206252525,0.2273137793747475
103-74-2,0.8081539933242924,0.19184600667570748
104-62-1,0.766905764559316,0.23309423544068403
103-53-7,0.8953569916741779,0.10464300832582202
124428-11-1,0.5794067131887849,0.42059328681121505
94-47-3,0.8785636278134333,0.1214363721865667
37795-69-0,0.20517131902348396,0.7948286809765162
940-41-0,0.26835923424675096,0.7316407657532491
35250-53-4,0.12675283426279643,0.8732471657372037
59375-68-7,0.1516485993701728,0.8483514006298273
4871-71-0,0.19643881635801427,0.8035611836419858
103-63-9,0.3873902226520058,0.6126097773479943
113136-77-9,0.482850772798931,0.517149227201069
98519-08-5,0.1339649105195365,0.8660350894804633
98519-18-7,0.08423908361254662,0.9157609163874535
60207-31-0,0.10010904662785008,0.89989095337215
98532-65-1,0.08278611788317226,0.9172138821168276
1070-78-6,0.42956561374511776,0.5704343862548824
2043-57-4,0.5580523140442398,0.44194768595576
19201-32-2,0.27612818940161704,0.7238718105983829
116970-50-4,0.6804831080468376,0.3195168919531624
141-43-5,0.5830474369295126,0.4169525630704872
33545-23-2,0.40704557078933223,0.5929544292106678
10042-77-0,0.6146009036610891,0.38539909633891084
151-56-4,0.06102495688160095,0.938975043118399
26957-73-3,0.41621672187450304,0.5837832781254969
5782-83-2,0.2578110556722042,0.742188944327796
96-45-7,0.14145809724869424,0.8585419027513059
73218-79-8,0.14160170749721046,0.8583982925027897
61-57-4,0.5208847028301876,0.47911529716981227
80-02-4,0.6051935380890884,0.3948064619109117
2871-01-4,0.5599400614293573,0.4400599385706428
6961-46-2,0.8361013255828236,0.16389867441717618
24207-38-3,0.5338782902708821,0.466121709729118
1320-51-0,0.8943997325826251,0.1056002674173752
65141-46-0,0.23994571527085165,0.7600542847291483
96-53-7,0.06493061361153418,0.9350693863884658
3566-10-7,0.12268094741427002,0.87731905258573
557-30-2,0.1611230573938704,0.8388769426061295
54941-80-9,0.38169864921749563,0.6183013507825044
80026-34-2,0.39357341920471545,0.6064265807952846
33813-20-6,0.37874143196410065,0.6212585680358993
54941-66-1,0.13190452298019753,0.8680954770198024
26859-72-3,0.12501619918419007,0.87498380081581
22232-71-9,0.1252750335721082,0.8747249664278919
27097-43-4,0.11876159888137998,0.8812384011186198
23915-26-6,0.12892871827094118,0.8710712817290589
27097-44-5,0.1252750335721082,0.8747249664278919
54941-67-2,0.18281320536692858,0.8171867946330714
22036-77-7,0.8415013423543328,0.15849865764566726
39884-52-1,0.16591132663933078,0.8340886733606692
84210-62-8,0.5540106223740243,0.44598937762597574
73870-33-4,0.16271368709052553,0.8372863129094744
53720-84-6,0.1612664610548005,0.8387335389451995
59277-89-3,0.5487856528092848,0.45121434719071507
20208-21-3,0.45646537779114577,0.5435346222088543
40762-15-0,0.8364967291821487,0.1635032708178513
3891-07-4,0.8548609775427152,0.14513902245728486
34929-08-3,0.594329542205495,0.40567045779450484
155601-30-2,0.513733076579514,0.48626692342048583
107-21-1,0.6771621724454567,0.3228378275545433
122-99-6,0.5786799471277887,0.42132005287221136
93-20-9,0.3606782605570889,0.639321739442911
3833-54-3,0.8311897026603153,0.16881029733968458
120-67-2,0.12589374530051697,0.8741062546994829
2122-77-2,0.12885842784507304,0.871141572154927
371-62-0,0.17259092206458698,0.8274090779354131
60-24-2,0.4247593147993043,0.5752406852006956
80303-93-1,0.16534406895148637,0.8346559310485137
1562-00-1,0.8757609963032248,0.12423900369677539
107-07-3,0.05168090988482266,0.9483190901151773
624-76-0,0.15129378841411667,0.8487062115858833
75-21-8,0.11960773757435574,0.8803922624256445
646-06-0,0.6085329371082898,0.39146706289171035
629-15-2,0.5267889819085072,0.47321101809149274
104-66-5,0.933535083836152,0.06646491616384796
28173-59-3,0.8251637597966964,0.17483624020330363
9004-86-8,0.9294442058883796,0.07055579411162054
2514-53-6,0.07344528063649085,0.9265547193635093
96-49-1,0.5291051534867308,0.4708948465132693
339-65-1,0.5148507185073198,0.4851492814926802
58041-19-3,0.5,0.5
19767-45-4,0.6876191576528398,0.31238084234716024
420-12-2,0.07731779221701399,0.9226822077829859
629-17-4,0.08349204252226466,0.9165079574777353
62303-19-9,0.2417811558539462,0.7582188441460537
762-70-9,0.09570686687048122,0.9042931331295188
1622-32-8,0.10809623293014813,0.8919037670698521
107-06-2,0.0769332019219743,0.9230667980780257
126-15-8,0.7110875782423753,0.2889124217576246
85-40-5,0.727936533073604,0.272063466926396
2425-06-1,0.8551631462215668,0.1448368537784334
133-06-2,0.8407257055707638,0.15927429442923635
85-43-8,0.5249207420309688,0.4750792579690311
2971-38-2,0.12324353916245447,0.8767564608375453
97519-39-6,0.8850714421678293,0.11492855783217065
3276-41-3,0.12894194644156615,0.8710580535584339
110-64-5,0.7885780725498974,0.21142192745010263
77-79-2,0.12940893006931145,0.8705910699306884
544-25-2,0.21361468529900332,0.7863853147009965
542-92-7,0.2580121560052133,0.7419878439947865
542-78-9,0.10480021469864598,0.895199785301354
3385-61-3,0.533635287296789,0.46636471270321084
77-73-6,0.621322690619085,0.37867730938091526
122-78-1,0.7440437867171229,0.25595621328287727
28382-15-2,0.4073378784765603,0.5926621215234396
105112-76-3,0.4919819652445811,0.508018034755419
63979-76-0,0.11702026449309749,0.8829797355069025
4080-31-3,0.2634980715419954,0.7365019284580047
104-54-1,0.4606574845456628,0.5393425154543371
29560-84-7,0.05258037721319571,0.9474196227868042
104-65-4,0.7269290416467722,0.27307095835322787
122-69-0,0.8791902490155877,0.12080975098441232
5320-75-2,0.8790392716387436,0.12096072836125642
87-29-6,0.8251364298240969,0.17486357017590304
149-29-1,0.6235613589758499,0.3764386410241502
107-20-0,0.017105101041679577,0.9828948989583205
178671-69-7,0.36232190356728783,0.6376780964327121
628-87-5,0.18483031375157752,0.8151696862484223
110-65-6,0.5794945615522527,0.4205054384477473
3159-29-3,0.6919089475004513,0.3080910524995489
101-27-9,0.28301354575737236,0.7169864542426276
59443-94-6,0.13746523879837147,0.8625347612016283
40018-25-5,0.19127212195185173,0.8087278780481485
107-91-5,0.1530217179897925,0.8469782820102073
372-09-8,0.26792084079597,0.7320791592040301
107-16-4,0.1635378491559255,0.8364621508440745
777-11-7,0.27461556973613904,0.7253844302638609
63278-33-1,0.2566274222709365,0.7433725777290635
281-23-2,0.6081204472243001,0.39187955277569975
768-94-5,0.10865086888798414,0.891349131112016
102938-79-4,0.6837240835546051,0.3162759164453951
7585-39-9,0.8500719698201366,0.1499280301798632
32986-56-4,0.8995018573068123,0.10049814269318773
2451-62-9,0.34594986593474203,0.6540501340652581
77658-97-0,0.301859758960035,0.698140241039965
5026-74-4,0.3403923319225162,0.659607668077484
7237-83-4,0.47571685813690284,0.5242831418630971
2589-01-7,0.45779035461470274,0.5422096453852971
13674-87-8,0.07744274757027574,0.9225572524297242
3188-57-6,0.625038968333954,0.37496103166604616
1263-89-4,0.8798313648793857,0.12016863512061435
24676-80-0,0.37260546380736453,0.6273945361926354
37248-47-8,0.8332887147580295,0.16671128524197054
63919-02-8,0.6035339172927137,0.3964660827072863
203515-86-0,0.9496481508317282,0.050351849168272
81737-62-4,0.20214166280075013,0.7978583371992499
85095-79-0,0.22742702958716587,0.772572970412834
9050-67-3,0.8322137359423993,0.16778626405760064
56552-15-9,0.6080241464483022,0.39197585355169795
2238-07-5,0.3801083053337412,0.6198916946662588
101-90-6,0.5961476929724148,0.4038523070275852
7195-43-9,0.6282676831254905,0.3717323168745096
7195-45-1,0.8236594543114932,0.17634054568850657
14974-71-1,0.24838442934456806,0.7516155706554319
14168-01-5,0.15410397945422186,0.8458960205457782
90035-08-8,0.1909275448797548,0.8090724551202452
56073-07-5,0.10535072825437618,0.8946492717456236
56073-10-0,0.06941099851270667,0.9305890014872935
104653-34-1,0.232130962513345,0.7678690374866552
83480-29-9,0.8608934145264415,0.13910658547355848
130796-74-6,0.5721171395885921,0.4278828604114081
70-00-8,0.5879703758018313,0.4120296241981687
131-99-7,0.8501690389753862,0.14983096102461374
9000-30-0,0.7566564447445033,0.2433435552554967
3148-72-9,0.9034107452045804,0.09658925479541966
77054-16-1,0.7343096347145932,0.2656903652854068
63883-19-2,0.43421662722136956,0.5657833727786306
2338-18-3,0.049342766255071634,0.950657233744928
303-31-1,0.7156687145921509,0.28433128540784913
1703-58-8,0.8590486320460176,0.14095136795398253
1134-47-0,0.2602467845903955,0.7397532154096044
53858-86-9,0.875021719958801,0.12497828004119933
30618-84-9,0.6218291166238891,0.3781708833761108
60634-63-1,0.05126448936532337,0.9487355106346766
116255-48-2,0.2744186042013372,0.7255813957986627
5566-34-7,0.15410397945422186,0.8458960205457782
1890-47-7,0.29561836439835526,0.7043816356016445
98519-38-1,0.21105489849545783,0.7889451015045419
98532-72-0,0.13730581342340462,0.8626941865765954
4618-18-2,0.8761559231507042,0.12384407684929566
57-50-1,0.8380974158480949,0.1619025841519051
1715-40-8,0.12378573594718459,0.8762142640528154
616-30-8,0.7295033016473423,0.2704966983526577
36476-78-5,0.5323729288403161,0.46762707115968377
19130-96-2,0.8849413405734101,0.11505865942658992
98383-40-5,0.7329857568955213,0.26701424310447885
54622-43-4,0.7929226261072001,0.20707737389279982
13551-92-3,0.6414650852704119,0.35853491472958804
134528-32-8,0.7800796417020825,0.2199203582979173
112281-77-3,0.4519014296256542,0.5480985703743458
5455-98-1,0.4242018703361021,0.5757981296638979
61213-25-0,0.1349660521257964,0.8650339478742037
2157-19-9,0.20008290541669901,0.799917094583301
149-32-6,0.8831363888812693,0.11686361111873049
87-99-0,0.8881284100418588,0.11187158995814135
554-18-7,0.7969636888233237,0.20303631117667625
7089-59-0,0.7889849026777004,0.21101509732229973
1708-39-0,0.5818649257425946,0.4181350742574052
3820-67-5,0.7018516490091219,0.29814835099087783
23779-99-9,0.5613496705863729,0.4386503294136273
624-43-1,0.27005271048461466,0.7299472895153853
621-65-8,0.09531389244967385,0.904686107550326
556-52-5,0.2261292432573112,0.7738707567426887
51371-34-7,0.7662889761879466,0.23371102381205353
96-24-2,0.18207288545529388,0.8179271145447065
3369-52-6,0.15894650735734953,0.8410534926426505
25451-15-4,0.5867281815580447,0.41327181844195515
622-04-8,0.888972439637361,0.1110275603626389
886-74-8,0.25218895635083105,0.7478110436491688
122-60-1,0.6195558617861902,0.38044413821380973
5255-75-4,0.1857917979384931,0.8142082020615069
13443-29-3,0.6560347787222954,0.34396522127770446
127-90-2,0.1318999387382854,0.8681000612617146
55-63-0,0.06221526702526603,0.937784732974734
6659-62-7,0.1795991653792586,0.8204008346207415
652-67-5,0.8183316728735114,0.1816683271264886
16051-77-7,0.3765412465719955,0.6234587534280046
87-33-2,0.29499621907728124,0.7050037809227189
23261-20-3,0.5426751383022441,0.45732486169775605
53460-81-4,0.3481131322811339,0.651886867718866
15121-11-6,0.16244897322818427,0.8375510267718157
106-89-8,0.02562429731967535,0.9743757026803247
56-89-3,0.7957697728974494,0.2042302271025505
3221-15-6,0.056324393291724506,0.9436756067082754
3001-57-8,0.12928345056288745,0.8707165494371125
96-23-1,0.015189223742278239,0.984810776257722
96-18-4,0.049374814960160524,0.9506251850398395
3583-47-9,0.07372758100267003,0.9262724189973299
19721-74-5,0.08761087799721899,0.912389122002781
55739-78-1,0.10939799713327197,0.8906020028667279
60-57-1,0.12316933674246039,0.8768306632575396
53494-70-5,0.26896393690142273,0.731036063098577
56534-02-2,0.06400982389715222,0.9359901761028477
28772-56-7,0.09734216690874326,0.9026578330912568
376608-71-8,0.0913947092116751,0.9086052907883249
35144-55-9,0.24120166160204864,0.7587983383979513
1003859-14-0,0.12975517715425053,0.8702448228457493
5588-13-6,0.8079518693928408,0.1920481306071592
14919-77-8,0.7758074475904979,0.22419255240950214
73151-29-8,0.44418876809885605,0.555811231901144
24169-02-6,0.5784526021583788,0.4215473978416212
22832-87-7,0.3441624038889357,0.6558375961110643
65899-73-2,0.33518117013034043,0.6648188298696596
24168-96-5,0.12881131153301137,0.8711886884669887
61318-91-0,0.20563831990617093,0.7943616800938291
19396-06-6,0.8724174174275022,0.12758258257249758
86832-68-0,0.6310570210535208,0.36894297894647937
3641-49-4,0.6625020555209739,0.3374979444790262
59-92-7,0.8078120587693863,0.19218794123061383
37106-97-1,0.8064315666245541,0.19356843337544588
1824-50-6,0.8565595574128081,0.1434404425871919
138-59-0,0.8343977912445049,0.1656022087554951
73-22-3,0.2195371974162146,0.7804628025837854
4350-09-8,0.76592472968808,0.23407527031192035
71-00-1,0.5666291224312653,0.4333708775687348
154-23-4,0.5860059189623915,0.4139940810376086
22855-57-8,0.43080761084633634,0.5691923891536637
742-01-8,0.2781010603737575,0.7218989396262425
40691-09-6,0.7052029621033963,0.294797037896604
66064-11-7,0.3497020607194067,0.6502979392805933
56-84-8,0.9584946068877461,0.041505393112253965
3982-20-5,0.8241593577621416,0.1758406422378583
106691-40-1,0.5422279599831652,0.45777204001683486
60653-25-0,0.3292647733321854,0.6707352266678145
1874-54-0,0.7763293775428636,0.22367062245713656
3513-93-7,0.12216026438753337,0.8778397356124665
136087-85-9,0.60617091084315,0.39382908915685005
15518-76-0,0.33942427315738566,0.6605757268426143
104-14-3,0.08366817244542474,0.9163318275545753
329-56-6,0.275489635101742,0.724510364898258
444-27-9,0.5387344866863357,0.4612655133136642
71821-17-5,0.32334988898298594,0.676650111017014
299-27-4,0.8390703015291678,0.1609296984708323
15879-93-3,0.6842366063997488,0.31576339360025096
526-98-7,0.8975728597794984,0.10242714022050156
69-33-0,0.8574748886000246,0.14252511139997542
77181-69-2,0.9023707487103049,0.09762925128969517
5536-17-4,0.5249489680851199,0.47505103191487996
58-63-9,0.5610164709025707,0.4389835290974292
50924-49-7,0.8515254942376959,0.1484745057623043
36791-04-5,0.7035722756097907,0.2964277243902094
31698-14-3,0.6992014203718997,0.30079857962810014
72361-00-3,0.5,0.5
73986-95-5,0.08627239689704161,0.9137276031029584
64011-46-7,0.13725907849591357,0.8627409215040864
765-34-4,0.12024593187174955,0.8797540681282506
1021-19-8,0.16775034656149074,0.8322496534385092
26501-80-4,0.2261823706511511,0.7738176293488489
3868-61-9,0.27625322400725444,0.7237467759927457
76738-28-8,0.23806436133768896,0.7619356386623108
4691-65-0,0.8833728777353406,0.1166271222646592
5550-12-9,0.8601631891041097,0.13983681089589034
86-04-4,0.8793601739654175,0.12063982603458247
68-41-7,0.5484748188525533,0.4515251811474467
96753-85-4,0.3753310335731425,0.6246689664268574
96-09-3,0.3001902335118267,0.6998097664881731
58100-26-8,0.5287796081402871,0.4712203918597131
52-90-4,0.8422601046388909,0.157739895361109
24689-89-2,0.025755854809421202,0.9742441451905787
101530-10-3,0.18223712719276972,0.8177628728072306
1424-50-6,0.09788552709464089,0.9021144729053592
10140-89-3,0.04099418169833231,0.9590058183016679
2601-89-0,0.044832220204073764,0.9551677797959263
565-64-0,0.050500518581738874,0.9494994814182613
21700-31-2,0.20287541696777864,0.7971245830322213
79-00-5,0.05003321544968837,0.9499667845503117
50-59-9,0.8433770313114648,0.15662296868853526
5547-29-5,0.9044981059272452,0.09550189407275489
168152-93-0,0.19943695716000956,0.8005630428399904
132-81-0,0.9445180152140061,0.05548198478599386
1087-35-0,0.17698631005528145,0.8230136899447187
68788-33-0,0.44748953201551495,0.552510467984485
98216-44-5,0.12856826867158863,0.8714317313284115
74860-00-7,0.5098840237641095,0.49011597623589065
14504-15-5,0.3608189389657692,0.6391810610342306
168153-00-2,0.23940660020546325,0.7605933997945368
55453-87-7,0.18922691863966606,0.8107730813603339
1438-20-6,0.5297955061475408,0.470204493852459
39082-00-3,0.23372683801898347,0.7662731619810165
928-72-3,0.7887248220105052,0.2112751779894948
24312-44-5,0.16820713628344905,0.831792863716551
1014-98-8,0.251120793142929,0.7488792068570711
5994-61-6,0.8800030200325691,0.11999697996743094
5336-53-8,0.11111451956418066,0.8888854804358193
180591-20-2,0.5095993460790852,0.49040065392091486
112733-06-9,0.5,0.5
64211-46-7,0.2713909370196963,0.728609062980304
20187-55-7,0.28525236774035956,0.7147476322596403
86598-92-7,0.6028293270509835,0.3971706729490166
6386-63-6,0.09543188915135105,0.904568110848649
103-50-4,0.8340130022967399,0.16598699770325986
538-74-9,0.7085615853396434,0.2914384146603564
91-33-8,0.7011156136449127,0.29888438635508724
534-07-6,0.009053359467754516,0.9909466405322456
623-25-6,0.2039945853900365,0.7960054146099635
6586-89-6,0.3970124373646979,0.6029875626353021
541-88-8,0.05672178935023584,0.943278210649764
101-81-5,0.7937680608982954,0.20623193910170456
101-77-9,0.08954088654155026,0.9104591134584499
13676-54-5,0.772654080068583,0.22734591993141698
101-76-8,0.6679589394241138,0.3320410605758863
101-14-4,0.6533392534977344,0.3466607465022656
51944-41-3,0.8661226853099906,0.13387731469000932
120-32-1,0.16312184140321348,0.8368781585967866
9084-06-4,0.9130626461519339,0.08693735384806597
92-81-9,0.352287132409597,0.647712867590403
27311-52-0,0.45153862966513175,0.5484613703348682
97-23-4,0.1326479995660529,0.867352000433947
5178-56-3,0.13445523809179127,0.865544761908209
57165-58-9,0.8240752412036059,0.17592475879639413
51484-40-3,0.332062557145932,0.6679374428540681
63-98-9,0.7540328038041462,0.24596719619585392
103-82-2,0.21734695720340003,0.7826530427965998
17518-47-7,0.12259278390571737,0.8774072160942827
71294-03-6,0.25901360801121426,0.740986391988786
15992-13-9,0.4888128841199253,0.5111871158800747
62809-33-0,0.2228629895636704,0.7771370104363297
69002-85-3,0.20717856838001802,0.7928214316199821
34645-84-6,0.06489303456242868,0.9351069654375712
86335-26-4,0.21697607466067134,0.7830239253393287
19719-28-9,0.09351402249885495,0.9064859775011449
61941-56-8,0.7047683288366597,0.2952316711633403
553-86-6,0.24290518525084445,0.7570948147491555
19386-45-9,0.1461930730345522,0.8538069269654479
66-76-2,0.22292414044702796,0.7770758595529721
29110-48-3,0.2540990900331332,0.7459009099668669
85-34-7,0.16070798129884764,0.8392920187011526
120-46-7,0.738282310118571,0.2617176898814292
85162-11-4,0.424319928873785,0.5756800711262149
78218-49-2,0.231910961777974,0.7680890382220261
18046-21-4,0.35505873089062134,0.6449412691093787
67-52-7,0.8996463874452744,0.10035361255472566
504-17-6,0.5786976022605803,0.42130239773941985
34320-82-6,0.5149851442717953,0.48501485572820463
2763-96-4,0.5,0.5
102366-79-0,0.2127803933743036,0.7872196066256965
621-92-1,0.3421140308249371,0.6578859691750627
1214-39-7,0.4792832957990914,0.5207167042009087
538-32-9,0.3972759387823905,0.6027240612176097
13045-62-0,0.17505442593916548,0.8249455740608347
1125-85-5,0.0695644737344845,0.9304355262655155
525-79-1,0.15617076426050266,0.8438292357394973
40718-29-4,0.34154053916053323,0.6584594608394666
71280-74-5,0.09960498434578659,0.9003950156542135
71292-59-6,0.14927652852993126,0.8507234714700689
239110-15-7,0.18037571852077125,0.8196242814792286
1421-23-4,0.1475135982816711,0.8524864017183289
146-22-5,0.3384394470294874,0.6615605529705124
1812-30-2,0.5552278039932603,0.4447721960067398
29975-16-4,0.5126874594933382,0.4873125405066619
2439-99-8,0.8774980274804719,0.12250197251952824
78712-43-3,0.2602844654203699,0.7397155345796301
135838-07-2,0.23038784398195072,0.7696121560180492
54941-81-0,0.2969247283609339,0.7030752716390662
6085-94-5,0.20574351784039854,0.7942564821596015
135810-26-3,0.2250465837560324,0.7749534162439674
152264-74-9,0.24464117605862803,0.7553588239413721
152264-48-7,0.5,0.5
50264-86-3,0.2728361046547869,0.7271638953452131
152264-27-2,0.44611883474057135,0.5538811652594287
70891-37-1,0.5,0.5
58579-51-4,0.4731792242494533,0.5268207757505468
50264-69-2,0.4909747980098875,0.5090252019901126
5014-11-9,0.2574345365833956,0.7425654634166042
51411-04-2,0.6681008223261287,0.3318991776738714
14663-23-1,0.2725654208874588,0.7274345791125412
54-87-5,0.5859825311566854,0.41401746884331453
963-39-3,0.31814574969831605,0.6818542503016837
100-51-6,0.5657360342230509,0.4342639657769492
13826-35-2,0.7790463164355578,0.22095368356444217
18773-63-2,0.7970205296336261,0.20297947036637368
4553-89-3,0.8546749848570278,0.14532501514297244
98-00-0,0.613847936929835,0.38615206307016486
67-47-0,0.4149875756286513,0.5850124243713487
77605-72-2,0.37546843221001014,0.6245315677899899
104-57-4,0.7536886669396589,0.2463113330603414
103-16-2,0.9005082042725107,0.0994917957274892
613-62-7,0.8933936910405191,0.10660630895948092
103-41-3,0.8811004514256494,0.11889954857435064
120-51-4,0.881157554474023,0.11884244552597686
118-58-1,0.538083701460456,0.461916298539544
72850-64-7,0.20587970897425362,0.7941202910257464
501-53-1,0.24172460422410139,0.7582753957758984
51594-83-3,0.41493242563774524,0.5850675743622548
33215-60-0,0.16905803131679653,0.8309419686832036
33215-59-7,0.19644538993494745,0.8035546100650527
55203-12-8,0.7130507812756511,0.2869492187243486
52010-22-7,0.26546605414896546,0.7345339458510345
27355-22-2,0.27143060527892804,0.7285693947210722
62501-39-7,0.2882265191688419,0.711773480831158
116337-58-7,0.8122544622932241,0.18774553770677607
116337-63-4,0.8079311780372215,0.1920688219627785
122-59-8,0.6905261508332143,0.3094738491667855
120-23-0,0.5325366184940614,0.4674633815059385
55335-06-3,0.32694438853339713,0.673055611466603
69377-81-7,0.7234097055826121,0.2765902944173877
640-19-7,0.0702417580840102,0.92975824191599
450-55-5,0.10005826505235192,0.8999417349476481
404-42-2,0.06351282037054806,0.9364871796294516
351-05-3,0.09684196746781758,0.9031580325321824
457-43-2,0.09107179700854827,0.9089282029914516
1737-17-3,0.3543700302882328,0.6456299697117673
100-53-8,0.2149548803828437,0.7850451196171565
59021-02-2,0.09017052157528505,0.9098294784247148
405-30-1,0.399468561843152,0.6005314381568481
538-28-3,0.06856971952092344,0.9314302804790766
4357-96-4,0.1775082104730284,0.8224917895269717
53994-73-3,0.8258856679328229,0.17411433206717716
137927-75-4,0.23181183283059814,0.7681881671694021
18504-81-9,0.36293086541123215,0.637069134588768
141-84-4,0.1906528539712279,0.8093471460287722
18527-35-0,0.22367660276525383,0.7763233972347462
6274-27-7,0.09721643466756573,0.9027835653324341
32991-48-3,0.34589481552698287,0.6541051844730169
100-87-8,0.6669919174513904,0.3330080825486096
29727-70-6,0.8685017119569577,0.13149828804304206
68291-97-4,0.5725821281434683,0.4274178718565317
100-44-7,0.16352051969118855,0.8364794803088116
100-14-1,0.09762924693710195,0.9023707530628979
53874-66-1,0.8192663835167959,0.18073361648320405
6959-48-4,0.08823168000356371,0.9117683199964364
38721-71-0,0.10828734849014447,0.8917126515098556
86-52-2,0.5997923221189221,0.4002076778810779
6959-47-3,0.07763669035458087,0.922363309645419
96-19-5,0.070467232359287,0.929532767640713
17293-03-7,0.2065301775250004,0.7934698224749994
532-27-4,0.09577664487574308,0.9042233551242572
6305-04-0,0.06410389121786207,0.9358961087821379
4252-78-2,0.18950946744045527,0.810490532559545
10436-39-2,0.04657079446329583,0.9534292055367041
79-07-2,0.0465804541855623,0.9534195458144376
64037-18-9,0.2234045370519335,0.7765954629480665
15308-01-7,0.3449168253932963,0.6550831746067035
79-04-9,0.023202177470409313,0.9767978225295907
51632-16-7,0.5789313920311421,0.42106860796885776
73866-23-6,0.3224257351994995,0.6775742648005002
683-57-8,0.04272941590830514,0.9572705840916949
79-08-3,0.046618397916832074,0.9533816020831679
126-58-9,0.8119330225734865,0.1880669774265135
12712-28-6,0.23905796356201442,0.7609420364379855
4196-86-5,0.9240452702719965,0.07595472972800374
78-11-5,0.08650026914899343,0.9134997308510066
77-86-1,0.8594909052798968,0.1405090947201031
126-11-4,0.39890858657466133,0.6010914134253386
58138-08-2,0.22877498266558313,0.7712250173344168
625-89-8,0.10111236924806898,0.8988876307519309
376-90-9,0.5690744399867864,0.4309255600132137
3737-41-5,0.12431805188232248,0.8756819481176775
133855-98-8,0.4170121091974185,0.5829878908025815
25061-59-0,0.23373719726965925,0.7662628027303406
376-18-1,0.22318349234657306,0.776816507653427
71119-10-3,0.45732394009930444,0.5426760599006956
765-63-9,0.2370339724225897,0.7629660275774103
306-52-5,0.3673580093550662,0.6326419906449339
69226-51-3,0.20086890859695875,0.7991310914030412
630-20-6,0.20287541696777864,0.7971245830322213
22052-04-6,0.20574302816004542,0.7942569718399547
39236-46-9,0.8680374212886225,0.13196257871137737
87957-27-5,0.7372977252901205,0.26270227470987945
26907-37-9,0.36760054304604445,0.6323994569539555
6970-97-4,0.7200045920827459,0.27999540791725386
58-93-5,0.7968167950242181,0.20318320497578196
39603-48-0,0.18640893808715545,0.8135910619128447
78491-02-8,0.8649982214090204,0.13500177859097962
67238-62-4,0.5993443192085706,0.4006556807914295
58955-84-3,0.18624375480596347,0.8137562451940366
100-97-0,0.12945515229870788,0.8705448477012918
101-25-7,0.17356314891768201,0.8264368510823179
2691-41-0,0.15316465544051103,0.8468353445594891
13980-04-6,0.11566125046750655,0.8843387495324934
121-82-4,0.2725262812259755,0.7274737187740246
2235-43-0,0.871975130995235,0.12802486900476487
25155-29-7,0.6382880726186753,0.36171192738132485
17929-34-9,0.5662221020530792,0.43377789794692073
40507-94-6,0.28918972400089116,0.7108102759991087
