CASRN,EPA_RF_maccs-1,EPA_RF_maccs-2,EPA_RF_maccs-3,EPA_RF_maccs-4
1715-40-8,0.07709055366226342,0.2950773138455661,0.5188767449446579,0.10895538754751224
616-30-8,0.043853711996380405,0.10902474462883921,0.5604829035639747,0.2866386398108055
36476-78-5,0.057469075033342885,0.15495942825079254,0.531024706049988,0.25654679066587693
19130-96-2,0.033331265031265045,0.05275582418858282,0.35026971472661345,0.5636431960535377
98383-40-5,0.17184658489658522,0.04979576719576724,0.26161887926887883,0.5167387686387689
54622-43-4,0.034720417204627756,0.06880128945128945,0.42135894704710486,0.47511934629697755
13551-92-3,0.08271730529532385,0.1158014621744498,0.6115489029317204,0.18993232959850614
134528-32-8,0.057760600401776864,0.06367627889539655,0.2553035726074938,0.6232595480953322
112281-77-3,0.06014780839128664,0.20342303650455817,0.5733049866799864,0.1631241684241685
5455-98-1,0.03239215044215046,0.19773977503977494,0.638041563991564,0.1318265105265106
61213-25-0,0.06653023088023087,0.23399824434824432,0.5352287397787403,0.16424278499278516
2157-19-9,0.08107410889425985,0.21393035232971155,0.4872047093964648,0.21779082937956362
149-32-6,0.025258748367308206,0.06684934170218627,0.320477307093718,0.5874146028367864
87-99-0,0.0314853361504545,0.059903831991645985,0.34851200133460847,0.5600988305232895
554-18-7,0.005317460317460316,0.031316365116365125,0.32363172772210674,0.6397344468440674
7089-59-0,0.045908338471104,0.04389102062423103,0.513962684941453,0.3962379559632125
1708-39-0,0.031190582749925744,0.13292212036790116,0.7051790423258991,0.13070825455627444
3820-67-5,0.021364774114774103,0.09654412901912897,0.6068677849927845,0.2752233118733118
23779-99-9,0.02992619047619048,0.15460924908424936,0.6224169820919813,0.19304757834757827
624-43-1,0.04782109816109819,0.26503913419913433,0.4908693728493726,0.19627039479039476
621-65-8,0.039300172831862996,0.6056079268410254,0.29844266078209714,0.05664923954501416
556-52-5,0.057083166203038826,0.17494542391706955,0.6421166105387097,0.12585479934118224
51371-34-7,0.018681846024346013,0.0668312704778881,0.35612282299218523,0.55836406050558
96-24-2,0.12934806115820888,0.4175931744494207,0.2394861163909506,0.21357264800142015
3369-52-6,0.21712057005358334,0.45316489735237236,0.24064785238716266,0.08906668020688092
25451-15-4,0.01568855092276145,0.06082127950595446,0.7254484341280774,0.1980417354432059
622-04-8,0.0048489862953325115,0.02668056209181818,0.792928350633728,0.17554210097912146
886-74-8,0.027076473526473535,0.0826331726781002,0.7178908171346086,0.17239953666081753
122-60-1,0.004733733487195402,0.030052275333071525,0.9309778788360065,0.034236112343726165
5255-75-4,0.07195729336882592,0.21187516808943982,0.5952117123754089,0.12095582616632553
13443-29-3,0.0060050120312635956,0.08590016444121737,0.7922185240430356,0.1158762994844842
127-90-2,0.10623169736020546,0.33735935188793165,0.42594920380715195,0.1304597469447108
55-63-0,0.012755759599877247,0.42806477914786834,0.5367522773250707,0.02242718392718392
6659-62-7,0.04103361076488014,0.3588639504343837,0.5426931438072305,0.05740929499350555
652-67-5,0.04600247110590465,0.09683027787091236,0.4857698548658926,0.37139739615729056
16051-77-7,0.05220236229287955,0.31381415434904486,0.5026532548682116,0.13133022848986345
87-33-2,0.06401108125072655,0.3171188132267518,0.5231920225256917,0.09567808299683041
23261-20-3,0.03950814318455846,0.121061829536922,0.5264194920884713,0.3130105351900476
53460-81-4,0.057464183466794265,0.17723471919083034,0.5784870859719627,0.18681401137041317
15121-11-6,0.08571447081287503,0.507516837434048,0.3128445637141766,0.09392412803889981
106-89-8,0.18472827639962308,0.36897664737932806,0.4103793357020803,0.035915740518967815
56-89-3,0.022213311006732052,0.07858958531721691,0.3987839680787049,0.5004131355973458
3221-15-6,0.08018425476076901,0.4886463712548271,0.3751303538023633,0.05603902018204054
3001-57-8,0.07061555019168776,0.5731030430463436,0.31748663540756,0.038794771354410194
96-23-1,0.2636811756603586,0.5369294756456242,0.17182575409745318,0.027563594596563774
96-18-4,0.07058891489618409,0.45038927845577725,0.45467500419334617,0.024346802454691892
3583-47-9,0.18037233946912226,0.48153283809711395,0.2573402653227622,0.08075455711100116
19721-74-5,0.10662647609087947,0.5399057373004155,0.30260902704833115,0.05085875956037373
55739-78-1,0.12557444550419272,0.27423432682643434,0.5107802879249943,0.08941093974437812
60-57-1,0.5263098373264239,0.33856076512283534,0.0687645503663797,0.06636484718435869
53494-70-5,0.12546037881734243,0.4915514616162378,0.26662803904520105,0.11636012052121807
56534-02-2,0.2189901260261496,0.46636248713932243,0.2749224914129357,0.03972489542159132
28772-56-7,0.25296969737614966,0.27520898149874423,0.3746373891028078,0.09718393202229737
376608-71-8,0.05812906681684938,0.4082813977773274,0.4934221554056929,0.04016738000013071
35144-55-9,0.046068807118807134,0.03429553224553225,0.7023071093938733,0.21732855124178635
1003859-14-0,0.11453599542769856,0.31986706387029984,0.5163491458120665,0.04924779488993486
5588-13-6,0.023521164021164016,0.06508075007780889,0.34160939006527186,0.5697886958357541
14919-77-8,0.022361654176170295,0.0795469905291212,0.39267537037728006,0.5054159849174283
73151-29-8,0.0027425925925925925,0.04901520625344165,0.6556897382573811,0.2925524628965785
24169-02-6,0.0067524995991662656,0.24054810281069267,0.3833040089226983,0.36939538866744087
22832-87-7,0.0067524995991662656,0.24054810281069267,0.3833040089226983,0.36939538866744087
65899-73-2,0.006599603174603175,0.15878094661329906,0.6313076360057758,0.20331181420631847
24168-96-5,0.0018317460317460318,0.15462773352166137,0.8157638019826815,0.027776718463910142
61318-91-0,0.009151399185609713,0.11162645293016808,0.831159565234101,0.0480625826501214
19396-06-6,0.04251158834285772,0.062024464218272256,0.6159729667076417,0.2794909807312283
86832-68-0,0.047153342953342975,0.07454396344396343,0.34361287878787866,0.534689814814815
3641-49-4,0.007735702678963548,0.054722594507093894,0.40978482560925494,0.5277568772046877
59-92-7,0.02798081975472069,0.12246261434681975,0.34100329407587354,0.5085532718225853
37106-97-1,0.03088945492072429,0.04930603089720739,0.4588942330831648,0.4609102810989034
1824-50-6,0.03606560846560846,0.02358970658970659,0.3767833954101211,0.563561289534563
138-59-0,0.06115524613284854,0.056952575106269526,0.43607695493412796,0.4458152238267543
4350-09-8,0.05301182048887932,0.14567059497510493,0.5196472672353063,0.2816703173007093
71-00-1,0.030890889285006943,0.17833596740949695,0.5336526498555909,0.25712049344990506
154-23-4,0.0729735138035856,0.08796699582238775,0.5785283811018525,0.26053110927217327
22855-57-8,0.04430481216617263,0.20966548279748015,0.473101545358825,0.2729281596775219
742-01-8,0.0343342991308209,0.29572119404292435,0.5930868543770339,0.0768576524492211
40691-09-6,0.012353391053391055,0.12381908924408934,0.4615290281585172,0.40229849154400243
66064-11-7,0.0262955266955267,0.22290232950056474,0.6150277976925038,0.13577434611140496
56-84-8,0.011483507466266083,0.031162539922137456,0.409848566409549,0.5475053862020474
3982-20-5,0.016986147186147178,0.09524546379546371,0.4816719632219635,0.40609642579642535
106691-40-1,0.04952457875457877,0.2249057875457874,0.47812975172975186,0.24743988196988176
60653-25-0,0.09530439519311418,0.18657223773002732,0.5285762449644266,0.18954712211243138
1874-54-0,0.16254108484108465,0.14844210234210214,0.28226487586487503,0.40675193695193684
3513-93-7,0.09465295921043858,0.24484502481898118,0.3931102214956972,0.26739179447488215
136087-85-9,0.08486971715999174,0.11935628238774706,0.3451280894563503,0.45064591099591084
15518-76-0,0.05677705553705554,0.27034854293456445,0.4445816898593247,0.22829271166905585
104-14-3,0.04179478773914262,0.685704829434215,0.23951988374528652,0.03298049908135299
329-56-6,0.1352257839576281,0.2456780569310987,0.48833708025533157,0.1307590788559421
444-27-9,0.043388439338439354,0.21851530506530506,0.3830304149554148,0.35506584064084057
71821-17-5,0.005253775853775853,0.07474799552299573,0.8263538702038687,0.0936443584193584
299-27-4,0.033766927060115845,0.07904753003544152,0.5465848247163737,0.34060071818806775
15879-93-3,0.10917333885578508,0.18067401475557537,0.3854721477075008,0.3246804986811391
526-98-7,0.021794969146479683,0.06851206933732552,0.4550596298331391,0.454633331683056
69-33-0,0.005022222222222223,0.12785982720982728,0.22298827172827126,0.6441296788396783
77181-69-2,0.0302402245214939,0.02658842374802129,0.7868431156620008,0.1563282360684838
5536-17-4,0.2843852092352072,0.04897248677248682,0.21244535834535774,0.4541969456469456
58-63-9,0.09528378565878565,0.16109487271987258,0.43044363229363275,0.31317770932770844
50924-49-7,0.07404520838638486,0.05316683926095696,0.3686827533033414,0.5041051990493166
36791-04-5,0.09460241980241982,0.06492707662707667,0.4554963369963373,0.3849741665741664
31698-14-3,0.06476090206090207,0.08735594035594034,0.4736788970288972,0.3742042605542606
72361-00-3,0.08826810041810039,0.07705466407704258,0.5129880423272458,0.32168919317761147
73986-95-5,0.017104497935058804,0.06707935457115743,0.7632270641757525,0.15258908331803153
64011-46-7,0.04892294511818625,0.4885865449103847,0.38660908395194354,0.07588142601948547
765-34-4,0.06606502042586401,0.46114567198830075,0.3946412881183941,0.07814801946744078
1021-19-8,0.21665132418577915,0.33687552495732664,0.23057678921070998,0.21589636164618234
26501-80-4,0.3489153004979148,0.27513366213580187,0.2697249545278366,0.10622608283844501
3868-61-9,0.20136873927576862,0.3710351219758952,0.17440872179996245,0.25318741694837194
76738-28-8,0.07045391783601844,0.16276814953493277,0.6136163923697426,0.15316154025930626
4691-65-0,0.009115367965367967,0.007755315055315055,0.3152678173678158,0.667861499611497
5550-12-9,0.011586202686202687,0.018837789987789986,0.25468132608132493,0.7148946812446784
86-04-4,0.007596825396825397,0.011469841269841269,0.033992063492063504,0.9469412698412701
68-41-7,0.08225786435786425,0.1921089218189219,0.4394468868168867,0.2861863270063268
96753-85-4,0.06285950189969795,0.16470217288158479,0.5596884621188543,0.21274986309986332
96-09-3,0.039561835021780886,0.28491472368742377,0.5936133836398021,0.08191005765099289
58100-26-8,0.060629444191286345,0.2524881298526034,0.5630850474087316,0.12379737854737859
52-90-4,0.041570862930173307,0.06990879992068634,0.29369574547344285,0.5948245916756969
24689-89-2,0.24238750679154544,0.5384965599881923,0.2042715914932933,0.014844341726967985
101530-10-3,0.03138029744495912,0.3173575940575495,0.5430796636919816,0.10818244480550993
1424-50-6,0.028514392424355595,0.17379449504018363,0.7573280013131558,0.04036311122230412
10140-89-3,0.10245028509719441,0.40230818063883644,0.4674588597304147,0.0277826745335555
2601-89-0,0.14165491270906957,0.6068444263823344,0.22988019044579208,0.02162047046280309
565-64-0,0.07216536597674758,0.3236674438597595,0.40631774154447925,0.19784944861901269
79-00-5,0.05565451137087487,0.5163384277885575,0.37138213875947734,0.0566249220810895
50-59-9,0.0166,0.019891269841269835,0.12380091390091394,0.8397078162578161
5547-29-5,0.02632857142857143,0.022314285714285714,0.4134305102305101,0.5379266326266327
168152-93-0,0.01048888888888889,0.7919470249249657,0.12984229936729946,0.06772178681884562
132-81-0,0.05295003915714624,0.08582686739084214,0.5166935248471604,0.3445295686048513
1087-35-0,0.058026984126984114,0.1828205136481453,0.6886293348292573,0.07052316739561318
68788-33-0,0.031156506826506856,0.1750728665778667,0.5549803037703037,0.23879032282532242
98216-44-5,0.009231123321123323,0.08128388775585302,0.8654327523687285,0.044052236554295424
74860-00-7,0.024778501400560225,0.15847547044458804,0.6908078706696352,0.12593815748521628
14504-15-5,0.08276146903205721,0.19636249470630265,0.5490939061798193,0.17178213008182058
168153-00-2,0.015111904761904759,0.6178416731416727,0.25566304991304994,0.11138337218337206
55453-87-7,0.20830608760416935,0.47864367651299333,0.2464638451547124,0.0665863907281251
1438-20-6,0.04257889822595707,0.209350086297145,0.5314503183091421,0.21662069716775606
39082-00-3,0.14136152632770285,0.12819496647143713,0.6537537659508247,0.07668974125003533
928-72-3,0.02170283578951771,0.06505799933827258,0.48085128621860457,0.432387878653605
24312-44-5,0.4245158893250996,0.14332318964336502,0.40832857035751785,0.023832350674017334
1014-98-8,0.0216685338417547,0.09197724168691364,0.7046392462034229,0.18171497826790795
5994-61-6,0.007620793650793651,0.02384489902712811,0.6926081663829785,0.275926140939096
5336-53-8,0.16181762348659437,0.3063048751423145,0.49714992231104566,0.03472757906004531
180591-20-2,0.036076726976727015,0.18403761701261714,0.4828933982683983,0.29699225774225746
112733-06-9,0.029718886668886665,0.12604030969030974,0.6284694583194583,0.2157713453213452
64211-46-7,0.06315181793515123,0.2420697179762862,0.5963061546441937,0.0984723094443684
20187-55-7,0.03017962962962963,0.07299944305207465,0.8193017126148705,0.07751921470342518
86598-92-7,0.014942905242905239,0.1926264959006135,0.6934364021381669,0.09899419671831441
6386-63-6,0.04159087438895612,0.07437707394016507,0.792979932945726,0.09105211872515297
103-50-4,0.010366230570734115,0.06754126312280226,0.6305089773301328,0.29158352897632983
538-74-9,0.04458067022302629,0.19376668967008653,0.6818303331101678,0.0798223069967192
91-33-8,0.1281174843674845,0.027472751322751336,0.35205014430014353,0.4923596200096199
534-07-6,0.2035696376451022,0.5702949405400634,0.2041725419223181,0.02196287989251587
623-25-6,0.04829862471048984,0.30045844223117824,0.6070251827245325,0.04421775033379821
6586-89-6,0.025862463867123518,0.1281497378094738,0.7550859053184688,0.09090189300493441
541-88-8,0.10026183087468299,0.3555443921890738,0.42231343197540094,0.12188034496084181
101-81-5,0.004871562680020268,0.05190419015802967,0.8142649607262127,0.12895928643573826
101-77-9,0.020177345542568243,0.36085380095247055,0.5948043116185767,0.024164541886383124
101-76-8,0.005057745340010624,0.2475171229669719,0.5246088736357426,0.2228162580572747
101-14-4,0.017257054912265264,0.10002704417121189,0.6894098774427226,0.19330602347379813
51944-41-3,0.016271839399239835,0.04559233705575123,0.5754255075751682,0.36271031596984055
120-32-1,0.07414261738525105,0.21453574754965837,0.6125231268068775,0.09879850825821206
9084-06-4,0.0035531746031746032,0.037677740056068276,0.4053216265760389,0.5534474587647182
92-81-9,0.036049712374564495,0.25171160679650195,0.5339235487197929,0.17831513210914052
27311-52-0,0.013504042534897003,0.14929806902760523,0.7001452385925218,0.13705264984497623
97-23-4,0.040434746819858536,0.5014810741132819,0.40612510489836706,0.051959074168491916
5178-56-3,0.019299202476379746,0.24401225475224028,0.609979764700646,0.1267087780707345
57165-58-9,0.03413144069913537,0.05583909477894454,0.6963507815833038,0.2136786829386146
51484-40-3,0.17383671513671523,0.2427792560499082,0.44907216290151125,0.13431186591186606
63-98-9,0.13404310504310532,0.06456878306878304,0.6014369112369115,0.19995120065120064
103-82-2,0.01884441768723643,0.1162716174246794,0.7784761131938346,0.08640785169424998
17518-47-7,0.15118932890439854,0.24120350805859708,0.5439143117269236,0.06369285131007998
15992-13-9,0.03290686274509807,0.23683437172848942,0.598950213620802,0.13130855190561072
62809-33-0,0.025955290820290824,0.3829352730711569,0.3161658903077923,0.27494354580076014
69002-85-3,0.03446044843902903,0.3043633697167109,0.5711552584230709,0.09002092342118931
34645-84-6,0.09291488600797747,0.43552190094902465,0.4190311831288126,0.05253202991418497
86335-26-4,0.0769072924297274,0.091767424041258,0.7959851917889134,0.035340091740102116
19719-28-9,0.027742936241282868,0.17138406670541875,0.7711054116573131,0.029767585395985015
61941-56-8,0.022330243596335543,0.11430621817589072,0.5382450686539509,0.32511846957382246
553-86-6,0.022878786446026443,0.1420005673773892,0.7498382595403636,0.08528238663622102
19386-45-9,0.047593569237398214,0.2769466240818931,0.6267753151341688,0.04868449154653532
66-76-2,0.06533270861194607,0.2073847855621441,0.46625664263932787,0.26102586318658166
29110-48-3,0.06985057340320493,0.283060332455069,0.5660022106548424,0.08108688348688345
85-34-7,0.034091040747844796,0.21841291627470746,0.7269826426996511,0.020513400277795527
120-46-7,0.040595174740568514,0.0654068399760276,0.6566361367202171,0.23736184856318546
85162-11-4,0.06615791735497614,0.23924606744018512,0.5578984368572601,0.13669757834757848
78218-49-2,0.01714060846560846,0.11054883357383356,0.8000894901394898,0.07222106782106778
18046-21-4,0.062148642924490495,0.2835662624758625,0.5123255966759711,0.1419594979236761
504-17-6,0.061878998000050624,0.1732481595402647,0.496902231589074,0.26797061087061086
34320-82-6,0.032516264236852485,0.17011012995718885,0.6158726068049591,0.18150099900099903
2763-96-4,0.03296832049958987,0.2100300004284214,0.5748200949583618,0.1821815841136276
102366-79-0,0.03865694672225057,0.25862839608448,0.535415816908357,0.1672988402849132
621-92-1,0.05233483389904447,0.12528996477810397,0.662073134676763,0.16030206664608856
1214-39-7,0.032914728711410636,0.25506725294592375,0.47095969665632553,0.24105832168634
538-32-9,0.01886475746475746,0.11761033596033593,0.7731673271173266,0.09035757945757947
13045-62-0,0.047941798941798945,0.21491752867016015,0.6603312219943798,0.07680945039366087
1125-85-5,0.045479229321968774,0.32289178654837564,0.5694415816874143,0.062187402442241135
525-79-1,0.03158777762198815,0.21433582680362875,0.6645304230284104,0.08954597254597256
40718-29-4,0.0175833752613925,0.1444650231746384,0.7491356212700555,0.08881598029391381
71280-74-5,0.039926076730287266,0.20269871346002916,0.6989952852410742,0.05837992456860875
71292-59-6,0.020725512069629706,0.2960059125650642,0.6095654549438437,0.0737031204214623
239110-15-7,0.08702566664327971,0.22934855092033524,0.5467562007061896,0.13686958173019553
1421-23-4,0.07878864643958464,0.468694553660736,0.43813458829754015,0.014382211602139136
146-22-5,0.024233424908424908,0.1931128160782574,0.6472500751971334,0.13540368381618376
1812-30-2,0.057015235924443096,0.23917445434171763,0.5138971247706549,0.1899131849631851
29975-16-4,0.01510421694707408,0.34024765076193575,0.3280735951878803,0.3165745371031075
2439-99-8,0.015284847219057748,0.028816948451158987,0.5582176991137517,0.39768050521603154
78712-43-3,0.03181454582454583,0.1357680782180783,0.751230646760646,0.08118672919672915
135838-07-2,0.012634242609242608,0.6496594311887787,0.27655178790613527,0.061154538295842636
54941-81-0,0.01810414877366597,0.22276444631224954,0.6975699913276707,0.06156141358641359
6085-94-5,0.06656854996854994,0.16890147876814562,0.7140442779442766,0.05048569331902666
135810-26-3,0.017095286195286188,0.6249586558990069,0.29326825734369566,0.06467780056201108
152264-74-9,0.023278818621465674,0.14969426615600517,0.742080830399199,0.08494608482332938
152264-48-7,0.03604323084323086,0.1867693904497824,0.6237027559223639,0.15348462278462274
50264-86-3,0.02569761904761904,0.05581988936988938,0.8860660894660891,0.03241640211640213
152264-27-2,0.022817267917267917,0.166956698856699,0.6560397269397265,0.15418630628630636
70891-37-1,0.01473641975308642,0.09816368384701722,0.8021705806539134,0.08492931574598235
58579-51-4,0.042301972101972146,0.22145834535834522,0.5946925204425206,0.1415471620971622
50264-69-2,0.029385185185185198,0.028782096879155707,0.9137532110590936,0.028079506876565706
5014-11-9,0.484248649401281,0.08833856864383174,0.33971357560568033,0.08769920634920629
51411-04-2,0.0338969696969697,0.08470138280138274,0.7287748764748759,0.15262677102677102
14663-23-1,0.032278306878306885,0.13585370370370375,0.7146120250120248,0.11725596440596434
54-87-5,0.04427818477818481,0.1293221001221003,0.5159640008140016,0.31043571428571415
963-39-3,0.027190476190476195,0.23571048744284032,0.6197250221456099,0.11737401422107314
100-51-6,0.025193653144665474,0.1499186270382554,0.7500355782152313,0.07485214160184793
13826-35-2,0.003554905242650509,0.026771741309484013,0.8076995621415782,0.1619737913062877
18773-63-2,0.03380562587765995,0.11371867854056657,0.6648580374614425,0.18761765812033132
4553-89-3,0.0020555555555555557,0.009245901592960416,0.23399194122244713,0.754706601629037
98-00-0,0.02724214981738454,0.11027771228643239,0.8091698239148648,0.053310313981317664
67-47-0,0.046679807183389974,0.3433730158176661,0.49909838617605967,0.1108487908228842
77605-72-2,0.010296329274590142,0.27326943007401305,0.4370726464569321,0.2793615941944646
104-57-4,0.0008346564111330518,0.008608386855279834,0.8931642918672019,0.09739266486638488
103-16-2,0.0013554567193664626,0.023190582112950775,0.7912532807356978,0.18420068043198523
613-62-7,0.0030039133111034767,0.0417776072372905,0.784221670156681,0.17099680929492445
103-41-3,0.0019288381091195118,0.011389353534722178,0.8414711014650645,0.14521070689109364
120-51-4,0.003646650016991056,0.019787442521076067,0.6352097085406085,0.3413561989213209
118-58-1,0.012688021301024283,0.045612518814992405,0.7531697221573078,0.1885297377266749
72850-64-7,0.09715454195640708,0.247125981977454,0.49964811971978257,0.1560713563463564
501-53-1,0.01409541162204933,0.1683023421226351,0.6189797766831049,0.19862246957221005
51594-83-3,0.0697167893217893,0.1418031154684097,0.6101672526057821,0.1783128426040192
33215-60-0,0.04331197458372386,0.06813040287312733,0.7471386950825804,0.14141892746056867
33215-59-7,0.036045425509888505,0.08013375869124176,0.7211619564772525,0.16265885932161653
55203-12-8,0.02334628674477714,0.15504325098641517,0.4903299621260963,0.33128050014270977
52010-22-7,0.06701224323288427,0.16420879618128578,0.2968769752189675,0.4719019853668612
27355-22-2,0.08492381144096381,0.13690238061941315,0.609489560546278,0.1686842473933452
62501-39-7,0.0840533309283309,0.20880830465830458,0.5784987826987822,0.12863958171458176
116337-58-7,0.021899446849446846,0.06282147445147446,0.834346094091094,0.0809329846079846
116337-63-4,0.036985833493418656,0.06364337634043515,0.8119342001766152,0.08743658998953119
122-59-8,0.006719559632976635,0.025344149642170338,0.8840112976654275,0.08392499305942579
120-23-0,0.007107687962339126,0.05728324633546231,0.8423235789050505,0.09328548679714829
55335-06-3,0.025803908128908124,0.10708186356127525,0.7232831370040347,0.14383109130578164
69377-81-7,0.023890938369199238,0.07956139522360746,0.4619649015638143,0.4345827648433788
640-19-7,0.3916310552122011,0.31835589378463325,0.24658076408779311,0.043432286915371966
450-55-5,0.34272868982869076,0.1988373990980128,0.3696268628051875,0.08880704826810959
404-42-2,0.3373220851521676,0.35301788742045637,0.2665527529438414,0.04310727448353356
351-05-3,0.30157640613982195,0.37665696935953874,0.2824173353834238,0.03934928911721484
457-43-2,0.24380729548229563,0.20124057285307287,0.47195662901912905,0.0829955026455026
1737-17-3,0.15945491822991828,0.10333446645946642,0.5916517186517185,0.1455588966588968
100-53-8,0.06094730533338326,0.08309649303555688,0.7688846892651222,0.08707151236593771
59021-02-2,0.02391229387204788,0.5005826090687171,0.4619901187927476,0.013514978266487548
405-30-1,0.07784817196365093,0.18718415172312255,0.636959614262577,0.09800806205065085
538-28-3,0.22526024131142092,0.5350803850851039,0.22660532165287134,0.013054051950603671
4357-96-4,0.1343840750276438,0.2443773683585368,0.5148151322329718,0.1064234243808475
53994-73-3,0.014575848117024587,0.017494771241830062,0.2914514514896863,0.6764779291514579
137927-75-4,0.027366320716320714,0.5757721852221853,0.28186113331113305,0.11500036075036077
18504-81-9,0.05048206841891052,0.25404992148851774,0.521013460353811,0.17445454973876026
141-84-4,0.043307947607947664,0.36581836681836677,0.43878844858844857,0.15208523698523702
18527-35-0,0.06745188678428649,0.269691460105966,0.585849350734333,0.07700730237541378
6274-27-7,0.12452629689125848,0.23495741715446006,0.5947704277129132,0.045745858241367454
32991-48-3,0.0705256579323139,0.2378728339334192,0.5179892106278519,0.1736122975064152
100-87-8,0.03325040151813608,0.2273104904671663,0.6042615053026272,0.13517760271207027
29727-70-6,0.002188888888888889,0.010069826556885379,0.3560512877944498,0.6316899967597764
68291-97-4,0.07397588958097856,0.14955031032349161,0.4893080004955201,0.2871657996000103
100-44-7,0.010179307159283758,0.07285476208607158,0.8662462159876987,0.050719714766946256
100-14-1,0.06938507258656389,0.5665432273200217,0.28586039280850134,0.07821130728491124
53874-66-1,0.030743389632012195,0.10107439953635673,0.6191514246300552,0.24903078620157582
6959-48-4,0.035736845255003605,0.5640871237830174,0.36629570324733124,0.03388032771464761
38721-71-0,0.013440906273250168,0.2286450976111098,0.6952181506014098,0.06269584551422863
86-52-2,0.035290185124449355,0.1299310722051108,0.7460947835701298,0.08868395910030923
6959-47-3,0.05747414726977904,0.47872299263251816,0.43668699357859736,0.027115866519104994
96-19-5,0.023274244289736196,0.6896255488887957,0.2597440341390909,0.02735617268237669
17293-03-7,0.00380579998681958,0.1305524705953921,0.7691971024617319,0.0964446269560572
532-27-4,0.052153592546176734,0.2552414814294366,0.6270545316305084,0.06555039439387898
6305-04-0,0.1099186081188833,0.21207098985584688,0.5956432558221937,0.0823671462030761
4252-78-2,0.12359089019687056,0.1192277463644,0.6911346778336641,0.06604668560506625
10436-39-2,0.03454205144850149,0.4920580288168202,0.44217212067342737,0.031227799061250817
79-07-2,0.2573975819979742,0.47494921715259897,0.22982433153073695,0.037828869318689874
64037-18-9,0.06205669145669143,0.2696128621378624,0.5566955784955784,0.11163486790986796
15308-01-7,0.05255465982202434,0.17915961180318168,0.6252619998380383,0.14302372853675566
79-04-9,0.10215516799961688,0.3895583936636967,0.48451038722820194,0.02377605110848394
51632-16-7,0.016966400603854265,0.0792903445241062,0.5675164860127778,0.33622676885926117
73866-23-6,0.03318584841084844,0.11441168747374636,0.7025524363000829,0.14985002781532206
683-57-8,0.14169492669889552,0.44843596255041507,0.35799056407046864,0.05187854668022037
79-08-3,0.26581711368724664,0.3661929569444374,0.3150539449013785,0.052935984466936425
126-58-9,0.02151104329812899,0.07520628705477075,0.5657394580056497,0.33754321164145024
12712-28-6,0.07804872111604857,0.25871682908586674,0.48052508155936635,0.18270936823871778
4196-86-5,0.010733050228588852,0.04625849747486864,0.4943940669878529,0.4486143853086898
78-11-5,0.0901990965556183,0.1766923093130703,0.66567657844973,0.0674320156815809
77-86-1,0.027946856846856865,0.06240661927034476,0.3087107366489715,0.6009357872338256
126-11-4,0.1452086802086803,0.20837335879021923,0.35841337917035576,0.2880045818307444
58138-08-2,0.11249072975623545,0.2622757766793222,0.47529080278655444,0.14994269077788736
625-89-8,0.0780316545014788,0.07499255284208169,0.8212992899489193,0.025676502707519665
376-90-9,0.1277364070942551,0.21345146625620143,0.5359652528602215,0.12284687378932176
3737-41-5,0.03844114035433867,0.7559189373620245,0.18402203040599208,0.021617891877644194
133855-98-8,0.019582788199454866,0.29757714261047596,0.6273417058250395,0.05549836336503006
25061-59-0,0.1021392923626442,0.2602472129504673,0.4735069615985628,0.16410653308832598
376-18-1,0.16376547701092167,0.2194835165379249,0.5146047561728379,0.10214625027831613
71119-10-3,0.10086699966699968,0.22558914233914232,0.47487048137048155,0.19867337662337659
306-52-5,0.08106224187737084,0.30511342025858346,0.48234541433744704,0.13147892352659832
69226-51-3,0.09807876769664424,0.29248263498785265,0.38045592023650376,0.22898267707899914
630-20-6,0.02248267913341086,0.3994247296305664,0.42514189184112805,0.15295069939489517
22052-04-6,0.12149782650556648,0.3501660349855396,0.45101107964962467,0.07732505885926932
39236-46-9,0.032703463203463214,0.043442905242905276,0.7349855699855701,0.18886806156806168
87957-27-5,0.06485247715247715,0.11138501899335233,0.4585050335467005,0.3652574703074703
26907-37-9,0.09207273922273924,0.3777685604830343,0.46794784616495105,0.06221085412927516
6970-97-4,0.054169047619047624,0.09707032967032966,0.4836855070855066,0.3650751156251155
58-93-5,0.017933798300464966,0.04593689212022547,0.3442729655783573,0.591856344000952
39603-48-0,0.25174195856603,0.32698895348717305,0.38250108405526295,0.03876800389153332
78491-02-8,0.03171441735164012,0.06573151323300791,0.2842326149010812,0.61832145451427
67238-62-4,0.022816529716849415,0.15349189982380812,0.7068808157491802,0.11681075471016249
58955-84-3,0.024382960015718637,0.10110417823555756,0.8359051620410243,0.038607699707699734
100-97-0,0.06536053391053394,0.4821374791874792,0.38591001961001953,0.06659196729196731
101-25-7,0.025622346716464368,0.6078793099057789,0.28144437512378656,0.08505396825396816
2691-41-0,0.04373941675608346,0.5079433358843698,0.363680811543272,0.08463643581627449
13980-04-6,0.02853211233211234,0.42059623020657516,0.49528174807312747,0.05558990938818524
121-82-4,0.03963755533482939,0.2808047330917126,0.28954734939458693,0.39001036217887036
2235-43-0,0.015278737928737919,0.026416995421093784,0.881446016824704,0.07685824982546295
25155-29-7,0.02513673918673918,0.08849670411288062,0.4793412308279956,0.4070253258723842
17929-34-9,0.051391642616642606,0.11082040644540647,0.7491708874458872,0.08861706349206344
