CASRN,EPA_knn_rdkit2d-1,EPA_knn_rdkit2d-2,EPA_knn_rdkit2d-3,EPA_knn_rdkit2d-4
95-51-2,0.0,0.3865112623357132,0.6134887376642868,0.0
583-39-1,0.0,0.2859146629641657,0.7140853370358342,0.0
615-16-7,0.09618537280161864,0.20037390787751172,0.7034407193208697,0.0
874819-71-3,0.0,0.3242068908807482,0.5717378652272682,0.10405524389198349
5902-85-2,0.0,0.3831287139297547,0.6168712860702453,0.0
5344-82-1,0.6550824327096746,0.15346202053048988,0.19145554675983556,0.0
101-05-3,0.0,0.3058306422861001,0.6941693577139,0.0
2213-63-0,0.0,0.24588113523152594,0.5384162618895802,0.21570260287889392
4570-41-6,0.0,0.39703006110032646,0.6029699388996735,0.0
149-30-4,0.0,0.39345795540539286,0.6065420445946071,0.0
88-75-5,0.0,0.2165204502844173,0.7834795497155828,0.0
88-73-3,0.0,0.6401470515512543,0.2885759623591808,0.07127698608956494
120-80-9,0.0,0.5184758906149113,0.48152410938508877,0.0
1333-39-7,0.0,0.0,0.7900564673524998,0.2099435326475002
30746-58-8,1.0,0.0,0.0,0.0
95-50-1,0.0,0.2538909511371213,0.7461090488628787,0.0
110-02-1,0.1199838524586126,0.21108334808549725,0.5627148235172519,0.10621797593863827
105-11-3,0.0,0.4192075824597897,0.5807924175402104,0.0
16589-20-1,0.0,0.0,0.17810106437840062,0.8218989356215994
3863-80-7,0.0,0.0,0.4515583901522986,0.5484416098477013
12674-11-2,0.0,0.0,0.762760348382947,0.23723965161705293
71422-67-8,0.0,0.1946834881348393,0.29520501114313513,0.5101115007220256
13738-63-1,0.08222980248325829,0.08732350226249314,0.3714059209192229,0.4590407743350256
1836-77-7,0.0921292578918844,0.0,0.6375820220871382,0.27028872002097737
22494-42-4,0.0,0.23561163302950933,0.5500305425816032,0.21435782438888737
877179-04-9,0.0,0.0,0.9009798370868649,0.09902016291313502
64057-98-3,0.0,0.17216738760877384,0.6990615061454559,0.1287711062457703
860-22-0,0.0,0.0,0.10791481315117174,0.8920851868488282
133-14-2,0.10586938499861595,0.1072369401232703,0.4294955331761179,0.35739814170199585
106917-52-6,0.36966913559524767,0.10438446278932526,0.42777006440228116,0.0981763372131459
56966-52-0,0.0,0.0,0.8901762342630396,0.1098237657369604
14047-09-7,0.0,0.11200463704599661,0.7807078241529143,0.10728753880108917
2274-74-0,0.0,0.08794255513067233,0.5888167989645092,0.32324064590481844
3380-34-5,0.20977901742934119,0.0,0.7902209825706589,0.0
2227-13-6,0.0,0.09077676787766539,0.7016259805800947,0.2075972515422398
116-29-0,0.0,0.0,0.9044820477983436,0.0955179522016563
6954-48-9,0.0,0.34672943568286685,0.6532705643171332,0.0
131-27-1,0.0,0.0,0.23065398784762303,0.769346012152377
86479-06-3,0.0,0.4257620535588384,0.09997649776153716,0.47426144867962444
58712-69-9,0.0,0.0,1.0,0.0
556-12-7,0.10785859725453818,0.10889933466728337,0.5560192134733494,0.22722285460482902
3132-99-8,0.0,0.0,0.9047054869148592,0.09529451308514084
2009-24-7,0.0,0.2118026478485593,0.6367632639058525,0.15143408824558827
74738-17-3,0.0,0.4418741509960289,0.5581258490039711,0.0
1018-71-9,0.0,0.33342928656550846,0.540374482049165,0.12619623138532643
2617-79-0,0.0,0.09194633400466684,0.9080536659953331,0.0
2617-78-9,0.09864706993792818,0.20378734494715128,0.6975655851149206,0.0
718-43-4,0.0,0.4368546046404423,0.45209427988786355,0.11105111547169434
626-17-5,0.4782372406479825,0.3090142273880688,0.21274853196394877,0.0
121-91-5,0.0,0.0,0.7844194158042637,0.21558058419573625
114607-46-4,0.0,0.21967770153635124,0.6728280430773959,0.10749425538625296
16671-87-7,0.07266645461173148,0.6417469218567698,0.2184922415038276,0.06709438202767108
4052-92-0,0.0,0.09164648526074526,0.9083535147392549,0.0
402-31-3,0.09321339675216989,0.20012335831043382,0.5658073631651122,0.14085588177228411
881-99-2,0.0,0.10012843276423436,0.8998715672357657,0.0
329-01-1,0.07735252411722,0.0,0.4761197210381897,0.4465277548445903
108-45-2,0.0,0.401857380920385,0.598142619079615,0.0
99-09-2,0.0,0.16366682577592806,0.6193566315338314,0.21697654269024058
108-42-9,0.0,0.4160053332730367,0.5839946667269633,0.0
4947-89-1,0.6933764389931948,0.13435898519442258,0.1722645758123827,0.0
127-68-4,0.10472975606099232,0.4403691680461741,0.32764074472003596,0.12726033117279772
121-73-3,0.0,0.49632409637633074,0.5036759036236693,0.0
108-46-3,0.0,0.5344992990301276,0.46550070096987234,0.0
108-43-0,0.09302097151421028,0.3949454303746937,0.5120335981110959,0.0
619-72-7,0.0,0.3275057021727835,0.5764059697136092,0.09608832811360747
2420-17-9,0.0,0.0,0.26608406720869215,0.7339159327913078
13940-94-8,0.0,0.08155369535298802,0.9184463046470119,0.0
100-21-0,0.0,0.0,0.4353162051801331,0.5646837948198669
100-20-9,0.0,0.10274791330343012,0.803379774034832,0.09387231266173789
619-80-7,0.0,0.1993626427263713,0.6728950481202628,0.12774230915336593
62-23-7,0.0,0.2099702748473161,0.6011713324461869,0.188858392706497
122-04-3,0.0,0.5744880670604979,0.42551193293950207,0.0
99-96-7,0.0,0.1097578803921375,0.7262029928296762,0.16403912677818622
16671-88-8,0.06995177426501052,0.5689175142154914,0.22247758948373553,0.13865312203576263
123199-93-9,0.0,0.43682981903978296,0.35476806970268665,0.20840211125753036
122-01-0,0.0,0.09266376625296556,0.9073362337470345,0.0
455-14-1,0.0,0.19575035008838762,0.6111432489768313,0.19310640093478124
98-56-6,0.0,0.11185513032926783,0.8881448696707323,0.0
5216-25-1,0.0,0.0,1.0,0.0
624-18-0,0.0,0.3179081748465448,0.6820918251534552,0.0
100-01-6,0.0,0.16733508549298984,0.6376818969717417,0.19498301753526853
2987-46-4,0.0,0.6844476764821611,0.31555232351783896,0.0
63-74-1,0.0,0.09232497348983326,0.6536256508137488,0.2540493756964179
515-49-1,0.0,0.09361941152452541,0.4944116277859203,0.41196896068955424
15730-83-3,0.0,0.0,0.45055096245872683,0.5494490375412732
106-47-8,0.0,0.2688262171007843,0.7311737828992156,0.0
540-37-4,0.0,0.3367532307543899,0.6632467692456101,0.0
4156-21-2,0.11139535135182087,0.0,0.7837855263290046,0.10481912231917465
3696-23-9,0.6650927998710254,0.14568317774802073,0.18922402238095387,0.0
539-21-9,0.34499239291590866,0.1030060710404807,0.5520015360436107,0.0
105-12-4,0.09015462716257155,0.45425671721628286,0.45558865562114564,0.0
100-28-7,0.12305369649256906,0.4609239997657783,0.4160223037416526,0.0
35037-73-1,0.09116410697908478,0.19124448151551482,0.5525254403099459,0.1650659711954545
2493-02-9,0.0,0.0,0.7340995123702206,0.2659004876297794
1985-12-2,0.0,0.3518179384383783,0.5373131644575931,0.11086889710402877
41205-21-4,0.0,0.38385747453949204,0.5233008119044441,0.09284171355606385
100-02-7,0.0,0.2193888941996808,0.7806111058003192,0.0
100-00-5,0.0742412401085235,0.47391216212212783,0.3360849828691921,0.11576161490015657
106-48-9,0.21252875486945175,0.17552281079265541,0.6119484343378929,0.0
106-51-4,0.0,0.4385711616348929,0.5614288383651072,0.0
98-66-8,0.0,0.17744272542739295,0.7140413611805971,0.10851591339200999
98-60-2,0.0,0.0774062696477054,0.9225937303522945,0.0
106-46-7,0.0,0.19440990662811578,0.8055900933718843,0.0
39699-08-6,0.0,0.0,0.33135517879647564,0.6686448212035244
83121-18-0,0.09555186586669885,0.09294028258528973,0.2688218890932569,0.5426859624547544
38665-24-6,0.0,0.4270497445809319,0.35595081994665384,0.2169994354724141
128-97-2,0.0,0.0,0.7816872677212912,0.21831273227870887
52671-72-4,0.0,0.0,0.4523249286754468,0.5476750713245532
81-30-1,0.0,0.0,0.5773048960234174,0.4226951039765827
11096-82-5,0.0,0.07456211089479291,0.83499934244297,0.09043854666223716
56973-16-1,0.0,0.0,0.5833303354123114,0.4166696645876887
872-85-5,0.10208573193580685,0.10328357419798166,0.7946306938662114,0.0
37853-05-7,0.0,0.775124887882793,0.22487511211720704,0.0
100-54-9,0.10531300674605257,0.6875520158810401,0.2071349773729073,0.0
98-92-0,0.0,0.3322805607920944,0.6677194392079056,0.0
59-67-6,0.0,0.1183424178702805,0.6285162502608588,0.25314133186886073
54-85-3,0.09478293499831622,0.3543674888477825,0.5508495761539012,0.0
59470-49-4,0.0,0.10829293343266058,0.4271427208205104,0.46456434574682903
55-22-1,0.0,0.2138543241048597,0.6678787284977435,0.11826694739739675
3535-75-9,0.12388107807472795,0.31790699498279795,0.4352380699040863,0.12297385703838784
1124-33-0,0.22748277141582515,0.5541264745837793,0.10783084689279868,0.11055990710759687
98-01-1,0.0,0.36269954514093683,0.6373004548590632,0.0
51762-67-5,0.13766962984256273,0.3012113849404953,0.5611189852169419,0.0
875-28-5,0.0,0.19639421468383628,0.4483150643197027,0.3552907209964611
84057-84-1,0.0,0.17047154624618388,0.829528453753816,0.0
50-45-3,0.0,0.0,0.9082442201043013,0.09175577989569883
14689-51-1,0.9304411396199536,0.06955886038004641,0.0,0.0
2338-31-0,0.9044017022967082,0.09559829770329177,0.0,0.0
6587-23-1,0.5972292909546963,0.40277070904530354,0.0,0.0
64037-11-2,0.0,0.9725641637871313,0.02743583621286871,0.0
25567-67-3,0.09720562388887112,0.6536620052948006,0.24913237081632839,0.0
3209-22-1,0.0,0.21075853133652964,0.7892414686634703,0.0
64037-10-1,0.0,0.9714748834411383,0.02852511655886177,0.0
36088-22-9,0.9464702313685526,0.0,0.05352976863144742,0.0
18063-03-1,0.1121835603665518,0.220040215799548,0.6677762238339002,0.0
1194-65-6,0.0,0.726219270857981,0.27378072914201895,0.0
81-19-6,0.0,0.0,1.0,0.0
1918-13-4,0.20545908653048675,0.08697829897473706,0.7075626144947763,0.0
87-61-6,0.0,0.19044190883216297,0.8095580911678371,0.0
94239-04-0,0.10459515539321752,0.0,0.664986552175,0.23041829243178244
1929-82-4,0.0,0.0,1.0,0.0
24382-04-5,0.2636465772076505,0.10319403458713394,0.539418598430999,0.09374078977421649
928-53-0,0.13040856563849065,0.5658276629673624,0.30376377139414673,0.0
76-44-8,0.0,0.22869318973078737,0.4907385782696343,0.2805682319995783
3186-23-0,0.29009884927688695,0.22740487237208928,0.18914926891292438,0.2933470094380993
5836-04-4,0.29374359885817397,0.3488280450393761,0.09269907364194153,0.2647292824605084
73826-58-1,0.0,0.0,0.0,1.0
87-02-5,0.0,0.0,0.09631008177341627,0.9036899182265837
118-33-2,0.0,0.0,0.0,1.0
129-79-3,0.11858430111221084,0.343630330277339,0.43234607030862376,0.10543929830182631
1154-59-2,0.11087592177355932,0.23475295128149073,0.5339776586806823,0.12039346826426772
6013-05-4,0.0,0.0,0.897666948589728,0.1023330514102721
52479-85-3,0.0,0.0,0.7450585844936394,0.25494141550636057
84087-01-4,0.0,0.23650948643005903,0.6589159832660786,0.1045745303038624
97-51-8,0.09225449079864421,0.12072966120600132,0.7870158479953544,0.0
6361-21-3,0.0,0.242953834500935,0.6242115688822459,0.13283459661681907
95-01-2,0.0,0.42590294916222626,0.5740970508377737,0.0
183208-35-7,0.0,0.33945426757579644,0.6605457324242036,0.0
27896-84-0,0.20963838148745362,0.0,0.598919930597894,0.19144168791465246
20856-57-9,0.0,0.11195188408718322,0.640800941579969,0.24724717433284782
227197-72-0,0.0,0.04836450814660453,0.9516354918533956,0.0
17200-29-2,0.0,0.09090132575110602,0.9090986742488939,0.0
3671-61-2,0.5731666604642883,0.3175441347751864,0.10928920476052527,0.0
31643-49-9,0.16861070278933246,0.3774985446025265,0.453890752608141,0.0
939-80-0,0.09071430173351241,0.25963959584423146,0.6496461024222562,0.0
6574-99-8,0.0,0.22765150036765108,0.772348499632349,0.0
17420-30-3,0.0,0.0,0.7936384214105293,0.20636157858947063
16588-02-6,0.10783464152807895,0.2532877671213454,0.6388775913505758,0.0
23651-95-8,0.08229641653447767,0.12218756591283403,0.5268823408759917,0.2686336766766965
19694-10-1,0.0,0.20023634629096884,0.6860771963407041,0.11368645736832708
2840-28-0,0.0,0.11356072429662029,0.7168441741101531,0.16959510159322672
89426-89-1,0.7720705325259059,0.2279294674740942,0.0,0.0
16588-06-0,0.0,0.40171050060345176,0.4953073734713715,0.10298212592517675
96-99-1,0.0,0.08334131661545238,0.7272929718440947,0.18936571154045276
2250-53-5,0.5939059147166669,0.31384792641238063,0.0922461588709525,0.0
49860-08-4,0.0,0.11038906495316048,0.4376192242281382,0.45199171081870143
70-10-0,0.0,0.0,1.0,0.0
77668-43-0,0.0,0.773535601465592,0.22646439853440808,0.0
89-75-8,0.0,0.17770543697596802,0.822294563024032,0.0
84504-69-8,0.0,0.5760665207743632,0.42393347922563684,0.0
399-69-9,0.8918938529137336,0.10810614708626642,0.0,0.0
121-17-5,0.0,0.04655570122112399,0.9013271568718779,0.0521171419069981
328-84-7,0.0,0.0,0.8931557024663365,0.10684429753366345
13014-24-9,0.0,0.0,1.0,0.0
118-83-2,0.0,0.04568612937806238,0.9031700427008947,0.05114382792104288
320-60-5,0.0,0.0451748310087394,0.8454839111492317,0.10934125784202889
13014-18-1,0.0,0.0,1.0,0.0
5307-14-2,0.0,0.020232207850250736,0.9719566410534404,0.007811151096308827
5131-58-8,0.0,0.02010767370049087,0.972181392654654,0.007710933644855204
137-09-7,0.0,0.4286720963564606,0.5713279036435394,0.0
61988-37-2,0.0,0.2741240256162885,0.4372972881262107,0.2885786862575007
88-63-1,0.0,0.11186465145367425,0.5860892320386033,0.30204611650772234
3671-66-7,0.7378117040305593,0.26218829596944065,0.0,0.0
14733-77-8,0.0,0.2854928418183353,0.7145071581816647,0.0
119-34-6,0.0,0.1679815697926495,0.7385717955574492,0.09344663464990131
364-76-1,0.0,0.2589754655566668,0.5169149894782832,0.2241095449650501
635-22-3,0.0,0.7225833344564052,0.184775607612974,0.0926410579306208
3863-11-4,0.0,0.142867343068613,0.7883851969680626,0.06874745996332436
7474-78-4,0.0,0.057826480755309266,0.5368124476852018,0.40536107155948886
95-76-1,0.0,0.08354164392506011,0.9164583560749399,0.0
97-02-9,0.16822563772187946,0.1872899517092337,0.5560372126874693,0.0884471978814175
121-88-0,0.0,0.0,0.919345330608678,0.08065466939132206
99-57-0,0.0,0.0,0.9209466993103779,0.07905330068962213
121-87-9,0.0,0.04646456744166574,0.9535354325583343,0.0
6283-25-6,0.0,0.046779472531215144,0.04238530442885242,0.9108352230399324
89-63-4,0.0,0.7295664291648235,0.18284978269485294,0.08758378814032347
95-85-2,0.1019989439743422,0.30024359832680453,0.5977574576988534,0.0
367-25-9,0.0,0.5075931001938104,0.49240689980618946,0.0
554-00-7,0.0,0.01348599622818178,0.9865140037718182,0.0
95-82-9,0.0,0.013529158290812332,0.9864708417091878,0.0
93-84-5,0.20493963955304056,0.0,0.4937841339491504,0.3012762264978091
2327-02-8,0.0,0.0,1.0,0.0
31225-17-9,0.0,0.08898063822400253,0.9110193617759975,0.0
327-19-5,0.9408675208609557,0.05913247913904422,0.0,0.0
89426-90-4,0.779942478188117,0.2200575218118829,0.0,0.0
3671-47-4,0.8261001673726254,0.17389983262737463,0.0,0.0
89426-91-5,0.6459612897212536,0.3540387102787465,0.0,0.0
656-49-5,0.8860045805644943,0.11399541943550574,0.0,0.0
3765-86-4,0.6727245118774609,0.327275488122539,0.0,0.0
19932-84-4,0.0,0.0,1.0,0.0
22876-19-3,0.0,0.20819720892983992,0.7918027910701602,0.0
14733-73-4,0.0,0.0,1.0,0.0
64037-16-7,0.0,0.20946146467426274,0.6773216918120692,0.11321684351366787
1744-22-5,0.429507848521396,0.26646371897426363,0.20182396981118125,0.10220446269315911
1682-39-9,0.0,0.3536041986962551,0.6463958013037449,0.0
52112-68-2,0.0,0.36472036294533805,0.635279637054662,0.0
61-80-3,0.0,0.8107388827847415,0.18926111721525857,0.0
64037-13-4,0.0,0.4259465562102489,0.5740534437897511,0.0
51-28-5,0.5013276992336199,0.32469084437808027,0.17398145638830004,0.0
619-08-9,0.0,0.22698796071141183,0.6803931001330917,0.0926189391554965
99-54-7,0.0,0.6307386621087123,0.3013643194919924,0.0678970183992953
611-07-4,0.0,0.17347823721185143,0.8265217627881486,0.0
611-06-3,0.0,0.045352797613034256,0.9546472023869658,0.0
89-61-2,0.0,0.9499554778596561,0.050044522140344036,0.0
95-88-5,0.1335138818543424,0.4688051202733626,0.39768099787229494,0.0
4991-65-5,0.0,0.0,1.0,0.0
120-83-2,0.0747776603135989,0.1468256143934728,0.7783967252929282,0.0
583-78-8,0.4373132234885916,0.06866972498494703,0.4940170515264614,0.0
348-57-2,0.10797435615759732,0.1027646075055118,0.7892610363368909,0.0
671-95-4,0.0,0.0,0.5412863168616615,0.45871368313833843
120-82-1,0.0,0.17763545859897775,0.8223645414010222,0.0
65235-63-4,0.0,0.09840409623978344,0.42737773718369637,0.4742181665765202
3862-73-5,0.0,0.4054613588475003,0.5945386411524998,0.0
6609-39-8,0.8285282024096,0.1714717975904001,0.0,0.0
89426-94-8,0.9552666648616709,0.04473333513832907,0.0,0.0
14689-58-8,1.0,0.0,0.0,0.0
89427-11-2,0.9360197181640848,0.06398028183591517,0.0,0.0
3238-40-2,0.0,0.07874909012203636,0.4215771606315819,0.4996737492463817
3401-80-7,0.0,0.27585662641365893,0.6011006882707469,0.12304268531559405
4228-89-1,1.0,0.0,0.0,0.0
634-66-2,0.0,0.07926307963330054,0.9207369203666995,0.0
84487-03-6,0.09248738542213071,0.2794467171684429,0.5126925409332377,0.11537335647618881
1702-17-6,0.0,0.12584057687788117,0.6237720680428426,0.2503873550792763
108-31-6,0.08012266900308096,0.0,0.919877330996919,0.0
66-22-8,0.0,0.07953261237403922,0.3503841527833736,0.5700832348425873
4312-97-4,0.09569567625887813,0.19428983916689624,0.31666484140667966,0.39334964316754595
288-32-4,0.0,0.08075007989959132,0.9192499201004086,0.0
3495-42-9,0.0,0.4159725326747553,0.5840274673252446,0.0
5424-01-1,0.0,0.0,0.371499854167697,0.628500145832303
7789-83-5,0.10485534616320985,0.5670295226504775,0.22029922434757976,0.10781590683873286
96-50-4,0.09288124126910206,0.7043039149449642,0.2028148437859337,0.0
35317-79-4,0.0,0.34977075767881455,0.6502292423211855,0.0
1606-76-4,0.0,0.543313644632705,0.45668635536729496,0.0
107-22-2,0.20739999334721113,0.3114818051526854,0.4811182015001035,0.0
872-36-6,0.11770993653844765,0.11531126727797655,0.2094661745916388,0.557512621591937
14150-71-1,0.3622039764660569,0.48101402210909844,0.15678200142484472,0.0
12672-29-6,0.0,0.17533594831382998,0.8246640516861701,0.0
11126-42-4,0.09759638131164965,0.10369427891130606,0.6967265831159521,0.10198275666109216
38082-89-2,0.33494804367279013,0.5529402297257204,0.0,0.11211172660148942
536-08-3,0.0,0.0,0.6299259239731564,0.37007407602684356
1336-36-3,0.0,0.07147797834371518,0.826634004978767,0.10188801667751778
10331-57-4,0.0,0.33657409782753733,0.33815260594249685,0.32527329622996587
97-18-7,0.10318009422631896,0.34036454253457016,0.4184539055431989,0.13800145769591193
1746-01-6,0.8575505546683911,0.0,0.07323373934073733,0.06921570599087153
618-83-7,0.0,0.0,0.6279015402691367,0.37209845973086325
22326-31-4,0.0,0.0906412933018828,0.519573107979921,0.3897855987181962
134880-74-3,0.11274370042656508,0.32377539684207945,0.4468234745451108,0.11665742818624468
121-81-3,0.0,0.4964628530909306,0.5035371469090694,0.0
2905-62-6,0.0,0.1607934719602805,0.8392065280397195,0.0
368-53-6,0.0,0.1750771005871491,0.6538530417869477,0.17106985762590318
34893-92-0,0.0,0.0,0.886942947684132,0.11305705231586795
99-35-4,0.10492915247032679,0.4809474545167218,0.3061533038241513,0.10797008918880005
108-73-6,0.0,0.5106593333402912,0.48934066665970877,0.0
56962-04-0,0.15888196045846556,0.18378129021934825,0.6573367493221862,0.0
108-70-3,0.0,0.2326226436577427,0.7673773563422573,0.0
2277-92-1,0.12439411217893462,0.686606577528712,0.09432110768845423,0.09467820260389925
57117-31-4,0.46250696884916265,0.0,0.4327815717724715,0.10471145937836594
40321-76-4,1.0,0.0,0.0,0.0
58-94-6,0.0810497536318206,0.1314064673301766,0.3489434532410833,0.43860032579691943
56961-25-2,0.0,0.16456446440585262,0.6412109096870265,0.1942246259071209
35041-16-8,0.08463079811783376,0.33190148593372915,0.583467715948437,0.0
609-99-4,0.5176594405120009,0.2070492072896177,0.2752913521983815,0.0
2789-92-6,0.0,0.16051057173044994,0.6302904333814001,0.20919899488814991
120068-37-3,0.16199083813247556,0.442488066147462,0.2491803402442829,0.14634075547577957
120068-36-2,0.08161140909765043,0.48006722725224876,0.23667232729705462,0.20164903635304615
609-20-1,0.0,0.22355582161036486,0.7764441783896351,0.0
99-11-6,0.097403417271076,0.09572606964179607,0.33050886878005553,0.47636164430707245
6609-38-7,0.7623058254544411,0.2376941745455589,0.0,0.0
6609-37-6,0.9131554134805944,0.08684458651940556,0.0,0.0
3671-18-9,0.9444369481247543,0.05556305187524574,0.0,0.0
89426-93-7,1.0,0.0,0.0,0.0
89426-98-2,1.0,0.0,0.0,0.0
89426-95-9,1.0,0.0,0.0,0.0
4228-88-0,1.0,0.0,0.0,0.0
89426-99-3,1.0,0.0,0.0,0.0
89427-01-0,0.9184290343181338,0.0815709656818661,0.0,0.0
89427-00-9,0.837117019111112,0.16288298088888797,0.0,0.0
64037-29-2,0.0,0.3497096045056366,0.5503760886304057,0.09991430686395775
88-89-1,0.5052766922063353,0.1071278045025153,0.3122525823430219,0.07534292094812745
4515-30-4,0.31259914076117035,0.5540652222640338,0.0,0.1333356369747959
1817-73-8,0.07332452362827327,0.4253883999535586,0.42428798020828684,0.07699909620988127
5388-62-5,0.0,0.42356968026890884,0.5764303197310912,0.0
120-97-8,0.0,0.0,0.5295019541876368,0.4704980458123632
634-93-5,0.0,0.09390207279535068,0.9060979272046493,0.0
88-06-2,0.1259467905764477,0.2900356018524621,0.5840176075710902,0.0
634-90-2,0.0,0.08378821971680228,0.9162117802831977,0.0
89-32-7,0.0,0.23862692095577676,0.3180766951036667,0.44329638394055654
20103-09-7,0.0,0.15931038296114872,0.8406896170388514,0.0
6627-34-5,0.0,0.5122310415688434,0.3689937695187732,0.11877518891238346
2338-24-1,0.46789399153142547,0.5321060084685746,0.0,0.0
6609-40-1,0.8432406878538813,0.15675931214611868,0.0,0.0
89426-96-0,1.0,0.0,0.0,0.0
2338-25-2,1.0,0.0,0.0,0.0
39215-09-3,1.0,0.0,0.0,0.0
5285-41-6,0.0,0.0,1.0,0.0
1750-46-5,0.0,0.48023187700080844,0.5197681229991915,0.0
64037-08-7,0.0,0.43158803822458536,0.5684119617754145,0.0
327-92-4,0.0,0.7734905162983207,0.2265094837016794,0.0
39227-28-6,0.9446677841829079,0.0553322158170921,0.0,0.0
19408-74-3,0.9767702114403843,0.02322978855961565,0.0,0.0
95-94-3,0.0,0.06575971467374872,0.9342402853262514,0.0
2578-45-2,0.0,0.747622847079657,0.252377152920343,0.0
15878-00-9,0.0,0.4820733396952413,0.5179266603047588,0.0
1193-24-4,0.09726979855340624,0.46829499248867795,0.31512886322584,0.11930634573207577
1193-21-1,0.1179709007130601,0.4474251237760262,0.4346039755109136,0.0
89427-25-8,0.7866968056848942,0.21330319431510572,0.0,0.0
6609-42-3,1.0,0.0,0.0,0.0
89457-11-4,1.0,0.0,0.0,0.0
6609-43-4,0.6679398949297856,0.3320601050702145,0.0,0.0
24994-55-6,0.8946182195263193,0.0,0.10538178047368066,0.0
19690-31-4,0.8945910009615361,0.0,0.10540899903846385,0.0
2338-27-4,1.0,0.0,0.0,0.0
53615-22-8,1.0,0.0,0.0,0.0
89427-17-8,1.0,0.0,0.0,0.0
15245-44-0,0.4758581559743458,0.3359549326087087,0.10619995011478019,0.08198696130216546
27811-88-7,0.08587168041229597,0.6730690588520717,0.24105926073563239,0.0
36117-76-7,0.5623008675434998,0.25968326345360987,0.17801586900289035,0.0
50995-94-3,0.0,0.0,1.0,0.0
35822-46-9,0.8764454212505994,0.12355457874940061,0.0,0.0
89427-15-6,1.0,0.0,0.0,0.0
363-72-4,0.1574091965537929,0.17521227522794325,0.34231389885790403,0.3250646293603599
3393-59-7,1.0,0.0,0.0,0.0
1982-55-4,0.0,0.12444345378286681,0.7362989119466782,0.13925763427045498
8003-46-1,0.09428087164893721,0.7422118503402072,0.16350727801085563,0.0
58-90-2,0.1386419301482901,0.5137001851938762,0.34765788465783387,0.0
608-93-5,0.0,0.08280329855241661,0.9171967014475834,0.0
6515-38-4,0.0900657359787659,0.48038421507151813,0.429550048949716,0.0
150114-71-9,0.0,0.07414457920544214,0.8309722596262389,0.094883161168319
24598-73-0,0.0,0.0,0.6915115393715804,0.30848846062841956
31876-38-7,0.0,0.3477599217815043,0.6522400782184957,0.0
3034-38-6,0.0,0.36617372285112143,0.41551794380317447,0.21830833334570401
452-06-2,0.0,0.5551245165081431,0.23695818772424793,0.20791729576760898
2308-57-8,0.0,0.31924315156334326,0.595882924309049,0.08487392412760764
2022-85-7,0.0,0.21105231704287394,0.6812497154892816,0.10769796746784446
2380-63-4,0.0,0.3095695070299596,0.48622462557206264,0.20420586739797772
13230-99-4,0.0,0.0649837294548942,0.6466993233082917,0.28831694723681406
1970-40-7,0.08832197276093988,0.08554748089025528,0.8261305463488048,0.0
122006-32-0,0.0,0.4356858124953409,0.5643141875046591,0.0
87-56-9,0.0,0.22204180296242643,0.431446253495637,0.34651194354193665
75-87-6,0.08865029009773978,0.4872892373096373,0.3341328984378342,0.08992757415478865
75-12-7,0.09610961155184915,0.3805713243015451,0.5233190641466057,0.0
288-88-0,0.0,0.24878163236812678,0.7512183676318732,0.0
73-24-5,0.0,0.30306174395312974,0.4811681307337719,0.21577012531309836
13231-00-0,0.0,0.1544363060336978,0.5591102325289187,0.2864534614373835
61-82-5,0.0,0.3642005470381058,0.5296692527007224,0.10613020026117176
4005-51-0,0.0,0.5342718406794452,0.4657281593205547,0.0
64-18-6,0.0,0.34097068071185105,0.5326417722561091,0.12638754703203992
1071-98-3,0.2260712529987937,0.47275651265935503,0.30117223434185136,0.0
3018-12-0,0.3303256133322948,0.5651845777228899,0.10448980894481535,0.0
670-54-2,0.23245783819968585,0.5443932909828167,0.10018299462822466,0.12296587618927257
1897-45-6,0.11459767389256041,0.21164214484379182,0.5666913329079482,0.10706884835569949
16212-28-5,0.0,0.6420086298972401,0.35799137010275994,0.0
13063-43-9,0.21591451286249638,0.5740532743495828,0.2100322127879208,0.0
376-53-4,0.0,0.4358124016153018,0.4362961107282724,0.12789148765642583
75-15-0,0.0,0.7859733033114591,0.11409793457790864,0.0999287621106323
3212-26-8,0.44925466904420575,0.3497942593069158,0.08838130148970942,0.11256977015916901
70701-62-1,0.10271824128760901,0.3109546556035785,0.36318967956144327,0.22313742354736935
1024-57-3,0.26710260655647555,0.4290180568928159,0.10636627664765015,0.19751305990305826
39765-80-5,0.20146790243176357,0.37802408737053594,0.2963273483797712,0.12418066181792933
9005-38-3,0.0,0.0,0.5454085834561293,0.45459141654387075
3447-87-8,0.1875590166001929,0.540168097837363,0.18412632033083132,0.08814656523161285
27304-13-8,0.38294661485892106,0.35342291880525,0.09131414220597332,0.17231632412985545
297-78-9,0.10438137749689358,0.45580013060545116,0.19901894790079605,0.24079954399685927
14788-97-7,0.0,0.5687479964075031,0.431252003592497,0.0
2418-14-6,0.0,0.10384411631434537,0.2138318653187235,0.6823240183669311
79-34-5,0.0,0.3135064558879801,0.5913688241000972,0.09512472001192274
25157-64-6,0.09520618807139226,0.0914418035452392,0.34826817967185125,0.4650838287115174
77439-76-0,0.0,0.5390504054533456,0.35452409077351743,0.106425503773137
4124-30-5,0.0,0.3382175351270148,0.531018949675873,0.13076351519711216
76840-12-5,0.0,0.19699228861757917,0.8030077113824209,0.0
