CASRN,EPA_xgboost_ecfp6counts-1,EPA_xgboost_ecfp6counts-2,EPA_xgboost_ecfp6counts-3,EPA_xgboost_ecfp6counts-4
5782-83-2,0.08132988,0.32459652,0.586127,0.007946597
96-45-7,0.28740847,0.56484354,0.14434844,0.0033995667
73218-79-8,0.012759629,0.9126583,0.058487996,0.016094133
61-57-4,0.0073751477,0.7405684,0.24838224,0.0036742135
80-02-4,9.2504946e-05,0.00085272803,0.91759527,0.08145956
2871-01-4,0.00874684,0.14922188,0.70114404,0.14088723
6961-46-2,0.0002943553,0.0019142735,0.995561,0.0022304207
24207-38-3,0.00021379766,0.019905314,0.9686751,0.011205841
1320-51-0,0.0026074736,0.094284296,0.35821348,0.54489475
65141-46-0,0.0055317394,0.03715286,0.60294765,0.35436776
96-53-7,0.017484179,0.88111615,0.09978407,0.0016155752
3566-10-7,0.012396375,0.88011336,0.10445272,0.0030374988
557-30-2,0.00905646,0.3622203,0.62575305,0.0029702466
54941-80-9,0.004046402,0.26916182,0.71379626,0.012995546
80026-34-2,0.0015157519,0.0042414907,0.9711528,0.023089955
33813-20-6,0.14135246,0.31339088,0.5078538,0.037402853
54941-66-1,0.28047752,0.6531202,0.020017007,0.04638523
26859-72-3,0.4669032,0.50756234,0.023149177,0.0023852938
22232-71-9,2.289038e-05,0.9995648,0.00026208122,0.00015016095
27097-43-4,0.22741342,0.7317469,0.03047058,0.010369137
23915-26-6,0.055723034,0.92922753,0.014501329,0.00054812164
27097-44-5,0.002584969,0.9515753,0.045356307,0.00048340508
54941-67-2,0.05997307,0.9247285,0.011911914,0.003386544
22036-77-7,0.0038078323,0.0024552294,0.21047619,0.7832607
39884-52-1,0.0020946274,0.24580353,0.7265435,0.025558336
84210-62-8,0.0007194626,0.03813083,0.7430849,0.21806479
73870-33-4,0.007968276,0.7556781,0.23436014,0.0019935179
53720-84-6,0.014408113,0.2128686,0.56117654,0.21154673
59277-89-3,0.007959201,0.042216025,0.47169784,0.47812694
20208-21-3,1.0236051e-05,0.00081536575,0.9069985,0.09217593
40762-15-0,0.0010669467,0.00043526563,0.23044047,0.76805735
3891-07-4,0.0022048543,0.00409745,0.98459715,0.009100556
34929-08-3,0.00012595399,0.00031191844,0.9888299,0.010732163
155601-30-2,0.030466186,0.16147612,0.76666397,0.041393705
107-21-1,0.004573162,0.39309752,0.12217251,0.48015678
122-99-6,0.00027785735,0.0015613403,0.98651946,0.011641301
93-20-9,0.00015317918,0.0004598723,0.9826111,0.016775876
3833-54-3,9.503582e-05,0.00015197083,0.9992836,0.0004693543
120-67-2,0.0005252823,0.04456884,0.95354974,0.0013561071
2122-77-2,0.0011479909,0.017285498,0.97171974,0.009846735
371-62-0,0.60942113,0.036036655,0.32565233,0.028889902
60-24-2,0.060715996,0.4841456,0.4252293,0.029909037
80303-93-1,0.0033200257,0.040967375,0.95478195,0.00093066297
1562-00-1,0.0010670087,0.008968754,0.86268735,0.12727688
107-07-3,0.6620611,0.1601757,0.16427746,0.0134857865
624-76-0,0.09809509,0.12960692,0.55326134,0.21903662
75-21-8,0.013156442,0.021713985,0.94920677,0.015922796
646-06-0,0.017788429,0.88486326,0.09061686,0.0067314883
629-15-2,0.001315888,0.38938662,0.4719433,0.13735414
104-66-5,9.607941e-05,0.0054419464,0.9817421,0.012719876
28173-59-3,0.00020102342,0.0013197357,0.061304547,0.93717474
9004-86-8,0.00033924455,0.0048817988,0.704437,0.29034194
2514-53-6,0.010357561,0.14802846,0.82969373,0.011920183
96-49-1,0.13974515,0.32914406,0.44660407,0.0845067
339-65-1,0.000764875,0.18595874,0.72454876,0.088727646
58041-19-3,0.00083291024,0.01793087,0.97027653,0.010959739
19767-45-4,0.016796622,0.47354266,0.48396182,0.025698852
420-12-2,0.0827984,0.757369,0.15425271,0.0055799577
629-17-4,0.0012928396,0.97833323,0.016723482,0.0036503675
62303-19-9,0.008143188,0.0050965236,0.9817887,0.0049716067
762-70-9,0.73188305,0.16733906,0.044850003,0.055927854
1622-32-8,0.18519978,0.5858071,0.21464272,0.014350396
107-06-2,0.27493858,0.63657,0.08699884,0.0014925507
126-15-8,0.0007097229,0.1048528,0.5918048,0.3026326
85-40-5,0.0008340194,0.0023322047,0.3185049,0.67832893
2425-06-1,0.002070037,0.017338702,0.14727911,0.8333121
133-06-2,0.004894282,0.112606205,0.85545886,0.027040716
85-43-8,0.0006676819,0.0057891994,0.5444908,0.44905233
2971-38-2,0.00033832333,0.09650276,0.9017225,0.0014364234
97519-39-6,0.00045875178,0.00210648,0.052087527,0.94534725
3276-41-3,0.0014074199,0.13130893,0.8663594,0.0009243034
110-64-5,0.030473955,0.15838175,0.41939732,0.39174697
77-79-2,0.029867481,0.64932907,0.26656735,0.05423614
544-25-2,0.21610242,0.24261034,0.51438385,0.02690341
542-92-7,0.015213575,0.85729116,0.11900314,0.008492142
542-78-9,0.12446204,0.49103448,0.33655542,0.047948036
3385-61-3,0.0420932,0.011761458,0.68184286,0.26430243
77-73-6,0.025521664,0.1448305,0.73251414,0.0971337
122-78-1,0.007804519,0.018769918,0.96284026,0.0105852755
28382-15-2,0.018252581,0.16425692,0.6915189,0.12597159
105112-76-3,0.00021203693,0.008182576,0.8530519,0.13855346
63979-76-0,0.0007955889,0.002817188,0.9960984,0.00028877126
4080-31-3,0.030180447,0.034923397,0.7258797,0.20901644
104-54-1,0.007324311,0.00944385,0.9807407,0.0024911517
29560-84-7,0.06287775,0.50474954,0.3553586,0.07701407
104-65-4,0.00024492535,0.0023661568,0.99671715,0.00067175954
122-69-0,0.001118503,0.0032959173,0.6082661,0.38731948
5320-75-2,0.00018092735,0.0004980646,0.74822897,0.25109205
87-29-6,0.0006585049,0.0004737963,0.96625185,0.032615833
149-29-1,0.016997457,0.36147785,0.4792248,0.14229989
107-20-0,0.020412866,0.20025693,0.33613485,0.44319537
178671-69-7,0.00081814313,0.013347308,0.8637084,0.122126125
628-87-5,0.0061781537,0.52199215,0.4218087,0.050021015
110-65-6,0.02110797,0.024545021,0.3260499,0.62829715
3159-29-3,0.0003049871,0.008609095,0.9232252,0.0678607
101-27-9,0.017941356,0.029842662,0.94646275,0.005753258
59443-94-6,0.005086597,0.24577102,0.7421162,0.007026141
40018-25-5,0.0012466956,0.0077296123,0.98158365,0.009439986
107-91-5,0.08075552,0.1456371,0.7613005,0.012306849
372-09-8,0.6489572,0.19299513,0.14677408,0.011273588
107-16-4,0.7063514,0.24252716,0.048192594,0.0029288353
777-11-7,0.03202489,0.16568743,0.79111254,0.011175104
63278-33-1,0.199923,0.24858671,0.47474015,0.07675015
281-23-2,0.029374648,0.07028953,0.38897073,0.51136506
768-94-5,0.0009750704,0.05542234,0.599427,0.34417558
102938-79-4,0.00045478524,0.038485788,0.84963167,0.111427754
7585-39-9,0.0010562463,0.078556135,0.054301597,0.86608607
32986-56-4,0.013677346,0.0011741079,0.17093754,0.81421095
2451-62-9,0.010873152,0.41433793,0.49009115,0.084697746
77658-97-0,0.044633508,0.38704297,0.51276135,0.055562172
5026-74-4,0.0009232159,0.024821648,0.9246606,0.049594488
7237-83-4,3.3458862e-05,0.0025779987,0.9938611,0.0035274315
2589-01-7,0.00034548767,0.12375,0.75699276,0.118911736
13674-87-8,0.06902315,0.72442424,0.20400524,0.0025473712
3188-57-6,0.0023011446,0.07474172,0.9142142,0.00874301
1263-89-4,0.01934441,0.0052645816,0.255834,0.719557
24676-80-0,0.006408663,0.082031675,0.7832618,0.1282979
37248-47-8,0.0015756555,0.009163009,0.8756331,0.113628216
63919-02-8,0.0004497128,0.002373474,0.99170154,0.005475223
203515-86-0,0.00042937175,0.0061634546,0.84689665,0.14651047
81737-62-4,0.000720772,0.024877843,0.8094296,0.16497174
85095-79-0,0.0009438148,0.002365131,0.99625564,0.00043538437
9050-67-3,0.010805002,0.018781204,0.46746302,0.5029508
56552-15-9,0.0028233149,0.061357778,0.92987967,0.005939274
2238-07-5,0.0070030754,0.09185712,0.88112175,0.020018019
101-90-6,0.000121632904,0.04261852,0.9445196,0.012740281
7195-43-9,0.00054334506,0.012068056,0.96742743,0.019961186
7195-45-1,0.0009481184,0.054496497,0.67095137,0.27360404
14974-71-1,0.00032597964,0.94396573,0.043293856,0.012414474
14168-01-5,0.2578736,0.24690093,0.41386038,0.08136507
90035-08-8,0.30891177,0.03216459,0.6548726,0.00405105
56073-07-5,0.96827805,0.012821521,0.016617088,0.0022833683
56073-10-0,0.9987147,0.0008148053,0.0003405636,0.00012994948
104653-34-1,0.12435497,0.12730102,0.53473943,0.2136046
83480-29-9,0.032827515,0.0070235324,0.03211027,0.9280387
130796-74-6,0.0022787554,0.012896487,0.82056725,0.1642575
70-00-8,0.011696077,0.0065985536,0.89121693,0.09048838
131-99-7,0.007813512,0.007914241,0.21755889,0.7667134
9000-30-0,0.0003158371,0.0023798351,0.0097408015,0.9875636
3148-72-9,0.0007374267,0.000326171,0.5742138,0.4247226
77054-16-1,0.005763169,0.012179726,0.71040094,0.27165622
63883-19-2,0.04416987,0.29003522,0.60170925,0.06408563
2338-18-3,0.056458265,0.4965688,0.36402375,0.08294921
303-31-1,0.020679088,0.009475283,0.07603323,0.89381236
1703-58-8,0.0064212745,0.0063691437,0.49238285,0.49482676
1134-47-0,0.0022370876,0.014297937,0.96008384,0.023381077
53858-86-9,0.00014657994,0.005619683,0.20112498,0.79310876
30618-84-9,0.0011887968,0.8953998,0.012748524,0.09066282
60634-63-1,0.00940326,0.17848587,0.8077349,0.004375993
116255-48-2,0.02174705,0.68788564,0.28481522,0.0055520907
5566-34-7,0.023719318,0.56970656,0.28427795,0.12229615
1890-47-7,0.0468276,0.6837127,0.2684068,0.0010528525
98519-38-1,3.930614e-05,0.00024166497,0.99957174,0.00014722683
98532-72-0,0.00012406931,0.0003503551,0.9932051,0.006320521
4618-18-2,0.00088185305,0.0011060593,0.06589684,0.9321152
57-50-1,0.00019049342,0.00030304043,0.014279126,0.98522735
1715-40-8,0.0015954442,0.47829378,0.514525,0.0055857766
616-30-8,0.048497323,0.058797263,0.5301254,0.36258003
36476-78-5,0.08858036,0.039726686,0.83987665,0.03181633
19130-96-2,0.014863845,0.017399943,0.22286291,0.7448733
98383-40-5,0.008581096,0.0050922055,0.89793074,0.08839603
54622-43-4,0.00038544787,0.00020377507,0.085188255,0.91422254
13551-92-3,0.001000624,0.022726974,0.9513442,0.024928141
134528-32-8,0.015073317,0.002586331,0.11419223,0.86814815
112281-77-3,0.009295244,0.014562392,0.97098213,0.0051602735
5455-98-1,0.0004897562,0.06742994,0.92818713,0.003893228
61213-25-0,0.023592487,0.039627336,0.79983264,0.13694754
2157-19-9,0.0013436773,0.8731381,0.00693986,0.11857835
149-32-6,0.00057857414,0.005461789,0.055070776,0.9388889
87-99-0,0.025144178,0.01671199,0.13918337,0.8189605
554-18-7,0.00037318346,0.00057725364,0.9913107,0.0077388114
7089-59-0,0.20520487,0.5827368,0.12971692,0.08234138
1708-39-0,0.00046965134,0.03352932,0.9594334,0.0065677166
3820-67-5,0.000120137185,0.0032587873,0.99032366,0.0062974016
23779-99-9,0.00012044904,0.0051780264,0.9932334,0.0014680955
624-43-1,0.0120102875,0.11171591,0.708199,0.16807476
621-65-8,0.010600292,0.9051489,0.08131612,0.0029346477
556-52-5,0.04930071,0.3530705,0.52007306,0.07755579
51371-34-7,0.00016073641,0.069798745,0.6702843,0.25975624
96-24-2,0.002278003,0.3810271,0.096272014,0.5204229
3369-52-6,0.07127235,0.56927466,0.34358343,0.015869513
25451-15-4,0.0017514583,0.31675923,0.56040305,0.121086285
622-04-8,2.474609e-05,0.0002716208,0.7277639,0.27193978
886-74-8,0.00016429882,0.029142167,0.9171805,0.053513065
122-60-1,3.9967745e-05,0.0032417472,0.9951944,0.0015238522
5255-75-4,0.0019972948,0.0073580504,0.96588355,0.024761045
13443-29-3,0.00012509794,0.010066052,0.9803622,0.009446644
127-90-2,0.0005158878,0.16480473,0.81673825,0.017941203
55-63-0,0.0013418752,0.43527025,0.5606188,0.0027690765
6659-62-7,0.19074279,0.7117174,0.07981506,0.017724771
652-67-5,0.03321366,0.02971483,0.872109,0.06496252
16051-77-7,0.009520911,0.004149649,0.32081568,0.66551375
87-33-2,0.12004759,0.01697039,0.82716036,0.035821613
23261-20-3,0.008033433,0.008784295,0.9793083,0.0038739354
53460-81-4,0.035751067,0.19559014,0.7065936,0.06206528
15121-11-6,0.2165112,0.6645456,0.017911384,0.10103182
106-89-8,0.03018016,0.9262772,0.030707333,0.012835322
56-89-3,0.0048210686,0.12894173,0.7780532,0.08818402
3221-15-6,0.01206923,0.8719245,0.09023358,0.025772614
3001-57-8,0.0019183144,0.74994755,0.14364608,0.104488045
96-23-1,0.6202783,0.09658042,0.28050217,0.0026390804
96-18-4,0.07664446,0.8740526,0.047878727,0.0014242318
3583-47-9,0.736039,0.24651442,0.015605501,0.0018411662
19721-74-5,0.01085979,0.9323076,0.054808266,0.00202439
55739-78-1,0.008257566,0.2953558,0.0928361,0.6035505
60-57-1,0.37109694,0.61874557,0.0077652414,0.0023922462
53494-70-5,0.04087348,0.2041707,0.36743113,0.3875247
56534-02-2,0.09725144,0.13573834,0.7032702,0.06374007
28772-56-7,0.0009018872,0.9638543,0.034714475,0.00052933977
376608-71-8,0.003455156,0.101466484,0.8717158,0.023362603
35144-55-9,9.110352e-05,0.00257862,0.9723202,0.025010023
1003859-14-0,0.0009377069,0.16320089,0.8037525,0.03210894
5588-13-6,0.00059984706,0.0028904164,0.843974,0.15253575
14919-77-8,0.00035265766,0.0125733055,0.18597475,0.8010993
73151-29-8,6.173633e-05,0.005240464,0.8068079,0.18788993
24169-02-6,0.00020808031,0.12971023,0.8212868,0.048794862
22832-87-7,0.00022769877,0.03110196,0.7356052,0.23306516
65899-73-2,0.0002466011,0.04848874,0.8801123,0.071152404
24168-96-5,0.0001622569,0.005684108,0.9772628,0.016890796
61318-91-0,0.00085063383,0.018759256,0.97278804,0.007602088
19396-06-6,0.026312439,0.009864509,0.5131867,0.45063636
86832-68-0,0.0004077692,0.0005415336,0.28073803,0.7183127
3641-49-4,9.4091876e-05,0.001441294,0.5131558,0.4853088
59-92-7,0.00011963629,0.005336783,0.05864294,0.9359007
37106-97-1,2.8248312e-05,0.031706087,0.20079221,0.76747346
1824-50-6,0.010234418,0.0032851542,0.5308388,0.45564163
138-59-0,0.0027996902,0.03995241,0.09218454,0.86506337
4350-09-8,0.0014447989,0.064959586,0.8797354,0.053860188
71-00-1,0.00035568926,0.032990653,0.9603474,0.006306274
154-23-4,0.016739132,0.0029200546,0.736039,0.24430186
22855-57-8,0.00022519389,0.104885764,0.8466972,0.048191782
742-01-8,0.0026915565,0.1046263,0.8695033,0.023178805
40691-09-6,0.0017112677,0.07143797,0.5157365,0.41111422
66064-11-7,0.00057161134,0.09489092,0.87875986,0.025777623
56-84-8,0.0009918562,0.010129107,0.3917368,0.5971423
3982-20-5,0.0007278806,0.000913742,0.07804632,0.9203121
106691-40-1,0.0002105571,0.00018955824,0.9903404,0.009259501
60653-25-0,0.011653356,0.7346366,0.22667387,0.02703615
1874-54-0,0.005260504,0.006641727,0.015277451,0.9728203
3513-93-7,0.019637968,0.8018697,0.09157425,0.086918116
136087-85-9,0.0019986802,0.010508497,0.9781969,0.009295914
15518-76-0,0.0013624597,0.6569835,0.13764888,0.20400515
104-14-3,0.0052320836,0.4394447,0.44697362,0.108349584
329-56-6,0.2925548,0.02067368,0.6680385,0.01873305
444-27-9,0.02869423,0.040028207,0.16036645,0.77091116
71821-17-5,0.00041869035,0.005173704,0.98506224,0.0093453815
299-27-4,0.1009124,0.015511241,0.8600739,0.023502484
15879-93-3,0.46378878,0.47525603,0.047642678,0.01331248
526-98-7,0.00012933841,0.00035811562,0.0324075,0.96710503
69-33-0,0.00039108796,0.035641838,0.5757049,0.38826224
77181-69-2,0.00246921,0.0017167189,0.9882409,0.007573089
5536-17-4,0.08096878,0.21840963,0.066594414,0.63402724
58-63-9,0.007209694,0.039420094,0.87144846,0.08192174
50924-49-7,0.0031504415,0.021242304,0.40331927,0.57228804
36791-04-5,0.0015914431,0.0005408966,0.5867605,0.41110715
31698-14-3,0.097308785,0.021213582,0.8362152,0.045262467
72361-00-3,0.015271331,0.026348611,0.60723525,0.35114476
73986-95-5,0.015158522,0.006926314,0.9752925,0.0026226894
64011-46-7,0.46628547,0.3420036,0.17499776,0.016713172
765-34-4,0.03436675,0.13488837,0.8020096,0.028735312
1021-19-8,0.020102104,0.4050183,0.22225587,0.35262367
26501-80-4,0.06835589,0.44468012,0.35659224,0.1303718
3868-61-9,0.014193333,0.05462369,0.294865,0.63631797
76738-28-8,0.012038478,0.51252645,0.15195908,0.323476
4691-65-0,0.0005955572,0.00024435023,0.07530136,0.92385876
5550-12-9,0.0003873933,0.00016392216,0.012405538,0.98704314
86-04-4,0.000786009,0.00022610412,0.012576084,0.9864118
68-41-7,0.032103978,0.09424859,0.6548059,0.21884148
96753-85-4,0.11500868,0.268738,0.5349166,0.0813368
96-09-3,0.00185806,0.77100915,0.22210602,0.0050267694
58100-26-8,0.017530221,0.031691875,0.918931,0.031846892
52-90-4,0.017359227,0.27732402,0.35352477,0.35179195
24689-89-2,0.12760964,0.70104766,0.12607138,0.04527135
101530-10-3,0.017573854,0.19999436,0.78176296,0.0006688408
1424-50-6,0.14861561,0.17519732,0.6666858,0.009501295
10140-89-3,0.08893615,0.8691887,0.024912482,0.016962709
2601-89-0,0.021536918,0.9604805,0.017176745,0.00080579607
565-64-0,0.006557163,0.62619805,0.34083983,0.026404925
79-00-5,0.018352935,0.5665489,0.31793478,0.0971634
50-59-9,0.00013061729,0.0019636753,0.007701892,0.99020386
5547-29-5,9.681073e-05,0.0008334436,0.50258005,0.4964897
168152-93-0,9.724983e-06,0.9945457,0.005013496,0.00043106845
132-81-0,0.0015983663,0.005760015,0.07059909,0.9220425
1087-35-0,0.0020792459,0.00914623,0.9433828,0.045391716
68788-33-0,0.002017868,0.0055088815,0.9659357,0.026537508
98216-44-5,0.0051810574,0.0021265398,0.98005074,0.012641633
74860-00-7,0.005201492,0.0031399284,0.9616991,0.02995945
14504-15-5,0.0068464275,0.30005154,0.67586964,0.017232439
168153-00-2,1.18336075e-05,0.9976931,0.0021916574,0.00010332067
55453-87-7,0.01750128,0.32279932,0.6099647,0.04973466
1438-20-6,0.06605528,0.27499175,0.46729603,0.19165696
39082-00-3,0.00709963,0.29157534,0.47715145,0.22417353
928-72-3,0.00046678112,0.028148344,0.88620526,0.085179634
24312-44-5,0.39189053,0.15890719,0.4372059,0.011996357
1014-98-8,0.00013359936,0.0036418226,0.9930734,0.0031512482
5994-61-6,0.0029833692,0.0018854593,0.1737083,0.8214229
5336-53-8,0.010404145,0.30032897,0.6392386,0.050028272
180591-20-2,0.0012658825,0.066299155,0.2862497,0.6461853
112733-06-9,0.0006552743,0.00148935,0.989556,0.008299384
64211-46-7,0.0011345143,0.01905328,0.9524554,0.027356826
20187-55-7,0.0009143137,0.010450025,0.9325076,0.056128044
86598-92-7,0.0028493297,0.022050757,0.9734105,0.0016895023
6386-63-6,0.0010817889,0.0003156088,0.99789125,0.0007114267
103-50-4,0.00037482238,0.018872935,0.7651414,0.21561083
538-74-9,0.025952125,0.006597475,0.9626636,0.0047868285
91-33-8,0.111147836,0.0014319287,0.07821566,0.8092046
534-07-6,0.013687522,0.9316209,0.052402414,0.0022891352
623-25-6,0.00027054464,0.044447042,0.95511264,0.00016981801
6586-89-6,0.0047055236,0.20087136,0.772486,0.021937128
541-88-8,0.06647115,0.53103656,0.3815495,0.020942774
101-81-5,0.0036984081,0.008450588,0.9772415,0.010609525
101-77-9,0.00016561185,0.40031308,0.5933865,0.0061348435
101-76-8,0.00022799503,0.008223547,0.9751614,0.016387058
101-14-4,0.00019028572,0.00033340702,0.9930589,0.0064173527
51944-41-3,9.826343e-05,0.007472149,0.9480187,0.04441089
120-32-1,0.006095267,0.038707793,0.8667923,0.08840467
9084-06-4,3.4180306e-05,0.000179726,0.5245674,0.47521868
92-81-9,0.0011212521,0.013786297,0.35202494,0.6330675
27311-52-0,0.0021440643,0.07359651,0.8943498,0.029909609
97-23-4,0.37178588,0.020458106,0.53295934,0.07479668
5178-56-3,0.0029325427,0.1856349,0.8078915,0.0035410596
57165-58-9,9.045652e-05,0.001452335,0.9926807,0.005776455
51484-40-3,0.07543582,0.051543195,0.79934776,0.0736732
63-98-9,0.0005429698,0.00060114404,0.9596746,0.03918126
103-82-2,0.02133558,0.010081877,0.81591827,0.15266433
17518-47-7,0.04824345,0.06677637,0.8848263,0.0001538911
15992-13-9,0.00085949415,0.1302648,0.80693555,0.061940145
62809-33-0,0.0005919441,0.062246893,0.07629856,0.8608626
69002-85-3,0.0038627721,0.7033387,0.29144764,0.0013508957
34645-84-6,0.001557322,0.0044185435,0.9844827,0.009541369
86335-26-4,0.001245812,0.11889115,0.8689597,0.010903308
19719-28-9,0.035030685,0.027746197,0.9279554,0.009267782
61941-56-8,0.0009786774,0.006163113,0.95903915,0.033819012
553-86-6,0.00054642995,0.20087689,0.7971369,0.0014398276
19386-45-9,0.14524908,0.6266112,0.100256376,0.12788337
66-76-2,0.004615056,0.0011935685,0.94006056,0.05413085
29110-48-3,0.002804788,0.09841524,0.89042014,0.008359882
85-34-7,0.0037511569,0.068848945,0.92098886,0.0064109983
120-46-7,0.00087801105,0.031380784,0.39152393,0.57621723
85162-11-4,0.00028504597,0.058363818,0.9394729,0.0018782766
78218-49-2,0.0006055742,0.0017046548,0.9945075,0.0031822491
18046-21-4,0.013368383,0.41026092,0.5505465,0.025824152
504-17-6,0.07932896,0.72299284,0.11593399,0.08174426
34320-82-6,0.005355752,0.0027760088,0.26749647,0.72437173
2763-96-4,0.015251025,0.111120135,0.8702104,0.003418407
102366-79-0,0.043269854,0.01927651,0.92350805,0.013945606
621-92-1,0.005615607,0.114233464,0.8717228,0.008428047
1214-39-7,0.009076719,0.07582126,0.09469682,0.8204052
538-32-9,0.013638899,0.028869074,0.9370974,0.020394664
13045-62-0,0.0059974534,0.06079194,0.92581064,0.0074000168
1125-85-5,0.00037520545,0.04934768,0.9482967,0.001980419
525-79-1,0.0068840124,0.027802985,0.96192145,0.003391575
40718-29-4,0.0004983198,0.0030414115,0.97983974,0.016620532
71280-74-5,0.002825569,0.025771055,0.966304,0.00509929
71292-59-6,0.007455157,0.06008437,0.87473977,0.057720777
239110-15-7,0.0013626593,0.1297905,0.7744941,0.0943527
1421-23-4,0.0061826212,0.13698426,0.8499289,0.006904188
146-22-5,0.00030374722,0.049493827,0.93696505,0.013237339
1812-30-2,0.0005590067,0.058400963,0.91667783,0.024362227
29975-16-4,0.00028499076,0.064784594,0.9329551,0.0019752965
2439-99-8,0.014466519,0.010017177,0.71517515,0.26034123
78712-43-3,0.00012775301,0.0022351933,0.9950203,0.0026167643
135838-07-2,0.007314844,0.441429,0.5498235,0.0014326229
54941-81-0,0.0011970793,0.43284798,0.49943927,0.06651569
6085-94-5,0.02108358,0.3569264,0.6126328,0.009357187
135810-26-3,0.008756607,0.76113266,0.2268433,0.0032674817
152264-74-9,0.10141078,0.0074121975,0.8663184,0.02485866
152264-48-7,0.0009106091,0.0030810884,0.98080635,0.015202003
50264-86-3,2.6785892e-05,0.0036081434,0.99553764,0.0008274034
152264-27-2,2.8253113e-05,0.0027519194,0.99319035,0.004029426
70891-37-1,0.0023544016,0.0027620408,0.9938877,0.0009959014
58579-51-4,0.009666906,0.13133743,0.70174414,0.15725157
50264-69-2,4.0915733e-05,0.002481803,0.99375993,0.0037172786
5014-11-9,0.9880298,0.00088656956,0.0022435398,0.008840164
51411-04-2,0.0025490662,0.11945658,0.8224745,0.05551991
14663-23-1,0.0011671241,0.03237219,0.7093642,0.25709653
54-87-5,0.0009836428,0.04507696,0.7757401,0.17819935
963-39-3,0.012495474,0.0672791,0.874593,0.04563246
100-51-6,0.03887325,0.07922297,0.8719752,0.009928578
13826-35-2,0.00025089923,0.0024098125,0.9894224,0.007916866
18773-63-2,5.8722264e-05,0.006638797,0.9662222,0.027080202
4553-89-3,5.556123e-07,8.715426e-06,0.0040153633,0.9959753
98-00-0,0.008633465,0.08394439,0.8972038,0.010218294
67-47-0,0.008728139,0.11277357,0.87296176,0.0055365553
77605-72-2,0.0029815766,0.736116,0.21398906,0.04691339
104-57-4,0.00032335962,0.0018063162,0.96858144,0.029288813
103-16-2,0.002498274,0.015375729,0.8085351,0.17359094
613-62-7,0.00047758126,0.0005071241,0.9718925,0.027122792
103-41-3,7.8433746e-05,0.0006255679,0.6110018,0.3882942
120-51-4,0.00015545188,0.0017933386,0.9609189,0.037132304
118-58-1,0.00010622643,0.002250383,0.883617,0.11402641
72850-64-7,0.0058691874,0.18236834,0.7922882,0.019474285
501-53-1,0.005994576,0.34683305,0.63300765,0.014164713
51594-83-3,6.683821e-05,0.0037819797,0.9756599,0.020491278
33215-60-0,0.0012285218,0.0117356405,0.8450645,0.14197129
33215-59-7,0.0020688677,0.11544104,0.81605387,0.066436246
55203-12-8,0.01605983,0.06898361,0.06372534,0.8512312
52010-22-7,0.0022578437,0.08114378,0.9041838,0.012414501
27355-22-2,0.0017228795,0.00431208,0.8551209,0.13884407
62501-39-7,0.00050188514,0.02372322,0.96621823,0.009556638
116337-58-7,0.00063992676,0.035035346,0.95805335,0.00627134
116337-63-4,0.00022646389,0.0042340574,0.9951084,0.00043107223
122-59-8,0.00032683797,0.0015149834,0.99588364,0.0022744676
120-23-0,0.00054208585,0.0022728033,0.9398613,0.057323817
55335-06-3,0.0042969645,0.024081217,0.93684787,0.034773894
69377-81-7,0.02728995,0.01087293,0.062299978,0.8995371
640-19-7,0.90956396,0.012537457,0.053273562,0.02462507
450-55-5,0.95296264,0.011405067,0.0331707,0.002461626
404-42-2,0.840483,0.123093635,0.034680128,0.0017431803
351-05-3,0.93975294,0.05158894,0.008345309,0.0003127626
457-43-2,0.753335,0.0433286,0.2023581,0.0009782966
1737-17-3,0.09668295,0.071772575,0.4504663,0.3810782
100-53-8,0.1825016,0.11883119,0.67888457,0.019782666
59021-02-2,0.03277246,0.43304297,0.533539,0.00064558187
405-30-1,0.0024077,0.1283797,0.8681052,0.0011073677
538-28-3,0.0031801162,0.18672863,0.8065508,0.003540509
4357-96-4,0.098191515,0.25633115,0.4878942,0.15758315
53994-73-3,0.00087975827,0.013538059,0.1749369,0.81064534
137927-75-4,0.0060944227,0.7067885,0.27519876,0.011918339
18504-81-9,0.015189416,0.28599128,0.6885366,0.010282702
141-84-4,0.015225069,0.27782425,0.68805647,0.018894168
18527-35-0,0.003332032,0.107329756,0.889053,0.00028520674
6274-27-7,0.04522833,0.072062425,0.8510364,0.031672787
32991-48-3,0.040485013,0.0066103674,0.9196516,0.03325297
100-87-8,0.0038029589,0.018209461,0.8747799,0.10320773
29727-70-6,0.00020849188,0.00066552236,0.082901254,0.9162247
68291-97-4,0.0011824929,0.31744114,0.5850344,0.096342
100-44-7,0.012720855,0.36961475,0.6015337,0.01613067
100-14-1,0.07046852,0.51972663,0.100739785,0.30906504
53874-66-1,0.00019653045,0.051106725,0.94130766,0.007389091
6959-48-4,0.19063534,0.41009894,0.38296872,0.016297042
38721-71-0,0.01565578,0.28920054,0.6868639,0.008279827
86-52-2,0.0005756029,0.083781436,0.91206604,0.0035769206
6959-47-3,0.0018808127,0.8676163,0.12836574,0.0021372035
96-19-5,0.00518216,0.31183273,0.6779851,0.0050000707
17293-03-7,0.0017836489,0.020173585,0.97290593,0.0051368424
532-27-4,0.0033771931,0.2981373,0.6694254,0.029060092
6305-04-0,0.0074457168,0.560835,0.42564625,0.006073022
4252-78-2,0.026164943,0.092577435,0.8802693,0.0009883734
10436-39-2,0.008789374,0.64090705,0.34841087,0.0018927278
