CASRN,EPA_RF_mordred-1,EPA_RF_mordred-2,EPA_RF_mordred-3,EPA_RF_mordred-4
29050-11-1,0.03774417989417992,0.15132539682539692,0.7259198412698407,0.08501058201058205
55316-22-8,0.03515079365079369,0.18978571428571425,0.5908375661375667,0.1842259259259259
57-96-5,0.0381187830687831,0.2913291005291004,0.4624804232804235,0.20807169312169302
114686-12-3,0.05641587301587307,0.26529656084656056,0.5058833333333335,0.17240423280423273
102-20-5,0.012374074074074067,0.10507248677248691,0.42358492063492037,0.4589685185185182
51-12-7,0.0334087301587302,0.20225582010582005,0.6191537037037049,0.14518174603174608
59-97-2,0.072381216931217,0.5665912698412701,0.342004761904762,0.01902275132275132
5144-52-5,0.08072275132275133,0.5387420634920639,0.3448992063492064,0.035635978835978854
53878-49-2,0.019596825396825387,0.17954179894179884,0.652812962962963,0.14804841269841276
372-77-0,0.1548592592592592,0.22866111111111093,0.4076283068783069,0.20885132275132248
123-81-9,0.10094338624338636,0.4685798941798939,0.30612433862433847,0.12435238095238096
4301-50-2,0.08942724867724873,0.19102063492063484,0.5354851851851855,0.18406693121693116
76824-35-6,0.0784857142857144,0.17472724867724862,0.40861534391534393,0.33817169312169315
103-29-7,0.005611111111111111,0.033061111111111145,0.7985904761904773,0.16273730158730165
621-95-4,0.04047089947089952,0.28221322751322725,0.6059933862433868,0.0713224867724869
736-30-1,0.04455026455026458,0.2155526455026454,0.5702404761904764,0.16965661375661367
137281-39-1,0.024383068783068774,0.1347902116402117,0.5556097883597891,0.28521693121693126
7199-29-3,0.042132010582010625,0.20953915343915339,0.5968333333333332,0.1514955026455027
37286-92-3,0.03548730158730163,0.23337619047619032,0.633426455026455,0.09771005291005289
494-19-9,0.03545317460317463,0.18153597883597886,0.5783087301587302,0.20470211640211627
697235-49-7,0.019047354497354486,0.10033121693121694,0.5708970899470898,0.3097243386243386
53597-27-6,0.07967777777777788,0.18684206349206345,0.48288148148148174,0.25059867724867707
119-84-6,0.009190476190476192,0.07117433862433865,0.8457325396825403,0.07390264550264548
36330-85-5,0.02410502645502645,0.1267455026455026,0.6578013227513227,0.19134814814814807
38873-55-1,0.03803597883597886,0.20734629629629625,0.6069089947089948,0.14770873015873012
123-56-8,0.054910317460317534,0.1670814814814814,0.5175433862433857,0.26046481481481465
23249-97-0,0.023078835978835983,0.1511886243386244,0.6837216931216926,0.14201084656084662
23093-94-9,0.015779894179894168,0.05602222222222228,0.40245396825396834,0.5257439153439151
23093-93-8,0.02009021164021163,0.07314391534391539,0.37694867724867703,0.5298171957671959
21256-18-8,0.040833597883597916,0.2115550264550265,0.5108037037037034,0.23680767195767202
24096-53-5,0.03363968253968257,0.23157433862433846,0.5698788359788364,0.16490714285714286
128-08-5,0.09625264550264563,0.3706732804232804,0.43150185185185214,0.10157222222222222
16327-90-5,0.04000925925925928,0.08419841269841279,0.4845380952380954,0.3912542328042328
108-30-5,0.05726349206349216,0.24574550264550257,0.4899423280423282,0.20704867724867726
114369-43-6,0.01486587301587301,0.18182671957671964,0.7018854497354493,0.10142195767195769
5029-46-9,0.12688571428571432,0.22480608465608456,0.47067380952380977,0.17763439153439148
53894-28-3,0.050314814814814875,0.3173518518518519,0.5849722222222221,0.04736111111111118
62-31-7,0.07239708994709004,0.34402513227513215,0.492807407407407,0.09077037037037046
61361-60-2,0.20494100529100517,0.11101190476190484,0.5243238095238096,0.1597232804232805
56538-00-2,0.19415925925925914,0.14406666666666673,0.5666097883597888,0.09516428571428578
72239-31-7,0.09301587301587315,0.40466296296296295,0.4242933862433862,0.07802777777777781
72239-33-9,0.11317698412698417,0.3142132275132277,0.4704608465608467,0.10214894179894185
55458-76-9,0.009975925925925925,0.1022407407407407,0.8067896825396829,0.0809936507936508
51-71-8,0.10818386243386245,0.5756386243386247,0.29603624338624335,0.020141269841269824
54941-79-6,0.03574338624338627,0.4566555555555559,0.47749656084656084,0.03010449735449739
131206-85-4,0.062468518518518604,0.31931666666666664,0.5048423280423275,0.11337248677248671
17471-82-8,0.04822592592592599,0.24581031746031723,0.5797645502645499,0.1261992063492064
100981-43-9,0.09549814814814818,0.16112857142857145,0.46839417989418014,0.2749791005291006
3576-64-5,0.021887830687830685,0.12025079365079366,0.6570801587301593,0.20078121693121687
59128-97-1,0.07158068783068786,0.1883968253968255,0.5671547619047619,0.1728677248677247
24166-13-0,0.04301164021164027,0.21105026455026446,0.5779817460317459,0.1679563492063491
94776-91-7,0.05801984126984135,0.25613439153439144,0.5797748677248679,0.10607089947089958
111988-49-9,0.05244444444444449,0.3421806878306878,0.5150968253968254,0.09027804232804247
100199-60-8,0.02861455026455029,0.13289550264550257,0.7441388888888888,0.09435105820105817
96719-71-0,0.03010714285714287,0.21963227513227504,0.6529613756613754,0.09729920634920641
96719-43-6,0.02242751322751322,0.2318854497354498,0.5465740740740744,0.19911296296296283
96719-45-8,0.04595714285714289,0.1810208994708995,0.5527259259259258,0.2202960317460317
96892-56-7,0.039734656084656116,0.18086719576719565,0.614581746031746,0.16481640211640197
7633-57-0,0.052499735449735484,0.23566507936507947,0.6619468253968255,0.04988835978835984
97174-79-3,0.02090238095238094,0.19679814814814814,0.6727623617123618,0.10953710918710917
138117-50-7,0.02945608465608467,0.12077804232804232,0.5020298941798941,0.3477359788359785
180793-94-6,0.07258809523809526,0.2008219576719578,0.44590317460317436,0.2806867724867723
92-43-3,0.04254021164021166,0.20868571428571422,0.690573015873016,0.05820105820105826
2121-12-2,0.0569582010582011,0.30740714285714266,0.46143121693121686,0.17420343915343897
622-08-2,0.012067989417989417,0.057842328042328056,0.8582026455026462,0.07188703703703707
103-74-2,0.042194179894179944,0.3028124338624336,0.6150658730158729,0.03992751322751324
104-62-1,0.0044666666666666665,0.01622830687830688,0.9471018518518521,0.0322031746031746
103-53-7,0.009643650793650788,0.051230952380952446,0.3054113756613754,0.6337140211640215
124428-11-1,0.03300846560846565,0.14723783068783067,0.5975507936507938,0.22220291005290987
94-47-3,0.007954232804232802,0.04091534391534397,0.6059962962962965,0.34513412698412693
37795-69-0,0.02135687830687829,0.12749417989418002,0.7764986772486777,0.07465026455026458
940-41-0,0.052782804232804265,0.3138465608465611,0.5489521164021166,0.08441851851851859
35250-53-4,0.05326402116402121,0.1916976190476192,0.7346034391534401,0.020434920634920622
59375-68-7,0.314690476190476,0.3011309523809523,0.29674285714285714,0.08743571428571442
4871-71-0,0.13961190476190483,0.2546574074074075,0.4555568783068785,0.15017380952380954
103-63-9,0.044155555555555615,0.379264021164021,0.46722222222222237,0.10935820105820107
113136-77-9,0.06318280423280431,0.18567989417989422,0.5235380952380956,0.22759920634920605
98519-08-5,0.007862962962962962,0.06343227513227515,0.9010246031746031,0.02768015873015874
98519-18-7,0.009955555555555549,0.05921825396825401,0.894885185185185,0.03594100529100531
60207-31-0,0.023138095238095232,0.15344417989417986,0.7378711640211647,0.08554656084656087
98532-65-1,0.00806269841269841,0.06403306878306882,0.8947735449735454,0.033130687830687844
1070-78-6,0.033669841269841315,0.3789179894179895,0.397380423280423,0.19003174603174616
2043-57-4,0.11597301587301583,0.23795846560846554,0.44785555555555584,0.1982129629629628
19201-32-2,0.10133994708994713,0.3772190476190473,0.49003677248677224,0.031404232804232844
116970-50-4,0.04530687830687837,0.26422883597883556,0.5361243386243386,0.15433994708994705
141-43-5,0.09915634920634922,0.2339751322751321,0.44102539682539676,0.22584312169312143
33545-23-2,0.02552671957671957,0.1199309523809525,0.7803277777777782,0.07421455026455033
10042-77-0,0.10647433862433865,0.20821243386243407,0.4447605820105818,0.24055264550264527
151-56-4,0.18335529100529094,0.5121105820105823,0.26350899470899464,0.041025132275132346
26957-73-3,0.1742907407407408,0.20915079365079361,0.4965182539682542,0.12004021164021172
5782-83-2,0.1315433862433862,0.4191100529100528,0.3938738095238095,0.055472751322751375
96-45-7,0.22573148148148123,0.4897716931216927,0.25063756613756616,0.03385925925925929
73218-79-8,0.057423544973545036,0.3657542328042327,0.5076531746031746,0.06916904761904766
61-57-4,0.08733994708994719,0.24337354497354496,0.5205121693121694,0.1487743386243387
80-02-4,0.025067989417989423,0.10189550264550266,0.6706695767195769,0.20236693121693122
2871-01-4,0.1064838624338624,0.11123386243386241,0.6211068783068788,0.1611753968253968
6961-46-2,0.018170105820105815,0.08654100529100539,0.787644973544974,0.10764391534391543
24207-38-3,0.036298941798941824,0.12464814814814827,0.6844746031746038,0.1545783068783069
1320-51-0,0.029794708994709023,0.09395820105820113,0.3723531746031749,0.5038939153439153
65141-46-0,0.09499232804232806,0.1802095238095237,0.5798433862433866,0.144954761904762
96-53-7,0.10866719576719587,0.6099320105820111,0.2553291005291006,0.026071693121693124
3566-10-7,0.12669629629629633,0.3400619047619044,0.4271494708994711,0.1060923280423281
557-30-2,0.13443042328042326,0.37172169312169295,0.38895529100529097,0.10489259259259272
54941-80-9,0.018262433862433855,0.2981029100529098,0.6220727513227515,0.06156190476190481
80026-34-2,0.03470767195767198,0.20380661375661374,0.6164669312169317,0.14501878306878302
33813-20-6,0.11184100529100525,0.37575423280423254,0.4187261904761904,0.09367857142857151
54941-66-1,0.07766005291005305,0.3543264550264551,0.4313272486772485,0.1366862433862434
26859-72-3,0.11664682539682546,0.3543738095238099,0.4253534391534391,0.10362592592592601
22232-71-9,0.01473783068783068,0.9077843915343927,0.05374788359788362,0.023729894179894177
27097-43-4,0.2151068783068783,0.5898015873015883,0.15026878306878294,0.04482275132275133
23915-26-6,0.11790185185185183,0.5348820105820109,0.2298542328042326,0.11736190476190475
27097-44-5,0.15361269841269862,0.6561999999999998,0.14847513227513223,0.04171216931216937
54941-67-2,0.09622328042328043,0.5521505291005294,0.27616851851851837,0.07545767195767207
22036-77-7,0.07506402116402128,0.10614814814814823,0.314801587301587,0.5039862433862438
39884-52-1,0.10820211640211641,0.42980873015872983,0.3717822751322748,0.09020687830687846
84210-62-8,0.044642592592592636,0.18390370370370365,0.62301507936508,0.14843862433862431
73870-33-4,0.18812089947089947,0.32914497354497313,0.41776746031746054,0.06496666666666676
53720-84-6,0.06629973544973553,0.2635137566137566,0.4408539682539685,0.22933253968253955
59277-89-3,0.039234126984127024,0.11288333333333338,0.6189703703703704,0.22891216931216926
20208-21-3,0.030397619047619066,0.28457671957671954,0.5668486772486766,0.11817698412698409
40762-15-0,0.03165343915343919,0.11545978835978832,0.6218761904761908,0.23101058201058194
3891-07-4,0.025667460317460308,0.08730052910052918,0.800169841269841,0.08686216931216934
34929-08-3,0.03896058201058204,0.1275814814814815,0.66632380952381,0.16713412698412708
155601-30-2,0.07218809523809532,0.21895873015872996,0.5053833333333334,0.20346984126984102
107-21-1,0.05243359788359795,0.17502195767195766,0.2825497354497353,0.48999470899470887
122-99-6,0.004403968253968254,0.05013915343915347,0.9110216931216928,0.034435185185185194
93-20-9,0.007132010582010583,0.04343677248677252,0.8565981481481485,0.09283306878306877
3833-54-3,0.02361931216931216,0.07590132275132282,0.7386013227513231,0.16187804232804223
120-67-2,0.02130238095238094,0.07415925925925923,0.8404087301587303,0.06412962962962969
2122-77-2,0.03072566137566138,0.11589365079365088,0.7710931216931218,0.08228756613756619
371-62-0,0.2923632275132275,0.21661772486772504,0.2984542328042327,0.19256481481481466
60-24-2,0.16880793650793643,0.5748296296296295,0.1945285714285715,0.061833862433862484
80303-93-1,0.10760264550264555,0.2443386243386242,0.48923306878306927,0.15882566137566134
1562-00-1,0.08039629629629641,0.23610476190476157,0.464224074074074,0.2192748677248679
107-07-3,0.18791455026455028,0.6671201058201064,0.11020899470899481,0.034756349206349235
624-76-0,0.1356306878306879,0.5398492063492066,0.278482804232804,0.04603730158730168
75-21-8,0.10968915343915348,0.4349388888888887,0.3606208994708991,0.09475105820105824
646-06-0,0.03322195767195771,0.27040449735449723,0.4856738095238102,0.21069973544973541
629-15-2,0.05508492063492072,0.2562552910052909,0.3254941798941796,0.36316560846560847
104-66-5,0.01205608465608465,0.048952910052910054,0.716790740740741,0.22220026455026468
28173-59-3,0.04613915343915346,0.11612566137566137,0.5028690476190478,0.33486613756613753
9004-86-8,0.017569047619047602,0.062401058201058256,0.5904328042328038,0.3295970899470899
2514-53-6,0.10510820105820114,0.235646296296296,0.48568412698412716,0.1735613756613756
96-49-1,0.07034867724867731,0.3586560846560847,0.4028738095238094,0.16812142857142848
339-65-1,0.11821269841269837,0.2828246031746028,0.4293436507936507,0.16961904761904767
58041-19-3,0.03272275132275132,0.22905291005291,0.5392608465608467,0.19896349206349193
19767-45-4,0.1286013227513228,0.34413809523809513,0.3182195767195759,0.20904100529100525
420-12-2,0.1885148148148146,0.47812248677248637,0.2870510582010581,0.0463116402116403
629-17-4,0.08212037037037048,0.7247753968253978,0.16587089947089956,0.02723333333333334
62303-19-9,0.06056666666666671,0.25899338624338586,0.4945547619047621,0.18588518518518526
762-70-9,0.20695132275132258,0.43988015873015857,0.20966957671957648,0.14349894179894176
1622-32-8,0.12046296296296306,0.592565343915344,0.20791640211640205,0.07905529100529107
107-06-2,0.16649444444444453,0.5022981481481485,0.2576634920634922,0.0735439153439155
126-15-8,0.022798677248677245,0.15848333333333345,0.5535529100529105,0.2651650793650793
85-40-5,0.052108730158730215,0.17971825396825386,0.5593526455026455,0.20882037037037018
2425-06-1,0.08629232804232811,0.19429708994709005,0.3434232804232806,0.37598730158730154
133-06-2,0.057075132275132334,0.14993280423280425,0.6352391534391536,0.15775291005291003
85-43-8,0.056175661375661434,0.11602883597883598,0.6707124338624343,0.1570830687830688
2971-38-2,0.03584708994708997,0.2579566137566139,0.6064116402116404,0.09978465608465624
97519-39-6,0.014328835978835969,0.020887830687830684,0.1213637566137566,0.8434195767195767
3276-41-3,0.10539814814814817,0.4272931216931217,0.41236534391534396,0.05494338624338638
110-64-5,0.04395343915343922,0.21589312169312166,0.3758616402116398,0.3642917989417988
77-79-2,0.14763042328042336,0.34239841269841276,0.39033571428571445,0.11963544973544973
544-25-2,0.037661640211640236,0.29057380952380946,0.5094910052910052,0.16227354497354504
542-92-7,0.05426375661375668,0.3937219576719577,0.36027989417989403,0.19173439153439142
542-78-9,0.07150370370370379,0.330389947089947,0.5060899470899478,0.09201640211640229
3385-61-3,0.03044153439153441,0.23748439153439135,0.5869915343915341,0.14508253968253973
77-73-6,0.014928835978835975,0.10671640211640221,0.6482211640211647,0.23013359788359775
122-78-1,0.020276719576719567,0.09001402116402119,0.7344452380952389,0.15526402116402108
28382-15-2,0.11567248677248675,0.2563156084656082,0.41088756613756616,0.21712433862433866
105112-76-3,0.04760026455026461,0.24161455026455025,0.4350976190476193,0.275687566137566
63979-76-0,0.0806148148148148,0.4472227513227506,0.4308402116402119,0.041322222222222246
4080-31-3,0.11866481481481485,0.33612460317460313,0.4270208994708995,0.11818968253968254
104-54-1,0.02310661375661375,0.24925343915343912,0.6220455026455025,0.1055944444444446
29560-84-7,0.1166264550264551,0.6986695767195766,0.16467301587301597,0.020030952380952375
104-65-4,0.008518783068783066,0.03651322751322752,0.8534428571428572,0.10152513227513227
122-69-0,0.011399470899470895,0.03844100529100533,0.20130264550264562,0.7488568783068787
5320-75-2,0.007157142857142856,0.03317989417989422,0.41038968253968283,0.5492732804232803
87-29-6,0.02291957671957671,0.11043597883597887,0.6755835978835977,0.19106084656084654
149-29-1,0.05140634920634927,0.1608769841269841,0.5893317460317457,0.1983849206349206
107-20-0,0.14603968253968264,0.6710917989417987,0.1582201058201057,0.024648412698412697
178671-69-7,0.05078333333333341,0.11246375661375671,0.4214415343915345,0.41531137566137555
628-87-5,0.1290264550264551,0.3999002645502641,0.41580820105820143,0.05526507936507939
110-65-6,0.1179203703703703,0.2989484126984126,0.37459021164021156,0.20854100529100503
3159-29-3,0.0498640211640212,0.14632777777777786,0.531339947089947,0.27246825396825386
101-27-9,0.04983465608465611,0.20471216931216946,0.6613552910052916,0.0840978835978837
59443-94-6,0.029837301587301596,0.2801002645502645,0.6344005291005295,0.05566190476190477
40018-25-5,0.01936693121693121,0.1921224867724868,0.731483068783069,0.05702751322751323
107-91-5,0.12480105820105823,0.31217433862433835,0.4215402116402112,0.14148439153439152
372-09-8,0.16157116402116403,0.24633650793650783,0.4258539682539683,0.1662383597883597
107-16-4,0.20661296296296286,0.28829206349206343,0.4248973544973548,0.08019761904761925
777-11-7,0.10140449735449736,0.24564735449735445,0.5211293650793654,0.13181878306878309
63278-33-1,0.07659470899470908,0.28694179894179866,0.5367455026455027,0.09971798941798951
281-23-2,0.010560582010582008,0.10875026455026457,0.5952775132275139,0.2854116402116402
768-94-5,0.03914682539682542,0.27063306878306853,0.5623793650793648,0.1278407407407407
102938-79-4,0.03918174603174605,0.2585714285714285,0.5003417989417993,0.2019050264550265
7585-39-9,0.05524761904761908,0.04821216931216938,0.7014687830687828,0.19507142857142834
32986-56-4,0.002526190476190476,0.005466137566137566,0.03550105820105821,0.9565066137566135
2451-62-9,0.07147619047619054,0.2201791005291003,0.4379126984126981,0.2704320105820108
77658-97-0,0.05503148148148157,0.2545076719576721,0.4938269841269844,0.1966338624338625
5026-74-4,0.05031825396825399,0.21216560846560864,0.6152957671957678,0.12222037037037047
7237-83-4,0.03761269841269843,0.11598650793650805,0.6138753968253972,0.23252539682539683
2589-01-7,0.06086904761904767,0.2761142857142854,0.3939973544973545,0.26901931216931185
13674-87-8,0.2198677248677247,0.33666481481481475,0.33642724867724877,0.1070402116402117
3188-57-6,0.0507671957671958,0.1758957671957672,0.6162468253968258,0.1570902116402117
1263-89-4,0.022296560846560846,0.013382010582010577,0.203374074074074,0.7609473544973546
24676-80-0,0.04285634920634926,0.26673253968253946,0.533441005291005,0.15697010582010584
37248-47-8,0.03356428571428574,0.03504523809523811,0.2790920634920636,0.6522984126984129
63919-02-8,0.0198621693121693,0.07292089947089951,0.7891492063492065,0.11806772486772486
203515-86-0,0.04486666666666672,0.07499841269841277,0.3531923280423279,0.526942592592593
81737-62-4,0.037201322751322784,0.1404632275132274,0.5441883597883603,0.27814708994708987
85095-79-0,0.06104841269841278,0.17823306878306888,0.5993976190476195,0.16132089947089948
9050-67-3,0.020334920634920633,0.017589682539682537,0.12538174603174615,0.8366936507936512
56552-15-9,0.03589550264550266,0.12164682539682553,0.5621518518518518,0.28030582010581984
2238-07-5,0.03379497354497357,0.13926507936507934,0.5405917989417993,0.28634814814814785
101-90-6,0.01512222222222221,0.07436322751322762,0.8126542328042331,0.09786031746031756
7195-43-9,0.016998941798941795,0.06430476190476195,0.838506878306879,0.08018941798941806
7195-45-1,0.01424550264550264,0.06313915343915348,0.8114613756613761,0.11115396825396825
14974-71-1,0.054601058201058254,0.28458306878306905,0.5253195767195769,0.13549629629629634
14168-01-5,0.25618465608465607,0.4873066137566137,0.1823722222222225,0.07413650793650808
90035-08-8,0.1458457671957672,0.2347357142857141,0.35243333333333315,0.266985185185185
56073-07-5,0.2537753968253966,0.17642169312169298,0.34340291005290996,0.22640000000000016
56073-10-0,0.5096740740740738,0.12841772486772485,0.19420105820105793,0.16770714285714286
104653-34-1,0.27366164021164024,0.16467460317460308,0.2869693121693118,0.2746944444444444
83480-29-9,0.03317116402116404,0.0631410052910054,0.3291817460317457,0.5745060846560842
130796-74-6,0.050903439153439214,0.12181825396825406,0.34921005291005286,0.47806825396825375
70-00-8,0.09798174603174598,0.20268386243386238,0.4328412698412698,0.2664931216931216
131-99-7,0.024968783068783067,0.06273809523809529,0.16185502645502636,0.7504380952380965
9000-30-0,0.06881005291005297,0.10374841269841269,0.45528121693121754,0.3721603174603171
3148-72-9,0.03509153439153442,0.07320132275132285,0.5544788359788357,0.3372283068783068
77054-16-1,0.0783788359788361,0.1878473544973544,0.45990105820105803,0.2738727513227515
63883-19-2,0.0706261904761906,0.29599074074074044,0.5104809523809527,0.1229021164021164
2338-18-3,0.05002777777777783,0.371201058201058,0.5527759259259265,0.025995238095238092
303-31-1,0.032015079365079385,0.10200502645502642,0.5107780423280426,0.35520185185185177
1703-58-8,0.04297195767195771,0.07878888888888903,0.5536775132275136,0.32456164021164
1134-47-0,0.03970370370370376,0.190237037037037,0.6450177248677249,0.12504153439153437
53858-86-9,0.017643121693121683,0.04565079365079371,0.30531481481481476,0.6313912698412695
30618-84-9,0.06207380952380961,0.1942907407407406,0.5051298941798942,0.2385055555555554
60634-63-1,0.03875079365079367,0.1393277777777776,0.7336801587301588,0.08824126984126995
116255-48-2,0.0609013227513228,0.2568730158730156,0.5186502645502648,0.16357539682539676
5566-34-7,0.15616507936507915,0.3094664021164016,0.26284470899470863,0.27152380952380933
1890-47-7,0.2593354497354495,0.32639550264550266,0.2505507936507936,0.16371825396825393
98519-38-1,0.011630952380952377,0.05835079365079365,0.8616666666666665,0.06835158730158732
98532-72-0,0.013610317460317455,0.08336772486772491,0.7975449735449741,0.10547698412698416
4618-18-2,0.018951851851851834,0.035898412698412735,0.19783412698412675,0.7473156084656086
57-50-1,0.017479365079365063,0.027227513227513232,0.20492354497354498,0.7503695767195769
1715-40-8,0.1123965608465609,0.247008201058201,0.5476740740740742,0.09292116402116414
616-30-8,0.03943095238095242,0.09256058201058205,0.3095645502645501,0.5584439153439154
36476-78-5,0.05191137566137573,0.1593775132275133,0.4528060846560846,0.3359050264550264
19130-96-2,0.032219312169312196,0.07023571428571435,0.2667002645502646,0.6308447089947088
98383-40-5,0.05609153439153444,0.12326719576719582,0.43474417989417974,0.3858970899470896
54622-43-4,0.07594550264550273,0.10420952380952386,0.3079134920634917,0.5119314814814816
13551-92-3,0.07541798941798945,0.10325423280423283,0.6836018518518516,0.1377259259259259
134528-32-8,0.06144973544973552,0.09608703703703715,0.22758862433862426,0.6148746031746042
112281-77-3,0.0877796296296297,0.22120026455026437,0.5135529100529101,0.17746719576719572
5455-98-1,0.025696825396825385,0.1580431216931218,0.7042814093314093,0.11197864357864357
61213-25-0,0.12198201058201068,0.232883068783069,0.4971164021164018,0.14801851851851847
2157-19-9,0.14977883597883598,0.27464629629629606,0.35883042328042325,0.21674444444444427
149-32-6,0.02084603174603173,0.035993650793650855,0.1632666666666666,0.7798936507936515
87-99-0,0.03374841269841275,0.03677380952380957,0.2042121693121693,0.725265608465609
554-18-7,0.03503015873015875,0.05113174603174606,0.30724523809523796,0.606592857142857
7089-59-0,0.06760661375661385,0.11012460317460324,0.5000153439153441,0.3222534391534393
1708-39-0,0.010798677248677247,0.04111428571428574,0.883871957671958,0.06421507936507938
3820-67-5,0.0431092592592593,0.1351716931216931,0.5650312169312173,0.2566878306878306
23779-99-9,0.043319841269841335,0.12981957671957683,0.5605312169312167,0.26632936507936494
624-43-1,0.09444497354497361,0.23356507936507903,0.3781526455026453,0.29383730158730137
621-65-8,0.08037830687830697,0.5453470899470901,0.27438148148148156,0.09989312169312177
556-52-5,0.048706878306878386,0.18402037037037025,0.5656997354497353,0.20157301587301577
51371-34-7,0.025952910052910064,0.04660132275132278,0.17757433862433872,0.7498714285714283
96-24-2,0.08774126984126993,0.6232669312169318,0.1802656084656085,0.10872619047619048
3369-52-6,0.2097150793650793,0.48042962962962926,0.22323756613756593,0.08661772486772495
25451-15-4,0.046910317460317486,0.10843809523809521,0.6136021164021165,0.2310494708994709
622-04-8,0.015647883597883588,0.059932804232804275,0.6236447089947083,0.30077460317460336
886-74-8,0.058512169312169356,0.13396058201058206,0.6228063492063493,0.1847208994708992
122-60-1,0.014811375661375654,0.037469312169312194,0.9140460317460319,0.033673280423280424
5255-75-4,0.07271375661375667,0.14244629629629632,0.699241798941799,0.08559814814814824
13443-29-3,0.01418677248677248,0.05011375661375665,0.8557701058201059,0.07992936507936514
127-90-2,0.08525925925925931,0.3395626984126984,0.41441455026454993,0.160763492063492
55-63-0,0.06741904761904771,0.2961981481481481,0.5105727513227512,0.1258100529100529
6659-62-7,0.11108492063492069,0.4056206349206346,0.35749682539682553,0.125797619047619
652-67-5,0.0536304232804233,0.08923253968253976,0.4689338624338621,0.388203174603175
16051-77-7,0.0867095238095239,0.1703050264550265,0.5450264550264554,0.19795899470899478
87-33-2,0.07043888888888897,0.21932910052910054,0.5416793650793651,0.16855264550264557
23261-20-3,0.043870634920634956,0.09935052910052912,0.4409690476190476,0.4158097883597883
53460-81-4,0.08464047619047624,0.14076534391534387,0.6271738095238097,0.14742037037037026
15121-11-6,0.11070423280423289,0.5235195767195767,0.2821693121693122,0.08360687830687846
106-89-8,0.14905608465608483,0.5722111111111114,0.26027169312169335,0.018461111111111105
56-89-3,0.07405211640211648,0.14448253968253974,0.4375952380952376,0.3438701058201065
3221-15-6,0.10293888888888894,0.5990013227513226,0.2593812169312169,0.03867857142857145
3001-57-8,0.08245026455026465,0.4530960317460316,0.3697296296296293,0.09472407407407417
96-23-1,0.1869111111111112,0.4861280423280427,0.28326984126984117,0.04369100529100534
96-18-4,0.10883968253968261,0.2660698412698409,0.5784716931216931,0.04661878306878312
3583-47-9,0.1447746031746032,0.48703465608465635,0.31986455026455013,0.0483261904761905
19721-74-5,0.06723809523809526,0.6027978835978836,0.26349497354497353,0.06646904761904766
55739-78-1,0.1320949735449735,0.2830174603174603,0.360447354497354,0.22444021164021175
60-57-1,0.22285899470899448,0.45245793650793653,0.14994894179894194,0.1747341269841268
53494-70-5,0.21754285714285712,0.40319021164021185,0.21357222222222222,0.16569470899470884
56534-02-2,0.18322989417989421,0.2939103174603174,0.41808386243386225,0.10477592592592598
28772-56-7,0.3116343915343913,0.16597433862433858,0.3070333333333332,0.2153579365079363
376608-71-8,0.07678492063492072,0.3065679894179893,0.5117129629629626,0.10493412698412702
35144-55-9,0.02807857142857145,0.05972830687830692,0.6806195767195773,0.23157354497354488
1003859-14-0,0.1577148148148148,0.29426534391534376,0.4530936507936507,0.09492619047619053
5588-13-6,0.05301931216931222,0.10062619047619052,0.40735185185185163,0.43900264550264534
14919-77-8,0.04848306878306884,0.07150423280423292,0.3639584656084655,0.5160542328042329
73151-29-8,0.024204497354497364,0.14533068783068778,0.5833145502645505,0.24715026455026456
24169-02-6,0.015241269841269832,0.12802089947089945,0.6428886243386246,0.2138492063492062
22832-87-7,0.01979470899470899,0.0905103174603176,0.4898484126984127,0.399846560846561
65899-73-2,0.02487962962962963,0.13168439153439157,0.6204902116402119,0.22294576719576692
24168-96-5,0.011348941798941798,0.06631137566137568,0.8476195767195775,0.07472010582010585
61318-91-0,0.02043306878306877,0.10104894179894183,0.759256878306878,0.11926111111111107
19396-06-6,0.03591798941798946,0.07055238095238102,0.3114420634920633,0.582087566137566
86832-68-0,0.013891798941798933,0.03567380952380953,0.13544497354497348,0.8149894179894177
3641-49-4,0.022095502645502644,0.06309576719576727,0.34202486772486745,0.5727838624338628
59-92-7,0.04057962962962967,0.1468333333333334,0.31991402116402096,0.49267301587301593
37106-97-1,0.03199708994708996,0.07507433862433871,0.35427142857142846,0.5386571428571435
1824-50-6,0.02747724867724868,0.0506513227513228,0.3608055555555555,0.5610658730158733
138-59-0,0.05863121693121697,0.10253703703703711,0.37024285714285726,0.4685888888888893
4350-09-8,0.048368518518518575,0.11198888888888885,0.5115544973544977,0.3280880952380946
71-00-1,0.04745952380952387,0.12469656084656094,0.5623338624338627,0.26551005291005286
154-23-4,0.03590793650793653,0.10902142857142864,0.5884415343915347,0.2666291005291005
22855-57-8,0.02766402116402117,0.19345238095238093,0.6644939153439157,0.11438968253968257
742-01-8,0.038120634920634944,0.18498835978835965,0.5978616402116407,0.1790293650793651
40691-09-6,0.042678571428571475,0.15142301587301588,0.4068568783068785,0.3990415343915344
66064-11-7,0.04136613756613763,0.20457539682539694,0.6433134920634928,0.1107449735449736
56-84-8,0.022935714285714275,0.06037116402116409,0.28842248677248655,0.6282706349206353
3982-20-5,0.041343915343915356,0.09840079365079366,0.44543148148148143,0.41482380952380976
106691-40-1,0.03488201058201061,0.24111878306878298,0.5187703703703704,0.20522883597883576
