CASRN,LD50_RF_ecfp6counts
5837-78-5,0.870269139090666
10484-36-3,0.7776310456374801
19089-92-0,1.1469322230714225
16930-93-1,0.9584589698789966
12609-84-6,-0.167810687735756
83905-01-5,0.04126963370255526
14271-02-4,0.08158940636347368
82664-20-8,0.06900485623441648
11115-82-5,-0.235927485525223
74381-53-6,-0.03207581460918759
88321-09-9,0.6755386915381202
3891-98-3,0.8176413329549364
67874-80-0,1.1188730922880998
85785-20-2,0.5142578878545421
161798-03-4,0.6495793365149426
20724-13-4,0.356166767182498
78113-36-7,0.37325443392152025
68630-75-1,-0.030484481662398043
78-69-3,1.071890710367623
81335-77-5,0.5212333076812828
72576-80-8,1.1207809146706254
90622-57-4,0.9393942680610483
29804-22-6,0.8814139762888145
2035-99-6,1.235243981193317
2198-61-0,1.1156420067228126
109-19-3,1.1797709679050181
539-90-2,1.3086703655276
137863-20-8,0.3988987928826459
109-15-9,1.14475174480552
97-87-0,1.2095433493915215
112-11-8,1.1126413491572418
68228-18-2,0.6709442008989248
57375-63-0,0.4089291330216178
40910-49-4,0.9687574573603329
141-14-0,1.295158400331735
69929-16-4,1.3342567267715875
134701-20-5,0.6805317247379932
113658-85-8,0.4295212098491977
40596-80-3,0.7063808582390587
86401-95-8,0.3881080661202963
38285-49-3,0.8805153380911702
54839-24-6,1.15402022546719
141773-73-1,0.4492311261054509
58327-22-3,0.3771135013682381
236391-76-7,0.532926414320108
54546-26-8,0.733239575419382
41767-29-7,0.33416906981018585
25122-46-7,0.32434810735635905
80474-14-2,-0.0653602237272398
33499-14-8,0.5443143382076566
123172-53-2,0.5016440138675288
68141-17-3,0.7751559829760425
1093653-57-6,1.0304661454491395
110-41-8,0.8273463803609159
7786-29-0,0.9859961302940966
123-15-9,1.0786755707913178
123-96-6,1.105000052112508
43201-95-2,1.2349733674721863
142-55-2,1.3045032480375593
139001-49-3,0.3894049841950053
35265-04-4,1.1081317785020346
70700-29-7,0.4153849156435372
106461-41-0,0.3980883313141398
84625-61-6,0.05103338827784692
83161-22-2,0.9483379207623966
78-86-4,1.0750336305137262
27970-79-2,1.1344526896943328
14417-88-0,0.6218106565312597
59875-04-6,1.0167581918265904
138-22-7,1.1376883695844586
53651-69-7,1.1328949963508563
122008-85-9,0.4204620807557117
94876-55-8,0.31794769976333814
7493-57-4,0.9240895500130136
59323-76-1,0.6419915286545103
1647-12-7,1.0511780071235457
87333-19-5,0.6091227874912353
2556-10-7,0.9698326012712438
145040-37-5,0.2794828237456089
54350-48-0,0.4617303482012511
50765-78-1,0.15274375180025904
461432-25-7,0.31611304341372815
53839-71-7,0.44778765045802293
40267-72-9,1.2459979054613501
3290-92-4,1.0000842467833468
145650-60-8,0.45738377002164227
84012-64-6,0.6160338238799575
144-39-8,1.0527340045782223
61931-80-4,0.7506143242296418
68480-17-1,0.7532791156025755
1335-46-2,0.8152580370891734
35044-59-8,0.5898866244494695
125055-60-9,0.4881982167162355
88969-41-9,0.9791176884799615
62395-45-3,0.9891318759913528
32766-80-6,0.49078143384124806
125055-73-4,0.5365446194122724
23674-86-4,0.11229182759044909
1253-28-7,0.533194040500567
33765-80-9,0.8168469992980777
82875-46-5,0.7462057595596728
82875-43-2,0.6302418369970919
88150-62-3,0.18023694786005964
75274-15-6,0.6353600019172513
75274-19-0,0.517001297740883
117378-04-8,0.6536486788591801
142-90-5,1.233506824106878
39670-09-2,1.377936842753472
112-12-9,0.8156153952065783
2052-15-5,1.384719751044578
40942-73-2,0.8048889929822908
125055-69-8,0.5338037157233442
125055-71-2,0.4593710693494682
125055-59-6,0.5121745386545933
125055-57-4,0.5151985446828212
125055-55-2,0.5425768227464742
125055-53-0,0.5154326766757275
125055-72-3,0.47099727871392133
98290-92-7,0.2759435773904275
3848-24-6,1.1882230647523175
108427-72-1,0.5716678305882252
168152-83-8,0.4008539487758085
168152-73-6,0.4296036359581157
148504-51-2,0.3622837950716228
629-70-9,1.548264105145335
112-17-4,1.5717274490986006
143-13-5,1.5717274490986006
112-06-1,1.6324282883014414
53042-79-8,1.3140038085118262
18871-14-2,0.9631642215215909
57960-19-7,0.5567596868298441
539-88-8,1.285540506766794
98476-13-2,0.6596632877502528
66505-62-2,0.48153780657502315
3681-71-8,1.1282697106815402
50767-79-8,1.1211946033114737
13402-08-9,0.6344446705427794
1522-41-4,0.9304072986840161
75274-18-9,0.4882070508470572
80086-35-7,0.5814648277085951
2082-79-3,0.6405774507211447
125643-61-0,0.6402018603546189
5560-69-0,0.7083999379431448
101238-01-1,0.7753790490377396
36306-87-3,0.5785646476617547
51022-71-0,0.4109643372363769
112143-82-5,0.16148915656428586
5434-57-1,1.1135403113017694
637-92-3,1.118436708409442
4492-96-0,0.17527407729095398
50673-09-1,-0.7487729140984247
116337-75-8,0.5058537184220298
16870-37-4,0.23594378528896084
98532-80-0,0.2764269959661645
2049-95-8,0.9193733269381968
67785-77-7,0.8902496974261841
116337-72-5,0.5076974839580963
59703-84-3,0.5304424585782969
2901-13-5,0.8988049843924493
108957-94-4,0.4084296639815781
600-00-0,0.7829327278162271
315-37-7,0.4437509439573148
13609-67-1,0.5815550708404424
51333-22-3,0.27833703319747377
98519-33-6,0.2819479237581803
7011-83-8,0.8856954666587591
70851-61-5,0.9224767644947909
6413-10-1,0.9029494669141334
72391-46-9,0.7010834263197487
97780-06-8,0.6226563870452297
123172-48-5,0.6121105082589906
34140-59-5,0.3589716222343076
112-69-6,0.5582189030162323
1120-24-7,0.526659150050671
7651-02-7,0.764058054668371
149968-48-9,0.7664177960736127
20954-12-5,0.47716900159297226
82413-20-5,0.4660704163248942
52207-87-1,0.39296405956821573
14433-76-2,0.9780309244107759
64973-73-5,0.34265919253595334
93697-74-6,0.46705476759198256
113702-03-7,0.19860799334027282
113702-01-5,0.23076275438328733
110-25-8,0.8707150659749162
40374-16-1,0.23799833930695044
52053-74-4,0.4286001789925116
123253-05-4,0.22096769102063116
80085-38-7,0.4365389619357847
80085-45-6,0.4360959830018969
62893-20-3,0.2575586887835747
80464-16-0,0.45863334965545166
80463-73-6,0.4508299800681986
80464-10-4,0.3892065926459311
129630-19-9,0.2919843197789348
80086-97-1,0.4437438142930598
3332-27-2,0.5460064347279394
84-36-6,-0.15164295653146947
16415-12-6,0.9007450282502176
7779-41-1,0.9262190168679663
13257-44-8,0.9312019198559752
91-87-2,0.8681187167543704
69788-36-9,0.37933454976815534
64951-26-4,0.3474408475911077
75274-23-6,0.6893123588365908
141776-32-1,0.5009577408594392
54473-52-8,-0.4486220965389281
30560-27-1,-0.15223118036838945
168152-95-2,0.41445832866532667
112-61-8,1.1288751496106908
111-82-0,1.1212726800857529
106-73-0,1.0764052822007755
24851-98-7,0.7431816025778759
24863-70-5,0.6986720821243231
623-42-7,1.211156647940142
75274-28-1,0.5888071234219531
75274-29-2,0.3697322752705218
75274-27-0,0.3900575182451629
20723-84-6,0.376641407977181
104-27-8,0.924371402882632
536759-91-8,0.4666170736087931
54249-44-4,0.5720078841384288
68274-48-6,0.3386000773066139
75274-14-5,0.6290772424449482
75274-16-7,0.6239337536904848
147150-35-4,0.41597507965799857
623-53-0,1.1469514518889417
286938-65-6,0.7865857449592659
63578-18-7,0.9732061283269177
168152-79-2,0.37945877919993065
624-89-5,0.7883184130512719
68855-24-3,0.8696544137933866
55726-47-1,0.5559120581799654
112-85-6,1.2677209974385775
629-96-9,1.5055964434940763
68037-92-3,0.6415524008737497
930-02-9,1.0832480450944006
68987-29-1,0.8762499050288047
638-65-3,0.7992235536351325
9004-99-3,1.2617157525717149
106-11-6,1.1825547614648333
99300-62-6,0.16867022283271482
68955-20-4,0.920513729828621
19035-79-1,0.8762499050288047
5894-60-0,0.7901483254498264
112-82-3,0.7411100666118772
88599-34-2,0.6089626712382722
88599-70-6,0.45307209541275273
2441-41-0,1.1487816473239432
57-10-3,1.2677209974385775
137-66-6,0.8511646550488284
130365-35-4,0.16867022283271482
68955-19-1,0.920513729828621
56677-60-2,1.0221781252627846
124-25-4,1.3006240171936325
20261-38-5,0.8285556906886833
72716-26-8,0.8240917380015549
63233-56-7,0.4392172878793441
544-63-8,1.2668111707395304
59227-89-3,0.770427653962367
143-15-7,0.7275478193885812
67774-74-7,0.86518504125934
2146-71-6,1.1049800430712822
112-44-7,1.3309243585676471
113885-32-8,0.9131516953139308
68515-73-1,0.9503724604320696
112-29-8,0.7277946498273479
63233-55-6,0.4364058341229925
86960-46-5,0.8108531233119445
99313-47-0,0.16328448940953308
112-84-5,1.1073970994181996
112-91-4,0.8394698307894206
124-19-6,1.399004296498325
6071-32-5,1.0207951732746317
20190-95-8,1.421564035755796
112-05-0,1.3271099658027101
111-87-5,1.343752875250135
1843-05-6,0.99786594090803
111-85-3,1.0154330937142162
137-03-1,0.9996994208978359
6071-27-8,1.0451254561875667
2435-16-7,1.0081834990076906
713-95-1,1.1152152635673174
1987-50-4,0.8603711916137495
63233-54-5,0.43951059007160137
68155-07-7,1.092631319082332
52364-72-4,0.6464965704210801
13074-65-2,1.0050909473592036
7620-77-1,1.0336839473267359
1117-86-8,1.3361435024189965
7237-81-2,0.7255860648352405
629-33-4,1.2483765086021168
41424-11-7,0.6520051291764035
147315-50-2,0.5460285716431321
53370-90-4,0.7803432857919212
111-25-1,0.8292334330488261
23433-05-8,1.1194011698992297
1766-91-2,0.36447906445903555
76990-85-7,0.885877233310675
20308-43-4,1.0289688523911216
638-49-3,1.1972038731798296
52364-71-3,0.6477902780777739
557-48-2,0.9309747455087731
23433-04-7,1.2488792578734913
168152-75-8,0.40729552505167754
141645-16-1,0.49426065668185926
138401-24-8,0.29628966498584025
28395-03-1,0.668933523150946
3470-98-2,0.9775326893689417
122-43-0,0.9984786965646376
20954-16-9,0.49495342193231073
7756-96-9,0.7797331337198482
88599-43-3,0.7115835526165701
82989-25-1,0.5330831570487017
2314-09-2,0.6235019840268224
116020-44-1,0.7139044035553556
21531-91-9,1.0832811913418752
698-76-0,0.9210026463393053
105-21-5,1.152205981216807
151327-12-7,0.3951802988849038
151327-04-7,0.2621421402583277
151327-11-6,0.263756970241171
151327-07-0,0.44391048300859226
168152-96-3,0.32320020151129
168152-92-9,0.44572725383912826
168152-72-5,0.396226564436427
168152-66-7,0.4183477900163934
168152-81-6,0.4023960749230915
168152-80-5,0.40568661857659755
168152-67-8,0.3204051462258095
168152-84-9,0.4190371293607843
168152-76-9,0.3853043855769567
168152-71-4,0.3759811455313286
70735-85-2,0.6284988456641171
63233-46-5,0.40253697338862926
125055-68-7,0.5524860120997674
52709-86-1,0.6658805227189107
142770-42-1,0.6021996484335783
34614-30-7,0.3786716430812075
83395-30-6,0.43663390951093317
918504-27-5,0.49587976643166226
1262985-23-8,0.4568185043469484
1103234-56-5,0.6552136230263744
540-54-5,0.7173973546700579
33467-73-1,1.060430375684065
42436-07-7,0.8892499133502507
24880-45-3,1.1109340710001643
695-06-7,1.1624774140729632
4437-85-8,0.8214981988969111
98519-44-9,0.34529940679456383
98518-99-1,0.3912327043112037
98532-66-2,0.3679660369231912
65-14-5,0.7042037683841911
90-49-3,0.7126674151873448
113614-08-7,0.3942611390923051
1824-58-4,0.5964851864186792
34314-31-3,0.6154002801064299
149979-41-9,0.4258120274017198
168152-88-3,0.42107874365003417
127277-53-6,0.7829447372850661
1477-19-6,0.5472047071298679
106006-84-2,0.5569770219651874
17511-60-3,0.725958850854429
5187-23-5,0.7202133295918619
3047-32-3,0.8257475900397704
66492-51-1,0.5435050320208794
10097-02-6,1.273165344375052
509-86-4,0.35400927655007247
61837-66-9,0.4789960560212425
74697-48-6,0.46381027634535316
85697-07-0,0.46050580429095117
71475-35-9,0.5571152518117242
68228-19-3,0.5199521713209984
13147-25-6,0.7410196430399044
70458-96-7,0.6744025018393844
19562-30-2,0.8920513190781282
80472-85-1,0.4527624862533141
62899-75-6,0.6675627118689218
78467-49-9,0.24987820258534602
86-28-2,0.3912076425610481
3784-99-4,0.31812089550336164
1239-45-8,0.4952117468404291
98519-29-0,0.3347990167316287
58567-11-6,0.9608935129722357
10310-32-4,0.48923478338026805
64037-28-1,0.6414276576859809
105-56-6,0.8015341475001143
25059-80-7,0.5751611001670726
119-41-5,0.4953206197874204
34580-65-9,0.3954501972360729
63935-38-6,0.15391743324517143
88599-72-8,0.71079703304561
18637-00-8,0.696138041194987
92077-78-6,0.4570920599324517
86541-74-4,0.40722130904721937
110221-44-8,0.46569906140061645
38109-77-2,0.7102011765419205
29177-84-2,0.5240801991619691
454-31-9,0.7813961898946286
34580-75-1,0.3799399878587954
122277-22-9,0.5773911893415363
79660-46-1,0.4308600420671231
98349-25-8,0.371767514217787
16078-71-0,0.7434901568520861
142891-20-1,0.4394937678049125
24237-54-5,0.4993636774120419
75274-22-5,0.7093545551766817
74531-87-6,0.6125294239969107
103112-35-2,0.4889610448976642
383-63-1,0.6799339932200944
515-84-4,0.7857117309895582
139481-59-7,0.2806421203990564
79794-75-5,0.30273740828071505
110-77-0,0.9618199083293915
181587-01-9,-0.03524113963343026
102251-91-2,0.36196645857642934
1733-25-1,0.8150989448244604
7785-33-3,1.0424280183591401
56172-46-4,1.0748708638565931
11141-17-6,0.12023320171562038
8022-96-6,0.7521909468828388
80-59-1,0.9077841311768041
240494-70-6,0.1365886833124428
7319-16-6,1.096236253003281
623-43-8,1.1014279761498535
6842-15-5,0.7738446845514083
33956-49-9,1.031256553244835
15220-87-8,0.4765492500142703
78919-13-8,0.34505501295867885
126-13-6,0.3474737521006563
26305-03-3,0.5428591422429343
111-01-3,0.8020242596152187
72559-06-9,-0.018953620696027306
16846-24-5,0.5288699134437211
101043-37-2,-0.03929399073773824
134652-60-1,1.0721729641466005
6846-50-0,0.8899047198609735
68937-40-6,0.39862271946113387
126-71-6,0.23419584118218018
64532-95-2,0.43084889292902784
2162-73-4,0.7986304830697565
85187-23-1,0.5335104035565524
157859-20-6,0.9084560147576326
24916-51-6,0.4602944712271545
78164-00-8,-0.12514958083415198
16409-46-4,0.704898290059715
80621-81-4,0.0967828752881816
3286-46-2,0.4112200402973368
61379-65-5,-0.006829213926615649
4345-03-3,0.3558286351323468
43119-47-7,0.20080512960845032
1406-66-2,0.4226720852102932
84-80-0,0.586670202404731
21673-83-6,0.6478809426062058
150-86-7,1.042938466857774
70384-29-1,-0.10176218056287138
505-32-8,0.798281277816168
41669-30-1,1.0569304850611028
26401-35-4,0.9833764378066997
28472-97-1,1.0278228396279756
166412-78-8,0.7858321616620112
544-01-4,1.1389086989713633
605-50-5,1.216763618091217
589-59-3,1.1151876222038708
53378-52-2,0.08449914057548201
68171-33-5,1.096284959978209
100-18-5,1.055185126711182
3437-84-1,1.064734224577859
7491-02-3,1.1614313683450357
924-88-9,1.1731591124346847
10552-74-6,0.7845570475394805
3726-36-1,0.7132185477220738
128446-33-3,0.4707747133821367
1397-89-3,0.14148856833916404
20780-49-8,1.150809783550523
58327-21-2,0.4502009010344916
58327-19-8,0.47966509734077484
516-95-0,0.18432385577572155
65242-49-1,0.1489215932281711
57-88-5,0.10607588270248478
1404-93-9,-0.31743760876884575
29886-96-2,0.719047818683339
87239-81-4,0.39106425686991253
106-21-8,0.9240641958484415
203448-76-4,0.7056531258211735
99-82-1,0.9529729108095111
87061-04-9,0.8833935954427158
26171-78-8,0.6064300327376296
147126-62-3,0.6533344364120406
860035-10-5,0.7693469731248689
50765-83-8,0.2533887974282182
50765-86-1,0.31525227308977083
50765-79-2,0.1673516276231972
68133-73-3,1.156702963477345
20724-12-3,0.4128007558380321
30129-27-2,0.3791566713364664
78-35-3,1.1060798370383635
73080-51-0,0.3686120259930175
121625-72-7,0.5354773157644991
67801-20-1,0.7428090937942111
56105-46-5,1.0722540578341768
94739-29-4,0.31468405362129964
13749-61-6,0.865213591717357
13706-86-0,1.1537686572308188
56211-40-6,0.5657793653269705
40507-23-1,0.5281055854151574
125055-52-9,0.539164328190831
19234-20-9,1.2543550157194998
1445870-18-7,0.5474501115228648
1222-05-5,0.26866948226335946
57052-04-7,0.42133293715514575
540-84-1,1.0085079739310834
76-50-6,0.6728268812675235
127-25-3,0.40694171341289603
144-19-4,0.8756895088913126
49562-28-9,0.5903572035973222
51368-55-9,0.8518109012281158
58327-13-2,0.5116004006885475
58327-14-3,0.37161004660160674
58327-12-1,0.4681940453207667
666-84-2,0.34308079901152566
53471-69-5,0.23009173111189662
53003-82-0,0.18350158398797764
53003-62-6,0.28740791883915967
86408-72-2,0.4485062198916653
512-04-9,0.2783322364031732
114311-32-9,0.484447765724481
69915-62-4,0.9668834006401605
116666-63-8,0.22044363521207336
14759-05-8,0.3606484461979286
97699-69-9,0.35627005056752287
30560-28-2,-0.10087302983305864
145071-49-4,0.23856547875640186
149877-41-8,0.5143996496620609
97886-45-8,0.26962110366511344
27458-93-1,1.2757167387326216
30399-84-9,1.1463215718220154
68784-12-3,0.6888207292658286
68526-86-3,1.264039081819503
72162-46-0,0.8379469504057242
64354-92-3,1.0219316313264353
71902-23-3,0.9743948331881827
29590-42-9,1.1478031426064603
11071-47-9,0.9795851321767618
830322-14-0,0.9347469506842933
56011-02-0,0.9050256732786575
7779-65-9,1.1214736284643696
91040-96-9,0.6717763173610947
103-38-8,1.0063164820424149
102-13-6,1.0742006835282847
86553-26-6,0.4067773067466062
18169-57-8,0.6407635480351586
696-29-7,0.8542812154134669
14845-08-0,0.4988125483983383
72-18-4,0.8181927825649895
16652-76-9,0.9095173704084639
28770-01-6,0.8604248382700485
15763-76-5,0.995457506856667
91040-95-8,0.6260390679585325
37389-71-2,0.4859280509132452
103-60-6,0.9767324931970773
103-59-3,1.0877723781353132
97817-39-5,0.5124128315555525
99300-63-7,0.10488778942805783
89703-10-6,0.3097749573425988
22235-81-0,0.4582347618180037
3423-28-7,0.721849542061229
98519-41-6,0.3169696138817605
66332-96-5,0.5608239892695287
35212-22-7,0.49764900246447014
7780-06-5,0.9431515653933887
88599-41-1,0.6424842417670321
88599-42-2,0.5002606278200137
83395-31-7,0.4468169113978816
298692-41-8,0.3900731298226413
46355-07-1,0.4266211248575305
75-33-2,1.0942798553912272
141396-28-3,0.3043221910017621
110871-86-8,0.329413371343297
3048-76-8,0.7736490262093967
849-55-8,0.6524021439613595
84985-34-2,0.6504390533952507
513-85-9,1.0937272593346223
98532-74-2,0.3978224266766322
98519-01-8,0.38321547086339913
23477-98-7,0.203587991119949
62563-80-8,0.5156804811076595
4433-36-7,1.2313990040564609
72869-86-4,0.7578062375676918
70172-00-8,0.7820901066357889
71-58-9,0.4841641739093453
33564-31-7,-0.07439293187954897
51155-15-8,0.6084968735245257
7492-67-3,1.2495416757937479
139-70-8,0.9880817562100042
2436-90-0,1.2212357095442108
141-11-7,1.1164780016348315
143692-53-9,0.138679298933203
161599-46-8,0.6061733465430834
53-36-1,0.38236498430128846
64544-07-6,0.711093988200748
10486-14-3,0.9385907554887896
7764-50-3,0.8358298829734367
66309-83-9,0.5994843215160793
5726-19-2,0.8933225640085677
74258-86-9,0.36168844282068496
2114-33-2,0.8166222552716241
13740-38-0,0.5639658217725635
17560-51-9,0.5302859552574767
207574-76-3,0.2690580326431696
4390-04-9,0.7044105687424015
13475-82-6,0.7331288590363473
58327-15-4,0.4956008541313215
1392325-86-8,0.514227469006206
365411-50-3,0.519421763324214
34396-03-7,0.8506216896941785
3452-97-9,1.0795194156093046
18379-25-4,0.5147983651056879
55721-11-4,-0.8957192961046092
29597-36-2,0.7224558051197002
58327-09-6,0.5412112598753342
17564-84-0,0.514169100092688
58327-10-9,0.5827451385652014
17564-81-7,0.3854701556585752
58327-07-4,0.4925360827975862
118-56-9,0.694571537726029
107-74-4,1.093995689184184
107-75-5,1.1696071225344642
498-81-7,0.9544364506062538
28231-03-0,0.7064511717077755
103079-06-7,0.8492379670543766
14605-22-2,0.26633706295831117
89232-83-7,0.21857953597550334
83-43-2,0.4296762817436673
50-02-2,0.29575144868410214
466-11-5,0.2913380854826582
56390-16-0,0.25372029090246745
955-48-6,0.625462263365747
11011-72-6,0.7352823890242333
22791-22-6,-0.27531888934560633
1174627-68-9,0.615075388790766
564-25-0,0.3559395600309285
74859-39-5,0.42444014122627405
74859-37-3,0.4193446921310578
123172-57-6,0.4577041495950606
123172-63-4,0.4929899349058791
123172-50-9,0.467144993913527
123172-52-1,0.39639171280012986
123172-54-3,0.3895767621452558
126-07-8,0.24597957802804807
74149-72-7,0.5010402962997001
18910-65-1,0.4697717545128544
115960-14-0,0.12707054756795116
547-64-8,1.0167545225849226
82697-75-4,0.7267133007655734
82697-74-3,0.5433053894205032
13749-94-5,0.668276790163521
1141487-54-8,0.9135938006360881
2163-42-0,1.147789040520663
118562-73-5,0.9692583922599635
16251-77-7,0.8937190519371052
79547-78-7,0.18923706194362228
1266664-66-7,0.235202071992232
141543-65-9,0.3073570248672909
1129-42-6,0.6832419586655404
98730-04-2,0.5410672566416214
928-40-5,1.2608988763887077
127-00-4,0.7618660960442306
96-47-9,0.9521740391660349
17924-92-4,0.4425132219074226
26735-66-0,0.44254484210604317
95737-68-1,0.5053366370409923
24143-17-7,0.42667605797646047
98519-24-5,0.3955588203653711
42872-30-0,0.6598852052528555
42872-29-7,0.6715361380549402
78587-05-0,0.4025015760430354
61276-16-2,0.20985225807973662
26016-98-8,0.6976536325322231
67358-82-1,0.004181756934166785
877399-00-3,0.31161624755960404
123172-49-6,0.5483418402022519
69806-34-4,0.2631205330808868
101-10-0,0.7008862695342347
72324-18-6,0.5955077682208831
94149-41-4,0.4675234243583054
72322-15-7,0.41636204990361164
107220-28-0,0.5041073561033694
303-97-9,0.7655008943852434
158792-23-5,0.3206213955001202
50765-82-7,0.13959398149542362
50765-97-4,-0.02923440994435435
139189-30-3,0.41258864718250093
126-14-7,0.5628220182800698
51-77-4,1.243203713548076
40601-76-1,0.4307835736415034
7235-40-7,0.6369949768604733
50765-81-6,0.13669974061924692
162881-26-7,0.5666323193885069
116-75-6,0.6719506550005208
121-06-2,0.4569224412993879
5280-80-8,0.2468230897868544
23960-07-8,0.9494536127027718
50765-77-0,0.12122462027409525
49575-13-5,0.4003499212023068
42012-90-8,0.1785798967903388
64506-49-6,0.558182865800801
495-62-5,0.826759097040994
24304-50-5,0.6165639180452538
4948-15-6,0.4274114336418903
26567-10-2,0.8502003316003124
68259-05-2,0.2777199522929627
79665-24-0,0.32840999540678556
21697-42-7,0.7556400489512012
68922-23-6,0.6528406142312498
161050-58-4,0.4809906656639965
283594-90-1,0.2995397849613474
145-39-1,0.3957585188684444
81-14-1,0.3528599452818527
7212-44-4,1.1452049503217108
97322-87-7,0.25669417587809723
58652-20-3,0.3481324543321616
2655-15-4,-0.032180113539063894
3618-72-2,0.22671985819747303
18794-84-8,1.0012073701952555
65405-73-4,1.2010460868328605
105-86-2,1.2421950542336133
102-22-7,0.9951618476297545
94-48-4,1.0639224384889177
41131-65-1,0.582902653573664
669005-94-1,0.3257867008374178
487-68-3,0.8951463404312415
75980-60-8,0.554002308635524
90992-25-9,0.5438223026370171
25586-42-9,0.7891630444029529
101708-05-8,0.49106031375948467
53780-34-0,0.47343368128859187
80693-00-1,0.38715639463106544
36443-68-2,0.6704440999166397
7756-94-7,0.7613295456536572
68411-46-1,0.5944735600159012
30392-41-7,0.30253013568025094
1879-09-0,0.8196687227858368
81-15-2,0.37980106069121766
2205-73-4,0.31270601016439575
6090-15-9,1.0402297497446085
30764-80-8,0.532364435433123
41414-75-9,0.8433615437842691
60763-44-2,1.0822718142718528
7143-69-3,0.8744261161427863
126-64-7,0.941756533932062
149961-52-4,0.36538647563139975
2179-25-1,-0.0558958675098881
137521-49-4,0.5816057164459804
137521-48-3,0.6486046986961861
79006-83-0,-0.15833564275606915
87767-36-0,-0.21799978967494535
50765-71-4,0.16674609252294137
123252-97-1,0.16707136097149314
96-88-8,0.4692124596657083
220899-03-6,0.48164651973551276
68516-73-4,0.4516699201809136
72705-22-7,0.73843275954157
41295-28-7,0.699363033993498
74222-97-2,0.6725550585655823
86604-75-3,0.5641684826560405
133908-64-2,0.28066511026038393
105951-93-7,0.3895651833192396
14763-62-3,0.9102041702362096
123-35-3,0.9572785794538147
23444-65-7,0.6250164346343292
50765-76-9,0.222633990388108
50765-74-7,0.1714634871223588
3748-13-8,0.9175572557048877
21282-97-3,1.1310657910958504
8028-48-6,0.9563311883595967
10291-28-8,0.7481403147876683
232938-43-1,0.7267363443909666
980-26-7,0.502247214224275
4403-90-1,0.8033570222020409
4066-02-8,0.33985482780054377
17667-23-1,0.7300041167600213
37027-12-6,0.5093040398390182
37027-11-5,0.5271663778123744
120-34-3,0.7829869006972411
83-88-5,0.39412135787517144
3416-26-0,0.13311360087805144
57021-61-1,0.57805782524788
91-97-4,0.6572105434174056
4548-53-2,0.9575103696055588
30544-71-9,0.5435144381858484
21554-20-1,0.6166646006350148
119462-56-5,0.6282977057328359
20404-97-1,0.5081304787360196
144651-06-9,0.5927975896348444
129423-54-7,0.6803072937690346
65089-17-0,0.4762954290342891
25321-41-9,0.9231987967141865
84596-57-6,0.40330848164990607
302964-08-5,0.4939961172191334
3476-88-8,0.2926032145349454
3520-72-7,0.36105362200815344
73840-48-9,0.9072046430440428
74037-55-1,0.9930604413821345
168152-68-9,0.451801628451481
729-99-7,0.8079269800425796
56619-72-8,0.5960122102664249
39864-15-8,1.2260927011994587
642-83-1,0.5834142132501714
2624-43-3,0.525542832679172
32509-66-3,0.5773200211862208
6277-14-1,0.3948629628611977
40374-15-0,0.04003335910290094
116-66-5,0.3873710954802108
80024-58-4,0.44019019446081264
117467-28-4,0.32878536683187504
125055-56-3,0.4861826903061792
88-60-8,0.8741241861744912
3896-11-5,0.4779233979163085
22791-33-9,0.010185401955466468
272451-65-7,0.3934896528625334
69103-20-4,0.7362562903640868
70174-49-1,0.6637441311178152
4501-58-0,0.7315199217623215
28175-97-5,0.6449909269499128
59-53-0,0.9904509291355906
40374-20-7,0.12765097454594065
22791-34-0,0.10523756161211219
152-62-5,0.34422867004762536
1164-92-7,0.3315896725636601
119302-24-8,0.21176737401823278
34184-82-2,0.4812979949400861
514-36-3,0.38925767549776796
77017-20-0,0.37241516129273894
51022-69-6,-0.07412343942624627
82875-39-6,0.8056733154146725
137521-50-7,0.5862835057835876
137521-61-0,0.45585206494754826
137521-60-9,0.4397786423809269
82875-45-4,0.7144084867008147
82875-42-1,0.5946983125617065
13687-28-0,-0.08534871107241947
500008-45-7,0.32381923751924346
137521-58-5,0.5804125227609667
137521-53-0,0.5113375370021258
137521-52-9,0.5568607655316526
137521-57-4,0.5558957889274946
137521-56-3,0.45153697161696543
137521-54-1,0.49784374763121053
54903-57-0,0.7592648942152372
17526-94-2,0.4471335206609887
57614-25-2,0.3682064214844831
102410-37-7,0.31296317023781756
88149-59-1,0.47825038395796765
365400-11-9,0.42788352040467703
86135-39-9,0.21912886467857626
80087-26-9,0.5048204459874164
98124-05-1,0.5077529061774128
2398-96-1,0.2579533822909261
34552-84-6,0.25017216267071263
116337-71-4,0.4926745387289489
40373-39-5,0.20288906659329037
40374-17-2,0.09857722688341575
80086-85-7,0.11280723222998279
5039-78-1,0.7422020407442966
12225-18-2,0.434049652048609
10605-03-5,0.4128723782265819
86135-92-4,0.1958260889917354
82230-53-3,0.2585205868419442
143390-89-0,0.508241598727402
10420-33-4,0.7866871861971271
79277-27-3,0.50271207750188
104-20-1,0.9982922389033541
52793-11-0,0.5749460011846231
55232-81-0,0.3227357537552234
25956-17-6,0.8765290757415443
68779-00-0,0.655824330862905
943-88-4,1.0769511617916083
17392-83-5,1.0702213490151053
13515-40-7,0.4833788391503858
82199-12-0,0.2980900536922372
61320-65-8,0.5147884162054364
75511-23-8,0.3853760681531953
82875-41-0,0.7138836437022225
67370-00-7,-0.15740292002980144
79510-48-8,0.6518127717918885
82097-50-5,0.44184315756079473
