CASRN,Toxic_svm_mordred-0,Toxic_svm_mordred-1
15308-01-7,0.4291825459052616,0.5708174540947385
79-04-9,0.016578234304870227,0.9834217656951297
51632-16-7,0.20973209927981748,0.7902679007201826
73866-23-6,0.5319530302611594,0.46804696973884075
683-57-8,0.1098284415531426,0.8901715584468576
79-08-3,0.08735223696146338,0.9126477630385367
126-58-9,0.9408565951123927,0.05914340488760717
12712-28-6,0.15169068672392014,0.8483093132760798
4196-86-5,0.9875528220614845,0.012447177938515415
78-11-5,0.027198746421412148,0.9728012535785879
77-86-1,0.8032881818895307,0.19671181811046923
126-11-4,0.5935576774882549,0.40644232251174495
58138-08-2,0.33210424673319155,0.6678957532668084
625-89-8,0.20593556115916697,0.7940644388408327
376-90-9,0.2972169385207022,0.7027830614792978
3737-41-5,0.07330191760441046,0.9266980823955896
133855-98-8,0.16212792109244206,0.8378720789075578
25061-59-0,0.8115526521375523,0.18844734786244785
376-18-1,0.13420193732131858,0.8657980626786813
71119-10-3,0.505793563261103,0.4942064367388969
765-63-9,0.4269257442765757,0.5730742557234244
306-52-5,0.8800829984368933,0.11991700156310688
69226-51-3,0.2539422914561887,0.7460577085438114
630-20-6,0.12982074982756012,0.8701792501724399
22052-04-6,0.09017526519501069,0.9098247348049894
39236-46-9,0.9886151752439992,0.011384824756000802
87957-27-5,0.5209377025965509,0.479062297403449
26907-37-9,0.6036057477945734,0.39639425220542657
6970-97-4,0.9630596866550852,0.03694031334491476
58-93-5,0.8350391303373074,0.1649608696626927
39603-48-0,0.21920805847641245,0.7807919415235878
78491-02-8,0.9442968234187614,0.055703176581238516
67238-62-4,0.42899350124292934,0.5710064987570707
58955-84-3,0.13638316895338734,0.8636168310466124
100-97-0,0.13754120868622707,0.862458791313773
101-25-7,0.47940351160343136,0.5205964883965687
2691-41-0,0.059266616637042,0.9407333833629581
13980-04-6,0.1302124023470479,0.8697875976529519
121-82-4,0.3146608551840691,0.6853391448159311
2235-43-0,0.7593406864914252,0.24065931350857478
25155-29-7,0.8859742694108768,0.11402573058912327
17929-34-9,0.12890527128410148,0.8710947287158985
40507-94-6,0.08127023716715427,0.9187297628328457
149-44-0,0.6469078176012569,0.35309218239874307
870-72-4,0.8583916432280954,0.1416083567719046
99591-74-9,0.2120186056411734,0.7879813943588264
555-89-5,0.5608372443230846,0.4391627556769155
88144-99-4,0.1865282603023787,0.8134717396976212
6317-18-6,0.008497443162503168,0.9915025568374969
21564-17-0,0.29492235341541784,0.7050776465845818
21335-43-3,0.5086235903041317,0.4913764096958683
3518-65-8,0.23284251672828418,0.7671574832717158
74-97-5,0.0097857752688885,0.9902142247311114
24082-36-8,0.24836549543804032,0.75163450456196
57583-54-7,0.9755057443703787,0.024494255629621212
1324-76-1,0.9563944602332689,0.04360553976673104
128-79-0,0.9764591403569738,0.02354085964302635
3071-73-6,0.9849133764996266,0.015086623500373344
991-42-4,0.16271470612872987,0.83728529387127
54299-17-1,0.961309201419669,0.03869079858033096
131-92-0,0.9441246186204516,0.05587538137954833
135-57-9,0.9259766411524936,0.07402335884750648
73688-63-8,0.9402538148557541,0.05974618514424585
21413-28-5,0.8357379696722158,0.16426203032778414
603-34-9,0.5305598821093365,0.4694401178906636
101-02-0,0.8118614670543047,0.18813853294569508
115-86-6,0.6943979007202428,0.3056020992797573
597-82-0,0.3247999701449374,0.6752000298550623
603-35-0,0.4463196428763743,0.5536803571236255
52237-03-3,0.905594531084562,0.09440546891543816
6607-41-6,0.4099885902967796,0.5900114097032205
60628-96-8,0.5518469806334386,0.4481530193665614
82-66-6,0.4447041840287787,0.5552958159712212
84-15-1,0.9220065621401061,0.0779934378598941
84-62-8,0.9132395827312837,0.08676041726871629
3905-19-9,0.9927172885496118,0.007282711450388111
573-58-0,0.9896715188607362,0.010328481139263747
6416-68-8,0.8544880865122699,0.14551191348773
30638-08-5,0.9398612378288548,0.06013876217114512
31251-03-3,0.10688572692423191,0.8931142730757682
119006-77-8,0.4749745771316718,0.5250254228683281
92-94-4,0.9129266134815988,0.08707338651840149
98119-87-0,0.9832420840116584,0.016757915988341556
28140-60-5,0.5318725323902636,0.46812746760973656
8003-50-7,0.9782150176312059,0.02178498236879411
35869-64-8,0.9852987037819436,0.014701296218056385
5280-78-4,0.9798033084079358,0.020196691592064022
1937-37-7,0.9212521730217058,0.07874782697829436
6247-39-8,0.9718539515812872,0.028146048418712842
42797-18-2,0.8844240269752381,0.11557597302476176
62802-56-6,0.6929961049576164,0.30700389504238373
90-30-2,0.637978054153762,0.36202194584623804
4335-09-5,0.944344185447106,0.055655814552893985
52238-92-3,0.8814421861992473,0.11855781380075285
40618-31-3,0.9932312754148928,0.006768724585107303
1937-35-5,0.9634304695414692,0.03656953045853075
13080-89-2,0.7544832061694965,0.24551679383050348
2583-80-4,0.8668011571652701,0.1331988428347299
6406-56-0,0.972160731208523,0.02783926879147691
107934-68-9,0.7700562715455647,0.22994372845443523
67446-03-1,0.9119025623730103,0.08809743762698964
587-98-4,0.923253568760773,0.07674643123922723
4117-90-2,0.31587582567783484,0.6841241743221654
135-88-6,0.5733250327979281,0.4266749672020718
4051-63-2,0.9398325655034726,0.060167434496527374
81-77-6,0.9920986130638785,0.007901386936121413
12237-62-6,0.8476593730441585,0.15234062695584166
17364-40-8,0.4545939307297524,0.5454060692702477
25505-99-1,0.1562858036144176,0.8437141963855824
622-15-1,0.17001106064147445,0.8299889393585257
86-29-3,0.4052594775454654,0.5947405224545347
4695-13-0,0.3496415731184263,0.6503584268815739
117-34-0,0.4322667570242253,0.5677332429757747
724-18-5,0.48149922576171567,0.5185007742382844
91-01-0,0.44683088563843376,0.5531691143615661
119-53-9,0.5965311215392948,0.40346887846070517
92-52-4,0.7103099557771825,0.2896900442228174
54660-00-3,0.7597551039013145,0.24024489609868552
119-61-9,0.6511776705057439,0.348822329494256
94-36-0,0.7473188850571231,0.25268111494287665
1850-15-3,0.547183417929809,0.4528165820701909
122-39-4,0.5394502261753668,0.4605497738246333
102-06-7,0.0889419976864983,0.9110580023135016
622-03-7,0.12644190721524728,0.8735580927847527
103-33-3,0.4036211572467361,0.5963788427532638
37893-02-0,0.2436395170542302,0.75636048294577
495-48-7,0.3932818506138901,0.6067181493861097
86-30-6,0.1116485802303432,0.8883514197696568
101-84-8,0.623663291133505,0.37633670886649495
102-09-0,0.7023135693794552,0.29768643062054484
2524-64-3,0.5468754016153494,0.4531245983846506
4129-17-3,0.010988008846736752,0.9890119911532632
3861-73-2,0.9896780293440849,0.010321970655915048
23211-47-4,0.9910221742480055,0.008977825751994515
125-13-3,0.6534002517495519,0.34659974825044804
17692-24-9,0.6871213985667826,0.31287860143321744
603-41-8,0.4163186610063563,0.5836813389936439
32500-19-9,0.6185617858512601,0.38143821414873985
10040-45-6,0.8262507627915525,0.17374923720844757
82211-24-3,0.6668079182689789,0.333192081731021
3567-69-9,0.9923636899143236,0.007636310085676498
66898-62-2,0.579634853656287,0.4203651463437129
188425-85-6,0.8114952923898002,0.18850470761019994
948-65-2,0.7090844816553498,0.29091551834465046
10423-37-7,0.6340609385981604,0.3659390614018397
298-46-4,0.7088358227707922,0.29116417722920773
17418-58-5,0.8267694728711111,0.17323052712888887
8003-22-3,0.14027586178324145,0.8597241382167586
6925-69-5,0.5682924364431534,0.4317075635568467
18636-88-9,0.5351624581545069,0.4648375418454928
51671-14-8,0.8129318256801435,0.1870681743198567
2866-43-5,0.799252021445912,0.20074797855408785
5766-76-7,0.6182503176327705,0.38174968236722956
100537-30-2,0.27767483228478546,0.7223251677152145
83-12-5,0.2757284785283592,0.7242715214716408
136687-74-6,0.6614201102829126,0.3385798897170874
85-52-9,0.812539330316713,0.18746066968328687
90-41-5,0.11088232218952875,0.8891176778104711
86-00-0,0.3976043852884,0.6023956147116001
132-27-4,0.37004085969205636,0.6299591403079438
60312-67-6,0.4836014511649178,0.5163985488350821
4727-29-1,0.7571324314871987,0.24286756851280134
833-50-1,0.4711850387717845,0.5288149612282154
15310-01-7,0.5,0.5
118-55-8,0.6780163844460851,0.3219836155539151
88599-33-1,0.8630684994948684,0.13693150050513175
60919-11-1,0.6434340512190555,0.35656594878094455
495-73-8,0.43096283580620354,0.5690371641937966
7361-93-5,0.7470692590901149,0.25293074090988527
6428-31-5,0.9650115102321648,0.03498848976783519
2429-82-5,0.9870050665177167,0.012994933482283373
2429-84-7,0.9776092602593031,0.022390739740696865
73926-93-9,0.9203351417624468,0.0796648582375534
4232-84-2,0.5358206234984745,0.4641793765015256
6425-07-6,0.8932318162767858,0.10676818372321432
39557-39-6,0.6676590611804473,0.3323409388195526
17781-31-6,0.5057395848690242,0.4942604151309756
93-45-8,0.6655248858249453,0.3344751141750548
5850-39-5,0.9896759951675415,0.010324004832458643
599-79-1,0.9756170120911049,0.02438298790889516
19247-68-8,0.09679602229131848,0.9032039777086815
129-00-0,0.9087038937922044,0.09129610620779541
130-20-1,0.9903720282471248,0.00962797175287514
1047-16-1,0.9483148802202018,0.05168511977979812
33955-44-1,0.9749114642187796,0.02508853578122031
97110-59-3,0.1966745509808685,0.8033254490191314
588-53-4,0.6670623709497355,0.3329376290502644
3218-36-8,0.798500736307733,0.20149926369226706
85-73-4,0.9796499751616322,0.02035002483836778
1210-05-5,0.6929871162491357,0.30701288375086466
61826-76-4,0.6397460649024838,0.3602539350975162
53874-68-3,0.44592209743667693,0.5540779025633229
136-36-7,0.7912424777004571,0.20875752229954295
713-68-8,0.6454274017577851,0.35457259824221493
71130-54-6,0.6710681050174117,0.3289318949825883
92-67-1,0.36236615404387873,0.6376338459561213
92-69-3,0.5109078499717614,0.48909215002823847
2866-82-2,0.7526848453667152,0.24731515463328482
2784-27-2,0.7205164490967162,0.2794835509032839
101-54-2,0.36127918578940293,0.6387208142105972
3457-98-5,0.6036152416243229,0.396384758375677
80-38-6,0.7248715174864853,0.27512848251351457
80-00-2,0.5805770246446936,0.4194229753553066
51671-08-0,0.7797178950200611,0.22028210497993894
257-07-8,0.6429290051143309,0.35707099488566896
275-51-4,0.1568742357645558,0.8431257642354442
1470-37-7,0.2997160417087524,0.7002839582912477
15307-93-4,0.5649707024001658,0.4350292975998341
84-65-1,0.864216258024901,0.13578374197509896
467-69-6,0.7902368891732078,0.20976311082679197
86-74-8,0.5651558626921168,0.43484413730788335
894-86-0,0.545523720864129,0.45447627913587096
482-89-3,0.8051511721715722,0.1948488278284278
74115-24-5,0.6934050465396334,0.3065949534603666
88599-73-9,0.8076849389364529,0.19231506106354718
88599-51-3,0.795091768043193,0.2049082319568069
304-81-4,0.3790343421749692,0.6209656578250308
120-78-5,0.8785550780139814,0.12144492198601857
262-12-4,0.7812855015756669,0.2187144984243333
80100-23-8,0.44715994300808953,0.5528400569919105
104-55-2,0.6967995028885065,0.3032004971114935
366-18-7,0.12874167718779378,0.871258322812206
4360-47-8,0.5176681876865495,0.48233181231345035
2429-73-4,0.9869850429887743,0.013014957011225788
74039-01-3,0.8684280784563986,0.1315719215436013
6992-11-6,0.9583533589543141,0.04164664104568591
3564-27-0,0.9905771018355642,0.009422898164435731
945553-94-6,0.7641403191135598,0.23585968088644013
5212-99-7,0.830381436193564,0.16961856380643608
5607-54-5,0.8249813318047746,0.17501866819522557
1787-61-7,0.9621132447183007,0.03788675528169923
915-67-3,0.9959132830084405,0.004086716991559601
2611-82-7,0.9942188816860247,0.005781118313975242
518-47-8,0.4340696586717275,0.5659303413282725
83164-33-4,0.3444741968622522,0.6555258031377478
60168-88-9,0.7917225585444209,0.2082774414555789
60045-47-8,0.6436883969783672,0.3563116030216327
3845-20-3,0.6904098039229496,0.3095901960770504
104902-34-3,0.3075725322805503,0.6924274677194497
59-40-5,0.6958840050510129,0.3041159949489873
1470-35-5,0.14071229572494776,0.8592877042750523
31684-63-6,0.5555879979797693,0.4444120020202307
89426-92-6,0.07059223620094555,0.9294077637990542
1147-42-8,0.756974974762827,0.24302502523717287
604-75-1,0.7916008382885148,0.20839916171148495
131-56-6,0.8288245113026732,0.1711754886973267
43087-91-8,0.4209329374045728,0.5790670625954271
13481-63-5,0.26349552604766924,0.7365044739523308
530-78-9,0.4932182947550517,0.5067817052449483
23595-00-8,0.41563518969967195,0.5843648103003283
532-82-1,0.3958514778476476,0.6041485221523525
97-16-5,0.7294079555112155,0.2705920444887846
53-19-0,0.32460042103632575,0.6753995789636743
6723-40-6,0.12458405507252376,0.8754159449274761
3424-82-6,0.6958039029772384,0.3041960970227616
64628-44-0,0.37602004557887436,0.6239799544211254
88599-74-0,0.8097185401029101,0.19028145989708992
88599-62-6,0.8817857238117858,0.1182142761882144
68157-60-8,0.7049517691643677,0.2950482308356323
127-57-1,0.7916006800646251,0.20839931993537472
134-37-2,0.33136302028690806,0.6686369797130919
66-77-3,0.6000769048097552,0.39992309519024477
27199-40-2,0.34258430586646427,0.6574156941335357
3669-32-7,0.3620507180166329,0.6379492819833671
134-32-7,0.08241479306172567,0.9175852069382744
86-88-4,0.2545313018194939,0.7454686981805059
86-84-0,0.5126019443161801,0.4873980556838199
86-57-7,0.25605850193667923,0.7439414980633207
90-15-3,0.3691900088085234,0.6308099911914766
74070-46-5,0.5382649178210621,0.46173508217893783
941-69-5,0.1977064791971056,0.8022935208028944
128-56-3,0.8867228360773848,0.11327716392261518
55994-28-0,0.32087707928491266,0.6791229207150874
91-22-5,0.05676169508580573,0.9432383049141942
85175-31-1,0.27030122069961204,0.7296987793003881
3878-19-1,0.3339830408632869,0.6660169591367133
103-64-0,0.35270486007186186,0.6472951399281383
2602-46-2,0.9693295700994456,0.030670429900554252
82956-11-4,0.28199207801416887,0.7180079219858312
25875-51-8,0.22981165753614183,0.7701883424638583
2783-94-0,0.9838403354033294,0.01615966459667055
101463-69-8,0.6572032405072271,0.34279675949277283
84632-50-8,0.8728538350270054,0.1271461649729946
72-54-8,0.30306535960513165,0.6969346403948684
50-29-3,0.30339502443321426,0.6966049755667859
92-87-5,0.09962529010848009,0.9003747098915198
93839-21-5,0.8680296208284309,0.131970379171569
92-88-6,0.5789595419870944,0.4210404580129056
7158-32-9,0.8865734258716599,0.11342657412833995
345-92-6,0.6320217670356242,0.3679782329643757
58139-96-1,0.588624887798064,0.411375112201936
60348-77-8,0.912493234656847,0.08750676534315312
1478-61-1,0.398985923742684,0.601014076257316
7457-25-2,0.41163423040619906,0.5883657695938008
101-80-4,0.4272234390763003,0.5727765609236996
139-65-1,0.24112780092382888,0.7588721990761713
80-08-0,0.7482536222028306,0.25174637779716913
1934-21-0,0.9908479461313427,0.009152053868657289
1223-31-0,0.4861234949630393,0.5138765050369607
2664-63-3,0.3568495706062217,0.6431504293937784
80-09-1,0.8462559237475211,0.15374407625247885
80-51-3,0.7864051612259497,0.21359483877405058
80-33-1,0.8525384325843045,0.14746156741569555
80-07-9,0.5149527057087238,0.48504729429127613
128-69-8,0.975284447847022,0.024715552152978125
93-09-4,0.6896644731072957,0.3103355268927044
581-89-5,0.2921089699793475,0.7078910300206526
135-19-3,0.33406954832684554,0.6659304516731545
120-18-3,0.738156984378994,0.2618430156210059
480-22-8,0.815894330343985,0.1841056696560153
14255-88-0,0.2615396336634817,0.7384603663365181
117-79-3,0.7501546688737066,0.24984533112629337
2464-37-1,0.8606476251267695,0.13935237487323038
63716-35-8,0.3375247393363901,0.6624752606636098
63716-36-9,0.3341585010737386,0.6658414989262614
846-49-1,0.8563390885096088,0.1436609114903909
77-36-1,0.9289964115897046,0.07100358841029546
39062-72-1,0.28015030699318627,0.7198496930068138
88599-64-8,0.8580317899159975,0.14196821008400257
108935-06-4,0.8310191817159347,0.16898081828406536
35367-38-5,0.8539807014747369,0.14601929852526316
4394-00-7,0.35321372379445737,0.6467862762055427
34580-63-7,0.4647822478176017,0.5352177521823984
34580-77-3,0.1320655849886016,0.8679344150113983
5443-49-2,0.3518334648611555,0.6481665351388445
58861-48-6,0.22487201971191031,0.77512798028809
74697-32-8,0.7223819171752195,0.27761808282478023
553-26-4,0.2195121546711978,0.780487845328802
22199-08-2,0.9131101560775197,0.08688984392248011
81-83-4,0.6937313984530917,0.30626860154690805
81-84-5,0.8274253554399262,0.17257464456007365
81-16-3,0.730047636256394,0.269952363743606
633-99-8,0.2428712020666682,0.757128797933332
20749-68-2,0.5681081572834836,0.4318918427165162
128-67-6,0.7558561330591073,0.24414386694089277
2243-62-1,0.08278704219798774,0.9172129578020124
128-95-0,0.7596224625966883,0.24037753740331164
84-89-9,0.7682509401713262,0.23174905982867366
3173-72-6,0.8881682171253248,0.11183178287467511
81-64-1,0.7510942356881719,0.24890576431182812
81-04-9,0.8959191630010994,0.10408083699890082
120-72-9,0.27639020938571573,0.7236097906142842
41803-58-1,0.37784437271417237,0.6221556272858275
1698-60-8,0.44361075416630974,0.5563892458336901
3042-84-0,0.3317660608967834,0.6682339391032166
1698-53-9,0.3217232777973079,0.6782767222026923
51707-55-2,0.33675934506103067,0.6632406549389694
148-24-3,0.05212609742194972,0.9478739025780503
27022-50-0,0.07662864124096312,0.9233713587590369
100-52-7,0.574421443325001,0.425578556674999
25506-06-3,0.2030086593742975,0.7969913406257023
6607-45-0,0.2036659580478507,0.7963340419521495
114833-91-9,0.06652164175201697,0.9334783582479831
13423-60-4,0.0759829548527326,0.9240170451472676
16227-12-6,0.06918123534453376,0.9308187646554662
84-12-8,0.6648617255982033,0.33513827440179667
66501-16-4,0.653088485918139,0.3469115140818611
2423-66-7,0.17030266157095866,0.8296973384290414
623-30-3,0.11791530477654973,0.8820846952234503
41407-89-0,0.24503950924449,0.75496049075551
98-87-3,0.198082533728187,0.801917466271813
1086-02-8,0.7213095991897613,0.27869040081023855
56741-95-8,0.5520666910973479,0.4479333089026522
396-01-0,0.27437828547460924,0.7256217145253909
18039-42-4,0.06187680140581517,0.938123198594185
89427-42-9,0.2923817999988209,0.707618200001179
98-88-4,0.22962539148199343,0.7703746085180068
98-07-7,0.5110798074191227,0.48892019258087716
142-04-1,0.025357083852716886,0.974642916147283
64-10-8,0.19704685991765863,0.8029531400823414
103-85-5,0.0428238529681945,0.9571761470318056
6635-73-0,0.0672296694517132,0.9327703305482867
100-63-0,0.026383845237944945,0.9736161547620551
100-65-2,0.1037407237950777,0.8962592762049223
103-71-9,0.12957421489534685,0.8704257851046533
17654-88-5,0.19819500069637888,0.8018049993036213
98-95-3,0.06442547724779286,0.9355745227522072
350-57-2,0.14170327154370332,0.8582967284562965
3426-89-9,0.032265021473437794,0.967734978526562
7450-69-3,0.13620425585682802,0.8637957441431721
701-64-4,0.21520299736599507,0.7847970026340049
644-97-3,0.039429633924509495,0.9605703660754906
1779-48-2,0.3651167157021823,0.6348832842978176
108-98-5,0.1904210638382889,0.8095789361617114
18355-25-4,0.7362424555546273,0.26375754444537286
127-52-6,0.0971759758921701,0.9028240241078298
8046-53-5,0.3131914040544612,0.6868085959455387
98-09-9,0.4266259216046874,0.5733740783953126
108-90-7,0.28950100799414824,0.7104989920058519
108-86-1,0.2291177909342734,0.7708822090657265
591-50-4,0.19387585066791774,0.806124149332082
119-72-2,0.9000553108908016,0.09994468910919845
124495-18-7,0.7706989609149638,0.22930103908503596
63734-62-3,0.30241113556325283,0.6975888644367471
123172-45-2,0.569639844478794,0.430360155521206
2243-78-9,0.34500701451255933,0.6549929854874406
64896-26-0,0.9144223678707711,0.08557763212922889
7621-86-5,0.5529540702444442,0.4470459297555557
6054-99-5,0.9711726884668664,0.028827311533133573
74697-62-4,0.8619865294201859,0.13801347057981417
15457-05-3,0.0776694435637433,0.9223305564362566
42874-01-1,0.2898352026962424,0.7101647973037575
101-50-8,0.968038528003627,0.03196147199637296
101-20-2,0.7801514556182644,0.21984854438173534
119-15-3,0.35367004086045184,0.6463299591395482
1836-75-5,0.4503075091166777,0.5496924908833222
12222-78-5,0.6573777954128821,0.34262220458711795
59214-90-3,0.3019691529073418,0.6980308470926581
65793-50-2,0.1751820748182118,0.8248179251817882
92-70-6,0.6512303841086138,0.34876961589138616
37728-15-7,0.7864049665010258,0.21359503349897427
53469-21-9,0.8297712690530289,0.170228730946971
51410-30-1,0.7429299137227912,0.25707008627720884
1631-29-4,0.46677869425989005,0.5332213057401098
80100-26-1,0.7421176033849985,0.25788239661500145
523-50-2,0.23561400919288464,0.7643859908071156
2698-41-1,0.48438237324860345,0.5156176267513968
16715-77-8,0.6518014727506961,0.34819852724930384
531-81-7,0.26363227910716125,0.7363677208928384
13577-46-3,0.8956045063579249,0.10439549364207536
4053-08-1,0.7935296666749013,0.20647033332509881
117-62-4,0.9457741104637337,0.054225889536266364
117-55-5,0.9387243827610909,0.06127561723890934
3604-99-7,0.39275237080714703,0.607247629192853
481-39-0,0.4659577526005649,0.5340422473994352
4008-48-4,0.06330162894259511,0.9366983710574049
90-02-8,0.37954369617033207,0.620456303829668
89-98-5,0.21386939280056594,0.7861306071994341
95-16-9,0.11698106474211485,0.8830189352578851
91-15-6,0.20037524151860397,0.7996247584813959
611-20-1,0.10516652981293143,0.8948334701870687
873-32-5,0.15229366836320826,0.8477063316367918
36888-99-0,0.9728138148409602,0.027186185159039783
2797-51-5,0.5933608979372561,0.4066391020627439
3347-22-6,0.5,0.5
117-80-6,0.45735622066502285,0.5426437793349772
85-41-6,0.6671286841471935,0.33287131585280644
85-44-9,0.8646632336601314,0.13533676633986874
90-16-4,0.017775313109343806,0.9822246868906561
65-45-2,0.36583854070611505,0.634161459293885
54-21-7,0.510271930576219,0.489728069423781
2037-95-8,0.13692597232101647,0.8630740276789836
21725-69-9,0.09508305399079572,0.9049169460092042
6064-83-1,0.8523085420918997,0.1476914579081004
2634-33-5,0.34319496303099833,0.6568050369690016
609-66-5,0.2753705621946308,0.724629437805369
1338-32-5,0.31035530454048743,0.6896446954595126
88-17-5,0.2091684998001307,0.7908315001998694
2285-12-3,0.2200422144891801,0.77995778551082
85813-73-6,0.4471205383446724,0.5528794616553276
392-83-6,0.48296610039233917,0.517033899607661
95-54-5,0.023174160632753675,0.9768258393672465
88-74-4,0.15470586205281714,0.8452941379471829
95-55-6,0.07445743976705718,0.9255425602329425
95-51-2,0.0650675134574639,0.9349324865425359
583-39-1,0.11650880154275628,0.8834911984572439
615-16-7,0.12448640722258184,0.8755135927774181
874819-71-3,0.16136914704053132,0.8386308529594686
5902-85-2,0.14617558137963,0.8538244186203698
5344-82-1,0.07317990723552667,0.9268200927644733
101-05-3,0.6481575523041634,0.3518424476958365
2213-63-0,0.5073425265693888,0.49265747343061106
4570-41-6,0.05469449362377072,0.945305506376229
149-30-4,0.10703322592741175,0.8929667740725882
88-75-5,0.11623925426803908,0.883760745731961
88-73-3,0.1529918496784434,0.8470081503215566
120-80-9,0.12830200355830929,0.8716979964416908
1333-39-7,0.6999975279831671,0.300002472016833
30746-58-8,0.17213814567202396,0.8278618543279758
95-50-1,0.13902679484352815,0.8609732051564718
110-02-1,0.07794088453679192,0.9220591154632082
105-11-3,0.020867546238681433,0.9791324537613187
16589-20-1,0.984944980068918,0.015055019931082115
3863-80-7,0.8134171954958004,0.18658280450419956
12674-11-2,0.7940481394603772,0.20595186053962258
71422-67-8,0.9372008550310497,0.06279914496895028
13738-63-1,0.6199635431738671,0.38003645682613285
1836-77-7,0.5824821095021575,0.41751789049784266
22494-42-4,0.5668971118268267,0.43310288817317316
877179-04-9,0.35938058773161413,0.6406194122683857
64057-98-3,0.21581783182483674,0.7841821681751634
860-22-0,0.8652403042895258,0.13475969571047408
133-14-2,0.8488888216618411,0.15111117833815882
106917-52-6,0.7249469001342758,0.2750530998657243
56966-52-0,0.33746652604993443,0.6625334739500658
14047-09-7,0.8297217228858066,0.17027827711419335
2274-74-0,0.7122404739832334,0.2877595260167663
3380-34-5,0.3643589416053176,0.6356410583946823
2227-13-6,0.33086097085791494,0.6691390291420855
116-29-0,0.8237699152269291,0.17623008477307095
6954-48-9,0.2611455462316243,0.7388544537683757
131-27-1,0.9410503601145022,0.058949639885497875
86479-06-3,0.5165798644687227,0.4834201355312772
58712-69-9,0.18368415559324874,0.8163158444067513
556-12-7,0.4595916486047518,0.5404083513952483
3132-99-8,0.219413057222138,0.7805869427778622
2009-24-7,0.26570502185506684,0.734294978144933
74738-17-3,0.32725072284123224,0.6727492771587678
1018-71-9,0.4484997858418571,0.5515002141581427
2617-79-0,0.12347922935095318,0.8765207706490465
2617-78-9,0.13967852578770845,0.8603214742122915
718-43-4,0.689620878877574,0.31037912112242594
626-17-5,0.33380471274790174,0.6661952872520981
121-91-5,0.8243061527752271,0.1756938472247729
114607-46-4,0.8052341849333191,0.19476581506668106
16671-87-7,0.24453468346698976,0.7554653165330103
4052-92-0,0.7083161747557215,0.29168382524427855
402-31-3,0.23879495269339057,0.7612050473066097
881-99-2,0.5596358122657984,0.4403641877342015
329-01-1,0.17401484697114883,0.825985153028851
108-45-2,0.07423229437549136,0.9257677056245085
99-09-2,0.1708492635575864,0.8291507364424135
108-42-9,0.0841354223749908,0.9158645776250093
4947-89-1,0.10068250589088523,0.8993174941091147
127-68-4,0.34923138051548624,0.6507686194845139
121-73-3,0.10081054179901527,0.8991894582009847
108-46-3,0.20301783873761517,0.7969821612623847
108-43-0,0.07226773812748417,0.9277322618725158
619-72-7,0.13202901719880913,0.867970982801191
2420-17-9,0.663852826219614,0.3361471737803862
13940-94-8,0.24026857357930945,0.7597314264206907
100-21-0,0.8419291605463601,0.15807083945363962
100-20-9,0.49171077823060827,0.5082892217693917
619-80-7,0.347511387895072,0.6524886121049279
62-23-7,0.26845487485971326,0.7315451251402865
122-04-3,0.2546562059369896,0.7453437940630105
99-96-7,0.44823797690241957,0.5517620230975805
16671-88-8,0.3524958835276076,0.6475041164723924
123199-93-9,0.963325997762345,0.036674002237655025
122-01-0,0.3970331465086979,0.602966853491302
455-14-1,0.1393960940006634,0.8606039059993367
98-56-6,0.3709454173348293,0.6290545826651708
5216-25-1,0.5336185276507931,0.46638147234920696
624-18-0,0.04374336749351578,0.9562566325064843
100-01-6,0.18425456885857167,0.8157454311414282
2987-46-4,0.05673711531051918,0.9432628846894808
63-74-1,0.6856959810435919,0.31430401895640797
515-49-1,0.7468763020107226,0.25312369798927775
15730-83-3,0.7325207598015824,0.26747924019841757
106-47-8,0.0829414245794769,0.9170585754205233
540-37-4,0.24675431997656735,0.7532456800234326
4156-21-2,0.9339555447646857,0.0660444552353143
3696-23-9,0.10027007173124189,0.8997299282687583
539-21-9,0.22476364364525314,0.7752363563547469
105-12-4,0.06610728169366083,0.9338927183063391
100-28-7,0.46525516630466063,0.5347448336953393
35037-73-1,0.09692990241613535,0.9030700975838646
2493-02-9,0.15407490494010706,0.8459250950598928
1985-12-2,0.17858871301430101,0.8214112869856992
41205-21-4,0.34259550610383277,0.6574044938961671
100-02-7,0.126747582570613,0.873252417429387
100-00-5,0.18721757438622597,0.8127824256137738
106-48-9,0.05447092986665198,0.945529070133348
106-51-4,0.08552492782602067,0.9144750721739794
98-66-8,0.5813901430849512,0.4186098569150487
98-60-2,0.42102609219818643,0.5789739078018137
106-46-7,0.22675594903783605,0.773244050962164
39699-08-6,0.9687203671565965,0.03127963284340339
83121-18-0,0.7815587472714197,0.21844125272858034
38665-24-6,0.25163457188353255,0.7483654281164672
128-97-2,0.9278930835263837,0.07210691647361643
52671-72-4,0.9003723432031615,0.09962765679683862
81-30-1,0.9337974899864205,0.06620251001357937
11096-82-5,0.7798693892597236,0.2201306107402764
56973-16-1,0.9173341334673878,0.08266586653261224
872-85-5,0.21913280111857397,0.7808671988814261
37853-05-7,0.11052925540525296,0.889470744594747
100-54-9,0.26241709298543386,0.7375829070145661
98-92-0,0.2515002266279686,0.7484997733720314
59-67-6,0.458027025061692,0.541972974938308
54-85-3,0.5954212570044398,0.4045787429955601
59470-49-4,0.9237689868745881,0.07623101312541193
55-22-1,0.3696167299905767,0.6303832700094234
