CASRN,EPA_RF_ecfp6bits-1,EPA_RF_ecfp6bits-2,EPA_RF_ecfp6bits-3,EPA_RF_ecfp6bits-4
925-83-7,0.021904646883809623,0.09841627933615496,0.5640457547919273,0.315633318988108
111-20-6,0.015582655527925902,0.03451787810647742,0.5164878439254045,0.43341162244019293
1120-10-1,0.03402333217318881,0.10499137555665336,0.4717635795087828,0.38922171276137496
1561-48-4,0.11159927619808252,0.26125914483602625,0.455340967018736,0.1718006119471564
7300-34-7,0.023012126093963442,0.21963576880919683,0.5742236441346609,0.1831284609621806
55-65-2,0.042566104344489514,0.23681289501911298,0.5330229534559067,0.1875980471804911
38357-93-6,0.016006787586320792,0.09246105212831636,0.8376390507442663,0.05389310954109695
20917-50-4,0.07902986847848277,0.2533859308071426,0.49084843639459247,0.17673576431978222
90-39-1,0.07032688890760086,0.2940209785420416,0.46331457383650776,0.17233755871384954
112457-95-1,0.08212293798220933,0.32684698136274376,0.4160489686016653,0.1749811120533816
1531-95-9,0.05225326881013875,0.17805908194139233,0.6167040573536778,0.15298359189478994
1532-14-5,0.0165065356081841,0.14602210180361083,0.7184971837667758,0.11897417882142845
91-17-8,0.06463883364577588,0.31483370703727065,0.4205158100214983,0.20001164929545465
142852-51-5,0.06183232595802162,0.3177600657991017,0.48079647056615843,0.1396111376767186
76547-98-3,0.03857972149013089,0.1590493971456396,0.46703883307826605,0.33533204828596436
2164-08-1,0.06079739983068345,0.18817292659616336,0.5698815773555936,0.18114809621756023
70907-61-8,0.04372736229981172,0.23574521770825443,0.6427560585383592,0.07777136145357541
6837-24-7,0.0361923040235458,0.17045967647865456,0.6116783319485936,0.18166968754920515
13071-27-7,0.02929412264933512,0.29621807591389065,0.5780854692330574,0.09640233220371655
4500-29-2,0.06268076939702173,0.1988453461857929,0.484384208391715,0.25408967602546995
3194-36-3,0.040481919375103266,0.20466943173032023,0.607304439001251,0.1475442098933251
123-99-9,0.018738352226024237,0.04607688038044385,0.5780153394001103,0.35716942799342016
4246-51-9,0.02078338914229474,0.2568963262522955,0.5484487281471899,0.1738715564582194
91893-36-6,0.43169626311676346,0.4058813234230577,0.11019070714907547,0.05223170631110277
52-46-0,0.07694701408574091,0.28578520246674655,0.5210519374050765,0.11621584604243619
60563-10-2,0.023068177827495148,0.13216656280573263,0.775871887698722,0.06889337166805068
6056-11-7,0.03488083418312342,0.21148944212083307,0.6366647328273728,0.11696499086867072
2615-15-8,0.009606603139234358,0.04584659678671242,0.33128534889240285,0.6132614511816503
17455-13-9,0.03052285917318645,0.19884849519854897,0.6716764759662429,0.09895216966202323
26248-87-3,0.13295405991743936,0.2846612130917464,0.4474931223840055,0.13489160460680813
110-82-7,0.0659254686316455,0.2945657280446667,0.45498796333001973,0.1845208399936683
629-40-3,0.05473409076643439,0.20236861196950198,0.5849979160840558,0.15789938118000837
75224-39-4,0.09005610105459848,0.16292952120390122,0.6595061398377364,0.0875082379037641
118314-35-5,0.07234604384323344,0.2037938739571288,0.5052872053642486,0.2185728768353896
28998-48-3,0.14989566719563632,0.18330514997452937,0.49900215878367526,0.16779702404615957
1572-55-0,0.060208610316604357,0.2768786386839941,0.49913959509115413,0.16377315590824762
72239-35-1,0.06674079035439152,0.36941378860108814,0.449737635015138,0.11410778602938217
32808-51-8,0.05289475237125359,0.23909464172183756,0.5950391727570409,0.11297143314986796
10018-78-7,0.023267339594477486,0.08590164289640106,0.4719300492114037,0.41890096829771856
4323-43-7,0.08965946339603245,0.24602421098904775,0.5472566978241122,0.1170596277908085
42839-36-1,0.09442942116366956,0.2328636842504391,0.4959768551835929,0.17673003940229823
2842-38-8,0.04418255193533976,0.1454222176522312,0.6113304532525501,0.1990647771598793
13010-47-4,0.2633893442832766,0.43218390029743,0.2118756324181386,0.09255112300115471
80834-52-2,0.01838879779745371,0.631363904782914,0.24506237826745964,0.10518491915217187
80834-50-0,0.013631114972495991,0.6836891763143639,0.21754707585169322,0.08513263286144672
78484-08-9,0.03435022900390331,0.3656461227941756,0.48167553366934057,0.11832811453258037
929-17-9,0.017924664512401847,0.06430020499161675,0.6319252113246391,0.2858499191713426
80834-79-3,0.03013708354229837,0.2173208927570625,0.6501464997383408,0.10239552396229856
49830-98-0,0.0393401863931726,0.2404892208010946,0.5867945017651262,0.13337609104060746
821-57-8,0.030128020102272928,0.08965323151638667,0.4650030996765137,0.4152156487048274
4067-16-7,0.0285122234907318,0.23855290652938257,0.6593008262753521,0.07363404370453336
10563-26-5,0.02202208684796779,0.2648093625224814,0.6456005490470937,0.06756800158245667
124-09-4,0.029071692299289496,0.3548024858033174,0.5328037377390085,0.08332208415838488
111-49-9,0.07476147540858519,0.306045445704215,0.46997327574099107,0.14921980314620842
15894-70-9,0.07952539657226491,0.2456470916003412,0.5073821350530671,0.16744537677432675
55-56-1,0.0489192248919906,0.2748346254693957,0.5530873695818822,0.12315878005673127
822-06-0,0.0444676161858452,0.27910189950693004,0.4860668911520373,0.19036359315518742
315-72-0,0.024802001824924598,0.1279427762215491,0.7842920914541627,0.06296313049936378
19824-89-6,0.03568750999636357,0.2007118908969561,0.6574527315082251,0.10614786759845563
132449-89-9,0.039722974814771266,0.2582329444750595,0.6231052135661891,0.07893886714398111
22089-22-1,0.17596802194996553,0.5070068162421378,0.23942006213451827,0.0776050996733782
14984-68-0,0.025756878110574633,0.28722742808179197,0.6086146064788229,0.07840108732881004
34580-70-6,0.020130322090284848,0.0909679403474284,0.8472958525613493,0.04160588500093794
4544-15-4,0.022002763425277686,0.1970400210959005,0.6829348612383819,0.09802235424043927
4856-87-5,0.08345681646704033,0.1767679467598366,0.5771029411069779,0.16267229566614613
100482-70-0,0.0926287069076861,0.3093159125459116,0.513917995328346,0.08413738521805494
629-11-8,0.02188603281517607,0.1292138964572916,0.3614624764974091,0.48743759423012223
33100-27-5,0.03540056715189168,0.23229536090828393,0.6293193455682905,0.10298472637153422
2163-00-0,0.12945040805006822,0.3781318828936039,0.34628782007295833,0.146129888983369
287-92-3,0.05779422236704534,0.2698815342978376,0.4851054857964215,0.18721875753869566
6483-15-4,0.05516499957498069,0.22732591375042516,0.5217899181320907,0.19571916854250287
34935-15-4,0.03932094719633144,0.26105137289893277,0.5417620350647039,0.157865644840032
80834-72-6,0.03750794266324467,0.5861376134519344,0.2842392039305167,0.09211523995430372
80834-58-8,0.03412485417880954,0.6307655198614366,0.26324084624210253,0.07186877971765057
2413-38-9,0.03152069258652984,0.23190705055448496,0.6417795962320818,0.09479266062690431
633-59-0,0.028931760916237812,0.25314214428795073,0.6486906307957194,0.06923546400009206
2432-74-8,0.04898894368154304,0.32916106299202025,0.5156897493383452,0.10616024398809037
37872-62-1,0.12786454698230942,0.27359735875277363,0.45742515502362735,0.14111293924128987
5124-30-1,0.052057967795559455,0.2825565932954424,0.5803090376922062,0.08507640121679277
825-51-4,0.05132159613407573,0.14738625236504008,0.5811190506352388,0.22017310086564415
73846-69-2,0.05323010330210422,0.25472526819261476,0.532408880946352,0.15963574755892943
102601-34-3,0.0383344692672279,0.14995249688730264,0.556837372628595,0.25487566121687466
10305-41-6,0.036552371576651144,0.13417974849349956,0.5179949291134415,0.31127295081640866
24771-52-6,0.05091130720650162,0.34759105074382257,0.4659956961598458,0.13550194588982975
4430-31-3,0.040596879643627605,0.1522661054392001,0.45532262082492003,0.3518143940922522
2062-78-4,0.024456692751989365,0.22149565802021853,0.5541855874622809,0.199862061765512
33433-85-1,0.0484536887034996,0.22011330416249525,0.6200219847805036,0.11141102235350143
57648-21-2,0.04738969041665867,0.3143537291492587,0.5481193224197528,0.09013725801432991
19668-15-6,0.02507450081554381,0.3269488871995079,0.5675818973627818,0.08039471462216598
2127-01-7,0.06172631003640765,0.19073568065511426,0.45636220035130964,0.29117580895716816
99300-59-1,0.033815632589877215,0.7839425061873789,0.12420304954872188,0.058038811674021244
940-69-2,0.052331122941710835,0.1340499711010396,0.5863832469527778,0.2272356590044726
62-46-4,0.02276462639966879,0.06939605708462909,0.5083982030184179,0.3994411134972848
84-04-8,0.03646582163688475,0.2880730675507563,0.587661515956938,0.08779959485542013
57808-66-9,0.04003291778284848,0.1997587630861481,0.6386975766802231,0.12151074245078164
78483-88-2,0.03891388972357929,0.24066180493034164,0.5533494368044564,0.1670748685416226
62987-05-7,0.057911344319098855,0.19739605192497903,0.5534407644619115,0.19125183929401127
59330-98-2,0.040032790982215107,0.2764619383491521,0.5579672827613233,0.12553798790730994
131-89-5,0.23199929253856644,0.2279738554298926,0.38027387393933704,0.15975297809220415
712-50-5,0.03707109023496546,0.2192696222537646,0.6119744591320185,0.13168482837925177
98-89-5,0.05224072192284668,0.15514357687720753,0.5680990717280167,0.22451662947192957
101-87-1,0.041684056092267927,0.22285913680562303,0.615069268562604,0.12038753853950561
49665-58-9,0.03781242082858533,0.18561314010902863,0.5992086835376894,0.177365755524697
95-33-0,0.045336800615445184,0.22036675649991097,0.38463509138934077,0.3496613514953027
139-05-9,0.04809308721073389,0.2092866875389612,0.546129221603599,0.1964910036467057
2211-66-7,0.05142329501549557,0.18194466008345353,0.6969831536062334,0.06964889129481787
3173-53-3,0.05620952320873626,0.22018071242711304,0.6155638805160251,0.10804588384812536
55232-79-6,0.04569143130310739,0.16151808632665257,0.6981712719046825,0.09461921046555766
55232-76-3,0.0451335918924038,0.16116690450054416,0.699129755422525,0.09456974818452672
55232-78-5,0.029319550722118882,0.17250826266770655,0.7015156827065828,0.096656503903592
963-03-1,0.029416073693008797,0.1502673772514755,0.6937307834351617,0.12658576562035498
108-93-0,0.048401073182519704,0.1596676373202361,0.5308967021791114,0.26103458731813206
25485-88-5,0.01671199024807809,0.08724525254648184,0.5910679242458801,0.30497483295955974
1124-54-5,0.052781462992747386,0.13486861517676849,0.4595108494938502,0.3528390723366335
17796-82-6,0.056749579883616834,0.2492551695859835,0.5121030516568226,0.18189219887357766
2438-38-2,0.09471046731344325,0.26639282033706063,0.44541145068226917,0.1934852616672266
26864-56-2,0.05162077769148098,0.4312915247778279,0.42815776461736926,0.08892993291332281
63918-29-6,0.036279796360223424,0.28325277915292446,0.5727937448033443,0.10767367968350776
2055-44-9,0.03640359419746421,0.20941388073586642,0.6231007723936843,0.1310817526729847
688-78-8,0.09380608401464245,0.5781972868802913,0.25322555262025376,0.07477107648481249
7575-23-7,0.05579724166001706,0.23211692743750814,0.47666396073417583,0.23542187016829833
892-01-3,0.040461264466342635,0.2317088378641034,0.535621996246605,0.19220790142294916
80834-48-6,0.028347936331239377,0.6478217735310159,0.23278361964807884,0.09104667048966483
80834-54-4,0.010144612373707484,0.8261313520646475,0.10362997977010786,0.06009405579153725
99189-60-3,0.16696789389236227,0.15431890650946592,0.5116417000387007,0.16707149955947193
3715-90-0,0.03076218671638244,0.6445358381300378,0.26076147255158844,0.0639405026019905
305-03-3,0.08955518746356098,0.23401513866201318,0.5547880780797727,0.12164159579465199
111-16-0,0.014997951622669458,0.049798848209675166,0.5134479400873737,0.421755260080281
60142-95-2,0.14743861192503563,0.14448926337914822,0.5317007916142624,0.17637133308155428
7009-49-6,0.03839812125502161,0.09815018920724232,0.6534822700022133,0.20996941953552278
749-02-0,0.026938472808810687,0.3514226623108318,0.5569245017503511,0.06471436313000607
52-86-8,0.016384390030416206,0.49052687400230927,0.4388400494971316,0.054248686470142325
17230-87-4,0.044002033900753,0.5595132186622721,0.327578929830277,0.0689058176066971
2354-61-2,0.013202604286296467,0.4465927071108466,0.5066042747334333,0.03360041386942392
1649-18-9,0.019338641744740766,0.2521191233556983,0.6806927886534353,0.04784944624612569
6115-97-5,0.03559351412593221,0.19138910928172623,0.6737867458574818,0.09923063073485962
66839-99-4,0.21075953801007746,0.16746206287611412,0.5113740068927715,0.11040439222103696
54-95-5,0.06304312602785711,0.21506759305009523,0.5479900146111919,0.17389926631085637
502-44-3,0.02554900694816107,0.17295292926591546,0.17541749225239925,0.6260805715335194
63451-45-6,0.2060789726258306,0.270373658614059,0.3825702981595119,0.1409770706005983
2409-19-0,0.03290286198378318,0.20787436823203526,0.6411715775937796,0.1180511921904022
83335-32-4,0.07651491146251888,0.31721411248069253,0.45053871298289844,0.15573226307389015
931-97-5,0.10070197672439796,0.3740847932748897,0.3968585443156765,0.12835468568503555
4985-85-7,0.03807383777604151,0.144550473694097,0.5024903270916744,0.31488536143818774
123-00-2,0.023944507006369888,0.2558197427098418,0.6682372002909382,0.051998549992849474
70476-82-3,0.035077858748867846,0.11691879290597325,0.5960244082579071,0.2519789400872514
82822-14-8,0.03893588292298389,0.19730375448110787,0.6071034534138487,0.15665690918205835
108552-93-8,0.03100228854599371,0.19022058417299165,0.6853057913230372,0.09347133595797744
111856-34-9,0.04033561419412954,0.1304407059394385,0.609085638057038,0.22013804180939378
6055-19-2,0.19455120358466482,0.4438659362817487,0.27968043142329796,0.08190242871028851
3778-73-2,0.19312433456546474,0.45737554582542617,0.26122452338826363,0.08827559622084587
7365-45-9,0.03346857621381559,0.19663524502139806,0.5205750718331116,0.2493211069316735
60607-34-3,0.023781101812283472,0.28674239174770855,0.49844422419013895,0.19103228224986826
525-26-8,0.02979873821714644,0.23938715762267027,0.6274429355646219,0.10337116859556136
16470-24-9,0.001780630480630481,0.004217199307716549,0.03734894866302746,0.956653221548627
4028-32-4,0.006563637215733283,0.019986021580562376,0.08301662395216479,0.8904337172515402
6425-08-7,0.03455518319312411,0.20694901424385603,0.6522189761869778,0.10627682637604197
16090-02-1,0.005213840012447291,0.014833292205952057,0.07061737083836048,0.9093354969432398
28950-61-0,0.0070128194816662945,0.01640634420663872,0.13748366901942166,0.8390971672922742
103-34-4,0.0415566174255695,0.243845021229873,0.6131565353453658,0.10144182599919284
16131-53-6,0.04359089377754247,0.224426135198578,0.6223222529744755,0.10966071804940411
32226-69-0,0.034674449388976604,0.21397687474929158,0.6489688721213631,0.1023798037403698
94-62-2,0.03743771144336617,0.24230251897516222,0.58715901318709,0.13310075639438204
38304-91-5,0.05412794083268802,0.23141830229875687,0.6087001276928367,0.10575362917571907
14052-74-5,0.030762451382687912,0.18141200774121288,0.7294513304641873,0.05837421041191147
631-41-4,0.05386720252207256,0.19561663601766505,0.5487109878337088,0.2018051736265531
101670-73-9,0.4181554679896846,0.27316023092179215,0.23062758363927655,0.0780567174492467
5343-92-0,0.03470469944621804,0.15711243231776817,0.5273385939224449,0.2808442743135683
36366-93-5,0.011200801906831627,0.10597808602720528,0.6864114799967627,0.19640963206920065
294-93-9,0.03674840381112442,0.2304488956909525,0.6363589005611741,0.09644379993674883
14187-32-7,0.034042750477316405,0.18816200267573746,0.6681710326973044,0.10962421414964255
14663-71-9,0.4102444890701826,0.3575385226980414,0.1766229163558794,0.05559407187589566
4904-61-4,0.05319546230212164,0.26730973318481727,0.5569836969117649,0.12251110760129622
61788-32-7,0.08484090463699548,0.2374387693022695,0.5514210507024271,0.12629927535830762
110-83-8,0.04820160625607095,0.27340095351571264,0.539001344750491,0.1393960954777258
80834-60-2,0.01603794087117142,0.6977849415634825,0.17473590454136428,0.11144121302398143
80834-55-5,0.015770468376231528,0.7661114333284664,0.14761218204300625,0.07050591625229606
548-73-2,0.04609367047868132,0.3587501103148654,0.5061780140358895,0.08897820517056342
709-08-0,0.03720147265663258,0.17509463523425492,0.6382288452931859,0.14947504681592666
89667-40-3,0.035620962065510145,0.13740011011474862,0.6158634015057085,0.21111552631403344
5264-33-5,0.03923897393859978,0.1573902577051123,0.4373213104304144,0.36604945792587495
65216-94-6,0.057357302928399224,0.3142309355597499,0.5448110406982734,0.08360072081357711
78483-90-6,0.02229831901713035,0.07957756876316571,0.8306658238567068,0.06745828836299764
78467-50-2,0.0374240405343941,0.15610035749519202,0.6789984267733206,0.12747717519709342
27724-96-5,0.09999787870388828,0.16393883296346423,0.541397746731053,0.19466554160159555
16590-41-3,0.0662709968857974,0.2198582433575192,0.5956332218762898,0.11823753788039382
61361-38-4,0.04050679244011827,0.3097002692205324,0.5308265857467932,0.11896635259255738
2425-79-8,0.02469154296593527,0.13993982652982948,0.6502810003420753,0.1850876301621599
742-20-1,0.042900226294962485,0.06421006813825784,0.25139051655077044,0.6414991890160081
27114-11-0,0.03551279414096634,0.24636643321367918,0.5487371809332433,0.16938359171211118
26844-12-2,0.06232655517676385,0.30826510196720075,0.4817907597054895,0.1476175831505463
66063-05-6,0.033050864189747134,0.21357769270099894,0.5793774295045625,0.17399401360469097
5610-40-2,0.0499052300662988,0.19391622034140676,0.5419936325939879,0.21418491699830622
5766-48-3,0.08162195809906016,0.2904368726918927,0.5274379092735996,0.1005032599354463
106-69-4,0.02785021369271739,0.11668304904989141,0.39460534686359106,0.46086139039380025
85-42-7,0.07236038676572676,0.2061951755270962,0.45668130212258035,0.2647631355845962
63716-34-7,0.062497940520852314,0.3101085111840305,0.4989828914757874,0.12841065681933012
20757-80-6,0.07497091041549322,0.3122824688752433,0.22324564983928116,0.3895009708699819
19843-73-3,0.06771633250927404,0.3357088115009417,0.45543634925582727,0.14113850673395667
522-48-5,0.10022587676564848,0.35908280358457934,0.4525194171019957,0.08817190254777685
2312-73-4,0.036375876579522654,0.3084134361159815,0.5351715187116382,0.12003916859285868
10329-95-0,0.04323312614626626,0.16192501048998204,0.49008738284640824,0.30475448051734333
21491-20-3,0.03268092213227356,0.38300866412551204,0.4607035198208474,0.12360689392136653
34920-64-4,0.044068545662529955,0.22199586145892494,0.5888794977975372,0.14505609508100853
66364-74-7,0.052572530480093825,0.2658363069555969,0.5398419097575407,0.14174925280676912
51773-92-3,0.06341593161974378,0.20331107274681076,0.6414823730935288,0.09179062253991589
76487-48-4,0.11346714923509414,0.21251893204590896,0.5371690396906846,0.13684487902831277
71-78-3,0.03763381236371675,0.42512470217806336,0.4411866647918633,0.0960548206663565
102071-30-7,0.03645534266363483,0.520308373361145,0.329201097317899,0.11403518665732111
40507-80-0,0.055700719821016265,0.6141667437525632,0.25816977161171806,0.07196276481470129
1163-36-6,0.052156025579721384,0.3200106359766996,0.5373338902316043,0.09049944821197427
74789-64-3,0.1212587151710747,0.2713278670990501,0.49364318069105845,0.11377023703881635
10193-95-0,0.0507559802889334,0.3320852125992426,0.2762118253971488,0.34094698171467513
942-01-8,0.03112476088427845,0.34768986870274465,0.4761332515465176,0.14505211886645952
64057-91-6,0.03258706168326823,0.4018754185408041,0.47832024002928625,0.08721727974664067
1079-26-1,0.029193619807644452,0.36255990808287386,0.5152845787024258,0.09296189340705555
63979-41-9,0.04309922811054411,0.22632583268569317,0.5671695966101894,0.1634053425935743
321-64-2,0.03975811181067035,0.3172936267232084,0.5302838137700474,0.11266444769607335
4726-93-6,0.03708324936484092,0.14789321410165346,0.5199874078339736,0.2950361286995323
1071-93-8,0.032817760157031535,0.09323222881956174,0.5828999679000927,0.29105004312331356
124-04-9,0.023146470573583683,0.0741523819674098,0.5601875358131313,0.342513611645875
23205-23-4,0.035522675641427526,0.1491747547529017,0.6499550830665806,0.1653474865390907
32527-55-2,0.02686760027810576,0.13012598550779894,0.7229597863592562,0.12004662785483931
3445-11-2,0.03088102501743822,0.131374236296465,0.6124389143635868,0.2253058243225113
99300-60-4,0.027140794396899093,0.7616519647371139,0.16438117915588418,0.046826061710102444
1575-61-7,0.08378221012174868,0.2375856659115589,0.5077432290349617,0.17088889493173
28782-42-5,0.02113051631162084,0.5023970959337474,0.37601272482593373,0.10045966292869805
52-52-8,0.06769640152108589,0.16541838813726253,0.5710980340480861,0.19578717629356662
107-72-2,0.06163252485602302,0.3464876214328142,0.44905095833616726,0.1428288953749952
4097-89-6,0.04075726447277114,0.24203612100376157,0.6024717443089302,0.11473487021453795
110-60-1,0.032233802242520176,0.2587701605452836,0.6227842082442312,0.08621182896796416
1965-29-3,0.0313522039458265,0.14178818955995498,0.6388545617206233,0.18800504477359492
140-31-8,0.09781885506403643,0.268789953974596,0.5443836120347249,0.0890075789266426
20537-88-6,0.25755715425206216,0.2536975894989959,0.3374528283566242,0.15129242789231778
2038-03-1,0.026617844619509848,0.22122976303851397,0.6361208869821766,0.11603150535979921
505-66-8,0.14589774096844238,0.2850119932481686,0.4357870821084581,0.13330318367493113
123-75-1,0.16422806543937307,0.21732617297483658,0.5234201225363792,0.09502563904941087
30194-63-9,0.07087445298439589,0.2841322243425022,0.5259374182874414,0.11905590438566045
77162-70-0,0.2038305719391003,0.31677104889356544,0.3596247818178586,0.11977359734947574
36350-95-5,0.06629143182818874,0.3389335853351669,0.49273362750951233,0.10204135532713168
94011-82-2,0.044783864374096045,0.24637650375109443,0.5662902289977066,0.14254940287710294
71320-77-9,0.023839080237503904,0.12595949821038882,0.7600876921415819,0.09011372941052595
4719-04-4,0.04361227651089528,0.19228308911131098,0.5469237639375905,0.21718087044020337
51-18-3,0.048739900301517786,0.28552577106469534,0.5414109792943713,0.12432334933941551
545-55-1,0.14369898939521064,0.25794734233816824,0.45640767341328486,0.14194599485333717
52-24-4,0.22238570676528888,0.27526618138757114,0.36938415237404465,0.13296395947309517
4415-51-4,0.03282015890454637,0.20471799714622446,0.5894521419880493,0.17300970196118048
102-71-6,0.0477222472484803,0.13941685731785208,0.5678626861731358,0.24499820926053353
622-40-2,0.035746705547442116,0.18082861565490982,0.6480348734499919,0.13538980534765505
5928-69-8,0.03588944241597512,0.18891883129165318,0.6841026446960503,0.09108908159632055
1798-49-8,0.023428781834121035,0.1775988656511631,0.7351084358108437,0.06386391670387231
86827-84-1,0.04038406463594557,0.19299249358650444,0.4991467297790323,0.2674767119985172
555-77-1,0.2812825636402827,0.41483004456689626,0.23324464620081084,0.07064274559201031
55837-27-9,0.017928450993783894,0.14613153977496882,0.4574353957071227,0.3785046135241255
14052-77-8,0.03638427268136193,0.16766191342366105,0.7394754135378362,0.05647840035714137
40575-34-6,0.045632196002175135,0.17310451433355495,0.6891589008956892,0.09210438876858121
631-27-6,0.020476479537453848,0.09870832717973696,0.5315669964286456,0.3492481968541633
930-55-2,0.08887436727810731,0.31311617531894,0.5108443736434721,0.08716508375947975
112-27-6,0.024635161531009857,0.06402988590925175,0.29257935276910535,0.6187555997906343
15446-08-9,0.03593726693339155,0.16444975646154697,0.6688796095234951,0.13073336708156671
111-22-8,0.03774751159728088,0.2845586404975003,0.5005958500871415,0.1770979978180782
112-26-5,0.09109357614980644,0.4564185385440144,0.37201928955085456,0.08046859575532515
10138-79-1,0.11104483217058286,0.49279744136122544,0.3318236843030631,0.06433404216512897
140-08-9,0.14104093003312151,0.5242364236599247,0.25165215562800414,0.08307049067895052
115-96-8,0.16144543796437225,0.13917596508677,0.6169456736213075,0.08243292332754966
10235-09-3,0.2414730113584977,0.3802928335546134,0.3044694606083201,0.07376469447856875
109-99-9,0.04138668363090856,0.2371220391155485,0.5732071473148082,0.14828412993873566
126-33-0,0.0591897090305838,0.41871747756387,0.40052855417757194,0.12156425922797535
1820-50-4,0.07392005468924116,0.22837128975807866,0.5030876297825781,0.19462102577010168
111-30-8,0.04070764333919579,0.21544668765849956,0.47820083164696353,0.26564483735534095
1339119-15-1,0.04703470337031729,0.24566476559298375,0.5525163690012186,0.15478416203547968
90494-79-4,0.046135653492674435,0.23399551076854422,0.5784777210379025,0.14139111470087942
141-31-1,0.03570622189298374,0.18981510750986594,0.45595803141972147,0.31852063917742907
298-57-7,0.017924997247139182,0.24801971324840683,0.6679282014932554,0.06612708801119993
30484-77-6,0.025667737962497317,0.27121538259632594,0.40634456060084523,0.29677231884033184
4425-97-2,0.0409103561410885,0.18568427757487838,0.6513460308438909,0.12205933544014175
111-94-4,0.07362375668541762,0.29081140328810123,0.55729952270001,0.07826531732647152
1656-48-0,0.05038899671501005,0.1861343285002885,0.6161712018590834,0.14730547292561824
111-97-7,0.10570699058313035,0.3373139922403563,0.4683717573003083,0.08860725987620532
59894-87-0,0.05134076764349305,0.17693507950068982,0.6238905519518784,0.14783360090393913
1071-27-8,0.07770891218507453,0.3218262061990348,0.5130114693051475,0.08745341231074345
2386-87-0,0.10242667837607956,0.1544958430730239,0.5208044241384837,0.2222730544124123
2579-20-6,0.06847675627609988,0.2560819627456052,0.5632381712894685,0.11220310968882685
2549-93-1,0.04719598669554542,0.2641212307860719,0.5733449739614557,0.11533780855692682
10347-54-3,0.050294995818230215,0.21907748206788863,0.5656018585743158,0.16502566353956497
13909-13-2,0.2660381397665224,0.3551284047001619,0.2611738317025727,0.11765962383074333
78718-52-2,0.033130848403173506,0.09780256003002631,0.6260705316448262,0.24299605992197412
195252-21-2,0.037952845572047374,0.4646732218840659,0.40150192831975323,0.09587200422413351
195252-47-2,0.10377185006120736,0.35215064617873504,0.41109517206098983,0.13298233169906787
195252-40-5,0.10206409106770517,0.2749624219479232,0.4617534960536741,0.16121999093069775
29216-28-2,0.03967722885279305,0.2711404673765091,0.5861281482185993,0.10305415555209836
3385-21-5,0.06377147053842182,0.3536690471983498,0.42290336078255536,0.15965612148067282
1076-97-7,0.05521863295727871,0.14552103371588918,0.561470434832211,0.2377898984946216
78945-53-6,0.021007242446608308,0.3773076511374321,0.5287604289469122,0.07292467746904796
13560-89-9,0.06946185679299208,0.48227080510479536,0.21307574606173443,0.23519159204047843
6522-21-0,0.08725834771401732,0.3001053002877206,0.436136267011455,0.176500084986807
195252-29-0,0.03237140595244439,0.41863122335130404,0.39963107106940676,0.14936629962684428
23239-75-0,0.09843700526490747,0.2758753178057363,0.5297342018586793,0.09595347507067754
75259-63-1,0.06762700347751927,0.27903778657799894,0.5433207505109031,0.11001445943357879
10447-38-8,0.06385884154819829,0.28805196824244617,0.5263186077048546,0.12177058250449996
7348-26-7,0.027153806106784924,0.19143900756574433,0.6304078792230225,0.15099930710444776
106565-71-3,0.04475846669256459,0.3348850008841551,0.4597191106076715,0.16063742181560817
69581-33-5,0.05111032963019154,0.19192089912975974,0.5794786116641336,0.17749015957591563
30007-39-7,0.06951669226745648,0.20965441612262853,0.4997078244767044,0.22112106713321014
10329-96-1,0.03127336252995929,0.16989986518645409,0.47814892975773987,0.32067784252584625
68-91-7,0.04869606192053823,0.23133908164883601,0.5718766686521556,0.1480881877784708
97817-06-6,0.05582764905792907,0.15353031106036347,0.6057910142854924,0.18485102559621544
56903-65-2,0.03603495410897821,0.15527386839763635,0.6682822070877669,0.14040897040561795
56485-47-3,0.033412519896002135,0.30237065733681123,0.5462532271198385,0.11796359564734787
1798-50-1,0.0400106929610542,0.3638515554580284,0.49430429288250993,0.1018334586984075
91595-86-7,0.038789969751399866,0.3006012506984418,0.5569705818756397,0.10363819767451775
73771-25-2,0.06439446186010644,0.1432991084714499,0.4452735013092475,0.3470329283591961
13887-56-4,0.028772995239548512,0.1658608281835417,0.6062018080354818,0.19916436854142766
16568-66-4,0.05295048724995778,0.2561218220809493,0.5458702489334937,0.14505744173559956
77145-61-0,0.033448649825938814,0.42728976589142054,0.45934760512117434,0.07991397916146505
93181-85-2,0.04465115147627856,0.2592684600788909,0.5515820880654777,0.14449830037935216
17902-23-7,0.06324224049798238,0.21152486614540153,0.453467171746307,0.271765721610309
14697-46-2,0.03433611034423322,0.11631307312455058,0.38835871069579275,0.4609921058354232
97-99-4,0.06017090983188603,0.2374613726590663,0.47548584431149576,0.22688187319755238
857-95-4,0.07061675623908491,0.2555721915247894,0.4656529006898952,0.2081581515462296
5836-29-3,0.1996332853556363,0.1453879637383862,0.5331728165907379,0.1218059343152401
529-33-9,0.07295877049550108,0.16674121554256807,0.547517388646381,0.2127826253155498
102676-31-3,0.05008869060213163,0.21507090916157798,0.5689404047653142,0.16589999547097561
3184-13-2,0.017836458208793777,0.09436412118186602,0.5256774261106996,0.3621219944986408
7531-52-4,0.047826478847061454,0.1805407961519398,0.6000413933020959,0.1715913316989028
1119-34-2,0.021757816610486556,0.11454298856884822,0.5140002166459835,0.34969897817468176
87429-91-2,0.04241429058061003,0.2664336766114343,0.5233724590982228,0.16777957370973368
