CASRN,Toxic_RF_ecfp6bits-0,Toxic_RF_ecfp6bits-1
13516-27-3,0.46282168455477235,0.537178315445228
106-02-5,0.7306871578743362,0.26931284212566503
80584-91-4,0.6685694593448102,0.3314305406551912
6707-60-4,0.816543814126867,0.18345618587313367
3391-83-1,0.7314642436070229,0.2685357563929785
58-32-2,0.496407597073699,0.5035924029263009
123-69-3,0.7913559157356397,0.20864408426436096
6724-53-4,0.5196385018144061,0.48036149818559415
32539-83-6,0.5762997753872403,0.4237002246127598
97755-90-3,0.2867558327651742,0.7132441672348259
1532-06-5,0.5928417645206213,0.40715823547937885
16069-36-6,0.47779042377143044,0.5222095762285693
505-52-2,0.8582590909123342,0.14174090908766623
947-04-6,0.4423503296203036,0.5576496703796968
143-23-7,0.2663916943594625,0.7336083056405378
965-40-2,0.7292425899176307,0.27075741008236937
52-49-3,0.15618769235388116,0.8438123076461188
1169-26-2,0.3249319208938086,0.6750680791061913
3365-99-9,0.36278997930503,0.6372100206949702
111855-65-3,0.6174720567325046,0.3825279432674961
27014-42-2,0.56809450745591,0.4319054925440897
3386-18-3,0.7807854262851907,0.21921457371480962
58890-25-8,0.5657473125112609,0.43425268748873863
60012-89-7,0.3831618827173427,0.6168381172826576
1212-29-9,0.27242586064247315,0.7275741393575277
4979-32-2,0.43532789888774076,0.5646721011122594
84-61-7,0.725098417983386,0.2749015820166136
73963-72-1,0.38535809187673975,0.6146419081232605
111223-26-8,0.5383666341089248,0.4616333658910751
129273-38-7,0.2734420193140748,0.7265579806859263
98043-60-8,0.273155212208236,0.7268447877917638
87691-92-7,0.2526002229888515,0.7473997770111495
7381-13-7,0.3906254878081001,0.6093745121918996
23847-08-7,0.44373747925441487,0.5562625207455851
64-60-8,0.19485494426283265,0.8051450557371677
37027-56-8,0.627178384258616,0.3728216157413837
956-90-1,0.18213867069042183,0.8178613293095784
971-15-3,0.24004207821530044,0.7599579217846993
10310-38-0,0.42622185593974027,0.5737781440602605
2004-62-8,0.48841753967402773,0.5115824603259721
135991-95-6,0.4581365800158601,0.5418634199841401
90-42-6,0.6002213548832196,0.39977864511678
73963-42-5,0.3610986670191474,0.6389013329808523
127966-78-3,0.3304963243687331,0.6695036756312671
6334-25-4,0.6949015774328184,0.3050984225671816
4471-27-6,0.6777317968909621,0.322268203109038
925-83-7,0.7459875738776856,0.2540124261223148
111-20-6,0.8324533835230604,0.1675466164769401
1120-10-1,0.5967448764116741,0.40325512358832555
1561-48-4,0.46822265163060073,0.5317773483693992
7300-34-7,0.4360048181058132,0.5639951818941864
55-65-2,0.34999125147445165,0.6500087485255484
38357-93-6,0.12661761140314465,0.8733823885968556
20917-50-4,0.2192531540124172,0.7807468459875831
90-39-1,0.3276898570375914,0.6723101429624087
112457-95-1,0.28712061680845324,0.7128793831915469
1531-95-9,0.4165252645591734,0.5834747354408261
1532-14-5,0.4736777454061928,0.5263222545938073
91-17-8,0.4088637338835167,0.5911362661164824
142852-51-5,0.37624649090769946,0.6237535090923009
76547-98-3,0.6332493723594081,0.36675062764059213
2164-08-1,0.4520214519696499,0.5479785480303504
70907-61-8,0.16319125487185968,0.8368087451281407
6837-24-7,0.5245198631598144,0.47548013684018603
13071-27-7,0.21009475234639283,0.7899052476536076
4500-29-2,0.5309218280807658,0.46907817191923407
3194-36-3,0.32778111879251554,0.6722188812074849
123-99-9,0.8803499721812464,0.11965002781875478
6674-22-2,0.2887211037666227,0.7112788962333764
4246-51-9,0.5077734271908106,0.4922265728091894
91893-36-6,0.21690410777154703,0.7830958922284533
52-46-0,0.2751236202671016,0.7248763797328988
60563-10-2,0.2501697480384803,0.749830251961519
6056-11-7,0.26363304960003814,0.7363669503999623
2615-15-8,0.781531782692181,0.21846821730781915
17455-13-9,0.4583254884535675,0.5416745115464322
26248-87-3,0.2527754095054979,0.7472245904945022
110-82-7,0.37085361300020087,0.6291463869997996
629-40-3,0.5239077208592497,0.47609227914075025
75224-39-4,0.41768949676681877,0.5823105032331815
118314-35-5,0.41769130013317346,0.5823086998668261
28998-48-3,0.4556918339266217,0.5443081660733783
1572-55-0,0.29128231324366,0.7087176867563394
72239-35-1,0.24117721684127588,0.7588227831587245
32808-51-8,0.39399762278363204,0.6060023772163686
10018-78-7,0.7364413923107578,0.26355860768924283
4323-43-7,0.439485066059324,0.5605149339406758
42839-36-1,0.39523012568800486,0.6047698743119951
2842-38-8,0.5748977968866329,0.4251022031133671
13010-47-4,0.24329078333634868,0.7567092166636517
80834-52-2,0.20702993951282872,0.792970060487172
80834-50-0,0.25202744996626514,0.7479725500337352
78484-08-9,0.17242616706993552,0.8275738329300644
929-17-9,0.7274026065441715,0.272597393455828
80834-79-3,0.2674476480678286,0.7325523519321718
49830-98-0,0.29283223840838063,0.7071677615916198
821-57-8,0.6754989951106232,0.3245010048893765
4067-16-7,0.3572955759090519,0.6427044240909482
10563-26-5,0.24687599974592403,0.753124000254076
124-09-4,0.23225049965883188,0.7677495003411685
111-49-9,0.37183873153218183,0.628161268467819
15894-70-9,0.378032181060526,0.6219678189394744
55-56-1,0.3604687815042016,0.6395312184957985
822-06-0,0.38809364881674474,0.6119063511832556
315-72-0,0.4544502860808355,0.5455497139191646
19824-89-6,0.31839683591192564,0.681603164088075
132449-89-9,0.20340611340779274,0.7965938865922075
22089-22-1,0.22321560320471456,0.7767843967952858
14984-68-0,0.1404080455006977,0.8595919544993031
34580-70-6,0.11250775734320252,0.8874922426567974
4544-15-4,0.17541810153860554,0.8245818984613946
4856-87-5,0.39292635664309367,0.6070736433569064
100482-70-0,0.36755211115864855,0.6324478888413515
629-11-8,0.7335802673262006,0.2664197326737993
33100-27-5,0.35065059383294755,0.6493494061670524
2163-00-0,0.33484544692944324,0.6651545530705572
287-92-3,0.37085361300020087,0.6291463869997996
6483-15-4,0.4527824629451074,0.5472175370548927
34935-15-4,0.4854856280222083,0.5145143719777918
80834-72-6,0.2879639406722803,0.7120360593277194
80834-58-8,0.16424342005688586,0.8357565799431145
2413-38-9,0.24111878876661066,0.7588812112333896
633-59-0,0.2526028648448958,0.7473971351551034
2432-74-8,0.2899613479774842,0.7100386520225153
37872-62-1,0.28562104750720446,0.7143789524927957
5124-30-1,0.2988390533448168,0.7011609466551836
825-51-4,0.6216431360649559,0.3783568639350437
73846-69-2,0.3179715587074386,0.682028441292562
102601-34-3,0.5395807230822406,0.4604192769177592
10305-41-6,0.6537893010174186,0.34621069898258106
24771-52-6,0.417516109073207,0.5824838909267928
4430-31-3,0.6327262109559685,0.3672737890440316
2062-78-4,0.3387057454230233,0.661294254576977
33433-85-1,0.2567337434913427,0.7432662565086583
57648-21-2,0.24479789955816975,0.7552021004418306
19668-15-6,0.12385934848036716,0.876140651519633
2127-01-7,0.5541720408332265,0.4458279591667734
99300-59-1,0.20219692960158128,0.7978030703984191
940-69-2,0.5249434556940099,0.4750565443059897
62-46-4,0.6538974503788134,0.3461025496211866
84-04-8,0.2720143487634007,0.7279856512365999
57808-66-9,0.29512258210862374,0.7048774178913765
78483-88-2,0.324054866363251,0.6759451336367495
62987-05-7,0.43531990547541555,0.5646800945245842
59330-98-2,0.30268273046486444,0.6973172695351353
131-89-5,0.36602861946622217,0.633971380533778
712-50-5,0.5263276483131661,0.47367235168683364
98-89-5,0.5598435549925346,0.4401564450074652
101-87-1,0.45802194547154945,0.5419780545284507
49665-58-9,0.5271100302765628,0.4728899697234374
95-33-0,0.46611028540255206,0.5338897145974475
139-05-9,0.585045477504054,0.414954522495946
2211-66-7,0.3817241664678201,0.6182758335321793
3173-53-3,0.2648764101583155,0.7351235898416851
55232-79-6,0.4674954003606519,0.5325045996393479
55232-76-3,0.37531155696784574,0.6246884430321542
55232-78-5,0.4689955815500683,0.5310044184499314
963-03-1,0.5546993851849713,0.4453006148150289
108-93-0,0.5521063827612999,0.44789361723869964
25485-88-5,0.7033457807340457,0.29665421926595426
1124-54-5,0.6473636439466531,0.35263635605334676
17796-82-6,0.45986802424149625,0.5401319757585037
2438-38-2,0.4052793539590186,0.5947206460409815
26864-56-2,0.2925790310099786,0.7074209689900218
63918-29-6,0.22279548623893608,0.7772045137610647
2055-44-9,0.2865002492248203,0.7134997507751805
688-78-8,0.35643519119746675,0.6435648088025333
7575-23-7,0.5048669769176957,0.4951330230823042
892-01-3,0.5172491212896907,0.4827508787103097
80834-48-6,0.17195524311949856,0.8280447568805018
80834-54-4,0.18223140696949916,0.8177685930305011
99189-60-3,0.36953814295642917,0.6304618570435706
3715-90-0,0.2262247066683765,0.7737752933316238
305-03-3,0.4223828837309526,0.5776171162690469
111-16-0,0.7674227741360733,0.23257722586392646
60142-95-2,0.3664089791289377,0.6335910208710623
7009-49-6,0.7013890238133695,0.29861097618662996
749-02-0,0.1739975760130181,0.8260024239869818
52-86-8,0.2106611966192234,0.7893388033807762
17230-87-4,0.22421031499239394,0.7757896850076059
2123-24-2,0.5860197114865919,0.41398028851340807
2354-61-2,0.1570881859180845,0.8429118140819162
1649-18-9,0.2743040836466473,0.7256959163533526
6115-97-5,0.3249732522660343,0.6750267477339651
66839-99-4,0.22822387320093396,0.7717761267990666
54-95-5,0.38394427704628953,0.6160557229537098
502-44-3,0.6452194643135986,0.35478053568640205
63451-45-6,0.30878265738028,0.6912173426197203
2409-19-0,0.3495121297477862,0.6504878702522133
83335-32-4,0.24814474253921875,0.7518552574607814
931-97-5,0.3783702321424654,0.6216297678575351
4985-85-7,0.5335686712356039,0.46643132876439586
123-00-2,0.23897592223070563,0.7610240777692943
70476-82-3,0.6397225272621824,0.3602774727378174
82822-14-8,0.43155268439540845,0.5684473156045915
108552-93-8,0.23532023727113188,0.7646797627288683
111856-34-9,0.49065359371973366,0.5093464062802664
6055-19-2,0.23086212807455442,0.7691378719254461
3778-73-2,0.24946420356672752,0.7505357964332736
7365-45-9,0.5634284517755782,0.43657154822442196
60607-34-3,0.326342221934981,0.6736577780650189
525-26-8,0.23638533827608949,0.7636146617239108
16470-24-9,0.9641283711534896,0.0358716288465104
4028-32-4,0.8929384458073715,0.10706155419262872
6425-08-7,0.26343177760085323,0.7365682223991464
16090-02-1,0.8926139835100245,0.10738601648997535
28950-61-0,0.893042875783225,0.10695712421677482
103-34-4,0.4034149911280482,0.5965850088719511
16131-53-6,0.4833061851540477,0.5166938148459523
32226-69-0,0.18143816532085308,0.8185618346791476
94-62-2,0.4141908459654641,0.5858091540345354
38304-91-5,0.3790032821214809,0.6209967178785185
14052-74-5,0.15741822236933378,0.842581777630667
631-41-4,0.526540476663875,0.4734595233361248
101670-73-9,0.18816716792788954,0.8118328320721109
5343-92-0,0.7353533057044598,0.26464669429554066
36366-93-5,0.6213564601796058,0.3786435398203949
294-93-9,0.35065059383294755,0.6493494061670524
14187-32-7,0.37437739221582245,0.625622607784178
14663-71-9,0.1691593376641074,0.8308406623358937
4904-61-4,0.37379430312757944,0.6262056968724203
61788-32-7,0.5256192326029054,0.47438076739709434
110-83-8,0.3282456955788925,0.6717543044211082
80834-60-2,0.2489462661247923,0.7510537338752075
80834-55-5,0.18127841969643166,0.818721580303569
548-73-2,0.2647684908388495,0.7352315091611508
709-08-0,0.5650432044884913,0.4349567955115085
89667-40-3,0.5795892737812026,0.4204107262187974
5264-33-5,0.5924217116506596,0.4075782883493397
65216-94-6,0.33009519109076246,0.6699048089092378
78483-90-6,0.18372469992895946,0.8162753000710409
78467-50-2,0.27173864161690303,0.7282613583830959
27724-96-5,0.5397489024291804,0.4602510975708201
16590-41-3,0.2371640040647612,0.7628359959352401
61361-38-4,0.2755544421070492,0.7244455578929502
2425-79-8,0.5868339606235466,0.41316603937645346
742-20-1,0.69958670857736,0.30041329142264006
27114-11-0,0.34148988333315167,0.6585101166668482
26844-12-2,0.35527379025347394,0.6447262097465268
66063-05-6,0.41171302836225493,0.5882869716377448
5610-40-2,0.49513533693491185,0.5048646630650883
5766-48-3,0.2017849088094794,0.7982150911905204
106-69-4,0.7334169148836114,0.2665830851163894
85-42-7,0.45142653928435833,0.5485734607156417
63716-34-7,0.2895818896472044,0.7104181103527959
20757-80-6,0.4621422300310082,0.5378577699689914
19843-73-3,0.30504882265704136,0.6949511773429585
522-48-5,0.2172751054856615,0.7827248945143387
2312-73-4,0.3222181697635867,0.6777818302364129
10329-95-0,0.4102806513018059,0.5897193486981945
21491-20-3,0.3282502018024413,0.6717497981975586
34920-64-4,0.47188183727052585,0.5281181627294738
66364-74-7,0.3088420971490641,0.691157902850936
51773-92-3,0.36200764699361493,0.6379923530063848
76487-48-4,0.31729573066992134,0.6827042693300794
71-78-3,0.23195029253196497,0.7680497074680357
102071-30-7,0.2464737364856891,0.7535262635143111
40507-80-0,0.21910210060123242,0.7808978993987682
1163-36-6,0.3353996129816679,0.6646003870183315
74789-64-3,0.3053640634726068,0.6946359365273932
10193-95-0,0.4637870170521954,0.5362129829478047
942-01-8,0.41878853654831627,0.5812114634516838
64057-91-6,0.3328192493834381,0.667180750616562
1079-26-1,0.28462367997300697,0.7153763200269937
63979-41-9,0.40759395184397057,0.5924060481560295
321-64-2,0.30531887133682756,0.694681128663173
4726-93-6,0.50132121977542,0.49867878022458
1071-93-8,0.6040625323812934,0.3959374676187063
124-04-9,0.7167932418645727,0.28320675813542656
23205-23-4,0.38855837401694826,0.6114416259830526
32527-55-2,0.36414504910646,0.6358549508935398
3445-11-2,0.5948465240403666,0.4051534759596332
99300-60-4,0.19185819097501572,0.8081418090249842
1575-61-7,0.4020841257200825,0.5979158742799171
28782-42-5,0.17645409328255585,0.8235459067174439
52-52-8,0.5557434243861434,0.4442565756138562
107-72-2,0.35830338983672,0.6416966101632801
4097-89-6,0.3367999630118118,0.6632000369881881
110-60-1,0.22049492141275362,0.7795050785872468
1965-29-3,0.5860427468325748,0.4139572531674249
140-31-8,0.33337850241684625,0.6666214975831535
20537-88-6,0.2854961776526506,0.714503822347349
2038-03-1,0.2872192157573185,0.7127807842426812
505-66-8,0.2489353182073491,0.7510646817926502
123-75-1,0.305453083872301,0.6945469161276988
30194-63-9,0.25906003523873145,0.7409399647612692
77162-70-0,0.31099249901060844,0.689007500989392
36350-95-5,0.2320227893122074,0.767977210687793
94011-82-2,0.23304755665234836,0.7669524433476524
71320-77-9,0.3682530402240729,0.6317469597759264
4719-04-4,0.5555788103571395,0.4444211896428606
51-18-3,0.31973237734702015,0.6802676226529802
545-55-1,0.3496429040585722,0.650357095941428
52-24-4,0.2393414829532642,0.7606585170467357
4415-51-4,0.36175038977813495,0.6382496102218653
102-71-6,0.6003080108466468,0.39969198915335347
839-90-7,0.5328875054949616,0.46711249450503833
622-40-2,0.5548477282601411,0.4451522717398587
5928-69-8,0.11352566550171704,0.8864743344982828
1798-49-8,0.14958434971652504,0.8504156502834745
86827-84-1,0.3421095429306717,0.6578904570693278
555-77-1,0.18210101371122145,0.817898986288779
55837-27-9,0.5958981592344945,0.4041018407655057
14052-77-8,0.12273748562906849,0.8772625143709312
40575-34-6,0.3317788787449098,0.6682211212550904
631-27-6,0.6628644000544572,0.3371355999455434
930-55-2,0.21050998639293408,0.7894900136070664
112-27-6,0.8223809757635385,0.17761902423646211
15446-08-9,0.4731125984290363,0.5268874015709639
111-22-8,0.4613095561391519,0.5386904438608484
112-26-5,0.3681941894248363,0.6318058105751633
10138-79-1,0.2242992646125071,0.7757007353874928
140-08-9,0.2273178262671741,0.7726821737328264
115-96-8,0.19219145366458204,0.807808546335419
10235-09-3,0.13693313156450837,0.8630668684354911
109-99-9,0.47441522615326087,0.5255847738467391
126-33-0,0.3149757302996317,0.685024269700368
1820-50-4,0.4438876899031818,0.5561123100968182
111-30-8,0.5820466415151339,0.4179533584848662
1339119-15-1,0.5224463663499314,0.47755363365006853
90494-79-4,0.3130800589388928,0.6869199410611073
141-31-1,0.6845537489460659,0.31544625105393426
298-57-7,0.23231175754594138,0.767688242454059
30484-77-6,0.42633677006840964,0.5736632299315895
4425-97-2,0.45610762868694876,0.5438923713130509
111-94-4,0.49561296678859124,0.5043870332114089
1656-48-0,0.6671712719692753,0.33282872803072466
111-97-7,0.3666050127443731,0.6333949872556269
59894-87-0,0.2710722196420483,0.7289277803579524
1071-27-8,0.4249715459083942,0.5750284540916054
2386-87-0,0.5469275456225001,0.4530724543774996
2579-20-6,0.31397162317753247,0.6860283768224681
2549-93-1,0.23545638320547094,0.7645436167945299
10347-54-3,0.3552549796562903,0.6447450203437101
13909-13-2,0.2829801936312641,0.7170198063687362
78718-52-2,0.677054997847354,0.32294500215264654
195252-21-2,0.2868579117705536,0.7131420882294464
195252-47-2,0.2973761882234009,0.7026238117765989
195252-40-5,0.3191346205402191,0.6808653794597809
29216-28-2,0.25588423622481,0.7441157637751901
3385-21-5,0.30079113783010913,0.6992088621698913
1076-97-7,0.6592848545946843,0.34071514540531495
78945-53-6,0.2109722521691782,0.7890277478308216
13560-89-9,0.38791794713184663,0.6120820528681536
6522-21-0,0.3634992163819619,0.6365007836180373
195252-29-0,0.2986861893894891,0.701313810610511
23239-75-0,0.34636010643837456,0.6536398935616259
75259-63-1,0.3996241336985884,0.6003758663014114
10447-38-8,0.22113828603466193,0.778861713965338
7348-26-7,0.4019938173105888,0.5980061826894111
106565-71-3,0.3065877760423951,0.693412223957605
69581-33-5,0.4912218583452909,0.5087781416547091
30007-39-7,0.5282311440968793,0.4717688559031207
10329-96-1,0.40759635520596005,0.5924036447940403
68-91-7,0.3626006408211149,0.6373993591788859
97817-06-6,0.41672988631741376,0.583270113682586
56903-65-2,0.4929888304307396,0.5070111695692604
56485-47-3,0.3256019990283593,0.6743980009716405
886588-62-1,0.5022386066405455,0.4977613933594544
1798-50-1,0.26599382352199197,0.7340061764780093
91595-86-7,0.2318556552597218,0.7681443447402783
73771-25-2,0.5718050130392573,0.42819498696074265
13887-56-4,0.3523422137147569,0.647657786285243
16568-66-4,0.3269531228089998,0.6730468771910005
77145-61-0,0.22221720562452177,0.777782794375479
93181-85-2,0.34509295982330995,0.6549070401766897
17902-23-7,0.45921329744072,0.5407867025592797
14697-46-2,0.71812807680902,0.28187192319098
97-99-4,0.5597219788679445,0.44027802113205605
857-95-4,0.38877384167316126,0.6112261583268388
5836-29-3,0.2852822417502536,0.714717758249747
529-33-9,0.4711505013800009,0.528849498619999
102676-31-3,0.3678399166574044,0.632160083342596
3184-13-2,0.7000176454546013,0.29998235454539834
7531-52-4,0.5287769100856287,0.47122308991437084
1119-34-2,0.5506986640015284,0.44930133599847133
87429-91-2,0.2488161640859795,0.7511838359140212
1952-96-1,0.3520417784145007,0.6479582215854996
121771-84-4,0.19198364879780921,0.8080163512021917
139-89-9,0.6581395522198225,0.3418604477801782
57369-32-1,0.3045892583133829,0.6954107416866169
4425-95-0,0.5425296919767446,0.45747030802325517
34161-23-4,0.32334941793862143,0.6766505820613785
67075-37-0,0.4912892032836759,0.508710796716324
111-17-1,0.5953681375611004,0.4046318624388996
5837-68-3,0.4722049508958939,0.527795049104106
1470-94-6,0.4310823472809809,0.5689176527190188
110311-27-8,0.650261285833639,0.34973871416636115
61010-04-6,0.4525308726996573,0.547469127300343
110-94-1,0.6366860138868355,0.36331398611316457
108-55-4,0.5116234003741436,0.4883765996258564
51505-90-9,0.38532572684226335,0.6146742731577371
36329-36-9,0.19470653239783497,0.8052934676021655
91893-39-9,0.23655872746622966,0.7634412725337708
27076-30-8,0.6222743477205971,0.37772565227940325
34790-06-2,0.4942950951577878,0.5057049048422123
616-45-5,0.5053485077799501,0.49465149222005006
532-12-7,0.17396884330516685,0.8260311566948334
62666-20-0,0.43818078270277344,0.5618192172972267
19395-78-9,0.3523788069725906,0.6476211930274097
41716-84-1,0.255417763142865,0.744582236857135
27060-91-9,0.48330531708979174,0.5166946829102083
111687-36-6,0.6521651808943305,0.3478348191056701
99300-58-0,0.18392091007415112,0.816079089925849
56368-47-9,0.3851941610122377,0.6148058389877629
79276-58-7,0.33542359298582203,0.6645764070141781
88909-96-0,0.4553552023390964,0.544644797660904
52637-01-1,0.4608360657027726,0.5391639342972273
104-64-3,0.5982280872391578,0.401771912760842
122-68-9,0.7180332263471572,0.28196677365284345
60045-26-3,0.682142264547737,0.3178577354522628
673-31-4,0.705906939244257,0.29409306075574276
94-82-6,0.3370297906094418,0.6629702093905586
4635-59-0,0.32721312111782813,0.6727868788821724
27959-26-8,0.5746466921206562,0.4253533078793435
63638-93-7,0.3648593953516108,0.6351406046483888
98519-13-2,0.08698951313947974,0.9130104868605201
98519-07-4,0.06610020153055095,0.9338997984694494
98519-00-7,0.08417480099027942,0.915825199009721
56-17-7,0.27041572423088944,0.7295842757691104
111-41-1,0.5687023478426605,0.4312976521573394
110-85-0,0.3425933649319252,0.6574066350680751
841-77-0,0.2765920634063898,0.7234079365936106
92-54-6,0.19693327744823574,0.8030667225517647
95884-49-4,0.23432505734980794,0.7656749426501929
61655-58-1,0.24938680949018366,0.7506131905098169
14028-44-5,0.25900213954364704,0.7409978604563527
5632-47-3,0.1698725571380492,0.8301274428619515
111-42-2,0.5813761898575865,0.4186238101424134
4471-41-4,0.5642381646060275,0.4357618353939722
93981-02-3,0.900529600050821,0.09947039994917917
110-91-8,0.4258895012887141,0.5741104987112864
91893-35-5,0.11958170846573178,0.8804182915342682
36951-85-6,0.13691678617119013,0.8630832138288104
26644-46-2,0.2905428620980346,0.7094571379019656
140-79-4,0.1984014771500108,0.8015985228499886
4110-66-1,0.34252491464042933,0.657475085359571
1072-52-2,0.570186523378516,0.42981347662148445
120-07-0,0.5017900755356491,0.4982099244643508
92-00-2,0.43127386409951984,0.5687261359004802
1116-54-7,0.46134111036131553,0.5386588896386846
77129-82-9,0.28809139688159024,0.7119086031184098
35627-29-3,0.2500586123117884,0.7499413876882123
60029-23-4,0.45602973630886096,0.5439702636911393
92-53-5,0.22304862486531973,0.7769513751346802
108001-60-1,0.34071899118280735,0.6592810088171926
59-89-2,0.24277327318517156,0.7572267268148286
16142-27-1,0.32059128797669517,0.679408712023305
17688-68-5,0.1847693424717201,0.8152306575282798
66508-37-0,0.5476964653952863,0.4523035346047139
25182-84-7,0.4910851288132869,0.508914871186713
15471-17-7,0.5831647189393652,0.4168352810606351
111-46-6,0.6603107218102,0.33968927818980005
111-48-8,0.5364734106142793,0.4635265893857203
1892-29-1,0.5879763140313878,0.4120236859686127
41123-69-7,0.6381078408591245,0.3618921591408747
504-63-2,0.6281006052767206,0.371899394723279
10099-72-6,0.62873285923866,0.3712671407613403
30544-47-9,0.28974934897468113,0.7102506510253195
82578-51-6,0.422594774148563,0.5774052258514372
76874-96-9,0.32634759635873567,0.6736524036412647
76874-97-0,0.372113574490152,0.6278864255098477
34580-73-9,0.21655417310642186,0.7834458268935782
19721-22-3,0.5619309007781864,0.4380690992218136
111-91-1,0.2524073893120979,0.7475926106879016
123-91-1,0.3540174420530686,0.6459825579469314
120-55-8,0.8062535364124354,0.19374646358756453
15980-15-1,0.35324113509457156,0.6467588649054287
53061-10-2,0.2897097444445275,0.7102902555554733
17095-24-8,0.9173644919746843,0.08263550802531608
63917-06-6,0.3455911774835772,0.6544088225164224
6279-87-4,0.6859543589767101,0.31404564102329047
1070-42-4,0.2524250051528017,0.7475749948471985
5266-08-0,0.16210223123614204,0.8378977687638584
311-44-4,0.12185555942293191,0.878144440577068
2451-86-7,0.7045245343947889,0.29547546560521043
1120-71-4,0.3617274409550606,0.6382725590449395
287-29-6,0.38952396376449144,0.610476036235509
2550-06-3,0.31232887585018837,0.6876711241498119
505-60-2,0.21845410715701027,0.7815458928429903
100-45-8,0.4863957768031585,0.5136042231968414
4994-16-5,0.5126866182879426,0.48731338171205746
64011-70-7,0.31005790737102334,0.6899420926289769
4771-80-6,0.6465492507541687,0.35345074924583064
10137-69-6,0.369770234153689,0.6302297658463115
13042-02-9,0.41229180433963425,0.5877081956603653
4488-57-7,0.45665865859455523,0.5433413414054448
57-24-9,0.31375395929339084,0.6862460407066082
65043-22-3,0.4787768382211454,0.5212231617788547
4781-76-4,0.27616837424183105,0.7238316257581685
100-73-2,0.41413892272905856,0.5858610772709414
63915-63-9,0.29796822724675165,0.702031772753248
104-53-0,0.61390745024652,0.38609254975347973
5766-67-6,0.311473267002741,0.6885267329972589
110-61-2,0.4544005227092954,0.5455994772907053
1075-76-9,0.46905168057310676,0.5309483194268929
23996-53-4,0.3451134813096814,0.6548865186903191
75696-02-5,0.5550207826883391,0.4449792173116611
109-78-4,0.4584202670470921,0.5415797329529078
1071-22-3,0.3446229303010143,0.6553770696989855
542-76-7,0.2667272604218305,0.7332727395781705
26896-48-0,0.6025289782892607,0.39747102171073945
14370-50-4,0.3822725778180212,0.6177274221819781
73803-48-2,0.5683083344259958,0.43169166557400396
13887-61-1,0.41460771028396937,0.5853922897160304
23657-27-4,0.4852295140097795,0.5147704859902207
35944-73-1,0.3977789872491639,0.6022210127508358
76751-94-5,0.46885839206699764,0.5311416079330026
97901-22-9,0.48169328308045717,0.518306716919543
63007-70-5,0.401341188614099,0.5986588113859009
2955-38-6,0.4751333290192488,0.5248666709807511
25967-29-7,0.45869583541559394,0.5413041645844057
23887-48-1,0.5443837811976263,0.4556162188023736
78246-49-8,0.45757159864496283,0.5424284013550374
20123-68-6,0.2898725408285111,0.7101274591714895
18818-61-6,0.528537011289756,0.4714629887102437
33453-19-9,0.4223691610302562,0.5776308389697434
69655-05-6,0.5820618510269986,0.4179381489730013
77053-97-5,0.5670074946315297,0.4329925053684699
486460-32-6,0.417681847663974,0.5823181523360259
915095-94-2,0.4021620185674739,0.5978379814325262
7346-91-0,0.46524152081051734,0.5347584791894827
121808-62-6,0.5770384581392309,0.422961541860769
64872-77-1,0.3527161085699507,0.64728389143005
53716-82-8,0.5264068515997882,0.47359314840021166
39391-39-4,0.51409190794929,0.48590809205071
915095-87-3,0.571148168820713,0.4288518311792865
314771-88-5,0.5145092058661697,0.4854907941338304
114654-31-8,0.2663117214838719,0.7336882785161285
884-49-1,0.29483167133431176,0.7051683286656885
14008-53-8,0.42279582056625414,0.5772041794337458
2589-15-3,0.2632565997484761,0.7367434002515236
145-73-3,0.5880969933293679,0.41190300667063234
2759-71-9,0.2826870384184648,0.7173129615815357
858956-08-8,0.5307247409070532,0.4692752590929468
765-30-0,0.2712595464419735,0.7287404535580267
81356-60-7,0.5525634110062465,0.4474365889937532
86393-33-1,0.5662184585215204,0.4337815414784794
51981-21-6,0.5333214867064722,0.46667851329352805
9001-73-4,0.5393538916737476,0.46064610832625263
13115-71-4,0.5639514897598162,0.43604851024018376
32773-59-4,0.34077568964098154,0.6592243103590177
3544-94-3,0.5488480949768575,0.4511519050231428
84611-23-4,0.5346009142859968,0.4653990857140035
521284-22-0,0.3435906786198502,0.6564093213801493
7545-48-4,0.6558802831038353,0.3441197168961654
101-49-5,0.45011768267348756,0.5498823173265126
56461-33-7,0.4183136538298762,0.5816863461701238
58095-31-1,0.5480935177348031,0.45190648226519725
28874-51-3,0.5801747646821093,0.41982523531789057
100678-32-8,0.1388140641253184,0.8611859358746817
30914-89-7,0.3850307960593615,0.6149692039406381
74103-07-4,0.362520792340119,0.6374792076598809
1331-07-3,0.4999688018647754,0.5000311981352246
88485-37-4,0.4384831766288787,0.5615168233711216
52079-23-9,0.5310206663924314,0.46897933360756866
29050-11-1,0.4121050055976061,0.5878949944023939
55316-22-8,0.5102338870154162,0.48976611298458367
57-96-5,0.1884097092270543,0.8115902907729462
114686-12-3,0.4821423301075902,0.51785766989241
102-20-5,0.8079196803759793,0.19208031962402083
51-12-7,0.5280787032922242,0.4719212967077758
59-97-2,0.16387547641902286,0.8361245235809776
5144-52-5,0.1929139733433343,0.8070860266566667
53878-49-2,0.46512121718171934,0.5348787828182804
372-77-0,0.47256108807525393,0.5274389119247462
123-81-9,0.4614284325704911,0.5385715674295087
4301-50-2,0.5220971037568102,0.47790289624318966
