CASRN,EPA_xgboost_mordred-1,EPA_xgboost_mordred-2,EPA_xgboost_mordred-3,EPA_xgboost_mordred-4
39062-72-1,0.004592629,0.16561759,0.7837646,0.046025198
88599-64-8,9.5299965e-06,9.659309e-05,0.99976295,0.00013092149
108935-06-4,5.1406037e-06,0.00012520852,0.9995012,0.0003683946
35367-38-5,0.0005009468,0.02601447,0.6861166,0.28736806
4394-00-7,0.0017988266,0.17793767,0.81379193,0.006471522
34580-63-7,0.0022092192,0.1889667,0.7701265,0.03869757
34580-77-3,0.016975211,0.16582265,0.80586874,0.011333324
5443-49-2,0.0006799556,0.0053730467,0.9929096,0.0010373475
58861-48-6,0.0016790756,0.04481148,0.95254755,0.0009619416
74697-32-8,0.001304281,0.0024791844,0.0132531645,0.9829633
553-26-4,0.0007622648,0.3459282,0.6530218,0.00028770795
22199-08-2,6.62061e-05,0.0025083867,0.995389,0.0020363617
81-83-4,0.002378308,0.19952013,0.5107574,0.28734422
81-84-5,0.0006089532,0.0051836157,0.2609508,0.73325664
81-16-3,2.9969974e-06,8.979853e-05,0.0034127363,0.9964945
633-99-8,0.00053877325,0.019966334,0.9790723,0.00042257513
20749-68-2,0.009184184,0.026984263,0.47271916,0.49111238
128-67-6,0.0026519608,0.060634345,0.4170976,0.5196161
2243-62-1,0.00058314303,0.32085556,0.67669785,0.0018634195
128-95-0,9.3530376e-05,0.0011259995,0.16345063,0.8353299
84-89-9,9.808385e-06,0.00016814048,0.105755836,0.8940663
3173-72-6,0.0009470271,0.0035020714,0.6676584,0.3278925
81-64-1,0.0004470441,0.004369414,0.11845128,0.8767323
81-04-9,0.0004135358,0.008573447,0.06777931,0.92323375
120-72-9,0.0038982874,0.7246552,0.2702444,0.0012021491
41803-58-1,0.0004441946,0.16148552,0.8200394,0.018030873
1698-60-8,0.0008050553,0.01582197,0.6086458,0.37472716
3042-84-0,0.0001458024,0.002509915,0.9914551,0.0058891894
1698-53-9,0.0013217689,0.058755804,0.88048965,0.059432797
51707-55-2,0.00010337305,0.026558856,0.97057974,0.0027580492
148-24-3,0.0005376935,0.10755068,0.891103,0.00080858346
27022-50-0,0.035238568,0.83415335,0.1201721,0.010435949
100-52-7,0.00015488827,0.00041699925,0.99925226,0.00017581563
25506-06-3,0.00012470495,0.021817485,0.9760408,0.0020169995
6607-45-0,0.0007745334,0.05349313,0.9424858,0.003246581
114833-91-9,0.00041455548,0.26217312,0.7338452,0.00356712
13423-60-4,0.000107316664,0.81342083,0.1864427,2.915958e-05
16227-12-6,0.00013191142,0.011119271,0.98873645,1.2370955e-05
84-12-8,0.0007897322,0.018161664,0.60970956,0.37133902
66501-16-4,0.00208032,0.0494338,0.91441596,0.03406995
2423-66-7,0.012275193,0.07566719,0.90291756,0.009140048
623-30-3,0.0026536975,0.07161367,0.92459357,0.0011390614
41407-89-0,0.0005740806,0.015920244,0.96761113,0.015894523
98-87-3,0.00029524052,0.07238264,0.91505057,0.01227151
1086-02-8,0.002015189,0.039054718,0.29627088,0.6626592
56741-95-8,0.00046137493,0.086158,0.89494437,0.018436227
396-01-0,9.622037e-05,0.004564985,0.9940984,0.0012403805
18039-42-4,0.0009639906,0.5175518,0.48136517,0.00011908441
89427-42-9,0.19934832,0.58836913,0.16024792,0.052034605
98-88-4,0.002174552,0.020442612,0.97681934,0.00056345627
98-07-7,5.3163298e-05,0.0443756,0.9542475,0.0013237816
142-04-1,0.0014644511,0.99249506,0.00602981,1.0673389e-05
64-10-8,0.00024339253,0.016711079,0.98220545,0.0008400931
103-85-5,0.13765746,0.80568117,0.056562994,9.837934e-05
6635-73-0,0.7749399,0.0355491,0.1886624,0.0008486499
100-63-0,0.0038884636,0.8064156,0.18965703,3.8897466e-05
100-65-2,0.0007113593,0.7966539,0.20261092,2.3832266e-05
103-71-9,0.0010953273,0.112240344,0.886184,0.00048032086
6685-76-3,0.003401316,0.4555906,0.54081094,0.00019717775
17654-88-5,0.0035216021,0.25573832,0.6788798,0.061860316
98-95-3,0.009818746,0.69430393,0.29536903,0.0005082875
350-57-2,0.041957244,0.08916571,0.8599004,0.008976626
3426-89-9,0.024140082,0.28916258,0.679071,0.0076263184
7450-69-3,0.0038427762,0.018175414,0.97652996,0.0014519127
701-64-4,0.00017573177,0.0036452233,0.9943581,0.0018208865
644-97-3,0.03244138,0.48933196,0.47536364,0.0028629827
1779-48-2,0.001032151,0.03683684,0.96108574,0.0010452833
108-98-5,0.0006536064,0.09008294,0.9091435,0.00012000476
18355-25-4,0.00023394487,0.019996407,0.9670846,0.012684983
8046-53-5,4.2223513e-05,0.0009583148,0.99383295,0.0051665613
98-09-9,2.0999347e-05,0.0012556635,0.9986578,6.554868e-05
108-90-7,0.010377425,0.20212533,0.7769479,0.010549328
108-86-1,0.008440939,0.050127845,0.9382731,0.0031580853
591-50-4,0.009204125,0.009153703,0.9803217,0.0013204004
119-72-2,6.578114e-05,0.00066634064,0.078358755,0.9209091
124495-18-7,0.00087966816,0.0012186724,0.8014422,0.19645946
63734-62-3,7.286463e-05,0.008585793,0.99091923,0.0004221171
123172-45-2,0.00020777104,0.0004823594,0.9989807,0.00032917684
2243-78-9,0.00216659,0.015976036,0.95299655,0.02886088
64896-26-0,0.00032605143,0.0012198994,0.61204946,0.38640457
7621-86-5,0.0023666793,0.008626916,0.97531825,0.013688188
6054-99-5,3.536972e-05,0.00020843963,0.017936185,0.98182
74697-62-4,6.0690774e-05,4.628984e-05,0.0016807099,0.99821234
15457-05-3,0.008067006,0.058241352,0.89601403,0.03767758
42874-01-1,0.0017198557,0.026808767,0.9041999,0.06727147
101-50-8,6.489532e-05,0.0011091983,0.11967782,0.8791481
119-15-3,0.008454067,0.03799664,0.87426615,0.07928319
1836-75-5,0.000939524,0.000927766,0.9578499,0.04028282
12222-78-5,0.00067393435,0.001860315,0.057644196,0.9398215
59214-90-3,0.006039341,0.1961155,0.7853148,0.012530387
65793-50-2,0.00013364485,0.0034570827,0.99593383,0.00047541168
92-70-6,0.00035531016,0.18127058,0.7415566,0.07681756
37728-15-7,0.00059310795,0.00035934692,0.9589556,0.040091928
53469-21-9,0.00010440171,0.0017946452,0.93789357,0.060207427
51410-30-1,0.0011639376,0.0055700443,0.7919684,0.20129754
1631-29-4,0.00024002667,0.004219016,0.96973073,0.025810208
80100-26-1,0.0015795155,0.05338026,0.88340694,0.061633304
523-50-2,0.0009894358,0.013015575,0.9790896,0.006905364
2698-41-1,0.0010461177,0.19317308,0.8049159,0.00086491305
16715-77-8,0.0003957354,0.00091621233,0.7256617,0.27302632
531-81-7,0.00013454139,0.0051342254,0.9929454,0.0017859001
13577-46-3,0.0001509179,0.0011017576,0.8331856,0.16556168
4053-08-1,0.0008713046,0.0069135977,0.41431987,0.57789516
117-62-4,8.4027815e-06,0.00011351537,0.0015464386,0.9983316
117-55-5,2.279059e-05,0.00041611498,0.0057955105,0.9937656
3604-99-7,0.0001261486,0.011480026,0.98764044,0.0007533974
481-39-0,0.00046328775,0.0044263336,0.99006325,0.0050471313
4008-48-4,0.00081314094,0.0023424458,0.99320424,0.003640181
90-02-8,0.0015806698,0.28062922,0.7157886,0.0020014723
89-98-5,0.0016179545,0.069119915,0.9291508,0.00011126292
95-16-9,0.0009424646,0.3061914,0.69247353,0.00039255622
91-15-6,0.0008205861,0.028783372,0.97037077,2.5231999e-05
611-20-1,0.002596145,0.95197755,0.0453046,0.000121706944
873-32-5,0.034114387,0.54103994,0.42370176,0.0011439301
36888-99-0,0.0012090658,0.0030638897,0.18911524,0.80661184
2797-51-5,0.00078728114,0.0254407,0.87930524,0.094466776
3347-22-6,0.007197929,0.02470524,0.5267117,0.44138512
117-80-6,0.0037359893,0.01956867,0.9593978,0.017297527
85-44-9,0.0024155374,0.037348147,0.82893825,0.1312981
90-16-4,6.653725e-05,0.016674133,0.98315156,0.00010782186
65-45-2,8.732891e-06,0.0030553571,0.9964553,0.0004805741
54-21-7,0.0002459879,0.33485556,0.6447066,0.020191815
2037-95-8,0.00016512249,0.00516779,0.99337417,0.001292861
21725-69-9,0.00084828294,0.06718283,0.9311046,0.00086432195
6064-83-1,0.0003667625,0.0017775836,0.94068706,0.057168636
2634-33-5,0.00037341702,0.014407744,0.98446345,0.0007554051
609-66-5,9.438891e-06,0.002669203,0.9972458,7.556779e-05
1338-32-5,2.520549e-05,0.24449684,0.7519411,0.0035368996
88-17-5,0.00043232157,0.85303986,0.13884854,0.0076792366
2285-12-3,0.0015051906,0.0013481084,0.9950236,0.0021231086
392-83-6,0.000502934,0.0039432636,0.9882677,0.0072860452
95-54-5,0.0014598811,0.83479977,0.16301699,0.0007233904
88-74-4,0.00012770512,0.004998437,0.9943363,0.0005375813
95-55-6,0.0006824639,0.52869195,0.47051427,0.0001113585
95-51-2,0.0002527234,0.82348305,0.1762323,3.189729e-05
583-39-1,0.03173089,0.6284029,0.33756337,0.0023028532
615-16-7,2.1889857e-05,0.00510001,0.9947924,8.565331e-05
874819-71-3,0.0044474,0.07700481,0.82726884,0.09127895
5902-85-2,0.005439841,0.92881846,0.06519896,0.00054280745
5344-82-1,0.9528905,0.013348304,0.03362055,0.00014058332
101-05-3,0.0007246954,0.026674794,0.9519018,0.020698657
2213-63-0,0.0053983503,0.05613538,0.8556816,0.08278469
4570-41-6,1.3892475e-05,0.009279563,0.99066716,3.9350172e-05
149-30-4,0.00048510567,0.04244307,0.9568742,0.00019763253
88-75-5,0.005577152,0.4281574,0.5620353,0.0042301626
88-73-3,3.453281e-05,0.9909157,0.008988179,6.157231e-05
120-80-9,0.0040543694,0.4343372,0.556243,0.005365489
1333-39-7,0.00011588893,0.0049938774,0.7783473,0.21654293
30746-58-8,0.9554799,0.0080501065,0.016302306,0.020167643
95-50-1,0.0005843149,0.061008204,0.9329658,0.0054416633
110-02-1,0.0029409325,0.98653686,0.010405625,0.000116533025
105-11-3,0.036834095,0.32208806,0.6407572,0.0003206075
16589-20-1,1.796527e-05,3.8694565e-05,0.00087504863,0.9990683
3863-80-7,0.0002940397,0.0025479821,0.15789041,0.8392676
12674-11-2,0.00035887997,0.0039428584,0.2438415,0.75185674
71422-67-8,0.0029240744,0.023866067,0.10015257,0.8730573
13738-63-1,0.0025980035,0.002673019,0.148662,0.846067
1836-77-7,0.0004998787,0.0013456094,0.98856807,0.009586466
22494-42-4,0.0023192503,0.018456902,0.9632095,0.016014308
877179-04-9,0.0014286719,0.006849585,0.98844635,0.0032753765
64057-98-3,0.0128941685,0.09195994,0.85956776,0.035578106
860-22-0,0.00025485357,0.0001426238,0.041241944,0.9583606
133-14-2,0.0012678398,0.0052574663,0.5301936,0.46328107
106917-52-6,0.0043582143,0.033211242,0.87866825,0.0837623
56966-52-0,0.00050173415,0.0032764578,0.9927515,0.0034703738
14047-09-7,0.00032362633,0.029777002,0.9334129,0.036486425
2274-74-0,0.00035730828,0.025613526,0.9491795,0.024849648
3380-34-5,0.0008051144,0.0029417132,0.9946773,0.0015759091
2227-13-6,0.0010039062,0.0027919295,0.9929957,0.0032085408
116-29-0,0.001863229,0.014359406,0.9573997,0.026377637
6954-48-9,0.00056641793,0.017910918,0.9808708,0.0006518743
131-27-1,3.5655532e-05,0.00053818815,0.01372391,0.9857022
86479-06-3,0.01171509,0.051543154,0.85853255,0.07820918
58712-69-9,0.002665813,0.057705525,0.88034284,0.059285875
556-12-7,0.000353398,0.0020687603,0.9960685,0.0015092852
3132-99-8,6.0509148e-05,0.0009840342,0.9989278,2.7611846e-05
2009-24-7,0.0031472926,0.028383322,0.7655953,0.20287408
74738-17-3,0.002670745,0.01170019,0.9828866,0.0027424283
1018-71-9,0.0004428718,0.0019682506,0.99112153,0.0064673107
2617-79-0,0.00040547547,0.0032402852,0.99618965,0.00016458273
2617-78-9,0.0010478701,0.009311599,0.98930407,0.0003364352
718-43-4,0.0001222901,0.0544695,0.93728584,0.008122373
626-17-5,0.6666285,0.17965235,0.15333988,0.00037933167
121-91-5,0.0001519351,0.003018035,0.96101946,0.035810586
114607-46-4,0.011204905,0.055257052,0.79399645,0.13954163
16671-87-7,0.0026161515,0.9104793,0.08302794,0.0038766023
4052-92-0,9.548002e-05,0.00031431983,0.9974542,0.0021359504
402-31-3,0.008742026,0.046037003,0.9270606,0.018160405
881-99-2,7.628941e-06,0.00051791576,0.99873835,0.00073607615
329-01-1,0.01695225,0.004700528,0.09635452,0.8819927
108-45-2,0.001480606,0.9485323,0.049874548,0.000112550995
99-09-2,0.00023710419,0.013824562,0.98504746,0.000890885
108-42-9,0.00030575477,0.1367163,0.8629608,1.7200537e-05
4947-89-1,0.94720656,0.03663842,0.016020102,0.00013493713
127-68-4,0.0016623342,0.0010387355,0.9945075,0.0027914443
121-73-3,0.0001830029,0.9610304,0.038729887,5.6678677e-05
108-46-3,0.0013341743,0.6404801,0.35233194,0.005853828
108-43-0,0.00041920514,0.9941222,0.005445423,1.3195606e-05
619-72-7,0.0033389376,0.017851213,0.9779359,0.00087391527
2420-17-9,0.0030410185,0.0028533936,0.4900036,0.50410205
13940-94-8,1.05073905e-05,0.008330156,0.9914997,0.00015967015
100-21-0,0.00023657951,0.0031197285,0.108739145,0.8879046
100-20-9,0.00018153965,0.0020071098,0.990846,0.006965404
619-80-7,5.2727028e-05,0.00024518487,0.9990301,0.0006719568
62-23-7,0.0026812048,0.18028066,0.7629066,0.054131594
122-04-3,0.0017729499,0.011942518,0.98572403,0.0005605195
99-96-7,0.00037168834,0.078071125,0.91861075,0.0029464064
16671-88-8,0.0015443838,0.7468865,0.23279893,0.018770149
123199-93-9,1.13675405e-05,0.0015106293,0.9770836,0.021394374
122-01-0,0.0001283797,0.0012439541,0.99841964,0.00020803392
455-14-1,0.013210114,0.025263254,0.94412804,0.017398627
98-56-6,0.0037485147,0.0033894249,0.992547,0.0003150964
5216-25-1,2.7904405e-06,0.00080157793,0.99895465,0.00024091835
624-18-0,0.0026049288,0.7207209,0.2766544,1.9767609e-05
100-01-6,0.003708362,0.083479956,0.8567108,0.056100897
2987-46-4,0.018944342,0.3532172,0.62745994,0.00037846682
63-74-1,0.00019354145,0.016157575,0.8382876,0.14536132
515-49-1,0.00038413476,0.005070369,0.98929185,0.0052536977
15730-83-3,1.9261075e-05,0.0010418701,0.970759,0.028179826
106-47-8,0.0010262989,0.9205771,0.07838323,1.334055e-05
540-37-4,0.008452472,0.7188326,0.27257407,0.00014081241
4156-21-2,0.0006109445,0.008293297,0.8472489,0.14384685
3696-23-9,0.98598737,0.011953663,0.0020420323,1.6920649e-05
539-21-9,0.018376619,0.14627162,0.81997633,0.0153754065
105-12-4,0.0016928837,0.97056156,0.02727127,0.00047433676
100-28-7,0.013443878,0.036101133,0.9481226,0.0023323202
35037-73-1,0.13803254,0.09631593,0.7004166,0.06523494
2493-02-9,0.0006616131,0.017241977,0.9783167,0.0037796774
1985-12-2,0.064293124,0.41120368,0.5072667,0.017236477
41205-21-4,0.004912438,0.08108991,0.8823116,0.031686142
100-02-7,0.016291296,0.4189712,0.55420923,0.010528277
100-00-5,0.006530702,0.8211374,0.16817363,0.00415822
106-48-9,0.1865605,0.26119724,0.5521307,0.00011161932
106-51-4,0.04546578,0.6516186,0.22105075,0.08186485
98-66-8,0.000113949514,0.0009493127,0.9925168,0.0064199693
98-60-2,2.1902024e-05,0.0001694194,0.9997539,5.4790296e-05
106-46-7,0.0013070757,0.73450446,0.26129037,0.0028980593
39699-08-6,6.6269586e-06,6.761612e-05,0.0011767808,0.998749
83121-18-0,0.0017933522,0.15049598,0.7525559,0.09515479
38665-24-6,0.063174635,0.20778964,0.69778097,0.031254787
128-97-2,0.0003762788,0.0006581785,0.9716564,0.027309092
52671-72-4,0.0007400867,0.0070008957,0.015231739,0.9770273
81-30-1,0.0013949854,0.005013731,0.9507959,0.042795423
11096-82-5,0.0026797387,0.005131666,0.8577172,0.13447139
56973-16-1,0.011940647,0.036822364,0.17073664,0.78050035
872-85-5,0.063837186,0.024358628,0.9115241,0.0002800546
37853-05-7,0.0013096415,0.88609546,0.11207914,0.0005158001
100-54-9,0.022845497,0.5129604,0.4640505,0.00014364091
98-92-0,0.0015233092,0.1870317,0.8025259,0.00891908
59-67-6,0.00065408205,0.016693614,0.9820285,0.00062386884
54-85-3,0.0027317298,0.08901565,0.9062389,0.0020136568
59470-49-4,0.0014343655,0.0007110352,0.39534903,0.60250556
55-22-1,0.0013264233,0.010046251,0.987653,0.00097431836
3535-75-9,0.039759472,0.70781064,0.24887939,0.0035505383
1124-33-0,0.024720779,0.38480884,0.5785776,0.011892789
98-01-1,0.0021040856,0.057842627,0.93975306,0.00030018282
51762-67-5,0.0070301224,0.063093536,0.9256627,0.004213623
875-28-5,9.3797804e-05,0.00039180304,0.9287476,0.07076686
84057-84-1,7.65268e-05,0.0014384927,0.99816906,0.00031586742
50-45-3,1.4705354e-05,0.00068554265,0.99918157,0.00011817082
14689-51-1,0.99969375,0.00010852513,0.000119119606,7.8573634e-05
2338-31-0,0.9998733,8.8412526e-05,2.5238693e-05,1.3057922e-05
6587-23-1,0.99361426,0.005873522,0.00047015355,4.2100044e-05
64037-11-2,9.425479e-05,0.98673964,0.012860179,0.0003059324
25567-67-3,0.009390188,0.9476197,0.042192467,0.0007976196
3209-22-1,2.7063152e-05,0.011472579,0.9884084,9.201721e-05
64037-10-1,5.8847272e-05,0.9926819,0.006987584,0.00027160745
36088-22-9,0.99813664,0.00035853143,0.0010136368,0.00049117045
18063-03-1,0.0003547898,0.0072404146,0.99141765,0.0009870788
1194-65-6,0.00094584335,0.9444225,0.054577515,5.4095693e-05
81-19-6,2.5182257e-05,0.0016387034,0.9982638,7.238218e-05
1918-13-4,0.0015700987,0.00561054,0.99262357,0.0001957876
87-61-6,7.37481e-05,0.0028421422,0.99661654,0.0004676108
94239-04-0,0.012758565,0.016599698,0.8890239,0.08161783
1929-82-4,0.00048787743,0.012305125,0.9839243,0.0032826997
24382-04-5,0.04497343,0.2140397,0.681799,0.059187904
928-53-0,0.024802888,0.9604705,0.014705635,2.0952977e-05
76-44-8,0.0029832735,0.032749165,0.9559959,0.008271652
3186-23-0,0.6956471,0.10351323,0.043387905,0.15745175
5836-04-4,0.723722,0.21042277,0.016774694,0.049080566
73826-58-1,0.0006094598,0.0011792163,0.0069359415,0.9912753
87-02-5,0.0005278015,0.002006254,0.5620918,0.4353741
118-33-2,0.0002363905,0.00043288505,0.0053021726,0.99402857
129-79-3,0.009617646,0.058791406,0.6874599,0.24413106
1154-59-2,0.002841218,0.14565063,0.789158,0.062350187
6013-05-4,0.00012292217,0.014811522,0.9847617,0.00030378415
52479-85-3,0.0013458125,0.00031585825,0.95593077,0.0424075
84087-01-4,0.009658719,0.25674567,0.69746494,0.03613071
97-51-8,0.0007805151,0.0037904829,0.9950923,0.0003367649
6361-21-3,3.865881e-05,0.0006600847,0.99874973,0.00055152643
95-01-2,0.00045231706,0.035314687,0.9549731,0.009259898
183208-35-7,0.0011032321,0.11454479,0.88358337,0.00076862023
27896-84-0,0.006634715,0.004907091,0.98435646,0.004101718
20856-57-9,0.00070143444,0.00715547,0.9891109,0.003032164
227197-72-0,0.00012358373,0.0010070496,0.9988217,4.7672405e-05
17200-29-2,0.00010590812,0.00063303957,0.999188,7.3016934e-05
3671-61-2,0.9345625,0.058236673,0.0068966197,0.00030420287
31643-49-9,0.017906055,0.013254817,0.9564342,0.012404912
939-80-0,0.00022029373,0.004177529,0.99542964,0.0001725952
6574-99-8,0.0003791998,0.0024712249,0.9967332,0.0004164592
17420-30-3,6.3794636e-05,0.0031910038,0.99439865,0.002346481
16588-02-6,0.00090301625,0.0025244683,0.9962547,0.00031783062
23651-95-8,0.00031564818,0.0012849174,0.97609586,0.022303533
19694-10-1,0.00013012439,0.0012644497,0.9929249,0.0056805355
2840-28-0,1.1213854e-05,5.1395757e-05,0.9998023,0.0001351484
89426-89-1,0.9784895,0.019089006,0.0021060333,0.00031550258
16588-06-0,0.0001426734,0.0055679847,0.98758686,0.0067024794
96-99-1,0.00024260704,0.00050279294,0.9974451,0.0018094488
2250-53-5,0.11752659,0.22577654,0.62709373,0.02960313
49860-08-4,0.00015240784,0.0004676801,0.7913273,0.20805266
70-10-0,0.00047003262,0.004494861,0.99427044,0.0007646639
77668-43-0,0.00069420587,0.83554584,0.16336466,0.00039531616
89-75-8,0.00011216611,0.0005646517,0.99908674,0.00023645346
84504-69-8,0.0001836445,0.068635166,0.9301683,0.0010129802
399-69-9,0.979786,0.01881074,0.0013267285,7.6515076e-05
121-17-5,0.0067843054,0.009408208,0.977226,0.006581396
328-84-7,0.0043005426,0.00048204145,0.9772839,0.017933581
13014-24-9,1.5856043e-06,5.463781e-05,0.99991286,3.0919713e-05
118-83-2,0.013685383,0.004859945,0.97974557,0.0017091334
320-60-5,0.0008540577,0.0048098927,0.977581,0.01675506
13014-18-1,8.723394e-06,0.00021549498,0.99954766,0.00022814766
5307-14-2,0.00015336009,0.020370765,0.9758002,0.0036756997
5131-58-8,5.22498e-06,0.00051237975,0.9994043,7.804149e-05
137-09-7,0.0001117143,0.0039307647,0.9957306,0.00022697446
61988-37-2,0.2606318,0.18421213,0.50939107,0.045765046
88-63-1,1.1557147e-05,0.0021544595,0.942762,0.055071957
3671-66-7,0.936387,0.060584314,0.0024091606,0.0006195724
14733-77-8,0.00016569969,0.004104008,0.9861006,0.009629655
119-34-6,0.00011478063,0.002610104,0.99662304,0.00065202836
364-76-1,0.0010493238,0.07619009,0.92248744,0.0002731991
635-22-3,0.0007359603,0.23196582,0.75031453,0.016983707
3863-11-4,0.0019281458,0.008962663,0.9885824,0.0005268146
7474-78-4,6.599112e-05,0.0004512608,0.9270188,0.07246398
95-76-1,0.00012032247,0.0046138503,0.9952127,5.3099975e-05
97-02-9,0.062432207,0.14351885,0.79157525,0.002473675
121-88-0,0.0001827809,0.00031102577,0.9971033,0.0024028604
99-57-0,7.97022e-05,0.00044968832,0.99884343,0.00062717637
121-87-9,9.3845374e-05,0.002167464,0.99758136,0.00015730628
6283-25-6,0.0005622553,0.2514197,0.022097707,0.7259204
89-63-4,0.0009319332,0.89229774,0.09961223,0.0071580485
95-85-2,0.0025856828,0.029433705,0.9677876,0.0001929967
367-25-9,0.022722494,0.86356634,0.109964184,0.0037470043
554-00-7,0.00031764267,0.0003610192,0.99924976,7.1593386e-05
95-82-9,4.817092e-05,0.00016717611,0.9997806,4.0579907e-06
93-84-5,0.00042160304,0.00270554,0.9954934,0.0013794635
2327-02-8,0.0001330912,0.004021378,0.994755,0.0010904869
31225-17-9,0.00058233115,0.004143722,0.98090357,0.014370316
327-19-5,0.99992204,5.6119534e-05,1.7541503e-05,4.3480504e-06
89426-90-4,0.9815863,0.015989851,0.0014167832,0.001007092
3671-47-4,0.9996296,0.00024317943,7.286149e-05,5.428851e-05
89426-91-5,0.09229976,0.89291465,0.009164759,0.0056208107
656-49-5,0.99953794,0.0003724111,7.790676e-05,1.17229e-05
3765-86-4,0.99640685,0.0024725513,0.001071561,4.902145e-05
19932-84-4,1.8416886e-05,0.0001776022,0.9997454,5.8602298e-05
22876-19-3,0.000105610074,0.00019058789,0.9996693,3.4446282e-05
14733-73-4,8.800374e-05,8.800693e-05,0.99978036,4.3641146e-05
64037-16-7,0.0020281342,0.07515553,0.8907661,0.032050274
1744-22-5,0.18532957,0.31418234,0.47063333,0.02985474
1682-39-9,0.0004699261,0.040081147,0.95920384,0.0002450366
52112-68-2,2.8068616e-05,0.0029676086,0.9969181,8.625903e-05
61-80-3,1.9778705e-05,0.9816513,0.018290142,3.8716076e-05
64037-13-4,0.00060708437,0.29106987,0.7069565,0.0013665254
51-28-5,0.39783552,0.5245669,0.07713593,0.00046162278
619-08-9,0.00027831897,0.0013121362,0.99534935,0.003060229
99-54-7,0.0010085901,0.94154906,0.055226404,0.002215983
611-07-4,0.0011884434,0.01018992,0.9876452,0.0009763766
611-06-3,0.0001707304,0.0075852256,0.9921079,0.00013605287
89-61-2,4.772761e-05,0.96396804,0.035941485,4.277072e-05
95-88-5,0.002984425,0.84622806,0.15040112,0.00038637262
4991-65-5,0.003539504,0.059774987,0.9355861,0.0010994296
120-83-2,0.0051754424,0.011837389,0.9827917,0.00019539926
583-78-8,0.49248505,0.059159257,0.448109,0.00024665237
348-57-2,0.045214582,0.21363331,0.72528744,0.015864607
671-95-4,0.000190883,0.0016896956,0.8487541,0.14936528
120-82-1,0.00022252803,0.0034834612,0.9961272,0.00016687733
65235-63-4,0.0007272808,0.0021613168,0.19079874,0.8063127
3862-73-5,0.17000346,0.3200596,0.49081904,0.019117922
6609-39-8,0.9996985,0.00015914402,0.00011969524,2.2718921e-05
89426-94-8,0.99985015,6.255005e-05,8.1487255e-05,5.8269784e-06
14689-58-8,0.99897194,0.0007415467,0.00023684808,4.971807e-05
89427-11-2,0.9998549,4.549823e-05,7.216562e-05,2.7351643e-05
3238-40-2,0.0009621872,0.0050205695,0.794922,0.19909523
3401-80-7,0.00022241978,0.016182696,0.9828566,0.00073829474
4228-89-1,0.9998814,3.679477e-05,7.66569e-05,5.203813e-06
634-66-2,0.00014041715,0.010975867,0.9878836,0.0010000257
84487-03-6,0.0036880204,0.07295733,0.8774336,0.0459211
1702-17-6,0.00042350788,0.0026159082,0.98999083,0.0069697606
108-31-6,0.0027972944,0.3229562,0.62730145,0.04694506
66-22-8,0.0016119058,0.002340967,0.79738265,0.19866452
4312-97-4,0.026215896,0.93209094,0.03689465,0.0047984896
288-32-4,0.0021895166,0.003997715,0.9937449,6.790867e-05
3495-42-9,0.10079417,0.32342142,0.5294327,0.046351712
5424-01-1,6.7163135e-05,0.0037540272,0.9175256,0.078653164
7789-83-5,0.02967889,0.8060626,0.16094384,0.0033147184
96-50-4,0.0019642094,0.993339,0.0046850513,1.1735884e-05
35317-79-4,0.023230541,0.03937813,0.93371326,0.0036780331
1606-76-4,0.03084468,0.92355096,0.044894785,0.00070954853
107-22-2,0.11302551,0.1491312,0.73313373,0.0047095865
872-36-6,0.008762728,0.1673934,0.32007277,0.5037711
14150-71-1,0.015377687,0.9770198,0.0075088153,9.3680086e-05
12672-29-6,8.6160064e-05,0.00068106403,0.9979619,0.0012709004
11126-42-4,0.0031452088,0.004527453,0.7432369,0.24909046
38082-89-2,0.092265256,0.38187686,0.11719878,0.40865913
536-08-3,0.00019655963,0.00020150666,0.9705367,0.029065205
1336-36-3,0.005828263,0.0020954758,0.83273464,0.15934168
10331-57-4,0.0023640897,0.008685426,0.89355636,0.09539408
97-18-7,0.039845407,0.03569401,0.9083455,0.016115032
1746-01-6,0.97661746,0.0021335282,0.016276725,0.0049723056
618-83-7,0.00022452854,0.000116579,0.8272952,0.1723637
22326-31-4,0.0004328504,0.0009801694,0.9232887,0.07529831
134880-74-3,0.1263808,0.41383305,0.32894722,0.1308389
121-81-3,0.009971383,0.11309833,0.85737854,0.019551761
2905-62-6,3.6884772e-05,0.00013923527,0.9996362,0.00018764997
368-53-6,0.0010829465,0.0075344285,0.9874631,0.003919473
34893-92-0,8.4927866e-05,0.003360473,0.9962614,0.00029317374
99-35-4,0.015395187,0.9669436,0.014129938,0.0035312315
108-73-6,0.0021461893,0.097233795,0.8897923,0.010827728
56962-04-0,0.024338422,0.0956723,0.8796213,0.00036800158
108-70-3,5.5409353e-05,0.0016683697,0.9976101,0.00066612987
2277-92-1,0.04361882,0.29024193,0.2914069,0.37473232
57117-31-4,0.03960739,0.017243326,0.7145434,0.22860587
40321-76-4,0.99953485,0.00012908927,0.00015011834,0.0001859575
58-94-6,0.0027650301,0.032986287,0.44606894,0.5181798
56961-25-2,2.0624337e-05,0.00012025235,0.9955134,0.00434568
35041-16-8,0.0014858806,0.0039210846,0.99058,0.004013035
609-99-4,0.009457075,0.008533174,0.94271487,0.039294876
